mac and cheese from 41
man can expect will 67
man can expend only 69
man can forget what 44
man can handle from 46
man can hardly come 101
man can hardly ever 58
man can hardly fail 168
man can hardly find 156
man can hardly have 225
man can hardly help 84
man can hardly hold 59
man can hardly hope 125
man can hardly keep 78
man can hardly know 40
man can hardly lift 100
man can hardly live 158
man can hardly make 178
man can hardly move 42
man can hardly pass 132
man can hardly speak 57
man can hardly take 42
man can hardly tell 67
man can hardly think 98
man can hardly walk 102
man can hardly want 41
man can impose upon 81
man can indeed learn 57
man can indeed make 47
man can invent nothing 57
man can justly deny 40
man can justly take 533
man can launch into 41
man can neither fall 344
man can neither give 222
man can neither have 105
man can neither know 92
man can neither live 93
man can neither make 147
man can neither pray 60
man can neither think 108
man can neither will 56
man can neither work 45
man can number from 60
man can number have 79
man can number will 88
man can obtain from 205
man can obtain means 55
man can obtain only 113
man can profit from 97
man can profit more 41
man can realize what 68
man can reckon upon 85
man can regret more 165
man can render unto 90
man can report evil 70
man can resist such 69
man can resist their 161
man can retire from 42
man can return from 82
man can safely speak 71
man can scarce know 40
man can scarce look 48
man can scarce turn 63
man can seldom have 47
man can settle down 180
man can stride four 147
man can suffer from 167
man can travel from 181
man can travel over 92
man can travel these 75
man can unfold save 92
man can wander from 72
man did indeed have 155
man did indeed know 59
man did indeed look 70
man did little more 151
man did neither look 110
man did something else 107
man did something like 42
man did something more 46
man did something wrong 97
man die whilst sage 47
man die without having 93
man die without male 73
man does better work 183
man does differ from 77
man does fairly well 50
man does indeed have 162
man does something good 47
man does something like 168
man does something more 42
man does something wrong 208
man doth differ from 67
man dying without male 63
man far beyond what 83
man for almost three 72
man for another more 50
man for cracking nuts 221
man for debate only 43
man for eleven years 156
man for entering into 213
man for higher game 58
man for merely naming 48
man for murder when 61
man for public life 141
man for reasons other 115
man for someone else 159
man for something else 40
man for something like 72
man for something more 54
man for twelve years 243
man for twenty days 76
man for twenty years 2391
man for untold ages 42
man get shaken into 45
man goes beyond what 87
man goes deeper into 41
man goes through life 706
man goes through more 41
man goes through these 46
man goes through three 58
man goes through when 104
man goes without food 52
man goes without saying 109
man going through life 135
man going through some 52
man had almost been 71
man had almost died 49
man had almost lost 77
man had already been 2777
man had already come 230
man had already died 206
man had already done 330
man had already fled 52
man had already gone 458
man had already heard 79
man had already laid 44
man had already left 785
man had already lost 184
man had already made 646
man had already paid 112
man had already said 80
man had already seen 238
man had already sent 53
man had already told 129
man had always been 2555
man had always done 122
man had always felt 60
man had always held 95
man had always kept 96
man had always made 75
man had always meant 59
man had always said 86
man had another wife 69
man had arisen from 92
man had backed away 66
man had barely time 81
man had become even 40
man had become great 68
man had become like 87
man had become lost 44
man had become more 646
man had become much 72
man had become part 42
man had become rich 50
man had become such 45
man had become very 286
man had become what 46
man had before been 107
man had better give 51
man had better have 1085
man had better keep 116
man had better know 40
man had better learn 42
man had better leave 180
man had better look 143
man had better lose 45
man had better make 111
man had better pass 58
man had better stay 133
man had better take 139
man had better think 42
man had better work 312
man had bought some 50
man had broken away 66
man had broken down 355
man had broken into 398
man had bumped into 60
man had called forth 41
man had called from 48
man had called upon 171
man had calmed down 271
man had caught hold 128
man had caught some 55
man had changed from 128
man had changed into 119
man had chosen some 60
man had clearly been 177
man had clearly lost 44
man had cooled down 105
man had driven away 151
man had driven from 66
man had driven into 47
man had earlier been 72
man had enough time 41
man had fairly gone 55
man had fallen among 68
man had fallen away 110
man had fallen back 153
man had fallen down 906
man had fallen from 1129
man had fallen into 3503
man had fallen over 340
man had fallen sick 82
man had fallen upon 471
man had forced upon 42
man had fought well 99
man had gained among 95
man had gained much 42
man had gained over 58
man had gained some 61
man had gained such 163
man had glided past 142
man had gotten away 297
man had gotten back 41
man had gotten into 207
man had greater love 80
man had handed over 130
man had hardly been 141
man had hardly ever 67
man had hardly left 79
man had hardly time 45
man had indeed been 524
man had indeed come 81
man had indeed made 41
man had issued from 42
man had jotted down 45
man had jumped back 235
man had jumped down 194
man had jumped from 170
man had jumped into 209
man had killed many 70
man had lapsed into 94
man had lately been 133
man had lately died 50
man had learned from 183
man had learned much 104
man had learned nothing 60
man had learned what 54
man had little else 87
man had little hope 71
man had little more 145
man had little need 59
man had little time 188
man had looked away 42
man had looked down 141
man had looked into 118
man had looked like 336
man had looked over 43
man had looked upon 197
man had melted into 40
man had merely been 138
man had neither wife 105
man had opened fire 47
man had passed away 2266
man had passed from 272
man had passed into 132
man had passed over 170
man had passed some 76
man had placed there 42
man had placed upon 63
man had plunged into 107
man had pulled back 47
man had pulled down 56
man had pulled from 47
man had rarely been 43
man had reached into 53
man had reached such 95
man had ridden into 82
man had ridden over 106
man had rolled over 48
man had rushed into 70
man had sailed from 81
man had seemed like 40
man had seemed very 51
man had seized upon 49
man had seldom trod 49
man had served time 56
man had shrunk down 65
man had simply been 249
man had simply gone 49
man had simply made 40
man had something else 239
man had something kind 44
man had something like 119
man had something more 109
man had something wrong 45
man had spoken from 57
man had spoken only 42
man had spoken these 94
man had spoken those 53
man had spoken truth 76
man had stayed away 109
man had stayed there 50
man had stolen from 144
man had stolen more 51
man had stolen some 88
man had stolen their 41
man had turned away 588
man had turned back 329
man had turned down 115
man had turned from 126
man had turned into 420
man had turned over 226
man had turned pale 58
man had twelve cows 56
man had twenty years 46
man had walked away 203
man had walked back 43
man had walked down 148
man had walked into 491
man had walked over 224
man had walked past 65
man had worked hard 458
man had worked there 40
man had worked till 42
man had worked upon 81
man has almost lost 75
man has already been 1956
man has already come 159
man has already died 119
man has already done 452
man has already gone 141
man has already left 131
man has already lost 118
man has already made 366
man has already paid 69
man has already said 54
man has already seen 57
man has always been 8986
man has always come 48
man has always done 285
man has always felt 410
man has always gone 42
man has always held 235
man has always kept 66
man has always made 182
man has always meant 50
man has always more 420
man has always paid 53
man has always said 45
man has always seen 126
man has always some 70
man has always told 45
man has always used 351
man has another life 50
man has another love 50
man has another wife 77
man has arisen from 309
man has become able 101
man has become free 152
man has become good 71
man has become great 90
man has become less 464
man has become like 1798
man has become more 2646
man has become most 41
man has become much 132
man has become part 89
man has become rich 127
man has become self 165
man has become such 238
man has become tame 46
man has become their 50
man has become used 54
man has become very 213
man has become well 99
man has become what 569
man has broken away 82
man has broken down 303
man has broken into 176
man has called forth 44
man has called into 56
man has called upon 57
man has calmly died 52
man has changed from 147
man has changed into 56
man has changed more 133
man has changed very 75
man has cleared away 137
man has created from 49
man has created many 84
man has created more 40
man has created over 104
man has created such 67
man has created vast 63
man has delved into 41
man has duties only 50
man has fallen among 165
man has fallen away 307
man has fallen back 70
man has fallen down 208
man has fallen from 1159
man has fallen heir 48
man has fallen into 1367
man has fallen prey 60
man has fallen upon 85
man has forced upon 90
man has fought more 119
man has gained from 108
man has gained more 157
man has gained much 42
man has gained over 271
man has gained some 62
man has gained such 40
man has gotten away 51
man has greater faith 47
man has greater love 79
man has handed over 42
man has hardly been 59
man has hardly ever 51
man has hardly need 541
man has indeed been 190
man has innate ideas 56
man has jumped from 50
man has killed many 40
man has killed more 133
man has killed three 47
man has lately been 135
man has learned from 470
man has learned many 53
man has learned more 311
man has learned much 266
man has learned nothing 50
man has learned what 191
man has little else 97
man has little hope 57
man has little more 98
man has little need 136
man has little time 242
man has looked into 61
man has looked upon 617
man has maimed none 104
man has neither time 100
man has opened such 90
man has passed away 1434
man has passed from 543
man has passed into 341
man has passed over 171
man has placed upon 120
man has plunged into 57
man has pretty much 107
man has pulled down 45
man has rarely been 186
man has reached such 196
man has reacted upon 54
man has relied upon 70
man has rights from 61
man has rights over 73
man has seized upon 112
man has seldom been 308
man has simply been 96
man has something else 134
man has something good 77
man has something like 47
man has something more 196
man has sought ways 77
man has spoken more 125
man has spoken well 42
man has stolen from 149
man has stolen your 83
man has through life 51
man has turned away 263
man has turned from 160
man has turned into 275
man has turned over 123
man has walked along 82
man has walked from 42
man has walked into 40
man has worked hard 614
man has worked more 154
man has worked upon 46
man has worked very 81
man hath caught cold 72
man hath fallen into 73
man hath greater love 149
man hath walked along 156
man her entire life 54
man his brother saying 118
man his credit card 43
man his entire life 114
man his lawful luck 50
man his nature sees 81
man his proper doom 58
man his proper post 65
man his shield upon 115
man hung upside down 127
man led astray only 73
man long before there 100
man lying asleep there 334
man may accept from 44
man may accept life 118
man may already have 106
man may always find 180
man may always have 137
man may always keep 53
man may attain unto 69
man may become able 44
man may become best 63
man may become free 131
man may become good 84
man may become great 70
man may become less 47
man may become like 199
man may become more 680
man may become poor 50
man may become rich 228
man may become such 139
man may become very 87
man may become what 94
man may become when 111
man may become wise 83
man may behave like 55
man may bestow great 73
man may bestow upon 142
man may better steal 84
man may choose what 135
man may commit many 78
man may demand from 45
man may demand more 85
man may depart from 111
man may depend upon 268
man may derive from 634
man may deviate from 67
man may differ from 339
man may emerge from 87
man may employ many 40
man may escape from 663
man may expect from 123
man may fasten upon 42
man may impose upon 61
man may indeed have 386
man may indeed know 85
man may indeed linger 40
man may insist upon 57
man may justly feel 50
man may justly hold 238
man may neither take 132
man may obtain from 69
man may pardon what 76
man may prefer what 143
man may profit from 299
man may result from 197
man may retire from 44
man may return from 46
man may revolt from 149
man may safely take 49
man may scarce espy 52
man may settle down 43
man may shrink from 326
man may simply have 82
man may suffer from 665
man may suffer great 52
man may suffer many 76
man may surely find 51
man may surely ride 49
man may travel along 75
man may travel fast 75
man may travel from 328
man may travel over 146
man may wander from 56
man may without just 199
man may wonder from 89
man may wonder what 47
man near eighty years 62
man nor animal will 45
man nor anyone else 123
man nor musket were 41
man nor nature have 42
man not averse from 81
man not merely from 48
man not wholly lost 122
man not without fits 75
man not without high 157
man not without some 167
man now writes eager 51
man one seldom sees 56
man one should take 41
man our entire navy 42
man put something into 53
man sat across from 430
man say something like 94
man see another turn 51
man she already knew 171
man she barely knew 2944
man she hardly knew 5610
man she looked upon 57
man she should hate 42
man she should have 712
man she should like 46
man she should love 67
man she should meet 51
man she wanted more 192
man she wanted most 111
man than anyone else 719
man than doctor grim 47
man than joseph hume 54
man than myself must 79
man than nelson ever 46
man than whilst there 49
man than yonder burr 41
man that always sits 95
man that called upon 44
man that christ came 51
man that christ died 96
man that creeps into 78
man that engages must 47
man that england ever 108
man that entering into 130
man that enters into 71
man that exists there 86
man that helped kill 63
man that killed bill 97
man that killed your 147
man that looked back 41
man that looked forth 91
man that looked like 873
man that looked upon 59
man that nature made 84
man that neither love 41
man that nobody ever 87
man that passed more 52
man that passes along 89
man that scarce sees 66
man that seemed more 47
man that seemed poor 229
man that should call 71
man that should come 159
man that should dare 66
man that should deny 78
man that should have 688
man that should help 45
man that should make 120
man that should pass 137
man that should take 74
man that should think 87
man that should turn 151
man that should wish 41
man that slaves your 109
man that something must 60
man that spares these 1229
man that stands next 176
man that stands there 220
man that stands upon 78
man that states grow 52
man that visits here 60
man that waited upon 198
man that walked into 66
man that walked like 52
man that wishes well 68
man that worked there 51
man then enters into 51
man then should have 165
man then turned away 45
man then turned back 59
man then turned into 76
man then walked away 42
man then walked over 46
man they barely knew 68
man they called john 46
man they called their 214
man they hardly knew 148
man they looked upon 192
man they should find 44
man they should have 331
man they should meet 82
man they should take 57
man thus driven into 133
man thus escaping will 50
man thus intent upon 93
man thus openly bids 100
man thus plodding ever 145
man too emerging from 97
man two tables away 102
man two tables over 50
man was absent from 363
man was almost gone 55
man was almost half 106
man was almost like 91
man was almost more 138
man was almost ready 52
man was almost sure 65
man was almost upon 192
man was already able 46
man was already back 85
man was already bent 43
man was already busy 42
man was already cold 44
man was already coming 44
man was already down 55
man was already gone 284
man was already half 298
man was already here 55
man was already living 83
man was already making 80
man was already moving 109
man was already past 45
man was already taking 58
man was already there 867
man was already very 52
man was already well 293
man was always able 50
man was always free 89
man was always glad 70
man was always good 56
man was always great 60
man was always home 46
man was always kind 43
man was always more 220
man was always ready 220
man was always sure 41
man was always there 501
man was always true 40
man was always trying 128
man was always very 408
man was amazed when 56
man was another self 129
man was asleep when 61
man was barely able 180
man was barred from 134
man was becoming less 98
man was becoming more 924
man was becoming very 62
man was behaving like 59
man was behind bars 82
man was better able 425
man was beyond help 122
man was bleeding from 233
man was bowled over 98
man was broken down 271
man was brooding over 42
man was buried here 73
man was buried there 318
man was called adam 279
man was called away 259
man was called back 87
man was called forth 68
man was called from 173
man was called into 457
man was called john 57
man was called pope 82
man was called upon 1614
man was carrying away 56
man was carrying some 82
man was caught trying 83
man was changed from 79
man was changed into 336
man was chopping wood 226
man was chosen from 131
man was clearly seen 63
man was clearly very 59
man was climbing down 51
man was climbing into 101
man was climbing over 121
man was clothed only 52
man was crawling along 100
man was created free 186
man was created from 879
man was created good 166
man was created holy 158
man was created into 67
man was created just 56
man was created last 527
man was created male 348
man was created only 217
man was created pure 146
man was created upon 95
man was daniel defoe 42
man was deeply felt 81
man was deeply hurt 78
man was drinking beer 58
man was drinking from 51
man was drinking more 84
man was driven away 140
man was driven back 149
man was driven forth 49
man was driven from 581
man was driven into 171
man was driven upon 60
man was eighty years 105
man was emerging from 320
man was escaping from 41
man was evolving from 58
man was exempt from 293
man was exiled from 131
man was fairly tall 59
man was fairly well 151
man was fallen from 131
man was fallen into 45
man was farther from 71
man was fighting back 93
man was fitted into 40
man was forced from 41
man was forced into 330
man was forced upon 44
man was formed from 612
man was furious when 59
man was further from 89
man was gloating over 91
man was grinning from 69
man was grinning like 43
man was gunned down 291
man was handed down 73
man was handed over 1316
man was hardly able 80
man was hardly ever 194
man was hardly less 41
man was hardly more 301
man was hauled into 71
man was helped into 104
man was hidden from 84
man was hovering over 105
man was hunted down 54
man was hurled down 180
man was hurled from 47
man was hurled into 61
man was hurrying along 141
man was hurrying down 126
man was immune from 56
man was indeed ever 413
man was indeed more 40
man was indeed none 47
man was indeed only 62
man was indeed very 80
man was insane when 73
man was intent upon 174
man was joseph arch 44
man was joseph smith 47
man was killed during 401
man was killed from 59
man was killed here 185
man was killed just 75
man was killed last 157
man was killed only 89
man was killed there 583
man was killed trying 48
man was killed upon 129
man was killed when 659
man was kneeling down 192
man was kneeling over 189
man was laughing like 56
man was lifted from 247
man was lifted into 161
man was lifted onto 43
man was lifted well 43
man was little more 1056
man was loaded down 64
man was loaded into 53
man was locked into 51
man was looked down 80
man was looked upon 747
man was merely acting 45
man was merely trying 82
man was middle aged 151
man was needed there 42
man was neither good 120
man was neither more 72
man was neither young 43
man was ninety years 52
man was passed over 88
man was pinned down 97
man was placed here 111
man was placed into 58
man was placed over 258
man was placed there 205
man was placed upon 1158
man was pleased when 48
man was plunged into 134
man was pretty good 51
man was pretty much 410
man was pretty sure 121
man was pretty well 252
man was pulled away 66
man was pulled back 43
man was pulled down 134
man was pulled from 151
man was pulled into 55
man was pulled over 40
man was pushed back 63
man was pushed into 215
man was pushed over 47
man was raised from 473
man was rarely seen 96
man was richer when 53
man was robert owen 59
man was roused from 88
man was scared also 42
man was second only 50
man was secure from 40
man was seldom seen 83
man was settling down 42
man was shamming sick 49
man was shouting from 68
man was shoved into 43
man was simply trying 136
man was sleeping like 42
man was sleeping there 83
man was slipping away 61
man was slowly coming 69
man was someone else 183
man was something else 520
man was something like 86
man was something more 511
man was something very 122
man was standing back 50
man was standing half 42
man was standing hard 50
man was standing here 42
man was standing just 244
man was standing like 62
man was standing next 541
man was standing only 44
man was standing over 1792
man was standing there 6026
man was standing upon 94
man was standing very 83
man was standing when 42
man was steering shut 91
man was stooping down 53
man was stooping over 238
man was striding along 41
man was struck down 1252
man was struck dumb 220
man was thought more 75
man was towering over 51
man was treated like 104
man was trudging along 70
man was turned away 237
man was turned down 247
man was turned from 50
man was turned into 306
man was turned over 376
man was twenty feet 49
man was twenty years 149
man was vainly trying 44
man was waited upon 42
man was wanted there 66
man was washed away 68
man was watching from 110
man was watching over 123
man was william pitt 53
man was william smith 40
man who adopts such 174
man who allows such 56
man who almost died 94
man who almost lost 41
man who almost made 62
man who almost single 401
man who already felt 139
man who already held 159
man who already knew 366
man who already owns 80
man who always acts 175
man who always asks 77
man who always buys 44
man who always came 253
man who always fears 114
man who always fell 79
man who always felt 130
man who always gave 246
man who always gets 250
man who always held 128
man who always kept 537
man who always knew 516
man who always left 127
man who always lies 40
man who always made 368
man who always paid 246
man who always pays 54
man who always puts 108
man who always rode 59
man who always said 439
man who always says 251
man who always sees 113
man who always sits 93
man who always told 149
man who always took 459
man who always used 123
man who always wears 300
man who always went 277
man who always wins 57
man who always wore 1501
man who appears from 93
man who appears more 68
man who appears most 82
man who awakes from 122
man who awards your 63
man who backed away 101
man who barely came 41
man who barely knew 114
man who barged into 44
man who became angry 61
man who became lord 90
man who became more 312
man who became most 48
man who became poor 138
man who became pope 123
man who became rich 219
man who became sick 57
man who became such 92
man who became their 140
man who became very 303
man who became well 126
man who became your 93
man who begins life 209
man who blacks your 42
man who bought from 131
man who bought land 240
man who bought some 80
man who bought their 53
man who bought what 42
man who bought your 135
man who breathed life 58
man who broods over 177
man who builds upon 107
man who bumped into 166
man who burned down 441
man who bursts into 73
man who called down 119
man who called forth 50
man who called from 69
man who called here 105
man who called last 53
man who called said 73
man who called upon 401
man who called your 52
man who camped there 147
man who caught fish 40
man who caught hold 55
man who caused such 230
man who caused their 49
man who caused your 59
man who changed from 107
man who changed into 80
man who changes emma 123
man who changes from 77
man who changes into 126
man who changes jobs 53
man who claims more 47
man who clearly felt 45
man who clearly knew 154
man who clearly sees 78
man who climbs into 65
man who craves more 53
man who created such 374
man who created these 78
man who creates such 43
man who creates these 42
man who creates wealth 47
man who deeply felt 44
man who denies their 58
man who drifts from 53
man who drifts into 71
man who drinks beer 147
man who drinks from 86
man who drinks hard 41
man who drinks milk 43
man who drinks more 108
man who drinks much 230
man who drinks nothing 106
man who drinks only 65
man who drinks salt 85
man who drinks wine 141
man who drives away 45
man who drives such 105
man who drives your 60
man who dwells among 74
man who dwells here 53
man who dwells there 142
man who dwells upon 106
man who enjoys good 104
man who enjoys having 59
man who enjoys high 45
man who enjoys life 347
man who enjoys making 49
man who enjoys many 98
man who enjoys reading 128
man who enjoys such 107
man who enjoys what 46
man who enters here 56
man who enters into 1741
man who enters life 54
man who enters such 280
man who enters their 72
man who enters there 51
man who enters upon 538
man who enters your 55
man who envies their 100
man who evoked such 42
man who exists only 154
man who exuded self 40
man who exuded such 135
man who fights back 53
man who fights even 57
man who fights from 42
man who fights like 46
man who fitted into 63
man who forgot nothing 92
man who formed part 44
man who formed such 49
man who fought back 179
man who fought hard 294
man who fought like 120
man who fought only 41
man who fought there 44
man who fought well 65
man who gained fame 64
man who gained most 174
man who gloats over 82
man who gunned down 129
man who hailed from 427
man who handed down 125
man who handed over 308
man who hardly ever 875
man who hardly knew 306
man who helped give 87
man who helped make 328
man who helped many 76
man who helped plan 45
man who helped save 196
man who hunted down 121
man who hunted more 61
man who issued from 85
man who issues from 44
man who joined their 45
man who judges from 88
man who jumped down 232
man who jumped from 426
man who jumped into 472
man who jumped over 82
man who killed five 162
man who killed four 57
man who killed home 103
man who killed john 175
man who killed many 41
man who killed poor 60
man who killed their 276
man who killed those 124
man who killed three 66
man who killed will 142
man who killed your 1947
man who kissed like 46
man who kneels down 41
man who knocks down 95
man who labors hard 86
man who lacked nothing 65
man who lacked self 119
man who lacked these 43
man who lately died 40
man who laughs like 107
man who laughs when 155
man who learned from 243
man who learned what 49
man who lodges here 62
man who looked ahead 124
man who looked back 406
man who looked down 996
man who looked even 395
man who looked from 48
man who looked good 146
man who looked half 124
man who looked into 443
man who looked just 593
man who looked less 399
man who looked like 41359
man who looked more 3358
man who looked most 78
man who looked much 720
man who looked nothing 134
man who looked only 99
man who looked over 416
man who looked ready 41
man who looked upon 2725
man who looked very 2141
man who looked well 167
man who looked young 100
man who loomed over 111
man who merely reads 43
man who merely sits 54
man who merely uses 48
man who missed much 89
man who missed nothing 68
man who needed help 1006
man who needed love 71
man who needed more 238
man who needed nothing 113
man who needed only 290
man who needed some 130
man who needed their 106
man who needed three 45
man who needed time 43
man who needed very 41
man who neither fears 60
man who neither knew 115
man who offers most 83
man who opened fire 74
man who opened your 46
man who paints only 280
man who paints wood 55
man who passed along 122
man who passed away 255
man who passed down 61
man who passed from 99
man who passed into 62
man who passed just 45
man who passed over 136
man who passes along 59
man who passes away 157
man who passes from 261
man who passes into 53
man who passes over 227
man who passes upon 40
man who penned these 283
man who penned those 123
man who placed great 84
man who placed such 58
man who played duke 48
man who played fast 42
man who played golf 115
man who played many 81
man who played piano 65
man who played such 839
man who played upon 115
man who pleaded your 65
man who plunged into 180
man who plunges into 415
man who pretty much 53
man who preyed upon 72
man who pulled down 612
man who pushed past 103
man who quotes some 52
man who raises corn 53
man who raises food 72
man who raises wheat 47
man who ranked among 55
man who ranked high 56
man who rarely gave 46
man who rarely gets 41
man who rarely left 178
man who rarely lost 96
man who rarely made 120
man who rarely said 51
man who rarely took 75
man who rarely went 51
man who reached into 55
man who reasons from 87
man who reigns over 40
man who relied upon 137
man who relies only 42
man who relies upon 439
man who robbed your 43
man who ruined your 88
man who rushed from 69
man who rushed into 193
man who rushed upon 49
man who rushes into 175
man who sailed from 94
man who sailed those 53
man who scarce knew 43
man who scores high 60
man who seemed able 359
man who seemed angry 40
man who seemed bent 139
man who seemed best 163
man who seemed born 125
man who seemed even 82
man who seemed half 137
man who seemed just 67
man who seemed least 40
man who seemed less 190
man who seemed like 291
man who seemed made 99
man who seemed more 1416
man who seemed most 715
man who seemed much 404
man who seemed only 109
man who seemed ready 91
man who seemed such 96
man who seemed very 942
man who seemed well 199
man who seized upon 54
man who seizes upon 99
man who seldom left 74
man who seldom lost 51
man who seldom made 69
man who seldom took 133
man who seldom went 43
man who served during 55
man who served three 67
man who served time 61
man who served well 49
man who shared many 177
man who shared their 291
man who shared these 44
man who shared your 49
man who shares their 152
man who shares your 207
man who shined shoes 41
man who shines shoes 43
man who shoots from 72
man who should break 93
man who should call 82
man who should care 66
man who should cast 86
man who should come 771
man who should dare 1061
man who should deny 318
man who should draw 98
man who should envy 82
man who should even 55
man who should ever 191
man who should fail 42
man who should fall 347
man who should feel 115
man who should fill 83
man who should find 515
man who should gain 61
man who should give 368
man who should grow 42
man who should have 10662
man who should hold 231
man who should hope 43
man who should join 60
man who should keep 150
man who should kill 385
man who should know 1198
man who should leave 356
man who should live 176
man who should look 82
man who should lose 47
man who should love 120
man who should make 598
man who should meet 53
man who should omit 181
man who should only 93
man who should open 68
man who should pass 292
man who should pull 77
man who should ride 66
man who should rise 50
man who should rule 75
man who should save 53
man who should seek 246
man who should sell 54
man who should send 45
man who should show 73
man who should slay 86
man who should speak 309
man who should steal 82
man who should stir 120
man who should stop 101
man who should take 765
man who should talk 78
man who should teach 73
man who should tell 284
man who should think 155
man who should throw 100
man who should treat 57
man who should turn 115
man who should vote 59
man who should walk 63
man who should wish 136
man who should work 62
man who showed great 179
man who showed more 158
man who showed most 300
man who showed much 98
man who showed some 80
man who showed such 882
man who showed very 46
man who showed what 53
man who shrank from 612
man who shrunk from 61
man who signed those 41
man who simply lets 48
man who simply said 60
man who simply says 67
man who simply sits 46
man who sleeps here 63
man who sleeps upon 103
man who sleeps well 61
man who smells like 314
man who smiled down 135
man who smiles when 86
man who smoked three 41
man who smokes there 42
man who sneaked into 49
man who sought food 47
man who sought help 193
man who sought nothing 98
man who sought only 297
man who sought peace 73
man who sought their 72
man who sounds like 295
man who spares these 95
man who spends four 57
man who spends half 373
