mace was presented to 99
made any confession to 131
made any connection or 48
made any connection to 85
made any conquests at 45
made any conquests in 51
made any criticism of 293
made any discovery at 133
made any discovery in 126
made any discovery of 338
made any discussion of 196
made any engagement to 49
made any estimates of 75
made any evaluation of 110
made any excursions to 42
made any exhibition of 63
made any expression of 139
made any impression at 453
made any impression in 208
made any impression on 17321
made any impression or 59
made any indication of 51
made any innovation in 57
made any inquiries as 505
made any inquiries at 64
made any inquiries in 66
made any inquiries of 136
made any inquiries or 41
made any inquiries to 42
made any inspection of 62
made any objections to 369
made any opposition to 516
made any overtures of 51
made any overtures to 480
made any pretension of 108
made any pretension to 586
made any profession of 884
made any profession or 82
made any proposals of 111
made any proposals to 168
made any purchases of 53
made any reference at 154
made any reference in 106
made any reference to 15999
made any reflection on 47
made any repetition of 89
made any resumption of 44
made any revelation of 97
made any revelation to 82
made any sacrifice at 64
made any sacrifice in 107
made any sacrifice of 368
made any sacrifice to 598
made any semblance of 82
made any statement as 377
made any statement at 134
made any statement in 466
made any statement of 243
made any statement on 283
made any statement or 291
made any statement to 622
made any submission to 70
made any suggestion as 118
made any suggestion in 79
made any suggestion of 290
made any suggestion to 253
made any surrender of 63
made are available to 43
made are confirmed by 45
made are contained in 178
made are dependent on 89
made are described as 41
made are described by 71
made are described in 340
made are different in 51
made are difficult to 401
made are discussed in 286
made are explained in 41
made are expressed as 57
made are expressed by 42
made are expressed in 61
made are generally of 43
made are generally the 40
made are important to 127
made are indicated by 433
made are indicated in 271
made are indicated on 61
made are necessary to 55
made are pertinent in 45
made are presented in 236
made are preserved in 53
made are recovered at 58
made are reflected in 420
made are specified in 105
made are subjected to 41
made are supported by 181
made bis appearance at 49
made bis appearance in 71
made but difficult to 64
made can influence the 56
made deal staircase in 44
made due allowance in 93
made due confession of 40
made due impression on 51
made due obeisance to 123
made each generation of 63
made few exceptions in 51
made few exceptions to 50
made few objections to 81
made few overtures to 65
made for absorption by 106
made for absorption in 124
made for absorption of 178
made for adaptation to 154
made for adherence to 47
made for advertising or 83
made for alignment of 55
made for allocation of 106
made for allotment of 85
made for alteration in 70
made for alteration of 85
made for ameliorating the 54
made for amendment of 247
made for annexation to 50
made for apportioning the 75
made for approaching the 99
made for association of 50
made for attributing the 53
made for barricading the 177
made for broadcast on 43
made for calculating the 239
made for calibrating the 42
made for celebrating it 83
made for celebrating the 296
made for centuries by 246
made for centuries in 281
made for centuries of 40
made for centuries the 43
made for centuries to 182
made for chaplains to 95
made for circulating the 123
made for classifying the 98
made for collection of 278
made for commercial or 77
made for companies to 51
made for completion of 268
made for conditions in 41
made for conditions of 155
made for connection of 46
made for connection to 75
made for considering the 420
made for controlling the 1142
made for conversion of 150
made for conversion to 148
made for correction of 159
made for correlating the 58
made for cultivating the 49
made for curvature of 86
made for delegates to 70
made for delegation of 53
made for democracy in 96
made for determining the 2963
made for diminishing the 145
made for discharge of 115
made for discharging the 693
made for discounts to 110
made for discovering of 42
made for discovering the 87
made for discovery of 56
made for discussion of 283
made for dismantling the 53
made for dissipating the 77
made for distortion of 61
made for diversity in 81
made for diversity of 139
made for dividends on 71
made for economies in 55
made for economies of 101
made for eliminating the 295
made for emphasizing the 46
made for employees in 59
made for employees of 76
made for employees to 175
made for employers to 49
made for encouraging the 387
made for equipment to 52
made for estimates of 49
made for estimation of 57
made for evacuation of 85
made for evaluation of 264
made for evaluation or 142
made for evidences of 168
made for exceptions in 61
made for exceptions to 142
made for exhaustion of 42
made for exhibition at 92
made for exhibition in 167
made for expression of 54
made for extensions of 151
made for extensions to 49
made for extinguishing the 90
made for extraction of 40
made for fragments of 41
made for frederick the 93
made for graduates of 58
made for happiness as 57
made for happiness in 97
made for identifying the 268
made for ignorance of 49
made for imposition of 89
made for inspection by 93
made for inspection of 287
made for inspection or 61
made for instructing the 174
made for insurance of 46
made for insurance on 76
made for insurance or 57
made for insurance to 47
made for integrating the 112
made for intervals of 41
made for introducing it 46
made for introducing the 631
made for irrigation of 52
made for knowledge of 63
made for leadership in 106
made for lightness of 44
made for limitation of 58
made for liquidating the 104
made for litigants to 85
made for londoners in 62
made for lubricating the 97
made for maintaining an 50
made for maintaining in 244
made for maintaining it 46
made for maintaining the 2239
made for ministers of 116
made for modernizing the 45
made for movements of 46
made for objections to 56
made for operations in 132
made for operations on 62
made for ourselves an 74
made for ourselves as 138
made for ourselves by 86
made for ourselves in 177
made for ourselves is 91
made for ourselves of 48
made for ourselves the 60
made for paramount in 73
made for parliament to 50
made for particles of 44
made for passengers to 100
made for permission to 10099
made for personnel to 53
made for placement in 131
made for placement of 162
made for political or 628
made for possession of 117
made for precisely the 214
made for prescribing the 62
made for pressures up 324
made for prevention of 305
made for prisoners of 61
made for prisoners to 63
made for proclaiming the 103
made for production in 126
made for production of 676
made for prohibiting the 87
made for prosecuting the 188
made for protection in 79
made for protection of 1205
made for protection to 46
made for protracting the 44
made for provisioning the 63
made for provisions of 116
made for publicity in 49
made for publicity of 71
made for purchases of 203
made for recognizing the 96
made for reconciling the 169
made for redemption by 49
made for redemption of 189
made for reductions in 140
made for reembarking the 54
made for reference of 212
made for reference to 201
made for registering the 160
made for regulation of 204
made for reimbursing the 95
made for reinforcing the 72
made for relatives of 41
made for relaxation as 147
made for reorganizing the 103
made for reparation of 102
made for repayment by 46
made for repayment in 55
made for repayment of 497
made for reproducing the 40
made for residents of 57
made for residents to 67
made for resolution of 79
made for restraining the 177
made for restraint of 41
made for restricting the 252
made for resumption of 73
made for revocation of 68
made for separation of 173
made for shipments of 63
made for shrinkage in 128
made for shrinkage of 170
made for shrinkage or 45
made for simplifying the 111
made for situations in 321
made for solemnizing the 64
made for specimens of 55
made for stability in 260
made for stability of 54
made for stabilizing the 67
made for streamlining the 47
made for strengthening the 1168
made for subdividing the 40
made for submission of 92
made for submission to 312
made for subsidies to 61
made for subsidizing the 65
made for succession to 84
made for supervising the 91
made for suppressing the 77
made for suspension of 124
made for television as 43
made for television by 123
made for television in 604
made for television is 44
made for television or 87
made for temporary or 52
made for terminating the 181
made for themselves an 462
made for themselves as 326
made for themselves at 274
made for themselves by 937
made for themselves in 2653
made for themselves is 83
made for themselves of 123
made for themselves on 141
made for themselves or 166
made for themselves so 41
made for themselves the 861
made for themselves to 309
made for transfers of 109
made for translating the 141
made for transport of 114
made for transport to 189
made for undertaking the 77
made for varieties of 51
made for ventilating the 112
made for withdrawal of 140
made for withdrawal or 88
made for witnesses to 42
made god propitious to 58
made had reference to 127
made has absconded or 83
made has consisted in 57
made her acquiesce in 68
made her addresses to 109
made her advantage of 118
made her apologies to 209
made her apologize to 98
made her appearance as 1691
made her appearance at 10684
made her appearance by 92
made her appearance he 73
made her appearance in 17388
made her appearance it 42
made her appearance on 4785
made her appearance so 102
made her appearance the 238
made her appearance to 869
made her appreciate the 307
made her attentive to 64
made her available to 115
made her childhood so 61
made her cognizant of 69
made her competent to 43
made her complaint to 214
made her complicit in 87
made her confession at 45
made her confession in 171
made her confession of 186
made her confession the 42
made her confession to 794
made her confident of 75
made her conquests in 83
made her dependent on 1401
made her deposition in 53
made her desirable as 49
made her desirable to 113
made her desperate to 122
made her determine to 294
made her difficult of 91
made her difficult to 1460
made her discovery in 49
made her discovery of 45
made her disregard the 60
made her encourage the 55
made her enjoyment of 41
made her excellent in 59
made her farewells at 42
made her farewells in 43
made her farewells to 226
made her forgetful of 283
made her happiness in 129
made her impatient of 427
made her impatient to 235
made her impervious to 584
made her important to 67
made her impression on 106
made her incapable of 3276
made her incapable to 121
made her indignant at 46
made her inquiries in 47
made her inspection of 47
made her interesting in 44
made her interesting to 182
made her invisible to 134
made her landfalls to 81
made her miserable by 124
made her miserable in 49
made her miserable to 186
made her necessary to 74
made her noticeable at 61
made her obeisance to 435
made her opposition to 114
made her outstanding in 46
made her passionate to 107
made her persevere in 101
made her powerless to 122
made her president of 111
made her priestess of 129
made her profession as 191
made her profession at 122
made her profession in 304
made her profession of 315
made her profession on 171
made her prominent in 46
made her proposals at 40
made her proposals of 177
made her purchases at 77
made her purchases in 74
made her receptive to 248
made her recognize the 107
made her reluctant to 3160
made her repulsive to 41
made her reputation as 1880
made her reputation at 61
made her reputation by 243
made her reputation in 519
made her reputation on 126
made her resentful of 66
made her residence at 52
made her residence in 201
made her resistant to 53
made her respected by 48
made her responses in 104
made her reverence to 131
made her sacrifice in 48
made her sacrifice to 47
made her secretary of 59
made her seductive to 44
made her sensitive to 661
made her skeptical as 57
made her skeptical of 205
made her statement in 107
made her statement of 54
made her statement on 45
made her statement to 238
made her submission by 48
made her submission to 133
made her suggestion in 45
made her suggestion to 80
made her surrender to 55
made her suspicious of 1595
made her terrified of 86
made her testament in 49
made her transition to 116
made her uncertain of 121
made her unmindful of 124
made her unpopular in 224
made her unwelcome in 50
made him abundance of 52
made him accompany me 51
made him accompany the 45
made him acquiesce in 145
made him admirable in 112
made him advertise the 48
made him altogether the 46
made him apologize to 277
made him appreciate the 1000
made him apprehend an 100
made him apprehend the 152
made him archdeacon of 474
made him assistant to 128
made him attentive to 251
made him attribute the 75
made him attribute to 60
made him available as 90
made him available to 304
made him chevalier of 90
made him cognizant of 267
made him collector of 198
made him commander in 441
made him commander of 2178
made him competent in 47
made him competent to 233
made him complicit in 76
made him confident he 66
made him confident in 83
made him confident of 355
made him conqueror of 78
made him constable of 424
made him construct it 87
made him credulous of 71
made him cultivate the 81
made him deficient in 42
made him dependent on 1634
made him desirable as 67
made him desirable to 50
made him desperate to 292
made him determine on 505
made him determine to 1218
made him different in 81
made him different to 219
made him difficult in 42
made him difficult of 118
made him difficult to 2216
made him diffident of 146
made him discharge the 84
made him discredit it 75
made him disregard the 304
made him effective as 193
made him effective in 191
made him efficient in 63
made him emphasize the 109
made him entertain no 119
made him entertain the 59
made him excellent in 42
made him fascinating to 81
made him fastidious in 41
made him forgetful of 1007
made him gentleman of 173
made him impatient at 50
made him impatient by 76
made him impatient of 1949
made him impatient to 649
made him impervious to 987
made him important as 41
made him important in 156
made him important to 294
made him incapable of 6432
made him incapable to 123
made him increasingly the 42
made him indignant at 61
made him indignant to 66
made him indulgent to 58
made him inspector of 214
made him interesting in 103
made him interesting to 475
made him interfere in 40
made him interpret the 62
made him interrupt the 50
made him intricate in 44
made him introduce the 65
made him invisible in 57
made him invisible to 229
made him irritable in 58
made him legendary in 61
made him memorable in 41
made him memorable to 57
made him merciless to 67
made him miserable as 128
made him miserable at 106
made him miserable by 96
made him miserable in 86
made him miserable to 281
made him naturally an 84
made him naturally the 50
made him necessary to 316
made him negligent in 51
made him negligent of 153
made him noticeable at 150
made him noticeable in 52
made him observant of 75
made him obstinate in 95
made him offensive to 172
made him outstanding as 61
made him outstanding in 155
made him overnight the 60
made him overshoot the 76
made him palatable to 72
made him peculiarly the 74
made him perfectly at 82
made him persevere in 239
made him possessor of 124
made him powerless to 284
made him preceptor to 117
made him precisely the 79
made him president at 62
made him president in 227
made him president of 3840
made him principal of 136
made him professor in 62
made him professor of 732
made him prominent as 65
made him prominent in 450
made him pronounce the 62
made him proposals of 167
made him protector of 66
made him qualified to 77
made him receptive to 1534
made him recognize in 40
made him recognize the 433
made him recollect the 62
made him reluctant to 4825
made him repellent to 44
made him repugnant to 136
made him repulsive to 135
made him resentful of 174
made him resistant to 165
made him respected as 217
made him respected by 512
made him respected in 325
made him sacrifice the 49
made him secretary of 3510
made him secretary to 225
made him sensitive of 40
made him sensitive to 2753
made him skeptical of 654
made him sometimes the 53
made him sorrowful to 50
made him sovereign of 107
made him subscribe to 76
made him successor to 81
made him surrender the 56
made him surrender to 81
made him suspected by 207
made him suspected of 213
made him suspicious as 43
made him suspicious he 50
made him suspicious in 63
made him suspicious of 3082
made him suspicious to 80
made him talkative by 55
made him terrified of 71
made him thoroughly at 97
made him throughout the 40
made him tolerable to 40
made him translate it 55
made him translate the 51
made him unbearable to 89
made him uncertain as 141
made him uncertain in 57
made him uncertain of 192
made him underrate the 44
made him undertake it 55
made him undertake the 245
made him undertake to 102
made him unfaithful to 152
made him unmindful of 269
made him unpleasant to 46
made him unpopular as 126
made him unpopular at 316
made him unpopular in 1572
made him unpopular to 48
made him unreliable in 44
made him unwelcome at 69
made him unwelcome in 242
made him unwelcome to 98
made him victorious in 124
made him virtually an 175
made him virtually the 313
made him volunteer to 59
made his abjuration at 76
made his abjuration in 112
made his abjuration of 52
made his accusation in 56
made his adaptation of 45
made his addresses to 2631
made his adherence to 74
made his admiration of 47
made his advantage of 553
made his affidavit in 52
made his agreement to 116
made his allegiance to 103
made his apologies in 77
made his apologies to 740
made his appearance an 85
made his appearance as 7321
made his appearance at 49542
made his appearance by 284
made his appearance he 657
made his appearance in 77519
made his appearance is 60
made his appearance it 75
made his appearance no 121
made his appearance of 50
made his appearance on 26678
made his appearance or 59
made his appearance so 413
made his appearance the 2322
made his appearance to 4780
made his appearance we 52
made his appraisal of 181
made his arguments in 83
made his assistant in 40
made his associates in 92
made his assumption of 84
made his attraction to 50
made his awareness of 59
made his broadcast on 56
made his broadcast to 71
made his character an 44
made his character as 53
made his character be 96
made his character so 136
made his collection in 227
made his collection of 931
made his complaint at 74
made his complaint in 513
made his complaint of 131
made his complaint to 2997
made his conception of 242
made his concession to 227
made his confession as 143
made his confession at 109
made his confession he 94
made his confession in 498
made his confession of 932
made his confession on 100
made his confession the 48
made his confession to 2096
made his confidant in 43
made his connection to 72
made his conquests in 83
made his conversion of 99
made his conversion to 148
made his criticism in 81
made his criticism of 523
made his dedication to 58
made his definition of 90
made his departure as 50
made his departure in 75
made his departure on 42
made his departure the 61
made his departure to 56
made his deposition in 125
made his deposition on 55
made his discovery as 93
made his discovery at 309
made his discovery by 277
made his discovery he 75
made his discovery in 774
made his discovery of 1347
made his discovery on 103
made his discovery the 105
made his discussion of 67
made his eloquence so 74
made his eloquence the 40
made his estimates of 68
made his evaluation of 64
made his excursions in 40
made his excursions to 45
made his existence as 48
made his expedition in 75
made his expedition to 665
made his exposition of 53
made his expression of 76
made his farewells at 76
made his farewells in 83
made his farewells to 736
made his habitation in 73
made his halfpence of 106
made his hostility to 105
made his hypocrisy of 57
made his impression by 83
made his impression on 317
made his inability to 66
made his influence in 105
made his influence on 106
made his influence so 186
made his influence to 69
made his inquiries at 51
made his inquiries in 107
made his inquiries of 68
made his inquiries on 40
made his inspection in 67
made his inspection of 305
made his intentions in 42
made his intentions so 41
made his intentions to 42
made his judgments of 58
made his knowledge of 345
made his leadership of 55
made his majordomo no 44
made his movements as 55
made his newspaper the 56
made his obedience to 137
made his obeisance in 124
made his obeisance to 1827
made his objections to 196
made his onslaught on 99
made his opposition on 53
made his opposition to 1054
made his overtures so 109
made his overtures to 262
made his perception of 54
made his portraits of 43
made his portrayal of 57
made his possession of 43
made his prediction in 120
made his prediction of 151
made his prisoners no 56
made his profession as 1192
made his profession at 775
made his profession in 999
made his profession of 3702
made his profession on 273
made his profession the 81
made his profession to 164
made his proposals in 182
made his proposals of 48
made his proposals on 55
made his proposals to 591
made his purchases at 245
made his purchases in 170
made his purchases of 91
made his reference to 223
made his reputation as 18405
made his reputation at 685
made his reputation by 3099
made his reputation he 50
made his reputation in 9277
made his reputation on 1419
made his researches in 68
made his researches on 54
made his residence at 1167
made his residence in 2284
made his residence on 99
made his resolution to 107
made his responses in 113
made his responses to 46
made his revelation in 49
made his revelation to 64
made his reverence in 81
made his reverence to 466
made his revolution in 47
made his sacrifice in 74
made his sacrifice of 59
made his sacrifice to 95
made his salutation in 96
made his salutation to 83
made his secretary of 266
made his selections on 59
made his shepherds so 46
made his signature in 99
made his signature or 47
made his sovereign an 68
made his statement as 356
made his statement at 344
made his statement he 218
made his statement in 1630
made his statement of 468
made his statement on 907
made his statement the 142
made his statement to 1357
made his submission as 43
made his submission at 212
made his submission by 66
made his submission in 572
made his submission on 255
made his submission to 9558
made his successes in 43
made his successor as 227
made his successor in 95
made his suggestion at 47
made his suggestion in 180
made his suggestion of 129
made his suggestion to 253
made his surrender to 188
made his testament in 100
made his transition to 179
made his visitation in 122
made his visitation of 191
made his visitation to 56
made his willingness to 88
made hot chocolate in 101
made hot chocolate to 109
made its adaptation to 46
made its advantage of 59
made its agreement to 85
made its apparition in 43
made its appearance an 51
made its appearance as 10148
made its appearance at 12660
made its appearance by 545
made its appearance he 366
made its appearance in 169002
made its appearance is 268
made its appearance it 591
made its appearance no 94
made its appearance of 147
made its appearance on 29671
made its appearance or 194
made its appearance so 604
made its appearance the 1979
made its appearance to 1084
made its appearance up 65
made its appearance we 114
made its commander in 44
made its conception of 46
made its conquests in 42
made its delegates the 47
made its discovery in 46
made its existence in 66
made its expression as 112
made its foundation no 259
made its impression in 74
made its impression on 3657
made its influence in 40
made its influence on 53
made its influence so 47
made its lodgement in 44
made its nomination of 51
made its obeisance to 56
made its opposition to 332
made its possession an 53
made its possession of 69
made its possessor the 43
made its president in 112
made its proposals to 42
made its purchases in 47
made its reputation as 521
made its reputation by 294
made its reputation in 322
made its reputation on 239
made its revolution in 53
made its statement in 50
made its statement of 45
made its statement on 43
made its submission on 57
made its submission to 327
made its transition to 242
made its willingness to 49
made law throughout the 119
made long excursions in 113
made long excursions on 85
made long excursions to 89
made long excursions up 44
made low obeisance to 102
made man dependent on 261
made man incapable of 110
made may influence the 59
made may prescribe the 73
made may sometimes be 107
made men advocates of 47
made men dependent on 130
made men impatient of 82
made men incapable of 59
made men partakers of 42
made men receptive to 42
made men reluctant to 123
made men suspicious of 55
made net purchases of 258
made new conquests in 44
made new estimates of 61
made new overtures to 227
made new proposals on 54
made new proposals to 173
made new purchases of 136
made nor commanded to 42
made nor destroyed by 40
made now throughout the 95
made one alteration in 74
made one appearance at 79
made one appearance in 156
made one appearance on 75
made one appreciate the 110
made one concession in 107
made one concession to 859
made one discovery of 44
made one electrode of 46
made one expedition to 106
made one incapable of 85
made one miserable to 41
made one reference to 294
made one reluctant to 84
made one revolution in 191
made one revolution of 54
made one sacrifice to 74
made one sensitive to 68
made one slaughter in 41
made one statement in 64
made one statement of 53
made one statement to 77
made one suggestion to 90
made one suspicious of 50
made our ancestors so 50
made our apologies to 47
made our appearance at 761
made our appearance in 402
made our appearance on 209
made our complaint to 40
made our complexion to 41
made our conception of 52
made our expedition to 62
made our farewells to 139
made our footstool of 66
made our inspection of 43
made our knowledge of 238
made our obeisance to 106
made our purchases in 70
made our purchases of 66
made our resolution in 52
made our reverence to 87
made out previously to 113
made san francisco an 42
made san francisco in 67
made san francisco the 569
made she endeavored to 47
made ten objections to 76
made that afternoon at 89
made that afternoon by 73
made that afternoon in 296
made that afternoon to 125
made that alteration in 68
made that assumption in 58
made that attempted to 50
made that available to 41
made that catchword of 193
made that collection of 78
made that concession to 166
made that conditions in 46
made that confession in 52
made that confession of 58
made that confession to 90
made that connection in 67
made that democracy is 59
made that determine the 130
made that difficult to 106
made that discovery at 48
made that discovery he 47
made that discovery in 147
made that discovery is 56
made that discovery of 91
made that discovery the 71
made that franchise the 40
made that henceforth the 50
made that impression on 414
made that indicated the 42
made that influence the 92
made that injustice is 106
made that knowledge of 107
made that objections or 48
made that onslaught on 57
made that permitted the 47
made that prediction in 49
made that principle the 55
made that profession of 63
made that reference to 213
made that reflected the 55
made that revelation to 90
made that revolution in 91
made that sacrifice in 132
made that sacrifice of 47
made that sacrifice to 83
made that statement as 365
made that statement at 281
made that statement he 286
made that statement if 45
made that statement in 1241
made that statement is 111
made that statement it 76
made that statement of 58
made that statement on 315
made that statement or 86
made that statement the 157
made that statement to 1016
made that statement we 42
made that suggestion in 77
made that suggestion to 488
made that surrender of 45
made that throughout the 103
made that transition in 51
made that transition to 44
made that undertaking the 61
made that uppermost in 66
made thee sovereign of 43
made them abhorrent to 64
made them acquiesce in 146
made them adaptable to 145
made them advocates of 154
made them altogether as 111
made them altogether the 76
made them apologize to 60
made them appreciate the 344
made them apprehend an 41
made them apprehend the 194
made them attentive to 116
made them attribute to 81
made them available as 531
made them available at 218
made them available by 53
made them available in 504
made them available on 607
made them available to 5547
made them believers in 47
made them cognizant of 80
made them companions in 49
made them companions of 49
made them competent to 199
made them complicit in 124
made them confident in 99
made them confident of 217
made them cultivate the 50
made them custodians of 61
made them defenders of 78
made them deficient in 46
made them dependent in 40
made them dependent on 3263
made them desirable as 96
made them desirable in 71
made them desirable to 104
made them desperate in 64
made them desperate to 81
made them determine on 46
made them determine to 198
made them different in 192
made them different to 60
made them difficult of 92
made them difficult to 4646
made them disciples of 64
made them disregard the 132
made them distinguish the 143
made them effective as 125
made them effective in 193
made them effectual to 47
made them efficient in 46
made them entertain the 111
made them especially the 50
made them exceptions to 41
made them exemplars of 44
made them expensive to 137
made them fascinating to 42
made them favorites of 90
made them followers of 59
made them forgetful of 343
made them governors of 48
made them impatient of 543
made them impatient to 180
made them impervious to 836
made them important as 97
made them important in 226
made them important to 260
made them incapable of 3789
made them indignant at 72
made them interesting to 369
made them invisible in 169
made them invisible to 297
made them likeliest in 58
made them messengers of 54
made them ministers of 162
made them miserable by 96
made them necessary in 122
made them necessary to 279
made them negligent in 62
made them negligent of 56
made them negotiable by 60
made them observant of 52
made them offensive to 111
made them opponents of 118
made them outsiders in 70
made them outstanding in 75
made them overseers of 53
made them overtures of 68
made them palatable to 154
made them paramount in 42
made them partakers in 83
made them partakers of 631
made them partisans of 75
made them perfectly at 49
made them powerless to 163
made them prisoners in 164
made them prisoners of 387
made them prisoners to 82
made them prominent in 180
made them promoters of 53
made them qualified to 49
made them receptive to 1533
made them recognize the 130
made them referable to 44
made them reluctant to 3434
made them represent the 45
made them repugnant to 81
made them repulsive to 48
made them resentful of 173
made them resistant to 731
made them respected by 98
made them senseless of 280
made them sensitive to 1238
made them skeptical of 234
made them sometimes the 63
made them subscribe to 117
made them surrender at 52
made them surrender the 52
made them surrender to 65
made them suspected by 47
made them suspected of 51
made them suspicious of 1887
made them suspicious to 49
made them terminate the 55
made them tolerable to 53
made them tributary to 397
made them unanimous in 72
made them unbearable to 65
made them uncertain as 83
made them uncertain of 83
made them unenviable it 49
made them unmindful of 86
made them unpopular at 44
made them unpopular in 255
made them unwelcome in 222
made them unwelcome to 41
made them victorious in 77
made them virtually the 77
made them witnesses of 90
made them witnesses to 75
made things difficult at 198
made things difficult by 137
made things difficult in 262
made things monstrous in 82
made things tolerable by 52
made this accusation in 152
made this afternoon by 124
made this afternoon in 143
made this afternoon on 50
made this afternoon to 86
made this agreement in 107
made this agreement to 54
made this allegation in 89
made this alteration in 153
made this appearance of 96
made this appraisal of 107
made this association in 51
made this association of 104
made this assumption in 382
made this assumption of 112
made this assumption on 56
made this assumption so 51
made this assumption the 81
made this assumption to 60
made this assumption we 62
made this assurance to 50
made this available to 175
made this character so 47
made this character the 41
made this collection of 233
