made between children born 94
many praises bestowed upon 49
many precious articles among 64
many precious promises made 40
many previous attempts have 46
many previous occasions been 59
many previous occasions during 41
many previous occasions when 375
many previous scholars have 53
many private agencies have 51
many private bargains were 44
many private citizens have 124
many private citizens were 67
many private colleges have 58
many private education loan 41
many private families were 64
many private fortunes were 99
many private quarrels among 79
many private soldiers were 40
many project managers have 111
many project managers will 46
many rapidly developing areas 49
many regular officers were 53
many related problems such 40
many related questions have 47
many related questions will 43
many reports received from 42
many research articles have 44
many research programs have 75
many research projects have 380
many research projects over 46
many research projects were 118
many results obtained from 47
many returning veterans were 46
many routine clerical jobs 45
many similar attempts have 43
many similar attempts made 47
many similar delusions have 54
many similar examples from 214
many similar examples have 83
many similar occasions when 63
many similar passages from 93
many similar projects have 53
many similar questions have 136
many similar questions must 110
many similar questions were 74
many similar questions will 118
many similar requests from 55
many similar statutes have 40
many similar tortures were 66
many smaller colleges have 46
many spanish soldiers were 42
many strains isolated from 58
many studies reviewed here 51
many suffering families among 70
many superior officers were 50
many tangible benefits from 41
many thousand captives were 196
many thousand children were 122
many thousand families have 289
many thousand families were 58
many thousand soldiers were 49
many vietnam veterans have 115
many vietnam veterans were 83
many volumes foolscap folio 54
many welfare programs have 49
many western analysts have 94
many western scholars have 347
many workers suffered from 55
many wounded soldiers from 50
many wounded soldiers were 149
mass balance equations have 58
mass balance equations must 62
mass balance equations were 77
mass remains constant during 96
mass screening programs have 97
mass spectra obtained during 49
mass spectra obtained from 1124
meaning becomes apparent only 91
meaning becomes apparent when 78
meaning depends entirely upon 70
meaning derives entirely from 65
means amounts received from 98
means answering questions such 44
means brought complete from 43
means periodic payments made 178
means several families were 279
media include magnetic tape 44
meet current expenses from 79
meet general braddock when 77
meet operating expenses during 42
mere impetus acquired from 138
mere logical deduction from 149
mere natural goodness into 46
mere nervous agitation upon 41
mere surface drainage over 48
mere worldly interest have 72
milk samples obtained from 493
milk usually contains less 113
mind becomes detached from 58
mind depends entirely upon 52
mind proceed commonly more 129
mind usually receives even 1427
mind usually receives from 57
month nominal interest rate 142
month preceding publishing date 855
moon appeared strangely among 44
more acutely inquired into 40
more austere companion took 76
more behavior problems among 64
more bigoted puritans were 113
more blessed entrance into 152
more british officers were 116
more british soldiers died 113
more british soldiers were 298
more capable students were 46
more capable students will 56
more careful analysis must 51
more careful analysis will 233
more careful attention from 240
more careful attention just 52
more careful attention must 136
more careful attention paid 90
more careful attention were 40
more careful attention will 106
more careful scrutiny will 98
more cautious approach when 81
more charged furiously from 43
more closely approach their 79
more closely approach those 260
more closely cemented from 51
more closely examined when 48
more closely inquired into 130
more closely parallel those 228
more closely reflects their 87
more closely reflects what 87
more closely reflects your 61
more closely resemble life 83
more closely resemble other 187
more closely resemble some 94
more closely resemble their 699
more closely resemble these 66
more closely resemble those 5829
more closely resemble true 56
more closely resemble what 361
more closely resemble your 71
more closely resembling their 115
more closely resembling those 1065
more closely resembling what 108
more college students were 47
more complex analysis will 40
more complex behaviors such 210
more complex circuits have 49
more complex circuits such 48
more complex concepts like 135
more complex concepts such 234
more complex economic life 112
more complex elements such 116
more complex emotional life 43
more complex entities such 96
more complex equations have 60
more complex examples from 49
more complex examples such 63
more complex examples will 70
more complex exchanges soon 58
more complex functions have 60
more complex functions like 80
more complex functions such 847
more complex insights into 76
more complex interest rate 42
more complex linguistic unit 83
more complex materials such 195
more complex mixtures such 45
more complex molecule such 50
more complex patterns have 47
more complex patterns like 99
more complex patterns such 143
more complex patterns were 97
more complex patterns will 53
more complex problems facing 76
more complex problems from 45
more complex problems have 123
more complex problems like 189
more complex problems such 861
more complex problems there 113
more complex problems were 118
more complex problems when 58
more complex problems will 189
more complex products like 67
more complex products such 333
more complex programs such 55
more complex programs will 47
more complex projects such 118
more complex projects will 52
more complex questions have 40
more complex questions more 61
more complex questions such 153
more complex relations among 175
more complex relations such 43
more complex response from 80
more complex services such 165
more complex situation such 44
more complex situation when 113
more complex situation will 70
more complex subjects such 55
more complex variables such 64
more decided symptoms were 92
more densely forested areas 103
more densely occupied areas 78
more details concerning harm 64
more details concerning their 67
more details concerning these 256
more distant galaxies have 159
more distant galaxies were 67
more distant locations such 88
more distant locations were 48
more distant locations will 41
more distant mountain peaks 86
more distant mountain range 81
more distant quarters were 90
more distant relations were 67
more distant villages were 91
more diverse customer base 137
more diverse economic base 151
more diverse resource base 49
more drastic remedies were 88
more dreadful monarchy over 44
more dreadful situation have 67
more ductile materials such 43
more durable materials like 49
more durable materials such 155
more durable materials were 74
more dynamic elements from 123
more equally diffused among 58
more equally diffused over 104
more extreme deviations from 256
more extreme elements among 331
more extreme elements were 120
more familiar concepts such 44
more focused attention from 107
more foreign currency from 71
more general analysis will 40
more general approach must 54
more general approach uses 41
more general approach will 325
more general approval from 40
more general argument from 123
more general argument made 58
more general attention from 80
more general audience fall 150
more general category such 56
more general concepts from 89
more general concepts like 48
more general concepts such 314
more general concerns over 135
more general concerns such 132
more general conflict over 40
more general conscious life 180
more general diffusion among 76
more general economic theory 139
more general emphasis upon 115
more general evidence from 99
more general fiduciary duty 49
more general functions such 90
more general hospital beds 98
more general insights into 612
more general interest among 226
more general interest from 57
more general interest have 136
more general interest such 165
more general interest were 236
more general interest will 153
more general movement among 57
more general movement away 186
more general movement from 43
more general nonlinear case 42
more general physical laws 185
more general physical theory 89
more general physical truth 64
more general practice among 44
more general problems facing 169
more general problems such 351
more general problems will 126
more general purposes such 93
more general questions like 45
more general questions such 402
more general questions were 175
more general questions will 44
more general situation when 132
more general situation will 65
more general struggle over 41
more general subjects such 253
more general symptoms such 132
more general tendency among 126
more general treatment will 221
more genuine kindness from 42
more gracious messages from 46
more heartily admitted into 44
more humanly satisfying life 41
more intense christian life 69
more intense emotional life 49
more intense pressure from 103
more intense religious life 159
more intense response from 46
more intense scrutiny from 47
more intense stimulus will 54
more largely insisted upon 78
more lenient treatment from 265
more liberal approach must 125
more liberal attitude among 64
more liberal attitude from 41
more liberal elements among 80
more liberal policies were 93
more liberal treatment from 83
more limited authority over 89
more limited financial means 61
more limited resource base 56
more luscious sunshine were 45
more material benefits from 41
more meaningful insights into 108
more mundane concerns such 133
more mundane problems such 146
more mundane products such 54
more mundane subjects such 43
more natural channels into 113
more neutral criterion such 46
more northern counties these 76
more northern counties were 128
more nuanced insights into 56
more opulent citizens take 138
more orthodox christian view 41
more peaceful relations among 150
more perfect christian life 175
more perfect domestic union 50
more perfect exemption from 47
more perfect religious life 41
more perfect straight line 60
more popular journals such 43
more precise analysis must 40
more precise analysis will 45
more precise direction when 112
more precise insights into 223
more private attempts have 58
more process oriented text 50
more promising approach lies 59
more promising students were 54
more quickly absorbed from 41
more quickly absorbed into 76
more quickly obtained from 50
more radical approach will 102
more radical elements among 635
more radical elements from 192
more radical elements into 125
more radical elements such 40
more radical elements were 468
more radical elements will 42
more radical policies were 103
more radical solutions such 113
more radical solutions were 174
more rapidly absorbed from 390
more rapidly absorbed into 196
more rapidly absorbed when 163
more rapidly developing areas 79
more rapidly withdrawn from 59
more rational minority rose 71
more rational projects were 53
more refined analysis will 137
more reliable insights into 55
more reliably obtained from 54
more rigidly excluded from 88
more rigidly insisted upon 42
more rigidly observed here 41
more sharply distinct from 94
more socially accepted ways 48
more socially isolated from 142
more southern climates even 46
more southern colonies were 49
more spacious quarters were 108
more spanish soldiers were 43
more stringent controls have 42
more stringent controls over 675
more stringent controls were 145
more stringent controls will 41
more stringent standard must 50
more stringent standard will 106
more strongly adsorbed from 74
more strongly adsorbed onto 66
more strongly insisted upon 473
more strongly resemble those 47
more superior officials from 44
more tangible benefits from 126
more tangible benefits such 53
more thorough analysis must 41
more thorough analysis will 152
more thorough education will 82
more thorough physical exam 45
more uniform particle size 721
more uniform response over 48
more usually accepted view 46
more usually obtained from 42
more vividly embodied like 46
more weighty occasions must 81
more welcome reception among 66
more womanly beautiful from 46
more workers increased from 55
more workmen depended upon 113
more worthily presided over 45
more written consents bearing 51
more youthful companion left 119
most affecting wherever there 40
most african languages have 49
most ancient dramatic work 44
most ancient families among 42
most ancient families have 125
most ancient families were 85
most aphasic patients have 44
most arduous literary form 45
most awkward recesses were 56
most benefit possible from 72
most british officers were 113
most british officials were 109
most careful analysis will 104
most careful attention during 47
most careful attention from 435
most careful attention must 351
most careful attention upon 40
most careful attention will 94
most careful officers ever 50
most careful scrutiny into 42
most careful scrutiny will 68
most careful treatment will 40
most certain possible sign 45
most closely approach those 97
most closely describe your 80
most closely involved were 101
most closely parallel those 119
most closely reflects their 172
most closely reflects what 98
most closely reflects your 554
most closely resemble other 47
most closely resemble their 255
most closely resemble these 53
most closely resemble those 1947
most closely resemble what 125
most closely resemble your 111
most closely resembling their 96
most closely resembling those 359
most college campuses have 79
most college freshmen have 52
most college students come 61
most college students have 462
most college students know 84
most college students want 46
most college students were 187
most college students will 167
most complex machines ever 69
most complex problems facing 213
most complex questions facing 54
most complex sentence must 42
most concise possible form 54
most current relevant data 85
most densely forested areas 80
most densely occupied areas 104
most densely occupied ward 40
most devoted admirers were 140
most devoted admirers will 44
most devoted attention from 81
most distant galaxies ever 142
most distant galaxies have 95
most distant galaxies seen 41
most distant quarters from 349
most diverse elements have 42
most diverse elements into 105
most diverse elements were 51
most dreadful tortures were 48
most elderly patients have 118
most elderly patients will 92
most elected officials have 56
most elected officials were 46
most elegant scholars whom 56
most eminent chemists have 52
most eminent citizens were 150
most eminent exemption from 96
most eminent geniuses among 40
most eminent scholars among 42
most eminent scholars have 178
most eminent scholars were 107
most eminent services from 146
most eminent soldiers were 48
most eminent theologians were 48
most especial exertions were 76
most european languages have 258
most european languages were 107
most exalted religious ideas 41
most extreme deviations from 333
most extreme examples were 89
most extreme positions were 48
most extreme possible case 47
most extreme possible form 40
most faithful clinical work 42
most faithful servants took 45
most faithful servants were 135
most faithful subjects were 52
most familiar argument here 194
most familiar obtained their 48
most familiar passages from 63
most familiar treatises were 63
most federal agencies have 400
most federal agencies were 105
most federal programs have 42
most fervent admirers have 102
most fervent admirers were 93
most general distress over 62
most general physical laws 52
most general possible case 45
most general possible form 447
most general possible kind 45
most general possible type 42
most general relations among 77
most glaringly departed from 53
most gracious eulogies were 42
most gracious reception from 369
most happily deceived good 40
most helpful insights into 53
most illegal abortions were 47
most inhuman tortures were 41
most intense conflict over 48
most intense interest among 149
most intense interest into 69
most intense physical pain 64
most intense pressure from 96
most intense spectral line 52
most largely obtained from 106
most liberal bounties have 80
most liberal managers ever 51
most liberal promises were 52
most material passages were 56
most material respects those 65
most meaningful insights into 83
most medical students have 132
most medical students were 107
most members differed from 51
most natural channels into 42
most natural deduction from 46
most notable absentee from 83
most notable additions were 67
most notable advances have 133
most notable advances made 42
most notable advances were 90
most notable deviations from 47
most notable examples come 43
most notable examples from 62
most notable examples have 85
most notable examples here 47
most notable examples were 441
most notable exception among 66
most notable increases were 94
most notable literary work 81
most notable omissions from 60
most notable speeches were 55
most notably coronary heart 45
most opulent families have 49
most organic materials have 98
most organic solvents such 169
most painful literary task 42
most peculiar interest when 43
most perfect american work 47
most perfect artistic form 73
most perfect christian life 52
most perfect equality among 199
most perfect exemption from 44
most perfect feminine mind 44
most perfect literary form 78
most perfect possible form 67
most perfect possible union 80
most perfect possible work 50
most perfect security from 43
most perfect security upon 42
most perfect specimen ever 46
most perfect symmetry were 62
most perfect volcanic cone 63
most pleasant memories were 51
most pleasant surprise when 44
most popular activity among 152
most popular activity here 41
most popular american book 55
most popular american film 62
most popular american poets 137
most popular american singer 44
most popular american songs 86
most popular approach among 77
most popular approach used 79
most popular aquarium fish 236
most popular articles were 40
most popular beverage among 50
most popular children were 42
most popular comedies were 46
most popular computer game 68
most popular dramatic form 133
most popular excursion from 186
most popular exhibits were 65
most popular graphics file 51
most popular languages used 82
most popular lectures were 55
most popular literary form 439
most popular literary work 133
most popular magazine among 60
most popular materials used 203
most popular military hero 68
most popular mountain biking 46
most popular pastimes among 51
most popular patriotic songs 97
most popular pictures were 57
most popular positions seem 65
most popular products sold 56
most popular products were 75
most popular programs among 114
most popular programs during 44
most popular programs ever 57
most popular programs have 72
most popular programs used 58
most popular programs were 237
most popular protocol used 73
most popular recordings were 51
most popular recreation areas 292
most popular religious book 129
most popular religious poems 40
most popular religious text 42
most popular religious work 90
most popular romances were 50
most popular services were 46
most popular software used 59
most popular strategy among 45
most popular students were 48
most popular subjects among 95
most popular subjects were 432
most popular theatrical form 72
most poverty stricken areas 51
most precious articles were 60
most precious colonies ever 69
most precious contents were 48
most precious heritage from 143
most precious materials were 60
most precious memories were 43
most precious perfumes were 70
most precious treasures from 45
most precious treasures were 68
most previous accounts have 44
most previous scholars have 98
most project managers have 147
most promising students from 144
most promising students were 165
most prudent provision made 44
most radical elements among 95
most radical elements were 64
most radical politics come 250
most rapidly absorbed from 62
most rapidly developing areas 544
most rapidly developing part 71
most rapidly urbanizing areas 42
most reassuring advances made 69
most refined geniuses have 110
most regular symptoms among 45
most regular visitors were 100
most reliable clinical sign 122
most reliable clinical test 55
most reliable evidence from 42
most reliable physical sign 93
most reliably obtained from 66
most shadowy precepts into 59
most similar elements into 84
most skilful educator whom 40
most skilful engineers from 69
most skilled artisans were 45
most socially deprived areas 139
most specious disguise from 56
most strains isolated from 131
most stringent controls over 50
most strongly affected were 46
most strongly affected when 50
most strongly insisted upon 344
most strongly repelled when 57
most studied celestial body 127
most studies reviewed here 44
most trusted advisers were 432
most trusted generals were 99
most trusted officers were 146
most trusted officials were 44
most trusted servants were 182
most typical examples were 43
most unequal conflict ever 70
most unhappy creatures upon 42
most unlucky blunders must 79
most usually employed when 40
most visited historic site 54
most weighty decisions were 56
most welcome reception from 83
most welcome visitors were 50
most western cultures have 49
most western europeans were 41
most western scholars have 278
most workers received their 41
most worthily renowned among 58
mouth dropped slightly open 118
move against richmond from 175
move towards economic union 40
move towards internal self 41
move towards majority rule 71
move towards majority voting 50
move towards monetary union 518
moving charged particle will 134
moving expense deduction will 147
moving radially outwards from 61
moving shadows vanished from 43
moving towards monetary union 61
much benefit expected from 102
much benefit resulted from 58
much boasted veracity into 53
much broader customer base 95
much broader economic base 101
much broader spectral range 45
much capital withdrawn from 41
much current literary theory 50
much express authority from 66
much follows directly from 42
much hostile attention from 40
much jealousy subsists lest 103
much material borrowed from 41
much meanness rendered those 43
much oftener conclude from 111
much oftener proceeds from 50
much quicker response time 43
much rougher treatment from 44
much routine clerical work 56
much shorter attention span 105
much shorter distance from 538
much shorter exposure time 276
much shorter hospital stay 201
much shorter processing time 117
much shorter recovery time 130
much shorter response time 291
much shorter retention time 110
much shorter survival time 143
much smaller deviations from 167
much smaller distance from 142
much smaller economic base 100
much smaller particle size 599
much smaller posterior lobe 103
much smaller quantity will 382
much stronger economic base 46
much stronger emphasis upon 261
much stronger pressure from 53
much stronger response from 42
much success attended their 43
much suffice concerning these 130
much tighter controls over 146
much trouble resulted from 52
much vaunted atlantic wall 41
must abstain entirely from 169
must address questions such 132
must attract attention from 54
must briefly consider some 99
must briefly consider these 61
must briefly consider those 53
must briefly consider what 104
must closely resemble those 80
must collect relevant data 67
must declare yourself their 76
must deliver yourself from 95
must descend perforce when 49
must dissent entirely from 102
must divorce yourself from 45
must emanate directly from 64
must examine somewhat more 94
must explain yourself more 77
must express yourself more 41
must extract precision timing 133
must include authority over 47
must include elements from 84
must include partition among 47
must inquire somewhat more 42
must observe somewhat more 91
must operate seriously upon 43
must present evidence from 95
must proceed directly from 184
must proceed entirely from 170
must proceed likewise from 75
must produce evidence from 87
must project yourself into 49
must protect children from 192
must protect citizens from 56
must protect patients from 54
must protect yourself from 351
must provide adequate means 134
must provide adequate time 142
must provide auxiliary aids 92
must provide constant care 171
must provide evidence from 51
must provide immunity from 69
must receive approval from 725
must receive attention during 47
must receive attention from 119
must receive clearance from 66
must receive deferred cash 48
must receive feedback from 103
must recover underlying meaning 95
must refrain entirely from 54
must request approval from 42
must solicit comments from 40
must undergo whatever their 115
must withdraw entirely from 67
must withdraw yourself from 44
