mad guns curse overhead 208
may have hoped against 45
may have human virtues 62
may have known exactly 89
may have known friends 44
may have known himself 54
may have known several 59
may have large amounts 363
may have large effects 738
may have large impacts 108
may have large numbers 475
may have lasting effects 920
may have lasting results 46
may have leaned against 40
may have leaned towards 49
may have legal counsel 92
may have legal effects 74
may have legal grounds 48
may have lethal effects 110
may have lingering effects 56
may have lived between 102
may have lived briefly 56
may have lived happily 53
may have lived outside 241
may have lived several 75
may have lived together 432
may have local effects 128
may have lower average 185
may have lower capital 99
may have lower incomes 125
may have lower operating 50
may have lower overall 61
may have lower priority 43
may have lunch together 41
may have major adverse 41
may have major effects 667
may have major impacts 236
may have minor defects 51
may have minor effects 94
may have mixed effects 113
may have mixed emotions 130
may have mixed motives 189
may have mixed reactions 44
may have mixed results 80
may have moral courage 55
may have moved against 75
may have moved because 111
may have moved between 165
may have moved eastward 130
may have moved forward 127
may have moved outside 105
may have moved several 102
may have moved together 51
may have moved towards 128
may have nearly doubled 72
may have never entered 129
may have never existed 424
may have never married 64
may have never noticed 176
may have never realized 144
may have never visited 144
may have never written 60
may have night terrors 44
may have noble spirits 41
may have noted certain 44
may have often appeared 42
may have often noticed 115
may have owned several 57
may have panic attacks 142
may have plied between 49
may have power because 97
may have power together 57
may have quite complex 95
may have quite diverse 117
may have quite general 48
may have quite limited 259
may have quite similar 130
may have quite variable 43
may have ranged between 147
may have rather limited 95
may have rather similar 78
may have really existed 134
may have renal failure 49
may have risen against 54
may have risen because 331
may have risen between 85
may have risen several 45
may have risen sharply 53
may have risen superior 55
may have ruled jointly 47
may have rules against 41
may have rules governing 48
may have saved herself 47
may have saved himself 121
may have sharp corners 54
may have short stature 104
may have shown herself 69
may have shown himself 418
may have shown towards 118
may have since expired 65
may have slept soundly 41
may have slept together 49
may have small amounts 285
may have small effects 88
may have small numbers 56
may have social effects 64
may have spent decades 53
may have spent millions 66
may have spent several 332
may have spread because 53
may have spread eastward 77
may have spread rapidly 66
may have staff members 86
may have still existed 170
may have still smaller 58
may have stood against 72
may have stood between 243
may have stood outside 177
may have stood towards 43
may have stood upright 41
may have strong beliefs 157
may have strong desires 68
may have strong effects 448
may have strong emotions 67
may have strong genetic 44
may have strong grounds 41
may have strong impacts 66
may have strong motives 71
may have strong opinions 568
may have strong reactions 121
may have stuck together 80
may have taken account 140
may have taken against 108
may have taken between 78
may have taken certain 144
may have taken classes 56
may have taken comfort 224
may have taken control 267
may have taken counsel 47
may have taken courage 48
may have taken courses 161
may have taken decades 166
may have taken everything 48
may have taken fifteen 56
may have taken himself 111
may have taken lessons 120
may have taken matters 113
may have taken measures 55
may have taken millions 190
may have taken occasion 95
may have taken offense 148
may have taken passage 40
may have taken pleasure 182
may have taken priority 46
may have taken service 72
may have taken several 895
may have taken shelter 144
may have taken similar 60
may have taken towards 52
may have taken umbrage 86
may have thrown herself 75
may have thrown himself 131
may have total control 65
may have toxic effects 1133
may have tried everything 146
may have tried several 99
may have under certain 106
may have under chapter 144
may have under federal 51
may have valid grounds 78
may have value because 86
may have varying amounts 254
may have varying degrees 2844
may have varying effects 591
may have varying impacts 49
may have varying numbers 111
may have varying opinions 97
may have varying results 40
may have voted against 538
may have white patches 69
may have wider effects 76
may have within himself 88
may have worse effects 52
may help allay anxiety 58
may help group members 141
may help guard against 156
may help people develop 49
may help social workers 91
may help solve insight 46
may help staff members 41
may here again observe 140
may here prove helpful 44
may here refer briefly 50
may here state briefly 154
may hold false beliefs 72
may hold large amounts 63
may hold strong beliefs 71
may hold strong opinions 70
may jowl horns together 73
may kill large numbers 139
may lack social support 70
may last longer because 84
may last thirty minutes 50
may live close together 116
may live longer because 58
may live quite happily 62
may look quite similar 273
may look rather similar 45
may look within himself 51
may lose large amounts 258
may lose money because 92
may lose value because 62
may make claim therefor 63
may make fewer demands 92
may make group members 54
may make joint location 67
may make large demands 41
may make large profits 308
may make loans secured 282
may make merry together 47
may make minor repairs 63
may make people believe 64
may make people happier 42
may make rapid strides 47
may make rules governing 477
may make rules providing 745
may make rules regarding 130
may make rules requiring 354
may make sense because 165
may more easily achieve 80
may more easily acquire 71
may more easily attract 55
may more easily believe 66
may more easily compare 71
may more easily conform 100
may more easily control 85
may more easily deceive 156
may more easily destroy 61
may more easily develop 129
may more easily discern 105
may more easily discuss 125
may more easily explain 60
may more easily imagine 142
may more easily observe 44
may more easily receive 49
may more easily respond 44
may more easily satisfy 68
may more fully declare 54
may more fully explain 111
may more fully express 147
may more fully reflect 58
may more fully utilize 55
may more nearly reflect 103
may more truly reflect 67
may most easily acquire 49
may move easily between 43
may move either forward 43
may move quite rapidly 42
may much rather believe 47
may need extra amounts 57
may need extra calcium 69
may need extra support 777
may need extra vitamin 131
may need large amounts 90
may need legal counsel 68
may need social support 48
may need trade measures 56
may nest close together 70
may once again achieve 45
may once again attempt 46
may once again increase 129
may once again prevail 45
may once again provide 122
may once again receive 47
may once again reflect 94
may once again suggest 40
may only appeal against 74
may only appear upright 43
may only avail himself 69
may only claim damages 96
may only exist because 55
may only exist between 67
may only occur between 108
may only occur following 43
may pass easily between 44
may pass large amounts 56
may poor fools believe 83
may reach large numbers 78
may rest fully assured 644
may rest quite assured 163
may rise above himself 178
may rise either because 75
may rise quite rapidly 164
may rise under certain 46
may save money because 46
may seek civil damages 57
may seek legal redress 168
may seek money damages 65
may seek social support 53
may seem minor matters 47
may seem quite bizarre 111
may seem quite complex 135
may seem quite confusing 63
may seem quite distant 95
may seem quite familiar 55
may seem quite foreign 139
may seem quite limited 54
may seem quite logical 110
may seem quite natural 689
may seem quite rational 41
may seem quite removed 51
may seem quite similar 262
may seem quite unusual 46
may seem rather bizarre 155
may seem rather complex 157
may seem rather confusing 299
may seem rather distant 94
may seem rather drastic 102
may seem rather extreme 254
may seem rather foolish 58
may seem rather limited 204
may seem rather mundane 130
may seem rather obscure 144
may seem rather peculiar 166
may seem rather radical 62
may seem rather startling 138
may seem rather tenuous 63
may seem rather unusual 132
may seem rather useless 55
may seem small matters 267
may seem strong language 192
may shed large numbers 41
may show cause against 405
may show either diffuse 52
may show filling defects 132
may show large amounts 42
may show large numbers 146
may show small amounts 52
may show toxic effects 48
may show varying amounts 60
may show varying degrees 1589
may soon place himself 49
may speak quite frankly 123
may stop breathing because 60
may stop working because 50
may string words together 95
may take action according 76
may take action against 1712
may take anything between 104
may take blood samples 45
may take judge douglas 137
may take large amounts 65
may take longer because 303
may take longer depending 105
may take longer outside 568
may take place according 801
may take place against 490
may take place although 170
may take place anytime 133
may take place because 1404
may take place between 10604
may take place chiefly 59
may take place depending 125
may take place depends 65
may take place despite 139
may take place equally 138
may take place following 342
may take place indoors 43
may take place involving 62
may take place largely 173
may take place locally 142
may take place outside 2749
may take place previous 41
may take place quickly 396
may take place quietly 160
may take place rapidly 915
may take place regarding 52
may take place resulting 145
may take place several 653
may take place shortly 183
may take place smoothly 90
may take place together 152
may take place towards 97
may take place whereby 81
may take sides against 55
may take steps against 64
may take sweet counsel 123
may take thirty minutes 156
may take thirty seconds 56
may take under article 57
may take varying amounts 56
may take which passage 55
may talk about freedom 50
may talk about himself 150
may talk about religion 91
may talk about suicide 50
may teach about religion 163
may their merit protect 57
may their thirty thousand 97
may their tribe increase 778
may think about religion 41
may think about suicide 51
may upon motion enlarge 127
may vary either because 60
may vary quite rapidly 110
may vary under certain 142
may vary within certain 921
may vary within species 51
may very easily believe 55
may very easily deceive 48
may very easily develop 108
may very easily imagine 95
may very easily mistake 45
may very easily observe 43
may very easily produce 118
may very easily satisfy 53
may very easily suppose 56
may very often observe 55
may wait until january 72
may walk round together 49
may well agree together 45
may well argue against 67
may well arise because 279
may well arise between 135
may well cause anxiety 80
may well cause concern 48
may well cause speakers 157
may well cause trouble 85
may well cause western 64
may well count himself 53
may well exist because 91
may well exist between 330
may well exist together 56
may well fancy himself 91
may well guard against 59
may well occur because 252
may well occur between 145
may well occur together 97
may well pride herself 49
may well pride himself 65
may well prove capable 55
may well prove correct 71
may well prove counter 95
may well prove equally 88
may well prove feasible 51
may well prove harmful 63
may well prove helpful 194
may well prove rewarding 167
may well prove superior 79
may well rebel against 47
may well share certain 41
may well spare himself 48
may well spend several 43
may well stand abashed 130
may well stand excused 46
may well stand together 263
may well yield results 95
may work under certain 101
may your deeds approve 130
may your happy talents 45
may your hearts believe 41
may your house crumble 65
may your house prosper 125
may your tribe increase 240
mean just about everything 96
mean soil water content 251
mean step which exposed 96
mean those queer stories 67
mean those which concern 55
mean those which display 46
mean those which possess 63
mean those which proceed 40
mean time every exertion 44
mean time lapse between 42
mean time until failure 96
mean ways which prevail 61
mean when taken together 96
mean wind speed measured 203
mean wind speed profile 241
meat from healthy animals 95
meat from large animals 136
meat from older animals 223
meat from small animals 51
meat from which coconut 54
meat into small portions 57
meat into small squares 81
meat were fixed several 51
meat were found spoiled 69
men bearing flaming torches 40
men born under happier 98
men call social virtues 53
men came running together 51
men came running towards 223
men came under machine 46
men draw nearer together 105
men during morning prayers 136
men free within certain 241
men from civil offices 73
men from elite schools 49
men from every company 87
men from every country 605
men from every european 43
men from every hundred 107
men from every language 56
men from every quarter 1551
men from every stratum 54
men from every village 131
men from getting married 47
men from latin america 79
men from lower classes 89
men from naked contact 56
men from santa barbara 50
men from social classes 51
men from whose motives 42
men from working together 87
men give loyal support 50
men have borne witness 71
men have either devised 66
men have equal natural 161
men have found courage 69
men have found everything 59
men have found pleasure 43
men have given occasion 42
men have lived together 238
men have moved forward 47
men have never allowed 47
men have never injured 52
men have never laughed 95
men have never married 69
men have often appeared 123
men have risen against 122
men have shown against 78
men have strong desires 75
men have strong motives 50
men have strong passions 162
men have taken everything 40
men have taken occasion 85
men have urged against 47
men have waged against 49
men into action against 218
men into civil society 76
men into close contact 148
men into final corners 162
men into naval service 68
men into small parties 133
men into social classes 55
men into whose company 84
men into whose society 71
men keep close together 76
men kept close together 43
men less badly wounded 70
men like chief justice 194
men like field marshal 51
men like george bernard 83
men like george herbert 81
men like harry hopkins 96
men like henry kissinger 48
men like henry wallace 61
men like hiram johnson 43
men like james madison 199
men like james russell 62
men like luther burbank 40
men like lyman beecher 53
men like major general 61
men like peter abelard 53
men like roger williams 155
men like saint francis 54
men like simon bolivar 45
men like sprat address 110
men like thomas aquinas 197
men like thomas carlyle 96
men live close together 88
men more easily believe 41
men most easily imitate 40
men must allow captain 52
men must guard against 150
men must stand together 193
men must stick together 175
men must write letters 48
men nothing could deliver 62
men over women because 70
men over women differs 156
men rape women because 44
men seem often tempted 76
men soon after arrived 55
men soon create capital 103
men take wives because 87
men think about religion 63
men took fresh courage 58
men turn every quality 132
men upon every occasion 46
men upon every several 40
men upon whose counsel 51
men upon whose loyalty 49
men upon whose support 164
men very close together 41
men wearing steel helmets 74
men well under control 68
men went hunting together 61
men were about equally 165
men were above average 106
men were again allowed 62
men were again brought 62
men were again enabled 203
men were again gathered 126
men were again ordered 64
men were again together 40
men were alone together 237
men were badly bruised 95
men were badly injured 311
men were badly wounded 714
men were bound together 819
men were brave warriors 145
men were close friends 1207
men were close together 305
men were daily increasing 48
men were dancing together 50
men were drawn largely 44
men were drawn together 759
men were drawn towards 87
men were easily induced 43
men were either drowned 64
men were either farmers 48
men were either hunters 48
men were either married 111
men were either members 53
men were either wounded 81
men were equal because 111
men were falling rapidly 162
men were first brought 111
men were first cousins 76
men were found capable 65
men were found drowned 62
men were found together 80
men were fully capable 52
men were fully dressed 109
men were fully trained 41
men were getting excited 49
men were getting married 91
men were getting nervous 84
men were getting restive 75
men were getting together 116
men were giants against 50
men were given control 44
men were given liberty 53
men were given priority 63
men were given shelter 44
men were given vessels 45
men were growing frantic 66
men were growing restive 62
men were hanged because 46
men were hanged together 64
men were happy because 89
men were hunting together 52
men were later awarded 48
men were later charged 70
men were later released 116
men were looking forward 1631
men were looking towards 74
men were mingled together 40
men were mixed together 43
men were moved forward 46
men were nearly drowned 129
men were nearly starved 117
men were neatly dressed 94
men were never allowed 270
men were never brought 99
men were never friends 47
men were never married 45
men were never together 109
men were nursing bruises 46
men were often accused 49
men were often allowed 42
men were often brought 58
men were often carried 51
men were often exposed 46
men were often gallant 40
men were often injured 44
men were often invited 50
men were often obliged 213
men were often present 90
men were often reduced 49
men were often together 52
men were playing cricket 92
men were playing dominoes 157
men were proof against 54
men were pushing forward 192
men were putting together 41
men were quite capable 186
men were quite content 128
men were quite familiar 55
men were quite similar 103
men were quite unaware 43
men were ranged against 62
men were reacting against 50
men were roped together 95
men were running forward 52
men were running towards 189
men were rushing forward 91
men were seated outside 45
men were seated together 183
men were serving overseas 41
men were sitting outside 438
men were sitting quietly 68
men were sitting together 473
men were small farmers 94
men were small potatoes 62
men were smiling broadly 45
men were speaking spanish 95
men were split between 41
men were still advancing 45
men were still allowed 61
men were still capable 141
men were still content 43
men were still divided 52
men were still dressed 54
men were still following 171
men were still friends 61
men were still gathered 78
men were still huddled 46
men were still hunters 44
men were still largely 41
men were still married 62
men were still members 45
men were still outside 210
men were still present 138
men were still subject 66
men were still suffering 162
men were still together 46
men were still trapped 58
men were still unwilling 53
men were still wandering 49
men were sworn enemies 46
men were taken captive 407
men were taken outside 225
men were taken unaware 49
men were talking outside 52
men were talking quietly 218
men were talking together 655
men were telling stories 103
men were thrown against 122
men were thrown forward 117
men were thrown together 331
men were tried together 110
men were truly sincere 50
men were under command 161
men were under control 105
men were waiting outside 718
men were walking together 204
men were walking towards 176
men were working against 106
men were working closely 45
men were working outside 238
men were working steadily 50
men were working together 1067
men were writing letters 114
men will appear arranged 42
men will dwell together 104
men will fight against 45
men will gather together 73
men will never abandon 40
men will never believe 163
men will never consent 131
men will never forgive 71
men will never succeed 44
men will never willingly 61
men will rebel against 88
men will sleep together 69
men will stand together 63
men will stick together 66
men wore black stockings 40
men wore short jackets 45
men wore white jackets 40
men worth forty thousand 83
met five times between 161
met four times between 197
met from local sources 247
met from local taxation 47
met john james audubon 41
met many people including 40
met nine times between 71
met only twice between 51
met soon after sunrise 42
met three times between 191
met young harry bertram 74
met your father several 43
mid ocean ridge basalts 161
min rest period between 142
mix just until blended 655
mix only until blended 43
mix their fresh heavenly 46
mud were again vomited 75
mud when dried weighed 109
