mace per registered ton 171
made him synonymous with 58
made him transcribe for 73
made him unconscious and 46
made him unconscious for 75
made him understand all 52
made him understand and 166
made him understand for 66
made him understand her 134
made him understand his 283
made him understand how 571
made him understand our 109
made him understand she 70
made him understand that 19141
made him understand them 86
made him understand they 46
made him understand this 119
made him understand who 91
made him understand why 219
made him understand with 89
made him understand you 43
made him unsuitable for 585
made him vulnerable and 226
made his alterations and 81
made his application and 83
made his application for 616
made his application with 126
made his approaches and 44
made his approaches with 495
made his arrangement for 54
made his arrangement with 169
made his attendants read 52
made his breakthrough with 108
made his calculation with 41
made his celebrated and 93
made his characters and 46
made his characters say 49
made his circuitous way 57
made his collections and 69
made his commitment and 45
made his comparison with 54
made his complaints and 52
made his compromise with 129
made his computation how 77
made his confidants and 52
made his connections with 45
made his corrections and 54
made his criticisms and 55
made his declaration and 132
made his declaration for 52
made his declaration that 314
made his declaration with 85
made his deliberate way 53
made his deliveries and 89
made his displeasure with 114
made his disposition for 264
made his examination and 201
made his examination with 63
made his experiment and 45
made his experiment with 65
made his friendship with 83
made his impassioned plea 160
made his observation and 58
made his observation that 115
made his pilgrimage and 87
made his preference for 254
made his preparation for 291
made his proposition for 49
made his reappearance and 64
made his reappearance with 63
made his rendezvous with 357
made his repentance and 56
made his salutations and 41
made his settlement with 50
made his statements and 42
made his statements with 48
made his successful bid 105
made his suggestions and 56
made his suggestions for 65
made his triumphant way 89
made its application for 124
made its circuitous way 53
made its compromise with 84
made its historical and 55
made its inevitable way 53
made its preference for 79
made its reappearance with 45
made its rendezvous with 98
made its successful bid 48
made its triumphant way 108
made man acquainted with 85
made men acquainted with 234
made men effeminate and 62
made men understand that 67
made new agreements with 115
made new connections and 50
made new connections with 60
made new regulations for 143
made new regulations with 49
made new waterfalls with 45
made one acquainted with 58
made one experiment with 57
made one observation that 185
made one tremendous leap 77
made one understand how 74
made one understand that 53
made one understand why 49
made our application for 51
made our arrangement with 63
made our encampment for 78
made our preparation for 40
made our rendezvous all 109
made our rendezvous with 71
made out distinctly that 74
made out separately for 83
made real sacrifices for 118
made that arrangement with 114
made that commitment and 114
made that distinction and 40
made that impossible and 180
made that impossible for 230
made that impossible now 42
made that particular day 50
made that proposition with 42
made that respondent did 107
made that respondent was 56
made thee acquainted with 108
made them abominable and 46
made them acceptable and 98
made them acceptable for 63
made them accessible and 89
made them accessible for 221
made them acquainted with 5357
made them affordable for 52
made them aggressive and 95
made them answerable for 87
made them appropriate for 169
made them attractive and 160
made them attractive for 358
made them candidates for 338
made them compatible with 218
made them complacent and 43
made them comprehend that 264
made them compulsory for 54
made them conjecture that 43
made them consistent with 100
made them convenient for 71
made them conversant with 158
made them cumbersome and 40
made them determined not 91
made them formidable foes 113
made them frustrated and 40
made them immediately fly 80
made them impassable for 83
made them impossible for 127
made them inadequate for 63
made them industrious and 49
made them ineligible for 967
made them invaluable for 67
made them physically and 42
made them prosperous and 170
made them receivable for 82
made them relatively easy 217
made them remarkable was 54
made them ridiculous and 63
made them sandwiches and 46
made them scapegoats for 147
made them solicitous for 51
made them successful and 218
made them sympathetic with 43
made them synonymous with 72
made them understand all 74
made them understand and 144
made them understand each 115
made them understand him 57
made them understand his 73
made them understand how 275
made them understand our 56
made them understand that 10924
made them understand they 139
made them understand this 46
made them understand who 89
made them understand why 59
made them understand with 42
made them unsuitable for 1876
made them vulnerable and 161
made things convenient for 45
made things impossible for 125
made this application for 61
made this arrangement and 80
made this arrangement for 415
made this arrangement with 544
made this attestation and 48
made this calculation and 90
made this calculation for 161
made this calculation with 43
made this commitment and 107
made this comparison and 102
made this comparison for 122
made this comparison with 94
made this compromise with 53
made this conference and 55
made this declaration and 127
made this declaration was 124
made this declaration with 240
made this distinction and 291
made this distinction for 80
made this distinction that 99
made this distinction was 43
made this distinction with 103
made this experiment and 77
made this experiment for 70
made this experiment with 240
made this explanation with 99
made this government they 64
made this impossible and 631
made this impossible but 43
made this impossible for 479
made this impossible was 43
made this inevitable and 52
made this institution one 49
made this observation and 277
made this observation for 92
made this observation that 87
made this observation was 75
made this observation with 283
made this particular one 48
made this pilgrimage and 40
made this preparation for 54
made this proposition with 67
made this relatively easy 116
made this seventeenth day 70
made this stipulation with 70
made this transaction with 68
made too delicately for 56
made two agreements with 70
made two assumptions that 279
made two expeditions with 65
made two generations ago 104
made two statements that 344
made two suggestions for 145
made two suggestions that 130
made using techniques that 97
made war inevitable and 195
made war inevitable was 373
made was consistent with 91
made was sufficient for 57
made with bartholomew for 78
made with buttermilk and 134
made with compressed air 57
made with confidence and 332
made with confidence for 40
made with confidence that 350
made with cottonseed oil 83
made with difficulty and 316
made with diffidence and 121
made with earnestness and 95
made with forethought and 103
made with gentleness and 66
made with government for 75
made with information that 40
made with mayonnaise and 82
made with promptness and 84
made with regularity and 128
made with relatively few 73
made with relatively low 158
made with reluctance and 95
made with remarkable ease 53
made with simplicity and 47
made with techniques that 93
made with vegetables and 282
made you acquainted with 5617
made you experience all 50
made you industrious and 41
made you physically ill 42
made you understand how 145
made you understand that 972
made you understand this 50
made you understand why 94
maid and instructed her 62
mail and discovered that 129
mail and newsgroups are 58
mail and newspapers and 134
mail and newspapers are 45
mail and newspapers for 53
mail and newspapers that 89
mail was interfered with 45
main air pollutants are 45
main idea statements and 45
make all allowances for 605
make all connections and 46
make all connections with 63
make all corrections and 42
make all literature and 55
make all newspapers and 47
make all preparation for 92
make all regulations and 132
make all regulations for 63
make all sacrifices for 241
make all understand that 140
make and administer its 309
make and administer law 133
make and administer our 136
make and administer them 45
make and consecrate kings 49
make and constitute and 65
make and constitute but 70
make and constitute fit 97
make and constitute this 302
make and disposition are 99
make and distribute his 45
make and distribute its 42
make and distribute them 59
make and experiment with 58
make and promulgate all 43
make any adjustment for 387
make any adjustment that 158
make any adjustment with 78
make any advantages out 54
make any agreements for 86
make any agreements that 41
make any agreements they 57
make any agreements with 257
make any allowances for 912
make any alterations and 117
make any alterations for 54
make any alterations that 828
make any alterations they 82
make any alterations you 216
make any amendments that 140
make any application for 424
make any application that 119
make any application this 51
make any arrangement for 1184
make any arrangement that 662
make any arrangement they 207
make any arrangement with 1320
make any arrangement you 199
make any assignment for 323
make any assumptions that 432
make any assumptions with 62
make any assumptions you 99
make any calculation for 49
make any collections for 76
make any commitment and 59
make any commitment for 145
make any commitment that 166
make any commitment with 118
make any comparison with 543
make any composition with 180
make any compromise and 59
make any compromise for 69
make any compromise that 178
make any compromise with 1504
make any concessions and 466
make any concessions for 275
make any concessions that 798
make any concessions with 92
make any connections with 174
make any consistent and 41
make any corrections and 121
make any corrections for 131
make any corrections that 848
make any corrections they 60
make any corrections you 193
make any correlation with 42
make any declaration for 52
make any declaration that 294
make any difference and 1005
make any difference any 500
make any difference are 50
make any difference but 227
make any difference does 45
make any difference for 1970
make any difference how 6263
make any difference now 2705
make any difference one 1445
make any difference she 62
make any difference that 14236
make any difference then 255
make any difference this 59
make any difference was 65
make any difference who 2794
make any difference why 233
make any difference with 2396
make any difference you 112
make any difficulty for 46
make any distinction and 51
make any distinction for 89
make any distinction with 92
make any enactments for 141
make any engagements for 115
make any examination and 56
make any experiment with 96
make any explanation for 42
make any explanation that 169
make any explanation you 93
make any guarantees that 57
make any investment that 180
make any lamentation for 52
make any nominations for 48
make any observation that 71
make any particular use 198
make any predictions for 122
make any predictions that 117
make any predictions with 71
make any preparation for 800
make any preparation you 45
make any productive use 48
make any profitable use 147
make any proposition for 178
make any proposition that 107
make any regulations for 123
make any regulations that 80
make any reservation for 55
make any resistance but 95
make any restitution for 43
make any sacrifices and 83
make any sacrifices for 1441
make any sacrifices that 249
make any settlement that 139
make any settlement with 352
make any statements and 76
make any statements for 45
make any statements that 932
make any statements they 85
make any statements with 74
make any statements you 52
make any stipulation for 245
make any stipulation with 85
make any substantial and 50
make any substantial use 105
make any substitute for 41
make any suggestions and 81
make any suggestions for 784
make any suggestions that 1188
make any suggestions they 125
make any suggestions with 72
make any suggestions you 183
make any supposition with 71
make any systematic use 117
make any unambitious man 59
make any warranties with 46
make are consistent with 90
make are ultimately our 148
make big sacrifices for 61
make both government and 56
make both individual and 134
make both management and 45
make both publishers and 49
make both yourselves and 335
make due allowances for 3235
make due connections with 54
make due examination and 48
make due preparation for 415
make each individual man 49
make few allowances for 163
make for cleanliness and 95
make for confidence and 102
make for continuity and 257
make for cooperation and 52
make for discomfort and 50
make for edification and 47
make for efficiency and 1172
make for fellowship and 93
make for friendship and 107
make for individual and 124
make for insecurity and 57
make for permanence and 117
make for popularity and 150
make for popularity with 64
make for prosperity and 98
make for relatively easy 90
make for reliability and 43
make for simplicity and 253
make for solidarity and 124
make for successful and 51
make for uniformity and 315
make for yourselves and 42
make for yourselves any 242
make god answerable for 42
make her acquainted with 1800
make her answerable for 63
make her attractive and 74
make her completely his 104
make her comprehend any 44
make her comprehend his 50
make her comprehend how 92
make her comprehend that 644
make her distinctly and 57
make her government easy 41
make her ineligible for 148
make her physically ill 158
make her prosperous and 57
make her reconsider her 107
make her relinquish her 145
make her understand all 119
make her understand and 255
make her understand any 120
make her understand her 427
make her understand him 620
make her understand his 865
make her understand how 1800
make her understand our 41
make her understand she 241
make her understand that 21836
make her understand them 52
make her understand this 337
make her understand was 47
make her understand who 77
make her understand why 675
make her understand you 222
make her unsuitable for 77
make her vulnerable and 71
make him acquainted with 16152
make him aggressive and 50
make him answerable for 1165
make him attractive and 66
make him compatible with 42
make him comprehend and 85
make him comprehend any 54
make him comprehend her 61
make him comprehend his 69
make him comprehend how 50
make him comprehend that 1624
make him compromise his 69
make him consistent with 145
make him contradict his 41
make him conversant with 184
make him determined that 105
make him experience this 43
make him industrious and 65
make him ineligible for 670
make him melancholy and 86
make him melancholy with 42
make him physically and 47
make him physically fit 68
make him physically ill 145
make him prosperous and 87
make him reconsider his 430
make him relinquish his 382
make him ridiculous and 178
make him ridiculous for 41
make him scrupulous and 41
make him submissive and 59
make him successful and 84
make him sympathetic and 52
make him sympathetic with 84
make him unconscious and 47
make him understand all 178
make him understand and 635
make him understand any 161
make him understand but 76
make him understand for 49
make him understand her 1062
make him understand him 40
make him understand his 731
make him understand how 2637
make him understand its 263
make him understand now 44
make him understand our 263
make him understand she 312
make him understand that 42689
make him understand them 161
make him understand they 76
make him understand things 118
make him understand this 663
make him understand was 67
make him understand who 211
make him understand why 1427
make him understand with 116
make him understand you 247
make him unsuitable for 205
make him vulnerable and 92
make his activities and 122
make his application and 47
make his application for 445
make his approaches with 65
make his arrangement with 44
make his assumptions and 45
make his characters act 356
make his characters and 141
make his characters men 80
make his characters real 188
make his characters say 151
make his characters win 57
make his conscience easy 54
make his declaration and 70
make his deliveries and 42
make his disposition and 72
make his disposition for 122
make his examination and 105
make his friendship for 46
make his government easy 55
make his investment pay 132
make his livelihood out 46
make his pilgrimage and 45
make his pontifical seal 78
make his preference for 60
make his preparation for 158
make his rendezvous with 161
make his settlement with 94
make his statements and 84
make his suggestions and 47
make his suggestions for 43
make its adjustment are 193
make its application for 94
make its conciliation and 228
make its connections with 53
make its facilities and 106
make its principles and 48
make its recognition easy 64
make its rendezvous with 71
make its settlement with 46
make law synonymous with 50
make man acquainted with 94
make man understand that 116
make men acquainted with 236
make men carpenters but 47
make men charitable and 56
make men effeminate and 77
make men industrious and 150
make men industrious who 61
make men prosperous and 69
make men understand and 106
make men understand that 870
make men understand who 43
make new adaptations and 76
make new agreements with 91
make new associations and 114
make new associations with 49
make new connections and 491
make new connections for 46
make new connections that 111
make new connections with 272
make new departures and 41
make new designation and 72
make new predictions and 48
make new regulations and 84
make new regulations for 117
make new resolutions and 69
make new resolutions for 50
make new sacrifices for 91
make one acquainted with 210
make one compliment for 40
make one convenient and 168
make one ineligible for 56
make one observation and 80
make one observation that 118
make one observation with 125
make one optimistic that 47
make one understand and 82
make one understand how 390
make one understand that 499
make one understand why 408
make our assumptions and 41
make our comparison with 104
make our connections with 67
make our encampment for 42
make our experience and 56
make our friendship and 42
make our hemisphere that 652
make our individual and 78
make our rendezvous and 52
make our rendezvous with 69
make out distinctly that 105
make real connections with 110
make real sacrifices and 42
make real sacrifices for 250
make ruth acquainted with 49
make that adjustment and 57
make that application for 54
make that arrangement with 66
make that assessment and 47
make that assessment for 63
make that commitment and 177
make that commitment for 46
make that confounded old 89
make that declaration for 114
make that declaration with 160
make that difference for 51
make that difference not 48
make that distinction and 271
make that distinction for 155
make that distinction with 66
make that government easy 70
make that impossible for 113
make that investment and 42
make that investment pay 97
make that sufficient for 60
make that understood and 130
make thee acquainted with 388
make thee completely and 65
make thee understand how 128
make thee understand that 132
make them acceptable and 292
make them acceptable for 567
make them accessible and 466
make them accessible for 750
make them acquainted with 14353
make them affordable and 47
make them affordable for 122
make them aggressive and 64
make them answerable for 379
make them applicable and 53
make them applicable for 258
make them appropriate and 84
make them appropriate for 1699
make them articulate and 72
make them attractive and 874
make them attractive for 2201
make them attractive they 46
make them bedfellows with 126
make them believable and 77
make them candidates for 984
make them comparable and 127
make them comparable for 72
make them comparable with 2825
make them compatible and 72
make them compatible for 91
make them compatible with 4593
make them compensate for 50
make them complement each 55
make them completely and 98
make them completely easy 145
make them comprehend and 85
make them comprehend his 53
make them comprehend how 115
make them comprehend its 43
make them comprehend our 51
make them comprehend that 1434
make them comprehend them 60
make them comprehend this 106
make them comprehend you 85
make them compulsory for 62
make them consciously and 53
make them consistent and 313
make them consistent with 5358
make them continuous with 120
make them contradict each 48
make them convenient and 101
make them convenient for 365
make them conversant with 308
make them correspond with 1226
make them discontent with 41
make them economical and 50
make them economical for 42
make them employable and 62
make them entertaining and 45
make them everywhere our 42
make them formidable and 66
make them impassable for 49
make them impossible for 128
make them impossibly bad 54
make them inadequate for 138
make them industrious and 134
make them ineligible for 1180
make them interested and 48
make them invaluable for 123
make them irrelevant for 41
make them obligatory for 45
make them operational and 81
make them operational for 73
make them personally and 40
make them physically and 185
make them physically fit 348
make them physically ill 69
make them preferable for 124
make them privileges and 48
make them productive and 309
make them productive for 108
make them profitable and 254
make them profitable for 230
make them profitable was 46
make them prosperous and 440
make them receivable for 71
make them relatively easy 332
make them responsive and 62
make them ridiculous and 164
make them scapegoats for 155
make them serviceable and 61
make them serviceable for 387
make them submissive and 81
make them successful and 256
make them sufficient for 140
make them sympathetic and 50
make them sympathetic with 57
make them synonymous with 110
make them understand all 141
make them understand and 762
make them understand any 144
make them understand but 45
make them understand each 242
make them understand for 44
make them understand her 183
make them understand him 416
make them understand his 473
make them understand how 1717
make them understand its 196
make them understand one 306
make them understand our 395
make them understand she 52
make them understand that 34659
make them understand them 44
make them understand they 372
make them understand things 71
make them understand this 519
make them understand was 84
make them understand who 223
make them understand why 813
make them understand with 67
make them understand you 262
make them understood and 142
make them unsuitable for 7925
make them vulnerable and 162
make them vulnerable for 51
make them waterproof and 206
make them watertight and 88
make things consistent and 67
make things convenient for 234
make things frolicsome and 46
make things impossible for 273
make things relatively easy 54
make this adjustment and 232
make this adjustment for 291
make this adjustment with 151
make this application and 160
make this application for 152
make this application with 91
make this arrangement and 63
make this arrangement for 127
make this arrangement with 296
make this assessment and 104
make this assessment for 70
make this assessment with 46
make this assignment and 58
make this calculation and 116
make this calculation for 404
make this calculation using 45
make this calculation with 40
make this calculation you 56
make this commitment and 177
make this commitment for 41
make this comparable with 46
make this comparison and 351
make this comparison are 40
make this comparison for 282
make this comparison not 73
make this comparison was 40
make this comparison with 291
make this compatible with 184
make this compromise with 65
make this computation for 72
make this conceptual leap 55
make this consistent with 256
make this declaration and 355
make this declaration did 107
make this declaration for 116
make this declaration now 53
make this declaration that 90
make this declaration was 48
make this declaration with 113
make this disclosure with 41
make this distinction and 4007
make this distinction are 226
make this distinction but 192
make this distinction can 229
make this distinction does 41
make this distinction for 1123
make this distinction has 585
make this distinction may 171
make this distinction not 59
make this distinction now 51
make this distinction that 731
make this distinction too 50
make this distinction was 222
make this distinction with 571
make this examination and 63
make this examination for 53
make this examination with 79
make this experience one 83
make this experiment and 42
make this experiment for 74
make this experiment with 204
make this explanation for 294
make this explanation that 70
make this explanation with 57
make this government one 177
make this impossible and 139
make this impossible for 226
make this information and 41
make this information easy 53
make this investment and 91
make this investment now 46
make this investment pay 116
make this measurement with 90
make this observation and 133
make this observation bear 81
make this observation for 131
make this observation not 96
make this observation that 112
make this observation was 63
make this observation with 323
make this particular use 218
make this preparation for 58
make this proposition with 45
make this recognition and 280
make this relatively easy 195
make this remarkable and 102
make this reservation for 42
make this restaurant one 50
make this scandalous use 42
make this supposition for 41
make two assumptions for 40
make two assumptions that 362
make two revolutions for 125
make two statements that 110
make two statements with 42
make two suggestions for 79
make war everywhere and 65
make war impossible and 213
make war impossible for 238
make way completely for 52
make yon acquainted with 56
make you acquainted not 66
make you acquainted with 27210
make you answerable for 167
make you attractive and 43
make you complacent and 42
make you comprehend all 41
make you comprehend how 106
make you comprehend that 197
make you comprehend this 56
make you conversant with 72
make you frustrated and 85
make you ineligible for 398
make you physically and 53
make you physically fit 149
make you physically ill 221
make you prosperous and 91
make you ridiculous and 49
make you successful and 124
make you successful but 112
make you understand all 306
make you understand and 353
make you understand any 50
make you understand each 165
make you understand for 43
make you understand her 88
make you understand him 124
make you understand his 76
make you understand how 3747
make you understand its 139
make you understand now 63
make you understand one 122
make you understand our 128
make you understand that 12057
make you understand them 250
make you understand things 85
make you understand this 829
make you understand who 98
make you understand why 1137
make you understand with 55
make you understand you 80
make you vulnerable and 69
making all allowances for 2379
making all foreigners who 47
making all purchasers pay 45
making and distributing gas 122
making and distributing them 189
making and embroidery are 42
making and implementing them 43
making and interaction with 114
making and interpreting law 292
making and management and 299
making and management are 282
making and manipulating nor 99
making and preparation for 134
making any adjustment for 125
making any agreements with 73
making any allowances for 547
making any alterations and 50
making any alterations that 102
making any application for 374
making any arrangement for 288
making any arrangement with 235
making any assessment for 209
making any assumptions that 131
making any commitment for 46
making any comparison with 227
making any compromise with 248
making any concessions and 75
making any concessions for 44
making any concessions that 127
making any connections with 72
making any corrections for 44
making any corrections that 99
making any difference for 46
making any difference with 46
making any experiment with 48
making any preparation for 475
making any recompense for 53
making any regulations for 79
making any sacrifices for 107
making any settlement with 57
making any statements and 189
making any statements that 532
making any stipulation for 153
making any suggestions for 126
making any suggestions that 127
making are appropriate for 42
making are consistent with 120
making both individual and 41
making due allowances for 4788
making due preparation for 176
making each individual man 76
making each successive bit 66
making for compromise and 47
making for continuity and 79
making for efficiency and 143
making for individual and 75
making for integration and 50
making for simplicity and 60
making for uniformity and 69
making had revivified her 47
making her acquainted with 965
making her comprehend that 45
making her ineligible for 119
making her physically ill 122
making her preparation for 45
making her understand his 184
making her understand how 135
making her understand that 1332
making him acquainted with 2461
making him answerable for 180
making him comprehend that 273
making him conversant with 41
making him ineligible for 474
making him insensible both 60
making him physically ill 98
making him relinquish his 45
making him ridiculous and 40
making him understand and 77
making him understand her 131
making him understand his 61
making him understand how 181
making him understand that 4934
making him understand this 50
making him understand why 93
making him unsuitable for 43
making his application for 438
making his characters act 79
making his characters real 121
making his characters too 107
making his composition with 71
making his definitions and 83
making his disposition for 70
making his examination and 44
making his inspections and 79
making his preparation for 112
making his rendezvous with 48
making his retirement easy 60
making its assessment and 113
making its inexorable way 46
making its mechanisms for 108
making its triumphant way 49
making man acquainted with 85
making men acquainted with 140
making new associations and 41
making new connections and 279
making new connections with 293
making new regulations and 64
making new regulations for 79
making one acquainted with 118
making one answerable for 64
making one philosophy for 54
making our government one 43
making out distinctly each 44
making real connections with 43
making sad lamentation for 46
making that application had 142
making that calculation she 53
making that distinction and 49
making thee acquainted with 49
making them acceptable and 52
making them acceptable for 101
making them accessible and 234
making them accessible for 404
making them acquainted with 2903
making them affordable for 176
making them ambulatory and 110
making them answerable for 126
making them applicable for 56
making them appropriate for 369
making them attractive and 181
making them attractive for 466
making them candidates for 400
making them comparable with 131
making them compatible with 607
making them comprehend our 140
making them comprehend that 127
making them consistent with 480
making them convenient and 41
making them convenient for 144
making them conversant with 78
making them correspond with 155
making them exchangeable for 49
making them impassable for 71
making them impossible and 46
making them impossible for 56
making them inadequate for 50
making them ineligible for 713
making them invaluable for 63
making them physically and 59
making them preferable for 42
making them productive and 93
making them profitable for 42
making them prosperous and 48
making them receivable for 175
making them relatively easy 293
making them scapegoats for 114
making them serviceable for 71
making them synonymous with 94
making them understand and 93
making them understand each 51
making them understand how 170
making them understand its 42
making them understand that 4508
making them understand this 51
making them understand why 47
making them understood and 43
making them unsuitable for 2258
making them vulnerable and 54
making things convenient for 96
making things impossible for 138
making this adjustment and 70
making this adjustment are 60
making this adjustment for 97
making this adjustment that 40
making this application and 42
making this application are 63
making this application for 135
making this arrangement for 55
making this arrangement was 139
making this arrangement with 134
making this assessment and 70
making this assessment are 67
making this calculation are 45
making this calculation for 111
making this commitment and 44
making this comparison and 84
making this comparison are 98
making this comparison for 79
making this comparison one 171
making this comparison that 85
making this comparison was 73
making this comparison with 94
making this computation for 94
making this declaration and 139
making this declaration for 93
making this declaration was 48
making this difficulty they 42
making this distinction and 316
making this distinction are 259
making this distinction can 140
making this distinction does 46
making this distinction for 100
making this distinction has 135
making this distinction may 110
making this distinction one 86
making this distinction that 199
making this distinction they 57
making this distinction was 235
making this distinction with 47
making this experiment was 59
making this experiment with 100
making this measurement are 54
making this observation and 48
making this observation that 90
making this preparation for 50
making this proposition was 55
making this stipulation was 63
making war inevitable and 42
making was consistent with 43
making was introduced and 113
making you acquainted with 3767
making you understand how 115
making you understand that 441
making you understand this 50
male has fertilized them 58
male then fertilizes them 41
male who penetrates and 41
mania and melancholia and 83
mania and melancholia are 264
mania and melancholia may 67
mania and melancholia with 43
mania for cleanliness and 101
mania for declamation and 44
mania for regulations and 48
mania for speculation and 139
mania for speculation had 65
mania for speculation that 43
mania for speculation was 89
many air pollutants are 62
many and impossible for 54
many and interceded for 105
many and prosperity for 48
many are acquainted with 362
many are appropriate for 101
many are candidates for 41
many are compatible with 53
many are confronted with 96
many are consistent with 55
many are cultivated for 69
many are frightened and 60
many are frustrated and 52
many are identified with 57
many are illiterate and 100
many are incomplete and 50
many are industrious and 43
many are ornamented with 142
many are physically and 44
many are politicians and 47
many are preoccupied with 113
many are relatively new 52
many are remarkable for 180
many are remembered for 42
many are sacrificed for 43
many are substituting for 43
many are unemployed and 138
many are unprepared for 81
many are unsuitable for 99
many art exhibitions and 49
many bad characters and 47
many bad characters who 52
many bar associations and 47
many both understood and 54
many can understand and 44
many dear associations for 80
many gay charioteers now 51
many had considered him 46
many had difficulty with 49
many job applicants are 56
many key industries and 72
many law professors and 50
many long discussions and 99
many long discussions that 45
many long discussions with 430
many long interviews with 104
many men celebrated for 81
many men identified with 42
many men illustrious for 44
many men remarkable for 56
many new activities and 167
many new activities are 45
many new activities that 117
many new adventures and 42
many new approaches and 134
many new approaches are 70
