obedient and hard working 230
observed that some cases 199
observed that some cells 92
observed that some firms 55
observed that some forms 70
observed that some kinds 169
observed that some large 139
observed that some parts 123
observed that some people 2759
observed that some small 126
observed that some types 79
observed that some women 566
observed that some words 119
observed that soon after 428
observed that such action 129
observed that such beauty 62
observed that such cases 125
observed that such people 143
observed that such rites 40
observed that such terms 43
observed that such views 50
observed that such words 50
observed that their change 91
observed that their faces 62
observed that their first 62
observed that their growth 59
observed that their pride 132
observed that there appear 68
observed that there could 1178
observed that there exist 508
observed that there might 720
observed that there never 208
observed that there ought 70
observed that there seems 773
observed that there still 82
observed that there would 1677
observed that these bases 51
observed that these birds 146
observed that these books 53
observed that these cases 175
observed that these cells 270
observed that these drugs 44
observed that these facts 42
observed that these forms 87
observed that these items 87
observed that these kinds 46
observed that these large 65
observed that these lines 201
observed that these names 90
observed that these notes 45
observed that these people 469
observed that these plays 92
observed that these rates 132
observed that these rules 381
observed that these salts 44
observed that these signs 67
observed that these small 138
observed that these social 72
observed that these terms 172
observed that these tests 52
observed that these texts 46
observed that these trees 76
observed that these types 93
observed that these views 47
observed that these women 196
observed that these words 625
observed that these works 122
observed that those cases 160
observed that those parts 137
observed that those people 149
observed that those which 454
observed that those whose 157
observed that those women 127
observed that those words 55
observed that three types 45
observed that trip could 43
observed that very large 268
observed that very often 427
observed that very small 279
observed that west indian 46
observed that what makes 67
observed that what might 50
observed that when amber 51
observed that when asked 48
observed that when blood 130
observed that when cells 46
observed that when either 77
observed that when given 83
observed that when human 110
observed that when large 67
observed that when light 274
observed that when people 1471
observed that when small 56
observed that when speaking 44
observed that when water 278
observed that when white 48
observed that when women 208
observed that young birds 49
observed that young girls 71
observed that young people 832
observed that young women 247
observed them many times 75
observed this last plain 49
observed this many times 201
observed this single change 42
observed two bark canoes 92
observed two days after 321
observed two days later 242
observed two heads peering 93
observed two male adult 65
observed two such cases 404
observed two very large 60
observed two years after 173
observed two years later 340
observed two young women 82
observed was only about 44
observed was very small 86
observed with good reason 47
observed with great eclat 90
observed with great force 102
observed with heavy irony 47
observed with high doses 182
observed with much pathos 45
observed with other drugs 126
observed with other forms 127
observed with other types 239
observed with some alarm 153
observed with some irony 67
observed with some pride 85
observed with some warmth 46
observed with these drugs 127
observed with very mingled 93
observed with very small 88
observer and those which 41
observer are moving apart 78
observer can learn about 52
observer can more easily 57
observer can only guess 107
observer can tell which 47
observer had been asked 51
observer has also found 51
observer has also shown 64
observer has seen worms 50
observer may well doubt 123
observer that some event 53
observes all their deeds 85
observes that even after 91
observes that even though 937
observes that many people 225
observes that many women 89
observes that most people 207
observes that most women 42
observes that some might 84
observes that some people 261
observes that there could 46
observes that there exist 62
observes that there seems 125
observes that there would 55
observes that these lines 68
observes that these people 94
observes that these terms 69
observes that these women 41
observes that these words 91
observes that those which 84
observes that very often 87
observes that what makes 44
observes that when people 105
observes that when women 46
observes that young people 69
observes with much force 48
obsessed him ever since 87
obsessed with body image 274
obsessed with fears about 129
obsessed with ideas about 134
obsessed with making money 1190
obsessed with other people 259
obsessed with reading about 86
obsessed with saving money 133
obsessed with skin color 50
obsessed with their image 46
obsessed with their looks 277
obsessed with video games 135
obsessed with what might 158
obsessed with what others 160
obsessed with what people 97
obsessed with what would 43
obsessed with young girls 90
obsession for many people 58
obsession with body image 231
obsession with body shape 60
obsession with making money 555
obsession with many people 63
obsession with other people 127
obsession with skin color 118
obsession with some people 58
obsession with video games 69
obsession with what might 67
obsession with young girls 89
obsession you have about 114
obsolete and rare words 81
obstacle and meet every 59
obstacle and only comes 65
obstacle for many people 74
obstacle for many women 75
obstacle for most people 51
obstacle for some people 65
obstacle for those seeking 48
obstacle had been taken 42
obstacle had been thrown 90
obstacle had ever given 56
obstacle has been found 57
obstacle has been thrown 177
obstruct all those which 55
obstruct that worth which 192
obtained and from which 131
obtained and into which 105
obtained and kept under 46
obtained and more easily 87
obtained and those which 72
obtained and used under 59
obtained and were found 59
obtained are also given 114
obtained are also shown 176
obtained are also valid 49
obtained are more easily 48
obtained are much lower 108
obtained are only valid 74
obtained are those given 55
obtained are those which 153
obtained are very close 506
obtained are very nearly 63
obtained are very small 122
obtained both from human 47
obtained but only after 62
obtained far more easily 125
obtained for cell count 42
obtained for five cents 104
obtained for gram stain 266
obtained for just cause 47
obtained for less money 207
obtained for many hours 41
obtained for many months 66
obtained for many types 54
obtained for mild steel 60
obtained for most cases 42
obtained for much lower 47
obtained for only about 81
obtained for other cases 98
obtained for other forms 78
obtained for other gases 75
obtained for other kinds 47
obtained for other parts 46
obtained for other types 260
obtained for pure tones 49
obtained for pure water 96
obtained for some reason 66
obtained for such debts 372
obtained for such games 67
obtained for their author 177
obtained for their goods 66
obtained for their labor 46
obtained for their money 59
obtained for these cases 128
obtained for these films 50
obtained for these goods 48
obtained for these items 78
obtained for these sites 46
obtained for these stars 141
obtained for these tests 90
obtained for these types 40
obtained for these ultra 65
obtained for those cases 54
obtained for three types 60
obtained for very large 100
obtained for very short 78
obtained for very small 218
obtained has been about 43
obtained has been found 133
obtained has been given 149
obtained has been shown 94
obtained has been taken 50
obtained her full share 56
obtained his full share 68
obtained its fair share 54
obtained its full growth 55
obtained its full share 86
obtained its name after 140
obtained not only about 97
obtained not only title 79
obtained one from which 47
obtained one hour after 390
obtained one hour later 68
obtained one month after 115
obtained one month later 52
obtained one upon which 53
obtained one week after 151
obtained one week later 70
obtained six years later 42
obtained ten days after 47
obtained ten years later 89
obtained that peace which 71
obtained that will allow 65
obtained them from others 53
obtained them only after 53
obtained this high place 86
obtained too much power 56
obtained too soon after 45
obtained two days after 124
obtained two days later 77
obtained two years after 153
obtained two years later 431
obtained two young hands 53
obtained using other types 73
obtained was much lower 40
obtained was only about 79
obtained was very close 99
obtained was very small 207
obtained with blue light 85
obtained with cell lines 56
obtained with cold water 55
obtained with good humor 55
obtained with great labor 72
obtained with high doses 136
obtained with high power 63
obtained with high speed 83
obtained with high yield 54
obtained with less danger 41
obtained with less labor 194
obtained with less waste 51
obtained with mild steel 63
obtained with much labor 49
obtained with much lower 268
obtained with only about 64
obtained with only minor 73
obtained with only small 55
obtained with other cells 63
obtained with other crops 47
obtained with other drugs 78
obtained with other forms 146
obtained with other gases 62
obtained with other imaging 83
obtained with other kinds 81
obtained with other plant 117
obtained with other tests 85
obtained with other types 493
obtained with pure tones 84
obtained with pure water 138
obtained with slow cooling 44
obtained with some types 51
obtained with such small 81
obtained with these cells 96
obtained with these drugs 160
obtained with these small 93
obtained with these tests 402
obtained with these tools 47
obtained with these tubes 52
obtained with these types 54
obtained with those found 169
obtained with those given 275
obtained with those which 84
obtained with three types 49
obtained with very large 130
obtained with very short 121
obtained with very small 414
obtained with zinc oxide 41
obtruded his dark looks 62
obtruded them upon others 40
obviously any such warning 43
obviously can take place 56
obviously does take place 40
obviously for some reason 47
obviously had been built 60
obviously had been given 80
obviously had been taken 115
obviously had been thinking 46
obviously had been waiting 109
obviously had been working 56
obviously had good reason 100
obviously had good taste 43
obviously had great appeal 64
obviously had high hopes 70
obviously had more money 71
obviously had other plans 182
obviously had some money 51
obviously had some reason 50
obviously has great appeal 50
obviously has great value 75
obviously has some merit 45
obviously has some value 49
obviously head over heels 168
obviously not been aware 42
obviously not been taken 89
obviously not have taken 55
obviously not heard anything 77
obviously not make sense 43
obviously not take place 127
obviously not true since 58
obviously not very happy 173
obviously not worth while 288
obviously set great store 87
obviously was well aware 56
obviously with good reason 63
occasions and have found 90
occasions and have never 64
occasions and many others 58
occasions and were often 40
occasions for bringing warring 57
occasions for such action 44
occasions for taking stock 44
occasions for what might 225
occasions for young people 114
occasions had been found 44
occasions had been known 42
occasions had mark known 40
occasions has been found 94
occasions has been known 83
occasions one month apart 54
occasions one week apart 94
occasions that have given 51
occasions that there would 90
occasions that took place 70
occasions they have found 62
occasions they have given 71
occasions they have shown 102
occasions they have taken 52
occasions they were asked 63
occasions they were found 85
occasions they were given 143
occasions they were often 64
occasions they were taken 57
occasions with other people 44
occasions you have given 56
occasions you have shown 100
occlusion and left atrial 97
occlusion can also occur 59
occlusion has been found 89
occlusion has been noted 41
occlusion has been shown 179
occlusion may also cause 51
occlusion may also occur 100
occlusion may take place 56
occupant had been added 40
occupied all their lives 110
occupied all their minds 113
occupied all their spare 58
occupied and free china 44
occupied and free zones 52
occupied and from which 296
occupied and laid under 101
occupied and laid waste 115
occupied and once ruled 49
occupied and some empty 102
occupied and used under 131
occupied any other place 45
occupied both their minds 80
occupied far less space 51
occupied far more space 94
occupied for five hours 64
occupied for five months 49
occupied for four hours 43
occupied for four months 115
occupied for many hours 219
occupied for many months 669
occupied for many weeks 111
occupied for much longer 176
occupied for nine months 108
occupied for only about 86
occupied for only short 85
occupied for over fifty 46
occupied for over forty 42
occupied for over thirty 95
occupied for some hours 182
occupied for some months 501
occupied for some thirty 45
occupied for some weeks 247
occupied for three hours 115
occupied for three months 260
occupied for three weeks 163
occupied had been built 119
occupied has been taken 62
occupied her ever since 95
occupied her mind since 42
occupied her mind while 65
occupied him ever since 163
occupied him from about 47
occupied him from morning 44
occupied his busy brain 47
occupied his last hours 65
occupied his mind above 40
occupied his mind after 48
occupied his mind since 118
occupied his mind until 130
occupied his mind while 161
occupied his time after 70
occupied his time fully 50
occupied his time since 70
occupied his time until 263
occupied his time while 74
occupied his time writing 184
occupied his waking hours 81
occupied one room about 65
occupied one town after 46
occupied our time until 120
occupied that fire would 61
occupied that post since 67
occupied that post until 254
occupied them ever since 55
occupied this post since 89
occupied this post until 438
occupied this site since 176
occupied this site until 82
occupied this vast region 45
occupied this very vault 86
occupied too much space 777
occupied two days later 203
occupied two years later 153
occupied was very strong 42
occupied with good deeds 49
occupied with good works 281
occupied with ideas about 116
occupied with ideas which 87
occupied with look petty 56
occupied with making money 257
occupied with many cares 42
occupied with meaning rather 57
occupied with means still 71
occupied with more vital 45
occupied with other cares 697
occupied with other kinds 93
occupied with other people 734
occupied with other plans 58
occupied with other tasks 1213
occupied with other themes 87
occupied with other works 110
occupied with some event 44
occupied with some small 66
occupied with some train 102
occupied with such tasks 103
occupied with their books 76
occupied with their booty 42
occupied with their daily 842
occupied with their farming 43
occupied with their noble 62
occupied with their picks 50
occupied with their quiet 46
occupied with their social 95
occupied with their tasks 116
occupied with their trade 202
occupied with their trash 320
occupied with their usual 71
occupied with their wants 46
occupied with these cares 91
occupied with these tasks 76
occupied with these works 163
occupied with what might 179
occupied with what would 40
occupied with work which 289
occupier was held liable 57
occupies far less space 518
occupies far more space 255
occupies that nice point 70
occupies that spot where 54
occupies them from morning 41
occupies them nine hours 51
occupies this same place 58
occupies this site today 51
occupies too much space 965
occupies two facing pages 66
occupies two full pages 53
occurred all over again 177
occurred all over china 45
occurred all over latin 42
occurred all over russia 55
occurred and even though 65
occurred and from which 125
occurred and many people 56
occurred and over which 46
occurred and take steps 97
occurred and those where 42
occurred and those which 81
occurred and took place 45
occurred and were still 93
occurred and what action 76
occurred and what could 124
occurred and what might 131
occurred and what needs 51
occurred and what steps 120
occurred and what would 44
occurred and will never 121
occurred and will occur 692
occurred any time after 68
occurred but once since 47
occurred but three times 65
occurred far less often 106
occurred far more often 286
occurred for many months 124
occurred for only about 42
occurred for some months 75
occurred for some reason 77
occurred for some weeks 62
occurred for three months 46
occurred for three weeks 74
occurred not many miles 41
occurred not many months 122
occurred not much later 110
occurred not only after 111
occurred not only under 67
occurred not only within 333
occurred one hour after 151
occurred one hour later 47
occurred one month after 447
occurred one month later 194
occurred one week after 340
occurred one week later 209
occurred six days after 199
occurred six days later 123
occurred six years after 249
occurred six years later 333
occurred ten days after 270
occurred ten days later 161
occurred ten years after 267
occurred ten years later 995
occurred that once again 42
occurred that same evening 101
occurred that same morning 54
occurred that same night 157
occurred that there might 61
occurred that there would 41
occurred that these words 290
occurred that very evening 137
occurred that very morning 210
occurred that very nearly 43
occurred that very night 150
occurred they were often 42
occurred too many times 59
occurred too soon after 140
occurred two days after 966
occurred two days later 2044
occurred two more times 46
occurred two years after 1082
occurred two years later 1862
occurred two years since 43
occurred with great force 44
occurred with great speed 119
occurred with high doses 43
occurred with more force 50
occurred with only minor 48
occurred with other forms 40
occurred with other types 43
occurred with such force 67
occurred with such speed 257
offended all over again 43
offended for some reason 97
offended that mary still 62
offended that their money 47
offended too many people 198
offended with other books 83
offended with their deity 56
offended you last evening 56
offended you last night 56
offender for such period 54
offender had been found 121
offender had been really 71
offender had been tried 87
offender has been found 378
offender has been given 111
offender has been taken 48
offender has been tried 116
offender has been twice 135
offenses and other forms 42
offenses are more often 112
offenses are most often 88
offenses are those which 90
offenses that fall under 119
offenses that fall within 55
offenses that take place 60
offenses that took place 54
offenses that were taken 92
officers and able seamen 258
officers and army units 57
officers and crew after 49
officers and crew alike 548
officers and crew began 81
officers and crew could 241
officers and crew found 44
officers and crew might 99
officers and crew saved 42
officers and crew shall 176
officers and crew stood 158
officers and crew thereof 174
officers and crew under 193
officers and crew while 105
officers and crew would 446
officers and even fewer 97
officers and four seamen 86
officers and have civil 63
officers and high civil 66
officers and high ranking 144
officers and leading petty 89
officers and leading seamen 115
officers and many local 41
officers and many others 308
officers and other civil 111
officers and other court 169
officers and other legal 54
officers and other local 162
officers and other needy 51
officers and other people 440
officers and other ranks 10645
officers and other ratings 151
officers and other senior 288
officers and other social 201
officers and other staff 2307
officers and other state 249
officers and other white 139
officers and over fifty 46
officers and over thirty 54
officers and some fifty 133
officers and some forty 74
officers and some local 44
officers and some others 151
officers and some senior 65
officers and some sixty 240
officers and some thirty 97
officers and such others 48
officers and their aides 360
officers and their black 84
officers and their brave 68
officers and their chief 264
officers and their crews 259
officers and their dates 82
officers and their girls 92
officers and their indian 270
officers and their leader 40
officers and their legal 62
officers and their local 57
officers and their party 52
officers and their people 49
officers and their ranks 48
officers and their senior 64
officers and their small 80
officers and their staff 685
officers and their terms 120
officers and their units 127
officers and their wives 9287
officers and their women 225
officers and those holding 75
officers and those serving 106
officers and those under 94
officers and those which 43
officers and those whose 73
officers and those working 103
officers and three seamen 51
officers and took place 46
officers and were beaten 50
officers and were given 69
officers and were often 54
officers and west point 42
officers and young people 86
officers are acting within 55
officers are also given 124
officers are also often 59
officers are less willing 123
officers are made aware 44
officers are more often 63
officers are more prone 48
officers are more willing 70
officers are most often 79
officers are only after 81
officers are only human 128
officers are those whose 69
officers are very often 47
officers are very small 44
officers are well aware 346
officers are well known 119
officers can most easily 60
officers for many months 58
officers for some reason 42
officers for their first 51
officers for their views 41
officers for their votes 187
officers for these posts 48
officers for these units 60
officers for three months 74
officers had been added 97
officers had been asked 163
officers had been aware 62
officers had been badly 62
officers had been beaten 64
officers had been broke 40
officers had been drawn 131
officers had been either 321
officers had been fired 118
officers had been found 305
officers had been fully 47
officers had been given 718
officers had been hired 63
officers had been known 117
officers had been looking 94
officers had been meeting 68
officers had been moved 92
officers had been named 80
officers had been quite 50
officers had been seeking 84
officers had been serving 72
officers had been shown 52
officers had been singled 41
officers had been sitting 64
officers had been slain 257
officers had been sworn 51
officers had been taken 752
officers had been talking 54
officers had been telling 57
officers had been thrown 81
officers had been tried 164
officers had been under 144
officers had been waiting 175
officers had been willing 74
officers had been working 238
officers had come under 44
officers had good reason 160
officers had heard about 46
officers had seen action 45
officers had their first 57
officers had their hands 264
officers had their wives 232
officers had very small 76
officers has been found 65
officers has been given 63
officers has been taken 59
officers may have acted 45
officers may have given 60
officers may have known 52
officers may have taken 46
officers may take place 58
officers may well raise 42
officers not less often 213
officers off their guard 58
officers put their hands 68
officers put their lives 43
officers than those named 174
officers that ever lived 81
officers that there could 73
officers that there would 129
officers that took place 68
officers that were about 110
officers that were senior 44
officers that were taken 49
officers that were under 113
officers then took place 61
officers was heard calling 49
officers was held april 59
officers was held march 62
officers was held under 43
officers was taking place 55
officers was very small 58
officers was well known 41
officers who came after 53
officers who came under 175
officers who come under 41
officers who died while 46
officers who fell under 53
officers who have acted 271
officers who have anything 53
officers who have borne 53
officers who have earned 79
officers who have either 140
officers who have found 82
officers who have given 415
officers who have grown 127
officers who have known 50
officers who have lived 107
officers who have moved 42
officers who have never 347
officers who have power 88
officers who have risen 309
officers who have shown 193
officers who have since 335
officers who have spent 249
officers who have stood 64
officers who have taken 552
officers who have tried 102
officers who held posts 41
officers who kept watch 59
officers who knew about 149
officers who knew anything 71
officers who know anything 48
officers who look after 151
officers who took power 119
officers who went about 94
officers who were about 576
officers who were asked 193
officers who were aware 176
officers who were bound 73
officers who were brave 48
officers who were close 232
officers who were drawing 43
officers who were drawn 71
officers who were either 996
officers who were fired 52
officers who were first 338
officers who were found 318
officers who were fully 77
officers who were getting 81
officers who were given 383
officers who were helping 74
officers who were hired 69
officers who were holding 182
officers who were hunting 41
officers who were junior 83
officers who were keeping 45
officers who were known 626
officers who were later 757
officers who were liable 47
officers who were looking 263
officers who were lounging 48
officers who were loved 76
officers who were loyal 308
officers who were missing 45
officers who were named 132
officers who were nearly 53
officers who were never 95
officers who were often 243
officers who were passing 193
officers who were playing 86
officers who were privy 109
officers who were proud 41
officers who were quite 277
officers who were really 111
officers who were round 165
officers who were running 165
officers who were seated 93
officers who were seeking 192
officers who were senior 155
officers who were serving 739
officers who were sitting 283
officers who were slain 106
officers who were staying 79
officers who were still 1086
officers who were sworn 58
officers who were taken 642
officers who were talking 89
officers who were thinking 49
officers who were thrown 53
officers who were tried 118
officers who were under 455
officers who were unfit 70
officers who were waiting 414
officers who were walking 132
officers who were willing 569
officers who were within 50
officers who were working 454
officers who will carry 74
officers who will serve 161
officers who work under 110
officers with full power 43
officers with gold braid 42
officers with guns drawn 173
officers with their bands 43
officers with their corps 41
officers with their drawn 42
officers with their hands 45
officers with their white 43
officers with their wives 506
officials all over china 84
officials and army units 44
officials and bank staff 60
officials and even fewer 40
officials and high ranking 222
officials and many local 50
officials and many others 287
officials and media people 53
officials and other civic 71
officials and other civil 121
officials and other elite 56
officials and other forms 43
officials and other local 299
officials and other loyal 50
officials and other party 129
officials and other people 505
officials and other royal 45
officials and other senior 53
officials and other social 69
officials and other staff 145
officials and other state 236
officials and other wealthy 72
officials and other white 106
officials and rich people 102
officials and ruling party 54
officials and some local 61
officials and some others 72
officials and some state 45
officials and their aides 152
officials and their armed 41
officials and their chief 51
officials and their close 56
officials and their indian 136
officials and their legal 74
officials and their local 181
officials and their people 47
officials and their staff 425
officials and their state 93
officials and their views 40
officials and their wives 3166
officials and those close 52
officials and those seeking 59
officials and those whose 58
officials and were often 59
officials and your people 145
officials are acting under 48
officials are acting within 54
officials are also aware 59
officials are also given 61
officials are also known 58
officials are also often 51
officials are busy people 56
officials are even worse 46
officials are made aware 94
officials are more aware 41
officials are more often 192
officials are more willing 121
officials are most often 48
officials are only human 57
officials are taking steps 72
officials are very often 110
officials are well aware 772
officials are well known 85
officials can more easily 72
officials can only guess 211
officials can take action 40
officials did nothing about 53
officials for many months 46
officials for their views 62
officials had also begun 58
officials had been arguing 52
officials had been asked 88
officials had been aware 272
officials had been drawn 87
officials had been found 96
officials had been given 293
officials had been growing 41
officials had been keeping 48
officials had been known 48
officials had been looking 76
officials had been meeting 181
officials had been quite 51
officials had been rather 43
officials had been seeking 60
officials had been stealing 48
officials had been taken 149
officials had been talking 113
officials had been telling 96
officials had been thinking 58
officials had been under 111
officials had been waiting 88
officials had been warning 43
officials had been willing 101
officials had been working 223
officials had good reason 288
officials had heard about 41
officials had high hopes 105
officials had once again 48
officials had their hands 118
officials has been given 40
officials has been taken 45
officials may have feared 61
officials may have hoped 67
officials may have taken 49
officials that their power 127
officials that there would 224
officials that took place 70
officials too much power 57
officials use their power 99
officials using their power 57
officials was well known 64
officials who have acted 90
officials who have built 42
officials who have either 124
officials who have given 187
officials who have grown 85
officials who have legal 66
officials who have lived 81
officials who have moved 42
officials who have never 148
officials who have power 111
officials who have reason 89
officials who have risen 82
officials who have shown 75
officials who have since 44
officials who have spent 150
officials who have sworn 56
officials who have taken 340
officials who have tried 130
officials who held posts 48
officials who held power 64
officials who hold power 51
officials who knew about 208
officials who know about 58
officials who look after 152
officials who must carry 47
officials who were about 74
officials who were asked 147
officials who were aware 234
officials who were bound 62
officials who were close 176
officials who were drawn 71
officials who were either 584
officials who were faced 40
officials who were first 50
officials who were found 160
officials who were given 297
officials who were helping 40
officials who were holding 63
officials who were known 322
officials who were later 306
officials who were looking 124
officials who were loyal 209
officials who were named 72
officials who were never 81
officials who were often 336
officials who were privy 75
officials who were prone 44
officials who were quite 69
officials who were really 40
officials who were running 102
officials who were seeking 161
officials who were serving 140
officials who were still 361
officials who were taken 52
officials who were under 497
officials who were waiting 169
officials who were willing 461
officials who were working 462
officials who will carry 49
officials who will serve 64
officials who work under 89
officials who work within 83
officials with their hands 57
officials with their white 60
officials with their wives 234
oilfield has been found 53
ointment has been found 328
ointment has been shown 162
ointment has been spread 43
omissions are mine alone 222
omissions may have crept 61
oncogene has been found 249
oncogene has been shown 226
ontology was much worse 74
openness and free trade 201
openness and good humor 56
openness with other people 41
operated and from which 76
operated for five hours 47
operated for five months 44
operated for four hours 113
operated for four months 123
operated for many hours 59
operated for many months 86
operated for nine months 187
operated for only about 134
operated for only eight 44
operated for only short 61
operated for over fifty 51
operated for over thirty 150
operated for some months 246
operated for three hours 50
operated for three months 180
operated for three weeks 44
operated for years under 127
operated not only within 149
operated with full force 131
operated with great force 118
operated with great power 40
operated with great skill 196
operated with great speed 42
operated with less force 98
operated with less labor 53
operated with more force 57
operated with more power 40
operated with much lower 41
operated with steam power 71
operated with such force 115
operated with such power 41
operated with those which 119
operated with very small 87
operates and from which 122
operates not only within 223
operates with full force 153
operates with great force 133
operates with great power 71
operates with less force 45
operates with more force 320
operates with most fatal 72
operates with such power 59
operates with very small 45
operatic and other music 54
operation all over again 239
operation and even though 46
operation and free trade 59
operation and from which 55
operation and good feeling 83
operation and have given 57
operation and help given 62
operation and help which 53
operation and many others 75
operation and once again 56
operation and other forms 114
operation and there would 63
operation and those under 41
operation and those which 201
operation and three months 43
operation are also given 73
operation are also shown 94
operation are more easily 44
operation are those which 152
operation are very small 50
operation are well known 166
operation but what falls 52
operation can only apply 71
operation can only occur 70
operation can take place 2737
operation did take place 169
operation does take place 170
operation for five months 107
operation for four months 160
operation for four weeks 45
operation for many hours 116
operation for many months 298
operation for many weeks 56
operation for most cases 41
operation for most people 40
operation for much longer 163
operation for nine months 185
operation for only about 155
operation for over eight 52
operation for over fifty 123
operation for over forty 100
operation for over seven 52
operation for over sixty 56
operation for over thirty 201
operation for some eight 61
operation for some months 360
operation for some period 127
operation for some reason 84
operation for some weeks 124
operation for such cases 63
operation for such period 253
operation for those cases 41
operation for three hours 44
operation for three months 392
operation for three weeks 114
operation for your people 54
operation had been badly 57
operation had been based 116
operation had been begun 104
operation had been blown 78
operation had been built 91
operation had been drawn 86
operation had been first 44
operation had been fixed 81
operation had been found 116
operation had been fully 80
operation had been given 228
operation had been known 45
operation had been moved 77
operation had been quite 91
operation had been shown 57
operation had been taken 230
operation had been timed 56
operation had been tried 100
operation had been under 289
operation had gone badly 47
operation has been about 43
operation has been added 127
operation has been based 92
operation has been begun 85
operation has been built 122
operation has been drawn 43
operation has been fixed 41
operation has been found 748
operation has been fully 206
operation has been given 699
operation has been growing 67
operation has been known 221
operation has been lacking 46
operation has been moved 58
operation has been named 52
operation has been noted 99
operation has been often 151
operation has been quite 337
operation has been rather 53
operation has been running 50
operation has been shown 400
operation has been taken 235
operation has been tried 263
operation has been under 104
operation has come under 52
operation has some force 43
operation may also cause 55
operation may have taken 67
operation may take longer 98
operation may take place 1260
operation not only within 45
operation one month after 119
operation run from hanoi 57
operation ten years later 53
operation than most people 43
operation than those which 136
operation that brings about 59
operation that took about 59
operation that took place 632
operation that will allow 136
operation that will cause 85
operation that will change 79
operation that will occur 48
operation that will serve 76
operation that will yield 52
operation they have given 108
operation they were about 70
operation they will easily 52
operation this book could 118
operation this book would 154
operation this work could 42
operation this work would 136
operation two days later 124
operation two years after 90
operation two years later 679
operation was code named 146
operation was done about 51
operation was done after 88
operation was done under 398
operation was done within 76
operation was five times 65
operation was just about 46
operation was just getting 43
operation was losing money 102
