oar partially immersed in 63
one activity relative to 43
one actually attached to 128
one actually attempts to 165
one actually believed in 57
one actually believed the 41
one actually believes in 167
one actually employed by 109
one actually employed in 109
one actually examines the 84
one actually followed by 126
one actually followed in 53
one actually included in 42
one actually involved in 65
one actually observed in 99
one actually observes in 128
one actually observes is 107
one actually observes the 113
one actually performs it 44
one actually performs the 111
one actually referred to 103
one actually succeeds in 171
one american diplomat in 70
one american observer in 58
one american observer of 68
one american observer to 41
one american resident in 49
one antibody molecule is 45
one antibody molecule to 100
one apparent exception in 68
one apparent exception is 267
one apparent exception to 1235
one apparent instance of 77
one apparent objection to 42
one approach designed to 43
one argument advanced by 109
one argument advanced in 87
one argument employed to 165
one argument supporting the 44
one attached directly to 184
one attempts forcibly to 48
one authentic communion of 51
one authentic instance in 59
one authentic instance of 265
one authentic monument of 48
one authentic portrait of 217
one beautiful instance of 54
one beautiful specimen of 46
one bellowed tearfully at 55
one boundary condition at 153
one boundary condition in 43
one boundary condition is 669
one boundary condition on 79
one boundary condition to 72
one brilliant campaign he 48
one brilliant exception in 104
one brilliant exception to 124
one business activity to 62
one campaign deprived the 45
one cardinal doctrine of 73
one cardinal incident of 46
one category consists of 111
one category relative to 59
one chemical analysis of 43
one chemical compound or 54
one chemical compound to 153
one chemical property of 67
one christian perished in 209
one clinical situation in 109
one clinical situation to 47
one commonly accepted by 241
one commonly accepted in 74
one commonly ascribed to 43
one commonly employed by 162
one commonly employed in 550
one commonly employed is 126
one commonly employed to 51
one commonly followed by 115
one commonly followed in 56
one commonly observed in 121
one commonly observes in 47
one commonly referred to 688
one commonly regarded as 139
one complete analysis of 122
one complete execution of 82
one complete iteration of 107
one complete molecule of 44
one complete movement of 170
one complete operation of 57
one complete regiment of 69
one complete response in 43
one complete reversal of 54
one complete sentence in 140
one complete sentence of 64
one complete sentence to 66
one complete sequence of 445
one complete skeleton of 84
one complete specimen is 48
one complete specimen of 104
one complete traverse of 47
one complete turnover of 66
one complete vibration in 203
one complete vibration is 262
one complete vibration of 1377
one complete vibration or 91
one complete vibration the 49
one complete vibration to 72
one composed entirely of 1964
one compound sentence by 64
one computer connects to 50
one computer directly to 91
one computer platform to 153
one computer terminal to 158
one conclude concerning the 131
one concrete evidence of 57
one concrete instance of 511
one concrete situation to 78
one condition attached to 504
one condition essential to 226
one condition relative to 41
one condition required of 54
one condition required to 54
one confines attention to 157
one conflict situation to 54
one consisting entirely of 1289
one consists entirely of 70
one constant struggle to 50
one containing elements of 60
one containing hundreds of 79
one containing thousands of 61
one contains elements of 149
one corporeal sensible thing 192
one criterion relevant to 59
one critical analysis of 42
one critical approach to 57
one critical dimension of 322
one critical juncture in 57
one cultural identity to 42
one cultural situation to 192
one cultural tradition as 44
one cultural tradition in 49
one cultural tradition is 41
one cultural tradition or 41
one cultural tradition to 152
one currency compared to 58
one currency relative to 1002
one currency required to 42
one dangerous situation to 44
one decisive incident of 49
one definite condition of 42
one definite direction in 73
one definite exception to 48
one definite instance in 42
one definite instance of 82
one definite pressure of 41
one definite quantity of 71
one delegate referred to 49
one delegate reported at 71
one delivers property to 87
one denouncing comedies in 50
one destined hereafter to 58
one detailed analysis of 107
one dimension consisting in 46
one dimension consists of 54
one dimension followed by 84
one directed sidewise in 71
one direction balanced by 56
one direction compared to 171
one direction extended an 59
one direction followed by 725
one direction increases the 196
one direction parallel to 509
one direction produces an 51
one direction produces the 58
one direction relative to 322
one directly adjacent to 113
one directly affected by 222
one directly attached to 56
one directly contrary in 48
one directly contrary to 245
one directly inspired by 216
one directly involved in 618
one directly opposite it 107
one directly opposite on 90
one directly opposite the 671
one directly opposite to 449
one directly relevant to 334
one directly underneath the 105
one discrete category of 41
one distance produces in 339
one distinct category of 135
one document containing the 54
one doubtful instance of 79
one dramatic exception to 61
one dramatic incident in 83
one dramatic incident of 49
one dramatic instance of 128
one drawback occurred to 79
one earnestly desirous of 44
one economic activity in 55
one economic activity to 243
one educated american in 52
one electron acceptor to 51
one electron occupies the 122
one electron oxidation of 232
one electron reduction of 459
one electron reduction to 95
one electron relative to 56
one electron transfer to 52
one employee assigned to 91
one entirely absorbed in 71
one entirely composed of 299
one entirely ignorant of 399
one essential condition in 103
one essential condition is 305
one essential condition of 1488
one essential condition to 185
one essential criterion of 72
one essential dimension of 132
one essential doctrine of 106
one essential ingredient in 411
one essential ingredient is 173
one essential ingredient of 712
one essential ingredient to 103
one essential nutrient is 56
one essential property of 256
one exception concerning the 46
one exception concerns the 130
one exception consists of 54
one exception involved the 55
one exception involves the 79
one exception mentioned by 43
one exception mentioned in 79
one exception occurred in 228
one exception referred to 319
one expected railways to 42
one extended partition on 126
one extended treatment of 40
one feminist approach to 41
one flagrant instance of 60
one formerly bestowed the 68
one formerly employed by 96
one formerly occupied by 741
one formerly ventured to 55
one fragment remained in 68
one frequent objection to 41
one fruitful approach to 122
one genotype relative to 54
one hardware platform to 285
one historian referred to 88
one honestly believes in 41
one honestly believes or 55
one honestly believes to 212
one honestly despised it 59
one hundredth parallel of 53
one hydrogen attached to 164
one hydrogen replaced by 80
one immediate objection to 47
one immediate response to 66
one incident mentioned in 63
one incident occurred in 103
one incident occurred to 317
one incident recorded by 63
one incident recorded in 80
one incident reported by 67
one incident reported in 64
one industry relative to 79
one infantry battalion in 105
one infantry battalion of 135
one infantry battalion to 86
one infantry regiment in 95
one infantry regiment of 206
one infantry regiment to 71
one infinite sequence of 43
one ingredient essential to 92
one initially proposed by 152
one inquires concerning the 78
one instance amounted to 67
one instance impaired by 90
one instance mentioned by 210
one instance mentioned in 89
one instance observed by 143
one instance occurred in 118
one instance occurred of 125
one instance recorded by 196
one instance recorded in 217
one instance recorded of 196
one instance referred to 140
one instance relative to 86
one instance reported by 131
one instance reported in 120
one instance reported to 84
one instance resulted in 129
one instance suffices to 67
one internet computer to 56
one invested entirely in 45
one isolated fragment of 48
one isolated incident in 60
one isolated incident of 84
one isolated instance in 75
one isolated instance of 266
one jacobite allegory he 75
one lawfully entitled to 167
one literary tradition to 42
one manifest instance in 63
one medicine mentioned in 42
one melodious synopsis of 48
one military district to 43
one military hospital to 45
one miscreant presumed to 79
one molecule attracts the 157
one molecule relative to 190
one negative response to 43
one normally attempts to 56
one normally employed in 102
one normally expected to 42
one normally occupied by 61
one normally referred to 47
one notorious incident in 122
one notorious instance at 44
one notorious instance in 49
one notorious instance of 48
one nowadays believes in 94
one observed instance of 66
one observer compared the 48
one observer compared to 43
one observer recorded in 48
one observer recorded the 58
one observer referred to 146
one observer relative to 73
one observer remarked in 106
one observer remarked of 81
one observer remarked on 53
one observer reported in 109
one observer reported to 49
one obstacle remained in 80
one obstacle remained to 89
one operation followed by 59
one organism benefits at 113
one organism increases the 94
one otherwise entitled to 67
one overriding interest in 56
one parallel universe to 58
one parietal eminence to 59
one particle relative to 251
one personal computer or 48
one personal computer to 202
one personal exemption is 127
one personal exemption of 130
one personal exigence by 69
one personal interest by 144
one physical activity is 42
one physical condition to 41
one physical dimension of 43
one physical property of 206
one physical quantity is 57
one positive instance of 62
one positive response to 165
one possible analysis of 210
one possible antidote to 99
one possible apotheosis in 120
one possible approach in 111
one possible approach is 677
one possible approach to 6110
one possible argument in 44
one possible attitude to 65
one possible category of 40
one possible condition in 42
one possible condition of 48
one possible criterion of 56
one possible dimension of 141
one possible direction in 125
one possible direction of 280
one possible direction to 53
one possible drawback is 47
one possible drawback of 55
one possible drawback to 83
one possible estimate of 52
one possible evolution of 60
one possible exception in 699
one possible exception is 1421
one possible exception no 155
one possible exception of 554
one possible exception the 149
one possible exception to 5342
one possible execution of 66
one possible expansion of 47
one possible extension of 207
one possible fragment of 55
one possible instance in 48
one possible instance of 330
one possible objection to 691
one possible obstacle to 153
one possible response by 56
one possible response is 479
one possible response of 84
one possible response to 2103
one possible sequence of 772
one possible situation in 67
one possible standard by 49
one possible strategy in 51
one possible strategy is 234
one possible strategy of 78
one possible strategy to 175
one possibly conceive of 59
one potential approach to 138
one potential drawback is 40
one potential drawback of 123
one potential drawback to 85
one potential exception to 62
one potential objection to 62
one potential obstacle to 94
one potential response to 67
one powerful argument in 141
one powerful movement of 43
one pregnant sentence of 63
one presents questions of 94
one proceeds directly to 127
one professing christian in 42
one prolonged followed by 342
one properly entitled to 42
one properly evaluate the 40
one properly regarded as 119
one purchase situation to 50
one quantity decreases as 52
one quantity increases as 100
one quantity relative to 81
one recently acquired by 98
one recently advanced by 54
one recently approved by 50
one recently occupied by 45
one recently proposed by 279
one recently reported by 117
one recorded incident in 57
one recorded incident of 291
one recorded instance in 501
one recorded instance of 2662
one recorded instance the 75
one regiment consisting of 52
one relevant dimension of 59
one relevant document in 43
one religious movement in 47
one religious tradition in 90
one religious tradition is 107
one religious tradition or 180
one religious tradition to 347
one remained attached to 43
one remotely resembling the 40
one reported incident in 48
one reported incident of 199
one reported instance in 57
one reported instance of 511
one reporter referred to 201
one resource relative to 50
one resource remained to 87
one responds directly to 49
one reviewer objected to 50
one reviewer referred to 286
one romantic incident in 51
one scarcely expected to 195
one scarcely narrower in 51
one scarcely ventures to 63
one secretly inclined to 40
one security interest in 55
one security interest is 57
one sensible property of 40
one sentence concerning the 44
one sentence consisting of 68
one sentence containing an 84
one sentence containing the 109
one sentence contains the 80
one sentence describing the 188
one sequence relative to 94
one seriously attempts to 65
one seriously believed in 151
one seriously believed it 43
one seriously believed the 146
one seriously believes in 243
one seriously believes it 154
one seriously believes the 47
one seriously consider the 167
one seriously contends in 116
one seriously contests the 86
one seriously disputed the 132
one seriously disputes the 553
one seriously expected the 333
one seriously expected to 201
one seriously objected to 135
one seriously proposed to 108
one seriously proposes to 260
one seriously questions the 1168
one shrouded wanderer an 41
one situation relative to 52
one situation transfer to 56
one slightly overlaps the 60
one solitary evidence of 59
one solitary exception in 128
one solitary exception of 186
one solitary exception the 48
one solitary exception to 177
one solitary fragment of 57
one solitary instance in 281
one solitary instance is 53
one solitary instance of 1275
one solitary instance the 45
one solitary instance to 113
one solitary monument of 53
one solitary specimen of 153
one solitary survivor of 65
one somewhat advanced in 48
one somewhat contrary to 119
one somewhat resembling the 92
one specially designed to 428
one specially professing to 47
one specially referred to 92
one specific activity or 54
one specific approach to 281
one specific category of 363
one specific condition of 40
one specific dimension of 193
one specific direction of 54
one specific exception to 42
one specific exemption of 125
one specific incident in 71
one specific incident of 83
one specific incident or 47
one specific industry or 62
one specific instance he 42
one specific instance in 160
one specific instance of 1115
one specific instance the 42
one specific instance to 84
one specific property of 73
one specific provision in 47
one specific provision of 57
one specific response to 81
one specific sequence of 163
one specific situation in 86
one specific situation or 103
one specific situation to 154
one specimen examined by 64
one specimen examined the 49
one specimen referred to 53
one standard approach to 99
one standard objection to 65
one standard parallel is 52
one stimulus dimension to 43
one stimulus situation to 145
one strategy designed to 60
one strategy employed by 150
one stressed syllable in 117
one stressed syllable is 44
one stressed syllable to 238
one students enrolled in 236
one suddenly awakened to 43
one suddenly deprived of 45
one survivor remained to 41
one syllable accented on 90
one syllable concerning the 86
one syllable respecting the 44
one temporal overlord at 74
one terminal attached to 67
one terrible interval of 63
one therefore attempts to 44
one treatment approach is 92
one treatment approach or 40
one treatment compared to 50
one treatment condition is 64
one treatment condition to 102
one treatment modality is 84
one treatment modality or 57
one treatment modality to 89
one treatment relative to 67
one treatment strategy is 43
one ultimate criterion of 58
one ultimate particle of 80
one unbroken sequence of 74
one underlying activity of 44
one underlying dimension of 68
one unpaired electron in 625
one unpaired electron is 195
one unpaired electron on 67
one vertebra relative to 116
one vibration direction to 133
our abjectly submitting to 83
our abortive attempts to 71
our absolute nothingness in 42
our abstract concepts of 62
our abundant supplies of 78
our accepted concepts of 44
our accepted patterns of 46
our accepted standard of 64
our adaptive response to 59
our adorable redeemer is 53
our agreeable surprise in 71
our agreeable surprise we 69
our aircraft carriers in 56
our aircraft industry is 43
our algorithm attempts to 42
our algorithm compared to 44
our algorithm computes the 78
our algorithm consists of 107
our algorithm improves the 47
our american citizens of 114
our american colleges in 77
our american colleges the 60
our american colleges to 52
our american colonies as 44
our american colonies by 272
our american colonies in 65
our american colonies to 99
our american colonies we 40
our american concepts of 79
our american doctrine of 108
our american education is 42
our american finances in 71
our american heritage as 126
our american heritage in 79
our american heritage is 153
our american heritage of 229
our american heritage to 55
our american minister at 42
our american minister to 85
our american practice of 56
our american republic is 42
our american soldiers in 93
our american standard of 383
our american students of 43
our american tendency to 134
our american tradition is 54
our american tradition of 280
our analysis attempts to 108
our analysis concerning the 125
our analysis concerns the 256
our analysis confirms the 107
our analysis consists in 66
our analysis consists of 163
our analysis examines the 77
our analysis includes the 58
our analysis involves the 74
our analysis pertains to 42
our analysis proceeds in 48
our analysis provides an 61
our analysis provides the 42
our analysis requires us 160
our analysis suggests an 70
our analysis suggests is 80
our analysis suggests the 213
our analysis supports the 203
our analytic approach to 55
our apparent capacity to 46
our approach attempts to 111
our approach combines the 50
our approach compared to 170
our approach concerns the 59
our approach consists in 236
our approach consists of 256
our approach improves the 44
our approach involves the 70
our approach provides an 97
our approach provides the 58
our approach requires the 82
our approach squarely on 95
our approach stresses the 61
our approach supports the 52
our argument concerning the 452
our argument concerns the 44
our argument respecting the 139
our artistic movement in 70
our assertion concerning the 116
our assigned altitude of 71
our astounding progress in 52
our atlantic capitals the 64
our attention absorbed in 45
our attention arrested by 120
our attention centered on 124
our attention concerning the 62
our attention concerns the 136
our attention confined to 60
our attention consists of 53
our attention directed to 878
our attention directly on 194
our attention directly to 594
our attention diverted by 55
our attention entirely on 267
our attention entirely to 671
our attention inasmuch as 101
our attention initially on 109
our attention initially to 143
our attention returned to 57
our attention seriously to 112
our attention specially to 162
our attention squarely on 86
our attention strictly to 319
our attention therefore to 155
our attention whenever we 70
our attention wherever we 71
our attitude concerning the 76
our audience consists of 68
our benumbed conceiving the 41
our breakfast consisting of 47
our breathless attention to 46
our business consists of 49
our business education is 54
our business hereafter to 130
our business partners in 63
our business partners to 193
our business relations in 46
our business relations we 46
our business strategy is 48
our captains caroused of 55
our cavalier treatment of 59
our chancery officials on 58
our chemical analysis of 43
our chemical industry is 81
our chiefest direction is 42
our children attended the 67
our children concerning the 48
our children continue to 304
our children deprived of 50
our children discover the 49
our children educated in 94
our children grateful to 54
our children involved in 107
our choicest subjects in 92
our christian doctrine of 86
our christian heritage in 65
our christian heritage is 88
our christian heritage to 50
our christian identity is 52
our christian response to 58
our christian subjects of 53
our christian tradition we 46
our churches continue to 46
our citizens continue to 98
our citizens employed in 113
our citizens occupied at 874
our clinical approach to 159
our clinical practice as 95
our clinical practice in 74
our clinical practice is 108
our clinical practice to 70
our clinical practice we 196
our cognition conforms to 47
our colleges continue to 43
our combined energies to 47
our commanding generals in 46
our commanding officers in 71
our commanding officers to 45
our comments concerning the 86
our commerce embarked in 69
our complete attention on 44
our complete attention to 192
our complete readiness to 63
our complete rejection of 62
our complete selection of 101
our computer programs to 56
our concepts concerning the 203
our concepts distinct by 65
our concluding chapters we 64
our conscious activity is 73
our conscious attempts to 93
our conscious attention is 148
our conscious attention on 73
our conscious attention to 266
our conscious attitude to 46
our conscious capacity to 60
our conscious intention to 51
our conscious response to 67
our constant attempts to 132
our constant attention to 120
our constant business to 69
our constant companion in 214
our constant companion on 79
our constant emphasis on 78
our constant exposure to 407
our constant liability to 49
our constant practice of 57
our constant practice to 358
our constant readiness to 42
our constant resource in 112
our constant struggle to 180
our constant sufferings to 40
our constant tendency to 147
our consular officers in 98
our continuing analysis of 82
our continuing attempts to 161
our continuing coverage of 47
our continuing emphasis on 68
our continuing interest in 463
our continuing response to 48
our continuing struggle to 190
our critical analysis of 510
our critical approach to 135
our critical attention is 70
our critical attention on 90
our critical attention to 249
our critical attitude to 61
our critical estimate of 108
our critical judgment of 107
our critical judgment to 46
our critical response to 155
our critical scrutiny of 41
our critical situation in 59
our critique contains the 50
our cruisers stationed on 53
our cultural approach to 67
our cultural concepts of 44
our cultural emphasis on 403
our cultural evolution as 61
our cultural evolution is 73
our cultural heritage as 1016
our cultural heritage by 210
our cultural heritage in 606
our cultural heritage is 1043
our cultural heritage of 161
our cultural heritage on 44
our cultural heritage or 123
our cultural heritage the 71
our cultural heritage to 477
our cultural heritage we 80
our cultural identity as 239
our cultural identity in 88
our cultural identity is 145
our cultural patterns of 65
our cultural practice of 43
our cultural response to 89
our cultural situation is 66
our cultural tendency to 184
our cultural tradition as 134
our cultural tradition in 52
our cultural tradition is 121
our cultural tradition of 77
our cultural tradition to 84
our curiosity concerning the 187
our curiosity prompted us 67
our curiosity respecting the 156
our currency consists of 79
our currency relative to 49
our database consists of 73
our daylight standard he 66
our decisions concerning the 240
our decisions sanctioning the 54
our declared intention to 90
our detailed analysis in 56
our detailed analysis of 834
our detailed analysis to 44
our detailed attention to 43
our detailed treatment of 153
our disloyal citizens the 51
our disposal concerning the 336
our disposal consists of 64
our disposal whenever we 128
our distinct approach to 62
our divisions remained in 50
our doctrine concerning the 293
our domestic commerce is 91
our domestic concerns of 45
our domestic industry is 50
our domestic industry to 47
our domestic intimacy he 49
our domestic politics as 41
our domestic politics is 51
our domestic politics we 43
our domestic problems in 93
our domestic problems of 51
our domestic reserves of 41
our domestic situation is 91
our domestic subjects in 115
our domestic supplies of 77
our domestic troubles to 41
our downward progress in 48
our dramatic interest in 68
our economic activity as 152
our economic activity in 129
our economic activity is 352
our economic activity to 62
our economic analysis in 50
our economic analysis is 51
our economic analysis of 244
our economic analysis to 41
our economic analysis we 42
our economic capacity to 102
our economic condition is 155
our economic interest in 80
our economic interest to 68
our economic organism at 43
our economic policies in 107
our economic policies is 52
our economic policies to 105
our economic potential is 59
our economic problems as 181
our economic problems at 86
our economic problems by 152
our economic problems in 195
our economic problems is 316
our economic problems of 88
our economic problems on 64
our economic problems to 76
our economic progress in 81
our economic progress is 121
our economic relations in 65
our economic relations on 45
our economic relations to 67
our economic security is 59
our economic situation as 115
our economic situation in 116
our economic situation is 403
our economic standard of 94
our education consists in 97
our education consists of 43
our education consists so 48
our emotional attitude is 71
our emotional attitude to 68
our emotional capacity to 43
our emotional interest in 56
our emotional response is 179
our emotional response to 1934
our energies whenever we 59
our engineering industry is 54
our engineers employed on 59
our enormous capacity to 69
our enthusiasm rendered us 117
our essential humanity is 85
our essential identity as 62
our essential interest in 80
our everyday activity is 45
our everyday approach to 54
our everyday attempts to 47
our everyday concepts of 132
our everyday patterns of 68
our everyday practice of 220
our everyday treatment of 58
our evidence concerning the 211
our evidence consists of 156
our evidence suggests the 72
our evidence supports the 177
our exertions confined to 46
our external commerce in 158
our external commerce is 47
our external condition in 49
our external relations by 52
our external relations in 43
our external relations to 63
our families continue to 54
our farewell respects to 40
our favorite examples is 89
our favorite examples of 248
our favorite memories of 57
our favorite pastimes is 72
our felicity consists in 67
our financial capacity to 44
our financial condition as 252
our financial condition at 58
our financial condition is 201
our financial condition on 79
our financial situation as 105
our financial situation at 73
our financial situation in 85
our financial situation is 419
our financial situation to 93
our fireside concerns to 96
our fondness increased as 259
our foremost authority on 233
our foremost exponent of 58
our foremost students of 82
our fortunes depended on 47
our founders intended it 56
our frequent attempts to 59
our frequent failures to 49
our frequent journeys to 44
our frequent privation of 40
our friendly interest in 89
our friendly neighbor to 80
our friendly relations in 66
our friendly relations to 114
our friendly senators by 40
our generous proposal at 52
our generous treatment of 72
our graduate programs in 98
our graduate students at 168
our graduate students in 321
our graduate students is 49
our graduate students to 288
our grandest examples of 74
our grateful response to 94
our gunboats returned it 41
our habitual analysis of 53
our habitual approach to 47
our habitual attitude of 62
our habitual attitude to 46
our habitual estimate of 54
our habitual patterns of 401
our habitual response to 88
our habitual tendency to 204
our happiest memories of 57
our helpless condition at 60
our helpless situation in 116
our historic tradition is 42
our historic tradition of 61
our holistic approach to 117
our humanity consists in 41
our humanity involves the 82
our identity consists in 46
our immature audience of 50
our immediate approach to 45
our immediate attention as 43
our immediate attention in 62
our immediate attention is 225
our immediate attention on 65
our immediate attention to 317
our immediate business is 150
our immediate business to 98
our immediate capacity to 47
our immediate cognition of 58
our immediate concerns is 65
our immediate concerns to 41
our immediate disposal the 48
our immediate interest in 294
our immediate interest is 416
our immediate interest to 111
our immediate intuition of 107
our immediate neighbor to 53
our immediate problems in 48
our immediate problems is 42
our immediate purposes in 58
our immediate purposes is 414
our immediate purposes it 263
our immediate purposes the 253
our immediate purposes to 137
our immediate purposes we 300
our immediate relations in 43
our immediate response is 190
our immediate response to 278
our immediate situation in 44
our immediate vicinity is 52
our immediate vicinity it 138
our immediate vicinity the 71
our immediate vicinity to 95
our immortal washington to 86
our improved standard of 52
our increased attention to 85
our increased capacity to 129
our increased emphasis on 124
our increased exposure to 58
our increased interest in 173
our increased standard of 61
our increased tendency to 85
our industry deprives us 65
our industry rewarded in 50
our infantry advanced to 77
our infinite capacity to 86
our inherent capacity to 181
our inherent tendency to 161
our insights concerning the 45
our intended abolition of 397
our intended audience is 82
our intended excursion to 94
our intention therefore to 45
our interest centered on 108
our interest concerns the 68
our interest payments on 63
our interest requires it 41
our interest requires us 77
our internal commerce is 107
our internal intuition of 45
our internal pictures of 165
our internal problems in 51
our internal problems of 65
our internal response to 54
our internal security by 50
our internal security is 157
our internal situation is 77
our interval contains the 49
our interval estimate of 65
our intimate relations to 68
our intuition concerning the 100
our invention consists in 101
our judgment concerning it 159
our judgment concerning the 1323
our judgment entitled to 144
our judgment relative to 43
our judgment respecting it 42
our judgment respecting the 389
our justices assigned to 125
our landlady informed us 51
our landlord informed us 148
our landlord supplies us 53
our linguistic analysis of 47
our linguistic practice is 71
our linguistic treatment of 58
our literary analysis of 56
our literary evidence is 67
our literary heritage as 53
our literary heritage in 75
our literary heritage is 120
our literary heritage to 48
our literary tradition as 44
our literary tradition in 42
our literary tradition is 109
our mariners delivering up 115
our memories concerning the 84
our military activity in 56
our military advisers as 46
our military advisers in 68
our military advisers to 63
our military attaches in 105
our military capacity to 60
our military officers in 62
our military officers to 54
our military presence in 829
our military presence is 44
our military presence on 57
our military response to 54
our military situation in 149
our military situation is 132
our military strategy in 151
our military strategy is 60
our minister resident at 307
our misgivings concerning the 55
our moderate estimate of 55
our monarchy received at 87
our muscular activity is 43
our muscular exertions to 42
our nationals resident in 57
our negative attitude at 62
our negative attitude to 101
our negative response to 67
our neighbor consists in 41
our neurotic patients to 57
our numerous attempts to 82
our obedient response to 66
our officers stationed in 43
our officers supposed to 42
our ordinary accounts of 74
our ordinary articles of 112
our ordinary capacity to 63
our ordinary concepts of 549
our ordinary condition of 52
our ordinary estimate of 57
our ordinary patterns of 85
our ordinary practice is 66
our ordinary practice of 323
our ordinary standard of 71
our ordinary treatment of 88
our original analysis of 297
our original approach to 89
our original articles of 56
our original condition as 91
our original emphasis on 42
our original estimate of 494
our original examples of 55
our original intention in 59
our original intention of 547
our original intention to 929
our original interest in 164
our original intuition of 49
our original proposal to 88
our original selection of 51
our original sentence is 71
our original strategy of 44
our original treatment of 61
our overriding interest in 79
our painters traversing the 89
our paradigm examples of 42
our parallel algorithm is 52
our patients complain of 75
our patients continue to 66
our patients operated on 136
our pecuniary interest is 51
our personal agencies of 40
our personal ambitions we 82
our personal approach to 97
our personal aptitude or 84
our personal attempts to 40
our personal attention to 90
our personal attitude to 106
our personal capacity to 100
our personal estimate of 53
our personal favorite is 74
our personal identity as 281
our personal identity in 201
our personal identity is 561
our personal identity to 227
our personal interest in 940
our personal interest is 95
our personal interest or 100
our personal interest to 51
our personal judgment of 59
our personal memories of 64
our personal problems as 46
our personal problems in 73
our personal problems to 84
our personal property to 60
our personal relations as 53
our personal relations in 166
our personal relations or 54
our personal relations to 412
our personal relations we 76
our personal respects to 45
our personal response to 393
our personal salvation is 56
our personal security in 48
our personal security is 53
our personal standard of 48
our personal troubles to 49
our perverse nonsense as 43
our physical capacity to 147
our physical condition as 43
our physical condition is 142
our physical condition or 61
our physical condition to 43
our physical intuition is 43
our physical organism is 149
our physical organism to 69
our physical presence in 226
our physical presence is 67
our physical presence on 45
our physical response to 136
our physical security is 45
our physical survival as 50
our physical survival is 63
our physical universe is 266
our politics suffices to 42
our positions relative to 74
our positive approach to 58
our positive attitude to 90
our positive response to 222
our possible cognition as 43
our possible interest in 43
our potential capacity to 50
our problems concerning the 74
our problems squarely in 41
our profound interest in 65
our progress consists in 42
our property consists in 166
our property wherever we 239
our proposal concerning the 96
our proposal consists of 42
our proposed algorithm in 76
our proposed algorithm is 231
our proposed algorithm to 54
our proposed analysis of 90
our proposed approach in 51
our proposed approach is 274
our proposed approach to 204
our proposed excursion to 46
our proposed protocol is 66
our proposed solutions to 69
our proposed treatment of 67
our protecting geniuses in 43
our province increased in 173
