oaken seats beside the 42
offer their advice to 781
offer their bodies as 801
offer their bodies in 121
offer their bodies to 1042
offer their breasts to 283
offer their cheeks to 57
offer their crowns to 85
offer their guests the 156
offer their homage at 51
offer their homage to 1824
offer their opinion as 64
offer their opinion of 62
offer their opinion on 476
offer their opinion to 49
offer their points of 64
offer their praise to 51
offer their prayer in 89
offer their prayer to 58
offer their pupils the 67
offer their readers an 139
offer their readers the 270
offer their shares at 77
offer their shares in 209
offer their shares on 51
offer their shares or 52
offer their shares to 1213
offer their skills as 112
offer their skills in 123
offer their skills to 449
offer their swords to 592
offer their throats to 132
offer their version of 325
offer their wisdom to 48
offer these clothes to 61
offer these essays as 200
offer these essays in 48
offer these essays to 52
offer these options to 70
offer these shares to 117
offer those engaged in 74
offer three levels of 565
offer three pieces of 169
offer three points of 42
offer very little by 202
offer very little in 1732
offer very little of 298
offer very little or 141
offer very little to 709
offer what amount to 47
offer what appears to 833
offer what occurs to 129
offer what seemed to 106
offer will always be 346
offer will depend on 582
offer will expire at 66
offer will expire on 51
offer will likely be 45
offer will remain in 129
offer will result in 308
offer your advice to 62
offer your bodies as 4703
offer your bodies to 42
offer your choice of 115
offer your guests the 53
offer your opinion as 89
offer your opinion on 147
offer your pupils the 131
offer your skills in 46
offer your version of 49
often acting through the 80
often adds greatly to 229
often adds little to 114
often also active in 45
often also affect the 86
often also called an 67
often also called the 980
often also caused by 42
often also depend on 70
often also engaged in 229
often also linked to 122
often also marked by 67
often also occurs in 70
often also raises up 96
often also refers to 135
often also result in 108
often also served as 656
often also served to 41
often also serves as 166
often also serves to 43
often also termed the 57
often also thought of 49
often also thought to 46
often also through the 86
often also useful to 127
often amid scenes of 53
often among groups of 59
often bears little or 160
often bears traces of 96
often been aboard the 83
often been absent in 196
often been absent or 80
often been abused as 261
often been abused by 345
often been abused in 411
often been abused to 104
often been active in 286
often been afraid of 266
often been afraid to 231
often been agents of 42
often been agreed to 46
often been allied to 58
often been almost as 51
often been amazed at 729
often been amazed by 230
often been amazed to 246
often been amongst the 59
often been amused at 669
often been amused by 389
often been amused in 339
often been amused to 330
often been angered by 131
often been anxious to 80
often been argued as 205
often been argued by 377
often been argued in 427
often been argued on 201
often been argued to 225
often been backed by 61
often been before by 57
often been before in 52
often been before me 42
often been before the 463
often been before us 62
often been behind the 78
often been belied by 43
often been better at 50
often been beyond the 102
often been bitten by 103
often been blamed as 378
often been blamed by 158
often been blamed in 50
often been blamed on 1196
often been bought at 85
often been broken by 179
often been broken in 156
often been broken up 114
often been buried in 90
often been called an 1626
often been called as 101
often been called by 577
often been called in 1344
often been called on 1084
often been called the 14694
often been called to 1920
often been caught by 74
often been caught in 826
often been caught up 164
often been caused by 764
often been changed by 124
often been changed in 155
often been changed to 161
often been cheated by 80
often been chosen as 300
often been chosen by 228
often been chosen in 71
often been chosen to 175
often been closed to 77
often been closer to 99
often been clothed in 52
often been copied by 91
often been copied in 56
often been costly to 40
often been created as 47
often been created by 374
often been created in 87
often been created to 86
often been crucial in 103
often been crucial to 77
often been curious to 49
often been cursed by 41
often been deemed the 66
often been deemed to 111
often been denied as 91
often been denied by 351
often been denied in 191
often been denied on 143
often been denied or 142
often been denied the 393
often been denied to 333
often been devoid of 61
often been doomed to 62
often been dreamed of 151
often been driven by 733
often been driven to 406
often been dubbed as 153
often been dubbed the 96
often been engaged by 49
often been engaged in 1468
often been enough to 297
often been eroded by 48
often been evaded by 53
often been evoked as 52
often been evoked by 52
often been evoked in 75
often been evoked to 64
often been fearful of 59
often been filled by 304
often been filled in 40
often been filled up 51
often been fitted to 44
often been flawed by 56
often been foiled by 44
often been foiled in 107
often been fooled by 63
often been forced by 178
often been forced in 85
often been forced on 109
often been forced to 3932
often been formed as 47
often been formed at 44
often been formed by 215
often been formed in 99
often been formed on 43
often been formed to 41
often been fought in 42
often been framed as 361
often been framed by 87
often been framed in 855
often been fueled by 68
often been funded by 73
often been gained by 83
often been gained in 44
often been guests at 53
often been guided by 608
often been guided in 71
often been guilty in 57
often been guilty of 2249
often been hailed as 1824
often been hailed by 56
often been helped by 245
often been hidden by 57
often been hidden in 66
often been higher as 99
often been higher in 45
often been hinted at 138
often been horsed in 82
often been housed in 56
often been hurled at 73
often been inside the 42
often been issued by 40
often been issued in 49
often been jealous of 168
often been jeered at 59
often been joined by 61
often been joined in 53
often been joined to 98
often been judged as 302
often been judged by 282
often been judged in 80
often been judged on 52
often been judged to 168
often been killed by 139
often been killed in 55
often been lauded as 318
often been leaders in 124
often been lifted up 47
often been linked by 72
often been linked in 180
often been linked to 2944
often been listed as 303
often been little or 46
often been locked in 138
often been locked up 56
often been lodged in 45
often been looked at 231
often been looked on 379
often been looked to 119
often been lulled to 51
often been marked as 99
often been marked by 1181
often been marred by 340
often been masked by 127
often been matter of 620
often been merely the 65
often been minded to 67
often been misled by 492
often been misled in 55
often been misread as 288
often been missed by 204
often been missed in 133
often been mooted as 93
often been mooted by 46
often been mooted in 67
often been needed to 81
often been offset by 201
often been opened to 41
often been pained by 139
often been pained to 108
often been passed by 66
often been passed in 56
often been passed on 240
often been passed to 49
often been periods of 63
often been picked up 163
often been piqued by 107
often been placed at 152
often been placed by 51
often been placed in 1353
often been placed on 1680
often been played as 59
often been played by 143
often been played in 184
often been played on 46
often been pleaded in 40
often been pleased to 617
often been proved by 459
often been proved in 299
often been proved to 440
often been proven to 56
often been pushed to 199
often been quoted as 7544
often been quoted by 802
often been quoted in 1578
often been quoted of 56
often been quoted on 86
often been quoted to 857
often been raided by 55
often been raised as 2359
often been raised by 459
often been raised in 1151
often been raised is 105
often been raised of 100
often been raised on 142
often been raised to 385
often been ranked as 106
often been ranked by 75
often been reached by 96
often been reached in 65
often been relied on 362
often been remiss in 79
often been repaid by 44
often been robbed of 69
often been rooted in 136
often been ruined by 94
often been scenes of 54
often been seized by 96
often been seized on 101
often been served by 77
often been severe in 69
often been shaken by 146
often been shaped by 461
often been shared by 79
often been simply the 65
often been simply to 69
often been slower to 42
often been solved by 139
often been solved in 57
often been something of 75
often been sought as 58
often been sought by 238
often been sought in 457
often been sought to 96
often been spoken of 3153
often been spoken to 49
often been stated as 681
often been stated by 679
often been stated in 1124
often been stated on 45
often been stated or 51
often been stated to 419
often been stormy in 73
often been struck at 157
often been struck by 3356
often been struck in 105
often been struck on 42
often been styled the 206
often been summed up 211
often been swayed by 85
often been talked of 322
often been taught as 121
often been taught by 158
often been taught in 248
often been taught to 346
often been tempting to 53
often been termed an 101
often been termed as 148
often been termed by 57
often been termed the 1003
often been tested by 181
often been tested in 135
often been thought an 51
often been thought by 83
often been thought in 73
often been thought of 3499
often been thought the 116
often been thought to 4564
often been through the 255
often been tossed in 96
often been touted as 891
often been traced by 108
often been traced in 83
often been traced to 838
often been treated as 11416
often been treated by 804
often been treated in 1036
often been treated of 83
often been treated on 89
often been treated to 70
often been turned by 53
often been turned in 92
often been turned to 244
often been unable or 75
often been unable to 2855
often been unfair to 45
often been united in 114
often been unjust to 106
often been unkind to 101
often been untrue to 47
often been upheld as 125
often been upheld by 102
often been upheld in 117
often been useful in 256
often been useful to 332
often been valued at 42
often been vested in 91
often been viewed as 14894
often been viewed by 476
often been viewed in 541
often been voiced by 166
often been voiced in 178
often been warned by 164
often been warned of 145
often been warned to 135
often been warped by 40
often been wasted in 84
often been wasted on 99
often been without the 177
often been worked in 52
often best helped by 54
often best judged by 62
often best placed to 337
often best served by 736
often best simply to 78
often best solved by 113
often best suited to 331
often best thought of 88
often best treated as 86
often best treated by 516
often best treated in 96
often best viewed as 170
often blew across the 41
often blow across the 68
often bold enough to 192
often bore heavily on 54
often bore little or 109
often bore traces of 79
often boring enough as 92
often break through the 616
often brings changes in 76
often brings feelings of 57
often brings relief to 44
often came across as 1270
often came across in 121
often came across it 79
often came across me 198
often came across the 487
often came across to 83
often came around to 143
often came ashore to 55
often came before the 269
often came closer to 129
often came second to 43
often came through in 57
often came through the 322
often care merely to 48
often clear enough in 43
often clear enough to 88
often cold enough to 225
often come across an 173
often come across as 1982
often come across in 692
often come across is 51
often come across it 170
often come across me 92
often come across the 1631
often come across to 137
often come around to 102
often come ashore on 55
often come ashore to 76
often come before me 67
often come before the 665
often come before us 161
often come closer to 253
often come through in 86
often come through the 360
often coming across as 45
often coming through the 44
often cool enough to 53
often cuts across the 464
often cuts through the 227
often data should be 58
often days before the 98
often deep enough to 269
often deny access to 56
often died before the 77
often dies before the 119
often done before at 40
often done before by 47
often done before in 579
often done before it 47
often done before on 112
often done before the 438
often done before to 99
often done instead of 77
often done little to 96
often done poorly or 52
often done simply by 78
often done through an 89
often done through the 762
often done toward the 41
often done without the 323
often down through the 56
often draw heavily on 145
often dream without the 41
often drew crowds of 87
often drew heavily on 89
often during periods of 655
often eaten instead of 48
often ends before the 64
often even before he 52
often even before it 94
often even before the 587
often even beyond the 245
often even created by 52
often even failed to 48
often even greater in 43
often even harder to 179
often even refuse to 47
often even refusing to 53
often even through the 53
often even unable to 57
often even without the 247
often fail before the 57
often fail before we 44
often fail through the 61
often fall asleep at 156
often fall asleep in 548
often fall asleep on 122
often fall before the 53
often fall behind in 154
often fall behind the 45
often fall through the 767
often fall victim to 1833
often fare better in 140
often fare poorly in 77
often fast enough to 95
often feel afraid of 47
often feel afraid to 79
often feel anxious or 91
often feel better if 70
often feel caught in 182
often feel cheated by 44
often feel closer to 244
often feel driven to 103
often feel forced to 304
often feel guilty if 168
often feel guilty or 187
often feel jealous of 69
often feel little or 57
often feel lonely in 60
often feel myself in 46
often feel myself to 55
often feel pulled in 82
often feel toward the 95
often feel unable to 553
often feel unsure of 114
often fell asleep as 61
often fell asleep at 282
often fell asleep in 1365
often fell asleep on 623
often fell asleep to 73
often fell before the 48
often fell behind in 109
often fell behind the 63
often fell through the 82
often fell victim to 1254
often felt amazed at 48
often felt anxious to 40
often felt before in 86
often felt before the 63
often felt behind the 75
often felt caught in 61
often felt cheated by 43
often felt closer to 147
often felt driven to 53
often felt forced to 174
often felt guilty at 47
often felt itself to 45
often felt jealous of 57
often felt keenly the 42
often felt lonely in 74
often felt lonely or 43
often felt myself in 45
often felt myself to 139
often felt pushed to 45
often felt something of 40
often felt through the 84
often felt toward the 52
often felt unable to 264
often felt unsure of 47
often find access to 63
often find allies in 45
often find groups of 198
often find images of 56
often find itself at 66
often find itself in 244
often find little or 82
often find little to 42
often find mention in 70
often find mention of 188
often find myself at 231
often find myself in 2233
often find myself on 158
often find pieces of 101
often find plenty of 86
often find points of 45
often find reasons to 100
often find refuge in 109
often find relief by 104
often find relief in 122
often find solace in 119
often find someone to 42
often find something in 59
often find something to 68
often find traces of 155
often find useful in 53
often fine enough to 166
often five inches in 86
often flit across the 44
often flow through the 51
often form around the 249
often form chains of 42
often form groups of 82
often form groups to 52
often form masses of 95
often four inches in 116
often from across the 90
often from behind the 161
often from county to 77
often from dinner to 110
often from eighty to 56
often from inside the 46
often from minute to 56
often from moment to 63
often from person to 42
often from school to 69
often from twelve to 176
often from twenty to 286
often gain access to 572
often gave advice on 63
often gave advice to 129
often gave credit to 95
often gave notice of 46
often gave orders to 62
often gave proofs of 44
often gazing toward the 48
often gets buried in 42
often gets caught in 160
often gets caught up 170
often gets treated as 51
often give access to 110
often give advice on 109
often give advice to 106
often give credit to 126
often give little or 119
often give notice of 97
often give points to 54
often give relief in 105
often give relief to 103
often give strength to 85
often give weight to 57
often glad enough to 140
often gone astray in 102
often gone before the 52
often gone beyond the 240
often gone further in 80
often gone through in 58
often gone through my 71
often gone through the 204
often good advice to 43
often good enough in 51
often good enough to 604
often good guides to 48
often good judges of 85
often good places to 336
often good policy to 297
often good reasons to 305
often great enough to 699
often great masses of 49
often great places to 46
often grow around the 48
often grow better in 87
often grow through the 51
often half buried in 135
often half hidden by 80
often half hidden in 47
often half through the 44
often hangs heavily on 62
often hard enough to 425
often hard pushed to 48
often have access to 3503
often have almost no 46
often have almost the 40
often have arisen as 42
often have arisen in 174
often have become so 42
often have become the 135
often have called it 54
often have caused the 61
often have changed the 40
often have changes in 77
often have charge of 112
often have chosen to 114
often have copies of 113
often have cursed the 49
often have damage to 58
often have delays in 46
often have dinner at 63
often have dozens of 144
often have dreamed of 100
often have engaged in 82
often have enough to 80
often have failed in 124
often have failed to 1171
often have fallen on 42
often have feelings of 655
often have formed the 47
often have groups of 85
often have helped the 46
often have helped to 63
often have images of 52
often have impact on 44
often have killed the 69
often have lacked the 69
often have layers of 84
often have learned to 151
often have levels of 89
often have listings of 78
often have little if 124
often have little in 1773
often have little of 68
often have little or 8025
often have little to 3117
often have looked at 96
often have looked on 103
often have looked to 72
often have missed the 50
often have needed to 55
often have neither the 736
often have normal or 174
often have passed the 87
often have paused to 98
often have periods of 248
often have pieces of 75
often have played an 66
often have played the 43
often have plenty of 275
often have proved to 140
often have proven to 83
often have reached the 87
often have reasons to 105
often have relied on 366
often have rested on 53
often have rights to 50
often have seemed an 77
often have seemed as 176
often have seemed the 61
often have seemed to 1111
often have served as 713
often have served to 114
often have shared the 50
often have smiled at 173
often have something in 134
often have something of 234
often have something to 477
often have sought to 183
often have spells of 105
often have spoken of 125
often have spoken to 52
often have struck the 57
often have talked of 46
often have talked to 50
often have tended to 334
often have thought in 40
often have thought it 70
often have thought me 46
often have thought of 894
often have traces of 80
often have training in 73
often have turned to 242
often have values of 65
often have viewed the 54
often have visions of 142
often have wanted to 142
often have wished he 56
often have wished to 195
often have worked in 67
often having access to 47
often having little in 63
often having little or 169
often having little to 194
often having pained my 56
often heard amongst the 50
often heard around the 185
often heard before in 66
often heard before it 69
often heard before of 86
often heard before the 200
often heard beyond the 44
often heard called the 43
often heard instead of 40
often heard mention of 115
often heard quoted the 44
often heard repeating the 40
often heard rumors of 139
often heard sounds of 47
often heard spoken by 54
often heard spoken of 487
often heard talked of 127
often heard through the 138
often heard voices in 41
often heavy burden of 58
often heavy enough to 157
often held before the 86
often held meetings at 71
often held meetings in 135
often held meetings of 66
often held office in 66
often help define the 70
often help greatly in 133
often help reduce the 138
often hide behind the 257
often hiding behind the 80
often high degree of 189
often high enough to 830
often high levels of 362
often hire someone to 46
often join forces in 112
often join forces to 156
often join groups of 42
often just across the 57
often just around the 155
often just before or 123
often just before the 431
often just behind the 104
often just beyond the 86
often just called an 44
often just called the 303
often just enough to 284
often just inside the 41
often just wanted to 54
often kept inside the 50
often kept locked up 43
often kept secret by 92
often kept secret in 45
often kind enough to 170
often knew little of 269
often knew little or 104
often know enough to 44
often know little of 320
often know little or 279
often know something of 59
often lack access to 1041
often lack skills in 137
often lack training in 121
often lags behind the 704
often laid across the 49
often laid before me 61
often laid before the 229
often laid snares to 118
often laid stress on 155
often last through the 119
often lays stress on 77
often leads adults to 40
often leads merely to 57
often leads pupils to 41
often leads readers to 75
often leads through the 58
often leans heavily on 142
often leans toward the 83
often learn something of 75
often least likely to 214
often leave before the 97
often leave behind the 72
often leave little or 53
often leave little to 44
often leave school to 60
often leave something to 258
often leave traces of 40
often leaving behind it 66
often leaving little or 40
often left before the 54
often left behind as 265
often left behind at 70
often left behind by 303
often left behind in 551
often left behind it 45
often left behind on 73
often left behind the 68
often left behind to 169
often left little or 40
often left school at 103
often left school to 55
often left something to 300
often left standing as 44
often left standing in 176
often left traces of 43
often left unsaid is 42
often left without an 59
often left without the 158
often lend itself to 290
often lent itself to 266
often less anxious to 63
often less costly in 48
often less costly to 312
often less dreaded by 44
often less likely to 887
often less marked in 70
often less obvious in 67
often less obvious to 76
often less severe in 101
often less useful in 50
often lies behind the 458
often lies beyond the 167
often lies buried in 82
often lies coiled up 57
often lies hidden in 170
often lies through the 67
often live through the 55
often look across the 67
often look around the 48
often look better if 70
often look better in 119
often look better on 72
often look beyond the 211
often look longingly at 44
often look through the 90
often look toward the 85
often look unlike at 81
often loom larger in 52
often lose access to 102
often lose myself in 58
often lost amidst the 80
often lost before it 51
often lost before the 145
often lost itself in 76
often lost myself in 97
often lost through the 224
often loud enough to 166
often lurk behind the 64
often made across the 42
often made anxious by 81
often made appeals to 42
often made before the 540
often made behind the 47
often made changes in 161
often made changes to 45
often made claims to 60
often made clearer by 58
often made copies of 62
often made errors in 102
often made harder by 79
often made heavier by 41
often made hideous by 66
often made joyous by 56
often made little or 89
often made matter of 58
often made mention in 59
often made mention of 472
often made merely to 122
often made obvious by 41
often made painting go 43
often made public in 63
often made simply by 52
often made simply on 41
often made solely on 80
often made through an 54
often made through the 508
often made vicious by 41
often made visits to 145
often made without an 61
often made without it 54
often made without the 489
often make access to 46
often make changes in 249
often make changes to 154
often make choice of 235
often make claims of 48
often make claims to 62
often make copies of 50
often make errors in 350
often make errors of 82
often make errors on 44
often make little or 228
often make mention in 61
often make mention of 472
often make models of 41
often make report of 42
often make visits to 56
often many copies of 57
often many inches in 41
often many layers of 76
often many leagues in 64
often many levels of 47
often many manors in 97
often many orders of 169
often means focusing on 45
often means little or 54
often means little to 60
often means merely the 74
often means reducing the 105
often means simply the 125
often meant changes in 55
often meant ignoring the 40
often meant little in 75
often meant little or 41
often meant little to 54
often meant simply the 65
often meet trains of 55
often mild enough to 45
often more active in 237
often more afraid of 193
often more annoying to 66
often more anxious to 267
often more appealing to 219
often more common in 242
often more common to 43
often more costly in 81
often more costly to 290
often more crucial in 47
often more crucial to 103
often more damaging to 207
often more direct in 50
often more exciting to 66
often more fearful of 41
often more fluent in 44
often more guided by 40
often more humane to 51
often more intent on 198
often more likely to 3033
often more marked at 74
often more marked in 504
often more marked on 557
often more obvious in 234
often more obvious on 54
often more obvious to 130
often more potent in 161
often more revealing of 214
often more revealing to 101
often more rooted in 44
often more serious in 259
often more severe at 116
often more severe in 857
often more severe on 160
often more stable in 69
often more striking in 72
often more subtle in 130
often more suited to 363
often more useful as 131
often more useful if 105
often more useful in 609
often more useful to 2249
often more valued by 56
often more violent in 65
often more wisdom in 41
often more zealous in 51
often most active in 151
often most anxious to 71
often most likely to 178
often most marked at 96
often most marked in 550
often most marked on 127
often most obvious in 169
often most revealing of 43
often most severe at 144
often most severe in 437
often most severe on 65
often most striking in 64
often most useful as 133
often most useful in 402
often most useful to 354
often move across the 59
often move around in 72
often move around the 81
often move beyond the 127
often move closer to 59
often move terror or 57
often move through the 167
often move toward the 90
often moving through the 42
often much amused at 75
often much amused by 60
often much amused to 49
often much better at 199
often much better in 105
often much better to 287
often much changed by 48
often much changed in 51
often much cheaper to 199
often much closer in 69
often much closer to 492
often much faster to 85
often much greater in 478
often much harder on 46
often much harder to 759
often much higher in 402
often much higher on 41
often much larger in 255
often much misery in 46
often much richer in 52
often much slower to 56
often much stared at 112
often must accept the 62
often must adjust to 73
often must assume the 97
often must choose the 42
often must decide on 81
often must depend on 490
often must obtain the 51
often must resort to 461
often must return to 63
often must submit to 42
often must travel to 80
often need access to 355
often need advice on 65
often need someone to 570
often need something to 79
often need training in 114
often need training to 40
often none passes at 98
often omit mention of 68
often only enough to 90
often only hinted at 197
often only latent in 55
often only mislead us 66
often only partial at 59
often only partial in 44
often only refers to 40
often only result in 78
often only served to 162
often only serves as 40
often only serves to 368
often only source of 100
often only thought of 48
often only thought on 397
often only through the 354
often only traces of 60
often over before the 57
often over fields of 40
often over looked by 48
often over looked in 46
often over periods of 100
often paid homage to 203
often paid little or 114
often paid partly in 104
often paid through the 47
often paid visits to 387
often part owners of 51
often pass across the 61
often pass before the 783
often pass beyond the 214
often pass through an 98
often pass through it 58
often pass through my 51
often pass through or 57
often pass through the 1549
often pass without the 82
often paying visits to 47
often pays better to 86
often pays homage to 58
often play around the 42
often play tricks on 199
often plead guilty to 70
often poor guides to 53
often poor judges of 229
often reach beyond the 206
often reach levels of 46
often reach speeds of 57
often react poorly to 48
often ready enough to 204
often rely heavily on 1966
often rely instead on 55
often rely solely in 66
often rely solely on 193
often rich enough in 42
often rich enough to 95
often ride through the 47
often roam through the 54
often rode through the 180
often room enough to 346
often rose before my 95
often rose through the 53
often runs across the 125
often runs around the 62
often runs through my 58
often runs through the 320
often rush through the 61
often said before in 57
often said before the 41
often said before to 91
often said before we 69
often said jokingly to 43
often seek access to 78
often seek advice on 77
often seek refuge in 337
often seek relief by 73
often seek relief in 85
often seek safety in 42
often seek solace in 56
often seem absurd to 46
often seem afraid of 40
often seem almost to 127
often seem anxious to 98
often seem beyond the 65
often seem closer to 111
often seem devoid of 78
often seem driven by 140
often seem driven to 45
often seem engaged in 40
often seem intent on 64
often seem merely to 78
often seem strange to 215
often seem trivial to 63
often seem unable to 704
often seen abroad in 60
often seen across the 57
often seen adhering to 108
often seen amidst the 52
often seen amongst the 158
often seen around it 48
often seen around the 1302
often seen before at 73
often seen before in 212
often seen before the 287
often seen behind the 118
often seen beside the 70
often seen beyond the 60
often seen carrying the 46
often seen carved on 58
often seen covering the 82
often seen crossing the 179
often seen engaged in 119
often seen entering the 81
often seen except by 63
often seen except in 150
often seen floating in 163
often seen floating on 253
often seen flocks of 108
often seen foraging in 76
often seen foraging on 50
often seen groups of 117
often seen grouse in 58
often seen higher up 87
often seen hovering in 72
often seen inside of 44
often seen inside the 77
often seen itself as 161
often seen merely as 560
often seen myself in 47
often seen perching on 116
often seen pieces of 43
often seen reposing on 45
often seen simply as 668
often seen solely as 67
often seen standing at 60
often seen standing in 120
often seen standing on 171
often seen stones so 86
often seen swimming in 172
often seen through the 698
often seen toward the 94
often seen twenty or 48
often seen visiting the 69
often seen without the 85
often sees groups of 48
often sees itself as 379
often sees through the 56
often sell direct to 44
often sent abroad by 46
often sent abroad on 42
often sent abroad to 111
often sent across the 54
often sent agents to 53
often sent copies of 56
often sent envoys to 67
often sent through the 176
often sent troops to 44
often sets before us 46
often sets itself on 173
often sets itself up 45
often sets limits on 69
