oak desk littered with 41
off their haunches and 106
off their husbands and 147
off their machines and 423
off their mortgage and 467
off their officers and 69
off their overalls and 214
off their pedestal and 131
off their physical and 103
off their pigtails and 148
off their positions and 106
off their problems and 117
off their products and 107
off their property and 758
off their property with 94
off their pursuers and 94
off their questions and 165
off their questions with 83
off their relations with 1160
off their sentence for 146
off their shackles and 1002
off their slippers and 345
off their snowshoes and 101
off their stomachs all 71
off their supplies and 1451
off their supports and 96
off their surfaces and 45
off their thousands and 323
off their timidity and 40
off their topknots and 105
off their treasures and 42
off their troubles and 181
off their troubles for 44
off their trousers and 684
off their underwear and 141
off their uniforms and 3929
off their uniforms for 101
off their vehicles and 175
off their whiskers and 127
off these benefits with 167
off these relations and 44
off these shackles and 79
off those elements that 173
off those relations that 91
off those shackles and 40
off till tomorrow and 50
off till tomorrow that 136
off time increases with 93
off tree branches and 281
off upon condition that 230
off very suddenly and 49
off wage increases for 43
off were afflicting and 53
off what probably was 124
off when children are 220
off when compared with 571
off when required for 47
off will convince you 45
off work tomorrow and 53
off your appetite and 128
off your appetite with 95
off your backpack and 58
off your backside and 666
off your blinders and 150
off your computer and 2325
off your computer for 178
off your engineering hat 164
off your garments and 140
off your intimacy with 68
off your mortgage and 532
off your mortgage with 66
off your overcoat and 243
off your pedestal and 63
off your problems and 237
off your problems for 93
off your property and 223
off your relations with 69
off your shackles and 99
off your shoulder and 610
off your troubles and 203
off your troubles for 91
off your trousers and 514
off your underwear and 71
ohm load resistor and 46
oil film thickness and 691
oil film thickness can 54
oil film thickness for 269
oil film thickness was 88
oil from indonesia and 84
oil from separating out 64
oil from southwest asia 57
oil from standard oil 122
oil into gasoline and 253
oil over moderate heat 2960
oil palm industry and 69
oil palm industry has 75
oil palm industry was 71
oil palm processing and 50
oil palm products and 128
oil pump assembly and 65
oil pump delivers oil 166
oil pump supplies oil 86
oil were compared with 48
oil were produced and 117
oil were produced for 40
oil when compared with 63
oil will probably not 67
oil will separate and 58
oil will separate out 133
old army barracks and 64
old army barracks that 97
old army blankets and 44
old army comrades and 61
old army fatigues and 58
old army greatcoat and 57
old army officers and 138
old army officers who 57
old army overcoat and 48
old army uniforms and 59
old auto mechanic who 63
old baby presents with 63
old bank director with 62
old body stripped off 83
old bull elephant had 47
old cash register and 68
old cash register that 43
old dame jeannette that 58
old days arrogant and 55
old days education was 58
old days everyone had 55
old days everyone was 65
old days stamford had 70
old eager ambitions and 102
old eyes sparkled with 40
old eyes twinkled with 51
old face puckered with 49
old filing cabinets and 76
old fool believes that 46
old giant wondered that 100
old girl admitted for 60
old girl admitted with 53
old girl diagnosed with 170
old girl presenting with 542
old girl presents for 56
old girl presents with 1017
old girl referred for 123
old girl reported that 211
old gold standard and 134
old gold standard had 40
old gold standard was 161
old gray overcoat and 51
old jews bargaining with 122
old joni mitchell song 45
old lace curtains and 66
old lady actually was 46
old lady adjusted her 55
old lady admitted that 105
old lady answered that 40
old lady answered with 59
old lady believed that 58
old lady declared she 44
old lady declared that 211
old lady finished her 40
old lady followed her 56
old lady followed him 48
old lady informed her 47
old lady informed him 81
old lady insisted that 269
old lady listened with 94
old lady observed that 44
old lady presents with 119
old lady received her 72
old lady received him 149
old lady regarded her 40
old lady regarded him 77
old lady relieved him 232
old lady remarked that 123
old lady remarked with 59
old lady returned and 56
old lady returned with 77
old lady shrugged her 76
old land surfaces and 94
old land surfaces are 55
old last february and 47
old life departed too 52
old lord galloway was 45
old loving kindness and 50
old male admitted for 101
old male admitted with 116
old male diagnosed with 166
old male presenting with 343
old male presents for 87
old male presents with 1486
old male referred for 68
old male subjects and 65
old maria departed and 59
old mice infected with 82
old mice injected with 47
old mute contract that 50
old north carolina boy 51
old ones declined and 43
old ones disappear and 58
old ones enlarged and 77
old ones executed with 96
old ones improved and 46
old ones repaired and 144
old oral tradition and 43
old rats compared with 127
old rats injected with 64
old riding breeches and 53
old room prepared for 66
old root channels and 107
old rule provided that 43
old rule required that 41
old rule sufficed them 46
old ruling families and 97
old saying declares that 98
old saying suggests that 165
old sewing machines and 101
old sioux medicine man 73
old tale enhances for 54
old tape recorder and 60
old teeth therefore are 48
old their children are 102
old tory contempt for 50
old were compared with 64
old were selected for 60
old when columbus set 41
old when columbus was 41
old when compared with 154
old when diagnosed with 62
old when washington was 46
old will probably not 61
old yale graduate who 57
old your children are 269
one aged fourteen and 49
one also accounts for 43
one also believed that 141
one also believes that 677
one also conclude that 40
one also imagines that 97
one also observes that 534
one also requires that 179
one also suggests that 96
one also supposes that 204
one also suspects that 596
one among hundreds and 43
one among hundreds that 81
one among hundreds who 56
one among thousands and 51
one among thousands that 119
one among thousands who 258
one army retreated and 94
one asian american and 48
one asking questions and 251
one asks questions and 125
one atom combines with 126
one atom overlaps with 53
one atom supplies both 114
one axis vertical and 53
one bare shoulder and 281
one best approach for 73
one best equipped for 58
one best prepared for 45
one best situated for 53
one best strategy for 131
one best supplied with 40
one best treatment for 54
one beta particle and 65
one bleak december day 225
one bleak november day 93
one blow deprived him 44
one body collides with 70
one body combines with 183
one body compared with 56
one book contains all 49
one calm autumnal day 90
one came anywhere near 273
one card remained for 47
one case affirmed and 57
one case combined with 108
one case compared with 73
one case suggesting that 114
one case suggests that 323
one cell performs all 64
one cell produces two 63
one clear exception was 55
one cold december day 761
one cold february day 326
one cold november day 589
one coming straight for 44
one coming suddenly out 356
one dare approach him 139
one dark november day 128
one dealing directly with 357
one dealing entirely with 123
one deals directly with 522
one dealt directly with 104
one deed ennobles all 72
one deft movement she 68
one dull november day 42
one early december day 40
one edge straight and 164
one else accepted her 60
one else anywhere near 178
one else believed him 153
one else believed that 256
one else believed this 54
one else believes that 170
one else believes them 93
one else expected her 141
one else followed him 40
one else followed his 168
one else involved with 107
one else possibly can 54
one else regarded her 59
one else reported that 88
one else suitable for 51
one else supposed for 96
one even imagined that 166
one even imagines that 90
one even mentioned his 96
one even mentioned that 60
one even pretends that 186
one even suggesting that 160
one even suggests that 225
one even suspects that 427
one ever actually saw 274
one ever admitted that 150
one ever asserted that 273
one ever attended his 73
one ever believed her 245
one ever believed him 200
one ever believed that 833
one ever believes that 286
one ever disputed his 326
one ever disputed that 308
one ever disturbs them 44
one ever exceeded him 110
one ever excelled him 236
one ever expected him 289
one ever expected that 326
one ever expected them 167
one ever imagined that 1806
one ever imagines that 208
one ever intended that 42
one ever mentioned any 111
one ever mentioned her 336
one ever mentioned him 251
one ever mentioned his 466
one ever mentioned how 57
one ever mentioned that 750
one ever mentioned them 196
one ever mentioned this 383
one ever offended them 41
one ever promised that 205
one ever promised you 132
one ever proposed that 121
one ever questions his 106
one ever received any 104
one ever reminded him 92
one ever suffered death 88
one ever suggests that 476
one ever supposed that 1725
one ever supposes that 256
one ever supposes them 51
one ever suspects that 665
one evil corrects and 49
one face vertical and 51
one fact concerning this 80
one fair daughter and 72
one feel grateful for 41
one felt grateful for 50
one felt inclined for 122
one file containing all 53
one film historian has 75
one find evidence for 47
one find evidence that 81
one find subjects for 44
one finger alongside his 56
one fire consumes them 53
one firm accounts for 109
one firm combines with 100
one firm controls all 74
one firm increases its 221
one firm produces all 43
one firm reported that 183
one fist clenched and 67
one flying sentence goes 48
one food contains all 234
one food provides all 94
one food supplies all 59
one foot advanced and 555
one foot backward and 62
one foot narrower than 53
one foot slightly off 99
one foot underneath her 49
one form suitable for 45
one free electron and 107
one free electron for 170
one free electron per 1262
one from australia and 462
one from birmingham and 86
one from calcutta and 43
one from colorado and 83
one from concluding that 274
one from delaware and 62
one from fulfilling one 51
one from illinois and 72
one from industry and 112
one from kentucky and 241
one from liability for 356
one from louisiana and 49
one from maryland and 159
one from michigan and 93
one from missouri and 145
one from pakistan and 77
one from pretending that 161
one from scotland and 311
one from somebody who 67
one from suspecting that 112
one from washington and 119
one from yourself and 44
one full academic year 1787
one full business day 151
one full calendar year 570
one full semester and 42
one gene controls one 58
one gene produces one 66
one gets glimpses now 46
one gets involved with 377
one gets poisoned with 50
one gets punished for 66
one girl mentioned that 42
one girl reported that 142
one good american cow 69
one good argument for 227
one good argument that 114
one good compared with 101
one good directly for 49
one good exchanges for 64
one good sentence with 60
one gram molecule per 100
one gray november day 121
one great american poet 46
one great argument for 227
one great argument with 49
one great authority for 44
one great campaign for 112
one great composer who 67
one great conflict with 46
one great darkness and 55
one great decisive aim 50
one great drawback was 106
one great essential for 77
one great exception being 42
one great exception that 120
one great exception was 320
one great instinct for 70
one great interest and 59
one great interest for 46
one great interest was 57
one great literary man 43
one great mischief that 133
one great mountain that 117
one great movement for 49
one great novelist who 170
one great obstacle that 278
one great obstacle was 82
one great republic than 47
one great resource for 64
one great resource that 45
one great security for 327
one great struggle for 140
one great struggle with 58
one great surprise that 103
one great unsolved and 40
one half compared with 118
one half depicted with 66
one half entirely red 43
one half suspects that 75
one half wavelength long 143
one hand alongside his 56
one hand caressed her 63
one hand children are 70
one hand clenched and 70
one hand clutched her 76
one hand clutched his 69
one hand combined with 86
one hand compared with 63
one hand delicate and 103
one hand extended and 137
one hand extended for 40
one hand extended with 74
one hand occupied with 72
one hand preceded and 100
one hand probably and 181
one hand protecting his 82
one hand scratching his 97
one hand slightly and 62
one hand straight out 89
one hand suggesting that 98
one hand suggests that 94
one hand supporting her 669
one hand supporting his 1318
one hand sustaining his 108
one hand sustains her 45
one hand underneath and 68
one hand underneath her 113
one hand underneath his 137
one hand uplifted and 41
one hand upraised and 49
one hard struggle with 179
one have believed that 444
one have expected her 135
one have expected that 125
one have foreseen that 53
one have imagined that 435
one have supposed that 566
one having authority and 1347
one having authority for 41
one having authority had 52
one having authority with 44
one having business with 58
one having observed that 60
one having occupied that 55
one having problems with 81
one having remarked that 55
one here believes that 242
one here mentioned was 100
one here observed that 42
one high pressure and 240
one holy christian and 41
one hope remained for 69
one hour allotted for 80
one hour compared with 71
one hour interval for 45
one inch narrower than 117
one into communion with 145
one into conflict with 386
one into forgetting that 47
one into metaphor and 42
one item compared with 42
one john anderson had 46
one just mentioned and 891
one just mentioned are 131
one just mentioned but 61
one just mentioned can 55
one just mentioned for 74
one just mentioned has 89
one just mentioned may 53
one just mentioned that 117
one just mentioned was 398
one just outlined for 49
one keen observer has 75
one keep defrauding you 103
one last argument for 64
one last despairing cry 107
one last mentioned was 61
one last reminder that 148
one last struggle for 130
one last struggle with 99
one last surprise for 361
one late november day 66
one leading authority has 125
one leading historian has 61
one least expected him 47
one least expected them 147
one left unharmed for 49
one less accursed than 40
one less dimension than 176
one less disposed than 92
one less electron than 667
one less frequent and 148
one less hydrogen than 52
one less ignorant than 108
one less innocent and 40
one less powerful than 196
one less resolute than 92
one less syllable than 69
one less vertebra than 70
one like yourself who 184
one line containing both 137
one line containing them 93
one line containing two 51
one link followed that 56
one lithe movement and 104
one lithe movement she 60
one live bobolink than 54
one living organism and 90
one living organism with 40
one living personal god 56
one living specimen can 41
one living specimen was 41
one made provision for 96
one made specially for 241
one made straight for 41
one main argument for 67
one main argument that 103
one main criterion for 42
one main entrance and 145
one main security for 51
one making provision for 70
one mind concerning this 46
one month compared with 108
one month pregnant and 52
one month pregnant with 87
one more abstract and 48
one more abstract than 40
one more academic year 61
one more accurate than 252
one more activity that 199
one more advanced and 87
one more advanced than 512
one more agreeable than 138
one more ambitious than 198
one more apparent than 104
one more approach that 107
one more ardently than 92
one more argument for 1152
one more argument than 166
one more argument that 318
one more argument why 46
one more argument with 67
one more attached and 102
one more audacious than 148
one more beautiful and 533
one more beautiful than 4445
one more brilliant and 93
one more brilliant than 459
one more campaign was 42
one more category that 42
one more challenge for 139
one more challenge that 68
one more compelling than 46
one more complete and 116
one more complete than 103
one more condition for 121
one more condition that 350
one more conflict with 43
one more congruent with 248
one more constant and 43
one more constant than 60
one more convincing than 138
one more criterion for 133
one more critical and 47
one more critical than 51
one more customer than 56
one more dangerous and 42
one more dangerous than 802
one more daughter and 49
one more deceived than 57
one more definite and 58
one more definite than 51
one more delicate and 133
one more delicate than 43
one more delicious than 91
one more detailed and 53
one more detailed than 75
one more dimension and 62
one more dimension for 51
one more dimension than 256
one more dimension that 178
one more directly than 90
one more document that 48
one more dominant than 79
one more earnestly than 108
one more electron and 79
one more electron per 74
one more electron than 1594
one more elevated and 100
one more elevated than 143
one more eligible for 60
one more eligible than 207
one more eloquent than 107
one more enchanting than 112
one more essential than 125
one more evidence for 56
one more evidence that 1654
one more exercise for 52
one more explicit than 48
one more fanciful than 44
one more ferocious than 73
one more flexible and 40
one more flexible than 44
one more forcibly than 512
one more generous and 223
one more generous than 131
one more grateful for 111
one more greedily than 47
one more handsome than 263
one more helpless than 122
one more horrible than 508
one more ignorant than 300
one more immediate and 143
one more immediate than 43
one more incident and 58
one more incident ere 51
one more incident that 377
one more incident with 51
one more infamous than 56
one more ingredient that 145
one more ingredient was 68
one more insolent than 104
one more instance for 56
one more instance how 78
one more instance may 55
one more instance out 77
one more instance that 318
one more instinct with 67
one more intimate and 103
one more intimate than 87
one more lamented than 100
one more merciful than 174
one more metallic and 61
one more metaphor for 68
one more moderate and 46
one more moderate than 44
one more negative than 262
one more numerous than 82
one more objection that 174
one more obstacle for 156
one more obstacle had 51
one more obstacle that 250
one more operation that 91
one more original than 45
one more parallel with 61
one more passenger than 85
one more personal and 73
one more polished than 191
one more positive and 43
one more positive than 65
one more possible way 147
one more powerful and 558
one more powerful than 5630
one more pregnant with 184
one more probable than 181
one more profound and 139
one more profound than 173
one more property that 145
one more proposal for 62
one more quotation may 63
one more rationale for 61
one more recently near 42
one more reminder that 2090
one more resembling that 159
one more resolute than 92
one more resource for 71
one more resource that 65
one more righteous than 148
one more semester and 53
one more sentence and 44
one more sentence that 134
one more seriously than 153
one more severely than 310
one more shameful than 61
one more situation that 121
one more specific and 163
one more specific than 85
one more splendid and 53
one more splendid than 336
one more stimulus for 45
one more strategy for 117
one more strategy that 53
one more struggle and 71
one more struggle for 303
one more struggle with 73
one more suitable and 92
one more suitable for 2314
one more suitable than 700
one more surprise for 577
one more surprising than 202
one more syllable than 199
one more terrible than 594
one more terrifying than 153
one more tolerant and 233
one more unlikely than 147
one more valuable than 424
one more vigorous and 186
one more vigorous than 174
one more wretched than 448
one most adequate for 42
one most beautiful and 104
one most censured for 52
one most commonly and 67
one most commonly met 435
one most congruent with 88
one most critical for 53
one most directly and 73
one most eloquent and 107
one most essential for 63
one most esteemed and 41
one most intimate with 51
one most involved with 96
one most obsessed with 43
one most perilous and 90
one most powerful and 76
one most pregnant with 141
one most relevant for 241
one most resembling his 40
one most suitable and 47
one most suitable for 5107
one most terrible one 54
one most valuable for 46
one mouth glorifying god 41
one much brighter than 167
one much narrower than 63
one must accustom one 46
one must actually see 109
one must approach all 89
one must approach each 42
one must approach god 41
one must approach him 162
one must approach his 92
one must approach them 432
one must approach this 341
one must approach with 300
one must associate with 537
one must classify them 100
one must coincide with 99
one must commence with 226
one must conceive that 138
one must conclude that 63003
one must conclude they 169
one must conclude with 424
one must confront and 119
one must confront this 42
one must consider all 2540
one must consider and 491
one must consider any 140
one must consider are 61
one must consider both 3226
one must consider each 433
one must consider for 166
one must consider her 143
one must consider him 201
one must consider his 909
one must consider how 4186
one must consider its 1429
one must consider man 52
one must consider not 5692
one must consider one 564
one must consider that 12948
one must consider them 860
one must consider this 1242
one must consider two 1455
one must consider using 42
one must consider who 256
one must consider why 383
one must consider with 126
one must continue with 145
one must converse with 45
one must convince him 75
one must describe and 43
one must describe how 104
one must describe them 81
one must disagree with 609
one must discover and 233
one must discover for 241
one must discover how 249
one must discover its 42
one must discover one 89
one must discover that 93
one must discover this 45
one must dispense with 379
one must empathize with 96
one must estimate how 151
one must evaluate all 124
one must evaluate and 118
one must evaluate both 113
one must evaluate each 131
one must evaluate how 40
one must evaluate its 88
one must evaluate not 43
one must evaluate them 100
one must evaluate this 85
one must exercise his 246
one must exercise one 250
one must exercise that 56
one must identify all 209
one must identify and 697
one must identify both 103
one must identify its 122
one must identify one 116
one must identify them 89
one must identify with 422
one must indicate how 109
one must indicate that 148
one must interact with 267
one must maintain his 105
one must maintain one 215
one must maintain that 639
one must negotiate with 107
one must obviously not 90
one must organize and 111
one must organize one 106
one must overcome one 118
one must overcome this 49
one must perceive and 151
one must perceive how 218
one must perceive that 1620
one must perceive they 46
one must perceive who 106
one must practice and 107
one must practice one 41
one must preserve one 219
one must register with 110
one must remember all 142
one must remember and 181
one must remember her 95
one must remember his 431
one must remember how 1319
one must remember its 217
one must remember not 419
one must remember one 136
one must remember that 100368
one must remember they 84
one must remember this 537
one must remember too 117
one must remember two 283
one must remember who 98
one must remember with 138
one must renounce all 570
one must renounce one 132
one must restrict his 40
one must restrict one 115
one must separate out 164
one must separate them 108
one must seriously ask 197
one must struggle and 156
one must struggle for 252
one must struggle with 416
one must suppress all 40
one must therefore add 106
one must therefore ask 321
one must therefore bear 43
one must therefore not 224
one must therefore see 42
one must therefore try 83
one must therefore use 238
one name combined are 45
one need complain that 94
one need scarcely add 262
one need scarcely say 337
one nest containing two 44
one north american and 229
one once remarked that 117
one only absolute being 42
one only begotten son 142
one only corporeal and 52
one only daughter and 140
one only possible and 58
one only possible way 45
one only requires that 91
one only resource for 44
one only slightly and 131
one other activity that 144
one other american and 40
one other american who 50
one other apparent way 76
one other approach that 223
one other argument for 113
one other argument that 354
one other condition for 47
one other condition that 498
one other condition was 45
one other customer was 133
one other dangerous and 86
one other daughter and 41
one other dimension that 50
one other employee who 41
one other exception that 43
one other explorer had 43
one other hardship that 72
one other incident that 458
one other ingredient that 50
one other instance that 49
one other objection that 111
one other passenger and 155
one other passenger had 48
one other passenger was 74
one other passenger who 132
one other physician who 102
one other possible way 187
one other property that 66
one other sculptor who 44
one other situation that 180
one other specimen has 51
one other strategy that 59
one paid attention and 52
one part compared with 111
one part excludes not 73
one part fluoride per 91
one part hydrogen and 107
one part kerosene and 58
one part nitrogen and 67
one part reserved for 61
one pays attention and 51
one pays attention not 41
one poll reported that 96
one poor decrepit old 49
one poor islander was 45
one radio operator and 41
one radio receiver for 48
one radio receiver per 44
one rate schedule for 65
one riding furiously with 42
one road branches off 46
one role conflict with 82
one room containing not 84
one room equipped for 61
one room equipped with 72
one room reserved for 167
one room sufficed for 57
one room suitable for 45
one room upstairs and 137
one runs parallel with 51
one sees children who 188
one sees children with 105
one sees directly that 122
one sees evidence for 48
one sees evidence that 255
one sees hundreds doing 43
one sees patients who 246
one sees patients with 212
one sees scarcely any 50
one side believed that 145
one side believes that 491
one side combined with 106
one side compared with 219
one side contending for 78
one side contending that 174
one side declared that 85
one side hollowed out 121
one side increases its 51
one side insisted that 132
one side overhangs its 40
one side parallel with 67
one side polished and 57
one side positive and 59
one side presents his 43
one side provided with 62
one side receives its 120
one side reserved for 63
one side straight and 295
one side suggests that 155
one side vertical and 123
one single american who 92
one single approach that 83
one single argument for 50
one single argument that 202
one single authority for 45
one single coherent and 41
one single criterion for 61
one single definite idea 447
one single exception that 157
one single exception they 50
one single immortal man 52
one single incident that 42
one single instance and 60
one single instance can 104
one single instance did 267
one single instance does 47
one single instance had 89
one single instance has 257
one single instance out 46
one single instance that 266
one single instance they 156
one single instance was 134
one single instance with 49
one single malicious act 46
one single movement and 78
one single movement that 119
one single operation and 61
one single organism and 81
one single organism can 43
one single sentence out 81
one single sentence that 464
one single sentence with 63
one single standard for 65
one single strategy for 48
one single syllable has 42
one sole daughter and 65
one sole resource for 89
one some definite aim 43
one soon observes that 169
one sore perished with 55
one sort irritating and 57
one south american and 85
one star brighter than 102
one steam cylinder and 45
one steam pressure and 72
one step backward and 1514
one step backward for 637
one step backward with 96
one step forwards and 137
one step sideways and 69
one stop brighter than 121
one string argument and 97
one such activity and 69
one such activity that 167
one such algorithm that 44
one such analysis and 48
one such analysis are 49
one such approach and 115
one such approach for 63
one such approach that 484
one such beautiful and 70
one such compound that 42
one such condition that 105
one such contract and 96
one such district and 49
one such employer and 122
one such exception was 40
one such excursion that 41
one such impostor and 100
one such incident and 113
one such incident that 678
one such incident was 131
one such incident with 68
one such instance and 94
one such instance being 59
one such instance can 43
one such instance has 113
one such instance that 344
one such instance was 190
one such operation that 54
one such operation was 43
one such practice that 122
one such property that 46
one such proposal was 73
one such situation and 79
one such situation that 166
one such specimen was 62
one such strategy and 55
one such strategy for 79
one such strategy that 273
one tank battalion and 138
one tank regiment and 91
one tape recorder and 133
one term adequate for 54
one text suggests that 40
one theory accounts for 104
one theory explains all 140
one theory proposes that 316
one theory suggests that 1070
one think otherwise than 40
one third believed that 164
one third compared with 167
one third reported that 379
one time abounded with 46
one time abundant and 45
one time actually and 72
one time actually did 62
one time admitted that 51
one time affected with 106
one time arrested and 75
one time assailed him 49
one time asserted that 345
one time attorney for 69
one time augustus was 151
one time beautiful and 138
one time believed that 5098
one time children are 55
one time combined with 48
one time compared with 178
one time competed with 50
one time confused with 156
one time constant and 128
one time constant for 117
one time constant has 144
one time credited with 118
one time darkness was 43
one time declared that 756
one time designed his 50
one time destined for 99
one time dimension and 88
one time distinct and 66
one time education was 44
one time employed for 154
one time equipped with 44
one time estimate for 93
one time everyone was 55
one time exclaiming that 62
one time expected that 196
one time extended all 49
one time extended far 45
one time extended its 46
one time friendly with 60
one time imagined her 68
one time imagined that 747
one time included all 121
one time included both 42
one time included with 52
one time indebted for 230
one time insisted that 237
one time intended for 238
one time intended that 230
one time interval and 197
one time interval are 41
one time intimate with 91
one time involved with 56
one time minister for 106
one time mistaken for 209
one time notorious for 84
one time numerous and 55
one time occupied this 87
one time possible that 64
one time powerful and 41
one time prepared for 50
one time prepares for 102
one time probable that 408
one time probably had 83
one time probably was 45
one time proposed for 137
one time proposed that 892
one time provided for 77
one time provided that 175
one time provided with 51
one time provides for 55
one time punished with 40
one time received with 58
one time regarded him 63
one time regarded with 89
one time remarked that 200
one time reported that 454
one time required that 177
one time reserved for 151
one time smallpox was 54
one time suggesting that 107
one time supplied all 42
one time supposed and 49
one time supposed that 5025
one time threatened her 107
one time threatened his 103
one time threatened its 67
one time threatened them 83
one time threatened war 60
one time threatened with 265
one time timorous and 50
one time washington was 45
one time wrinkled with 94
one tomb received them 64
one took seriously his 91
one true christian god 86
one true morality and 77
one true morality for 111
one true sentence that 123
one turn deserter and 50
one type surround one 60
one unit interval per 80
one vale impelled that 44
one vast squadron they 68
one very beautiful and 237
one very beautiful day 49
one very beautiful one 105
one very concrete way 48
one very definite and 124
one very distinct and 85
one very handsome and 108
one very handsome man 78
one very handsome one 84
one very intimate with 60
one very positive and 44
one very powerful and 120
one very powerful man 86
one very powerful way 119
one very specific and 277
one very specific area 79
one very specific set 40
one very specific way 128
one very suitable for 123
one view suggests that 127
one volt produces one 42
one voting delegate for 54
one warm november day 60
one wave coincide with 256
one week compared with 58
one well equipped and 85
one well equipped with 83
one well prepared for 90
one well provided with 40
one well supplied with 227
one went anywhere near 45
one went silently and 74
one were arrested and 180
one were arrested for 47
one were eligible for 44
one were equipped with 125
one were heretics who 48
one were informed that 110
one were marriages and 87
one were prepared for 51
one were provided for 48
one were provided with 122
one were selected for 198
one what soldiers can 47
one when combined with 90
one when compared with 2299
one whig pamphlet had 53
one will actually get 44
one will actually see 46
one will approach him 113
one will approach you 43
one will associate with 342
one will begrudge him 107
one will begrudge you 49
one will challenge him 104
one will challenge his 58
one will challenge them 42
one will challenge you 165
one will coincide with 431
one will complain that 413
one will conclude that 1545
one will consider him 113
one will consider how 159
one will consider that 459
one will consider them 172
one will consider this 228
one will consider you 41
one will converse with 88
one will disagree that 754
one will disagree with 1339
one will discover how 142
one will discover that 3267
one will discover who 210
one will discover you 40
one will dominate and 118
one will hesitate for 133
one will identify with 283
one will indicate that 40
one will interact with 113
one will interest you 174
one will maintain that 4414
one will maintain this 148
one will overlook you 46
one will perceive how 121
one will perceive that 1078
one will perceive who 134
one will probably die 58
one will probably end 55
one will probably get 188
one will probably not 979
one will probably say 62
one will probably see 170
one will remember any 118
one will remember for 48
one will remember her 138
one will remember him 408
one will remember his 223
one will remember how 590
one will remember our 175
one will remember that 1638
one will remember them 339
one will remember this 198
one will remember who 377
one will remember you 510
one will renovate his 66
one will reproach him 127
one will reproach you 404
one will restrict you 55
one will surprise you 60
one will tolerate any 40
one wish concerning you 43
one word concerning all 64
one word concerning any 43
one word concerning his 98
one word concerning them 81
one word concerning this 73
one word indicating that 263
one word intimating that 593
one worth possessing can 60
one young american who 90
one young business man 51
one young daughter and 48
opt their children out 308
orb more populous than 43
ore from australia and 247
ore from labrador and 127
ore from lorraine and 137
ore from michigan and 123
ore into valuable and 137
ore mining industry and 53
ore were produced and 44
our able sculptor and 46
our aerial edifices with 60
our arab homeland and 63
our arms straight out 63
our army declared they 53
our army officers and 72
our army officers are 71
our army officers who 44
our army returned with 60
our axiom involves that 93
our baby daughter and 50
our baby daughter was 83
our bank accounts and 397
our bank accounts are 88
our best attention and 259
our best authority for 728
our best business men 216
our best citizens and 268
our best citizens are 308
our best citizens that 42
our best citizens who 105
our best colleges and 244
our best colleges are 64
our best colleges for 81
our best comrades and 46
our best customer and 113
our best customer for 235
our best educated and 69
our best educated men 98
our best endeavors and 89
our best endeavors are 54
our best endeavors for 103
our best endeavors that 47
our best energies and 231
our best energies are 66
our best energies for 42
our best engineers and 43
our best estimate for 536
our best estimate that 57
our best estimate was 40
our best evidence for 1081
our best evidence that 479
our best examples are 51
our best exertions for 53
our best families and 50
our best families are 142
our best generals and 61
our best impulses and 66
our best informed and 91
our best informed men 59
our best insights and 53
our best interest and 375
our best interest for 123
