obdurate stand against 45
obtained after computing 60
obtained after contact 66
obtained after culture 84
obtained after deducting 438
obtained after density 150
obtained after dialysis 193
obtained after dilution 93
obtained after division 142
obtained after dynamic 68
obtained after examining 81
obtained after excision 152
obtained after excluding 116
obtained after executing 89
obtained after expanding 45
obtained after fifteen 79
obtained after filtering 786
obtained after fixation 265
obtained after following 67
obtained after fourier 250
obtained after hardening 260
obtained after ignition 153
obtained after including 54
obtained after increasing 88
obtained after infusion 72
obtained after injecting 297
obtained after inserting 102
obtained after january 99
obtained after ligation 61
obtained after limited 139
obtained after marriage 92
obtained after maximal 40
obtained after natural 101
obtained after observing 41
obtained after obtaining 41
obtained after october 97
obtained after passage 155
obtained after previous 73
obtained after primary 116
obtained after quenching 588
obtained after radiation 42
obtained after radical 66
obtained after rearranging 64
obtained after receiving 46
obtained after removal 1452
obtained after repeated 1320
obtained after replacing 139
obtained after reversing 75
obtained after rotation 104
obtained after routine 58
obtained after rupture 51
obtained after screening 180
obtained after several 1519
obtained after similar 50
obtained after solution 93
obtained after solvent 112
obtained after splitting 129
obtained after storage 265
obtained after stripping 70
obtained after sucrose 142
obtained after surgery 270
obtained after switching 52
obtained after tempering 216
obtained after thorough 113
obtained after weighting 183
obtained agree closely 169
obtained amazing results 46
obtained ample redress 45
obtained apply equally 51
obtained biopsy material 40
obtained blood glucose 48
obtained blood samples 503
obtained bound together 42
obtained broad support 43
obtained civil service 85
obtained could provide 66
obtained cross sections 197
obtained easily because 81
obtained eight hundred 104
obtained eight thousand 46
obtained either because 266
obtained either locally 66
obtained equal results 69
obtained equal success 79
obtained exact results 89
obtained fifty barrels 44
obtained fifty dollars 55
obtained fifty thousand 116
obtained first because 107
obtained first classes 441
obtained forty thousand 82
obtained fully confirm 44
obtained fully justify 61
obtained large amounts 536
obtained large credits 94
obtained large damages 55
obtained large estates 172
obtained large numbers 409
obtained large portions 81
obtained large profits 163
obtained legal control 54
obtained legal counsel 220
obtained legal custody 181
obtained legal opinions 121
obtained legal sanction 247
obtained loans amounting 44
obtained local control 71
obtained lower average 64
obtained lower results 65
obtained mercy because 499
obtained might suggest 59
obtained mixed results 639
obtained nearly everything 75
obtained nearly perfect 47
obtained nearly similar 41
obtained papal consent 69
obtained papal letters 88
obtained papal sanction 159
obtained papal support 42
obtained phase diagrams 129
obtained power spectra 44
obtained proof against 52
obtained quite quickly 155
obtained quite rapidly 164
obtained quite similar 267
obtained radar contact 70
obtained ranged between 132
obtained rather quickly 157
obtained rather rapidly 42
obtained rather similar 167
obtained royal consent 53
obtained royal letters 258
obtained royal license 60
obtained royal sanction 112
obtained royal support 48
obtained score differs 71
obtained score variance 189
obtained search warrant 377
obtained serum samples 57
obtained seven hundred 157
obtained since january 147
obtained sixty thousand 55
obtained small amounts 224
obtained social support 44
obtained state support 90
obtained still contain 48
obtained strong support 446
obtained thirty thousand 164
obtained trade secrets 68
obtained under adverse 106
obtained under ambient 252
obtained under article 400
obtained under aseptic 314
obtained under average 117
obtained under british 81
obtained under careful 40
obtained under certain 1835
obtained under chapter 221
obtained under closely 60
obtained under coercive 84
obtained under control 242
obtained under current 158
obtained under defined 130
obtained under differing 128
obtained under diverse 103
obtained under dynamic 140
obtained under exactly 226
obtained under extreme 133
obtained under federal 118
obtained under freedom 204
obtained under general 401
obtained under license 96
obtained under maximum 135
obtained under national 67
obtained under natural 408
obtained under neutral 112
obtained under operating 84
obtained under optimal 406
obtained under optimum 899
obtained under peculiar 68
obtained under perfect 210
obtained under politic 126
obtained under present 306
obtained under previous 73
obtained under private 176
obtained under promise 49
obtained under reduced 123
obtained under regular 41
obtained under repeated 51
obtained under research 161
obtained under reverse 47
obtained under richard 68
obtained under routine 88
obtained under sections 85
obtained under seemingly 45
obtained under service 76
obtained under several 243
obtained under similar 2600
obtained under sterile 386
obtained under subpoena 49
obtained under torture 2610
obtained under typical 100
obtained under uniform 213
obtained under unusual 81
obtained under variable 65
obtained under voltage 61
obtained until january 135
obtained until october 98
obtained until several 155
obtained value exceeds 131
obtained varying degrees 113
obtained varying results 167
obtained water between 44
obtained water samples 52
obtained which according 40
obtained which allowed 166
obtained which answers 64
obtained which appeared 185
obtained which becomes 315
obtained which behaves 43
obtained which closely 243
obtained which compare 85
obtained which confirm 60
obtained which consist 121
obtained which contain 469
obtained which defines 54
obtained which depends 149
obtained which differs 227
obtained which enabled 182
obtained which enables 231
obtained which evolves 40
obtained which exactly 48
obtained which exceeds 51
obtained which exhibit 158
obtained which express 195
obtained which implies 56
obtained which include 66
obtained which matches 71
obtained which measures 44
obtained which permits 246
obtained which pointed 56
obtained which possess 199
obtained which produce 96
obtained which provide 198
obtained which quickly 63
obtained which rapidly 46
obtained which reduces 93
obtained which reflect 48
obtained which relates 214
obtained which remains 194
obtained which renders 44
obtained which require 79
obtained which results 106
obtained which retains 116
obtained which revealed 124
obtained which satisfy 116
obtained which settles 64
obtained which strongly 68
obtained which suggest 190
obtained which support 126
obtained which together 47
obtained which usually 63
obtained which weighed 56
obtained which yielded 155
obtained while achieving 44
obtained while attending 87
obtained while examining 46
obtained while executing 48
obtained while observing 84
obtained while operating 92
obtained while preparing 60
obtained while retaining 85
obtained whose solution 69
obtained wider worship 91
obtained within certain 140
obtained within fifteen 359
obtained within minutes 371
obtained within seconds 143
obtained within several 280
obtained working capital 97
obtained working control 41
obtained worse results 152
obtained would advance 173
obtained would contain 92
obtained would include 68
obtained would justify 104
obtained would provide 202
obtained would reflect 59
obtained would require 121
obtained would suggest 79
obtained would support 50
obviously above average 123
obviously aimed against 251
obviously alive objects 48
obviously apply equally 119
obviously badly damaged 91
obviously badly injured 202
obviously badly wounded 202
obviously based largely 50
obviously belong together 506
obviously biased account 58
obviously biased against 248
obviously biased sources 74
obviously biased towards 178
obviously bound together 82
obviously brain damaged 40
obviously close friends 166
obviously close relation 89
obviously could include 45
obviously could provide 40
obviously exist between 340
obviously falls between 49
obviously falls outside 277
obviously false answers 48
obviously false because 192
obviously false beliefs 83
obviously false charges 60
obviously false economy 43
obviously false position 52
obviously false premise 78
obviously feeling awkward 45
obviously feels himself 76
obviously feels strongly 115
obviously finds himself 72
obviously forcing himself 83
obviously found herself 48
obviously found himself 160
obviously found pleasure 43
obviously geared towards 95
obviously getting nervous 40
obviously getting nowhere 149
obviously given careful 44
obviously growing stronger 59
obviously happy together 141
obviously holding himself 55
obviously knowing exactly 56
obviously knows exactly 56
obviously large numbers 102
obviously looking forward 665
obviously looks forward 109
obviously major factors 64
obviously nearly related 147
obviously needs careful 99
obviously needs medical 40
obviously needs revision 64
obviously nerving himself 46
obviously never bothered 50
obviously never crossed 77
obviously never entered 150
obviously never existed 93
obviously never realized 59
obviously never stopped 40
obviously never studied 40
obviously never touched 46
obviously never visited 83
obviously occur between 41
obviously parts company 42
obviously quite capable 169
obviously quite closely 64
obviously quite complex 244
obviously quite content 105
obviously quite correct 83
obviously quite diverse 63
obviously quite excited 182
obviously quite familiar 162
obviously quite foreign 58
obviously quite general 64
obviously quite genuine 47
obviously quite limited 510
obviously quite nervous 74
obviously quite outside 125
obviously quite popular 51
obviously quite similar 320
obviously quite sincere 75
obviously quite unaware 168
obviously quite useless 150
obviously quite variable 82
obviously rather complex 83
obviously rather limited 198
obviously reacting against 61
obviously right because 43
obviously roman catholic 63
obviously running counter 48
obviously silly answers 40
obviously still annoyed 53
obviously still capable 44
obviously still existed 80
obviously still painful 49
obviously still present 356
obviously still puzzled 44
obviously still rankled 120
obviously still remains 94
obviously still suffering 168
obviously still worried 78
obviously taken trouble 50
obviously takes account 55
obviously takes pleasure 102
obviously takes priority 45
obviously tending towards 102
obviously tends towards 70
obviously thrown together 67
obviously turning towards 69
obviously under control 136
obviously upset because 71
obviously varying degrees 71
obviously within certain 47
obviously working against 91
obviously working himself 50
obviously working together 73
obviously working towards 50
obviously works against 200
obviously would benefit 150
obviously would destroy 43
obviously would include 157
obviously would increase 158
obviously would involve 147
obviously would present 43
obviously would produce 86
obviously would provide 97
obviously would require 662
occasions above alluded 55
occasions acted bluntly 107
occasions bells usually 106
occasions daily occurring 47
occasions daily present 81
occasions found himself 138
occasions judge douglas 55
occasions large numbers 196
occasions might include 67
occasions might present 58
occasions might require 516
occasions never omitted 49
occasions people perform 73
occasions really demanding 42
occasions shall present 130
occasions shall require 769
occasions shown himself 278
occasions simon usually 53
occasions since january 77
occasions since october 75
occasions small parties 81
occasions staff members 47
occasions stood forward 47
occasions taken together 74
occasions under similar 88
occasions until finally 60
occasions voted against 75
occasions where alcohol 47
occasions where certain 69
occasions where members 84
occasions where parents 51
occasions where private 45
occasions where several 69
occasions where silence 40
occasions where similar 42
occasions where speakers 60
occasions where success 42
occasions where teachers 54
occasions which allowed 41
occasions which brought 703
occasions which concern 107
occasions which deserve 42
occasions which enabled 82
occasions which furnish 152
occasions which include 119
occasions which induced 61
occasions which involve 120
occasions which justify 164
occasions which offered 140
occasions which present 569
occasions which produce 212
occasions which promise 108
occasions which provide 130
occasions which provoke 94
occasions which require 1042
occasions which suggest 208
occasions while traveling 57
occasions would furnish 45
occasions would include 64
occasions would present 47
occasions would produce 85
occasions would provide 47
occasions would require 57
occluded blood vessels 566
occluded front results 112
occluded small vessels 44
occludes blood vessels 57
occlusion after carotid 376
occlusion after surgery 140
occlusion often results 214
occlusion which results 40
occupant finds himself 85
occupant motor vehicle 44
occupant shall forfeit 62
occupant shall neglect 160
occupant would acquire 231
occupant would exchange 72
occupied about fifteen 749
occupied about himself 48
occupied about material 159
occupied about matters 52
occupied about objects 93
occupied about seventy 463
occupied about sixteen 58
occupied about thirteen 95
occupied about trimmings 149
occupied about worldly 41
occupied after january 132
occupied bonding orbital 215
occupied eight columns 48
occupied eight hundred 101
occupied eight minutes 40
occupied eight thousand 149
occupied enemy country 180
occupied every company 41
occupied every faculty 57
occupied every instant 52
occupied every leisure 76
occupied every position 286
occupied every vantage 55
occupied fifty minutes 144
occupied first position 407
occupied forty minutes 400
occupied fourth position 162
occupied golan heights 2058
occupied grand junction 275
occupied housing because 49
occupied housing estates 41
occupied housing markets 84
occupied lands between 78
occupied large amounts 105
occupied large buildings 107
occupied large estates 133
occupied large numbers 280
occupied large portions 1071
occupied large sections 634
occupied major portions 48
occupied males between 106
occupied motor vehicle 83
occupied point pleasant 85
occupied river valleys 141
occupied rooms adjoining 114
occupied santa barbara 96
occupied seven hundred 40
occupied seven minutes 97
occupied since ancient 47
occupied since colonial 41
occupied since january 105
occupied since neolithic 88
occupied since october 80
occupied space between 145
occupied space himself 44
occupied spare moments 103
occupied still remaining 106
occupied still remains 102
occupied thirty minutes 143
occupied thirty thousand 83
occupied under certain 46
occupied under charles 51
occupied until january 268
occupied until october 300
occupied until shortly 143
occupied while parents 45
occupied within herself 165
occupied writing letters 54
occupier shall forfeit 111
occupier shall forthwith 59
occupier shall neglect 85
occupier shall provide 503
occupies about fifteen 378
occupies about seventy 214
occupies about sixteen 100
occupies eight columns 163
occupies eight volumes 47
occupies every position 144
occupies final position 50
occupies first position 781
occupies fourth position 103
occupies large amounts 45
occupies large portions 159
occupies prime position 42
occupies space between 145
occupies which position 117
occupies within society 70
occurred about equally 283
occurred about fifteen 967
occurred about halfway 175
occurred about january 128
occurred about october 73
occurred about seventy 244
occurred about sixteen 178
occurred about thirteen 62
occurred after abortion 49
occurred after addition 100
occurred after america 43
occurred after arrival 67
occurred after britain 49
occurred after certain 89
occurred after charles 52
occurred after chronic 89
occurred after closure 43
occurred after congress 83
occurred after contact 180
occurred after division 41
occurred after european 79
occurred after excision 60
occurred after failure 62
occurred after fifteen 68
occurred after general 217
occurred after harvest 47
occurred after infusion 47
occurred after january 677
occurred after kennedy 53
occurred after language 56
occurred after ligation 42
occurred after marriage 159
occurred after maximum 90
occurred after october 376
occurred after passage 160
occurred after previous 112
occurred after primary 56
occurred after puberty 255
occurred after radiation 70
occurred after receipt 70
occurred after receiving 49
occurred after removal 359
occurred after repeated 632
occurred after service 60
occurred after several 1072
occurred after similar 62
occurred after sundown 51
occurred after surgery 281
occurred again between 118
occurred close together 899
occurred daily between 94
occurred eight minutes 74
occurred either awkward 64
occurred either because 2650
occurred either between 121
occurred either shortly 48
occurred every fifteen 63
occurred every fiftieth 40
occurred every quarter 72
occurred every several 47
occurred first because 276
occurred first between 172
occurred later between 82
occurred nearly seventy 110
occurred quite quickly 136
occurred quite rapidly 1113
occurred rather quickly 260
occurred rather rapidly 222
occurred right outside 140
occurred since ancient 104
occurred since colonial 76
occurred since european 108
occurred since january 405
occurred since napoleon 44
occurred since october 196
occurred since passage 63
occurred since previous 158
occurred twice between 56
occurred under adverse 40
occurred under article 51
occurred under british 347
occurred under certain 536
occurred under charles 156
occurred under colonial 115
occurred under divided 44
occurred under emperor 67
occurred under european 52
occurred under extreme 58
occurred under general 105
occurred under kindred 47
occurred under napoleon 49
occurred under natural 363
occurred under peculiar 107
occurred under present 50
occurred under previous 129
occurred under private 72
occurred under richard 84
occurred under several 58
occurred under similar 861
occurred under slavery 164
occurred under spanish 47
occurred under totally 56
occurred under unusual 217
occurred until finally 57
occurred until january 140
occurred until october 131
occurred until several 92
occurred where members 48
occurred where persons 143
occurred where several 51
occurred where teachers 41
occurred which affects 72
occurred which affords 77
occurred which alarmed 124
occurred which allowed 192
occurred which altered 642
occurred which annoyed 51
occurred which appeared 358
occurred which aroused 301
occurred which blasted 43
occurred which brought 3181
occurred which carried 191
occurred which checked 74
occurred which claimed 41
occurred which damaged 91
occurred which decided 260
occurred which delayed 151
occurred which deserve 101
occurred which divided 62
occurred which doubled 49
occurred which enabled 576
occurred which entitle 77
occurred which evinced 77
occurred which excited 1033
occurred which exerted 45
occurred which exposed 91
occurred which favored 52
occurred which finally 241
occurred which focused 42
occurred which forever 53
occurred which happily 98
occurred which hinders 116
occurred which hurried 40
occurred which induced 911
occurred which injured 67
occurred which justify 50
occurred which obliged 236
occurred which offered 75
occurred which perhaps 104
occurred which plainly 44
occurred which pointed 63
occurred which prevent 43
occurred which quickly 66
occurred which rapidly 45
occurred which redeems 113
occurred which reduced 189
occurred which removed 119
occurred which renders 144
occurred which renewed 62
occurred which require 169
occurred which results 121
occurred which revealed 420
occurred which revived 202
occurred which settled 78
occurred which shifted 45
occurred which shocked 128
occurred which sparked 46
occurred which started 56
occurred which stirred 200
occurred which stopped 67
occurred which strongly 150
occurred which suggest 92
occurred which threatens 56
occurred which totally 127
occurred which touched 562
occurred which utterly 40
occurred which warrant 83
occurred which weakened 40
occurred which wrought 165
occurred while accessing 97
occurred while attending 72
occurred while british 84
occurred while charles 45
occurred while congress 64
occurred while executing 159
occurred while general 124
occurred while insured 71
occurred while operating 58
occurred while preparing 63
occurred while receiving 59
occurred while returning 77
occurred while several 47
occurred while traveling 81
occurred whose effects 47
occurred within british 131
occurred within certain 219
occurred within congress 45
occurred within european 51
occurred within fifteen 244
occurred within germany 56
occurred within himself 84
occurred within history 81
occurred within judaism 45
occurred within marriage 162
occurred within minutes 690
occurred within national 116
occurred within roughly 46
occurred within schools 44
occurred within seconds 263
occurred within sectors 57
occurred within seventy 103
occurred within several 575
occurred within sixteen 40
occurred within society 93
occurred within western 174
occurred would require 93
oddities which compose 92
offended baron buckled 91
offended faces relaxed 42
offended human dignity 153
offended large numbers 63
offended party against 70
offended party desires 44
offended party forgive 51
offended party himself 73
offended party usually 41
offended people because 45
offended queen victoria 156
offender could benefit 42
offender could receive 90
offender drunk drivers 63
offender finds himself 138
offender found himself 90
offender might flatter 62
offender might receive 89
offender never pardons 373
offender shall benefit 748
offender shall forfeit 2438
offender shall receive 206
offender shall undergo 120
offender under certain 48
offender under sixteen 94
offender whose behavior 42
offender whose conduct 55
offender whose offense 89
offender would benefit 59
offender would receive 269
offenses might include 54
offenses often require 164
offenses shall require 55
offenses taken together 86
offenses under article 283
offenses under certain 123
offenses under federal 140
offenses under sections 214
offenses which brought 94
offenses which carried 48
offenses which congress 43
offenses which consist 81
offenses which include 163
offenses which involve 236
offenses which proceed 223
offenses which require 150
offenses would include 97
offenses would receive 42
officers about acquiring 41
officers about matters 46
officers above alluded 88
officers after receiving 54
officers again crowned 69
officers again ordered 45
officers again visited 41
officers alone decided 43
officers asked stewart 82
officers badly wounded 89
officers began arresting 57
officers below general 81
officers carry firearms 46
officers could achieve 60
officers could acquire 52
officers could believe 110
officers could benefit 64
officers could collect 71
officers could command 187
officers could conduct 116
officers could control 179
officers could develop 55
officers could discuss 41
officers could enforce 74
officers could examine 40
officers could express 41
officers could function 43
officers could improve 42
officers could inspect 63
officers could legally 80
officers could monitor 40
officers could observe 132
officers could operate 55
officers could perform 118
officers could plainly 57
officers could prevail 61
officers could prevent 263
officers could proceed 56
officers could procure 61
officers could produce 60
officers could protect 41
officers could provide 228
officers could quickly 42
officers could receive 219
officers could recover 51
officers could relieve 54
officers could require 46
officers could respond 62
officers could restore 78
officers could suggest 105
officers could testify 67
officers could usually 111
officers dined together 223
officers drawn largely 69
officers earned between 57
officers either elected 46
officers either retired 40
officers every quarter 40
officers fired several 52
officers first appeared 49
officers first arrived 82
officers first charged 42
officers first elected 215
officers first entered 66
officers found cocaine 49
officers found occasion 52
officers found several 64
officers fully capable 52
officers holding british 49
officers holding certain 44
officers holding command 79
officers holding offices 64
officers holding similar 76
officers later claimed 125
officers leaned against 46
officers leaned forward 110
officers leaped forward 50
officers levying tribute 50
officers lived outside 44
officers lived together 61
officers might attempt 55
officers might declare 44
officers might perhaps 66
officers might receive 107
officers might require 59
officers mingled together 67
officers moved against 68
officers moved forward 183
officers moved quickly 145
officers moved towards 46
officers moves forward 42
officers never appeared 41
officers never entered 42
officers never forgave 49
officers newly arrived 174
officers often assumed 75
officers often believe 64
officers often carried 66
officers often conduct 48
officers often exacted 152
officers often express 40
officers often receive 81
officers often refused 155
officers often visited 78
officers quite capable 41
officers rather raffish 46
officers seeking consent 74
officers serving outside 117
officers serving overseas 390
officers shall appoint 155
officers shall certify 115
officers shall collect 80
officers shall command 51
officers shall conduct 68
officers shall consist 891
officers shall deliver 98
officers shall enforce 88
officers shall examine 75
officers shall execute 142
officers shall forthwith 248
officers shall forward 52
officers shall furnish 185
officers shall include 147
officers shall neglect 82
officers shall observe 72
officers shall perform 810
officers shall possess 60
officers shall prepare 61
officers shall present 80
officers shall proceed 135
officers shall provide 102
officers shall qualify 237
officers shall receive 1355
officers shall refrain 118
officers shall require 63
officers shall succeed 55
officers share similar 47
officers sitting outside 91
officers sitting together 101
officers spent several 92
officers spoke briefly 46
officers spoke sharply 41
officers spoke together 74
officers sprang forward 121
officers stick together 58
officers still believe 107
officers still carried 97
officers still refused 101
officers still remaining 127
officers still survive 49
officers stood between 56
officers stood examining 65
officers stood listening 98
officers stood outside 427
officers stood quietly 49
officers stood stiffly 57
officers stood together 183
officers taken captive 49
officers taken together 54
officers talking together 111
officers under admiral 48
officers under article 197
officers under british 86
officers under captain 229
officers under certain 197
officers under colonel 393
officers under command 131
officers under control 339
officers under federal 54
