taciturn calvin coolidge 89
teaspoons minced scallions 51
teaspoons minced shallots 220
tectonic changes occurred 44
tectonic events occurred 207
tectonic models proposed 144
tectonic plates collided 152
tectonic plates continue 46
tectonic plates converge 341
tectonic plates separate 140
telegram arrive preventing 65
telegram caught lawrence 59
telegram reached washington 89
telegram without consulting 50
tempered german shepherd 41
template matching algorithm 2307
template matching approach 949
template matching operation 127
template member functions 218
temporal actual entities 676
temporal artery branches 117
temporal artery external 140
temporal artery internal 107
temporal artery occlusion 120
temporal artery posterior 284
temporal artery pulsation 62
temporal artery supplies 287
temporal artery temporal 103
temporal branch supplies 138
temporal building agreeably 78
temporal changes observed 81
temporal cortex adjacent 60
temporal cortex compared 49
temporal cortex contains 56
temporal cortex produced 56
temporal cortex produces 61
temporal cortex receives 43
temporal courts therefore 44
temporal duties neglects 78
temporal middle temporal 46
temporal muscle activity 107
temporal muscle attached 98
temporal muscle attaches 52
temporal neural networks 120
temporal ordering relations 68
temporal reasoning problems 112
temporal retina projects 114
temporal sampling interval 755
temporal scales involved 169
temporal scales relevant 88
temporal scales required 47
temporal signal processing 325
temporal speech patterns 147
temporal visual cortical 87
tenacious memory retained 46
tenacious memory supplied 77
tenacious mucous secretion 78
tenacious passion combines 93
tendency across languages 76
tendency already apparent 325
tendency already implicit 65
tendency already inherent 92
tendency already manifest 59
tendency already mentioned 383
tendency already observed 168
tendency already referred 108
tendency amongst scholars 70
tendency amongst students 42
tendency became apparent 527
tendency became dominant 154
tendency became manifest 175
tendency gained momentum 87
tendency greatly increased 51
tendency should continue 128
tendency should manifest 70
tendency should therefore 70
tendency toward abnormal 204
tendency toward abolition 40
tendency toward absolute 361
tendency toward abstract 501
tendency toward academic 135
tendency toward accuracy 46
tendency toward acidosis 742
tendency toward activism 120
tendency toward activity 271
tendency toward addiction 473
tendency toward advanced 47
tendency toward advocacy 42
tendency toward agitation 72
tendency toward albinism 40
tendency toward allegory 571
tendency toward allergic 100
tendency toward altruism 225
tendency toward american 45
tendency toward analysis 127
tendency toward analytic 61
tendency toward arthritis 124
tendency toward artistic 122
tendency toward autistic 43
tendency toward autonomy 859
tendency toward backward 111
tendency toward balanced 80
tendency toward baldness 211
tendency toward bourgeois 142
tendency toward breakdown 94
tendency toward broadening 161
tendency toward business 365
tendency toward careless 87
tendency toward celibacy 55
tendency toward cerebral 83
tendency toward chemical 298
tendency toward christian 116
tendency toward circular 84
tendency toward clustering 857
tendency toward coalition 93
tendency toward collapse 148
tendency toward collusion 171
tendency toward commerce 55
tendency toward committing 60
tendency toward communal 125
tendency toward complete 876
tendency toward compound 277
tendency toward concrete 400
tendency toward conflict 554
tendency toward confusion 225
tendency toward congestion 106
tendency toward conscious 91
tendency toward constant 321
tendency toward continuing 42
tendency toward coronary 83
tendency toward corrosion 291
tendency toward covalent 68
tendency toward criminal 216
tendency toward critical 166
tendency toward cultural 1684
tendency toward curiosity 46
tendency toward cyclical 134
tendency toward cynicism 185
tendency toward dangerous 83
tendency toward daydreaming 202
tendency toward deception 110
tendency toward decreased 573
tendency toward defeatism 43
tendency toward deficits 56
tendency toward definite 75
tendency toward deflation 118
tendency toward depletion 57
tendency toward detailed 57
tendency toward developing 592
tendency toward diffusion 521
tendency toward disorder 1039
tendency toward distrust 47
tendency toward disunity 126
tendency toward dogmatic 74
tendency toward domestic 102
tendency toward downward 158
tendency toward dramatic 189
tendency toward dullness 44
tendency toward economic 1410
tendency toward education 45
tendency toward elegance 54
tendency toward elevated 305
tendency toward elevation 115
tendency toward elongation 172
tendency toward emotional 964
tendency toward emphasis 117
tendency toward emulation 49
tendency toward enhanced 162
tendency toward enthusiasm 50
tendency toward epilepsy 95
tendency toward episodes 98
tendency toward equality 1125
tendency toward equalizing 162
tendency toward escapism 160
tendency toward eventual 76
tendency toward evolution 81
tendency toward excesses 73
tendency toward exclusion 183
tendency toward expanded 46
tendency toward expansion 2769
tendency toward expressing 52
tendency toward extended 178
tendency toward extension 284
tendency toward external 238
tendency toward extremes 411
tendency toward factional 52
tendency toward fatalism 214
tendency toward feminine 94
tendency toward fibrosis 196
tendency toward financial 171
tendency toward flatness 210
tendency toward flattening 272
tendency toward flexible 43
tendency toward formation 868
tendency toward fracture 99
tendency toward frequent 299
tendency toward geometric 97
tendency toward glaucoma 78
tendency toward goodness 161
tendency toward grandiose 60
tendency toward habitual 57
tendency toward hardness 87
tendency toward heaviness 120
tendency toward hedonism 66
tendency toward hegemony 78
tendency toward homicide 56
tendency toward humanity 45
tendency toward hydrogen 96
tendency toward identity 82
tendency toward idleness 171
tendency toward idolatry 530
tendency toward imitation 394
tendency toward immediate 217
tendency toward impaired 40
tendency toward improved 470
tendency toward inbreeding 167
tendency toward inclusion 61
tendency toward increased 5050
tendency toward increases 151
tendency toward indirect 81
tendency toward industry 140
tendency toward infection 194
tendency toward infinite 75
tendency toward inflated 144
tendency toward inflation 1354
tendency toward informal 128
tendency toward insanity 233
tendency toward interest 155
tendency toward internal 707
tendency toward intrigue 97
tendency toward inversion 233
tendency toward ionization 41
tendency toward isolation 1363
tendency toward isotropy 139
tendency toward juvenile 60
tendency toward laziness 575
tendency toward legalism 345
tendency toward leniency 350
tendency toward lessened 136
tendency toward linearity 105
tendency toward linguistic 195
tendency toward literary 201
tendency toward longevity 79
tendency toward lyricism 43
tendency toward majority 43
tendency toward marginal 55
tendency toward maturity 47
tendency toward metaphor 42
tendency toward migraine 53
tendency toward migration 164
tendency toward military 245
tendency toward mindless 43
tendency toward minimizing 66
tendency toward minority 48
tendency toward mischief 49
tendency toward misogyny 42
tendency toward mobility 152
tendency toward moderate 128
tendency toward monarchy 338
tendency toward monogamy 415
tendency toward monopoly 5174
tendency toward monotony 145
tendency toward morality 51
tendency toward moralizing 208
tendency toward movement 341
tendency toward multiple 1183
tendency toward muscular 59
tendency toward mystical 73
tendency toward narrower 60
tendency toward necrosis 87
tendency toward negative 888
tendency toward nepotism 161
tendency toward neurosis 44
tendency toward neurotic 73
tendency toward nihilism 131
tendency toward nostalgia 107
tendency toward nothingness 115
tendency toward nucleation 137
tendency toward numerous 43
tendency toward obsession 58
tendency toward openness 150
tendency toward optimism 287
tendency toward organizing 59
tendency toward orthodoxy 86
tendency toward outright 44
tendency toward overheating 93
tendency toward overkill 99
tendency toward oxidation 536
tendency toward pacifism 252
tendency toward paganism 43
tendency toward pantheism 280
tendency toward parallel 215
tendency toward paranoid 247
tendency toward parental 72
tendency toward paternal 121
tendency toward patterning 173
tendency toward pedantry 64
tendency toward perceiving 63
tendency toward personal 1346
tendency toward phonetic 55
tendency toward physical 563
tendency toward platelet 47
tendency toward polarity 49
tendency toward politics 49
tendency toward polygamy 81
tendency toward populism 45
tendency toward porosity 87
tendency toward positive 771
tendency toward posterior 175
tendency toward postural 52
tendency toward precision 80
tendency toward preserving 57
tendency toward pressure 50
tendency toward progress 252
tendency toward prolapse 57
tendency toward prolonged 295
tendency toward protecting 65
tendency toward quietism 57
tendency toward railroad 45
tendency toward rashness 43
tendency toward realistic 174
tendency toward rebellion 255
tendency toward recession 79
tendency toward reckless 122
tendency toward recovery 617
tendency toward reduction 1411
tendency toward rejection 268
tendency toward relative 272
tendency toward religious 768
tendency toward remission 101
tendency toward response 66
tendency toward retention 186
tendency toward reversal 221
tendency toward reversion 143
tendency toward rhetoric 55
tendency toward rigidity 773
tendency toward rigorous 46
tendency toward romantic 175
tendency toward sadistic 51
tendency toward sameness 321
tendency toward scattering 41
tendency toward secession 81
tendency toward seclusion 74
tendency toward security 63
tendency toward seizures 130
tendency toward selection 86
tendency toward semantic 58
tendency toward sensation 43
tendency toward separate 178
tendency toward separating 55
tendency toward severity 74
tendency toward shortening 310
tendency toward skeletal 48
tendency toward skewness 52
tendency toward slightly 239
tendency toward slowness 46
tendency toward sluggish 53
tendency toward smugness 51
tendency toward socialism 596
tendency toward socialist 42
tendency toward softness 124
tendency toward solitary 67
tendency toward solitude 272
tendency toward somewhat 198
tendency toward specific 154
tendency toward standard 44
tendency toward straight 163
tendency toward stricter 77
tendency toward stuttering 101
tendency toward suburban 42
tendency toward suicidal 54
tendency toward survival 69
tendency toward suspicion 97
tendency toward sweetening 50
tendency toward symbolic 116
tendency toward symmetry 1198
tendency toward synthesis 481
tendency toward systemic 53
tendency toward tallness 59
tendency toward temporal 59
tendency toward terminal 93
tendency toward timidity 46
tendency toward totality 49
tendency toward ultimate 90
tendency toward unreality 115
tendency toward unstable 64
tendency toward varicose 239
tendency toward vascular 191
tendency toward vertical 540
tendency toward vibration 65
tendency toward vigorous 62
tendency toward wildness 60
tendered record evidence 50
tenement houses containing 40
tenement houses hereafter 675
tenement houses occupied 180
tenement stands detached 53
terminal access protocol 57
terminal arches numerous 63
terminal branch descends 45
terminal branch supplies 264
terminal bubble velocity 56
terminal building designed 47
terminal cancer diagnosis 101
terminal cancer patients 14415
terminal caudal vertebra 99
terminal caudal vertebrae 709
terminal degree programs 110
terminal device consisting 116
terminal device operation 132
terminal domain comprising 98
terminal domain consisting 80
terminal domain consists 145
terminal domain containing 342
terminal domain contains 759
terminal domain followed 51
terminal domain includes 53
terminal domain inhibits 45
terminal domain involved 97
terminal domain provides 59
terminal domain required 72
terminal flower clusters 469
terminal forces directed 60
terminal glacial moraines 40
terminal linked directly 71
terminal lysine residues 654
terminal market provides 61
terminal middle woodland 504
terminal organs speedily 49
terminal plasma membrane 449
terminal points coincide 87
terminal portal branches 83
terminal portion consists 66
terminal portion containing 62
terminal portion contains 164
terminal portion exhibits 43
terminal screen displays 131
terminal settling velocity 8580
terminal signal peptides 840
terminal signal prevents 180
terminal signal sequence 5550
terminal tarsal segments 93
terraced garden descending 40
terraced gravel deposits 44
terrible always happened 40
terrible answer suddenly 67
terrible battle followed 248
terrible battle occurred 53
terrible bodily sufferings 44
terrible boiler explosion 51
terrible dangers inherent 90
terrible dangers involved 64
terrible dangers threatened 46
terrible defeats suffered 57
terrible double standard 110
terrible effect produced 118
terrible effort wrenched 83
terrible events happened 75
terrible events occurred 155
terrible events recorded 62
terrible family quarrels 50
terrible family situation 51
terrible famine followed 75
terrible famine occurred 216
terrible famine resulted 44
terrible insect scourges 42
terrible inward struggle 120
terrible lisbon earthquake 132
terrible little creatures 47
terrible losses incurred 84
terrible losses suffered 578
terrible malaria epidemic 107
terrible mental condition 55
terrible mental conflict 93
terrible mental disorder 52
terrible mental distress 132
terrible mental struggle 186
terrible mental sufferings 43
terrible mutual distrust 73
terrible nuclear accident 60
terrible plague epidemic 186
terrible public relations 197
terrible russian campaign 81
terrible scenes occurred 90
terrible should suddenly 71
terrible sleeping sickness 226
terrible spinal affection 108
terrible stigma attached 103
terrible temper tantrums 506
terrible thought assailed 92
terrible thought occurred 1003
terrible thought suddenly 231
terrible typhus epidemic 201
terrible visions whatever 67
terrible winter campaign 119
terrible winter followed 96
terrible wounds received 69
terrible wounds suffered 42
terribly behind industry 45
terribly behind schedule 55
terribly bloody struggle 42
terribly serious business 233
terribly urgent struggle 54
terrific battle followed 115
terrific height directly 229
terrific public relations 86
terrific report followed 41
terrific sacred biography 49
terrific towering palisade 51
terrific travel bargains 41
terrifying effect produced 57
terrifying global conflict 156
terrifying thought occurred 403
testator clearly intended 385
testator further declared 84
testator further directed 340
testator further provided 162
testator lacked capacity 189
testator should actually 100
testator should consider 272
testator unless specific 67
testifying public applause 52
textbook called elements 41
textbook course adoptions 144
textbook offers students 126
textbook series provides 46
textiles cotton textiles 55
textiles woolen textiles 56
textural changes observed 43
textural changes produces 134
textured parent materials 452
theatrical effect produced 41
theatrical lighting designer 129
theatrical talent consists 66
theatrical troupe performing 42
theologians already mentioned 61
theologians firmly believed 41
therapist became involved 54
therapist become involved 74
therapist before attempting 52
therapist before proceeding 64
therapist begins treatment 64
therapist called attention 58
therapist sexual relations 57
therapist should actively 156
therapist should approach 132
therapist should complete 60
therapist should confront 51
therapist should consider 1692
therapist should continue 451
therapist should describe 123
therapist should directly 53
therapist should disclose 46
therapist should document 127
therapist should evaluate 404
therapist should exercise 99
therapist should identify 261
therapist should indicate 160
therapist should initially 82
therapist should instruct 275
therapist should maintain 387
therapist should practice 47
therapist should probably 120
therapist should remember 430
therapist should schedule 46
therapist should seriously 43
therapist should therefore 322
therapist speech therapist 109
therapist teaches patients 81
therapist training programs 109
therapist verbal activity 117
thereafter almost entirely 67
thereafter always referred 114
thereafter another incident 40
thereafter became involved 147
thereafter became pregnant 56
thereafter became somewhat 46
thereafter became standard 75
thereafter become eligible 56
thereafter become entitled 162
thereafter become indebted 72
thereafter further friendly 53
thereafter greatly increased 43
thereafter little attention 43
thereafter remain constant 271
thereafter remain unchanged 66
thereafter slowly declined 96
thereafter slowly declines 74
thereafter slowly decreases 40
thereafter through december 56
thereafter unless otherwise 134
therefore accept whatever 50
therefore adduce evidence 40
therefore adhere strictly 51
therefore advise patients 43
therefore almost complete 111
therefore almost confined 56
therefore almost constant 89
therefore almost directly 48
therefore almost entirely 1905
therefore almost essential 91
therefore almost infinite 55
therefore almost meaningless 118
therefore almost parallel 126
therefore almost worthless 56
therefore already accepted 41
therefore already apparent 40
therefore already contains 115
therefore already included 131
therefore already involved 41
therefore already possible 88
therefore already prepared 185
therefore already provided 41
therefore already received 40
therefore always attended 51
therefore always believed 57
therefore always composed 52
therefore always consider 223
therefore always consists 54
therefore always contains 291
therefore always contingent 73
therefore always continue 41
therefore always dangerous 80
therefore always directed 67
therefore always dissolve 41
therefore always employed 80
therefore always essential 80
therefore always exercise 48
therefore always followed 56
therefore always inclined 74
therefore always included 93
therefore always includes 94
therefore always increases 170
therefore always indicate 68
therefore always insisted 58
therefore always involved 120
therefore always involves 260
therefore always maintain 82
therefore always negative 150
therefore always parallel 124
therefore always perceive 99
therefore always positive 378
therefore always possible 758
therefore always preceded 58
therefore always prepared 173
therefore always presents 56
therefore always produced 71
therefore always produces 97
therefore always provided 64
therefore always received 51
therefore always referred 96
therefore always regarded 241
therefore always relative 155
therefore always relevant 43
therefore always remained 197
therefore always remember 216
therefore always required 174
therefore always requires 253
therefore always situated 41
therefore always slightly 70
therefore always somewhat 146
therefore always synthetic 117
therefore always threatened 45
therefore angular momentum 78
therefore another approach 52
therefore another essential 46
therefore another instance 140
therefore another possible 156
therefore another potential 137
therefore answer questions 104
therefore appeals directly 50
therefore appears brighter 73
therefore appears doubtful 93
therefore appears essential 99
therefore appears possible 394
therefore appears probable 587
therefore appears slightly 45
therefore appears somewhat 253
therefore appears unlikely 364
therefore arises concerning 62
therefore arouse suspicion 46
therefore awaken interest 69
therefore barely maintain 55
therefore became accepted 45
therefore became apparent 397
therefore became attached 43
therefore became critical 86
therefore became eligible 53
therefore became entitled 111
therefore became essential 416
therefore became involved 285
therefore became isolated 43
therefore became obsessed 42
therefore became obsolete 43
therefore became possible 669
therefore became somewhat 184
therefore became urgently 42
therefore become accepted 147
therefore become apparent 220
therefore become attached 91
therefore become beautiful 68
therefore become confused 217
therefore become conscious 149
therefore become critical 179
therefore become dangerous 136
therefore become directly 178
therefore become dominant 58
therefore become doubtful 81
therefore become eligible 77
therefore become entirely 53
therefore become entitled 60
therefore become essential 385
therefore become infected 55
therefore become involved 272
therefore become isolated 40
therefore become manifest 112
therefore become meaningless 131
therefore become negative 85
therefore become numerous 88
therefore become obsolete 232
therefore become possible 498
therefore become powerful 48
therefore become pregnant 40
therefore become relevant 105
therefore become somewhat 182
therefore become standard 194
therefore become unstable 68
therefore become valuable 66
therefore before proceeding 54
therefore belongs entirely 111
therefore belongs properly 180
therefore better absorbed 45
therefore better balanced 47
therefore better citizens 47
therefore better educated 112
therefore better entitled 73
therefore better equipped 1433
therefore better informed 368
therefore better practice 68
therefore better prepared 1104
therefore better reflects 51
therefore better regarded 74
therefore better rewarded 115
therefore better situated 67
therefore better supplied 167
therefore beyond argument 46
therefore beyond challenge 45
therefore beyond conscious 67
therefore beyond personal 69
therefore beyond reproach 99
therefore beyond suspicion 87
therefore boldly proposed 57
therefore boldly ventured 64
therefore called absolute 72
therefore called attention 137
therefore called children 40
therefore called compound 73
therefore called constant 46
therefore called elements 63
therefore called essential 102
therefore called external 43
therefore called idiopathic 43
therefore called magnetic 69
therefore called negative 61
therefore called positive 72
therefore called volatile 50
therefore carbon monoxide 111
therefore catching occasions 93
therefore causes increased 114
therefore changed direction 43
therefore changes direction 40
therefore christ suffered 206
therefore clearly apparent 71
therefore clearly contrary 42
therefore clearly distinct 91
therefore clearly entitled 147
therefore clearly erroneous 52
therefore clearly indicate 110
therefore clearly intended 167
therefore clearly involved 40
therefore clearly manifest 117
therefore clearly possible 132
therefore clearly relevant 58
therefore clearly required 51
therefore coldly received 46
therefore common practice 1291
therefore common property 148
therefore courting expansion 40
therefore created problems 48
therefore creates problems 53
therefore crucial elements 44
therefore deemed essential 161
therefore deeply affected 182
therefore deeply disturbing 52
therefore deeply embedded 331
therefore deeply entitled 54
therefore deeply grateful 173
therefore deeply indebted 225
therefore deeply involved 194
therefore deeply resented 58
therefore deeply sensible 72
therefore defies imitation 69
therefore demand attention 87
therefore denied admission 43
therefore depend crucially 80
therefore depend directly 74
therefore depend entirely 519
therefore devote attention 73
therefore devote yourself 42
therefore differ markedly 170
therefore differ slightly 253
therefore differ somewhat 249
therefore direct attention 154
therefore direct evidence 102
therefore doubly dangerous 313
therefore doubly erroneous 54
therefore doubly essential 46
therefore doubly grateful 104
therefore doubly gratifying 42
therefore doubly injurious 42
therefore doubly powerful 62
therefore doubly surprising 45
therefore doubly valuable 220
therefore dubious questioning 197
therefore eagerly accepted 126
therefore eagerly embraced 113
therefore eagerly welcomed 60
therefore emerge parallel 41
therefore endure hardness 1994
therefore endure hardship 62
therefore escape detection 233
therefore escape liability 117
therefore excite surprise 175
therefore exerts pressure 221
therefore expect increased 51
therefore expect positive 42
therefore fairly accurate 61
therefore fairly complete 57
therefore fairly conclude 410
therefore fairly consider 99
therefore fairly constant 99
therefore fairly entitled 125
therefore firmly believed 46
therefore firmly believes 58
therefore firmly declined 46
therefore firmly embedded 44
therefore firmly resolved 115
therefore flatly rejected 59
therefore further advanced 43
therefore further analysis 50
therefore further conclude 40
therefore further evidence 206
therefore further increased 102
therefore further increases 80
therefore gladly accepted 603
therefore gladly embraced 79
therefore gladly listened 54
therefore gladly received 42
therefore gladly welcomed 43
therefore greater accuracy 81
therefore greater attention 81
therefore greater capacity 81
therefore greater economic 58
therefore greater emphasis 68
therefore greater exposure 51
therefore greater potential 312
therefore greater pressure 58
therefore greater security 54
therefore greatly affected 278
therefore greatly decreased 51
therefore greatly diminish 42
therefore greatly enhanced 347
therefore greatly enhances 44
therefore greatly esteemed 46
therefore greatly expanded 75
therefore greatly extended 128
therefore greatly impaired 46
therefore greatly improved 237
therefore greatly improves 40
therefore greatly increased 1545
therefore greatly increases 327
therefore greatly indebted 262
therefore greatly lessened 45
therefore greatly mistaken 97
therefore greatly modified 66
therefore greatly rejoiced 89
therefore greatly relieved 265
therefore greatly resented 46
therefore greatly simplify 56
therefore greatly welcomed 41
therefore greatly wondered 79
therefore hardly affected 89
therefore hardly complain 44
therefore hardly credible 146
therefore hardly possible 905
therefore hardly probable 132
therefore hardly relevant 123
therefore hardly suitable 149
therefore hardly surprising 17399
therefore heavily indebted 41
therefore heavily involved 61
therefore heavily weighted 249
therefore hereby authorize 179
therefore hereby declared 288
therefore hereby directed 129
therefore hereby notified 84
therefore hereby required 833
therefore hereby solemnly 151
therefore hereby strictly 201
therefore hereby summoned 228
therefore higher education 44
therefore higher interest 141
therefore highly abstract 58
therefore highly concerns 55
therefore highly contingent 46
therefore highly credible 58
therefore highly criminal 305
therefore highly critical 185
therefore highly dangerous 309
therefore highly doubtful 176
therefore highly emotional 46
therefore highly essential 174
therefore highly esteemed 207
therefore highly finished 53
therefore highly flexible 64
therefore highly gratifying 121
therefore highly improper 143
therefore highly injurious 62
therefore highly obnoxious 85
therefore highly permeable 41
therefore highly personal 75
therefore highly portable 44
therefore highly possible 101
therefore highly probable 4232
therefore highly regarded 214
therefore highly relevant 708
therefore highly specific 303
therefore highly suitable 313
therefore highly symbolic 43
therefore highly unlikely 1301
therefore highly unstable 160
therefore highly valuable 179
therefore highly volatile 56
therefore hourly expected 44
therefore humbly approach 44
therefore humbly besought 421
therefore humbly conceive 183
therefore humbly entreated 115
therefore humbly implored 63
therefore humbly proposed 166
therefore humbly requests 99
therefore ideally situated 99
therefore ignore entirely 54
therefore impart activity 70
therefore itself analytic 42
therefore itself requires 42
therefore justly conclude 225
therefore justly deserved 61
therefore justly deserves 59
therefore justly entitled 281
therefore justly esteemed 65
therefore justly expected 42
therefore justly involved 45
therefore justly observes 41
therefore justly punished 129
therefore justly regarded 169
therefore justly rejected 48
therefore lacked authority 58
therefore linked directly 76
therefore little affected 530
therefore little attention 158
therefore little curiosity 53
therefore little disposed 136
therefore little esteemed 41
therefore little evidence 291
therefore little inclined 335
therefore little interest 178
therefore little prepared 47
therefore little pressure 40
therefore little progress 56
therefore little prospect 164
therefore little regarded 88
therefore little resorted 117
therefore little security 56
therefore little surprise 213
therefore little surprising 65
therefore little tendency 46
therefore looked anxiously 65
therefore mainly composed 61
therefore mainly confined 198
therefore mainly consists 40
therefore mainly directed 136
therefore mainly intended 43
therefore mainly occupied 87
therefore mainly suitable 46
therefore merely consider 40
therefore merely contingent 191
therefore merely describe 59
therefore merely indicate 185
therefore merely intended 62
therefore merely mentioned 63
therefore merely negative 78
therefore merely observed 112
therefore merely relative 49
therefore merely requires 43
therefore merits attention 177
therefore merits detailed 133
therefore merits separate 65
therefore mostly confined 79
therefore neither absolute 43
therefore neither complete 49
therefore neither deserved 41
therefore neither directly 59
therefore neither possible 141
therefore neither punished 43
therefore neither requires 52
therefore neither surprising 117
therefore neither unbecoming 85
therefore normal practice 197
therefore occupy positions 45
therefore offers potential 42
therefore openly declared 87
therefore oxygen delivery 97
therefore partly reflects 42
therefore passed directly 60
therefore passed forbidding 100
therefore passes directly 48
therefore placed directly 51
therefore placed emphasis 82
therefore places emphasis 93
therefore poorly absorbed 273
therefore poorly equipped 117
therefore poorly prepared 105
therefore prayed earnestly 41
therefore proper subjects 179
therefore proved abortive 50
therefore proved impotent 44
therefore proved possible 70
therefore public attention 40
therefore public interest 41
therefore public property 282
therefore purely academic 42
therefore purely negative 97
therefore purely physical 43
therefore purely relative 110
therefore pursue policies 42
therefore raised questions 130
therefore raises problems 53
therefore raises questions 408
therefore random variables 67
therefore rarely employed 101
therefore rarely mentioned 46
therefore rarely observed 127
therefore rarely possible 131
therefore rarely required 43
therefore readily absorbed 188
therefore readily accepted 501
therefore readily admitted 67
therefore readily amenable 46
therefore readily apparent 215
therefore readily assented 74
therefore readily attacked 45
therefore readily complied 144
therefore readily conceive 107
therefore readily conclude 41
therefore readily detected 99
therefore readily embraced 42
therefore readily identify 48
therefore readily listened 131
therefore readily observed 111
therefore readily obtained 99
therefore readily perceive 127
therefore refuse entrance 58
therefore relate directly 96
therefore relied entirely 63
therefore relies entirely 52
therefore remain attached 44
therefore remain confined 52
therefore remain constant 802
therefore remain distinct 52
therefore remain doubtful 104
therefore remain entirely 121
therefore remain flexible 50
therefore remain ignorant 126
therefore remain inactive 41
therefore remain relevant 78
therefore remain somewhat 202
therefore remain unchanged 574
therefore remain unsolved 56
therefore remain vigilant 64
therefore resist attempts 43
therefore rested entirely 41
therefore retard economic 53
therefore richly deserved 56
therefore safely conclude 1450
therefore safely consider 94
therefore sailed northward 46
therefore secure ventures 82
therefore seemed destined 46
therefore seemed disposed 61
therefore seemed entirely 51
therefore seemed essential 222
therefore seemed possible 494
therefore seemed probable 374
therefore seemed sensible 178
therefore seemed somewhat 57
therefore seemed unlikely 232
therefore seldom attended 41
therefore seldom employed 139
therefore seldom observed 139
therefore seldom possible 84
therefore seldom produced 111
therefore seldom required 54
therefore seldom resorted 55
therefore serious problems 59
therefore sexual activity 43
therefore should approach 51
therefore should consider 390
therefore should continue 415
therefore should exercise 92
therefore should indicate 59
therefore should maintain 58
therefore should normally 89
therefore should probably 307
therefore should properly 128
therefore should remember 48
therefore should resemble 47
therefore simple harmonic 247
therefore simply describe 50
therefore simply indicate 97
therefore simply obtained 42
therefore simply referred 47
therefore simply reflects 42
therefore slopes downward 123
therefore something distinct 64
therefore something entirely 138
therefore something negative 168
therefore something positive 80
therefore sought evidence 65
therefore special attention 412
therefore strict liability 52
therefore thought possible 89
therefore thought probable 73
therefore thought unlikely 49
therefore turned homeward 56
therefore turned northward 54
therefore turned southward 76
therefore turned suddenly 141
therefore unable properly 51
therefore varies directly 425
therefore varies slightly 83
therefore varies somewhat 59
therefore vastly increased 62
therefore walked straight 62
therefore warmly received 42
therefore warmly welcomed 174
therefore whoever attempts 75
therefore wholly composed 48
therefore wholly disabled 71
therefore wholly distinct 54
therefore wholly erroneous 57
therefore wholly excluded 49
therefore wholly ignorant 53
therefore wholly innocent 51
therefore wholly meaningless 44
therefore wholly occupied 67
therefore wholly unsuited 91
therefore widely accepted 319
therefore widely believed 203
therefore widely diffused 49
therefore widely employed 109
therefore widely expected 42
therefore widely extended 81
therefore widely regarded 144
therefore wisely declined 50
therefore wisely ordained 45
therefore wisely provided 135
therefore wisely resolved 342
therefore without adequate 120
therefore without attempting 69
therefore without authority 409
therefore without ceremony 43
therefore without committing 72
therefore without essential 50
therefore without exception 93
therefore without interest 184
therefore without movement 71
therefore without personal 46
therefore without physical 41
therefore without recourse 54
therefore without surprise 197
therefore without validity 42
therefrom without apparent 100
therefrom without authority 134
thereunto belonging professing 107
thereupon became entitled 526
thereupon become entitled 705
