tableland slopes gently 119
testified behind closed 212
testifier should submit 775
testifies before senate 874
testifies clearly enough 45
testimony already before 93
testimony already quoted 118
testimony became public 70
testimony before another 98
testimony before courts 149
testimony before deciding 47
testimony before pilate 82
testimony before public 51
testimony before rulers 108
testimony before select 55
testimony before senate 3149
testimony before special 169
testimony before united 115
testimony before various 322
testimony behind closed 105
testimony clearly created 40
testimony clearly showed 145
testimony further showed 91
testimony greater weight 50
testimony itself lacked 62
testimony little weight 40
testimony placed before 68
testimony points toward 40
testimony quoted earlier 44
testimony relating thereto 294
testimony should always 100
testimony should become 79
testimony showed before 51
testimony showed clearly 46
testimony sought appears 471
testimony through direct 42
testimony without further 62
testimony without regard 82
textbooks almost always 153
textbooks hardly mention 83
textbooks rarely mention 45
textbooks without charge 236
thankfully accept almost 100
thanksgiving sermon before 74
themselves abroad through 73
themselves abroad without 62
themselves abused therein 61
themselves across europe 80
themselves across various 43
themselves active agents 179
themselves active causes 43
themselves active forces 55
themselves adrift without 102
themselves afford little 46
themselves almost always 881
themselves almost before 77
themselves almost beyond 351
themselves almost buried 58
themselves almost double 41
themselves almost enough 148
themselves almost forced 64
themselves almost formed 53
themselves almost solely 322
themselves almost unable 87
themselves almost wholly 1276
themselves almost without 1141
themselves already engaged 73
themselves already highly 115
themselves already secure 60
themselves already thought 80
themselves already undone 98
themselves always already 315
themselves always called 93
themselves always firmly 42
themselves always remain 135
themselves always seemed 57
themselves amidst crowds 55
themselves another chance 98
themselves another church 45
themselves another source 45
themselves appearing before 60
themselves appearing little 108
themselves appears proper 85
themselves arisen through 42
themselves around almost 40
themselves around another 55
themselves around common 106
themselves around inside 116
themselves around issues 133
themselves around larger 44
themselves around little 91
themselves around notions 47
themselves around something 52
themselves around tables 83
themselves around various 108
themselves attach little 49
themselves attend church 159
themselves became active 151
themselves became agents 80
themselves became almost 125
themselves became anxious 50
themselves became better 167
themselves became caught 42
themselves became deeply 46
themselves became engaged 43
themselves became famous 93
themselves became feudal 60
themselves became highly 82
themselves became larger 152
themselves became leaders 63
themselves became little 86
themselves became melted 42
themselves became models 54
themselves became mothers 57
themselves became owners 57
themselves became public 41
themselves became rulers 41
themselves became sacred 60
themselves became slaves 56
themselves become active 414
themselves become actors 89
themselves become actual 83
themselves become adults 113
themselves become agents 217
themselves become almost 146
themselves become another 61
themselves become authors 44
themselves become better 674
themselves become caught 50
themselves become causes 170
themselves become changed 76
themselves become common 40
themselves become deeply 58
themselves become divine 67
themselves become engaged 61
themselves become expert 41
themselves become famous 68
themselves become fathers 200
themselves become filled 49
themselves become further 67
themselves become global 62
themselves become greatly 51
themselves become guilty 58
themselves become highly 451
themselves become images 49
themselves become imbued 82
themselves become immune 49
themselves become issues 56
themselves become larger 145
themselves become leaders 120
themselves become little 47
themselves become merely 95
themselves become models 73
themselves become mothers 216
themselves become overly 44
themselves become owners 92
themselves become points 41
themselves become public 179
themselves become rulers 51
themselves become sacred 60
themselves become simple 182
themselves become slaves 177
themselves become something 126
themselves become violent 64
themselves becoming active 40
themselves becoming anxious 50
themselves becoming better 43
themselves becoming clearly 40
themselves becoming deeply 46
themselves before agreeing 41
themselves before allowing 95
themselves before altars 44
themselves before another 163
themselves before anyone 242
themselves before appearing 53
themselves before applying 78
themselves before arriving 83
themselves before assuming 47
themselves before battle 105
themselves before becoming 199
themselves before carrying 72
themselves before choosing 51
themselves before christ 192
themselves before cortes 43
themselves before courts 47
themselves before crossing 93
themselves before deciding 206
themselves before dinner 144
themselves before dressing 40
themselves before entering 1469
themselves before europe 49
themselves before hitler 42
themselves before images 207
themselves before joseph 234
themselves before judges 71
themselves before nature 42
themselves before offering 92
themselves before philip 54
themselves before pilate 119
themselves before prayer 96
themselves before public 99
themselves before resuming 67
themselves before retiring 83
themselves before school 88
themselves before settling 101
themselves before someone 88
themselves before stalin 140
themselves before starting 356
themselves before stepping 60
themselves before striking 94
themselves before sunset 44
themselves before supper 81
themselves before tackling 45
themselves before touching 79
themselves before turkey 102
themselves before winter 224
themselves before yahweh 352
themselves behind another 76
themselves behind barbed 197
themselves behind bushes 170
themselves behind closed 996
themselves behind clumps 59
themselves behind fallen 203
themselves behind fences 84
themselves behind hedges 74
themselves behind houses 70
themselves behind locked 171
themselves behind prison 160
themselves behind stones 125
themselves behind various 46
themselves better before 110
themselves better fitted 436
themselves better houses 114
themselves better judges 114
themselves better orally 44
themselves better placed 112
themselves better served 120
themselves better suited 366
themselves better through 747
themselves better treated 69
themselves better without 110
themselves beyond belief 66
themselves beyond measure 786
themselves beyond normal 67
themselves beyond recall 115
themselves beyond repair 61
themselves boldly before 48
themselves busily engaged 90
themselves called before 60
themselves changed little 101
themselves changed through 55
themselves choose whether 93
themselves clearly before 84
themselves clearly enough 848
themselves clearly through 71
themselves clever enough 269
themselves coldly stared 46
themselves commit crimes 91
themselves convey little 69
themselves created through 109
themselves debating whether 64
themselves decent clothes 50
themselves decide whether 1029
themselves deciding whether 56
themselves deeply before 55
themselves deeply engaged 157
themselves deeply enough 250
themselves deeply imbued 121
themselves deeply rooted 209
themselves deeply wronged 66
themselves denied access 184
themselves depend heavily 56
themselves differ across 57
themselves differ greatly 387
themselves differ little 59
themselves differ widely 402
themselves direct access 111
themselves direct causes 42
themselves divine powers 47
themselves doubly ruined 42
themselves doubting whether 49
themselves drifting through 43
themselves drifting toward 72
themselves dropping behind 41
themselves eagerly sought 47
themselves easiest through 53
themselves engaged almost 44
themselves enough credit 140
themselves enough without 42
themselves evenly across 198
themselves evenly around 311
themselves evenly through 217
themselves evolve through 62
themselves except through 508
themselves existing without 42
themselves extend beyond 43
themselves fairly clearly 40
themselves fairly evenly 206
themselves fairly readily 170
themselves fairly recent 43
themselves fairly secure 47
themselves fairly simple 60
themselves fairly stable 44
themselves fairly treated 146
themselves fallen scarce 55
themselves fallen victim 120
themselves farther inland 42
themselves firmly across 53
themselves firmly around 104
themselves firmly before 72
themselves firmly behind 115
themselves firmly enough 324
themselves firmly rooted 87
themselves floating amongst 67
themselves formed through 136
themselves former slaves 63
themselves freely before 71
themselves freely choose 70
themselves freely chosen 152
themselves freely enough 57
themselves freely through 317
themselves freely without 383
themselves further afield 65
themselves further behind 44
themselves further through 193
themselves further without 48
themselves graven images 189
themselves greater powers 72
themselves greatly abused 64
themselves greatly before 82
themselves greatly helped 45
themselves greatly pleased 295
themselves greatly wronged 47
themselves guilty before 237
themselves hardly middle 52
themselves hardly treated 122
themselves hauled before 107
themselves headlong toward 101
themselves heavily engaged 113
themselves heavily enough 45
themselves hidden behind 105
themselves highly active 41
themselves highly enough 42
themselves highly learned 66
themselves highly pleased 976
themselves highly prized 43
themselves highly useful 98
themselves highly valued 103
themselves hoarse already 43
themselves hoarse before 75
themselves hoarse cheering 45
themselves hoarse shouting 112
themselves hoarse through 60
themselves hoarse without 55
themselves humble before 42
themselves humble enough 50
themselves humbly before 309
themselves hurtling through 49
themselves impose limits 51
themselves induce changes 57
themselves killed before 60
themselves killed without 70
themselves kindly treated 62
themselves kneeling before 47
themselves lagged behind 40
themselves lazily upward 52
themselves learned something 41
themselves linked through 47
themselves little better 1280
themselves little credit 152
themselves little enough 276
themselves little houses 72
themselves little thought 59
themselves locked inside 194
themselves loudly enough 110
themselves lovingly around 106
themselves mainly through 421
themselves marching through 109
themselves mature enough 226
themselves member states 130
themselves mental states 65
themselves merely through 95
themselves mighty clever 44
themselves molten images 246
themselves mostly through 107
themselves neither better 68
themselves neither mental 122
themselves nuclear powers 70
themselves nuclear weapons 99
themselves openly abroad 77
themselves openly before 78
themselves openly without 83
themselves partly caused 107
themselves partly revert 48
themselves partly shaped 46
themselves partly through 175
themselves passed through 1841
themselves placed before 102
themselves placed beyond 51
themselves placed little 55
themselves played little 107
themselves pretty calmly 60
themselves pretty clearly 61
themselves pretty fairly 48
themselves pretty freely 129
themselves pretty highly 64
themselves pretty secure 50
themselves proper causes 130
themselves proved unable 68
themselves public without 156
themselves pulled toward 52
themselves purely through 56
themselves pushed around 94
themselves pushed further 154
themselves pushed toward 84
themselves rarely reached 73
themselves reaches little 151
themselves readily become 42
themselves readily enough 744
themselves relied heavily 69
themselves remain almost 57
themselves remain behind 51
themselves remain fairly 46
themselves remain hidden 206
themselves remain highly 91
themselves remain intact 368
themselves remain secure 101
themselves remain silent 151
themselves remain stable 110
themselves remain static 51
themselves remain unseen 45
themselves remain without 42
themselves richly repaid 59
themselves safely behind 96
themselves safely beyond 71
themselves safely landed 70
themselves safely through 91
themselves scarce before 90
themselves scarce sailed 49
themselves secure behind 581
themselves secure enough 410
themselves secure should 86
themselves secure unless 45
themselves secure without 67
themselves seemed almost 158
themselves seemed anxious 42
themselves seemed hardly 70
themselves seemed likely 212
themselves seemed little 93
themselves seemed turned 45
themselves seemed unable 101
themselves seemed without 47
themselves serious damage 50
themselves serious enough 112
themselves serious injury 135
themselves severe enough 44
themselves should accept 141
themselves should always 433
themselves should answer 46
themselves should assist 41
themselves should assume 220
themselves should attend 93
themselves should become 889
themselves should behave 124
themselves should choose 365
themselves should clearly 49
themselves should decide 1207
themselves should define 81
themselves should desire 157
themselves should direct 52
themselves should ensure 48
themselves should extend 48
themselves should follow 185
themselves should govern 135
themselves should handle 67
themselves should happen 103
themselves should insist 62
themselves should manage 94
themselves should obtain 42
themselves should occupy 71
themselves should perish 87
themselves should punish 41
themselves should pursue 45
themselves should realize 97
themselves should refuse 55
themselves should remain 437
themselves should remove 100
themselves should retain 75
themselves should retire 42
themselves should return 46
themselves should select 109
themselves should settle 106
themselves should strive 93
themselves should suffer 176
themselves should supply 55
themselves showed clearly 52
themselves showed little 993
themselves simple enough 83
themselves simply through 96
themselves simply unable 62
themselves slipping further 40
themselves slogging through 44
themselves slowly across 73
themselves slowly around 40
themselves slowly through 124
themselves snugly behind 152
themselves solely through 489
themselves something better 205
themselves something common 41
themselves something greater 48
themselves something special 63
themselves sought refuge 83
themselves special rights 68
themselves standing around 137
themselves standing before 625
themselves standing beside 121
themselves stayed behind 53
themselves suffer almost 40
themselves suffer greatly 40
themselves suffer protean 41
themselves tended toward 49
themselves termed cousin 46
themselves thereby become 62
themselves therein without 59
themselves thought highly 50
themselves thought proper 277
themselves through access 58
themselves through actions 191
themselves through active 162
themselves through actual 40
themselves through almost 69
themselves through another 495
themselves through better 203
themselves through bodily 171
themselves through changes 209
themselves through choice 100
themselves through christ 75
themselves through common 136
themselves through cracks 54
themselves through custom 40
themselves through direct 379
themselves through divine 44
themselves through drawings 65
themselves through energy 43
themselves through english 103
themselves through europe 93
themselves through excess 158
themselves through existing 45
themselves through family 112
themselves through fashion 55
themselves through fighting 54
themselves through flight 55
themselves through formal 152
themselves through further 271
themselves through gender 45
themselves through greater 137
themselves through groups 61
themselves through heavens 61
themselves through heroic 43
themselves through higher 153
themselves through honest 63
themselves through images 123
themselves through manual 140
themselves through market 185
themselves through matter 62
themselves through memory 43
themselves through mental 62
themselves through mutual 274
themselves through narrow 102
themselves through nature 62
themselves through normal 86
themselves through painting 280
themselves through periods 71
themselves through prayer 231
themselves through proper 76
themselves through public 245
themselves through ritual 149
themselves through school 1367
themselves through secret 130
themselves through sexual 213
themselves through shared 122
themselves through simple 71
themselves through something 59
themselves through special 387
themselves through speech 341
themselves through sports 83
themselves through subtle 52
themselves through thought 125
themselves through training 420
themselves through travel 177
themselves through various 1062
themselves through verbal 97
themselves through violent 65
themselves through visual 92
