tab characters between 112
tax privileges granted 519
tax regulations affecting 160
tax regulations applied 44
tax regulations contain 140
tax regulations governing 379
tax regulations include 45
tax regulations provide 1129
tax regulations regarding 263
tax regulations require 1042
tax regulations specify 73
tax standpoint because 180
tax ultimately payable 99
tax undermines respect 79
team assessment process 66
team competition between 277
team considered several 62
team discovered several 66
team eventually decided 103
team identified several 278
team immediately following 73
team immediately reappears 88
team immediately started 61
team management concept 158
team management process 78
team productive process 68
team representing several 62
team ultimately decided 50
ten amendments adopted 266
ten amendments applied 46
ten amendments because 57
ten attractive volumes 51
ten basketball players 133
ten broadcasting stations 129
ten categories according 159
ten categories including 100
ten concentric circles 289
ten concentric ditches 53
ten concentric spheres 122
ten continuous minutes 48
ten controlled studies 46
ten democratic members 87
ten difference between 47
ten diplomatic missions 42
ten elementary schools 961
ten generations between 307
ten generations removed 132
ten grievously wounded 55
ten immediately preceding 83
ten individual members 116
ten kilometers between 66
ten kilometers distant 262
ten kilometers northeast 197
ten kilometers outside 552
ten kilometers southeast 157
ten kilometers upstream 64
ten magnitudes fainter 66
ten manuscript volumes 128
ten miraculous plagues 82
ten principles adopted 83
ten protestant workers 62
ten protestant workmen 58
ten republican editors 52
ten republican members 185
ten resolutions adopted 63
ten statements regarding 44
ten subsequent editions 56
ten substantial volumes 71
ten successive attacks 52
ten successive classes 51
ten successive correct 118
ten successive editions 85
ten successive numbers 122
ten successive plagues 125
ten successive portions 56
ten successive sessions 54
ten successive sundays 57
ten successive transit 40
than absolutely against 65
than absolutely certain 423
than absolutely correct 117
than absolutely everything 109
than absolutely needful 68
than absolutely perfect 192
than absolutely precise 47
than absolutely reliable 63
than acceptable because 68
than acceptable behavior 57
than acceptable quality 130
than acceptable results 109
than accidental between 54
than accidental features 62
than accidental relation 56
than accumulate capital 56
than accumulating capital 52
than accurately depicting 44
than accurately reflect 54
than accurately reporting 53
than activities involving 98
than adequately catered 81
than adequately covered 888
than adequately endowed 103
than adequately explain 59
than adequately handled 83
than adequately provide 65
than adequately staffed 121
than adequately support 67
than adequately trained 226
than administer justice 41
than adolescent females 264
than aggravated assault 185
than aggressive behavior 339
than aggressive tactics 42
than aggressive warfare 45
than agreements between 305
than alphabetic letters 66
than alphabetic systems 41
than altruistic behavior 49
than altruistic motives 359
than analytical ability 51
than analytical results 46
than analytical studies 75
than anatomical factors 42
than anatomical grounds 61
than antagonism between 186
than antagonism towards 43
than antibodies against 114
than antichrist himself 138
than apparently similar 80
than appearances suggest 655
than applicable federal 125
than appropriate because 94
than appropriate behavior 86
than appropriate control 61
than arbitration because 52
than archbishop cranmer 41
than articulate language 50
than associations between 157
than autocratic control 50
than autocratic decision 95
than autocratic regimes 104
than automobile drivers 73
than automobile traffic 65
than autonomous decision 42
than background amounts 43
than background factors 84
than background figures 47
than background material 44
than background radiation 129
than background scenery 42
than basketball players 177
than benevolent despots 65
than benevolent motives 50
than bottomless conceit 83
than boundaries between 106
than broadcasting because 50
than broadleaved species 73
than calculated according 96
than calculated because 235
than capitalism because 166
than capitalist economy 63
than capitalist society 209
than capitalist systems 62
than capitalize certain 74
than carnivores because 51
than charitable motives 56
than charitable towards 66
than chatterton himself 53
than chemically induced 151
than cigarettes because 41
than circulation figures 298
than collective behavior 94
than collective control 40
than collective decision 99
than collective defense 72
than collective efforts 99
than collective farmers 112
than collective welfare 41
than comparable african 45
than comparable amounts 125
than comparable animals 95
than comparable behavior 53
than comparable british 170
than comparable buildings 63
than comparable canadian 132
than comparable civilian 128
than comparable control 359
than comparable degrees 40
than comparable desktop 56
than comparable devices 64
than comparable efforts 137
than comparable european 489
than comparable features 45
than comparable federal 59
than comparable females 61
than comparable figures 622
than comparable foreign 121
than comparable imports 62
than comparable married 134
than comparable material 82
than comparable measures 78
than comparable members 87
than comparable national 137
than comparable natives 90
than comparable natural 45
than comparable nonunion 447
than comparable numbers 44
than comparable persons 114
than comparable private 1018
than comparable quality 59
than comparable research 55
than comparable results 63
than comparable samples 111
than comparable schools 100
than comparable sections 55
than comparable species 49
than comparable studies 170
than comparable systems 363
than comparable taxable 113
than comparable treasury 106
than comparable western 377
than comparable workers 453
than comparably skilled 102
than comparably trained 139
than comparison between 306
than comparison parents 110
than comparison samples 47
than comparison schools 64
than compensate himself 78
than compensating increase 206
than competition against 62
than competition because 73
than competition between 1613
than complaints against 119
than complement fixation 553
than completely abandon 74
than completely certain 142
than completely elastic 56
than completely general 66
than completely natural 80
than completely rational 133
than completely realized 45
than completely rejecting 107
than completely reliable 265
than completely replace 48
than completely replacing 127
than completely rewriting 47
than completely sincere 59
than completely truthful 132
than complicate matters 156
than complicating matters 49
than compression members 55
than compromise between 58
than compromise himself 143
than compulsory licensing 52
than compulsory measures 62
than compulsory schooling 75
than compulsory service 54
than concentric circles 179
than conceptual clarity 67
than conceptual content 45
than conceptual grounds 49
than conclusions arrived 76
than conclusions derived 52
than conclusive answers 57
than conclusive because 135
than conclusive results 105
than confidence towards 83
than conformist conduct 236
than coniferous forests 130
than coniferous species 77
than conjunction between 94
than connections between 196
than connective tissues 46
than conquerors because 343
than consciously answering 68
than consciously planned 54
than consciously realized 47
than constantly referring 71
than constantly reminding 41
than constantly switching 63
than consumption because 53
than contextual factors 141
than contingently related 107
than continuity between 97
than continuous current 161
than continuous infusion 221
than continuous measures 52
than continuous process 109
than continuous signals 55
than continuous spectra 45
than continuous sutures 81
than continuous systems 67
than continuous variable 117
than continuous variation 63
than contribute towards 85
than contributing towards 87
than controlled research 64
than controlled studies 209
than convenient devices 69
than convenient fictions 179
than convenient groupings 56
than convenient symbols 41
than cooperation between 671
than copernicus himself 65
than corporation returns 74
than corrective justice 124
than corrective measures 151
than corrective surgery 56
than correlation between 105
than creditable foreign 74
than critically analyze 41
than critically analyzing 86
than critically examine 102
than critically examining 167
than cultivated species 61
than curricular content 41
than curriculum content 234
than decisively stepped 72
than declamation against 50
than decorative function 43
than decorative objects 93
than defendants charged 91
than definitive answers 341
than definitive because 136
than definitive results 79
than deleterious effects 61
than deliberate choices 51
than deliberate cruelty 141
than deliberate efforts 95
than deliberate purpose 46
than deliberate suicide 46
than deliberate violation 47
than delinquent behavior 89
than democratic america 151
than democratic control 94
than democratic decision 79
than democratic liberty 134
than democratic process 47
than democratic regimes 355
than democratic support 40
than democratic systems 88
than democritus himself 62
than dependency theorists 48
than depreciation charges 74
than depreciation expense 128
than depressive illness 50
than difference between 867
than diffraction limited 45
than diminished because 51
than diminished between 51
than diplomatic history 71
than diplomatic language 50
than diplomatic protest 41
than diplomatic support 459
than disability pensions 45
than discipline imposed 103
than discordant desires 60
than discursive language 141
than discussions between 57
than disfigured herself 52
than disorderly conduct 100
than disposable incomes 57
than disruptive behavior 67
than distinction between 43
than distinction depends 50
than distinguishing between 1094
than distressed couples 145
than distribute profits 47
than distributing profits 40
than divergence between 93
than ecological criteria 44
than ecological factors 151
than ecological studies 46
than economists usually 83
than educational criteria 62
than educational efforts 48
than educational factors 78
than educational grounds 101
than educational matters 85
than educational motives 41
than educational quality 80
than educational research 98
than educational systems 47
than educational theorists 46
than efficiency because 56
than efficiency criteria 86
than efficiency grounds 46
than eisenhower himself 78
than electrical current 73
than electrical devices 42
than electrical signals 377
than electrical systems 73
than electronic devices 289
than electronic effects 70
than electronic signals 99
than electronic systems 104
than electronic versions 99
than elementary algebra 219
than elementary geometry 53
than elementary justice 69
than elementary schooling 286
than elementary schools 1291
than elementary teachers 749
than emotionally charged 85
than emotionally neutral 119
than employment because 70
than employment outside 100
than encounters between 79
than endogenous factors 111
than engagements between 45
than enrollment figures 44
than entertaining stories 40
than enthusiastic because 91
than enthusiastic reviews 151
than enthusiastic support 1775
than enthusiastic welcome 978
than equivalent amounts 580
than equivalent british 57
than equivalent civilian 45
than equivalent figures 40
than equivalent increase 120
than equivalent numbers 46
than equivalent pleasure 53
than equivalent private 120
than equivalent service 56
than equivalent systems 51
than equivalent volumes 42
than equivalent weights 42
than equivalent workers 57
than establishing control 55
than establishing general 52
than establishing himself 55
than establishing oneself 85
than establishing rapport 154
than etiological factors 65
than evaluative language 44
than evanescent shadows 117
than exaggerating numbers 47
than examination results 281
than exceptional ability 84
than exhaustive research 52
than expectation damages 171
than experience because 59
than experience extends 49
than experience informs 196
than experience pleasure 94
than experiencing eruption 58
than explicitly defined 149
than explicitly spelled 45
than exponential increase 47
than expressive behavior 51
than expressive language 361
than externally applied 167
than externally defined 157
than externally derived 42
than externally focused 81
than externally imposed 1005
than externally induced 161
than externally related 96
than eyewitness reports 43
than fahrenheit degrees 52
than fashionable circles 89
than fashionable manners 40
than figurative language 116
than financially rewarding 41
than fitzgerald himself 49
than foreground objects 50
than foreigners imagine 51
than foreigners usually 92
than fragmented habitat 58
than fraternity members 45
than frequently assumed 122
than frequently happens 102
than frequently occurring 45
than freshwater species 218
than friendship between 1308
than friendship existed 60
than friendship towards 41
than geometrical figures 45
than government because 67
than government borrowing 151
than government buildings 66
than government control 439
than government decision 51
than government decrees 42
than government efforts 62
than government failure 66
than government figures 154
than government measures 41
than government offices 138
than government reports 79
than government revenue 195
than government schools 735
than government service 387
than government sources 209
than government subsidy 54
than government support 171
than government welfare 59
than government workers 141
than gracefully insists 68
than grandfather himself 95
than gratuitous violence 47
than halfhearted support 60
than herbivores because 42
than hereditary factors 412
than hereditary fortune 56
than heretofore against 70
than heretofore assumed 334
than heretofore because 390
than heretofore between 203
than heretofore existed 54
than heretofore realized 419
than heretofore towards 64
than historical account 73
than historical average 114
than historical because 45
than historical concern 45
than historical context 73
than historical criteria 76
than historical details 45
than historical factors 93
than historical figures 302
than historical grounds 225
than historical inquiry 136
than historical insight 40
than historical justice 58
than historical material 69
than historical origins 43
than historical persons 56
than historical process 53
than historical purpose 97
than historical records 451
than historical reporting 49
than historical reports 44
than historical research 402
than historical returns 45
than historical romance 50
than historical sources 146
than historical studies 203
than homogeneous reactions 46
than homogeneous systems 68
than homosexual behavior 119
than horizontal because 44
than horizontal diameter 80
than horizontal mergers 177
than horizontal position 135
than horizontal stripes 57
than ideological beliefs 71
than ideological criteria 80
than ideological factors 196
than ideological grounds 459
than ideological motives 133
than ideological support 42
than ideological tinkering 66
than illiterate farmers 76
than illiterate peasants 60
than illiterate persons 46
than immediately accepting 63
than immediately appeared 175
than immediately beginning 48
than immediately following 646
than immediately launching 48
than immediately outside 48
than immediately preceding 172
than immediately present 47
than immediately rejecting 45
than immediately resorting 51
than immediately returning 45
than impassioned oratory 49
than impersonal sources 93
than impressive results 152
than incidental benefit 125
than incidental concern 44
than incidental contact 77
than incidental effects 44
than incidental private 114
than indigenous african 47
than indigenous culture 81
than indigenous species 171
than indigenous workers 112
than indignation against 167
than indignation towards 80
than indirectly related 85
than individual ability 214
than individual affairs 53
than individual ambition 89
than individual animals 199
than individual artists 121
than individual aspects 102
than individual because 46
than individual behavior 887
than individual beliefs 114
than individual benefit 119
than individual buildings 235
than individual caprice 89
than individual careers 41
than individual charity 62
than individual choices 216
than individual classes 69
than individual clients 189
than individual company 122
than individual concern 124
than individual conduct 105
than individual consent 41
than individual contact 53
than individual context 45
than individual control 165
than individual country 121
than individual courses 97
than individual creations 43
than individual criteria 44
than individual decision 762
than individual demands 47
than individual desires 234
than individual details 63
than individual devices 53
than individual dignity 46
than individual doctors 73
than individual dwellings 42
than individual effects 112
than individual efforts 912
than individual emotions 77
than individual endeavor 50
than individual entries 73
than individual european 57
than individual experts 75
than individual factors 433
than individual faculty 67
than individual failure 138
than individual farmers 505
than individual features 210
than individual females 51
than individual figures 128
than individual fitness 56
than individual freedom 3730
than individual function 43
than individual heroics 53
than individual heroism 87
than individual history 44
than individual illegal 83
than individual incomes 134
than individual insight 46
than individual justice 95
than individual lawyers 54
than individual learners 45
than individual lenders 52
than individual lessons 59
than individual letters 560
than individual lexical 86
than individual liberty 555
than individual material 71
than individual measures 196
than individual members 1135
than individual motives 97
than individual muscles 270
than individual national 397
than individual neurons 112
than individual numbers 88
than individual objects 415
than individual offices 45
than individual opinions 219
than individual parents 75
than individual parties 93
than individual patient 218
than individual peasants 124
than individual persons 704
than individual players 92
than individual pleasure 133
than individual portions 50
than individual privacy 44
than individual private 169
than individual problem 376
than individual process 53
than individual product 279
than individual profits 61
than individual program 47
than individual project 74
than individual prowess 165
than individual purpose 49
than individual reactions 72
than individual records 187
than individual reports 63
than individual research 337
than individual results 209
than individual returns 44
than individual rewards 188
than individual samples 89
than individual schools 174
than individual sections 46
than individual service 71
than individual sessions 260
than individual sources 104
than individual speakers 42
than individual species 688
than individual stations 74
than individual stimuli 43
than individual stories 84
than individual student 181
than individual studies 164
than individual success 491
than individual suffering 57
than individual support 41
than individual symbols 138
than individual systems 144
than individual targets 43
than individual teachers 280
than individual tickets 47
than individual traders 95
than individual utility 124
than individual variation 169
than individual victims 136
than individual violence 76
than individual volition 68
than individual welfare 662
than individual workers 466
than individual writers 100
than industries producing 89
than inequality between 87
than infinitely elastic 1038
than information because 61
than information content 144
than information derived 166
than information exchange 340
than information gathered 347
than information limited 56
than information regarding 189
than information related 93
than information science 73
than information sources 48
than information storage 41
than information systems 377
than infrequent viewers 144
than inhibitory effects 49
than integrated cluster 68
than integrated schools 207
than integrated systems 143
than integration between 44
than intentional conduct 173
than intentional neglect 40
than intentional wrongdoing 131
than interaction between 338
than interaction effects 49
than interested motives 190
than interested parties 112
than internally focused 119
than interracial marriage 92
than intervened between 44
than interviews because 65
than intimately related 48
than intolerant species 55
than intoxicating liquors 235
than introduced species 134
than invectives against 64
than investment bankers 146
than investment capital 138
than investment outlays 48
than jacqueline kennedy 79
than khrushchev himself 386
than laboratory animals 409
than laboratory research 625
than laboratory results 76
than laboratory rodents 45
than laboratory science 61
than laboratory strains 109
than laboratory studies 408
than legislation affecting 49
than legislation because 40
than legislation enacted 41
than legislation providing 75
than legitimate medical 186
than liabilities assumed 80
than lieutenant colonel 428
than lieutenant general 159
than likenesses between 62
than limitations imposed 89
than liquidated damages 582
than literature because 90
than literature written 43
than machiavelli himself 175
than maimonides himself 55
than maintained schools 73
than management control 122
than management expects 45
than management realizes 48
than management science 78
than management systems 59
than mathematics because 52
than mathematics teachers 56
than mechanical ability 94
than mechanical control 125
than mechanical devices 428
than mechanical effects 56
than mechanical factors 156
than mechanical failure 160
than mechanical filters 73
than mechanical ingenuity 53
than mechanical polishing 89
than mechanical presses 95
than mechanical process 58
than mechanical removal 61
than mechanical science 40
than mechanical stimuli 55
than mechanical systems 385
than membership figures 91
than mercantile ambition 77
than meritorious service 48
than metternich himself 65
than mindlessly following 41
than moderately skilled 324
than monogamous marriage 87
than monogamous species 67
than monotheists because 45
than montgomery himself 42
than monumental buildings 42
than multiparty systems 70
than needlessly contend 48
than negatively charged 433
than negatively hurtful 40
than negatively related 319
than negligible amounts 159
than negotiations between 147
than newspapers because 287
than nonsmokers because 161
than nutritional factors 70
than obediently following 43
than observable behavior 135
than observation affords 77
than occupations requiring 42
than operational control 92
than operational details 44
than operational matters 49
than operational systems 102
than oppositions between 65
than optimistic picture 50
than ordinarily adorned 66
than ordinarily affects 61
than ordinarily allowed 76
than ordinarily assumed 170
than ordinarily attends 179
than ordinarily because 113
than ordinarily blessed 43
than ordinarily callous 52
than ordinarily capable 175
than ordinarily careful 742
than ordinarily cautious 765
than ordinarily charged 47
than ordinarily complex 110
than ordinarily correct 61
than ordinarily corrupt 52
than ordinarily crowded 175
than ordinarily devoted 72
than ordinarily eminent 69
than ordinarily endowed 160
than ordinarily evident 62
than ordinarily excited 498
than ordinarily exposed 185
than ordinarily familiar 149
than ordinarily fertile 80
than ordinarily foolish 57
than ordinarily gracious 93
than ordinarily happens 47
than ordinarily helpful 46
than ordinarily intense 143
than ordinarily liberal 74
than ordinarily nervous 52
than ordinarily obliged 117
than ordinarily obscure 169
than ordinarily obtains 106
than ordinarily painful 189
than ordinarily pensive 46
than ordinarily pleasant 180
than ordinarily popular 87
than ordinarily precious 45
than ordinarily profuse 42
than ordinarily prudent 46
than ordinarily realized 115
than ordinarily refined 105
than ordinarily sincere 41
than ordinarily skilful 68
than ordinarily skilled 89
than ordinarily studious 50
than ordinarily subject 231
than ordinarily thorough 150
than ordinarily welcome 132
than originally allowed 71
than originally appeared 147
than originally arranged 65
than originally assumed 2797
than originally belonged 134
than originally charged 90
than originally claimed 296
than originally defined 92
than originally desired 156
than originally existed 324
than originally measured 97
than originally offered 129
than originally ordered 76
than originally planned 58926
than originally present 327
than originally realized 124
than originally written 98
than ornamental figures 51
than ostensible motives 83
than overwhelming numbers 80
than overwhelming success 118
than overwhelming support 132
than palestinian judaism 54
than palmerston himself 48
than parathyroid hormone 331
than particular aspects 115
than particular content 46
than particular details 104
than particular features 100
than particular justice 48
than particular objects 162
than particular parties 46
than particular persons 167
than particular reports 56
than particular results 73
than particular species 61
than penicillin against 177
than peninsular malaysia 69
than percentage figures 52
than percentage increase 42
than peripheral aspects 65
than peripheral concern 94
than peripheral details 81
than peripheral devices 50
than peripheral effects 44
than peripheral factors 96
than peripheral matters 41
than peripheral members 126
than peripheral nervous 67
than peripheral tissues 45
than persistent efforts 43
than philosophy because 106
than phonograph records 184
than physically abusive 49
than physically perfect 79
than physically present 239
than physiologic amounts 67
than pistillate flowers 56
than politeness demands 91
than politicians because 45
than positively charged 293
than positively defined 50
than positively related 87
than postmaster general 40
than potentially harmful 51
than precautions against 77
than predisposing factors 92
than prejudiced against 42
than prescribed amounts 49
than prescribed because 80
than prescribed minimum 63
than prevalence studies 47
than preventive measures 401
than principled grounds 62
than procedural grounds 67
than procedural justice 183
than procedural matters 210
than procedures because 41
than procedures involving 61
than productive capital 183
than productive language 49
than productive workers 110
than profitably studied 81
than projective geometry 59
than propaganda leaflets 77
than propellent powders 48
than protective custody 44
than protective factors 90
than protective measures 153
than protective tariffs 244
than protestant schools 61
than protestant writers 42
than psychiatric illness 91
than punishment because 73
than punishment imposed 69
than quadrupled between 1516
than quintupled between 140
than radioactive fallout 85
than randomized studies 43
than reciprocal exchange 77
than recognition because 46
than rectangular sections 41
than regulations allowed 171
than regulations governing 55
than regulations require 48
than regulatory measures 97
than relatively passive 40
than relatively smaller 88
than relinquish control 134
than representing perfect 104
than repressive measures 99
than republican members 41
than republican senator 42
than resentment against 240
than residential buildings 221
than residential dwellings 42
than residential location 48
than residential schools 76
than residential service 46
than residential suburbs 66
than residential tenants 51
than resistance against 85
than respectful towards 76
than retirement pensions 63
than rhetorical devices 153
than rhetorical figures 40
than rhetorical question 41
than rhetorical support 201
than richardson himself 75
than sacrificial animals 44
than sacrificial offerings 42
than safeguards against 66
than sandwiched between 43
than scholastic ability 101
than scientific ability 58
than scientific advance 62
than scientific aspects 44
than scientific because 89
than scientific beliefs 48
than scientific content 87
than scientific criteria 145
than scientific experts 58
than scientific factors 47
than scientific grounds 545
than scientific history 67
than scientific inquiry 311
than scientific language 161
than scientific matters 102
than scientific motives 91
than scientific notation 60
than scientific quality 44
than scientific reports 74
than scientific research 2817
than scientific results 68
than scientific sources 43
than scientific studies 341
than scriptural grounds 162
than secondhand reports 55
than securities markets 246
than securities offered 59
than segregated schools 142
than sensuality between 61
than separately because 50
than seventeenth century 167
than shakespeare because 177
than shakespeare himself 802
than similarity between 285
than simplified versions 68
than situational factors 438
than skirmishes between 71
than solidarity between 49
than specialized courses 49
than specialized research 101
than speculation regarding 54
than spirituous liquors 121
than spontaneous abortion 55
than spontaneous behavior 47
than spontaneous division 83
than spontaneous emission 273
than statements regarding 56
than statistics suggest 128
than stereotypes suggest 98
than stimulated emission 303
than strategies involving 44
than structural aspects 105
than structural criteria 44
than structural defects 97
than structural factors 520
than structural failure 78
than structural features 248
than structural measures 96
than structural members 52
than structural reforms 104
than structural support 60
than structural violence 50
than subjective criteria 266
than subjective factors 121
than subjective grounds 52
than subjective idealism 56
than subjective measures 285
than subjective opinions 149
than subjective reports 120
than subsequent attacks 56
than subsequent editions 54
than subsequent efforts 42
than subsequent research 47
than subsequent versions 45
than subsequent writers 53
than substantial farmers 50
than substantial justice 54
than successful attempt 149
than successful because 423
than successful efforts 111
than successful outcome 69
than successful results 199
than sufficient ability 45
than sufficient against 115
than sufficient amounts 123
than sufficient because 69
than sufficient capital 106
than sufficient comfort 54
than sufficient grounds 451
than sufficient leisure 47
than sufficient material 432
than sufficient motives 54
than sufficient numbers 233
than sufficient protein 50
than sufficient revenue 120
than sufficient support 87
than sufficient warrant 77
than suggestive because 48
than suggestive results 42
than superficial answers 64
than superficial aspects 84
than superficial contact 272
than superficial desires 45
than superficial effects 70
than superficial features 71
than superficial insight 58
than superficial results 54
than superficial success 52
than supportive measures 166
than surrendering control 48
than surrendering himself 74
than sympathetic towards 162
than systematic efforts 46
than systematic research 505
than systematic reviews 72
than systematic studies 115
than systematic variation 40
than tangentially related 93
than techniques involving 52
than terrestrial animals 364
than terrestrial basalts 50
than terrestrial gravity 233
than terrestrial mammals 202
than terrestrial objects 95
than terrestrial organic 90
than terrestrial species 277
than terrestrial systems 178
than territorial control 89
than territorial defense 81
than therapeutic abortion 58
than therapeutic amounts 57
than therapeutic effects 70
than therapeutic measures 82
than therapeutic success 69
than traditional african 163
than traditional behavior 59
than traditional beliefs 69
than traditional british 75
than traditional budgeting 209
than traditional buildings 102
than traditional capital 116
than traditional catholic 94
than traditional central 49
than traditional chinese 558
than traditional circuit 61
than traditional classes 194
than traditional college 475
than traditional command 310
than traditional computing 121
than traditional content 167
than traditional control 127
than traditional couples 107
than traditional courses 303
than traditional criteria 73
than traditional culture 163
than traditional customs 61
than traditional designs 202
than traditional desktop 149
than traditional european 120
than traditional exports 110
than traditional factors 84
than traditional farmers 74
than traditional financing 79
than traditional foreign 170
than traditional formats 42
than traditional general 123
than traditional grammar 375
than traditional history 160
than traditional judaism 78
than traditional judicial 42
than traditional kinship 48
than traditional language 145
than traditional lecture 177
than traditional lenders 58
than traditional liberal 232
than traditional library 203
than traditional marketing 224
than traditional markets 133
than traditional marriage 205
than traditional marxism 186
than traditional marxist 138
than traditional measures 475
than traditional medical 386
than traditional mexican 83
than traditional musical 62
than traditional national 63
than traditional natural 172
than traditional network 144
than traditional notation 47
than traditional parents 86
than traditional parties 67
than traditional passive 49
than traditional primary 64
than traditional printed 58
than traditional prisons 113
than traditional private 76
than traditional process 49
than traditional product 374
than traditional project 130
than traditional rational 46
than traditional recipes 68
than traditional regional 41
than traditional religion 260
than traditional research 775
than traditional retailing 45
than traditional schemes 56
than traditional schooling 100
than traditional schools 492
than traditional science 131
than traditional sectors 43
than traditional service 104
than traditional society 113
than traditional sources 350
than traditional strains 72
than traditional studies 101
than traditional subject 195
than traditional support 42
than traditional surface 48
than traditional surgery 181
than traditional surveys 67
than traditional systems 767
than traditional teachers 60
than traditional textual 88
than traditional versions 73
than traditional village 54
than traditional warfare 61
than traditional welfare 148
than traditional western 608
than traditional workers 120
than traditional written 140
than transferring control 46
than transforming society 67
than transitions between 141
than transitory duration 1639
than transitory effects 46
than transitory success 55
than transverse diameter 346
than transverse sections 55
than treacherous friends 50
than ultimately desired 47
than ultraviolet radiation 513
than unconscious motives 61
than uneducated persons 59
than uneducated workers 80
than unemployed persons 124
than unemployed workers 193
than unexpected manners 50
than unhardened gelatin 61
than unilateral behavior 61
than unilateral control 62
than unilateral decision 121
than unilateral efforts 62
than unilateral measures 95
than unilateral national 43
than unilateral respect 42
than uninfected animals 76
than uninfected females 73
than university college 104
than university courses 94
than university degrees 88
than university faculty 69
than university presses 67
than university research 89
than university studies 103
than university teachers 175
than unshielded twisted 240
than utilitarian function 70
than utilitarian grounds 90
than utilitarian objects 120
than utilitarian purpose 82
than variability between 107
than vegetables because 45
than vegetative bacteria 200
than vertebrate animals 61
than vertically between 49
than vertically drilled 60
than zarathustra himself 62
that abbreviated versions 85
that abominable blemish 42
that abominable calumny 113
that abominable country 51
that abominable creature 213
that abominable lattice 47
that abominable mixture 1015
that abominable modesty 51
that abominable monster 47
that abominable project 63
that abominable quality 43
that abominable regimen 119
that abominable traffic 1086
that abominable traitor 41
that abominable tyranny 144
that abominable whipped 51
that aboriginal affairs 183
that aboriginal america 89
that aboriginal artists 294
that aboriginal culture 1523
that aboriginal history 147
that aboriginal language 64
that aboriginal parents 219
that aboriginal persons 181
that aboriginal religion 244
that aboriginal society 859
that aboriginal workers 272
that aboriginal writers 186
that absolutely absorbs 53
that absolutely anybody 46
that absolutely brought 260
that absolutely certain 648
that absolutely compels 44
that absolutely correct 196
that absolutely dazzled 710
that absolutely demands 432
