tabbed file folders 112
tailor will inherit 53
tailor your answers 284
tailor your behavior 44
tailor your choices 94
tailor your content 135
tailor your courses 119
tailor your efforts 148
tailor your language 60
tailor your marketing 275
tailor your material 195
tailor your message 1406
tailor your product 460
tailor your program 819
tailor your remarks 142
tailor your research 118
tailor your service 108
takeoff from andrews 91
takeoff from chicago 102
takeoff from detroit 85
takeoff from kennedy 85
takeoff went smoothly 40
takers scan quickly 51
takers were allowed 54
takers will receive 56
talent among members 55
talent among teachers 44
talent among writers 53
talent came forward 242
talent came together 59
talent coming together 49
talent ever brought 51
talent ever gathered 53
talent from britain 65
talent from germany 61
talent from outside 1952
talent from overseas 233
talent from private 80
talent from several 55
talent have appeared 89
talent have brought 49
talent have emerged 61
talent into account 56
talent into socially 56
talent just because 78
talent lies chiefly 82
talent lies dormant 48
talent must provide 588
talent show because 77
talent show himself 43
talent show tonight 117
talent soon brought 76
talent very peculiar 123
talent well applied 44
talent were allowed 47
talent were beginning 44
talent were brought 70
talent were devoted 68
talent were equally 49
talent were invited 42
talent will achieve 40
talent will develop 121
talent will express 55
talent will increase 64
talent will prevail 47
talent will produce 67
talent will provide 46
talent will receive 54
talent will require 54
talent will succeed 93
talent will usually 43
talked among friends 51
talked away merrily 71
talked five minutes 423
talked into accepting 685
talked into admitting 61
talked into approving 47
talked into attending 176
talked into believing 513
talked into frights 68
talked into investing 120
talked into marriage 88
talked into oblivion 42
talked into providing 56
talked into returning 206
talked like brothers 65
talked like drunken 44
talked like friends 224
talked like himself 45
talked like natural 57
talked like parrots 46
talked like patriots 42
talked many minutes 50
talked more because 56
talked more frankly 160
talked more largely 80
talked more plainly 64
talked more quickly 501
talked more quietly 212
talked more rapidly 127
talked more vaguely 42
talked more volubly 56
talked more willingly 52
talked most loosely 41
talked much against 128
talked much because 56
talked much together 1364
talked only because 62
talked only briefly 454
talked only vaguely 51
talked over affairs 200
talked over between 990
talked over betwixt 48
talked over certain 64
talked over college 49
talked over details 104
talked over everything 1858
talked over frankly 42
talked over matters 1013
talked over quietly 46
talked over several 247
talked over together 1382
talked poor harriet 110
talked sixth century 83
talked some minutes 43
talked such rubbish 177
talked their language 1693
talked their parents 97
talked there together 76
talked these matters 367
talked those matters 539
talked three minutes 62
talked till bedtime 192
talked till jocelyn 40
talked upon several 286
talked very affably 74
talked very amusingly 63
talked very bluntly 70
talked very briefly 271
talked very civilly 86
talked very feelingly 63
talked very frankly 770
talked very grandly 116
talked very gravely 415
talked very happily 73
talked very heartily 53
talked very largely 105
talked very lightly 110
talked very loosely 86
talked very plainly 402
talked very quickly 367
talked very quietly 504
talked very rapidly 905
talked very roughly 75
talked very sharply 155
talked very strongly 124
talked very sweetly 88
talked very volubly 92
talked well himself 68
talked what sounded 41
taller tree species 52
tallow from ireland 68
tallow into candles 72
tallow were shipped 145
tallow were unknown 112
tamped down between 60
tamped into position 256
tamped some tobacco 41
tandem axle trailer 277
tandem gene cluster 241
tandem mass spectra 5521
tangent bulk modulus 758
tangent line becomes 68
tangent line between 173
tangent line crosses 152
tangent line segment 75
tangent line touches 230
tangent shear modulus 776
tangent unit vectors 87
tangled love affairs 277
tangled rain forests 45
tangled root systems 105
tangled wits together 43
tangles were present 61
tanker runs aground 622
tanker went aground 256
tanned face appeared 110
tanned face covered 128
tanned face flushed 447
tanned face lighted 46
tanned from outdoor 73
tanned legs crossed 91
tanned skin against 96
tanned skin covered 103
tannin from solution 42
tapering away towards 117
tapering body covered 43
tapering down towards 174
tapering into petioles 49
tapering into slender 58
tapering more rapidly 177
tapering more sharply 59
tapering more towards 72
tapering over several 94
tapering tube extends 55
tapering very rapidly 69
tapers away towards 134
tapers down towards 238
tapers less rapidly 52
tapers more rapidly 504
tapers more sharply 123
tapers more towards 128
tapers very rapidly 232
tapers were brought 61
tapers were carried 109
tapers were lighted 1513
tapioca from thailand 43
tapped bulk density 115
tapped into america 132
tapped into broader 41
tapped into certain 44
tapped into current 41
tapped into everything 46
tapped into popular 222
tapped into position 905
tapped into several 112
tapped many sources 115
tapped more quickly 54
tapped other sources 152
tapped some buttons 63
tapped their glasses 152
tapped their pencils 58
tapped these sources 99
tapped very lightly 148
target also depends 89
target areas because 168
target areas include 134
target atom density 146
target atom nucleus 138
target baby boomers 97
target cash balance 4452
target cell adhesion 82
target cell antigen 733
target cell because 67
target cell becomes 66
target cell contact 763
target cell culture 105
target cell depends 160
target cell division 48
target cell effects 300
target cell following 64
target cell function 384
target cell nucleus 1036
target cell numbers 119
target cell resulting 42
target cell results 237
target cell surface 3660
target cell systems 128
target cell tropism 133
target code segment 189
target crop species 99
target data element 181
target date because 66
target fish species 781
target five hundred 171
target from clutter 72
target from outside 101
target from several 131
target gene function 140
target gene product 471
target gene silencing 145
target health behavior 286
target health hazards 152
target high schools 88
target host country 50
target host species 55
target into account 80
target just because 106
target just outside 119
target lies between 48
target lies outside 130
target list because 83
target mass effects 327
target more closely 237
target more quickly 485
target more rapidly 56
target moving towards 46
target much smaller 124
target must include 43
target must provide 56
target must respond 72
target must satisfy 102
target only because 116
target only certain 261
target other markets 43
target other species 47
target pest insects 110
target pest species 1190
target prey species 161
target range between 147
target ratio between 97
target risk factors 401
target site because 111
target their attacks 88
target their efforts 2005
target their enemies 46
target their exchange 46
target their limited 168
target their marketing 1110
target their markets 365
target their message 397
target their offerings 174
target their product 356
target their research 132
target their support 152
target their victims 287
target these enzymes 92
target these factors 203
target these markets 102
target these pathways 160
target these systems 136
target those aspects 118
target those factors 47
target three hundred 155
target tree species 184
target tube operating 55
target very quickly 119
target wave function 1527
target weed species 384
target were measured 165
target were present 94
target were reduced 45
target were similar 47
target will consist 61
target will contain 60
target will decrease 44
target will include 49
target will increase 295
target will largely 91
target will produce 558
target will provide 214
target will receive 129
target will reflect 64
target will require 449
target will respond 120
target will usually 114
target word appeared 201
target your company 93
target your efforts 577
target your marketing 1278
target your message 453
target your product 53
target zone exchange 323
tariff bill because 88
tariff bill embodying 41
tariff bill enacted 266
tariff bill finally 77
tariff bill providing 112
tariff cuts applied 40
tariff cuts averaging 222
tariff cuts because 45
tariff cuts between 205
tariff cuts offered 88
tariff cuts resulting 54
tariff duty imposed 203
tariff ever enacted 151
tariff from chicago 54
tariff from foreign 125
tariff laws against 404
tariff laws enacted 339
tariff must contain 55
tariff rate against 62
tariff rate applied 492
tariff rate applies 244
tariff rate because 75
tariff rate becomes 59
tariff rate between 100
tariff rate charged 240
tariff rate dropped 76
tariff rate exceeds 52
tariff rate imposed 402
tariff rate increase 121
tariff rate reduced 67
tariff rate remains 50
tariff union between 363
tariff upon british 48
tariff upon foreign 658
tariff upon imports 567
tariff wall against 2715
tariff wall between 988
tariff wall erected 161
tariff wars against 167
tariff wars between 493
tariff were adopted 72
tariff were allowed 50
tariff were applied 74
tariff were enacted 64
tariff were imposed 195
tariff were lowered 97
tariff were reduced 192
tariff were removed 322
tariff were repealed 45
tariff will benefit 114
tariff will decrease 63
tariff will improve 73
tariff will increase 286
tariff will produce 82
tariff will protect 44
tariff will provide 63
tarmac road between 214
tarmac road surface 160
tarmac road towards 114
tarred felt between 103
tarred road between 207
tarred road surface 59
tarred road towards 45
tarred rope twisted 70
tarsus much shorter 193
tartan like lightning 80
tartar baking powders 1737
tasked their ingenuity 122
tasked their limited 81
tasted even sweeter 190
tasted good because 273
tasted grow sweeter 62
tasted half oblivion 53
tasted life outside 85
tasted like alcohol 49
tasted like almonds 88
tasted like ambrosia 976
tasted like bananas 52
tasted like battery 88
tasted like cabbage 43
tasted like chicken 1630
tasted like coconut 118
tasted like everything 54
tasted like flowers 81
tasted like freedom 48
tasted like library 58
tasted like lobster 63
tasted like oysters 42
tasted like pennies 61
tasted like perfume 60
tasted like plaster 42
tasted like plastic 279
tasted like potatoes 76
tasted like quinine 124
tasted like regular 45
tasted like roasted 120
tasted like sawdust 2819
tasted like spinach 94
tasted like spoiled 126
tasted like tobacco 155
tasted like tomatoes 40
tasted like vanilla 113
tasted like varnish 135
tasted like venison 67
tasted like vinegar 675
tasted like watered 46
tasted like whiskey 94
tasted more genuine 102
tasted more largely 40
tasted much sweeter 81
tasted nothing stronger 57
tasted only faintly 58
tasted some success 125
tasted such interior 41
tasted such madeira 43
tasted such perfect 69
tasted very insipid 49
tasted very similar 70
tasted very strongly 45
tasted when enjoyed 104
tastes even sweeter 50
tastes flat because 109
tastes good anymore 54
tastes good because 330
tastes have altered 99
tastes have brought 46
tastes have evolved 95
tastes have matured 63
tastes have shifted 184
tastes into account 234
tastes like almonds 49
tastes like ambrosia 427
tastes like battery 52
tastes like because 48
tastes like cabbage 51
tastes like caramel 41
tastes like chicken 5528
tastes like coconut 131
tastes like custard 54
tastes like dessert 52
tastes like everything 123
tastes like garbage 125
tastes like library 51
tastes like lobster 154
tastes like oysters 147
tastes like plastic 303
tastes like pumpkin 48
tastes like regular 144
tastes like sawdust 628
tastes like spinach 241
tastes like sugared 120
tastes like vanilla 384
tastes like varnish 41
tastes like venison 134
tastes like vinegar 1270
tastes look forward 40
tastes more adapted 46
tastes more closely 46
tastes more elegant 246
tastes more natural 45
tastes more refined 135
tastes more spacious 43
tastes much sweeter 743
tastes soon brought 50
tastes sour because 227
tastes tend towards 41
tastes vary according 47
tastes very similar 464
tastes very strongly 140
tastes were against 75
tastes were allowed 48
tastes were austere 89
tastes were beginning 121
tastes were bookish 55
tastes were catered 265
tastes were catholic 1469
tastes were chiefly 61
tastes were congenial 328
tastes were diverse 54
tastes were elegant 79
tastes were equally 122
tastes were evident 46
tastes were exactly 220
tastes were guessed 43
tastes were largely 185
tastes were liberal 44
tastes were limited 319
tastes were musical 59
tastes were natural 50
tastes were opposed 79
tastes were peculiar 101
tastes were perhaps 40
tastes were rapidly 41
tastes were refined 1033
tastes were revealed 49
tastes were similar 1202
tastes were simpler 140
tastes were strongly 182
tastes were towards 43
tastes were unusual 43
tastes were usually 73
tastes were utterly 46
tastes were warlike 42
tastes will develop 41
tastes will dictate 53
tattoo mark becomes 50
tattoo soap bubbles 45
tattoo their persons 93
taught acting classes 66
taught asian history 58
taught birth control 127
taught during regular 127
taught during several 49
taught early because 44
taught fifth graders 125
taught film courses 46
taught film history 101
taught film studies 289
taught five classes 288
taught five courses 95
taught five hundred 263
taught five sections 49
taught four classes 256
taught four courses 149
taught four hundred 71
taught four sections 105
taught free together 95
taught from ancient 67
taught from beginning 71
taught from boyhood 233
taught from century 55
taught from earliest 942
taught from genesis 95
taught from history 55
taught from infancy 7440
taught from january 51
taught from nursery 56
taught from october 49
taught from outside 139
taught from primary 285
taught from pulpits 100
taught from scratch 375
taught from several 53
taught good behavior 99
taught good conduct 51
taught good hygiene 46
taught good lessons 65
taught good manners 1490
taught good posture 41
taught great britain 201
taught great lessons 95
taught great numbers 167
taught hard lessons 154
taught health classes 40
taught here between 45
taught home science 41
taught just because 88
taught least because 51
taught less because 110
taught life lessons 56
taught like parrots 79
taught many aspects 47
taught many chinese 52
taught many classes 295
taught many courses 330
taught many hundred 40
taught many lessons 1321
taught many members 52
taught many persons 120
taught media studies 69
taught more classes 57
taught more complex 96
taught more courses 74
taught more general 41
taught more gravely 51
taught more lessons 47
taught more natural 50
taught more plainly 208
taught more pleasant 138
taught more quickly 151
taught more socially 52
taught much regarding 47
taught much spanish 43
taught only according 63
taught only because 120
taught only briefly 118
taught only certain 44
taught only religion 52
taught oral hygiene 41
taught other classes 80
taught other courses 99
taught other lessons 226
taught other members 110
taught other princes 89
taught other teachers 48
taught over several 276
taught piano lessons 479
taught self control 42
taught self reliance 75
taught sewing classes 69
taught sign language 3033
taught sixth graders 66
taught some aspects 69
taught some chinese 41
taught some classes 467
taught some courses 255
taught some history 76
taught some language 49
taught some lessons 443
taught some manners 324
taught some measures 73
taught some orthodox 121
taught some prayers 53
taught some religion 171
taught some respect 76
taught some science 66
taught such classes 87
taught such courses 398
taught such diverse 47
taught such lessons 235
taught such matters 110
taught such virtues 53
taught their african 46
taught their anatomy 52
taught their beliefs 49
taught their brethren 49
taught their brothers 79
taught their captors 63
taught their charges 283
taught their chinese 43
taught their classes 417
taught their clients 94
taught their country 49
taught their courses 179
taught their culture 67
taught their enemies 123
taught their fellows 136
taught their friends 143
taught their grammar 41
taught their history 177
taught their infants 64
taught their language 813
taught their lessons 623
taught their letters 1147
taught their manners 129
taught their masters 182
taught their members 307
taught their national 72
taught their offspring 548
taught their opinions 157
taught their parents 546
taught their parrots 46
taught their prayers 306
taught their princes 54
taught their religion 536
taught their schools 42
taught their secrets 50
taught their several 47
taught their subject 328
taught their teachers 126
taught their trembling 86
taught there because 50
taught there between 157
taught there briefly 359
taught there herself 115
taught there himself 266
taught there several 197
taught there shortly 213
taught there together 44
taught these animals 54
taught these beliefs 66
taught these classes 304
taught these courses 429
taught these erudite 78
taught these lessons 612
taught these matters 69
taught these savages 69
taught these schools 47
taught these secrets 66
taught these stories 51
taught these teachers 46
taught these virtues 64
taught these writers 42
taught third graders 44
taught those ancient 91
taught those classes 95
taught those courses 90
taught those lessons 300
taught three classes 395
taught three courses 312
taught three hundred 125
taught three lessons 87
taught three sections 117
taught three thousand 83
taught true religion 45
taught very briefly 45
taught very largely 99
taught very plainly 98
taught very quickly 110
taught very similar 42
taught were chiefly 79
taught were divided 71
taught were grammar 119
taught were largely 74
taught were limited 81
taught were religion 61
taught were similar 62
taught were usually 50
taught were written 50
taught what behavior 45
taught what happens 42
taught what science 67
taught yoga classes 42
taught young artists 48
taught young females 43
taught your language 48
taught your parents 47
taught your stomach 72
taunting their enemies 53
taunting their victims 40
taunts cast against 41
tavern just outside 271
tavern will compare 61
taxied into position 895
teacher aide program 355
teacher also allowed 46
teacher also assists 45
teacher also assumes 51
teacher also becomes 113
teacher also brought 54
teacher also decided 42
teacher also decides 53
teacher also noticed 117
teacher also notices 42
teacher also pointed 87
teacher also realizes 56
teacher also records 43
teacher also reminds 41
teacher also reports 69
teacher also selects 70
teacher among teachers 187
teacher asks herself 117
teacher asks himself 280
teacher asks question 231
teacher asks several 102
teacher bears witness 45
teacher been present 43
teacher brings together 90
teacher came forward 192
teacher case studies 191
teacher come together 105
teacher during lessons 71
teacher during student 52
teacher felt himself 70
teacher felt obliged 44
teacher felt strongly 72
teacher find himself 65
teacher five hundred 40
teacher from achieving 49
teacher from alabama 73
teacher from america 160
teacher from arizona 46
teacher from beginning 49
teacher from britain 63
teacher from british 99
teacher from central 95
teacher from chicago 238
teacher from college 64
teacher from columbia 78
teacher from concord 214
teacher from detroit 169
teacher from florida 96
teacher from galilee 317
teacher from germany 127
teacher from glasgow 61
teacher from hamburg 121
teacher from harvard 43
teacher from holland 53
teacher from ireland 80
teacher from leningrad 195
teacher from lincoln 51
teacher from nazareth 972
teacher from northern 162
teacher from oberlin 46
teacher from outside 731
teacher from primary 48
teacher from providing 45
teacher from routine 235
teacher from southern 111
teacher from student 137
teacher from toronto 50
teacher from upstate 86
teacher from vermont 120
teacher from victoria 53
teacher from virginia 90
teacher gain insight 99
teacher gave lessons 80
teacher gave several 66
teacher give careful 43
teacher giving lessons 119
teacher have control 58
teacher have decided 59
teacher here tonight 111
teacher high schools 603
teacher hiring process 49
teacher into account 94
teacher into believing 93
teacher into contact 144
teacher into trouble 68
teacher irving babbitt 56
teacher john gardner 41
teacher just because 272
teacher just beginning 149
teacher knew everything 47
teacher knew exactly 113
teacher know exactly 88
teacher like abelard 44
teacher like herself 78
teacher like himself 138
teacher lost control 107
teacher made certain 56
teacher made himself 44
teacher made history 48
teacher made several 114
teacher more closely 111
teacher more control 55
teacher more familiar 47
teacher more freedom 118
teacher more quickly 95
teacher most closely 41
teacher much freedom 40
teacher much trouble 76
teacher must abandon 68
teacher must achieve 99
teacher must acquire 372
teacher must address 255
teacher must analyze 415
teacher must approve 62
teacher must attempt 460
teacher must balance 140
teacher must believe 489
teacher must clarify 75
teacher must closely 48
teacher must collect 86
teacher must combine 102
teacher must command 91
teacher must compare 43
teacher must concern 111
teacher must conduct 121
teacher must confine 43
teacher must conform 122
teacher must connect 54
teacher must consult 76
teacher must contend 93
teacher must control 199
teacher must correct 120
teacher must deliver 59
teacher must develop 1678
teacher must diagnose 129
teacher must dictate 55
teacher must discuss 68
teacher must display 98
teacher must educate 100
teacher must endeavor 233
teacher must enforce 85
teacher must examine 318
teacher must exhibit 103
teacher must explain 587
teacher must explore 101
teacher must express 82
teacher must finally 49
teacher must forever 55
teacher must fulfill 87
teacher must function 208
teacher must furnish 108
teacher must grapple 47
teacher must herself 137
teacher must himself 799
teacher must imitate 42
teacher must impress 126
teacher must improve 42
teacher must include 289
teacher must increase 52
teacher must initiate 106
teacher must inspire 87
teacher must instill 46
teacher must involve 88
teacher must monitor 220
teacher must observe 786
teacher must operate 209
teacher must perform 361
teacher must possess 2014
teacher must prepare 1007
teacher must present 607
teacher must prevent 43
teacher must proceed 331
teacher must produce 65
teacher must project 43
teacher must promote 64
teacher must protect 101
teacher must provide 3108
teacher must question 83
teacher must quickly 59
teacher must receive 304
teacher must reflect 123
teacher must refrain 177
teacher must request 54
teacher must require 100
teacher must resolve 60
teacher must respect 494
teacher must respond 285
teacher must satisfy 135
teacher must somehow 244
teacher must specify 111
teacher must suggest 68
teacher must support 111
teacher must sustain 41
teacher must undergo 85
teacher must usually 179
teacher must utilize 254
teacher once advised 49
teacher once realizes 51
teacher once visited 55
teacher only because 144
teacher only mastery 66
teacher over student 145
teacher plan lessons 57
teacher plan together 111
teacher puts himself 97
teacher puts together 59
teacher rating measures 168
teacher ratio between 66
teacher ratio dropped 58
teacher ratio remains 44
teacher reads several 49
teacher reads stories 97
teacher role behavior 62
teacher said quietly 120
teacher said sharply 51
teacher said sternly 122
teacher says because 127
teacher sees herself 112
teacher sees himself 277
teacher sets himself 72
teacher some insight 127
teacher soon becomes 141
teacher soon noticed 57
teacher soon realized 78
teacher soon realizes 77
teacher taking courses 65
teacher tell stories 65
teacher time devoted 102
teacher told stories 49
teacher took occasion 89
teacher union members 69
teacher union support 129
teacher upon request 107
teacher used several 53
teacher uses certain 89
teacher uses language 211
teacher uses several 117
teacher uses student 69
teacher very closely 47
teacher very quickly 119
teacher well trained 75
teacher were allowed 85
teacher were brought 69
teacher were equally 41
teacher were invited 52
teacher were limited 95
teacher were present 401
teacher were wounded 60
teacher when preparing 55
teacher will achieve 128
teacher will acquire 161
teacher will address 88
teacher will analyze 137
teacher will appoint 392
teacher will approve 115
teacher will attempt 640
teacher will believe 84
teacher will benefit 188
teacher will clarify 47
teacher will collect 493
teacher will combine 87
teacher will command 54
teacher will comment 70
teacher will compare 64
teacher will conduct 304
teacher will confine 43
teacher will confirm 120
teacher will consist 61
teacher will consult 95
teacher will contact 67
teacher will control 59
teacher will correct 253
teacher will deliver 72
teacher will destroy 48
teacher will develop 785
teacher will dictate 718
teacher will discuss 1723
teacher will display 178
teacher will endeavor 255
teacher will enhance 52
teacher will examine 198
teacher will exhibit 70
teacher will explain 1508
teacher will explore 77
teacher will express 67
teacher will finally 41
teacher will function 97
teacher will furnish 139
teacher will himself 97
teacher will impress 60
teacher will improve 150
teacher will include 200
teacher will increase 162
teacher will initiate 79
teacher will inspire 82
teacher will involve 84
teacher will largely 41
teacher will lecture 97
teacher will monitor 180
teacher will observe 1096
teacher will perform 264
teacher will perhaps 197
teacher will possess 139
teacher will prepare 490
teacher will present 668
teacher will prevent 92
teacher will proceed 208
teacher will produce 269
teacher will promote 137
teacher will protect 51
teacher will provide 2779
teacher will question 99
teacher will quickly 280
teacher will quietly 66
teacher will receive 714
teacher will reflect 69
teacher will refrain 103
teacher will request 74
teacher will require 658
teacher will respect 151
teacher will respond 365
teacher will satisfy 45
teacher will specify 85
teacher will succeed 209
teacher will suffice 84
teacher will suggest 577
teacher will support 89
teacher will testify 271
teacher will usually 1387
teacher will utilize 376
teacher will welcome 263
teacher work closely 82
teacher work samples 73
teacher work together 1016
teacher worth listening 41
teaches asian history 45
teaches film courses 43
teaches film history 167
teaches film studies 657
teaches five classes 182
teaches four classes 120
teaches four courses 51
teaches four foreign 121
teaches from beginning 68
teaches good manners 143
teaches great lessons 73
teaches hard lessons 61
teaches life lessons 46
teaches many courses 56
teaches many lessons 694
teaches media studies 310
teaches most plainly 77
teaches nine foreign 47
teaches other lessons 75
teaches piano lessons 78
teaches self control 47
teaches sign language 110
teaches some classes 52
teaches some lessons 94
teaches such courses 90
teaches such lessons 67
teaches these classes 50
teaches these courses 77
teaches these details 54
teaches these lessons 110
teaches those lessons 47
teaches three classes 185
teaches three courses 83
teaches three lessons 64
teaches three sections 77
teaches true religion 55
teaches very plainly 157
teaches young persons 80
teaches your muscles 45
teachings also include 48
teachings from ancient 84
teachings from judaism 50
teachings have appeared 41
teachings have brought 150
teachings have enabled 51
teachings have endured 47
teachings have exerted 81
teachings have largely 42
teachings have settled 74
teachings into account 55
teachings into harmony 60
teachings into written 43
teachings more closely 62
teachings went against 40
teachings were adapted 109
teachings were adopted 213
teachings were against 79
teachings were applied 115
teachings were beginning 75
teachings were brought 324
teachings were carried 324
teachings were closely 70
teachings were correct 79
teachings were derived 206
teachings were devoted 41
teachings were divided 48
teachings were equally 54
teachings were finally 56
teachings were founded 115
teachings were gathered 53
teachings were ignored 82
teachings were largely 235
teachings were limited 92
teachings were misleading 41
teachings were offered 54
teachings were opposed 169
teachings were perhaps 41
teachings were popular 76
teachings were preached 48
teachings were quickly 42
teachings were reduced 63
teachings were removed 61
teachings were revealed 147
teachings were revived 49
teachings were similar 174
teachings were strongly 84
teachings were studied 50
teachings were superior 76
teachings were unknown 51
teachings were usually 62
teachings were utterly 48
teachings were written 468
teacups were emptied 60
tearful eyes towards 218
tearful eyes upwards 45
tearful eyes watched 48
tearful face against 65
tearful face towards 64
tedious days elapsed 115
tedious dull absence 72
tedious fifth chapter 42
tedious hand process 114
tedious hour elapsed 44
tedious land carriage 52
tedious land journey 197
tedious rail journey 61
tedious task because 180
tedious task himself 43
tedious task involving 57
tedious task requiring 119
tedious time consuming 40
tedious very quickly 182
tedious voting process 90
tedious when applied 77
tedious when carried 50
tedious when recurring 50
tedious when repeated 137
tedious work because 96
tedious work requiring 54
teller must possess 64
temper among persons 44
temper best accords 97
temper best evinces 89
temper even ruffled 65
temper from exploding 68
temper grew fiercer 110
temper grew shorter 264
temper grew steadily 85
temper here assumes 80
temper just because 124
temper like himself 41
temper made enemies 40
temper more quickly 117
temper much dignity 89
temper must precede 112
temper only because 73
temper over matters 43
temper over trifles 208
temper some service 61
temper their attacks 112
temper their behavior 255
temper their concern 42
temper their decision 166
temper their demands 818
temper their desires 144
temper their devotion 115
temper their efforts 140
temper their emotions 147
temper their idealism 196
temper their justice 139
temper their language 178
temper their natural 189
temper their opinions 129
temper their passions 250
temper their reactions 126
temper their remarks 157
temper their support 109
temper their verdict 49
temper took control 46
temper very distant 179
temper very quickly 239
temper very unusual 101
temper were adapted 81
temper were equally 80
temper were spoiled 40
temper what command 53
temper when annoyed 42
temper when aroused 378
temper when crossed 557
temper when opposed 58
