tab alignment selector 523
ten countries selected 54
ten countries surveyed 131
ten dependent children 91
ten dependent variables 198
ten depressed patients 71
ten different accounts 210
ten different agencies 198
ten different american 168
ten different articles 290
ten different branches 126
ten different cabinets 41
ten different channels 84
ten different chapters 71
ten different chemical 132
ten different children 100
ten different churches 123
ten different clusters 52
ten different colleges 129
ten different computer 100
ten different concepts 43
ten different contexts 44
ten different counties 260
ten different cultures 123
ten different divisions 87
ten different elements 188
ten different examples 82
ten different families 328
ten different functions 193
ten different hormones 47
ten different journals 56
ten different languages 2285
ten different linguistic 47
ten different literary 42
ten different locations 637
ten different machines 104
ten different materials 119
ten different minerals 51
ten different mutations 47
ten different numerals 66
ten different occasions 833
ten different passages 57
ten different patients 52
ten different patterns 230
ten different pictures 186
ten different positions 420
ten different possible 169
ten different problems 91
ten different products 258
ten different programs 171
ten different projects 209
ten different prophets 55
ten different proteins 100
ten different purposes 57
ten different quarters 59
ten different questions 105
ten different religions 51
ten different religious 75
ten different scenarios 56
ten different services 51
ten different solutions 113
ten different standard 44
ten different students 65
ten different subjects 409
ten different subunits 47
ten different variables 140
ten different variations 109
ten different villages 107
ten difficult questions 49
ten discussion questions 43
ten electoral divisions 62
ten executive officers 45
ten foundation subjects 273
ten gainfully employed 56
ten generally accepted 789
ten governors presided 44
ten important articles 46
ten important questions 136
ten industrial concerns 62
ten interview questions 101
ten molecular diameters 92
ten newspaper articles 44
ten objective questions 46
ten outstanding american 47
ten pamphlets intended 60
ten perfectly distinct 43
ten political divisions 55
ten predictor variables 126
ten preschool children 117
ten principal articles 68
ten principal divisions 98
ten principal languages 80
ten principal officers 44
ten prominent citizens 167
ten protected cruisers 64
ten provincial capitals 117
ten provincial premiers 581
ten qualified electors 135
ten scholarly articles 117
ten sentences containing 574
ten sentences describing 94
ten specimens examined 85
ten statutory holidays 45
ten surrounding counties 76
ten surrounding villages 111
ten technical colleges 44
ten television channels 92
ten television programs 372
ten theological champions 56
ten theological students 64
ten transition elements 162
ten transport aircraft 49
ten uniformed officers 51
than activated charcoal 155
than activation energies 70
than additional benefits 51
than additional evidence 51
than additional security 63
than addressed directly 46
than adversely affected 52
than advertising agencies 159
than advertising revenues 56
than affective disorder 99
than affective symptoms 62
than aggregate economic 109
than agreement concerning 49
than alcoholic solutions 53
than alexander campbell 55
than alexander hamilton 1950
than alexander stephens 56
than algebraic equations 131
than aliphatic alcohols 83
than alternating currents 61
than altogether rejected 81
than ameliorate problems 59
than americans believed 43
than americans invested 46
than amorphous materials 147
than amorphous polymers 191
than anecdotal accounts 101
than anecdotal evidence 1178
than anecdotal interest 579
than antibiotic treatment 57
than apartment dwellers 120
than apostolic authority 121
than apostolic severity 44
than appearance suggests 44
than appointed officials 209
than arbitrary authority 61
than arbitrary decisions 184
than arbitrary divisions 71
than arbitrary personal 78
than archibald macleish 51
than aristotle intended 50
than arithmetic averages 119
than artificial barriers 40
than artificial materials 49
than artificial products 50
than artificial selection 183
than assembler languages 45
than association football 47
than attorneys admitted 61
than australian children 70
than australian currency 69
than australian students 85
than authorized purposes 58
than automated services 96
than automatic machines 56
than automatic processing 164
than automatic reversal 40
than available capacity 105
than available equations 46
than available evidence 128
than available positions 181
than available supplies 108
than ayatollah khomeini 64
than ballistic missiles 521
than ballistic stretching 71
than behavioral outcomes 90
than behavioral patterns 43
than behavioral problems 57
than behavioral treatment 72
than bilateral agencies 44
than bilateral channels 55
than bilateral relations 113
than bilateral symmetry 163
than biological activity 94
than biological category 60
than biological children 257
than biological concepts 83
than biological entities 89
than biological evolution 1231
than biological families 111
than biological functions 54
than biological heredity 220
than biological heritage 56
than biological instinct 48
than biological interest 40
than biological machines 61
than biological maturity 50
than biological realities 86
than biological relations 40
than biological sciences 55
than biological survival 106
than biological treatment 102
than biological variables 78
than botanical interest 61
than broadcast networks 65
than calculating machines 58
than capillary pressure 157
than carefully composed 59
than carefully designed 351
than carefully evaluating 51
than carefully examined 45
than carefully prepared 231
than carefully selected 134
than catalysts prepared 48
than catalytic activity 47
than centrally directed 338
than ceremonial functions 101
than ceremonial occasions 91
than ceremonial purposes 161
than certified historic 209
than character analysis 58
than character evidence 85
than character printers 86
than character sketches 72
than childhood memories 97
than childless families 50
than christina rossetti 181
than christmas presents 42
than circulating antibody 106
than civilized soldiers 51
than classical analysis 97
than classical computed 52
than classical economic 86
than classical education 109
than classical languages 108
than classical liberals 74
than classical musicians 53
than classical mythology 99
than classical rhetoric 44
than classical sanskrit 42
than classical scholars 51
than classical subjects 92
than classical variables 74
than classroom education 62
than classroom lectures 238
than cognitive activity 48
than cognitive capacity 44
than cognitive deficits 96
than cognitive functioning 70
than cognitive functions 77
than cognitive outcomes 85
than cognitive problems 46
than cognitive processing 101
than cognitive symptoms 50
than cognitive variables 77
than collection agencies 51
than commercial accounting 44
than commercial activity 123
than commercial aircraft 104
than commercial airlines 117
than commercial business 101
than commercial carriers 53
than commercial channels 65
than commercial concerns 99
than commercial entities 62
than commercial expansion 53
than commercial formulas 55
than commercial insurers 74
than commercial interest 357
than commercial materials 51
than commercial mischief 42
than commercial products 397
than commercial programs 80
than commercial projects 53
than commercial property 148
than commercial purposes 978
than commercial pursuits 65
than commercial relations 210
than commercial services 88
than commercial software 258
than commercial vehicles 187
than commercial ventures 119
than commercial viability 62
than committee chairmen 47
than commodity products 51
than communist doctrine 49
than community colleges 292
than community concerns 43
than community controls 420
than community interest 48
than community organizing 45
than community oriented 173
than community problems 45
than community property 579
than community relations 61
than community services 120
than completed contract 43
than completed suicides 142
than compounds containing 113
than conceited attempts 71
than conditions prevailing 64
than conduction velocity 52
than confident assertion 52
than confronting problems 46
than congenital infection 50
than congenital syphilis 72
than conjugate gradient 44
than conquered subjects 46
than considering specific 81
than consonant clusters 62
than construct validity 62
than consumers actually 50
than contested elections 45
than continual sickness 46
than continued attempts 53
than continued conflict 195
than continued economic 47
than continued expansion 81
than continued exposure 50
than continued military 85
than continued operation 93
than continued treatment 58
than controlling emissions 41
than controlling inflation 74
than controlling interest 124
than convection currents 53
than convention demanded 79
than convention required 89
than corporate business 81
than corporate entities 86
than corporate insiders 119
than corporate interest 50
than corporate managers 217
than corporate officers 76
than corporate property 43
than corporate purposes 160
than corporate strategy 123
than countably infinite 66
than countless thousands 67
than currently accepted 227
than currently achieved 69
than currently believed 366
than currently deducted 75
than currently employed 153
than currently expected 204
than currently foreseen 52
than currently imagined 45
than currently observed 203
than currently possible 366
than currently prevailing 45
than currently prevails 263
than currently produced 80
than currently proposed 57
than currently provided 171
than currently reported 135
than currently required 147
than currently supposed 60
than customary attention 140
than customary emphasis 50
than customary interest 57
than customary practice 86
than customary velocity 53
than dedicated circuits 60
than dedicated hardware 51
than deductive analysis 52
than deductive approach 54
than deductive argument 40
than defensive purposes 329
than defensive strategy 53
than delegated authority 73
than dependent children 107
than dependent variables 180
than depressed children 79
than depressed patients 492
than depressed subjects 126
than desirable behaviors 53
than desirable condition 47
than desirable locations 47
than desirable outcomes 354
than desirable situation 311
than desperate attempts 125
than desperate resolves 85
than desultory attention 46
than determining probable 47
than devotional purposes 46
than dexterous delivery 42
than diachronic analysis 55
than diagnostic category 71
than diagnostic entities 128
than diagnostic purposes 192
than different branches 44
than different functions 44
than different languages 124
than different policies 40
than diminishing marginal 66
than discharge pressure 53
than discourse analysis 96
than disparaging speeches 188
than disparate treatment 85
than distracting yourself 40
than disturbed children 65
than divergent evolution 58
than dividends received 167
than dividends reported 189
than doctrinal disputes 78
than doctrinal orthodoxy 95
than documents containing 45
than downright rebellion 41
than downright treachery 67
than economics involved 45
than effective treatment 160
than efficient causation 95
than efficient managers 41
than efficient operation 59
than efficient resource 53
than elaborate ornament 58
than electoral machines 56
than electoral politics 370
than electoral purposes 49
than elemental analysis 41
than elemental chlorine 61
than elsewhere suggests 45
than emergency purposes 45
than emergency response 54
than emergency services 75
than emergency treatment 171
than emergency vehicles 42
than emphasizing specific 171
than empirical adequacy 125
than empirical analysis 210
than empirical approach 54
than empirical concepts 85
than empirical evidence 1582
than empirical formulas 41
than empirical questions 43
than empirical realities 74
than empirical treatment 105
than empirical validity 78
than employees performing 62
than encourage critical 40
than encourage economic 49
than encourage progress 57
than encourage students 83
than encouraging children 104
than encouraging critical 41
than encouraging economic 57
than encouraging response 45
than encouraging students 222
than endurance exercise 48
than enzymatic activity 50
than ephemeral interest 1051
than epileptic seizures 120
than episcopal authority 59
than epistemic modality 58
than equipment designed 58
than equitable remedies 48
than equitable treatment 77
than establish separate 58
than estimated revenues 73
than estimates obtained 726
than estimates provided 49
than estimates reported 57
than etiquette demanded 40
than etiquette required 91
than everybody expected 72
than excellent condition 47
than excessive attention 52
than excessive moisture 47
than excessive pressure 51
than exclusive approach 58
than exclusive attention 125
than exclusive emphasis 44
than executive agencies 96
than executive authority 88
than executive business 42
than executive functions 197
than executive officers 263
than executive officials 103
than executive positions 42
than exemplary episodes 67
than exogenous variables 93
than expectant treatment 87
than expensive imported 72
than expensive materials 51
than expressed directly 99
than expressly asserted 40
than expressly commenting 115
than expressly provided 43
than extremely dangerous 44
than extremely moderate 72
than extrinsic evidence 56
than factually accurate 60
than falsehood respecting 99
than fatherless children 85
than favorable comments 65
than favorable economic 51
than favorable outcomes 88
than favorable response 56
than favorable treatment 80
than favorably disposed 70
than favorably inclined 41
than federally mandated 41
than ferdinand resolved 65
than firstborn children 111
than fortified villages 77
than foundation managers 383
than fraternal affection 318
than fraternal interest 67
than fraternal kindness 57
than frederick augustus 59
than frederick douglass 995
than frequency response 44
than frivolous pleasures 52
than fruitless attempts 45
than functional activity 45
than functional analysis 79
than functional benefits 50
than functional divisions 46
than functional literacy 189
than functional managers 77
than functional problems 51
than functional purposes 176
than functional relations 71
than functional residual 99
than gainfully employed 99
than generally accepted 4148
than generally admitted 249
than generally approved 50
than generally believed 3110
than generally conceded 76
than generally credited 115
than generally employed 48
than generally expected 1932
than generally imagined 466
than generally observed 396
than generally obtained 112
than generally presumed 115
than generally prevails 258
than generally provided 45
than generally reported 338
than generally required 118
than generally supposed 3192
than genuinely religious 91
than geographic distance 182
than geographic isolation 60
than geographic latitude 57
than geographic mobility 49
than geological evidence 67
than glorified villages 48
than gradually developing 50
than gratified curiosity 40
than happiness produced 120
than harmonious relations 104
than heuristic processing 76
than honorable provable 102
than honorable purposes 51
than household gluttony 180
than household industry 7278
than household purposes 56
than household servants 163
than household suffrage 157
than hydraulic machines 48
than hydraulic pressure 83
than identical products 46
than identical treatment 42
than identifying problems 78
than identifying specific 260
than imaginary privation 40
than immigrant children 81
than immovable property 1391
than impetuous appetite 161
than impulsive children 197
than indemnity benefits 55
than indicated altitude 73
than indulgent treatment 42
than industrial activity 161
than industrial capacity 43
than industrial channels 43
than industrial concerns 71
than industrial conflict 60
than industrial disputes 106
than industrial education 116
than industrial engineering 87
than industrial engineers 61
than industrial expansion 111
than industrial laborers 41
than industrial managers 64
than industrial policies 90
than industrial pollution 162
than industrial products 483
than industrial progress 74
than industrial projects 70
than industrial property 76
than industrial purposes 221
than industrial pursuits 68
than industrial relations 372
than inelastic scattering 73
than inhalation anesthesia 104
than inherited property 60
than inorganic chromium 47
than inorganic materials 211
than inorganic nitrogen 310
than inorganic pigments 135
than inorganic selenium 65
than inpatient hospital 124
than inpatient programs 66
than inpatient services 145
than inpatient treatment 619
than installed capacity 112
than instructing children 41
than insurance benefits 97
than insurance business 144
than insurance coverage 94
than insurance policies 248
than insurance premiums 300
than insurance proceeds 105
than insurance programs 43
than intangible property 169
than intangible religious 100
than intensive analysis 44
than intensive treatment 66
than interacting directly 123
than interbank deposits 44
than intervene directly 126
than intervening directly 205
than intervening variables 115
than intrinsic interest 307
than intuitive judgment 73
than invariable sequence 116
than inventory property 51
than irrational creatures 125
than irrigation projects 48
than isometric exercise 53
than isotropic materials 43
than iterative solutions 91
than knowledge acquired 262
than knowledge concerning 63
than knowledge embedded 62
than knowledge obtained 92
than knowledge produced 42
than knowledge transfer 79
than landscape painters 83
than literally accurate 46
than livestock products 103
than logically compelling 146
than logically possible 67
than magnesium chloride 173
than magnesium sulphate 399
than mainstream american 209
than mainstream children 117
than mainstream medicine 58
than mainstream students 92
than maintaining multiple 44
than maintaining separate 149
than malignant melanoma 161
than malignant neoplasms 118
than maltreated children 68
than managerial positions 57
than mandatory controls 60
than mandatory programs 51
than masculine subjects 64
than materially assisted 56
than materially impaired 62
than medically oriented 40
than medicinal purposes 642
than medicinal treatment 88
than mercenary soldiers 96
than metabolic acidosis 308
than methodical selection 46
than microsoft internet 126
than minimally adequate 110
than minimally invasive 45
than minimally involved 85
than minimally required 133
than miserably straggling 269
than miserably struggling 43
than misguided attempts 45
than molecular diffusion 777
than molecular dynamics 101
than molecular formulas 49
than molecular hydrogen 205
than molecular nitrogen 95
than molecular thickness 48
than molecular vibration 149
than molecules containing 105
than momentary attention 236
than momentary interest 453
than monolingual children 780
than monolingual students 72
than monolithic concrete 45
than motorized vehicles 63
than municipal agencies 43
than municipal boroughs 40
than municipal councils 58
than municipal elections 64
than municipal functions 40
than municipal officers 63
than municipal officials 80
than municipal politics 53
than municipal purposes 173
than narrative accounts 103
than nationally oriented 77
than naturally acquired 101
than naturally followed 42
than naturally produced 98
than necessary attention 138
than necessary business 80
than necessary elements 63
than necessary emphasis 89
than necessary expenses 95
than necessary increases 68
than necessity demanded 306
than necessity dictated 65
than necessity dictates 51
than necessity obtrudes 79
than necessity required 1361
than necessity requires 995
than neglected children 146
than negligent homicide 43
than neighboring counties 52
than newspaper accounts 216
than newspaper articles 419
than newspaper coverage 96
than newspaper headlines 195
than newspaper publishing 50
than nocturnal emissions 95
than nocturnal enuresis 60
than nominally christian 174
than nonverbal messages 43
than nonviolent husbands 81
than normative analysis 57
than nostalgic memories 44
than numerical analysis 123
than numerical equality 67
than numerical identity 72
than numerical relations 52
than numerical solutions 87
than objective accounts 56
than objective analysis 474
than objective approach 46
than objective criterion 60
than objective economic 127
than objective entities 50
than objective evidence 416
than objective interest 57
than objective judgment 81
than objective morality 50
than objective physical 90
than objective questions 91
than objective realities 151
than occasional allergic 56
than occasional attention 135
than occasional contacts 51
than occasional drinkers 76
than occasional excesses 47
than occasional glimpses 273
than occasional interest 65
than occasional variations 100
than occasional visitors 123
than offensive purposes 125
than offensive strategy 75
than officially admitted 129
than officially approved 130
than officially recorded 271
than officially reported 875
than officially required 46
than operative treatment 120
than organized business 46
than organized education 47
than organized medicine 50
than organized religions 45
than originate subjects 91
than outwardly directed 58
than overgrown children 68
than overgrown villages 421
than overnight delivery 96
than palestine refugees 70
than palliative treatment 232
than parliament intended 53
than passionate enthusiasm 57
than passionate raptures 44
than passively accepted 128
than passively involved 70
than passively received 168
than passively receives 55
than passively reflecting 125
than passively responding 231
than passively submitting 102
than penetrating injuries 123
than perceived benefits 62
than perfectly accurate 222
than perfectly balanced 63
than perfectly beautiful 61
than perfectly circular 95
than perfectly executed 43
than perfectly flexible 171
than perfectly friendly 63
than perfectly informed 202
than perfectly innocent 49
than perfectly positive 67
than perfectly prepared 58
than perfectly straight 234
than perfectly virtuous 83
than periodical articles 103
than periodical payments 49
than permanent exclusion 51
than permanent migrants 103
than permanent migration 165
than permanent pastures 73
than permanent positions 66
than permanent settlers 166
than permanent solutions 85
than perpetual sameness 95
than persevering industry 45
than personnel managers 66
than personnel services 141
than pertinent questions 149
than pesticide residues 72
than petroleum products 530
than petroleum reserves 58
than plantation laborers 50
than plurality elections 53
than political activism 401
than political activity 729
than political advocacy 79
than political affinity 41
than political agencies 43
than political agitation 346
than political alliances 93
than political ambitions 115
than political analysis 221
than political analysts 55
than political approach 61
than political argument 148
than political authority 293
than political autonomy 114
than political bargaining 114
than political benefits 44
than political blunders 54
than political channels 126
than political concepts 53
than political concerns 413
than political conflict 151
than political conquest 57
than political contests 47
than political controls 50
than political cynicism 47
than political decisions 214
than political disputes 40
than political divisions 249
than political doctrine 85
than political education 140
than political efficacy 51
than political elections 50
than political elements 41
than political emphasis 44
than political entities 212
than political equality 342
than political exigency 43
than political expansion 43
than political freedoms 80
than political functions 121
than political geography 166
than political gestures 56
than political harangues 40
than political hegemony 57
than political identity 90
than political infighting 43
than political interest 623
than political intrigue 351
than political judgment 63
than political liberals 89
than political machines 44
than political morality 67
than political movement 58
than political offenses 88
than political officers 54
than political officials 104
than political organizing 46
than political policies 44
than political positions 80
than political practice 70
than political precepts 47
than political pressure 361
than political prestige 40
than political problems 426
than political programs 118
than political progress 141
than political prudence 128
than political purposes 354
than political questions 530
than political radicals 48
than political realities 185
than political rebellion 45
than political refugees 346
than political relations 232
than political rhetoric 680
than political sagacity 68
than political salvation 40
than political security 67
than political services 44
than political solutions 303
than political speeches 160
than political strategy 151
than political struggle 178
than political subjects 115
than political survival 76
than political variables 168
than polyvinyl chloride 230
than popularly believed 401
than popularly imagined 149
than popularly supposed 341
than population averages 47
than population dynamics 45
than population equality 64
than population genetics 83
than population increased 57
than population increases 210
than population pressure 483
than positional authority 92
than potassium chlorate 575
than potassium chloride 588
than potassium feldspar 304
than potassium sulphate 161
than practical activity 181
than practical approach 45
than practical benefits 44
than practical business 61
than practical capacity 150
than practical clinical 56
than practical concerns 108
than practical economic 55
than practical education 87
than practical interest 7461
than practical military 45
than practical politics 426
than practical problems 242
than practical purposes 375
than practical questions 82
than practical realities 70
than practical solutions 145
than practical subjects 60
than pragmatic concerns 43
than precisely accurate 51
than predicate calculus 57
than premature attempts 63
than preschool children 427
than preschool programs 45
than prescribe specific 42
than prescribing solutions 66
than prescribing specific 127
than presented directly 49
than presently accepted 66
than presently achieved 64
than presently believed 115
than presently employed 69
than presently expected 46
than presently observed 224
than presently possible 147
than presently prevails 91
than presently provided 63
than presently required 51
than president buchanan 84
than president coolidge 169
than president franklin 180
than president harrison 46
than president mckinley 183
than president washington 193
than prevailed anywhere 42
than prevailed formerly 85
than prevention programs 59
than previously accepted 363
than previously achieved 341
than previously admitted 180
than previously assessed 79
than previously assigned 42
than previously attained 166
than previously believed 23849
than previously conceded 40
than previously declared 44
than previously detected 77
than previously employed 250
than previously examined 133
than previously expected 5869
than previously forecast 631
than previously foreseen 94
than previously imagined 5896
than previously inferred 87
than previously intended 69
than previously mentioned 302
than previously observed 2206
than previously obtained 550
than previously occupied 94
than previously occurred 64
than previously outlined 76
than previously possible 2928
than previously presumed 191
than previously produced 56
than previously proposed 539
than previously provided 109
than previously received 73
than previously reckoned 43
than previously recorded 583
than previously reported 16219
than previously required 946
than previously supposed 4380
than previously surmised 79
than previously utilized 48
than primarily economic 123
than primarily religious 44
than primitive cultures 51
than primitive religions 41
than primitive savagery 52
than primordial villages 465
than privately financed 57
than privately operated 140
than privately retained 74
than proactive approach 101
than processed products 75
than production capacity 277
than production controls 45
than production functions 118
than production increases 93
than production intended 64
than production managers 51
than production oriented 384
than production problems 92
than production purposes 47
than production relations 205
than professor galbraith 45
than professor woodward 227
than programming languages 333
than projected increases 44
than projected revenues 49
than propriety admitted 64
than propriety demanded 50
than propriety dictated 61
than prosecuting attorney 84
than provincial autonomy 72
than provincial capitals 74
than provincial interest 175
than provincial officials 52
than provincial politics 45
than psychotic patients 85
than psychotic symptoms 124
than published accounts 69
than published articles 48
than published materials 52
than pulmonary arteries 53
than pulmonary embolism 189
than pulmonary pressure 44
than pulmonary vascular 140
than purchased outright 166
than quadratic equations 105
than quadratic functions 45
than qualified approval 44
than qualified majority 56
than qualified property 56
than qualified rollover 52
than quarterly payments 54
than railroads somewhat 42
than reasonable creatures 67
than reasonable expenses 58
than reasonable interest 42
than reasonable prudence 65
than reasonable suspicion 448
than reasonably accurate 262
than reasonably expected 122
than reasonably possible 57
than reasonably required 137
than recommend specific 53
than recurrent episodes 57
than recurrent infection 47
than reflected sunlight 75
than reflexive patterns 55
than regression analysis 337
than regression equations 130
than regularly employed 71
than regulated monopoly 79
than reinforcing dominant 57
than relational database 85
than relational operator 201
than residence purposes 66
than restricting attention 113
than riderless coursers 41
than salisbury cathedral 172
than sanguinary brigands 44
than saturation pressure 180
than scattered examples 56
than scattered randomly 69
than scheduled airlines 82
than scheduled services 56
than scholarly analysis 82
than scholarly articles 50
than scholarly interest 202
than scholarly journals 87
than scholarly purposes 75
than scholarly pursuits 45
than scholarly treatises 40
than schoolboy invention 43
than scripture warrants 138
than secondary alcohols 147
than secondary attention 69
than secondary education 1532
than secondary electron 48
than secondary evidence 99
than secondary industry 62
than secondary infection 48
than secondary interest 161
than secondary invaders 68
than secondary liability 47
than secondary materials 51
than secondary students 172
than secondary treatment 311
than sedentary controls 167
than sedentary subjects 252
than segmental resection 52
than selective attention 96
than selective coverage 55
than sentences containing 159
than sequential execution 50
than sequential processing 225
than sequential programs 106
than sequential treatment 44
than seventeen children 160
than seventeen churches 61
than seventeen counties 122
than seventeen distinct 164
than seventeen divisions 50
than seventeen languages 77
than seventeen occasions 71
than seventeen separate 156
than seventeen villages 68
than sheffield grinders 74
than sigismund observed 40
than similarly affected 56
than similarly educated 250
than similarly employed 73
than similarly equipped 140
than similarly prepared 162
than similarly situated 1894
than simulated alacrity 67
than slavishly followed 40
than socialized medicine 72
than sometimes believed 58
than sometimes imagined 117
than sometimes supposed 262
than sovereign authority 95
than sovereign immunity 54
than spasmodic attempts 40
than specialist interest 86
than specified precision 76
than specified purposes 47
than specified threshold 71
than specimens obtained 49
than speculate concerning 88
than spherical surfaces 126
than spherical symmetry 167
than spiritual authority 105
than spiritual benefits 95
than spiritual censures 41
than spiritual concerns 249
than spiritual direction 48
than spiritual elevation 52
than spiritual guidance 120
than spiritual maturity 46
than spiritual problems 54
than spiritual progress 80
than spiritual purposes 94
than spiritual pursuits 54
than spiritual realities 57
than spiritual salvation 181
than statutory agencies 50
than statutory authority 158
than statutory licenses 98
than statutory services 60
than stimulate economic 63
than stimulate interest 99
than stimulating economic 42
than stimulating interest 40
than strategic alliances 94
than strategic approach 42
than strategic concerns 87
than strategic decisions 125
than strategic military 40
than strategic purposes 71
than strenuous exercise 69
than strictest scrutiny 87
than stylistic analysis 47
than stylistic felicity 48
than stylistic questions 55
than summarily dismissing 43
than suppressing symptoms 41
than surrender yourself 90
than surrounding counties 43
than surrounding lowlands 82
than surrounding surfaces 64
than suspended sediment 53
than sustained analysis 49
than sustained argument 43
than sustained attention 57
than sylvester stallone 96
than syntactic relations 43
than tantalizing glimpses 57
than technical accuracy 125
than technical advances 107
than technical analysis 188
than technical approach 45
than technical capacity 67
than technical colleges 69
than technical concerns 76
than technical decisions 66
than technical economic 65
than technical education 371
than technical facility 99
than technical failures 62
than technical functions 42
than technical guidance 122
than technical interest 356
than technical precision 50
than technical problems 626
than technical progress 331
than technical purposes 45
than technical questions 186
than technical services 100
than technical solutions 179
than technical subjects 133
than technical treatises 40
than technical violations 48
than technique oriented 51
than telephone services 52
than television coverage 51
than television programs 151
than temperate climates 158
than temporary alliances 107
than temporary benefits 44
than temporary business 42
than temporary declines 282
than temporary deviations 46
than temporary economic 58
than temporary insanity 43
than temporary interest 614
than temporary migrants 68
than temporary migration 50
than temporary military 80
than temporary palliation 47
than temporary personal 49
than temporary physical 59
than temporary purposes 104
than temporary setbacks 143
than temporary shelters 131
than temporary solutions 122
than temporary supplies 43
than temporary validity 62
than temporary visitors 56
than territory occupied 57
than themselves expected 58
than themselves increases 47
than theological argument 137
than theological concepts 40
than theological concerns 63
than theological disputes 51
than theological doctrine 116
than theological interest 50
than theological niceties 48
than theological orthodoxy 61
than theological problems 66
than theological questions 106
than theological students 69
than theological treatises 89
than theoretical accuracy 46
than theoretical analysis 253
than theoretical approach 174
than theoretical argument 111
than theoretical capacity 74
than theoretical concepts 197
than theoretical concerns 349
than theoretical education 48
than theoretical elegance 44
than theoretical entities 46
than theoretical interest 4205
than theoretical positions 44
than theoretical problems 224
than theoretical purposes 108
than theoretical questions 203
than thoughtful analysis 92
than thoughtful scrutiny 105
than throughout eternity 69
than transient interest 310
than transient visitors 42
than translating directly 51
than transport capacity 58
than traumatic injuries 46
than trivalent chromium 107
than turbidity currents 370
than turbulent diffusion 83
than typically believed 43
than typically developing 1571
