tab character between 181
ten different results 75
ten different samples 275
ten different schemes 62
ten different schools 649
ten different sections 321
ten different sectors 68
ten different sources 311
ten different speakers 67
ten different species 1288
ten different spellings 52
ten different stations 140
ten different stories 230
ten different strains 142
ten different streets 67
ten different studies 145
ten different subject 161
ten different symbols 304
ten different systems 231
ten different targets 82
ten different teachers 108
ten different tenants 45
ten different vendors 40
ten different versions 609
ten different vessels 91
ten different voltage 45
ten different volumes 47
ten different writers 93
ten edinburgh minutes 79
ten electrons outside 81
ten empirical studies 57
ten excruciating minutes 56
ten executive members 43
ten factories employing 43
ten fibonacci numbers 90
ten fruitless minutes 55
ten frustrating minutes 51
ten hollywood writers 143
ten honorable mentions 58
ten important aspects 51
ten important factors 78
ten industrial estates 45
ten industrial schools 54
ten industrial sectors 212
ten industrial workers 122
ten infectious diseases 69
ten inhabited islands 121
ten intervals between 49
ten intervening minutes 128
ten irrational beliefs 47
ten missionary stations 51
ten naturally occurring 81
ten newspaper columns 43
ten nominated members 264
ten opposition parties 47
ten outsiders yielded 87
ten permanent members 165
ten permanent workers 47
ten politburo members 64
ten political parties 1321
ten premature infants 47
ten previously unknown 46
ten primordial numbers 71
ten principal classes 93
ten principal exports 67
ten principal figures 47
ten principal islands 161
ten principal markets 97
ten principal members 83
ten principal persons 41
ten principal squares 84
ten production workers 96
ten projected volumes 56
ten prominent members 64
ten published studies 54
ten published volumes 98
ten relocation centers 550
ten repetition maximum 175
ten replicate samples 83
ten secondary schools 524
ten secondary teachers 61
ten sentences beginning 62
ten sovereign princes 77
ten statewide surveys 64
ten strenuous minutes 41
ten suffragan bishops 89
ten suspected witches 248
ten syllables arranged 45
ten telephone numbers 71
ten television markets 91
ten television stations 279
ten temporary members 85
ten theological schools 51
ten unofficial members 360
ten unskilled workers 53
ten witnesses present 94
ten wonderful seconds 44
than abdominal surgery 82
than absorption spectra 116
than accidents involving 52
than acyclovir against 89
than additional capital 54
than additional profits 44
than additional support 45
than admirable behavior 70
than adventure stories 104
than adversely affecting 77
than advertising because 201
than advertising revenue 72
than advertising slogans 57
than affective aspects 45
than agamemnon himself 47
than aggregate figures 84
than aggregate measures 83
than aggregate national 62
than aggression against 108
than agreement between 290
than aimlessly wandering 40
than alcibiades himself 122
than alcoholic liquors 59
than alexander himself 325
than alexander selkirk 57
than algebraic numbers 79
than algebraic symbols 205
than alternate between 86
than alternating between 291
than alternating current 1234
than ambiguous language 64
than americans because 443
than americans realized 43
than americans usually 78
than amorphous silicon 115
than analogies between 57
than analogous species 59
than ancestral spirits 61
than anecdotal reports 208
than anecdotal support 56
than anonymous letters 41
than antisocial behavior 323
than apartment buildings 219
than aphrodite herself 72
than apostolic poverty 45
than appointed members 52
than arbitrary choices 62
than arbitrary decision 89
than arbitrary numbers 47
than arbitrary symbols 181
than arguments against 204
than arguments between 52
than aristotle himself 987
than aristotle onassis 43
than arithmetic average 46
than arrogance cloaked 197
than artificial creations 53
than artificial flowers 59
than artificial measures 50
than artificial systems 53
than assembler language 92
than assertive behavior 42
than associated species 42
than attempted suicide 110
than attitudes towards 250
than attraction between 62
than augustine himself 266
than auspicious beginning 335
than australian dollars 50
than authorized persons 89
than automated systems 53
than automatic control 121
than automatic reactions 48
than automatic systems 69
than automatic thoughts 74
than available capital 64
than available records 68
than avoidance behavior 83
than ballistic missile 175
than barbarous cruelty 184
than beelzebub himself 63
than behavioral control 45
than behavioral factors 47
than behavioral measures 153
than behavioral science 78
than beneficial because 117
than beneficial effects 400
than beneficial results 187
than bilateral treaties 55
than biological aspects 82
than biological control 110
than biological criteria 80
than biological descent 56
than biological effects 40
than biological factors 1491
than biological features 45
than biological grounds 135
than biological kinship 71
than biological origins 50
than biological parents 1559
than biological process 49
than biological science 166
than biological sources 54
than biological species 94
than biological systems 241
than biological warfare 48
than biomedical research 91
than blasphemy against 345
than bonaparte himself 177
than bookkeeping entries 215
than boundless objects 82
than brigadier general 357
than broadcast quality 105
than broadcast signals 43
than broadcast stations 99
than budgetary control 42
than california because 41
than campaigning against 62
than campaigns against 54
than capillary columns 74
than cardboard cutouts 102
than cardboard figures 97
than carefully analyzing 47
than carefully arranged 56
than carefully crafted 190
than carefully defined 58
than carefully examining 70
than carefully matched 67
than carefully planned 794
than carefully reasoned 103
than carefully studied 71
than carefully written 46
than castration anxiety 168
than catalytic amounts 46
than causative factors 114
than celebrate america 67
than cellulose acetate 2930
than cellulose nitrate 533
than centrally located 219
than centrally planned 378
than certified teachers 81
than cervantes himself 103
than character studies 53
than charlotte herself 106
than charlotte perkins 65
than chartered freight 302
than childcare workers 46
than childless couples 359
than childless married 81
than chivalric heroism 99
than christians because 233
than churchill himself 265
than cigarette smokers 537
than circulating capital 178
than civilized society 72
than clarifies matters 40
than classical chinese 281
than classical control 42
than classical liberal 112
than classical marxism 140
than classical physics 391
than classical science 65
than classical sources 80
than classical studies 162
than classical systems 66
than classical tragedy 93
than classical western 50
than classical writers 61
than classroom teachers 1639
than clustered together 87
than cognitive ability 347
than cognitive aspects 121
than cognitive behavior 79
than cognitive content 166
than cognitive factors 235
than cognitive function 49
than cognitive measures 63
than cognitive science 70
than coleridge himself 253
than collisions between 252
than colloquial language 68
than commercial ambition 70
than commercial bankers 52
than commercial buildings 79
than commercial capital 48
than commercial centers 73
than commercial credits 50
than commercial criteria 89
than commercial exchange 51
than commercial factors 52
than commercial farmers 130
than commercial flights 55
than commercial grounds 221
than commercial imports 53
than commercial lenders 98
than commercial manners 67
than commercial markets 55
than commercial matters 83
than commercial motives 202
than commercial profits 57
than commercial purpose 46
than commercial quality 51
than commercial rivalry 48
than commercial sources 119
than commercial stations 187
than commercial success 387
than commercial systems 137
than commercial treaties 63
than commercial vessels 61
than committed himself 63
than committee members 247
than committee reports 194
than commodity exchange 69
than commodity exports 117
than commodity markets 95
than communism because 58
than communist ideology 229
than communist parties 149
than communist regimes 46
than community college 163
than community control 134
than community members 241
than community samples 130
than community schools 62
than community service 320
than community welfare 186
than companies operating 110
than companies producing 47
than competent teachers 75
than completed primary 61
than completed suicide 152
than computers because 45
than concerned because 74
than concerted efforts 64
than conditions warrant 237
than conflicts between 804
than conflicts involving 43
than confucius himself 185
than congenital defects 64
than congestive failure 47
than connection between 42
than consensus between 41
than consumers because 48
than contagious diseases 67
than contested matters 97
than continued british 45
than continued efforts 48
than continued failure 53
than continued medical 50
than continued reliance 234
than continued research 60
than continued service 49
than continued support 45
than continued warfare 43
than contracts between 186
than contracts entered 188
than contracts involving 106
than contrasts between 113
than controlling behavior 63
than convention allowed 117
than cornelius agrippa 70
than corporate america 118
than corporate capital 41
than corporate clients 68
than corporate control 74
than corporate culture 42
than corporate finance 104
than corporate lawyers 54
than corporate profits 464
than corporate welfare 75
than cortisone acetate 97
than countless numbers 45
than countries outside 105
than crankcase emission 64
than criticism because 42
than crossword puzzles 142
than currently allowed 116
than currently applied 47
than currently assumed 198
than currently existed 230
than currently feasible 41
than currently married 170
than currently obtains 87
than currently offered 69
than currently planned 348
than currently popular 52
than currently prevail 74
than currently realized 123
than customary duration 151
than customary respect 50
than daughters because 253
than debenture holders 71
than deciduous forests 174
than deciduous species 245
than deductions because 52
than defensive measures 142
than defensive players 58
than defensive reactions 67
than defensive tactics 93
than defensive warfare 94
than democracy because 54
than democrats because 157
than denatured alcohol 58
than dependent clauses 78
than dependent variable 136
than depression because 44
than descartes himself 801
than described because 43
than desirable amounts 73
than desirable because 305
than desirable behavior 134
than desirable effects 62
than desirable location 163
than desirable outcome 283
than desirable position 58
than desirable quality 187
than desirable results 676
than detective stories 223
than determining factors 92
than developed country 365
than developed locally 46
than developed markets 193
than devotional service 43
than diagnostic criteria 64
than dictionary entries 46
than different amounts 58
than different aspects 342
than different because 254
than different classes 63
than different degrees 238
than different dialects 140
than different members 52
than different species 230
than different versions 114
than difficult material 48
than diminishing returns 359
than discharging trainee 54
than discretion against 57
than dishonest decision 49
than disparity between 44
than displaced persons 71
than displaced workers 62
than distances between 278
than distantly related 668
than distilled liquors 84
than distilled spirits 370
than distinguish between 504
than distinguish himself 76
than dividends because 50
than dividends payable 248
than doctrinal concord 53
than doctrinal grounds 126
than doctrinal matters 43
than documents written 41
than downright madness 114
than downright robbery 70
than downright swindling 87
than downright tyranny 52
than downwards towards 55
than duplicating efforts 52
than earthenware vessels 60
than economics because 53
than effective against 90
than effective because 208
than effective control 279
than efficient because 57
than efficient service 106
than eighteenth century 494
than eightfold between 103
than eightfold increase 131
than elaborate culture 93
than electoral success 91
than electoral systems 78
than electoral victory 45
than electrons because 56
than elemental mercury 95
than eliminating certain 44
than eliminating poverty 82
than elsewhere against 41
than elsewhere although 74
than elsewhere because 5041
than elsewhere between 248
than elsewhere existed 61
than elsewhere outside 188
than elsewhere perhaps 141
than elsewhere towards 75
than embarrass herself 42
than embarrass himself 100
than emergency measures 391
than emergency medical 229
than emergency repairs 41
than emergency surgery 157
than empirical criteria 55
than empirical grounds 452
than empirical inquiry 81
than empirical natural 48
than empirical objects 74
than empirical research 1521
than empirical results 82
than empirical science 321
than empirical studies 305
than empirical support 79
than employees because 73
than encourage inquiry 87
than encourage private 50
than encouraging results 130
than encouraging sailors 52
than endangered species 84
than endurance athletes 79
than energetic pursuit 362
than enveloped viruses 46
than ephemeral success 115
than equipment failure 153
than equivocal utility 61
than establish certain 41
than establish general 43
than establish himself 78
than estimated because 379
than estimates derived 273
than evaluation research 66
than evergreen species 78
than everlasting bondage 55
than evidential grounds 59
than excellent quality 226
than excellent results 82
than excellent service 60
than excessive amounts 52
than excessive fatigue 53
than excessive profits 64
than excessive reliance 66
than exclusive concern 54
than exclusive control 86
than exclusive devotion 49
than exclusive reliance 475
than executive ability 116
than executive control 70
than executive sessions 47
than exemplary behavior 106
than exemplary conduct 51
than exogenous factors 157
than expectant inquiry 238
than expensive apparel 81
than expressly granted 125
than expressly revealed 45
than exquisite studies 59
than extensive forests 46
than extensive research 133
than extensive systems 41
than extraneous factors 133
than extremely limited 70
than extremely prudent 41
than extremely subdued 167
than extrinsic factors 300
than extrinsic motives 49
than extrinsic rewards 634
than extrinsic sources 43
than factually correct 44
than fantastic shadows 41
than favorable effects 49
than favorable opinions 50
than favorable outcome 156
than favorable reactions 55
than favorable results 183
than favorable reviews 82
than ferdinand himself 73
than fermented liquors 55
than fertility control 78
than fictitious reports 45
than flammable liquids 80
than fourscore persons 52
than fourscore thousand 306
than fourscore winters 91
than fourteenth century 56
than francisco pizarro 201
than fraternal sympathy 87
than frederick himself 215
than frederick jackson 118
than frequency division 90
than fulminate against 67
than functional aspects 77
than functional criteria 85
than functional factors 49
than functional features 67
than functional objects 58
than functional purpose 49
than functional utility 73
than garibaldi himself 64
than generally allowed 117
than generally applied 56
than generally assumed 5181
than generally attends 78
than generally belonged 54
than generally claimed 72
than generally existed 65
than generally happens 110
than generally obtains 97
than generally prevail 108
than generally realized 1701
than genuinely creative 47
than geographic factors 112
than geographic location 352
than geographic variation 40
than geological factors 44
than gladstone himself 187
than gorbachev himself 146
than gradually increasing 123
than gratified herself 154
than gratitude towards 91
than greenwich village 245
than guerrilla tactics 49
than guerrilla warfare 404
than happiness because 64
than harmonious language 43
than heidegger himself 178
than herbaceous species 118
than herodotus himself 70
than heuristic devices 148
than historians usually 191
than honorable behavior 82
than honorable members 194
than honorable motives 164
than hostility between 81
than hostility towards 191
than household drudges 47
than household incomes 145
than household members 128
than household service 84
than household surveys 100
than hurricane katrina 71
than hydraulic presses 94
than hydraulic systems 97
than idealistic motives 51
than identifying himself 142
than identifying oneself 104
than immigrant workers 92
than imperfect markets 45
than imperfect sincere 79
than important matters 82
than impulsive behavior 46
than inanimate justice 58
than inanimate objects 1126
than incentive systems 44
than incidents involving 94
than incorrect answers 87
than incumbent parties 55
than indicated because 663
than inductive effects 43
than indulgent towards 68
than industrial buildings 111
than industrial capital 486
than industrial centers 94
than industrial country 59
than industrial diamonds 69
than industrial exports 71
than industrial incomes 53
than industrial matters 50
than industrial product 49
than industrial research 94
than industrial sectors 79
than industrial slavery 50
than industrial society 139
than industrial sources 96
than industrial unionism 97
than industrial warfare 44
than industrial workers 1884
than infectious diseases 579
than influenza viruses 87
than inherited factors 64
than inherited position 48
than inorganic arsenic 280
than inorganic mercury 403
than inorganic objects 78
than inorganic sources 79
than inpatient surgery 88
than insurance against 357
than insurance benefit 83
than insurance company 120
than intensely excited 81
than intensive efforts 42
than intensive research 56
than intensive studies 50
than intensive systems 56
than interesting stories 63
than intervals between 125
than interview surveys 60
than intrinsic aspects 46
than intrinsic factors 199
than intrinsic features 71
than intrinsic quality 91
than intrinsic rewards 210
than introduce himself 45
than intuitive insight 49
than intuitive sympathy 45
than inventory control 60
than inversely related 174
than irrational animals 127
than irrational behavior 51
than irrational beliefs 53
than irregular figures 57
than jefferson himself 536
than justified because 311
than justified himself 43
than knowledge because 200
than knowledge derived 125
than knowledge infused 40
than knowledge needful 85
than knowledge workers 111
than landscape gardening 73
than leadership ability 68
than legalized plunder 111
than legalized robbery 140
than legendary figures 55
than legislating against 55
than licentious conduct 41
than litigation because 54
than litigation between 47
than livestock farmers 44
than livestock numbers 45
than logically deduced 79
than logically derived 121
than logically related 125
than lowercase letters 422
than lymphatic vessels 46
than madeleine herself 47
than magnesium sulfate 350
than mainframe systems 152
than mainstream america 73
than mainstream culture 59
than mainstream schools 81
than mainstream society 74
than maintaining contact 46
than maintaining control 83
than maintaining current 60
than maintaining silence 49
than managerial ability 104
than managerial control 90
than mandatory language 136
than masculine behavior 60
than masculine courage 148
than masculine decision 125
than masterful violence 47
than matrimony between 48
than maximilian himself 47
than mcclellan himself 80
than mcdonnell douglas 72
than medically trained 85
than mercenary motives 193
than messengers arrived 45
than metabolic factors 156
than methylated spirits 53
than microsoft outlook 53
than microsoft windows 513
than microwave radiation 68
than middleton himself 59
than midsummer madness 204
than militates against 130
than milligram amounts 48
than miserably unhappy 97
than molecular species 48
than molecular weights 46
than momentary comfort 44
than momentary contact 83
than momentary duration 179
than momentary madness 51
than momentary murmurs 47
than momentary pleasure 156
than momentary success 116
than monolingual speakers 118
than municipal control 54
than municipal schools 76
than mussolini himself 114
than narrative content 122
than narrative history 116
than narrative reviews 57
than naturally belonged 223
than naturally derived 90
than naturally occurring 3287
than necessary according 101
than necessary against 80
than necessary amounts 60
than necessary because 3029
than necessary between 114
than necessary credits 40
than necessary cruelty 86
than necessary features 44
than necessary repairs 41
than necessary results 82
than necessary towards 56
than necessary violence 158
than necessity compels 354
than necessity demands 509
than necessity obliged 119
than necessity obliges 135
than negligent conduct 73
than negotiation between 46
than newspaper clippings 69
than newspaper columns 56
than newspaper editors 106
than newspaper reporting 152
than newspaper reports 534
than newspaper stories 147
than newspaper writers 61
than nietzsche himself 271
than nineteenth century 1089
than nominally subject 153
than nominated members 58
than nonnative speakers 64
than nonverbal behavior 106
than normative samples 74
than notational variants 71
than numerical results 83
than numerical symbols 40
than objections against 79
than objective aspects 49
than objective because 45
than objective criteria 616
than objective factors 267
than objective features 53
than objective grounds 59
than objective history 103
than objective language 47
than objective measures 813
than objective medical 45
than objective reporting 285
than objective research 88
than objective results 44
than objective science 87
than obligation prompts 75
than occasional attacks 63
than occasional contact 100
than occasional flashes 71
than occasional glances 63
than occasional letters 64
than occasional moments 77
than occasional patches 70
than occasional reports 60
than occasional success 69
than occasional support 47
than occasional viewers 61
than occasional violence 48
than offenders against 94
than offensive players 40
than offensive tactics 52
than offensive warfare 143
than officially allowed 41
than officially claimed 73
than ointments because 44
than operations against 79
than operations involving 73
than operations research 147
than opposition between 179
than opposition parties 186
than organized anarchy 82
than organized capital 41
than organized charity 40
than organized efforts 47
than organized religion 369
than organized robbery 53
than organized society 52
than organized systems 50
than organized violence 46
than organized workers 77
than orthogonal factors 46
than oscillate between 68
than oscillating between 89
than ourselves because 259
than ourselves manages 110
than outsiders because 56
than outsiders imagine 145
than outsiders realized 82
than outsiders suppose 47
than outstanding ability 60
than palliative measures 181
than pamphlets written 55
than parallels between 57
than partridge himself 169
than passionate desires 40
than passionate devotion 326
than passively absorbing 214
than passively accepting 1339
than passively consume 61
than passively consuming 89
than passively following 93
than passively listening 284
than passively managed 46
than passively observe 99
than passively observing 164
than passively receive 270
than passively receiving 732
than passively recording 50
than passively reflect 102
than passively respond 94
than passively suffering 54
than pathfinder dropped 51
than pathogenic bacteria 143
than pedestrian traffic 171
than penalties imposed 68
than perceived control 107
than perceived quality 61
than perception because 62
than percolating filters 44
than perfectly adapted 89
than perfectly aligned 42
than perfectly certain 61
than perfectly correct 50
than perfectly elastic 6004
than perfectly groomed 167
than perfectly matched 108
than perfectly natural 166
than perfectly ordered 41
than perfectly precise 79
than perfectly rational 271
than perfectly regular 52
than perfectly reliable 481
than perfectly truthful 58
than peritoneal dialysis 1011
than permanent buildings 109
than permanent capital 55
than permanent dwellings 56
than permanent features 86
than permanent incomes 159
than permanent magnets 433
than permanent members 90
than permanent pasture 101
than permanent storage 59
than permanent workers 563
than perpetual slavery 68
than petitioner himself 42
than physicians because 81
than piratical plunder 70
than placental mammals 156
than plaintiff usually 65
than plantation slavery 86
than plantation workers 55
than plausible because 43
than plausible guesses 78
than plurality systems 74
than pneumatic systems 67
than political ability 43
than political affairs 275
than political agendas 45
than political alliance 52
than political ambition 256
than political anarchy 93
than political animals 43
than political aspects 178
than political aversion 139
than political battles 48
than political because 187
than political behavior 88
than political beliefs 130
than political borders 80
than political capital 51
than political choices 56
than political circles 51
than political comment 45
than political concern 47
than political content 113
than political context 48
than political control 1046
than political criteria 563
than political culture 181
than political debates 61
than political decision 166
than political demands 106
than political dissent 81
than political division 60
than political economy 2040
than political effects 48
than political enemies 44
than political factions 72
than political factors 815
than political figures 199
than political freedom 2156
than political friends 41
than political grounds 1154
than political history 929
than political idealism 136
than political ideology 859
than political insight 68
than political jealousy 63
than political justice 107
than political language 51
than political liberty 638
than political loyalty 237
than political matters 606
than political measures 89
than political motives 1373
than political objects 81
than political opinions 181
than political oratory 78
than political parties 3688
than political position 83
than political posturing 355
than political problem 54
than political process 65
than political protest 126
than political question 44
than political rallies 56
than political reforms 185
than political reporting 66
than political results 46
than political rivalry 84
than political science 1738
than political service 182
than political slavery 41
than political slogans 154
than political society 194
than political sources 48
than political success 156
than political suicide 132
than political support 222
than political sympathy 72
than political systems 309
than political tactics 60
than political theorists 180
than political treaties 50
than political tyranny 118
than political upheaval 41
than political victory 90
than political violence 175
than political warfare 49
than political writers 44
than polyvinyl acetate 166
than polyvinyl alcohol 63
than popularly assumed 86
than popularly elected 206
than population because 81
than population between 50
than population centers 81
than population control 299
than population decline 48
than population density 483
than population figures 203
than population increase 324
than population numbers 105
than population studies 46
than positional warfare 56
than potassium bromide 345
than potassium cyanide 621
than potassium nitrate 630
than potassium sulfate 110
than practical ability 54
than practical affairs 49
than practical aspects 86
than practical because 207
than practical concern 111
than practical details 42
than practical effects 41
than practical farmers 42
than practical function 87
than practical grounds 271
than practical matters 236
than practical measures 99
than practical motives 57
than practical problem 130
than practical purpose 64
than practical results 224
than practical science 49
than practical studies 45
than practical success 42
than practical support 77
than practical utility 303
than pragmatic grounds 93
than precisely defined 264
than precisely measured 85
than precisely similar 102
than predatory animals 49
than predicted according 40
than predicted because 943
than preformed vitamin 56
than prejudice against 300
than premature infants 226
than presented pistols 81
than presently allowed 46
than presently assumed 67
than presently existed 109
than presently planned 80
than presently prevail 42
than presently realized 90
than president abraham 92
than president clinton 910
than president edwards 135
than president herbert 176
than president jackson 151
than president johnson 761
than president kennedy 788
than president lincoln 665
than president madison 81
than president richard 58
than president sukarno 49
than president woodrow 141
than previously adopted 51
than previously against 41
than previously allowed 373
than previously although 49
than previously appeared 69
than previously applied 84
than previously arranged 50
than previously assumed 13334
than previously because 2199
than previously between 75
than previously carried 43
than previously claimed 167
than previously defined 98
than previously enjoyed 76
than previously existed 2178
than previously feasible 51
than previously granted 46
than previously guessed 41
than previously married 108
than previously measured 294
than previously offered 271
than previously planned 1471
than previously realized 2572
than previously revealed 44
than previously studied 237
than previously theorized 49
than primarily because 81
than primarily between 44
than primitive animism 81
than primitive poverty 61
than primitive religion 56
than primitive savages 106
than primitive society 251
than privately insured 524
than privately managed 54
than processes involving 90
than producers because 60
than producers located 55
than production because 141
than production control 133
than production figures 117
than production systems 112
than production workers 935
than professed enemies 73
than professed impiety 94
than professor agassiz 50
than professor charles 45
than professor stewart 63
than professor tyndall 148
than professor williams 61
than programming language 73
than projected because 198
than prometheus unbound 241
than propriety allowed 132
than protection against 1427
than provincial objects 65
than proximate effects 41
than published figures 117
than published material 62
than published records 62
than published reports 174
than published research 101
than published results 61
than published sources 97
than published studies 52
than pulmonary arterial 283
than pulmonary function 100
than pythagoras himself 79
than quadruple postage 45
than quadrupling between 61
than qualified medical 101
than qualified passive 41
than qualified persons 573
than qualified support 41
than qualified teachers 125
than qualified workers 83
than quarterly reports 47
than radically altered 88
than reasonable amounts 80
than reasonable animals 174
than reasonable charges 48
than reasonable damages 126
than reasonable delight 47
than reasonable grounds 196
than reasonable guesses 101
than reasonable profits 73
than reasonable returns 104
than reasonably certain 122
than receptive language 499
than recessive alleles 58
than reference material 120
than regulated markets 49
than regulated private 68
than relational algebra 92
than relational systems 123
than rembrandt himself 75
than reprehend amorous 94
than represent violence 131
than resistant strains 77
than resources devoted 53
than restricting himself 165
than restricting oneself 42
than retaliation against 85
than robertson himself 41
than roosevelt himself 344
than roosevelt realized 47
than sacrifice himself 69
than sacrifice present 57
than sanitation workers 63
than satellite imagery 103
than satisfied because 131
than satisfied couples 124
than satisfied workers 97
than scheduled because 429
than scheduled flights 106
than scholarly research 180
than scholarly studies 69
than sculpture because 53
than secondary concern 46
than secondary effects 118
