tabu means literally 46
take many passengers 58
take many political 47
take many practical 92
take many prisoners 625
take many resources 49
take many sentences 183
take many shortcuts 87
take many varieties 41
take meals regularly 63
take mild liberties 46
take milk regularly 44
take more advantage 2375
take more ammunition 45
take more arguments 44
take more assertive 170
take more concerted 139
take more creativity 44
take more criticism 45
take more desperate 235
take more difficult 571
take more effective 5859
take more effectual 531
take more efficient 265
take more elaborate 385
take more electives 113
take more elephants 71
take more energetic 738
take more enjoyment 72
take more equipment 157
take more expensive 196
take more extensive 353
take more favorable 55
take more forthright 50
take more important 378
take more initiative 3881
take more intensive 110
take more interesting 93
take more iterations 133
take more knowledge 120
take more laxatives 46
take more leadership 228
take more leisurely 99
take more liberties 963
take more literally 115
take more lucrative 187
take more medication 510
take more medicines 156
take more naturally 269
take more nutrients 45
take more offensive 41
take more ownership 563
take more passengers 157
take more permanent 143
take more political 196
take more practical 189
take more precaution 192
take more prisoners 269
take more proactive 201
take more prominent 104
take more provisions 65
take more reasonable 82
take more resources 448
take more seasonable 55
take more strenuous 143
take more technical 59
take more territory 393
take more vocational 66
take most advantage 789
take most effective 45
take most effectual 58
take most energetic 55
take most excellent 44
take most important 55
take most naturally 89
take most wholesome 300
take much additional 243
take much advantage 2368
take much alteration 50
take much arithmetic 159
take much creativity 67
take much criticism 83
take much detective 183
take much discussion 170
take much equipment 77
take much expertise 77
take much foresight 225
take much guesswork 141
take much initiative 810
take much knowledge 516
take much perception 133
take much persuasion 1226
take much political 144
take much practical 57
take much precaution 43
take much reflection 895
take myths literally 50
take note especially 195
take nothing whatsoever 50
take only defensive 83
take only essentials 59
take only necessary 63
take only occasional 111
take only reasonable 153
take only seventeen 95
take only specified 61
take only specimens 51
take only temporary 326
take only vegetable 63
take only vegetarian 128
take onto ourselves 47
take onto themselves 243
take oral deposition 107
take oral histories 74
take oral medication 2447
take oral medicines 83
take oral potassium 66
take oral testimony 220
take other companies 45
take other countries 212
take other defensive 121
take other dimensions 54
take other directions 457
take other effective 98
take other emergency 82
take other frenchmen 40
take other important 278
take other industrial 60
take other instances 229
take other interests 84
take other liberties 194
take other medication 140
take other medicines 553
take other necessary 1255
take other passengers 77
take other political 140
take other practical 45
take other proceedings 181
take other reasonable 452
take other specified 60
take other testimony 62
take over abandoned 1678
take over additional 1081
take over alexander 46
take over altogether 330
take over argentina 52
take over aristotle 44
take over australian 43
take over california 812
take over childcare 118
take over christmas 124
take over classical 45
take over collection 195
take over commercial 221
take over community 148
take over companies 1133
take over completion 49
take over computers 45
take over contracts 106
take over controlling 56
take over corporate 83
take over countries 199
take over defensive 51
take over different 472
take over difficult 47
take over dominance 87
take over effective 747
take over emergency 67
take over equipment 67
take over everybody 60
take over exclusive 89
take over executive 1612
take over extensive 41
take over factories 1389
take over gibraltar 50
take over gradually 329
take over greenland 95
take over guatemala 88
take over hollywood 438
take over hospitals 79
take over household 2128
take over housework 47
take over important 1301
take over increasingly 120
take over incubation 216
take over indochina 160
take over industrial 414
take over insolvent 110
take over inspection 58
take over instantly 99
take over insurance 82
take over jerusalem 180
take over leadership 7747
take over libraries 69
take over lucrative 40
take over managerial 639
take over manhattan 101
take over mortgages 87
take over municipal 183
take over naturally 42
take over necessary 81
take over neglected 95
take over neighboring 230
take over nicaragua 179
take over occupation 101
take over officially 162
take over operations 2673
take over organized 120
take over ourselves 143
take over ownership 3318
take over palestine 1366
take over paramount 227
take over parliament 49
take over peacefully 78
take over peacekeeping 60
take over permanent 60
take over personnel 69
take over political 3998
take over possession 1158
take over practical 75
take over precisely 48
take over previously 94
take over privately 140
take over proceedings 200
take over production 4566
take over professor 43
take over programming 130
take over protection 213
take over provincial 202
take over railroads 147
take over regulation 313
take over rehearsals 48
take over resources 97
take over secondary 46
take over situations 151
take over sometimes 78
take over sovereign 49
take over stationary 56
take over strategic 227
take over swaziland 125
take over technical 129
take over telegraph 51
take over telephone 78
take over television 124
take over temporary 280
take over territory 612
take over themselves 421
take over transport 424
take over unaltered 100
take over venezuela 65
take over virtually 681
take over voluntary 59
take over wholesale 358
take paid maternity 62
take pain medication 1748
take pain relievers 822
take part decidedly 120
take part especially 47
take part increasingly 47
take part meaningfully 63
take part officially 339
take part ourselves 102
take part ownership 54
take part regularly 1230
take part sometimes 70
take part themselves 668
take part throughout 67
take paying customers 53
take paying passengers 214
take post somewhere 64
take prior knowledge 60
take prior permission 243
take rank accordingly 44
take rank instantly 43
take ready advantage 80
take root downwards 813
take root elsewhere 985
take root gradually 53
take root naturally 63
take root overnight 71
take root somewhere 221
take root themselves 57
take root throughout 364
take rude liberties 83
take side excursions 68
take single sentences 56
take sole ownership 111
take sole possession 517
take some additional 1952
take some advantage 1765
take some advertising 58
take some alcoholic 46
take some ammunition 43
take some amusement 198
take some arbitrary 311
take some arguments 42
take some artificial 54
take some assurance 73
take some beneficial 47
take some centuries 228
take some champagne 127
take some character 58
take some chocolate 255
take some christmas 115
take some classical 49
take some commercial 77
take some commodity 67
take some companies 64
take some compassion 96
take some concerted 202
take some courageous 50
take some creativity 298
take some criticism 154
take some customers 58
take some deductions 42
take some defensive 217
take some democrats 75
take some desperate 608
take some detective 277
take some different 305
take some difficult 213
take some diplomacy 92
take some discussion 107
take some documents 179
take some dramamine 48
take some effective 875
take some effectual 731
take some efficient 115
take some electives 74
take some elsewhere 79
take some emergency 133
take some emulative 88
take some energetic 128
take some enjoyment 96
take some equipment 90
take some especially 42
take some excellent 133
take some exceptions 133
take some excursions 45
take some exercises 70
take some expertise 48
take some extremely 65
take some fantastic 60
take some favorable 78
take some furniture 116
take some groceries 77
take some household 40
take some hypothesis 45
take some ibuprofen 93
take some imaginary 48
take some important 1285
take some imprudent 40
take some industrial 49
take some initiative 3499
take some instances 594
take some insurance 58
take some intensive 57
take some interesting 386
take some inventory 46
take some knowledge 222
take some leadership 303
take some leftovers 58
take some liberties 2382
take some magazines 45
take some maneuvering 240
take some medication 709
take some medicines 221
take some miserable 57
take some momentous 43
take some necessary 445
take some negotiation 78
take some newspaper 51
take some numerical 81
take some objective 42
take some occasional 107
take some offensive 105
take some organized 41
take some outstanding 41
take some oversight 45
take some ownership 337
take some passengers 155
take some peculiarly 61
take some perfectly 57
take some permanent 78
take some persuasion 218
take some polaroids 90
take some political 472
take some portraits 73
take some practical 1048
take some precaution 658
take some premature 49
take some principle 47
take some prisoners 910
take some proactive 106
take some proceedings 313
take some profession 48
take some prominent 123
take some protection 60
take some provisions 481
take some publicity 108
take some purgative 58
take some quotations 43
take some reasonable 563
take some reference 56
take some reflection 86
take some refresher 169
take some relaxation 359
take some resolution 366
take some resources 48
take some sacrifice 90
take some semblance 43
take some sentences 145
take some shortcuts 478
take some snapshots 486
take some souvenirs 53
take some specified 521
take some specimens 237
take some spiritual 110
take some statement 54
take some stimulant 249
take some strategic 73
take some strenuous 41
take some substance 46
take some syllogism 45
take some technical 116
take some temporary 169
take some tentative 279
take some territory 139
take some testimony 49
take some thoughtful 40
take some treatments 44
take some unpleasant 87
take some unpopular 87
take some valuables 58
take some vegetable 68
take some vocational 363
take some voluntary 52
take some wonderful 66
take string arguments 167
take such additional 823
take such advantage 2059
take such adventure 80
take such affidavit 95
take such agreement 55
take such arbitrary 43
take such arguments 311
take such assertions 117
take such attentions 58
take such attitudes 150
take such challenges 83
take such commission 83
take such compassion 46
take such concerted 51
take such conditions 349
take such contracts 79
take such corporate 253
take such criticism 415
take such crotchets 55
take such deductions 138
take such defendant 230
take such defensive 91
take such deposition 497
take such desperate 362
take such different 791
take such dimensions 46
take such directions 114
take such discounts 52
take such disguises 45
take such divergent 116
take such diversity 40
take such documents 84
take such effective 170
take such effectual 429
take such efficient 52
take such elaborate 370
take such emergency 201
take such energetic 78
take such equipment 46
take such estimates 58
take such excellent 121
take such exceptions 123
take such excessive 45
take such exclusive 50
take such excursions 51
take such executive 151
take such exemplary 206
take such exercises 89
take such expensive 50
take such extensive 94
take such fantastic 126
take such furniture 41
take such happiness 63
take such important 235
take such impression 60
take such incidents 197
take such initiative 454
take such instances 153
take such interests 80
take such judgments 118
take such knowledge 233
take such leadership 88
take such liberties 6192
take such medication 194
take such medicines 204
take such metaphors 59
take such movements 44
take such necessary 519
take such objections 255
take such occasional 56
take such offenders 111
take such offensive 45
take such opposition 48
take such oversight 75
take such ownership 45
take such phenomena 196
take such political 204
take such possession 569
take such practical 177
take such practices 93
take such precaution 392
take such prisoners 73
take such proceedings 5507
take such processes 107
take such prodigious 85
take such prominent 41
take such proportion 101
take such proposals 144
take such protection 55
take such provisions 190
take such reasonable 2079
take such reprisals 64
take such resolution 84
take such responses 76
take such scattered 55
take such sentences 126
take such situations 208
take such specimens 42
take such standards 45
take such statement 170
take such temporary 169
take such testimony 1240
take such theoretical 46
take such undertaking 117
take such unpopular 40
take such unrelenting 47
take such wonderful 94
take take advantage 85
take take possession 52
take tape recorders 72
take their abilities 109
take their academics 66
take their additional 56
take their addresses 84
take their advantage 1200
take their adventure 102
take their advertising 112
take their affections 59
take their afternoon 1722
take their aggression 77
take their agreement 118
take their algebraic 198
take their alignment 42
take their allegedly 44
take their allegiance 80
take their allotment 43
take their allowance 155
take their alternate 63
take their ammunition 72
take their amusement 137
take their analogies 50
take their ancestors 70
take their ancestral 48
take their antiquity 62
take their anxieties 49
take their appearance 157
take their appointed 2264
take their arguments 766
take their arithmetic 137
take their artillery 111
take their assertions 107
take their attentions 43
take their attitudes 331
take their attraction 130
take their audiences 166
take their backpacks 43
take their baptismal 55
take their battalions 55
take their behavioral 82
take their birthright 42
take their breakfasts 317
take their campaigns 81
take their candidate 41
take their ceremonial 77
take their character 2226
take their childhood 56
take their chocolate 168
take their christmas 294
take their classroom 52
take their colleagues 114
take their coloration 53
take their commander 49
take their commercial 79
take their commission 200
take their community 122
take their companies 483
take their companions 41
take their complaint 526
take their completed 202
take their complexion 402
take their computers 225
take their conception 72
take their conclusion 62
take their conditions 138
take their confession 81
take their conflicts 105
take their continued 112
take their contracts 64
take their coronation 45
take their corporate 101
take their countries 294
take their creativity 65
take their criminals 58
take their criticism 277
take their customary 546
take their customers 761
take their cutlasses 81
take their daughters 3729
take their deductions 50
take their defensive 153
take their definition 250
take their democracy 77
take their departure 17613
take their deposition 76
take their derivation 56
take their destinies 684
take their different 399
take their dignified 229
take their dimensions 123
take their directions 617
take their discharge 987
take their disciples 46
take their discounts 83
take their discussion 96
take their dismissal 79
take their distances 158
take their diversions 428
take their dividends 166
take their doctorate 77
take their doctrines 181
take their documents 59
take their domestics 53
take their effective 44
take their electoral 57
take their elephants 66
take their employees 279
take their employers 162
take their engagement 71
take their enjoyment 562
take their equipment 807
take their estimates 72
take their everlasting 151
take their exercises 102
take their existence 969
take their expensive 71
take their expertise 278
take their expression 78
take their factories 108
take their fantasies 64
take their farewells 133
take their followers 402
take their foundation 80
take their functional 54
take their furniture 352
take their grievance 258
take their groceries 48
take their happiness 257
take their histories 118
take their honeymoon 230
take their hostility 92
take their household 221
take their hypotheses 48
take their ignorance 63
take their illnesses 92
take their imaginary 44
take their important 147
take their impression 110
take their influence 148
take their initiative 157
take their injections 56
take their insurance 104
take their interests 1787
take their intervals 65
take their inventions 104
take their inventory 97
take their judgments 116
take their knapsacks 114
take their knighthood 54
take their knowledge 1366
take their leadership 254
take their leisurely 163
take their liberties 268
take their listeners 88
take their livestock 1149
take their logarithms 46
take their medication 5387
take their medicines 1232
take their metaphors 61
take their ministers 71
take their miserable 106
take their momentary 60
take their motivation 54
take their nakedness 64
take their narrative 59
take their necessary 303
take their neighbors 159
take their newspaper 107
take their nocturnal 87
take their normative 40
take their notebooks 126
take their nutrients 181
take their nutriment 63
take their objections 200
take their objective 754
take their obligation 177
take their occasional 65
take their occupants 46
take their occupation 64
take their operations 119
take their opponents 306
take their opposition 227
take their ornaments 46
take their overcoats 74
take their paperwork 89
take their passengers 311
take their passports 232
take their patriotism 90
take their patronage 184
take their paychecks 84
take their periodical 140
take their permanent 297
take their permission 110
take their physicals 52
take their physiology 50
take their playmates 42
take their political 1548
take their portfolios 83
take their portraits 332
take their possession 76
take their practical 90
take their practices 64
take their preferred 67
take their preschool 41
take their primitive 52
take their principal 1012
take their principle 66
take their priorities 45
take their prisoners 627
take their privilege 69
take their production 381
take their profession 600
take their professor 52
take their programming 91
take their promenade 73
take their proportion 235
take their proposals 197
take their prospects 65
take their protection 61
take their provisions 401
take their purchases 489
take their qualities 127
take their recreations 97
take their reference 196
take their regiments 62
take their regulation 55
take their relatives 186
take their relaxation 64
take their residence 227
take their resolution 374
take their resources 248
take their responses 153
take their revolvers 55
take their scheduled 51
take their secondary 58
take their sentiment 64
take their severance 46
take their sexuality 102
take their situations 70
take their societies 48
take their sovereign 203
take their specified 47
take their spiritual 458
take their squadrons 42
take their standards 341
take their statement 141
take their statutory 56
take their strategic 47
take their stronghold 70
take their structure 194
take their struggles 78
take their stylistic 42
take their substance 400
take their successes 43
take their suggestion 127
take their suitcases 123
take their surpluses 53
take their surrender 193
take their suspicions 131
take their sweethearts 136
take their technical 87
take their teenagers 44
take their telephone 101
take their temporary 59
take their territory 207
take their testimony 825
take their textbooks 64
take their theological 95
take their theoretical 169
take their traditions 136
take their treatments 51
take their umbrellas 139
take their unmarried 69
take their valuables 293
take their viewpoint 100
take their virginity 95
take their wholesome 54
take their womenfolk 116
take their youngsters 142
take these abilities 83
take these additional 519
take these addresses 43
take these americans 44
take these analogies 73
take these arguments 822
take these assertions 186
take these attitudes 744
take these batteries 116
take these brochures 41
take these challenges 387
take these chemicals 56
take these cognitive 44
take these companies 82
take these compounds 78
take these conditions 928
take these conflicting 41
take these conflicts 72
take these contracts 166
take these contrasts 55
take these countries 328
take these critiques 75
take these deductions 274
take these different 1745
take these difficult 100
take these dimensions 174
take these directions 267
take these discounts 52
take these distances 69
take these diversions 72
take these doctrines 120
take these documents 509
take these estimates 549
take these evidences 43
take these excellent 41
take these exceptions 113
take these excursions 88
take these exercises 1088
take these extremely 41
take these fantasies 46
take these fragments 118
take these gentlemen 897
take these groceries 86
take these halfpence 110
take these handcuffs 341
take these hardships 59
take these hypotheses 78
take these important 620
take these incidents 138
take these ingredients 71
take these injections 43
take these instances 863
take these interests 317
take these judgments 94
take these liberties 1404
take these literally 81
take these magazines 78
take these medicines 559
take these metaphors 175
take these miserable 65
take these moralists 204
take these mountains 50
take these movements 184
take these mysterious 131
take these necessary 211
take these nutrients 115
take these objections 394
take these obstacles 57
take these occasional 53
take these operations 79
take these opposites 119
take these ornaments 191
take these outbursts 63
take these pamphlets 42
take these parallels 78
take these particles 44
take these passengers 69
take these phenomena 456
take these political 194
take these practical 245
take these practices 142
take these pressures 119
take these primitive 55
take these priorities 58
take these prisoners 305
take these proceedings 251
take these processes 794
take these proposals 460
take these provinces 44
take these provisions 187
take these qualities 437
take these quatrains 74
take these quotations 205
take these recreations 49
take these rejections 40
take these resources 253
take these responses 173
take these revolvers 56
take these secondary 46
take these sensations 47
take these sentences 407
take these shortcuts 55
take these situations 251
take these snapshots 46
take these specimens 104
take these standards 170
take these suitcases 41
take these sweetmeats 58
take these technical 62
take these telegrams 51
take these theoretical 172
take these traditions 136
take these treatments 68
take these weaknesses 44
take these witnesses 41
take these wonderful 140
take these youngsters 121
take those additional 70
take those arguments 126
take those attitudes 64
take those battalions 53
take those batteries 102
take those conditions 105
take those countries 94
take those customers 41
take those deceitful 55
take those different 52
take those difficult 57
take those districts 45
take those doctrines 43
take those documents 102
take those fragments 42
take those gentlemen 94
take those halfpence 95
take those handcuffs 69
take those important 89
take those instances 77
take those interests 384
take those liberties 276
take those medicines 61
take those naturally 43
take those necessary 172
take those political 57
take those practices 49
take those prisoners 68
take those proceedings 41
take those processes 40
take those proposals 51
take those provinces 77
take those provisions 54
take those qualities 174
take those reasonable 49
take those resources 103
take those responses 46
take those sentences 43
take those situations 59
take those standards 47
take those wonderful 118
take three additional 225
take three arguments 455
take three battalions 49
take three centuries 176
take three companies 257
take three different 2493
take three dimensions 44
take three directions 253
take three exposures 68
take three identical 45
take three important 249
take three instances 237
take three lifetimes 60
take three passengers 141
take three principal 320
take three prisoners 73
take three prominent 55
take three regiments 75
take three semesters 122
take three sentences 43
take three specimens 44
take three spoonfuls 168
take time afterward 52
take time carefully 95
take time especially 84
take time exposures 289
take time regularly 140
take time throughout 46
take toll elsewhere 45
take true advantage 53
take unto ourselves 1451
take unto themselves 7006
take upon completion 57
take upon discovering 48
take upon graduation 85
take upon ourselves 25136
take upon themselves 114770
take very carefully 331
take very different 12114
take very difficult 69
take very divergent 50
take very effective 107
take very effectual 42
take very elaborate 60
take very energetic 76
take very expensive 47
take very extensive 47
take very important 126
take very literally 174
take very naturally 61
take very practical 56
take very thankfully 44
take vice president 110
take wage reductions 150
take what advantage 1238
take what character 65
take what enjoyment 94
take what furniture 61
take what happiness 434
take what interests 109
take what knowledge 50
take what liberties 1452
take what practical 52
take what precaution 127
take what prisoners 51
take what professor 44
take what provisions 212
take what territory 54
take when approaching 316
take when assembled 59
take when confronting 83
take when connected 411
take when considering 572
take when determining 58
take when expressed 43
take when introducing 51
take when liberated 273
take when necessary 83
take when possessed 555
take when presented 170
take will determine 418
take will influence 102
take will naturally 41
take wise advantage 53
take work elsewhere 148
take wrong directions 49
take your admissions 91
take your advantage 87
take your adversary 99
take your advertising 83
take your affidavit 264
take your afternoon 192
take your allowance 122
take your ancestors 56
take your antibiotic 54
take your apartment 46
take your apologies 52
take your arguments 105
take your assistant 108
take your assumption 54
take your assurance 59
take your awareness 257
take your blindfold 163
take your boyfriend 125
take your briefcase 195
take your camcorder 95
take your carefully 67
take your character 185
take your checkbook 168
take your chocolate 61
take your christmas 233
take your cigarette 111
take your colleagues 59
take your collection 128
take your commission 211
take your companions 54
take your compasses 49
take your complaint 908
take your completed 168
take your confession 179
take your creativity 54
take your criticism 156
take your customers 365
take your cutlasses 41
take your daughters 2672
take your deductions 48
take your definition 62
take your departure 1865
take your deposition 487
take your dictionary 120
take your directions 366
take your discharge 129
take your discussion 51
take your dismissal 60
take your dividends 47
take your documents 116
take your emergency 55
take your employees 108
take your enjoyment 52
take your equipment 285
take your evaluation 54
take your excellent 71
take your exercises 49
take your existence 50
take your expertise 58
take your fantasies 59
take your ferryboat 41
take your firstborn 83
take your followers 54
take your furniture 207
take your goddamned 133
take your grievance 81
take your groceries 75
take your guidebook 43
take your happiness 266
take your honeymoon 80
take your household 83
take your imaginary 83
take your impression 47
take your impudence 72
take your innocence 82
take your insurance 212
take your intellect 47
take your intentions 86
take your interests 204
take your inventory 141
take your invitation 122
take your knowledge 474
take your laxatives 101
take your leadership 90
take your leftovers 57
take your liberties 47
take your lifestyle 42
take your listeners 136
take your livestock 84
take your maidenhead 90
take your medication 3593
take your medicines 557
take your meditation 56
take your miserable 107
take your mysterious 49
take your necessary 76
take your neighbors 58
take your newspaper 98
take your nightgown 58
take your notebooks 58
take your objections 100
take your objective 114
take your opponents 62
take your ornaments 45
take your passengers 76
take your passports 87
take your patronage 89
take your permission 184
take your pitchfork 46
take your plainness 43
take your political 93
take your portraits 71
take your principal 224
take your prisoners 126
take your production 83
take your profession 127
take your programming 61
take your proposals 74
take your prospects 57
take your protection 46
take your provisions 63
take your purchases 273
take your reference 89
take your relatives 49
take your reputation 93
take your residence 50
take your resolution 328
take your revolution 45
take your sacrifice 52
take your secretary 136
take your shoulders 63
take your signature 63
take your spiritual 186
take your statement 1671
take your stretcher 54
take your suggestion 850
take your suitcases 116
take your sunglasses 147
take your surrender 67
take your suspicions 104
take your telephone 221
take your telescope 90
take your television 90
take your testimony 201
take your toothbrush 110
take your valuables 191
take your victories 50
take your virginity 315
take your witnesses 46
take your wonderful 52
take your youngsters 70
taking along provisions 44
taking also advantage 104
taking among themselves 192
taking arms themselves 59
taking auto mechanics 66
taking away altogether 105
taking away corruption 99
taking away customers 212
taking away electrons 45
taking away gradually 44
taking away important 63
taking away initiative 63
taking away ownership 52
taking away passengers 43
taking away petitioner 42
taking away political 48
taking away prisoners 67
taking away resources 314
taking away television 85
taking away territory 49
taking back mortgages 58
taking back possession 58
taking back territory 75
taking base advantage 77
taking best advantage 305
taking care especially 243
taking care generally 64
taking care previously 230
taking care themselves 67
taking case histories 1586
taking cash discounts 532
taking down christmas 161
taking down directions 49
taking down equipment 92
taking down generally 53
taking down judgments 45
taking down partitions 76
taking down telephone 93
taking down testimony 122
taking drug overdoses 45
taking during pregnancy 279
taking during simulation 177
taking early advantage 132
taking early possession 63
taking firm possession 170
taking five companies 48
taking five different 174
taking five prisoners 199
taking form gradually 47
taking form throughout 89
taking four different 228
taking four prisoners 143
taking from different 237
taking from ourselves 143
taking from parliament 41
taking from petitioner 55
taking from possession 119
taking full advantage 82440
taking full ordination 93
taking full ownership 182
taking full political 62
taking full possession 1557
taking good advantage 301
taking good intentions 58
taking great advantage 210
taking great latitudes 53
taking great liberties 1405
taking great precaution 82
taking health histories 99
taking heart medication 82
taking heavy artillery 45
taking high resolution 76
taking hold elsewhere 67
taking hold throughout 254
taking holy scripture 43
taking home economics 602
taking home leftovers 58
taking home souvenirs 105
taking into captivity 175
taking into considering 41
taking into ourselves 225
taking into possession 782
taking into protection 218
taking into themselves 342
taking jobs elsewhere 87
taking jobs previously 58
taking less advantage 46
taking less desirable 50
taking less initiative 42
taking less medication 187
taking life histories 106
taking life insurance 226
taking live testimony 64
taking loop diuretics 221
taking many centuries 47
taking many different 1116
taking many directions 66
taking many important 139
taking many instances 79
taking many liberties 121
taking many prisoners 3690
taking miss mackenzie 48
taking more advantage 350
taking more assertive 44
taking more difficult 202
taking more effective 491
taking more effectual 147
taking more efficient 96
taking more elaborate 51
taking more energetic 108
taking more expensive 64
taking more extensive 158
taking more important 67
taking more initiative 699
taking more leadership 58
taking more liberties 230
taking more medication 205
taking more ownership 84
taking more passengers 64
taking more political 53
taking more practical 68
taking more prisoners 256
taking more proactive 57
taking more prominent 65
taking more resources 62
taking more territory 167
taking most advantage 69
taking much advantage 101
taking much initiative 73
taking much testimony 70
taking nine prisoners 54
taking note especially 109
taking only necessary 43
taking only occasional 183
taking oral histories 112
taking oral medication 474
taking oral potassium 53
taking oral testimony 91
taking other centrally 41
taking other countries 66
taking other directions 120
taking other important 157
taking other liberties 119
taking other medication 336
taking other medicines 617
taking other necessary 233
taking other proceedings 77
taking other reasonable 101
taking over abandoned 282
taking over additional 180
taking over altogether 56
taking over california 285
taking over commercial 75
taking over community 49
taking over companies 507
taking over contracts 45
taking over controlling 49
taking over corporate 63
taking over countries 145
taking over different 63
taking over dominance 44
taking over effective 120
taking over executive 239
taking over factories 345
taking over gradually 71
taking over hollywood 115
taking over hospitals 60
taking over household 154
taking over important 511
taking over increasingly 59
taking over industrial 132
taking over insolvent 57
taking over leadership 1886
taking over managerial 77
taking over municipal 124
taking over neighboring 117
taking over operations 244
taking over ownership 510
taking over palestine 305
taking over political 665
taking over possession 448
taking over previously 111
taking over privately 75
taking over production 757
taking over provincial 91
taking over railroads 54
taking over strategic 64
taking over technical 46
taking over television 62
taking over temporary 60
taking over territory 390
taking over virtually 159
taking over wholesale 131
taking pain medication 886
taking pain relievers 1074
taking part generally 111
taking part officially 57
taking part regularly 133
taking part sometimes 73
taking part themselves 309
taking paying passengers 74
taking prior permission 104
taking root downwards 133
taking root elsewhere 60
taking root especially 41
taking root throughout 160
taking sole possession 129
taking some additional 339
taking some advantage 367
taking some amusement 85
taking some arbitrary 95
taking some chinaware 41
taking some chocolate 58
taking some desperate 280
taking some difficult 60
taking some documents 40
taking some effective 92
taking some effectual 178
taking some energetic 53
taking some excellent 56
taking some exceptions 85
taking some important 336
taking some initiative 557
taking some interesting 99
taking some leadership 62
