tact sometimes directing 56
take painstaking efforts 48
take pancreatic enzymes 135
take passengers between 130
take permanent command 100
take permanent control 200
take permanent custody 54
take permanent measures 65
take permanent pleasure 69
take permanent service 64
take perpetual delight 46
take pertinent measures 48
take pianoforte lessons 45
take political affairs 51
take political chances 46
take political control 931
take political courage 112
take political economy 230
take political factors 173
take political matters 80
take political measures 172
take political parties 78
take political science 181
take political soundings 60
take political stances 94
take possession according 89
take possession because 150
take possession forthwith 54
take possession himself 193
take possession peaceably 60
take potassium cyanide 84
take practical account 206
take practical courses 108
take practical lessons 166
take practical measures 1547
take precaution against 2219
take president clinton 44
take president kennedy 48
take prisoners because 55
take proactive measures 898
take proactive stances 45
take proceedings according 149
take proceedings against 13146
take prodigious pleasure 45
take protected species 75
take protection against 52
take protection measures 49
take prudential measures 121
take reasonable account 209
take reasonable amounts 60
take reasonable chances 175
take reasonable efforts 347
take reasonable measures 7695
take reasonable remedial 2511
take reasonably feasible 56
take reasonably prudent 171
take refresher courses 2290
take replicate samples 46
take reprisals against 4769
take requisite measures 281
take safeguard measures 1611
take saxophone lessons 43
take seventeen talents 53
take seventeen thousand 58
take shipments between 42
take shortcuts because 67
take somewhere between 472
take specified amounts 44
take specified courses 186
take specified measures 115
take spiritual matters 46
take strategic control 64
take strenuous efforts 93
take strenuous measures 287
take technical courses 200
take telephone service 46
take temporary command 850
take temporary control 480
take temporary custody 390
take temporary measures 354
take temporary service 88
take temporary shelter 282
take temporary workers 46
take testimony according 60
take testimony against 53
take testimony outside 78
take testimony regarding 66
take themselves lightly 832
take themselves outside 239
take theoretical account 68
take unalloyed pleasure 67
take unbounded delight 88
take unfeigned pleasure 49
take unlimited amounts 65
take unpleasant measures 47
take unpopular measures 492
take unpopular stances 49
take vehicular traffic 93
take virtually everything 93
take vocational classes 60
take vocational courses 549
take voluntary control 61
take voluntary measures 140
take windsurfing lessons 53
taking additional amounts 54
taking additional classes 111
taking additional college 75
taking additional courses 714
taking additional factors 54
taking additional measures 475
taking additional samples 124
taking additional schooling 75
taking additional science 48
taking additional vitamin 65
taking advantage against 61
taking advantage because 87
taking advantage perhaps 104
taking afternoon strolls 40
taking alcoholic liquors 125
taking americans hostage 117
taking anecdotal records 81
taking arbitrary measures 42
taking artificial spirits 59
taking captivity captive 155
taking carefully measured 40
taking catechism classes 44
taking childbirth classes 100
taking childhood captive 104
taking clockwise moments 50
taking commercial courses 177
taking commercial flights 46
taking community college 108
taking companies private 56
taking composite samples 136
taking concerted measures 130
taking defensive measures 665
taking desperate chances 683
taking desperate measures 392
taking desperate vengeance 86
taking different amounts 166
taking different aspects 126
taking different classes 89
taking different courses 653
taking different measures 105
taking different numbers 86
taking different samples 70
taking different sections 78
taking different stances 86
taking difficult courses 57
taking digestive enzymes 165
taking duplicate samples 55
taking economics courses 103
taking effective control 366
taking effective counter 160
taking effective measures 2329
taking effective remedial 82
taking effectual measures 603
taking efficient measures 181
taking elaborate measures 43
taking emergency measures 919
taking endangered species 158
taking energetic measures 799
taking excessive amounts 662
taking excessive current 119
taking excessive profits 146
taking exclusive control 116
taking exogenous insulin 53
taking exquisite delight 94
taking gradually increasing 52
taking hazardous chances 44
taking important measures 97
taking indicator diagrams 1352
taking insurance against 44
taking intensive courses 67
taking leisurely strolls 149
taking liberties against 52
taking literally certain 63
taking medication according 46
taking medication against 46
taking medication because 314
taking minoxidil tablets 103
taking necessary measures 1167
taking necessary remedial 94
taking noncredit courses 71
taking objective account 57
taking occasional courses 64
taking occasional glances 80
taking occasional measures 92
taking occasional samples 49
taking offensive measures 126
taking pancreatic enzymes 83
taking passengers between 44
taking political control 276
taking political economy 65
taking political factors 64
taking political measures 141
taking political science 223
taking political soundings 46
taking political stances 67
taking possession himself 62
taking potassium cyanide 320
taking practical lessons 55
taking practical measures 720
taking precaution against 374
taking proactive measures 292
taking proceedings against 1381
taking programming courses 42
taking reasonable account 51
taking reasonable efforts 60
taking reasonable measures 729
taking refresher courses 468
taking reprisals against 735
taking safeguard measures 187
taking saxophone lessons 78
taking somewhere between 41
taking specialist courses 44
taking strenuous measures 62
taking technical courses 215
taking temporary command 214
taking temporary control 142
taking temporary custody 52
taking temporary measures 61
taking temporary service 43
taking temporary shelter 148
taking testimony regarding 44
taking themselves outside 93
taking unmeasured delight 47
taking unpopular measures 132
taking virtually everything 41
taking vocational classes 56
taking vocational courses 425
tale precisely because 57
talk familiarly together 43
talk foolishly against 108
talk gradually drifted 91
talk naturally drifted 155
talk political economy 90
talk precisely because 41
talk privately together 144
talk somewhere between 144
talk somewhere private 219
tall apartment buildings 2276
tall champagne glasses 110
tall churchman stepped 42
tall classical columns 50
tall clustered columns 80
tall clustered pillars 40
tall commercial buildings 475
tall curtained windows 76
tall earthenware pitcher 60
tall elegantly dressed 51
tall evergreen forests 87
tall gentleman appeared 50
tall gentleman dressed 130
tall gentleman entered 102
tall gentleman stepped 78
tall monolithic pillars 42
tall mountains covered 51
tall octagonal pillars 113
tall octagonal turrets 52
tall quadruped evinced 47
tall shuttered windows 350
tank commander decided 51
tank commander general 52
tank commander ordered 79
tank commander replied 43
tank commander shouted 69
tank destroyer company 521
tank destroyer concept 146
tank destroyer platoon 352
tank destroyer support 136
tank irrigation systems 626
tank offensive against 103
tank production figures 114
tank production program 161
tape cartridge systems 56
tape recorders allowed 158
tape recorders appeared 57
tape recorders because 275
tape recorders capable 154
tape recorders carried 44
tape recorders include 52
tape recorders operate 170
tape recorders operating 310
tape recorders present 42
tape recorders provide 178
tape recorders require 99
tape recorders usually 82
tape stretched between 157
tape transport systems 267
tarp stretched between 52
task allocation between 292
task allocation problem 607
task allocation process 141
task classroom behavior 113
task confronting mankind 59
task confronting teachers 50
task consisted largely 40
task currently executing 87
task difficult because 201
task especially because 47
task extremely complex 42
task gradually becomes 41
task precisely because 304
task previously carried 60
task primarily because 133
task sometimes becomes 42
taut abdominal muscles 64
taut connection between 44
taut shoulders relaxed 45
taxi companies include 129
taxi companies operate 82
taxi companies operating 46
taxing corporate profits 574
taxing distilled spirits 100
taxing themselves according 54
taxing unrealized capital 69
tbsp raspberry vinegar 394
teach additional classes 42
teach additional courses 77
teach arithmetic problem 61
teach assertive behavior 50
teach catechism classes 87
teach community members 125
teach desirable behavior 92
teach different aspects 120
teach different classes 58
teach different content 123
teach different courses 110
teach different lessons 174
teach different sections 63
teach different subject 125
teach discussion sections 43
teach effective lessons 49
teach effective parenting 126
teach effective problem 48
teach everybody everything 446
teach expectant parents 61
teach functional language 56
teach guerrilla warfare 50
teach important content 48
teach important lessons 1060
teach neighboring princes 42
teach occasional courses 46
teach political economy 1219
teach political lessons 122
teach political science 1311
teach practical courses 51
teach practical lessons 121
teach practical science 42
teach primitive peasants 65
teach reverence rightly 62
teach spiritual lessons 157
teach technical courses 55
teach theoretical physics 105
teach universal history 69
teach unskilled workers 53
teach vocational courses 103
teach voluntary control 49
teach wholesome lessons 75
teams generally consist 89
teams generally include 47
teams typically consist 168
teams typically include 156
tearing ourselves asunder 41
tears glistened between 50
tears protested against 52
tech companies because 64
tech companies including 54
tech companies located 67
tech companies operating 50
tech industrial complex 120
tech industrial economy 51
tech industrial sectors 123
tech industrial society 67
tech knowledge workers 49
tech production process 93
tech production systems 170
teen pregnancy because 69
teen pregnancy problem 711
teen pregnancy program 469
teen volunteer program 167
teeth chattered against 422
teeth chattered audibly 318
teeth chattered because 50
teeth chattered between 46
teeth chattered despite 57
teeth chattered noisily 86
teeth chattered together 330
teeth clattered against 75
teeth clattered together 186
teeth especially adapted 81
teeth extracted because 250
teeth generally unsound 76
teeth glistened against 42
teeth glistened between 90
teeth gradually decrease 46
teeth gradually increase 137
teeth gradually increasing 72
teeth sometimes present 118
teeth thoroughly cleansed 45
tell adventure stories 115
tell alexandra everything 42
tell astonishing stories 45
tell conflicting stories 566
tell conflicting versions 45
tell connected stories 53
tell countless stories 165
tell customers exactly 141
tell different stories 7099
tell different versions 251
tell effective stories 50
tell elaborate stories 125
tell employees exactly 117
tell everybody everything 686
tell everybody exactly 103
tell everybody plainly 52
tell fantastic stories 315
tell fascinating stories 683
tell frightening stories 70
tell frightful stories 156
tell honorable members 1379
tell identical stories 133
tell imaginary stories 73
tell important stories 207
tell interesting stories 1171
tell madeleine everything 49
tell marvelous stories 200
tell memorable stories 45
tell ourselves stories 1076
tell outrageous stories 128
tell plausible stories 86
tell president clinton 117
tell president johnson 180
tell president kennedy 172
tell president lincoln 135
tell prodigious stories 41
tell themselves stories 424
tell unpleasant stories 50
tell wonderful secrets 57
tell wonderful stories 3038
tend downwards towards 84
tend generally towards 42
tend gradually towards 81
tend increasingly towards 119
tend naturally towards 301
tend vegetable gardens 133
tenth abdominal segment 4442
tenth centuries because 168
tenth centuries brought 212
tenth centuries onwards 358
term adaptation effects 186
term adaptation process 126
term advantage because 127
term advertising effects 200
term advisedly because 58
term agreement between 1148
term alternating current 428
term altogether because 57
term analgesic effects 183
term anciently applied 91
term antisocial behavior 269
term apartment rentals 201
term association between 1282
term attempted suicide 62
term attitudes towards 116
term austerity measures 306
term autonomic nervous 430
term ballistic missile 56
term behavioral effects 2038
term behavioral science 259
term behavioral studies 163
term beneficial effects 3496
term beneficial results 371
term biological control 409
term biological effects 1240
term budgetary control 126
term budgetary position 87
term budgetary targets 74
term carryover effects 113
term castration complex 86
term certainly applies 59
term childhood illness 159
term cigarette smokers 530
term circulating capital 194
term cognitive behavior 118
term cognitive effects 725
term cognitive function 174
term cognitive outcome 307
term cognitive science 134
term colloidal solution 93
term commercial benefit 45
term commercial borrowing 332
term commercial credits 1878
term commercial finance 41
term commercial financing 179
term commercial success 554
term commercial treaties 379
term community college 328
term community implies 110
term community members 48
term community service 151
term community studies 114
term community support 320
term community welfare 46
term compassion fatigue 214
term composite material 44
term conflicts between 286
term confusingly similar 68
term connection between 635
term contingency pattern 45
term contracting between 115
term contracts because 583
term contracts between 3382
term contracts contain 45
term contracts entered 2068
term contracts expired 46
term contracts extending 113
term contracts include 183
term contracts involve 131
term contracts involving 365
term contracts provide 400
term contracts providing 164
term contracts require 137
term contracts requiring 86
term contracts subject 141
term contracts usually 153
term conversion hysteria 209
term corporate borrowing 230
term corporate capital 105
term corporate culture 417
term corporate finance 219
term corporate financing 420
term corporate profits 245
term corporate success 379
term correctly applied 204
term correctly applies 181
term corrosive effects 42
term creditors because 50
term cryogenic storage 150
term currently applied 68
term dependent variable 740
term depressed classes 135
term depression induced 50
term describes several 53
term designating certain 57
term deterrent effects 111
term devastating effects 135
term diminishing returns 91
term disappears because 191
term dynamical behavior 166
term ecosystem research 64
term ecosystem studies 91
term effective control 61
term electoral decline 46
term electoral success 316
term electoral support 44
term elsewhere applied 48
term emergency measures 1140
term emergency shelter 442
term emergency support 41
term empirical research 266
term empirical studies 170
term endangered species 123
term equipment rentals 133
term esophageal function 124
term especially applied 115
term especially applies 45
term evaluation following 47
term evaluation implies 41
term evaluation research 156
term evaluation studies 456
term evidently derived 80
term excavation project 85
term excessive alcohol 73
term exclusive license 45
term executive function 210
term executive officer 205
term extraction process 105
term favorable balance 202
term favorable effects 42
term favorable results 118
term fertility decline 271
term forecasting ability 98
term forecasting because 94
term forecasting problem 48
term forecasts because 113
term forecasts suggest 88
term forecasts usually 97
term frequency inverse 63
term functional effects 179
term functional outcome 1571
term functional results 2370
term functional success 53
term generally adopted 86
term generally applied 14698
term generally applies 899
term generally carries 73
term generally defined 56
term generally denotes 190
term generally implies 434
term generally referring 643
term generally relates 141
term generation signify 68
term geological process 169
term graduated taxation 327
term guarantee against 137
term guerrilla warfare 456
term holocaust usually 52
term hostility between 73
term imbalance between 472
term imperfect denotes 107
term inaugural address 100
term incentive payouts 594
term incentive program 416
term incentive schemes 1136
term inclusive fitness 164
term increasingly applied 57
term incubation studies 109
term industrial capital 250
term industrial credits 300
term industrial decline 289
term industrial dispute 92
term industrial finance 1406
term industrial financing 713
term industrial research 96
term industrial society 45
term infectious diseases 134
term inhalation studies 830
term inpatient program 101
term insurance against 486
term insurance because 504
term insurance becomes 225
term insurance benefit 238
term insurance company 195
term insurance element 149
term insurance expires 214
term insurance increase 41
term insurance premium 439
term insurance product 51
term insurance program 264
term insurance remains 40
term insurance usually 150
term insurance written 65
term intensive courses 263
term intensive insulin 99
term intensive program 88
term intensive studies 122
term intensive support 47
term intentions towards 130
term interests against 197
term interests because 291
term interests between 136
term interests require 206
term interplay between 132
term intervening between 40
term intervening variable 70
term invariably adopted 48
term inventory control 42
term inventory financing 238
term investors because 116
term knowledge society 51
term landscape ecology 141
term landscape gardening 97
term limitation imposed 40
term liquidity position 565
term liquidity problem 663
term liquidity support 230
term literally denotes 63
term literally implies 117
term marihuana smokers 49
term marijuana smokers 190
term masculine protest 130
term measurable results 42
term medication regimen 129
term metabolic balance 88
term metabolic control 636
term metabolic effects 1461
term metabolic studies 315
term missionary service 193
term mitigation measures 400
term morbidity following 163
term mortality benefit 222
term mortality following 228
term mortality studies 53
term movements between 46
term nocturnal calcium 43
term numerical control 61
term numerical targets 115
term objective because 45
term objective function 267
term objective remains 129
term obligation becomes 46
term offensive because 125
term officially adopted 52
term officially expired 42
term operations research 372
term palliative measures 101
term perfectly familiar 42
term peritoneal dialysis 1988
term permanent financing 202
term permanent storage 96
term political agendas 171
term political alliance 120
term political behavior 73
term political benefit 233
term political capital 213
term political careers 121
term political control 258
term political culture 907
term political decision 52
term political demands 177
term political economy 3738
term political effects 903
term political factors 578
term political history 40
term political liberty 64
term political motives 147
term political outcome 48
term political payoffs 96
term political position 47
term political problem 204
term political process 336
term political program 143
term political project 227
term political purpose 133
term political results 178
term political rewards 108
term political science 465
term political solution 712
term political success 580
term political support 697
term political tactics 134
term political utility 41
term political victory 50
term political violence 50
term popularly applied 780
term population control 240
term population decline 650
term population density 139
term population effects 114
term population increase 190
term population studies 1062
term practical results 117
term pragmatic sanction 66
term precisely because 698
term pregnancy following 192
term premature rupture 96
term president clinton 118
term prevention efforts 103
term prevention program 87
term previously applied 140
term primarily applied 81
term primarily because 157
term primarily denotes 87
term processes affecting 54
term processes involving 126
term production control 144
term production credits 125
term production function 500
term production process 114
term production program 106
term production targets 163
term prognosis because 56
term prognosis depends 596
term prognosis following 1118
term prognosis regarding 41
term prognosis remains 362
term programming language 62
term prospects appeared 83
term prospects because 86
term protection against 4982
term pulmonary effects 115
term pulmonary function 420
term pulmonary outcome 114
term reactivity control 75
term reference scenario 608
term refresher courses 508
term regularly applied 116
term relevance weighting 259
term remissions following 98
term repetition effects 133
term residence permits 1272
term responses include 47
term safeguard against 40
term secondary effects 168
term secondary schools 50
term separation anxiety 219
term separation between 47
term sometimes applied 12843
term sometimes carries 44
term sometimes denotes 133
term sometimes implies 87
term sometimes loosely 76
term somewhere between 54
term spillover effects 46
term stability against 204
term stability because 218
term stability between 126
term stability depends 197
term stability problem 108
term stability remains 92
term stability studies 2014
term strategic alliance 816
term strategic aspects 87
term strategic benefit 148
term strategic choices 216
term strategic concept 161
term strategic control 128
term strategic decision 626
term strategic effects 105
term strategic factors 158
term strategic marketing 208
term strategic outlook 171
term strategic partner 126
term strategic position 418
term strategic posture 46
term strategic problem 94
term strategic process 112
term strategic program 103
term strategic purpose 147
term strategic research 762
term strategic reviews 40
term strategic success 359
term strategic targets 113
term structure because 134
term structure becomes 113
term structure between 47
term structure effects 324
term structure equation 877
term structure factors 76
term structure implied 131
term structure implies 272
term structure include 45
term structure problem 122
term structure variable 46
term substance abusers 45
term survivors following 365
term suspension culture 260
term sustained efforts 97
term technical courses 133
term technical solution 88
term technical support 272
term temporary storage 88
term temporary workers 356
term theoretical research 44
term transient effects 122
term transition element 52
term traumatic effects 189
term typically applied 109
term typically applies 41
term universal grammar 91
term universal service 137
term vegetable poisons 210
term vocational courses 277
term voluntary service 323
term volunteer service 132
term worldwide effects 77
test agreement between 127
test association between 102
test attitudes towards 56
test batteries because 47
test batteries contain 141
test batteries include 486
test batteries provide 223
test batteries usually 84
test cognitive function 147
test completion criteria 245
test conditions applied 122
test conditions because 183
test conditions between 128
test conditions covered 51
test conditions defined 57
test conditions imposed 169
test conditions include 219
test conditions including 100
test conditions involving 164
test conditions provide 45
test conditions require 45
test conditions similar 212
test conditions studied 75
test conditions usually 93
test conducted according 142
test conducted between 139
test different aspects 862
test different batches 129
test different control 115
test different designs 121
test different features 41
test different portions 99
test different systems 50
test different versions 293
test distinguish between 72
test distinguish dementia 96
test equipment against 107
test equipment because 75
test equipment capable 110
test equipment company 62
test equipment control 139
test equipment failure 95
test equipment familiar 107
test equipment including 306
test equipment operating 194
test equipment require 60
test equipment systems 311
test equipment usually 44
test equipment vendors 81
test evaluation criteria 64
test excavation revealed 48
test explosions carried 69
test expression becomes 128
test expression returns 258
test frequency between 52
test generally applied 462
test generally applies 57
test generally measures 48
test generation package 42
test generation problem 804
test generation process 1023
test generation program 255
test generation systems 110
test generator enables 42
test generator program 166
test hypotheses against 558
test hypotheses because 95
test hypotheses deduced 152
test hypotheses derived 2864
test hypotheses involving 724
test hypotheses regarding 4421
test hypotheses related 1062
test indicates absence 59
test indicates failure 58
test indicates present 44
test indicates previous 68
test organisms because 101
test organisms exposed 134
test organisms survive 63
test ourselves against 551
test performed according 117
test performed because 56
test performed between 258
test petitioner refused 124
test pituitary function 99
test possesses certain 41
test possesses content 105
test precisely because 236
test previously applied 68
test primarily because 181
test primarily measures 199
test procedure according 134
test procedure adopted 242
test procedure applied 137
test procedure assumes 107
test procedure because 213
test procedure becomes 45
test procedure depends 237
test procedure follows 226
test procedure including 43
test procedure involving 197
test procedure results 122
test procedure similar 192
test procedure usually 115
test publisher reports 43
test pulmonary function 45
test reactivity following 94
test responses between 89
test situations because 94
test situations involving 222
test sometimes applied 114
test specimens according 71
test specimens between 91
test specimens consist 71
test specimens develop 50
test specimens exposed 110
test specimens usually 90
test standards regarding 339
test standards require 44
test statistic against 268
test statistic applies 64
test statistic assumes 94
test statistic because 345
test statistic becomes 1272
test statistic between 144
test statistic comparing 277
test statistic defined 414
test statistic depends 618
test statistic derived 235
test statistic differs 51
test statistic exceeding 53
test statistic exceeds 1970
test statistic follows 1711
test statistic formula 279
test statistic implies 92
test statistic involving 120
test statistic measures 619
test statistic reduces 187
test statistic rejects 123
test statistic remains 76
test statistic results 190
test statistic similar 57
test statistic usually 74
test substance applied 87
test substance because 42
test substance between 52
test substance present 176
test themselves against 3284
test validation process 131
test validation research 590
test validation results 153
test validation studies 1116
text alignment buttons 112
text carefully revised 104
text contained between 322
text contained several 69
text contrasts sharply 54
text copyright renewed 62
text databases contain 63
text databases include 63
text databases provide 49
text describes several 120
text discusses several 120
text distinguish between 47
text documents between 50
text evidently implies 50
text expressly mentions 43
text formatted according 152
text generally follows 126
text generation process 82
text generation systems 267
text militates against 80
text militates strongly 70
text naturally divides 101
text precisely because 451
text previously adopted 49
text previously appeared 56
text previously entered 50
text previously written 40
text primarily because 79
text production process 233
text published between 60
text retrieval package 190
text retrieval program 178
text retrieval systems 2476
text somewhere between 95
text structure effects 60
text underwent several 102
thank brigadier general 83
thank committee members 97
thank copyright holders 89
thank especially charles 61
thank especially richard 58
thank honorable members 330
thank president clinton 114
thank president kennedy 43
thank professor barbara 72
thank professor bernard 176
thank professor charles 517
thank professor douglas 87
thank professor francis 75
thank professor geoffrey 91
thank professor gregory 47
thank professor herbert 194
thank professor jacques 65
thank professor jeffrey 81
thank professor jonathan 59
thank professor malcolm 50
thank professor manfred 47
thank professor maurice 63
thank professor patrick 114
thank professor phillip 43
thank professor raymond 124
thank professor richard 830
thank professor russell 53
thank professor stanley 96
thank professor stephen 205
thank professor vincent 42
thank professor wolfgang 66
theft committed against 243
theft prevention devices 62
theft prevention program 101
theft protection devices 46
their abandoned buildings 45
their abandoned country 98
their abandoned dwellings 117
their abandoned estates 41
their abandoned parents 59
their abandoned position 49
their abandoned reptile 76
their abandoned shrines 96
their abandoned temples 50
their abandoned village 98
their abatement efforts 87
their abdominal muscles 1607
their abdominal pouches 65
their abdominal viscera 62
their abhorrent behavior 44
their abilities according 93
their abilities against 331
their abilities allowed 112
their abilities because 1258
their abilities decline 57
their abilities deserve 159
their abilities develop 86
their abilities entitle 68
their abilities improve 51
their abilities increase 117
their abilities justify 68
their abilities outside 213
their abilities together 75
their abilities towards 72
their abilities warrant 358
their absorbent quality 72
their absorbent vessels 159
their absorption depends 71
their absorption features 41
their absorption maximum 407
their absorption process 67
their absorption spectra 7920
their absurdity becomes 79
their abundance depends 44
their accessory buildings 78
their accessory muscles 229
their accessory sinuses 124
their accusation against 941
their accusation brought 42
their acetylene torches 150
their acrobatic agility 40
their acrobatic prowess 41
their activation depends 88
their activation domains 47
their activation function 117
their activation records 123
their activation results 193
their adaptation process 284
their addictive behavior 797
their addictive quality 60
their additional burdens 46
their additional capital 178
their additional demands 88
their additional efforts 130
their additional expense 89
their additional features 65
their additional function 91
their additional incomes 242
their additional language 174
their additional leisure 42
their additional members 48
their additional numbers 60
their additional profits 159
their additional revenue 67
their additional sources 45
their additional support 116
their additional trouble 113
their addresses against 59
their addresses because 54
their adherents against 230
their adherents because 47
their adherents believe 156
their adherents chiefly 47
their adherents claimed 56
their adherents delight 41
their adherents largely 41
their adherents outside 99
their adherents persist 73
their adherents together 121
their admirable behavior 73
their admirable concert 40
their admirable conduct 465
their admirable country 57
their admirable courage 86
their admirable devotion 76
their admirable effects 47
their admirable efforts 122
their admirable example 90
their admirable features 48
their admirable fitness 56
their admirable harmony 55
their admirable language 125
their admirable position 70
their admirable schools 94
their admirable studies 43
their admirable virtues 70
their admiration appeared 61
their admiration because 62
their admiration between 50
their admissions criteria 332
their admissions decision 46
their admissions offices 130
their admissions process 854
their admissions tenants 48
their adsorption behavior 196
their advantage against 659
their advantage because 689
their advantage largely 42
their advantage remains 76
their adventure stories 128
their adventure together 518
their adventuring certain 49
their adversary position 45
their adversary quickly 87
their advertising account 87
their advertising because 157
their advertising budgets 2575
their advertising careers 48
their advertising clients 196
their advertising columns 951
their advertising content 132
their advertising dollars 1840
their advertising efforts 726
their advertising expense 55
their advertising function 55
their advertising manager 242
their advertising material 703
their advertising message 393
their advertising outlays 182
their advertising posters 99
their advertising program 532
their advertising revenue 1201
their advertising sections 69
their advertising slogans 141
their advertising support 123
their advocates against 69
their advocates because 45
their advocates believe 157
their advocates claimed 103
their advocates contend 60
their advocates profess 43
their advocates suggest 62
their advocates suppose 55
their affections against 41
their affections between 134
their affections excited 42
their affections gracious 41
their affections rightly 51
their affections strongly 83
their affections towards 1450
their affective aspects 53
their affective behavior 157
their affective content 559
their affective filters 89
their affective illness 56
their affective quality 168
their affective reactions 1066
their affective valence 72
their affiliated central 53
their affiliated company 108
their affiliated finance 44
their affiliated medical 83
their affiliated members 226
their affiliated national 90
their affiliated parties 129
their affiliated persons 206
their affiliated primary 119
their affiliated research 197
their affiliated schools 72
their affiliated service 56
their affiliated stations 901
their affiliated support 73
their affiliates located 53
their affiliates operate 63
their affiliates operating 58
their affiliates overseas 70
their affiliation because 43
their afflicted brethren 562
their afflicted brothers 43
their afflicted country 455
their afflicted friends 282
their afflicted members 55
their afflicted parents 252
their afflicted spirits 182
their aforesaid offices 67
their afterlife journey 53
their afternoon classes 408
their afternoon dresses 58
their afternoon editions 101
their afternoon journey 76
their afternoon lessons 152
their afternoon prayers 470
their afternoon sermons 58
their afternoon service 99
their afternoon sessions 72
their afternoon shadows 83
their afternoon siestas 285
their afternoon strolls 158
their afternoon together 877
their afternoon worship 46
their aggregate amounts 223
their aggregate average 110
their aggregate balance 143
their aggregate behavior 178
their aggregate capital 646
their aggregate current 106
their aggregate demands 110
their aggregate effects 473
their aggregate efforts 84
their aggregate exports 88
their aggregate foreign 60
their aggregate history 43
their aggregate imports 63
their aggregate incomes 176
their aggregate increase 44
their aggregate national 120
their aggregate nominal 62
their aggregate numbers 411
their aggregate produce 126
their aggregate product 203
their aggregate profits 194
their aggregate results 172
their aggregate revenue 100
their aggregate surface 142
their aggregate taxable 85
their aggregate tonnage 429
their aggregate utility 56
their aggregate welfare 68
their aggression against 3442
their aggression because 76
their aggression becomes 40
their aggression outward 206
their aggression overtly 42
their aggression towards 335
their agitations against 133
their agreement against 218
their agreement because 193
their agreement becomes 73
their agreement between 63
their agreement expired 93
their agreement features 141
their agreement regarding 421
their agreement subject 76
their agreement therewith 196
their agreement together 169
their alcoholic behavior 74
their alcoholic careers 44
their alcoholic clients 62
their alcoholic content 1520
their alcoholic parents 559
their alcoholic solution 154
their alcoholic spouses 123
their algonquian enemies 45
their algonquian language 56
their algonquin enemies 57
their algonquin vassals 46
their alienated estates 50
their alignment against 57
their aliphatic analogs 56
their allegation against 53
their allegedly harmful 46
their allegedly illegal 83
their allegedly inferior 90
their allegedly natural 80
their allegedly superior 225
their allegedly wrongful 179
their allegiance according 134
their allegiance against 147
their allegiance because 211
their allegiance belonged 83
their allegiance between 1451
their allegiance divided 58
their allegiance forever 43
their allegiance several 63
their allegiance shifted 45
their allegiance towards 321
their allocated budgets 121
their allocated position 58
their allocation according 88
their allocation between 623
their allocation decision 53
their allotment gardens 122
their allowable maximum 59
their allowable passive 55
their allowance reduced 65
their alteration product 53
their alternate courses 44
