of elizabeth 72 of accepted
of guidance 274 of hardship
60 of hospital 101 of
humanity 44 of identify 54
of improper 52 of improved
226 of includes 73 of
increased 255 of increases 103
of industry 477 of informed
119 of interest 418 of
intimacy 219 of involves 47
of judgment 729 of kindness
1565 of liability 216 of
maintain 45 of medicine 55
of minimize 54 of monitoring
305 of nutrition 113 of
outcomes 1714 of parental 63
of patience 891 of patients
156 of personal 252 of
physical 64 of physician 152
of positive 48 of possible
45 of possibly 65 of
potential 71 of practice 1601
of precision 627 of presence
77 of privation 136 of
progress 132 of provided 43
of provider 72 of provides
133 of provision 274 of
prudence 2734 of recovery 68
of reduction 73 of resident
105 of resource 124 of
response 270 of scrutiny 43
of security 192 of selection
44 of services 3090 of
severity 133 of sickness 166
of sobriety 88 of specific
62 of standard 60 of
struggle 198 of survival 78
of therefore 356 of treatment
16441 of weariness 235 of
achieved 169 of combined 60
of compared 42 of critical
62 of designed 95 of
essential 229 of examined 63
of expected 59 of followed
50 of included 104 of
involved 44 of outlined 42
of possible 57 of provided
395 of required 254 of
reviewed 298 of therefore 43
of utilized 69 of provided
1116 of received 109 of
rendered 188 of required 69
of advanced 183 of children
6199 of clinical 50 of
coronary 78 of cripples 674
of diagnosis 70 of disabled
391 of engineers 71 of
everyone 208 of families 236
of homeless 129 of hospital
82 of indigent 76 of
medicaid 182 of medicare 442
of mentally 332 of minority
76 of monitoring 108 of
multiple 51 of patients 6526
of pediatric 136 of personal
151 of physical 84 of
pregnant 275 of preventing 46
of purposes 82 of selected
182 of seriously 101 of
services 64 of severely 545
of specific 695 of students
105 of suicidal 47 of
surgical 101 of treatment 813
of trustees 42 of veterans
72 of yourself 47 of
improved 48 of improved 114
of increased 140 of occurred
108 of received 60 of
resulted 83 of provides 71
of received 107 of receives
69 of ordinary 80 of
attempts 49 of bordered 44
of children 276 of enhances
59 of families 70 of
included 106 of includes 764
of involves 144 of medicare
40 of patients 520 of
promotes 160 of provides 271
of reflects 164 of requires
223 of responds 40 of
resulted 64 of supports 105
of provided 314 of received
554 of required 56 of
achieved 48 of assessed 71
of bestowed 136 of designed
63 of followed 66 of
lavished 88 of observed 64
of provided 215 of required
282 of patients 92 of
specific 49 of received 60
of affection 354 of altruism
42 of attention 104 of
domestic 95 of emotional 84
of interest 108 of intimacy
301 of kindness 456 of
openness 45 of personal 220
of positive 50 of protecting
65 of security 42 of
supporting 57 of children 8856
of demented 77 of disabled
618 of everyone 94 of
families 264 of homeless 119
of humanity 47 of hundreds
106 of impaired 185 of
indigent 133 of medicare 77
of mentally 251 of multiple
44 of newborns 83 of
orphaned 140 of patients 3640
of personal 70 of physical
65 of pregnant 92 of
property 87 of refugees 260
of seriously 96 of severely
140 of soldiers 81 of
somebody 51 of specific 95
of strangers 60 of students
214 of thousands 165 of
unwanted 55 of veterans 63
of yourself 897 of goldfish
184 of aircraft 155 of
bicycles 368 of caravans 82
of carriages 693 of concrete
44 of consumer 170 of
contents 88 of delivery 74
of domestic 53 of electric
54 of freeways 41 of
gasoline 111 of highways 144
of hundreds 50 of increased
89 of machines 68 of
minivans 93 of proceeds 60
of scooters 229 of terminal
64 of thousands 78 of
tourists 46 of tractors 205
of trailers 215 of vehicles
215 of visitors 52 of
equipped 58 of produced 61
of required 82 of produced
84 of shipment 46 of
increased 98 of increased 327
of followed 63 of supplies
67 of canister 124 of
evidence 68 of addressing 151
of authority 66 of concerning
458 of construing 180 of
decisions 165 of develops 106
of discussing 58 of engenders
45 of indicating 50 of
pertaining 73 of provides 53
of reflects 41 of relevant
58 of suggests 96 of
supporting 119 of supports 189
of produces 84 of requires
43 of necropsy 119 of
recovery 99 of accounts 1082
of balances 212 of benefits
133 of borrowed 60 of
commerce 66 of consumer 59
of currency 103 of deferred
148 of deposits 1726 of
financial 136 of interest 46
of manpower 168 of materials
186 of ordinary 289 of
payments 49 of personal 121
of physical 50 of presents
51 of prestige 51 of
promises 42 of property 1501
of reserves 153 of security
78 of services 271 of
supplies 235 of therefore 174
of traveler 69 of valuable
115 of vouchers 64 of
involved 47 of received 46
of recorded 432 of required
74 of business 103 of
expansion 62 of expenses 111
of immediate 67 of interest
174 of materials 41 of
payments 71 of personal 188
of purchase 46 of purchasing
63 of purposes 140 of
services 258 of actually 45
of received 45 of required
41 of actually 48 of
obtained 45 of received 125
of required 80 of audience
167 of director 84 of
extruded 260 of hammered 73
of malleable 635 of socrates
141 of rendered 51 of
vigorous 58 of chickens 82
of children 66 of primates
254 of cortical 84 of
rosalind 276 of cloister 59
of marginal 116 of membrane
141 of organism 213 of
increases 41 of induction 46
of involved 42 of involves
41 of observed 120 of
programs 45 of synthesis 471
of contains 57 of produces
81 of cameroon 571 of
laughter 101 of abundant 2503
of accurate 68 of adequate
241 of cheerful 260 of
compliant 88 of flexible 232
of frequent 75 of graceful
43 of immature 81 of
malleable 40 of nourishing 59
of ordinary 166 of powerful
256 of sanitary 79 of
suitable 87 of worthless 83
of powerful 53 of supplies
50 of materials 5000 of
flagella 9063 of authority 43
of pollution 66 of business
174 of citizens 92 of
district 1191 of environs 99
of frontier 67 of industry
134 of mountain 80 of
province 583 of suburban 2402
of township 231 of revenues
61 of district 55 of
alluvium 101 of animated 127
of attached 64 of boulders
283 of bowlders 135 of
branches 167 of charcoal 451
of colloids 175 of concrete
654 of crawford 219 of
fashioned 46 of feldspar 180
of graphite 732 of hardened
245 of manganese 91 of
minerals 68 of plumbago 123
of powdered 417 of randolph
48 of siliceous 79 of
therefore 94 of volcanic 103
of washington 44 of attached
46 of commonly 48 of
employed 47 of produced 60
of required 104 of domestic
50 of materials 54 of
contains 68 of salvation 63
of policies 123 of adequate
48 of beautiful 150 of
hygienic 57 of infected 42
of polished 43 of polluted
172 of resource 151 of
sanitary 123 of blankets 68
of absolute 116 of abundant
42 of accepted 65 of
accurate 1170 of adequate 293
of balanced 81 of beautiful
394 of brilliant 178 of
coherent 339 of compelling 493
of complete 314 of concrete
98 of conscious 130 of
constant 57 of convincing 8741
of credible 52 of critical
92 of decisive 376 of
definite 1681 of delicate 63
of detailed 270 of distinct
10864 of eloquent 96 of
emphatic 85 of explicit 621
of forceful 339 of forcible
453 of graceful 65 of
immediate 226 of imminent 185
of impartial 97 of incisive
81 of luminous 66 of
manifest 150 of overcast 114
of positive 404 of powerful
194 of profound 71 of
realistic 131 of relevant 84
of resolute 65 of rigorous
153 of sensible 51 of
separate 50 of specific 1608
of succinct 190 of vigorous
671 of workable 46 of
trickled 53 of pictures 76
of crumbled 54 of articles
74 of attached 52 of
blankets 176 of fastened 86
of finished 164 of garments
569 of hardware 71 of
hogsheads 103 of imported 43
of textiles 100 of therefore
44 of trinkets 233 of
quantity 88 of attached 66
of fastened 52 of produced
216 of required 94 of
stitched 121 of produced 77
of bandages 79 of domestic
79 of garments 63 of
uniforms 247 of increased 47
of increased 77 of produced
43 of attached 53 of
exported 65 of fastened 71
of produced 185 of required
50 of abundant 46 of
blankets 40 of briquets 104
of charcoal 313 of chemical
88 of domestic 79 of
electric 481 of employed 81
of firewood 541 of gasoline
146 of graphite 244 of
hydrogen 68 of imported 68
of increased 85 of kerosene
76 of manganese 68 of
materials 143 of metallic 87
of minerals 849 of munitions
59 of paraffin 54 of
produced 81 of produces 57
of quarries 65 of railroad
110 of railways 103 of
residual 153 of supplies 332
of synthetic 49 of textiles
121 of therefore 98 of
annually 409 of believed 78
of consumed 807 of conveyed
42 of employed 62 of
expected 61 of exported 112
of imported 79 of included
62 of numerous 60 of
obtained 131 of probably 46
of produced 379 of reported
105 of required 999 of
suitable 52 of supplied 48
of utilized 41 of consumed
79 of produced 84 of
required 50 of supplied 123
of analysis 70 of charcoal
311 of delivery 79 of
domestic 965 of electric 187
of generating 216 of industry
63 of purposes 61 of
shipment 160 of produced 41
of declined 54 of increased
252 of declined 197 of
decreased 99 of increased 763
of produced 46 of recently
73 of remained 59 of
resulted 67 of suffered 64
of consumed 41 of kilowatt
1525 of fractions 59 of
obtained 43 of produced 122
of products 706 of contains
73 of produced 76 of
actually 79 of consumed 317
of exported 72 of imported
64 of increased 212 of
observed 65 of obtained 196
of probably 90 of produced
316 of reported 94 of
required 162 of supplied 49
of supposed 42 of therefore
43 of unloaded 43 of
hydrogen 130 of breeches 118
of trousers 451 of comments
51 of therefore 58 of
executed 352 of involved 48
of required 233 of executed
136 of executed 56 of
accesses 235 of actually 153
of attaches 62 of computes
55 of contains 378 of
controls 92 of declares 87
of displays 259 of executes
268 of includes 105 of
performs 779 of produced 42
of produces 49 of provides
143 of requires 77 of
executed 69 of analysis 334
of processing 256 of tabulating
75 of proteins 46 of
commerce 92 of currency 2891
of promptly 43 of followed
44 of exported 84 of
charcoal 499 of consumed 123
of obtained 54 of produced
119 of required 205 of
charcoal 363 of domestic 52
of consumed 66 of produced
58 of admitted 211 of
currents 82 of descending 121
of directed 105 of directly
86 of drainage 324 of
followed 93 of outbreaks 249
of produced 65 of produces
81 of southward 149 of
suddenly 127 of abstract 68
of altitude 185 of astringent
65 of criminal 84 of
critical 49 of dampness 840
of darkness 2276 of distress
62 of epilepsy 82 of
exercise 90 of exposure 1203
of forbidding 52 of hardship
171 of heartless 143 of
hopeless 85 of humidity 317
of isolation 108 of lifeless
135 of moisture 2140 of
numbness 341 of nutrient 49
of physical 53 of pitiless
65 of pressure 1712 of
