wade ashore under fire 43
were always given over 93
were always given some 75
were always given their 104
were always happy days 49
were always happy ones 79
were always happy when 403
were always human beings 49
were always hungry when 60
were always looking ahead 75
were always looking back 124
were always looking down 215
were always looking into 79
were always looking over 842
were always loose ends 113
were always naked when 42
were always others ready 161
were always passing along 41
were always passing some 54
were always people coming 374
were always people from 100
were always people hanging 59
were always people like 132
were always people ready 207
were always people there 167
were always people trying 60
were always piled high 69
were always playing some 59
were always popping into 46
were always putting their 75
were always quiet when 44
were always quite clear 63
were always quite full 114
were always quite ready 71
were always quite sure 53
were always raising their 43
were always really good 57
were always right there 627
were always right when 46
were always running away 495
were always running back 49
were always running down 215
were always running from 71
were always running into 358
were always running late 42
were always running over 150
were always rushing from 43
were always saved from 46
were always seeking some 92
were always seeking ways 73
were always shown into 54
were always sitting there 56
were always sliding down 234
were always sorry when 105
were always stealing from 56
were always taken along 148
were always taken away 116
were always taken back 55
were always taken care 253
were always taken down 214
were always taken from 924
were always taken into 378
were always taken there 46
were always taken when 50
were always talking over 169
were always telling their 59
were always thrown away 108
were always thrown back 92
were always thrown into 115
were always thrown open 243
were always tight shut 56
were always times when 211
were always under arms 222
were always under fire 118
were always under foot 99
were always under some 66
were always under their 60
were always under threat 175
were always uneasy joys 145
were always uneasy when 70
were always voted down 64
were always wanting more 73
were always whigs ever 48
were always wishing away 115
were always within call 239
were always within hearing 43
were always within range 50
were always within reach 458
were always within their 62
were always working their 62
were always worse when 90
were another seven years 44
were anxious about having 69
were anxious about losing 81
were anxious about their 2339
were anxious about what 785
were anxious about your 113
were appearing which were 75
were around fifty years 56
were around forty years 47
were around thirty years 107
were arriving daily from 320
were arriving every hour 481
were arriving every month 152
were arriving every week 164
were asleep after their 82
were asleep under their 73
were awaiting entry into 47
were bailed shall have 52
were barely alive when 44
were barely breaking even 189
were barely holding their 492
were barely keeping pace 81
were barely keeping their 75
were barely saved from 159
were barely seated when 228
were barely seven years 54
were barred entry into 52
were becoming daily less 158
were becoming daily more 3946
were becoming every hour 70
were becoming quite clear 52
were becoming quite well 83
were becoming rather less 42
were becoming rather more 212
were becoming still more 352
were becoming uneasy over 76
were becoming weaned from 42
were becoming yearly more 140
were before anything else 87
were before given from 48
were behind every bush 45
were better human beings 82
were better known among 131
were better taken care 261
were better times ahead 91
were beyond human help 66
were bitter about having 56
were bitter about losing 62
were bitter about their 341
were bitter about what 139
were bleeding either from 106
were boasting about their 295
were bodies which were 80
were bodily taken over 87
were boldly thrown open 61
were bought either from 46
were bought which were 52
were bragging about their 359
were bragging about what 65
were broken alive upon 68
were broken loose from 90
were buried after their 126
were buried alive along 43
were buried alive during 44
were buried alive when 258
were buried apart from 101
were buried beneath other 41
were buried beneath their 201
were buried beneath these 66
were buried beneath thick 45
were buried beneath tons 53
were buried right there 63
were buried under deep 72
were buried under great 68
were buried under heaps 98
were buried under heavy 45
were buried under huge 85
were buried under lava 177
were buried under many 96
were buried under more 100
were buried under other 70
were buried under sand 383
were buried under snow 386
were buried under some 58
were buried under such 51
were buried under their 428
were buried under these 50
were buried under thick 78
were buried under those 50
were buried under three 66
were buried under tons 275
were buried within their 58
were burned alive during 59
were burned alive over 48
were burned alive there 42
were burned alive upon 50
were burned alive when 130
were burned smooth dark 41
were burned would have 52
were bursting below like 42
were busied about their 215
were busily clearing away 104
were busily cooking their 71
were busily filling their 50
were busily getting ready 50
were busily working away 71
were busily working into 42
were bustling about like 41
were bustling about their 56
were called after some 91
were called after their 1174
were called after those 83
were called after your 62
were called again into 65
were called alpha rays 49
were called canal rays 52
were called gamma rays 41
were called names like 147
were called under arms 158
were called which were 114
were calmly writing their 85
were calves still young 125
were camped about three 90
were candid about their 253
were carrying every other 60
were carrying goods from 93
were carrying large sums 45
were carrying under their 41
were carrying water from 266
were casual about their 86
were caught breaking into 429
were caught every time 51
were caught napping when 93
were caught running away 114
were caught setting fire 48
were caught short when 93
were caught sneaking into 49
were caught speaking their 130
were caught stealing corn 84
were caught stealing food 69
were caught stealing from 193
were caught which were 47
were caught while trying 155
were caught within their 49
were changed again into 52
were changed every five 109
were changed every four 230
were changed every half 75
were changed every hour 212
were changed every month 205
were changed every other 162
were changed every third 46
were changed every three 417
were changed every time 59
were changed every week 293
were changed twice during 51
were changed would cease 73
were changes which were 103
were chatting about nothing 53
were chatting about some 62
were chatting about their 155
were chatting about what 144
were chosen after much 109
were chosen after some 76
were chosen based upon 470
were chosen either from 159
were chosen every five 42
were chosen since their 49
were chosen since these 66
were chosen which gave 50
were chosen which have 54
were chosen which were 663
were cities which were 50
were clearer about their 102
were clearer about what 365
were clearly based upon 212
were clearly below those 48
were clearly breaking down 88
were clearly drawn from 299
were clearly getting ready 42
were clearly shown during 42
were clearly shown when 74
were clearly still very 40
were clearly taken from 161
were clearly taken into 68
were clearly times when 80
were clearly waiting only 55
were clearly within their 216
were climbing about among 52
were closed after dark 43
were coldly fixed upon 40
were common fifty years 56
were common themes among 63
were common thirty years 59
were cooped within their 43
were copied after those 85
were copied either from 53
were courts which were 43
were crawling about like 70
were crawling about over 50
were created after adam 41
were created after their 121
were created apart from 61
were created based upon 99
were created under their 44
were created under these 44
were created where none 96
were created where there 75
were created which gave 76
were created which have 96
were created which made 145
were created which were 779
were created within these 47
were creeping about like 45
were crimes which were 46
were crowding round their 61
were curious about life 63
were curious about many 48
were curious about other 57
were curious about some 46
were curious about such 121
were curious about their 494
were curious about these 168
were curious about those 42
were curious about what 2830
were curious about your 66
were dashed again when 81
were debating about what 88
were decent human beings 187
were deemed binding only 57
were deeply moved when 444
were deeply split over 261
were deeply upset when 76
were deeply woven into 142
were denied entry into 1379
were denied shore leave 96
were direct gifts from 43
were dotted about among 65
were dotted about here 180
were dotted about like 75
were dotted about over 43
were double doors leading 49
were doubts about some 51
were doubts about their 156
were doubts about what 63
were dragging jesus forth 51
were draped neatly over 41
were drifting apart from 62
were drinking lager beer 48
were drinking water from 201
were drinking white wine 147
were driven about from 116
were driven about like 111
were driven about three 85
were driven again into 59
were driven below into 89
were driven either into 63
were driven first from 54
were driven first into 43
were driven hither from 49
were driven lower down 51
were driven naked from 54
were driven naked into 80
were driven nearly wild 46
were driven right back 101
were driven right into 74
were driven thence into 47
were driven under their 67
were driven within their 485
were dropping bombs from 50
were dropping bombs over 49
were dubious about such 47
were dubious about their 139
were dubious about what 101
were eagerly fixed upon 65
were eagerly waiting some 54
were earnest about their 43
were eighty miles away 107
were eighty miles from 201
were eighty miles north 46
were eleven miles from 73
were eleven people living 43
were eleven times more 459
were emerging which were 105
were engaged would have 41
were enough loose ends 45
were enough people here 73
were enough people left 60
were enough people living 85
were enough people there 307
were enough times when 53
were evenly split among 59
were evenly split over 137
were evenly spread among 96
were evenly spread from 50
were evenly spread over 696
were events which made 52
were events which must 64
were events which took 64
were events which were 222
were exciting times when 53
were fairly drawn from 68
were fairly quiet during 52
were fairly quiet when 43
were fairly steady during 40
were fairly within range 119
were famous names among 41
were farther apart from 60
were faults which were 41
were fearful about their 98
were fearful about what 68
were fellow human beings 350
were fetching water from 150
were fiddling while rome 82
were fielding calls from 42
were fighting every inch 57
were fighting santa anna 52
were fighting under their 140
were firmly based upon 169
were firmly bound down 91
were firmly fixed into 50
were firmly fixed upon 310
were firmly woven into 48
were flames lolling from 74
were flawed human beings 42
were flitting about among 113
were flitting about from 73
were flitting about like 159
were floating about among 58
were floating about like 45
were flocking thither from 57
were folded neatly over 103
were forced again from 56
were forced again into 44
were forced either into 114
were forced under their 46
were forced under threat 109
were forces which were 71
were forged which were 42
were formed after their 62
were formed based upon 68
were formed eight deep 62
were formed either during 53
were formed either from 124
were formed first into 44
were formed quite early 123
were formed under arid 51
were formed under great 71
were formed under high 107
were formed under more 125
were formed under other 46
were formed under some 45
were formed under such 102
were formed under their 235
were formed under these 228
were formed under those 51
were formed under very 150
were formed where there 63
were formed which came 44
were formed which gave 99
were formed which have 215
were formed which knew 57
were formed which made 59
were formed which took 87
were formed which were 1191
were formed within these 66
were formed within three 91
were formed within your 56
were formed would have 70
were fought within five 53
were framed which were 64
were freely acted upon 57
were freely drawn from 72
were freely drawn upon 511
were freely given away 104
were freely named there 57
were freely thrown open 206
were french doors leading 61
were french people from 65
were french wines sold 95
were frozen solid when 40
were furious about their 50
were furious about what 95
were further apart from 60
were further asked what 134
were further freed from 52
were further split into 266
were further upset when 49
were gathering green bread 121
were gathering honey from 42
were gathering round their 71
were gathering which were 124
were gently breathing forth 54
were gotten within reach 72
were greatly moved when 95
were greatly toned down 52
were greatly upset when 77
were groaning under heavy 91
were groaning under their 190
were groups which were 106
were handed about among 206
were handed about from 172
were handed round among 100
were handed round from 55
were hardly alone among 50
were hardly anything more 202
were hardly begun when 57
were hardly ended when 49
were hardly given time 69
were hardly holding their 44
were hardly known among 76
were hardly known even 80
were hardly known there 150
were hardly known till 48
were hardly seated when 307
were hardly taken into 278
were heavily based upon 45
were heavily drawn from 149
were heavily drawn upon 330
were heavily fired upon 146
were herded about like 42
were hidden beneath their 87
were hidden under some 71
were hidden under their 151
were hidden under thick 77
were honest about their 398
were honest about what 175
were honest about your 44
were honest though poor 54
were hourly growing more 63
were hourly pried into 50
were housed apart from 62
were houses which were 78
were hovering about their 125
were hurled about like 65
were hurled aside like 41
were hurrying about their 92
were income arising from 86
were indeed based upon 86
were indeed below their 55
were indeed drawn from 146
were indeed happy days 175
were indeed happy ones 41
were indeed human beings 163
were indeed killing your 57
were indeed passing away 57
were indeed rather more 88
were indeed right when 76
were indeed swept away 51
were indeed taken from 193
were indeed taken into 70
were indeed taken over 121
were indeed thrown into 43
were indeed thrown open 98
were indeed times when 342
were infirm either from 66
were issued after july 80
were issued after some 54
were issued calling upon 87
were issued every hour 55
were issued every month 42
were issued every other 56
were issued every week 42
were issued setting forth 58
were issued steel army 43
were issued under date 123
were issued under their 42
were issued under these 64
were issued which dealt 44
were issued which gave 68
were issued which made 44
were issued which were 410
were issued within three 81
were issues which were 187
were jarred loose from 62
were jealous about their 47
were jewish women from 41
were joined after some 47
were justly taken away 56
were kicked about like 46
were killed about three 55
were killed after four 64
were killed after having 117
were killed after their 182
were killed after three 60
were killed apart from 45
were killed either during 56
were killed every month 68
were killed every week 151
were killed right away 117
were killed right here 43
were killed right there 160
were killed thirty cows 101
were killed today when 93
were killed under ether 204
were killed under their 63
were killed while flying 80
were killed while leading 70
were killed while making 118
were killed while many 64
were killed while only 138
were killed while riding 79
were killed while taking 68
were killed while their 54
were killed while those 40
were killed while trying 814
were killed within days 53
were killed within five 74
were killed within four 155
were killed within three 156
were kindly taken care 57
were laboring under great 94
were laboring under many 43
were laboring under some 217
were laboring under such 53
were laboring under very 70
were landed about three 111
were lately taken from 50
were laughing about some 105
were laughing about what 52
were leaders within their 45
were learned which were 50
were lesser human beings 57
were levied porto rico 42
were lifted above their 80
were lifted whole into 47
were lights burning there 90
were lights shining from 82
were likely drawn from 41
were listed under five 54
were listed under four 72
were listed under other 45
were listed under such 45
were listed under their 162
were listed under three 267
were listed which were 78
were little above those 86
were little black dots 62
were little curly heads 47
were little dirty boys 45
were little folks till 46
were little girls when 44
were little known among 108
were little known during 77
were little known even 124
were little known till 98
were little known when 45
were lively germs there 71
were locked within their 42
were looked after during 93
were looked after from 53
were looked after like 57
were looked after much 41
were looked after very 172
were looked after well 171
were looked after when 92
were loosed which were 72
were luxury goods such 42
were mainly based upon 430
were mainly drawn from 2263
were mainly found among 134
were mainly given over 96
were mainly people from 92
were mainly taken from 655
were mainly taken into 41
were mainly taken over 130
were managing quite well 249
were marching right into 61
were marching thence upon 53
were maturing which were 104
were merely based upon 71
were merely bound over 111
were merely dried beds 45
were merely first among 41
were merely heaped over 48
were merely holding their 94
were merely human beings 153
were merely keeping their 45
were merely killing time 67
were merely marking time 331
were merely passing from 63
were merely playing into 56
were merely putting into 102
were merely seeking their 48
were merely showing their 102
were merely spread over 59
were merely taken from 64
were merely taken over 159
were merely throwing their 41
were merely thrown into 136
were merely waiting till 42
were merely wasting their 95
were merely wasting time 57
were misled about what 82
were modest about their 117
were mostly based upon 159
were mostly built during 76
were mostly built from 70
were mostly built upon 40
were mostly drawn from 2282
were mostly either jews 66
were mostly found among 151
were mostly girls from 51
were mostly given away 54
were mostly given over 92
were mostly happy ones 41
were mostly people from 322
were mostly people whom 49
were mostly quite young 132
were mostly small ones 112
were mostly small town 55
were mostly swept away 73
were mostly taken care 41
were mostly taken down 90
were mostly taken from 1116
were mostly taken over 239
were mostly thinking only 51
were mostly women from 89
were mounting guard over 159
were needed every month 42
were needed nearer home 66
were needed right away 105
were needed which were 99
were needed would have 49
were neither taken from 72
were neither taken into 53
were neither thrown into 42
were neither white like 93
were ninety miles from 87
were normal apart from 164
were normal human beings 395
were offering large sums 73
were opened which were 60
were openly given away 87
were openly showing their 52
were openly voicing their 46
were packed tight into 40
were paddling about like 44
were parked right next 67
were partly based upon 191
were partly drawn from 232
were partly right when 49
were partly taken from 234
were partly taken into 52
were partly taken over 276
were passed about among 68
were passed about from 195
were passed after some 56
were passed apart from 48
were passed calling upon 144
were passed round among 110
were passed round from 123
were passed round their 40
were passed setting forth 48
were passed under their 47
were passed which dealt 52
were passed which gave 261
were passed which have 86
were passed which made 382
were passed which were 656
were peasant women here 73
were pieces missing from 47
were placed about five 72
were placed about four 58
were placed about half 70
were placed about their 231
were placed about three 276
were placed above their 85
were placed above these 43
were placed above those 172
were placed after their 118
were placed apart from 129
were placed below deck 60
were placed either into 49
were placed either side 146
were placed erect four 49
were placed every three 40
were placed lower down 142
were placed rather high 61
were placed right next 57
were placed round their 77
were placed under arms 519
were placed under army 55
were placed under bell 54
were placed under bond 118
were placed under even 57
were placed under fire 65
were placed under four 239
were placed under full 51
were placed under great 189
were placed under heavy 332
were placed under high 48
were placed under lock 283
were placed under lord 50
were placed under many 76
were placed under more 278
were placed under much 53
were placed under nato 89
were placed under open 47
were placed under other 77
were placed under some 283
were placed under such 223
were placed under their 1570
were placed under these 196
were placed under threat 53
were placed under three 297
were placed under very 111
were placed under what 61
were placed under your 59
were placed where their 67
were placed where there 84
were placed which were 55
were placed within reach 332
were placed within their 379
were placed within these 144
were placed within three 60
were places where boys 44
were places where even 145
were places where jews 48
were places where life 57
were places where many 97
were places where only 120
were places where some 63
were places where such 71
were places where their 57
were places where there 298
were places where these 78
were places where those 44
were places where young 115
were places which were 113
were plants which were 68
were played rather more 217
were pleased about their 74
were plenty others more 65
were plunged again into 198
were points which were 101
were polled about their 141
were posted about half 40
were posted about town 105
were posted fresh upon 365
were posted would soon 61
were pounding nails into 72
were powers which were 44
were pressing close upon 186
were pressing every body 47
were pretty badly hurt 197
were pretty badly shot 165
were pretty badly torn 48
were pretty close when 42
were pretty drunk when 40
were pretty nearly gone 45
were pretty nearly ready 48
were pretty nearly used 56
were pretty nearly worn 45
were pretty quiet during 49
were pretty tired from 46
were pretty tired when 133
were pretty tough guys 43
were pretty upset when 335
were priced below cost 48
were priced below their 87
were prizes taken from 53
were probed about their 70
were proved right when 208
were proven right when 63
were public about their 40
were pulled alive from 46
were pulled apart from 42
were pulled loose from 57
were pulled tight over 71
were purely local ones 50
were pushed about among 50
were pushed aside during 77
were pushed aside from 115
were pushed aside into 79
were pushed aside when 142
were pushed right back 68
were ragged turks reading 56
were raised about four 95
were raised about other 55
were raised about some 87
were raised about such 102
were raised about their 346
were raised about these 97
were raised about three 96
were raised about what 463
were raised above their 317
were raised above those 134
were raised again during 58
were raised again from 83
were raised again when 185
were raised apart from 115
were raised every time 41
were raised still more 97
were raised under these 90
were raised which have 141
were raised which were 299
were rallying round their 60
were ranked above those 40
were ranked first among 56
were ranked under three 42
were rarely acted upon 208
were rarely based upon 49
were rarely drawn from 116
were rarely found among 223
were rarely given more 96
were rarely given much 143
were rarely taken from 42
were rarely taken into 298
were reached after many 40
were reached after much 40
were reached which have 41
were reached which were 174
were readily drawn into 71
were readily found among 56
were readily taken into 47
were readily taken over 189
were reagent grade from 74
were reasons which made 572
were reasons which were 52
were reciting lines from 68
were regions which were 61
were relaxing after their 80
were reposing after their 47
were rested after their 99
were retiring after their 42
were rights which were 53
were ripped loose from 47
were rocked about like 46
were rudely swept away 58
were rudely taken from 134
were rudely thrust upon 53
were rumors about some 55
were rumors about what 47
were rustling under busy 42
were sacred geese kept 105
were safely under lock 216
were safely within their 52
were savage times when 88
were scared about what 61
were scared every time 78
were scared stiff when 104
were scudding under bare 63
were secure within their 48
were seldom above three 41
were seldom acted upon 62
were seldom anything more 89
were seldom found among 104
were seldom found more 98
were seldom given much 95
were seldom moved from 40
were seldom taken from 72
were seldom taken into 193
were seldom thrown away 43
were serious about bringing 49
