wan light entered like 62
was first written over 57
was first written some 91
was first written there 256
was first written upon 80
was first written when 77
was first written will 83
was fitting himself into 62
was fixed against gold 87
was fixed between their 42
was fixed steadily upon 132
was flowing quietly along 78
was flowing rapidly from 42
was flowing rapidly into 41
was flowing steadily from 45
was flush against hers 44
was folding laundry when 58
was forcing herself into 60
was forcing himself into 137
was forcing himself upon 113
was forging rapidly ahead 73
was forging steadily ahead 58
was forty furlongs from 40
was forty minutes away 144
was forty minutes early 41
was forty minutes from 63
was forty minutes late 964
was forty minutes past 201
was forty thousand years 106
was found against john 77
was found astride upon 42
was found because there 43
was found between areas 41
was found between birth 141
was found between body 374
was found between boys 164
was found between cell 102
was found between dose 48
was found between drug 128
was found between early 142
was found between fish 63
was found between flow 47
was found between four 118
was found between free 41
was found between good 58
was found between having 88
was found between health 129
was found between heart 51
was found between high 975
was found between left 141
was found between length 186
was found between life 151
was found between loss 44
was found between male 549
was found between oral 44
was found between other 68
was found between pain 62
was found between poor 83
was found between prior 100
was found between race 51
was found between rate 120
was found between reading 108
was found between risk 93
was found between role 84
was found between root 117
was found between seed 81
was found between self 802
was found between size 382
was found between skin 100
was found between soil 138
was found between some 91
was found between such 167
was found between task 52
was found between test 158
was found between their 394
was found between theory 127
was found between these 2490
was found between those 685
was found between three 120
was found between time 396
was found between type 293
was found between what 179
was found between work 128
was found between years 122
was found between young 65
was found chiefly among 90
was found divided into 173
was found effused into 59
was found engraved upon 53
was found exactly like 51
was found extending from 439
was found extending into 52
was found faithful over 74
was found fatally shot 48
was found fifteen feet 67
was found fifteen years 51
was found inquiring among 43
was found largely among 63
was found legally sane 172
was found nowhere else 696
was found several days 606
was found several feet 151
was found several years 499
was found severed from 209
was found slumped over 824
was found stuffed into 167
was found suffering from 323
was found wandering along 312
was found wandering down 51
was found written upon 115
was freed forever from 107
was freeing herself from 250
was freeing himself from 430
was fully brought home 303
was fully brought into 73
was fully carried into 212
was fully decided upon 367
was fully dressed from 40
was fully dressed when 428
was fully entered into 174
was fully evident during 45
was fully evident from 43
was fully exposed during 58
was fully exposed when 96
was fully fifteen feet 153
was fully fifteen years 82
was fully realized during 146
was fully realized only 302
was fully realized when 142
was fully released from 71
was fully removed from 58
was fully revealed during 98
was fully revealed only 141
was fully revealed when 184
was fully seventy years 73
was fully sixteen feet 129
was fully visible from 157
was funny because there 96
was funny because when 108
was gaining control over 405
was gaining insight into 96
was gaining mastery over 74
was gaining rapidly upon 137
was gaining steadily upon 58
was gaining support among 160
was gaining support from 179
was geared towards making 64
was george bernard shaw 1767
was getting aroused just 40
was getting awfully cold 42
was getting awfully late 48
was getting awfully sick 50
was getting carried away 3053
was getting dragged into 47
was getting dressed when 353
was getting everything done 50
was getting everything ready 299
was getting exactly what 512
was getting excited just 74
was getting excited over 171
was getting heartily sick 254
was getting herself into 1431
was getting herself ready 250
was getting himself back 56
was getting himself into 2194
was getting himself ready 331
was getting letters from 567
was getting married next 222
was getting married soon 299
was getting married there 108
was getting married when 52
was getting nowhere fast 1108
was getting nowhere trying 86
was getting nowhere when 65
was getting pleasure from 68
was getting rapidly into 41
was getting reports from 256
was getting settled down 57
was getting settled into 150
was getting signals from 71
was getting steadily more 366
was getting support from 300
was getting towards dark 199
was getting towards dusk 213
was getting towards noon 116
was getting worried over 72
was getting worried there 91
was getting worried when 122
was given against lord 84
was given against miss 49
was given against their 52
was given against these 50
was given against wrong 76
was given because some 53
was given because there 147
was given because these 67
was given between meals 52
was given between three 56
was given cabinet rank 559
was given command over 1225
was given control over 3562
was given dominion over 3209
was given eternal life 97
was given exactly what 55
was given fifteen days 243
was given fifteen years 393
was given freedom from 74
was given impetus during 86
was given impetus when 191
was given insight into 148
was given letters from 56
was given lighter work 44
was given material form 88
was given medical care 72
was given national park 49
was given official form 47
was given primacy over 188
was given priority during 59
was given priority over 5899
was given priority when 53
was given regarding their 47
was given renewed life 81
was given several days 215
was given several more 165
was given several other 95
was given several years 276
was given support from 79
was given tangible form 129
was given thirteen years 47
was given written form 102
was gliding quietly along 45
was gliding rapidly down 88
was gliding rapidly over 42
was gliding smoothly along 135
was gliding swiftly along 146
was gliding swiftly down 123
was gliding swiftly over 62
was gliding timidly away 55
was glued together from 44
was grave concern among 41
was grave concern over 102
was groping towards some 50
was growing anxiety among 50
was growing concern among 361
was growing concern over 501
was growing distant from 57
was growing exceeding rich 70
was growing heartily sick 74
was growing popular among 47
was growing rapidly among 171
was growing rapidly dark 126
was growing rapidly during 318
was growing rapidly even 44
was growing rapidly from 148
was growing rapidly into 203
was growing rapidly more 261
was growing rapidly when 77
was growing steadily during 87
was growing steadily from 55
was growing steadily less 222
was growing steadily more 2253
was growing stronger among 51
was growing stronger from 47
was growing support among 86
was growing visibly more 94
was grown exceeding rich 230
was happy because there 310
was heaped between these 40
was helping himself from 144
was henry wheeler shaw 55
was holding dropped from 112
was holding herself back 449
was holding herself very 187
was holding himself back 916
was holding himself ready 79
was holding himself very 111
was holding slipped from 217
was holding tightly onto 157
was hotly debated among 346
was hotly debated during 424
was hotly debated from 61
was hotly debated when 68
was human creature more 46
was israel carried away 272
was james frazier reed 51
was jimmy parrish come 56
was jogging quietly along 115
was keeping herself busy 95
was keeping herself from 69
was keeping himself busy 177
was keeping himself free 47
was keeping himself from 111
was keeping himself well 136
was keeping perfect time 58
was keeping secrets from 336
was knowing exactly what 51
was known chiefly from 54
was known equally well 106
was known exactly what 63
was known hitherto only 41
was known nowhere else 50
was known regarding their 79
was known several years 90
was lashing himself into 227
was later adapted into 484
was later adopted also 77
was later adopted into 316
was later altered into 74
was later applied also 142
was later applied more 127
was later applied only 46
was later brought back 1148
was later brought down 115
was later brought from 60
was later brought home 81
was later brought into 575
was later carried away 63
was later carried back 99
was later carried into 200
was later carried over 616
was later covered over 258
was later decided upon 102
was later deleted from 232
was later demoted from 51
was later derived from 207
was later divided among 191
was later divided into 2030
was later drafted into 91
was later dropped from 795
was later dropped when 219
was later ejected from 63
was later elected pope 50
was later elected vice 149
was later enacted into 163
was later entered into 126
was later erected over 64
was later erected there 41
was later excised from 46
was later expunged from 92
was later invited back 51
was later omitted from 192
was later painted over 200
was later pressed into 93
was later rebuilt into 63
was later reduced from 93
was later reduced when 54
was later refined into 161
was later released from 534
was later released into 62
was later released when 185
was later removed during 43
was later removed from 1813
was later removed when 132
was later renamed fort 136
was later repeated when 45
was later rescued from 130
was later revealed during 45
was later revealed when 74
was later revised into 102
was later revised when 50
was later revived when 51
was later settled when 48
was later shifted from 91
was later studied more 105
was later tracked down 176
was later watered down 235
was later written down 591
was later written into 313
was learning decayed among 52
was learning lessons from 47
was letting herself down 234
was letting herself into 147
was letting himself down 558
was letting himself into 203
was letting himself sink 97
was light outside when 47
was lingering between life 64
was locking himself into 46
was looking closely into 89
was looking closely over 67
was looking dreamily into 40
was looking exactly like 72
was looking fixedly into 121
was looking forward from 45
was looking forward into 93
was looking forward more 231
was looking forward most 59
was looking forward only 75
was looking forward very 302
was looking forward when 90
was looking moodily down 66
was looking steadily from 42
was looking steadily into 203
was looking upwards into 49
was lower because made 50
was lucky because there 156
was lucky because when 55
was major general hugh 47
was major general john 520
was maybe fifteen feet 131
was maybe fifteen years 105
was miles distant from 60
was miles removed from 146
was missing several teeth 341
was moved eastward from 47
was moved forward from 376
was moved forward into 170
was moved rapidly back 47
was moved several feet 125
was moved several years 55
was named buffalo horn 41
was named charles town 80
was named virginia dare 131
was nearly blinded when 43
was nearly brought down 171
was nearly brought into 43
was nearly carried away 607
was nearly carried into 48
was nearly covered over 56
was nearly daybreak when 167
was nearly doubled during 123
was nearly doubled from 101
was nearly doubled over 305
was nearly doubled when 98
was nearly dragged down 54
was nearly dragged from 46
was nearly dressed when 243
was nearly drowned there 87
was nearly drowned when 258
was nearly effaced from 45
was nearly ejected from 40
was nearly elected pope 112
was nearly everything else 140
was nearly extinct when 83
was nearly fifteen feet 146
was nearly fifteen when 126
was nearly fifteen years 1348
was nearly frantic when 75
was nearly halfway down 146
was nearly harvest time 69
was nearly knocked down 1789
was nearly knocked flat 44
was nearly knocked from 113
was nearly knocked over 1649
was nearly luncheon time 58
was nearly lynched when 60
was nearly overhead when 66
was nearly perfect when 45
was nearly producing more 75
was nearly quarter past 40
was nearly removed from 58
was nearly settled when 41
was nearly seventy feet 108
was nearly seventy when 496
was nearly seventy years 3033
was nearly severed from 686
was nearly sixteen feet 65
was nearly sixteen when 147
was nearly sixteen years 504
was nearly sundown when 732
was nearly sunrise when 127
was nearly swollen shut 293
was nearly thirteen when 96
was nearly thirteen years 514
was nearly uniform along 155
was nearly uniform over 62
was nearly unseated from 93
was nearly wrecked when 64
was nearly wrested from 46
was neatly braided from 48
was neatly brushed back 131
was neatly divided into 633
was neatly slicked back 49
was never adopted here 58
was never adopted into 147
was never adopted till 69
was never allowed back 167
was never allowed even 151
was never allowed into 357
was never allowed more 92
was never allowed much 40
was never allowed till 43
was never allowed time 79
was never anybody else 460
was never anybody home 40
was never anybody like 216
was never anybody there 459
was never arrayed like 99
was never averted from 44
was never bridged over 56
was never brought back 666
was never brought down 183
was never brought forth 77
was never brought home 605
was never brought into 2991
was never brought upon 41
was never carried away 870
was never carried into 7360
was never carried over 101
was never carried very 104
was never certain from 44
was never certain just 88
was never certain what 1056
was never certain when 267
was never charged upon 85
was never chilled into 47
was never content just 64
was never content save 46
was never content till 171
was never counted among 117
was never cruelly over 44
was never decided upon 172
was never defeated when 55
was never deluded into 101
was never derived from 162
was never deviated from 278
was never distant from 109
was never divided among 54
was never divided into 253
was never doubted till 65
was never dressed like 51
was never dropped from 70
was never effaced from 696
was never ejected from 49
was never enacted into 548
was never entered into 498
was never entered upon 285
was never erected into 59
was never exacted from 43
was never exactly clear 208
was never exactly like 58
was never exactly sure 305
was never exactly what 129
was never excused from 53
was never expecting other 64
was never flogged during 44
was never founded upon 90
was never frowned upon 63
was never gathered from 62
was never granted full 42
was never herself till 54
was never hurried away 41
was never hurried into 140
was never imposed upon 365
was never invaded from 62
was never invited back 588
was never invited into 330
was never invited there 113
was never invoked during 42
was never knocked down 136
was never legally made 88
was never limited only 40
was never nervous when 68
was never omitted even 48
was never omitted from 124
was never perhaps more 494
was never popular among 557
was never popular even 63
was never popular like 54
was never popular there 115
was never present during 143
was never present when 469
was never pressed home 102
was never pressed into 56
was never printed during 128
was never printed there 52
was never printed till 183
was never pursued upon 40
was never realized during 113
was never realized even 40
was never reasoned into 63
was never reduced into 42
was never relaxed during 47
was never relaxed till 43
was never released from 364
was never removed during 72
was never removed from 1258
was never removed into 42
was never repeated during 44
was never revealed what 46
was never seduced into 70
was never settled during 42
was never settled over 65
was never severed from 111
was never subdued till 44
was never swerved from 51
was never tempted into 147
was never totally clear 90
was never totally free 95
was never totally lost 146
was never totally sure 60
was never touched upon 294
was never tracked down 113
was never utterly lost 86
was never visible during 121
was never visible from 94
was never visible till 119
was never visited upon 40
was never weighed down 144
was never withheld from 202
was never wrested from 74
was never written down 3844
was never written into 185
was never written till 143
was never wrought into 60
was newly arrived from 613
was newly entered into 72
was newly entered upon 70
was newly escaped from 187
was newly married when 109
was newly released from 66
was noted between these 218
was noted between those 149
was noted several years 137
was often adopted when 49
was often applied even 44
was often applied over 51
was often because their 64
was often because there 42
was often brought back 79
was often brought down 151
was often brought from 119
was often brought home 179
was often brought into 972
was often brought very 61
was often carried along 48
was often carried away 662
was often carried from 94
was often carried home 79
was often carried into 213
was often carried over 252
was often closely tied 91
was often covered over 92
was often defeated when 40
was often delayed till 45
was often derived from 581
was often distant from 47
was often divided along 53
was often divided among 161
was often divided into 1008
was often divided over 54
was often dragged into 52
was often dropped from 53
was often entered into 79
was often evident when 47
was often excused from 55
was often founded upon 68
was often frowned upon 378
was often glossed over 148
was often hurried into 80
was often ignored when 52
was often imposed from 47
was often imposed upon 642
was often invited into 134
was often invited over 124
was often invited there 417
was often invoked during 50
was often loosely used 100
was often omitted from 212
was often painful even 50
was often painted over 44
was often present during 227
was often present when 457
was often pressed into 385
was often removed from 244
was often repeated among 80
was often repeated during 265
was often repeated there 81
was often repeated three 47
was often repeated when 42
was often rescued from 44
was often several days 96
was often several feet 55
was often several years 137
was often shifted from 48
was often slurred over 91
was often suffering from 86
was often tempted into 65
was often touched upon 70
was often twisted into 50
was often visible upon 66
was often visited there 61
was often watered down 124
was often weighed down 104
was often whipped into 108
was often withheld from 147
was often written down 130
was often written four 54
was often written into 96
was opening between rome 71
was opera stronger cast 70
was passing between lord 40
was passing between these 62
was passing between those 54
was passing forever from 121
was passing rapidly along 50
was passing rapidly away 289
was passing rapidly from 229
was passing rapidly into 181
was passing swiftly away 83
was passing swiftly into 42
was peeling potatoes when 113
was peter capable five 78
was picking berries there 97
was picking flowers from 45
was picking flowers when 56
was piled several feet 92
was playing college ball 51
was playing national airs 46
was playing outside when 153
was playing semipro ball 62
was pluming himself upon 93
was plunging himself into 69
was poetic justice when 51
was poles asunder from 108
was poles removed from 144
was pouring billions into 40
was pouring herself some 63
was pouring himself into 60
was pouring himself more 59
was pouring himself some 86
was pouring millions into 118
was pouring steadily down 131
was pouring whiskey into 66
was proof against even 1027
was proof against fire 412
was proof against more 41
was proof against most 68
was proof against shot 117
was proof against such 1798
was proof against their 551
was proof against these 359
was proof against those 115
was proving himself more 136
was pulling herself back 43
was pulling himself along 107
was pulling himself back 129
was pulling himself into 66
was pulling himself onto 41
was pumping bullets into 44
was pushing forward from 84
was pushing forward into 68
was pushing himself along 43
was pushing himself away 46
was pushing himself back 41
was pushing himself hard 130
was pushing himself into 133
was putting everything back 67
was putting everything into 134
was putting forward some 42
was putting forward these 44
was putting forward were 67
was putting herself down 111
was putting herself into 147
was putting himself back 74
was putting himself down 112
was putting himself into 461
was putting thoughts into 40
was putting together some 209
was putting together what 114
was quite against their 51
was quite alarmed when 202
was quite altered when 49
was quite annoyed when 321
was quite ashamed when 48
was quite carried away 5320
was quite certain from 182
was quite certain just 48
was quite certain there 405
was quite certain what 1186
was quite certain when 145
was quite content just 108
was quite content living 49
was quite content when 231
was quite correct from 83
was quite correct when 2295
was quite covered over 110
was quite decided upon 159
was quite distant from 532
was quite elderly when 60
was quite evident among 66
was quite evident during 270
was quite evident even 116
was quite evident from 2010
was quite evident there 188
was quite evident what 237
was quite evident when 311
was quite excited over 604
was quite excited when 531
was quite fifteen years 40
was quite foreign from 218
was quite general among 247
was quite general during 41
was quite genuine when 56
was quite gracious when 45
was quite helpful when 42
was quite knocked over 40
was quite limited during 77
was quite limited even 40
was quite limited prior 52
was quite limited when 67
was quite logical from 43
was quite logical when 58
was quite natural also 45
was quite natural from 53
was quite natural when 207
was quite nervous when 153
was quite outside their 224
was quite peevish when 58
was quite plainly seen 54
was quite pleasant during 43
was quite pleasant when 50
was quite pointed like 43
was quite popular among 1275
was quite popular during 439
was quite popular even 40
was quite popular from 75
was quite popular when 89
was quite puzzled over 46
was quite puzzled when 95
was quite removed from 678
was quite shocked when 947
was quite similar among 88
was quite similar during 44
was quite similar from 64
was quite similar when 54
was quite sincere when 505
was quite startling when 42
was quite sterile when 45
was quite stunned when 64
was quite thankful when 90
was quite thrilled when 142
was quite touched when 211
was quite unaware what 116
was quite unaware when 71
was quite unhappy over 72
was quite unhappy there 81
was quite unhappy when 145
was quite uniform over 85
was quite unknown among 202
was quite unknown even 48
was quite unknown there 217
was quite unknown till 122
was quite unknown when 85
was quite unmoved when 123
was quite unusual among 93
was quite unusual even 40
was quite useless trying 67
was quite useless when 45
was quite variable among 89
was quite variable from 175
was quite visible from 168
was quite visible when 51
was quite weighed down 113
was quite worried over 49
was quite worried when 119
was rabbi stephen wise 75
was raining lightly when 122
was raining steadily when 109
was raising himself from 135
was rated highest among 66
was rather abashed when 43
was rather affecting from 54
was rather alarmed lest 46
was rather alarmed when 141
was rather annoyed when 281
was rather attending upon 65
was rather averted from 61
was rather because their 48
was rather because there 42
was rather carried away 191
was rather derived from 135
was rather distant from 191
was rather diverse from 119
was rather divided into 66
was rather excited over 42
was rather excited when 42
was rather frowned upon 377
was rather general among 67
was rather imposed upon 77
was rather limited during 69
was rather loosely used 67
was rather nervous when 120
was rather nervous work 252
was rather popular among 127
was rather puzzled what 337
was rather puzzled when 142
was rather removed from 171
was rather shocked when 368
was rather spoiled when 55
was rather startling like 49
was rather startling news 59
was rather startling when 104
was rather towards laying 75
was rather unusual among 67
was rather wondering what 91
was rather worried over 76
was rather worried when 64
was razed several years 43
was reacting against what 127
was really against their 41
was really alarmed lest 53
was really alarmed when 118
was really annoyed when 112
was really awfully good 45
was really awfully kind 42
was really awfully nice 73
was really because there 41
was really between these 48
was really between those 61
was really brought down 40
was really brought from 52
was really brought home 357
was really brought into 236
was really brought over 125
was really carried away 226
was really carried into 112
was really decided upon 183
was really derived from 871
was really divided into 351
