war lasted england would 40
was almost summer again 52
was almost twelve hours 90
was almost twelve months 87
was almost twelve thirty 43
was almost twelve times 80
was almost twenty miles 162
was almost twenty times 194
was almost wholly about 63
was almost wholly based 211
was almost wholly blind 42
was almost wholly built 65
was almost wholly burnt 102
was almost wholly given 374
was almost wholly greek 57
was almost wholly indian 141
was almost wholly lacking 728
was almost wholly local 99
was almost wholly owned 122
was almost wholly pagan 75
was almost wholly rural 250
was almost wholly spent 299
was almost wholly taken 527
was almost wholly under 333
was almost wholly wanting 289
was almost wholly white 104
was almost wholly within 115
was almost without action 43
was almost without doubt 85
was almost without equal 74
was almost without funds 150
was almost without limit 548
was almost without money 360
was almost without motion 86
was almost without value 100
was almost without water 42
was already almost empty 111
was already almost fully 85
was already almost night 120
was already almost thirty 120
was already almost twice 40
was already almost within 63
was already anxious about 241
was already argued above 50
was already asleep again 278
was already becoming acute 88
was already becoming aware 177
was already becoming bored 79
was already becoming fixed 50
was already becoming known 930
was already becoming plain 126
was already becoming quite 322
was already becoming rather 78
was already becoming tired 64
was already before caesar 48
was already better known 282
was already better since 89
was already beyond doubt 55
was already beyond human 72
was already beyond rifle 55
was already booked solid 57
was already buried under 122
was already bustling about 126
was already calmly smoking 41
was already catching faint 50
was already chafed nearly 120
was already cowering again 66
was already curious about 110
was already deeply lined 43
was already devising plans 53
was already fairly drunk 48
was already fairly large 52
was already firmly fixed 471
was already firmly seated 51
was already firmly under 70
was already floating under 70
was already fretting about 103
was already frozen solid 50
was already gathering about 48
was already gathering force 103
was already gathering round 102
was already gathering speed 125
was already groaning under 135
was already hatching plans 57
was already heavily laden 117
was already heavily taxed 121
was already hidden under 43
was already hovering about 40
was already hurrying after 68
was already keenly alive 48
was already keenly aware 154
was already laboring under 94
was already latent within 102
was already monday morning 52
was already partly built 125
was already partly known 50
was already partly under 50
was already placed under 82
was already planning where 66
was already pretty drunk 78
was already pretty strong 44
was already quoted above 114
was already raised above 123
was already reached after 63
was already silent under 61
was already smarting under 134
was already something about 55
was already something quite 40
was already sorely tried 41
was already sought after 43
was already spending money 42
was already spitting blood 89
was already standing close 117
was already standing still 45
was already standing under 64
was already stated above 426
was already stirring about 44
was already stirring within 118
was already sunday morning 81
was already talked about 101
was already twelve months 42
was already twenty miles 57
was already twenty paces 53
was already twenty yards 146
was already widely known 4219
was already widely spread 373
was already worrying about 624
was already yielding beneath 40
was always afraid people 68
was always afraid would 63
was always already known 46
was always another group 54
was always another place 50
was always another story 49
was always another waiting 73
was always another woman 251
was always anxious about 866
was always around people 49
was always aspiring after 63
was always babbling about 53
was always before black 66
was always better after 80
was always better known 121
was always bitching about 148
was always bitter about 99
was always boasting about 526
was always bragging about 1007
was always bustling about 140
was always called after 108
was always called beauty 41
was always called either 133
was always called george 66
was always called peter 55
was always candid about 72
was always carrying about 48
was always catching colds 53
was always center stage 63
was always chosen first 159
was always climbing trees 78
was always closed after 100
was always counting under 47
was always cracking jokes 303
was always curious about 1743
was always deeply aware 53
was always deeply moved 268
was always dropping hints 65
was always dubious about 140
was always elated after 60
was always enough light 41
was always enough money 358
was always enough water 80
was always firmly based 46
was always flapping about 57
was always flitting about 94
was always freely given 180
was always fretting about 165
was always gossip about 60
was always grasping after 41
was always greater after 43
was always greatly moved 54
was always grousing about 40
was always hatching plots 42
was always heavily armed 99
was always heavily laden 49
was always hedged about 55
was always hidden under 132
was always highly pleasing 48
was always highly strung 96
was always honest about 166
was always hovering about 428
was always hovering round 159
was always inviting people 140
was always joyful tidings 85
was always justly proud 73
was always keenly alive 306
was always keenly aware 624
was always knocking about 137
was always latent within 61
was always laughing about 55
was always listed first 131
was always looked after 289
was always modest about 291
was always picked first 97
was always placed above 44
was always placed first 198
was always placed under 168
was always polite about 95
was always preaching about 157
was always pretty close 122
was always pretty lucky 63
was always pretty strong 41
was always proved right 41
was always prowling about 293
was always prowling round 109
was always pushed aside 42
was always raised above 56
was always readily given 83
was always scared about 45
was always screaming about 50
was always searching after 60
was always serious about 231
was always served after 62
was always served first 738
was always silent about 82
was always someone about 66
was always someone awake 107
was always someone close 52
was always someone looking 91
was always someone nearby 118
was always someone sitting 59
was always someone waiting 259
was always someone wanting 88
was always someone whose 54
was always someone willing 285
was always someone worse 71
was always something about 1709
was always something amiss 154
was always something amusing 57
was always something cooking 145
was always something extra 96
was always something fishy 41
was always something fresh 210
was always something funny 106
was always something holding 48
was always something lacking 223
was always something lurking 41
was always something missing 1446
was always something queer 190
was always something quite 63
was always something rather 178
was always something still 46
was always something sweet 48
was always something unreal 57
was always something waiting 94
was always something wanting 198
was always something weird 55
was always something which 579
was always sought after 603
was always spending money 102
was always spoken about 53
was always strict about 65
was always striving after 212
was always talked about 468
was always taught never 62
was always touchy about 133
was always treated rather 60
was always without money 88
was always worrying about 1357
was amazed anyone could 43
was amazed beyond words 75
was andrew taylor still 45
was another affair which 52
was another artist whose 97
was another aspect which 244
was another battle which 46
was another blinding flash 116
was another boyish sport 73
was another bright flash 85
was another brother named 85
was another building block 48
was another building where 42
was another building which 103
was another church which 56
was another clause which 111
was another cogent reason 102
was another common cause 67
was another common method 62
was another course which 42
was another cracking sound 116
was another crucial point 49
was another custom which 91
was another deeper reason 40
was another device which 72
was another dinner party 70
was another disease which 69
was another effect which 112
was another factor causing 62
was another factor driving 52
was another factor helping 47
was another factor pushing 52
was another factor tending 65
was another factor which 4395
was another factor working 131
was another fairly large 43
was another feature about 53
was another feature which 301
was another fellow named 76
was another former slave 41
was another friday night 46
was another friend whose 55
was another gathering place 53
was another island where 42
was another island which 47
was another legend about 41
was another lesson about 55
was another lesson which 102
was another letter waiting 55
was another letter which 71
was another little group 105
was another little house 87
was another little pause 404
was another little piece 63
was another longish pause 51
was another marked trait 57
was another matter about 145
was another matter again 90
was another matter since 62
was another matter still 169
was another matter though 93
was another matter where 45
was another matter which 1162
was another measure which 242
was another motive growing 92
was another motive which 356
was another object which 285
was another obvious reason 56
was another outcry worse 46
was another person named 73
was another person sitting 61
was another person whose 311
was another phrase which 63
was another potent cause 78
was another potent reason 70
was another pressing reason 91
was another public group 44
was another public meeting 60
was another remark which 41
was another report about 40
was another result which 44
was another scheme which 94
was another school where 57
was another school which 130
was another secret feeling 59
was another section which 128
was another serious cause 41
was another serious error 43
was another severe shock 45
was another singular group 40
was another slight pause 182
was another solemn pause 40
was another special point 87
was another special reason 80
was another sphere where 65
was another starting point 121
was another stepping stone 75
was another sticking point 161
was another stormy meeting 48
was another striking proof 87
was another sudden change 70
was another system which 76
was another thought which 141
was another twelve miles 44
was another twelve months 80
was another twenty miles 98
was another twenty yards 45
was another unifying force 42
was another urgent reason 51
was another version which 40
was another writer whose 133
was anxious enough about 181
was argued before chief 133
was argued before judge 267
was avidly curious about 49
was avidly sought after 67
was babbling something about 147
was barely enough light 1269
was barely enough money 1101
was barely enough space 557
was barely enough water 535
was barely twelve miles 56
was barely twelve months 52
was barely twenty miles 149
was barely twenty yards 190
was become better known 66
was becoming active again 82
was becoming almost daily 40
was becoming anxious about 598
was becoming better known 1764
was becoming calmer every 60
was becoming clearer every 382
was becoming curious about 184
was becoming darker every 43
was becoming firmly fixed 86
was becoming greater every 135
was becoming harder every 124
was becoming heavier every 86
was becoming hotter every 41
was becoming keenly aware 85
was becoming middle class 61
was becoming normal again 70
was becoming serious about 94
was becoming something quite 42
was becoming widely known 804
was bedlam turned loose 48
was before another place 85
was before credit cards 43
was before martin luther 53
was before thought small 523
was behind almost every 54
was behind closed doors 833
was behind german lines 61
was behind locked doors 127
was behind prison walls 47
was better advice given 65
was better looked after 213
was beyond common sense 51
was beyond measure safer 54
was beyond worrying about 172
was bitter beyond words 52
was bitter winter weather 123
was bleeding pretty badly 324
was bombed almost daily 105
was building another house 49
was buried without delay 46
was buried without honor 76
was burned almost black 99
was burned pretty badly 96
was busily engaged about 51
was busily engaged putting 51
was busily engaged working 71
was busily engaged writing 151
was bustling busily about 47
was called almost every 132
was called before judge 145
was called common sense 156
was called modern roman 86
was called prince arthur 80
was called twelve miles 86
was called various names 48
was called william after 42
was called william rufus 63
was called without warning 49
was candid enough about 114
was carlos andres perez 54
was carlos antonio lopez 122
was carrying another child 239
was carrying another piece 55
was carrying something large 67
was carrying something shiny 41
was carrying something under 215
was carrying something which 78
was carrying something white 56
was caught behind enemy 51
was changed almost daily 108
was changed almost every 67
was changed enough since 57
was changed without changing 52
was chopping frozen moose 154
was chosen consul alone 114
was chosen county clerk 52
was chosen county judge 124
was circling slowly round 101
was clearly anxious about 263
was clearly curious about 86
was clearly deeply moved 62
was clearly dubious about 51
was clearly enjoying every 62
was clearly enough shown 49
was clearly furious about 41
was clearly middle class 46
was clearly serious about 62
was clearly something about 133
was clearly something quite 47
was clearly something which 121
was clearly unsure about 43
was clearly without merit 88
was clever enough never 132
was closed through which 60
was common before world 68
was common enough after 45
was courting another woman 94
was crawling around under 93
was created before woman 100
was created through which 248
was created without forms 72
was cruising before brest 41
was curious enough about 378
was deemed little short 71
was deeply anxious about 463
was deeply bitter about 41
was deeply buried beneath 203
was deeply buried under 151
was deeply curious about 207
was deeply rooted within 142
was deeply serious about 124
was denied relief under 54
was denied tenure after 46
was deputy county clerk 315
was dismal beyond words 54
was doubling itself every 75
was drifting heavily round 53
was drifting through space 46
was drifting toward civil 75
was drifting toward sleep 76
was drinking almost every 44
was drinking coffee while 42
was drinking heavily again 295
was driven almost crazy 160
was driven through solid 45
was eagerly sought after 3233
was edward gordon craig 68
was eighty fathoms under 43
was elated beyond words 101
was engaged almost daily 140
was engaged almost every 46
was engaged heavily until 45
was england devoid alike 54
was enjoying myself until 53
was entering another period 57
was entering another phase 88
was entering another world 261
was exciting beyond words 54
was expert opinion after 47
was fairly afloat again 81
was fairly common about 64
was fairly common since 51
was fairly common until 130
was fairly evenly split 565
was fairly evenly spread 367
was fairly groaning under 43
was fairly serious about 41
was fairly stable until 142
was fairly widely known 267
was fairly widely spread 71
was fierce debate about 52
was fierce fighting round 99
was fighting almost alone 42
was firmly placed under 44
was firmly placed within 104
was firmly rooted within 83
was firmly united under 69
was floating through space 120
was forced through after 105
was forced through under 72
was formed around women 48
was formed mainly under 49
was formed through which 230
was formed without delay 131
was formed without skill 47
was fought almost under 46
was freely talked about 201
was frozen almost solid 60
was furious beyond words 51
was gathering strength again 53
was gathering strength every 94
was gathering strength which 62
was gently pulled aside 43
was gently pushed aside 139
was greatly changed after 75
was greatly changed since 327
was greatly helped until 47
was greatly pleased about 65
was greatly pleased thereat 119
was greatly sought after 844
was greatly talked about 92
was hardly anyone about 291
was hardly better known 85
was hardly broken until 43
was hardly deemed worthy 49
was hardly enough light 231
was hardly enough money 294
was hardly enough space 258
was hardly enough water 202
was hardly fitted either 48
was hardly likely since 47
was hardly needed under 48
was hardly raised above 62
was hardly talked about 143
was hardly thought worthy 56
was hardly turned round 45
was hardly twenty miles 44
was heavily middle class 91
was hidden behind black 47
was hidden behind trees 77
was highly anxious about 80
was highly curious about 72
was highly dubious about 173
was highly sought after 1912
was highly valued within 63
was honest enough about 115
was hourly courting danger 95
was hovering around fifty 41
was hulled twelve times 150
was hurtling through space 528
was indeed almost empty 76
was indeed already known 66
was indeed always known 141
was indeed always thinking 41
was indeed another reason 44
was indeed another world 112
was indeed beyond reason 85
was indeed carrying coals 45
was indeed curbed rather 42
was indeed curious about 48
was indeed deeply moved 47
was indeed greatly taken 47
was indeed hardly equal 64
was indeed justly odious 111
was indeed little doubt 46
was indeed little reason 99
was indeed little short 45
was indeed madame merle 62
was indeed serious about 289
was indeed something about 164
was indeed something quite 142
was indeed something rather 53
was indeed something really 46
was indeed something which 85
was indeed sorely tried 46
was indeed thereby quite 44
was issued before march 63
was issued monthly until 51
was issued ordering every 73
was issued without delay 52
was itself placed under 54
was itself something which 51
was jealous without cause 137
was joined another house 47
was joined mental power 62
was keenly curious about 53
was keenly sought after 151
was kicked heavily again 47
was killed before reaching 112
was killed earlier today 42
was killed fighting under 153
was killed friday night 94
was killed sunday night 56
was killed whilst serving 46
was killed without mercy 119
was kneeling beside rabbi 40
was lavish without stint 69
was lighting another cigar 44
was little actual change 94
was little actual danger 79
was little anxious about 55
was little anyone could 1481
was little better known 326
was little better within 107
was little chance either 45
was little changed after 95
was little changed since 348
was little changed until 106
was little choice about 69
was little cotton grown 45
was little debate about 504
was little debate within 42
was little direct action 48
was little direct trade 167
was little drinking water 54
was little enough about 64
was little enough cause 47
was little enough doubt 70
was little enough light 123
was little enough money 163
was little enough reason 144
was little enough space 46
was little enough water 51
was little except glaring 50
was little fighting after 51
was little formal teaching 46
was little further action 50
was little further change 302
was little gossip about 47
was little indeed which 131
was little mutual trust 51
was little notice taken 110
was little obvious change 43
was little orphan annie 118
was little secret about 48
was little serious crime 60
was little sought after 77
was little talked about 76
was little thought about 177
was little thought given 591
was lively debate about 71
was loaded aboard ships 65
was lovely beyond words 187
was lovely summer weather 131
was lulled asleep again 63
was mainly curious about 42
was mainly middle class 153
was managing editor until 54
was marching through georgia 271
was marching through italy 40
was marching through thrace 41
was marching toward paris 59
was marcus alonzo hanna 77
was marrying another woman 86
was massed thickly about 75
was merely another facet 52
was merely another method 53
was merely another phase 148
was merely another piece 73
was merely another proof 93
was merely another stage 77
was merely another weapon 57
was merely anxious about 67
was merely common sense 238
was merely curious about 282
was merely flayed alive 51
was merely further proof 109
was merely placed under 118
was merely something which 132
was mighty curious about 71
was mildly curious about 294
was modest enough about 71
was mostly common sense 47
was mostly hidden beneath 40
was mostly hidden under 69
was mostly middle class 83
was mostly silent about 51
was mumble something about 58
was mumbling something about 620
was mumbling something under 63
was nassau william senior 40
was needed before anything 64
was needed through which 78
was needed without delay 97
was neither sought after 44
was neither widely known 75
was obeyed without delay 196
was obeyed without demur 47
was obvious common sense 72
was offering solemn thanks 48
was offering something which 41
was oliver hazard perry 141
was opened through which 326
was opened without delay 99
was opened without noise 71
was opened without waiting 51
was openly curious about 61
was openly residing within 51
was openly talked about 605
was ordering another drink 70
was ordering another round 44
was overly anxious about 73
was packed almost solid 55
was parked twenty yards 48
was partly buried under 58
was partly funded under 54
was partly hidden beneath 62
was partly hidden under 162
was passed allowing women 56
was passed around about 60
was passed around after 91
was passed around again 303
was passed around under 79
was passed around until 141
was passed around which 44
was passed around while 135
was passed obliging every 55
was passed through either 45
was passed through glass 204
was passed through holes 104
was passed through tubes 60
was passed through under 41
was passed through until 55
was passed through water 370
was passed through which 46
was passed without change 64
was passed without delay 173
was passed without demur 145
was passed without major 45
was passed without meeting 55
was passed without sleep 138
was placed another layer 69
was placed before every 191
was placed beyond danger 42
was placed beyond doubt 898
was placed center stage 76
was placed firmly under 132
was placed firmly within 116
was placed instead under 40
was placed wholly under 57
was planning another major 59
was planning another novel 51
was planning another visit 132
was planting forest trees 120
was played before james 54
was played before queen 82
was played eleven times 57
was played through twice 85
was played twelve times 60
was pleased beyond words 274
was plunged without warning 58
was polite enough about 44
was posted behind strong 49
was poured without stint 83
was pretty anxious about 72
was pretty bitter about 224
was pretty casual about 105
was pretty clearly shown 101
was pretty curious about 43
was pretty damned close 48
was pretty decent about 121
was pretty evenly split 57
was pretty exciting stuff 123
was pretty grainy color 93
was pretty lonely until 85
was pretty obvious where 98
was pretty pinching times 44
was pretty pissed about 50
was pretty pleased about 70
was pretty potent stuff 56
was pretty scared about 66
was pretty serious about 280
was pretty serious stuff 70
was pretty simple really 41
was pretty simple stuff 43
was pretty strict about 147
was pretty violent under 48
was pretty widely known 137
was pretty widely spread 47
was prince william henry 81
was printing without changing 120
was proved beyond doubt 2069
was proved without doubt 49
was proven beyond doubt 337
was prowling around alone 56
was prowling around looking 53
was public debate about 50
was public opinion which 248
was pumped through pipes 67
was pushed through after 66
was pushed through every 87
was pushed through under 81
was puzzling myself about 63
was raised another notch 48
was raised earlier about 65
was raised slowly until 50
was raised through loans 74
was raised through local 53
was raised through taxes 82
was raised without delay 51
was ranked number eight 52
was ranked number seven 71
was ranked second after 62
was rarely called anything 52
was rarely enough money 102
was rarely spoken about 75
was rarely talked about 286
was reached already after 55
was reached before night 42
was reached beyond which 382
was reached through steps 113
was reached through which 93
was reached without finding 44
was repeating second grade 53
was repeating something which 116
was revealing something about 72
was revealing something quite 69
was robert edmond jones 100
was robert falcon scott 61
was ronald wilson reagan 78
was rudely pushed aside 179
was rudely shaken awake 43
was rudely shoved aside 64
was rushed through under 75
was safely hidden beneath 41
was safely hidden under 99
was safely lodged within 48
was safely tucked under 58
was scarce closed again 45
was scared beyond words 47
was scared someone would 95
was screaming something about 173
was searching around after 50
was seized without legal 40
was seized without warning 126
was seldom called anything 50
was seldom enough money 100
was seldom talked about 87
was serious debate about 95
was serious enough about 511
was serious thought given 82
was served buffet style 759
was served family style 709
was served without delay 42
was severe beyond anything 49
was shooting little darting 62
was shouting something about 345
was shouting something which 41
was shrewd enough never 98
was silent before herod 48
was simple common sense 331
was simple enough after 54
was simply another facet 107
was simply another human 45
was simply another method 66
was simply another phase 112
was simply another piece 112
was simply another place 45
was simply another proof 185
was simply another stage 230
was simply another weapon 58
was simply beyond anything 71
was simply beyond human 92
was simply beyond words 76
was simply common sense 362
was simply curious about 260
was simply further proof 280
was simply placed under 107
was simply pulled aside 45
was simply pushed aside 111
was simply scared stiff 88
was simply snowed under 48
was simply something about 106
was simply something which 56
was sleeping heavily after 50
was sleeping twenty hours 45
was slight enough after 45
was slowly becoming aware 326
was slowly becoming known 122
was slowly circling round 235
was slowly gathering force 86
was slowly mounting under 59
was slowly pushed aside 63
was slowly raised until 101
was slowly turned round 220
was softly curled round 57
was sombre without knowing 41
was someone standing right 50
was something abject which 51
was something absurd about 355
was something alarming about 186
was something alluring about 202
was something almost awful 121
was something almost comic 195
was something almost eerie 83
was something almost human 181
was something almost noble 95
was something almost pleading 52
was something almost regal 77
was something almost unreal 62
was something almost weird 53
was something already taken 60
was something angelic about 76
was something animal about 87
was something anyone could 217
was something anyone would 47
was something appealing about 1155
was something around which 79
was something arousing about 46
was something asiatic about 42
was something baffling about 76
was something before which 82
was something behind which 125
was something better about 49
was something better still 71
was something better waiting 48
was something beyond anything 48
was something beyond human 211
was something beyond words 75
was something boyish about 285
was something brutal about 130
was something called cupping 41
was something casual about 59
was something catching about 58
was something changed about 104
was something charming about 278
was something chilling about 345
was something chilly about 40
was something cleansing about 46
was something coarse about 62
was something common about 62
was something cosmic about 42
was something creepy about 493
was something curious about 724
was something daunting about 82
was something dazzling about 118
was something decent about 41
was something deeper still 105
was something defiant about 110
was something demeaning about 73
was something devious about 41
was something dismal about 99
was something divine about 271
was something dubious about 164
was something endearing about 503
was something english about 73
was something enticing about 95
was something erotic about 183
was something ethereal about 210
was something exciting about 962
was something exotic about 280
was something fearful about 73
was something feline about 117
was something fierce about 67
was something forced about 211
was something gentle about 96
was something gloomy about 65
was something greater still 125
was something hardly human 94
was something haunting about 249
was something heroic about 510
was something hidden about 53
was something hidden beneath 47
was something hidden under 133
was something hideous about 78
was something hollow about 92
was something homely about 43
was something honest about 90
was something humbling about 44
was something imposing about 126
was something insane about 57
was something inviting about 69
was something ironic about 204
was something jewish about 42
was something joyous about 42
was something leonine about 78
was something little short 169
was something lonely about 101
was something lovely about 91
was something menacing about 388
was something mighty queer 95
was something morbid about 107
was something mystic about 84
was something neither could 57
was something nobler still 45
was something nobody could 276
was something nobody would 51
was something partly human 108
was something phoney about 130
was something piteous about 57
was something potent about 40
was something pretty close 122
was something primal about 89
was something puzzling about 317
was something quaint about 141
was something radiant about 74
was something relaxing about 62
was something remote about 86
was something riveting about 49
was something rotten about 136
was something sacred about 555
was something savage about 73
was something screwy about 150
was something secret about 156
was something serene about 67
was something serious about 115
was something serious afoot 40
was something sexual about 155
was something shifty about 166
was something shocking about 231
was something sickly about 49
was something simple about 43
was something sinful about 95
was something singular about 206
was something solemn about 183
was something someone could 43
was something sordid about 71
was something special about 10329
was something special which 51
was something spooky about 339
was something stealthy about 60
was something stirring about 60
was something strange about 11319
was something striking about 386
was something sullen about 54
was something surreal about 304
was something talked about 85
was something tempting about 44
was something tender about 70
was something thrilling about 419
was something through which 80
was something touching about 976
was something toward which 86
was something tragic about 337
was something tricky about 58
was something unclean about 123
was something unfair about 167
was something unholy about 103
was something unique about 1442
was something unjust about 44
was something unlike anything 57
was something urgent about 73
was something vulgar about 130
was something wholly alien 60
was something wholly apart 50
was something wicked about 106
was something without which 86
was something worrying about 47
was sorely missed after 42
was sorely needed after 79
was sorely pained within 63
was spending almost every 171
was spending another night 48
was spending enough money 40
was spending public money 69
was spending twelve hours 43
was spinning through space 56
was spoken through isaiah 325
was spreading gossip about 47
was spreading rumors about 238
was standing almost alone 140
was standing almost within 43
was standing around looking 236
was standing around talking 155
was standing around waiting 251
was standing beside peter 43
was standing beside uncle 44
was standing center stage 163
was standing eighty yards 55
was standing fairly close 88
was standing pretty close 47
was standing twenty yards 50
was stated earlier about 100
was stated without proof 286
was stored almost every 46
was stored frozen until 101
was strange beyond anything 50
was striking bronze blows 90
was struck eleven times 50
was struck ninety times 82
was struck twelve times 60
was struck twenty times 66
was struck without warning 235
was studying painting under 98
was sundry fathoms under 124
was surely another reason 41
was surely without reason 71
was sweeping through russia 46
was swimming toward shore 50
was tanned almost black 61
was taught before writing 118
was taught something about 65
was thereby created which 122
was thereby placed under 75
was thought proper still 75
was thought something might 78
was threaded through holes 45
was thrilling beyond words 70
was through christ alone 88
was through direct action 58
was through narrow lanes 41
was through worrying about 69
was traced through males 53
was traced through women 171
was treated without mercy 53
was tucked firmly under 47
was tumbling through space 69
was turned around after 46
was turned around again 84
was turned around talking 59
was turned toward heaven 53
was turned toward shore 49
was twenty cubits broad 56
was twenty english miles 48
was twisting something about 49
was unclear whether either 93
was unduly anxious about 111
was united states agent 84
was united states indian 200
was united states judge 183
was united states steel 148
was varied across trials 60
was visiting another woman 46
was washed ashore after 104
was washed ashore alive 42
was watching monday night 70
was whether anyone could 72
was whether anyone would 100
was whether blacks would 41
was whether courts could 45
was whether england would 124
was whether france could 58
was whether france would 116
was whether hitler could 43
was whether hitler would 77
was whether states could 76
was whirling through empty 60
was whirling through space 111
was wholly unlike anything 163
was wholly without blame 41
was wholly without fault 100
was wholly without feeling 49
was wholly without first 40
was wholly without guile 56
was wholly without merit 142
was wholly without money 40
was wholly without power 121
was widely enough known 157
was widely shared within 200
was widely sought after 319
was widely talked about 954
was wildly curious about 49
was william branch giles 100
was william english walling 88
was william jennings bryan 2293
was william sidney mount 69
was william vaughn moody 107
was wisely placed under 40
was without effect until 47
was without further delay 65
was without sexual feeling 46
was worrying myself about 106
was wrapping itself round 43
was yankee doodle dandy 70
way across public lands 204
way another person feels 46
way another person might 113
way another person thinks 41
way another person would 70
way around without getting 74
way behind closed doors 53
way merely through gates 384
way mirror behind which 130
way mirror through which 471
way public opinion would 60
way station through which 101
way street through which 48
way through almost anything 93
way through almost every 188
way through broken glass 163
way through closed doors 43
way through fallen trees 81
way through german lines 56
way through locked doors 51
way through narrow lanes 123
way through opposing ranks 47
way through places where 42
way through police lines 65
way through public lands 364
way through school playing 99
way through school until 47
way through school while 62
way through tangled brush 109
way through tangled vines 59
way through tangled woods 57
way through twelfth grade 74
way through twenty miles 81
way through various parts 53
way through virgin jungle 44
way through without getting 46
way toward building trust 160
way window through which 130
way without bothering about 163
way without further delay 138
way without worrying about 165
weak liquid manure water 45
weak points through which 93
weak public sector banks 125
wear carved wooden masks 107
wear cotton gloves while 42
wear little golden coats 42
wear rubber gloves while 866
wear street clothes rather 140
wet shroud swathed round 106
wet swampy border under 81
who accept credit cards 110
who accept matching funds 62
who accept public funding 202
who accept public funds 136
who accuse chaste women 97
who allows another joint 58
who almost always lived 55
who almost always spoke 49
who almost always voted 48
who almost surely would 48
who almost writhed under 45
who already showed signs 235
who always helped others 50
who always judges right 110
who always looked after 338
who always murder where 64
who always needed money 101
who always played either 93
who always seemed happy 47
who always seemed willing 51
who always stayed close 86
who always talked about 809
who always thought about 72
who always walked about 73
who attach greater value 42
who attach little value 48
who attend church every 171
who attend church often 52
who avoids bodily pains 81
who became active after 100
who became anxious about 62
who became better known 1280
who became curious about 95
who became deputy chief 207
who became deputy leader 41
who became deputy prime 236
who became famous about 57
who became famous after 321
who became famous later 515
who became famous under 286
who became insane after 196
who became insane while 59
who became patron saint 94
who became police chief 49
who became regent after 49
who became widely known 869
who became widows after 52
who become anxious about 60
who become insane after 62
who become insane while 185
who become mothers while 43
who behind closed doors 46
who bought common stock 47
who bought stolen goods 80
who changed shifts every 41
who claims rights under 42
who commit crimes often 48
who commit crimes under 177
who commit crimes which 131
who commit crimes while 353
who commit crimes within 136
who commit murder while 47
who commit serious crime 78
who commit sexual abuse 91
who commit violent crime 132
who coolly waited until 47
who created mickey mouse 42
who created yonder heaven 82
who creates various kinds 49
who danced before herod 115
who decide issues shall 58
who demand higher wages 152
who desire further study 52
who devote special study 78
who engaged pretty nearly 48
who enjoys spending money 52
who favors nature study 54
who follow through after 92
who fought julius caesar 52
who fought without order 153
who gained weight after 46
who glided through every 103
who greatly excels others 43
who handle public funds 111
who handle public money 50
who harbor doubts about 204
who indeed always knows 53
who infest public walks 67
who jumped through hoops 61
who killed another while 110
who killed fierce beasts 42
who killed julius caesar 123
who killed martin luther 89
who killed without mercy 50
who lacked common sense 93
who lacked wisdom might 95
who learned english after 61
who learned something about 98
who letter church walls 435
who little thought whose 69
who looked almost white 51
who looked eagerly about 78
who looked enough alike 102
who looked fairly green 44
who looked hardly older 55
who looked little older 41
who manage mutual funds 89
who manage pension funds 71
who merely talked about 170
who needed advice about 65
who needed little sleep 63
who neither wanted sense 83
who neither wanted skill 42
who nodded without looking 44
who nodded without speaking 42
who obeyed without speaking 49
who obtain better wages 74
who occupy center stage 177
who occupy various roles 49
who openly talked about 50
