wage open hostility against 48
were made precisely because 58
were made primarily because 87
were made redundant because 42
were made sorrowful according 128
were made throughout germany 42
were making concerted efforts 180
were making continual efforts 43
were making desperate efforts 949
were making disparaging remarks 90
were making energetic efforts 62
were making excessive demands 81
were making excessive profits 228
were making important inroads 44
were making important strides 59
were making political capital 248
were making prodigious efforts 67
were making strenuous efforts 1195
were making themselves evident 81
were making themselves familiar 43
were making themselves masters 259
were making themselves strongly 45
were making themselves visible 81
were many arguments against 206
were many arguments between 126
were many conflicting opinions 160
were many conflicting reports 91
were many conflicting stories 56
were many conflicts between 408
were many different answers 59
were many different aspects 68
were many different classes 74
were many different degrees 72
were many different designs 57
were many different dialects 42
were many different factions 41
were many different factors 86
were many different opinions 655
were many different parties 40
were many different reactions 65
were many different schools 159
were many different species 202
were many different stories 87
were many different strands 52
were many different systems 63
were many different versions 306
were many difficult moments 52
were many displaced persons 44
were many divergent opinions 51
were many excellent persons 95
were many excellent writers 46
were many gradations between 71
were many hairbreadth escapes 58
were many honorable members 61
were many important figures 48
were many important matters 147
were many important national 71
were many incidents involving 51
were many interesting aspects 45
were many interesting features 93
were many interesting stories 66
were many memorable moments 77
were many noticeable figures 51
were many objections against 46
were many parallels between 498
were many political parties 200
were many prominent figures 55
were many prominent members 62
were many prominent persons 76
were many rebellions against 54
were many struggles between 70
were many thoughtful persons 49
were many turbulent spirits 54
were mere calumnies devised 98
were mere transient shadows 59
were more attracted towards 85
were more carefully arranged 42
were more carefully defined 218
were more carefully guarded 183
were more carefully planned 188
were more carefully studied 400
were more carefully watched 133
were more carefully written 74
were more centrally located 249
were more desirable because 87
were more difficult because 339
were more distantly related 456
were more effective against 564
were more effective because 318
were more effective teachers 65
were more efficient against 60
were more efficient because 111
were more elaborate versions 45
were more elegantly dressed 41
were more especially adapted 65
were more especially devoted 113
were more especially exposed 48
were more ethnically diverse 73
were more expensive because 165
were more favorable features 68
were more favorable towards 86
were more favorably located 53
were more fortunate because 154
were more generally adopted 466
were more generally applied 144
were more generally popular 50
were more generally realized 128
were more generally studied 183
were more important aspects 49
were more important battles 46
were more important because 260
were more important criteria 75
were more important factors 928
were more important figures 47
were more important matters 1309
were more important objects 73
were more important persons 40
were more important sources 226
were more important targets 45
were more indulgent towards 62
were more intensely stained 75
were more interesting because 88
were more irritated against 68
were more noticeable because 46
were more practical matters 68
were more precisely defined 584
were more prominent features 56
were more protected against 82
were more regularly divided 63
were more regularly trained 52
were more resistant against 62
were more satanical devices 99
were more satisfied overall 108
were more skilfully trained 52
were more stringently applied 46
were more thoroughly exposed 46
were more thoroughly studied 122
were more thoroughly trained 98
were most carefully arranged 51
were most carefully carried 40
were most carefully guarded 316
were most carefully planned 69
were most carefully studied 116
were most carefully trained 49
were most carefully watched 80
were most carefully written 41
were most clamorous against 89
were most concerned because 43
were most decidedly opposed 107
were most effective against 340
were most effective because 44
were most generally trusted 61
were most gorgeously arrayed 101
were most important because 182
were most important factors 166
were most miserable objects 99
were most outspoken against 77
were most sincerely devoted 48
were most speciously excused 88
were most thoroughly studied 42
were most unequally matched 89
were most wonderful against 51
were moving cautiously forward 73
were much concerned because 76
were much disturbed because 162
were much irritated against 105
were much sharpened against 123
were once effective against 43
were once extremely popular 90
were once immensely popular 53
were only available because 44
were only different aspects 212
were only different degrees 52
were only distantly related 671
were only effective against 109
were only effective because 47
were only emergency measures 82
were only gradually adopted 105
were only gradually brought 158
were only gradually defined 42
were only gradually evolved 42
were only gradually realized 134
were only gradually reduced 59
were only gradually removed 110
were only gradually revealed 77
were only important because 74
were only interesting because 58
were only minimally related 102
were only necessary because 88
were only nominally catholic 44
were only nominally subject 132
were only occasional flashes 49
were only privately printed 49
were only scattered reports 44
were only secondary factors 62
were only secondary matters 107
were only secondary thoughts 92
were only seventeen hundred 58
were only seventeen persons 40
were only temporary affairs 40
were only temporary because 45
were only temporary measures 277
were only temporary workers 48
were only tenuously related 104
were only tolerable because 44
were only tolerated because 272
were open conflicts between 42
were other arguments against 108
were other clergymen besides 63
were other conflicts between 40
were other contrasts between 50
were other countries besides 64
were other determining factors 45
were other gentlemen present 87
were other important aspects 173
were other important centers 57
were other important factors 1001
were other important features 116
were other important figures 76
were other important matters 211
were other important measures 53
were other important members 45
were other important sources 189
were other incidents involving 47
were other interesting aspects 49
were other interesting features 53
were other interests besides 45
were other offenders against 51
were other ornaments besides 53
were other parallels between 69
were other political parties 168
were other prominent figures 68
were other prominent members 136
were over seventeen hundred 127
were over seventeen thousand 57
were plying regularly between 108
were poor protection against 152
were ranging themselves against 57
were seen approaching towards 240
were sold throughout germany 41
were some additional factors 55
were some conflicts between 170
were some connection between 266
were some difficult moments 193
were some encouraging features 40
were some excellent teachers 54
were some exceptions however 43
were some important factors 58
were some important features 55
were some important lessons 47
were some important matters 55
were some incidents involving 48
were some interesting aspects 77
were some interesting features 70
were some interesting moments 49
were some interesting results 163
were some memorable moments 63
were some newspaper clippings 40
were some parallels between 164
were some prominent members 45
were some protection against 86
were some senseless unthinking 136
were some seventeen hundred 45
were some seventeen shillings 49
were some seventeen thousand 51
were some unpleasant moments 42
were some unsettled quarrel 42
were some wonderful moments 70
were soon abandoned because 460
were soon afterward brought 40
were soon afterward erected 72
were soon afterward removed 40
were soon breakfasting together 88
were soon collected together 126
were soon discarded because 49
were soon forgotten because 115
were soon generally adopted 45
were such continual reports 54
were such important factors 116
were such important features 66
were such important figures 49
were such mysterious objects 50
were such outstanding figures 96
were such perfectly natural 57
were such practices carried 47
were such prominent features 150
were such prominent figures 172
were such prominent members 43
were taking desperate chances 82
were taking vocational courses 64
were their attitudes towards 107
were their bitterest enemies 183
were their political enemies 64
were their political masters 42
were their political opinions 44
were their principal sources 67
were their professed enemies 88
were there collected together 70
were there conflicts between 55
were there precisely because 83
were there primarily because 78
were these suspicious persons 60
were those committed against 63
were those generally adopted 64
were three additional factors 47
were three different classes 167
were three different degrees 65
were three different opinions 103
were three different parties 43
were three different persons 76
were three different schools 57
were three different species 87
were three different systems 84
were three different versions 167
were three especially notable 51
were three important aspects 120
were three important factors 202
were three important features 56
were three important results 50
were three outstanding features 58
were three political parties 333
were three principal classes 149
were three principal factors 117
were three principal matters 42
were three principal schools 41
were three principal sources 162
were three principal systems 105
were three prisoners brought 108
were three secondary schools 44
were told different stories 42
were used precisely because 41
were used primarily against 115
were used primarily because 85
were used throughout history 58
were very carefully arranged 68
were very carefully brought 59
were very carefully carried 81
were very carefully checked 75
were very carefully crafted 91
were very carefully defined 97
were very carefully guarded 371
were very carefully measured 102
were very carefully planned 215
were very carefully removed 56
were very carefully studied 213
were very carefully trained 177
were very carefully watched 109
were very carefully weighed 72
were very carefully written 211
were very concerned because 237
were very decidedly opposed 63
were very different according 63
were very different affairs 130
were very different animals 77
were very different because 389
were very different between 280
were very different depending 97
were very different matters 135
were very different objects 75
were very different opinions 52
were very different persons 273
were very different thoughts 154
were very difficult because 256
were very distantly related 91
were very disturbed because 58
were very effective against 489
were very effective because 105
were very elaborate affairs 85
were very elegantly dressed 114
were very estimable persons 98
were very expensive because 165
were very expensive portions 55
were very fortunate because 191
were very generally admired 50
were very generally adopted 268
were very generally opposed 43
were very gorgeously attired 56
were very important aspects 83
were very important because 1475
were very important factors 685
were very important features 97
were very important figures 91
were very important matters 88
were very important members 115
were very important objects 51
were very important persons 96
were very important sources 150
were very indignant against 53
were very indignant because 94
were very indulgent towards 59
were very interesting because 145
were very interesting objects 57
were very materially altered 72
were very materially reduced 100
were very naturally alarmed 40
were very naturally beginning 85
were very outspoken against 41
were very precisely defined 40
were very primitive affairs 88
were very prominent features 53
were very prominent members 48
were very surprised because 163
were very thoroughly searched 45
were very thoroughly studied 46
were very unequally divided 133
were very unequally matched 141
were very unequally mounted 53
were very unpleasant reports 52
were very unpopular because 77
were very unskilful teachers 197
were waging guerrilla warfare 131
were wearing identical outfits 85
were well connected socially 40
were well fortified against 81
were well insulated against 70
were well preserved because 93
were well protected against 465
were when president kennedy 166
were worth somewhere between 51
what luck generally befalls 108
what many americans believe 169
what many christians believe 109
what many educators believe 44
what many historians believe 64
what many observers believe 220
what more especially grieved 63
what most americans believe 280
what most christians believe 62
what most observers believe 81
what other countries produce 83
what other countries usually 73
what other surprises awaited 51
what role political parties 50
what some historians believe 68
what some honorable members 49
what some observers believe 137
what such judgments usually 66
what their ancestors enjoyed 147
what their attitudes towards 48
what their customers require 63
what their discourse chiefly 74
what their instincts incline 153
what their interests require 45
what their political beliefs 179
what their political ideology 50
what their political masters 113
what their political opinions 150
what these documents contain 54
what these gentlemen propose 40
what these processes consist 40
what those different objects 62
what tied themselves together 40
what were previously assumed 47
what were previously defined 54
what were previously private 74
what were reasonable charges 57
what wild irregular fancies 79
what will certainly improve 54
what will transpire between 51
what your complaint against 62
what your insurance company 165
what your political opinions 55
when bone resorption exceeds 50
when dick presented himself 69
when ethel barrymore appeared 48
when even inanimate objects 58
when four different signals 70
when from prudential motives 40
when hard necessity diverts 164
when heavy footsteps sounded 56
when hope presently stepped 48
when making difficult choices 57
when making political choices 55
when many different species 48
when more carefully studied 52
when more important matters 435
when more objective measures 58
when most intensely excited 131
when most thoroughly planned 51
when nero committed suicide 44
when none previously existed 61
when once thoroughly aroused 146
when once thoroughly ignited 46
when once thoroughly kindled 70
when other household members 83
when other important factors 110
when other political parties 128
when owen expressed himself 61
when reading difficult material 61
when reading technical material 41
when rome destroyed carthage 82
when some difficult question 72
when some important decision 75
when some important question 121
when some previously unknown 40
when some tyrannous richard 194
when some voyageurs arrived 41
when such conditions existed 46
when such conditions prevail 350
when such contingency happens 105
when such contracts prevent 45
when such frivolous charges 102
when such important matters 106
when such knowledge becomes 46
when such practices increase 54
when such regulation becomes 409
when such strenuous efforts 57
when their ancestors arrived 183
when their ancestors crossed 46
when their ancestors settled 90
when their beneficial effects 49
when their biological parents 82
when their cognitive function 42
when their conquests carried 45
when their contracts expired 851
when their criticism becomes 43
when their daughters married 165
when their dismissal results 162
when their employers refused 47
when their executive officer 98
when their governors oppress 85
when their intensity exceeds 45
when their interests appeared 45
when their interests clashed 252
when their interests diverge 206
when their interests overlap 51
when their interests require 90
when their intrigues against 62
when their irruptions subdued 102
when their membranes rupture 42
when their molecular weights 56
when their momentary effects 49
when their passionate natures 57
when their political masters 68
when their political position 71
when their population becomes 59
when their population density 83
when their population exceeds 68
when their principal function 44
when their schedules allowed 62
when their sentences expired 183
when their sublimity depends 73
when there presented himself 50
when these additional factors 50
when these amenities escaped 93
when these conditions existed 64
when these conditions prevail 410
when these different sources 40
when these gentlemen arrived 47
when these imperfect tactics 86
when these important factors 41
when these messengers arrived 47
when those conditions prevail 48
when those countless millions 75
when those inanimate objects 88
when very important matters 73
when vice president johnson 86
when vice president mondale 40
when vice president richard 202
when what necessity demands 53
when your influence becomes 44
when your insurance company 70
when your statement arrives 51
whom have patiently endured 45
whom many wonderful stories 47
whom their existence depends 73
whom their occupation brought 67
whom these passionate sonnets 46
whom those wonderful effects 42
whom were associated several 53
whom were carefully defined 66
whom were classroom teachers 51
whom were extremely helpful 84
whom were important figures 80
whom were industrial workers 58
whom were previously unknown 49
whom were prominent figures 73
whom were prominent members 201
whom were themselves members 130
whom were thoroughly familiar 43
whom were unskilled workers 62
wide gene expression profiling 134
wide gulf developed between 47
wife have different taxable 160
wife were prominent members 48
will also carefully examine 77
will also distinguish between 463
will also encourage foreign 55
will also encourage private 54
will also encourage research 81
will also favorably approve 71
will also generally contain 40
will also generally include 124
will also generally increase 49
will also generally require 76
will also gradually decrease 46
will also gradually increase 211
will also influence largely 43
will also introduce several 65
will also materially increase 104
will also safeguard against 50
will also sometimes produce 51
will also stimulate research 40
will also typically contain 42
will also typically include 75
will also typically involve 47
will also undertake research 55
will band themselves together 281
will bind themselves together 114
will come somewhere between 69
will cost somewhere between 190
will cost taxpayers billions 43
will cure imaginary diseases 66
will dash themselves against 64
will draw excessive current 280
will draw identical concept 60
will draw parallels between 96
will even sacrifice himself 97
will even sometimes prevail 44
will ever distinguish between 46
will ever interpose between 130
will ever reasonably suppose 52
will face difficult choices 157
will fall somewhere between 2439
will feel themselves obliged 174
will feel themselves wounded 53
will find additional details 77
will find additional material 331
will find cacophony supreme 68
will find different answers 63
will find especially helpful 169
will find excellent material 113
will find extremely helpful 175
will find happiness together 93
will find indelibly stamped 67
will find interesting details 78
will find interesting material 181
will find ourselves obliged 55
will find ourselves returning 69
will find ourselves trapped 95
will find themselves between 123
will find themselves blessed 83
will find themselves brought 54
will find themselves capable 73
will find themselves carried 105
will find themselves competing 383
will find themselves enabled 53
will find themselves engulfed 60
will find themselves equally 100
will find themselves exposed 166
will find themselves gainers 42
will find themselves happier 45
will find themselves largely 41
will find themselves limited 123
will find themselves obliged 615
will find themselves operating 135
will find themselves opposed 94
will find themselves outside 251
will find themselves quickly 75
will find themselves reduced 111
will find themselves referring 43
will find themselves returning 79
will find themselves saddled 78
will find themselves subject 486
will find themselves swamped 45
will find themselves thwarted 41
will find themselves together 149
will find themselves totally 383
will find themselves trapped 286
will find themselves unseated 145
will find themselves utterly 87
will find themselves victims 59
will find themselves welcome 42
will find themselves woefully 52
will find themselves wondering 70
will find unanimous support 45
will form different opinions 124
will form prominent figures 42
will gain additional insight 96
will gain important insight 59
will gain widespread support 52
will give additional impetus 72
will give additional insight 94
will give additional support 132
will give beneficial results 62
will give desirable results 43
will give different answers 855
will give different degrees 64
will give different effects 100
will give different results 1935
will give different weights 61
will give effective control 220
will give efficient service 98
will give estimates between 49
will give excellent account 43
will give excellent control 94
will give excellent results 2395
will give excellent service 475
will give favorable results 43
will give honorable members 79
will give identical results 699
will give incorrect answers 57
will give incorrect results 290
will give interesting results 71
will give permanent results 44
will give protection against 573
will give reasonable answers 44
will give reasonable results 285
will give symmetric results 44
will give testimony against 65
will give themselves leisure 49
will give unreliable results 111
will grow extremely rapidly 43
will grow increasingly ashamed 41
will grow increasingly complex 45
will grow increasingly familiar 41
will have additional capital 42
will have additional chances 53
will have additional effects 56
will have additional features 74
will have ambiguous effects 74
will have attempted suicide 73
will have beneficial effects 1357
will have beneficial results 342
will have certainly noticed 40
will have collected together 47
will have committed himself 119
will have committed suicide 185
will have compassion according 257
will have completed college 47
will have completed courses 50
will have completed several 46
will have conflicting systems 44
will have convinced himself 75
will have desirable effects 73
will have destroyed everything 40
will have destroyed himself 56
will have devastating effects 380
will have developed between 85
will have developed certain 111
will have developed several 52
will have different agendas 50
will have different amounts 308
will have different answers 479
will have different aspects 56
will have different average 105
will have different behavior 64
will have different beliefs 103
will have different choices 45
will have different content 144
will have different criteria 220
will have different degrees 900
will have different demands 146
will have different effects 3851
will have different features 130
will have different genetic 45
will have different heights 48
will have different impacts 631
will have different maximum 44
will have different measures 54
will have different numbers 384
will have different operating 70
will have different opinions 879
will have different optical 57
will have different optimal 82
will have different quality 50
will have different reactions 357
will have different results 498
will have different sources 68
will have different species 45
will have different stories 54
will have different strengths 260
will have different success 45
will have different surface 53
will have different systems 58
will have different thoughts 90
will have different utility 51
will have different versions 101
will have different weights 258
will have diminishing returns 90
will have effective control 158
will have excellent effects 62
will have excellent results 113
will have exclusive control 173
will have exhausted himself 116
will have expressed himself 86
will have extensive contact 45
will have extremely limited 64
will have favorable effects 180
will have favorable results 105
will have forgotten everything 497
will have identical effects 124
will have identical results 55
will have important effects 1828
will have important impacts 226
will have important results 168
will have measurable effects 62
will have noticeable effects 130
will have permanent effects 163
will have permanent results 51
will have pervasive effects 83
will have political effects 65
will have practical effects 51
will have practical results 57
will have practical utility 243
will have previously studied 40
will have protection against 111
will have reasonable grounds 58
will have recurrent attacks 58
will have reference chiefly 76
will have satisfied himself 77
will have secondary effects 181
will have seventeen thousand 46
will have somewhere between 88
will have spillover effects 170
will have themselves carried 134
will have themselves trained 43
will have undergone several 48
will have widespread effects 185
will have wonderful results 40
will help classroom teachers 93
will help determine exactly 53
will help distinguish between 381
will help establish rapport 174
will help materially towards 42
will help safeguard against 49
will here distinguish between 59
will here naturally inquire 40
will hire additional workers 154
will hold different opinions 86
will hurl themselves against 69
will kill beneficial insects 47
will last virtually forever 135
will learn important lessons 122
will lend additional support 67
will link themselves together 82
will live peacefully together 229
will look different according 62
will look different because 166
will look different depending 316
will look perfectly natural 65
will make additional demands 68
will make concerted efforts 137
will make conflicting demands 42
will make continued efforts 60
will make desperate efforts 178
will make different choices 824
will make different demands 260
will make excellent material 51
will make excessive demands 84
will make insistent demands 139
will make knowledge useless 396
will make necessary repairs 62
will make political capital 77
will make reasonable efforts 336
will make strenuous efforts 541
will make themselves capable 235
will make themselves evident 150
will make themselves familiar 113
will make themselves masters 397
will make themselves visible 65
will make unremitting efforts 41
will make wonderful parents 47
will meet diagnostic criteria 82
will miss important aspects 68
will more certainly advance 74
will more especially protect 74
will more naturally produce 49
will more prudently decline 83
will more sincerely rejoice 143
will more thoroughly discuss 62
will more thoroughly examine 41
will most assuredly acquire 61
will most assuredly deceive 50
will most assuredly destroy 110
will most assuredly increase 40
will most assuredly perform 59
will most assuredly prevent 47
will most assuredly produce 64
will most assuredly receive 80
will most certainly attempt 52
will most certainly attract 93
will most certainly benefit 222
will most certainly command 68
will most certainly condemn 46
will most certainly contain 48
will most certainly deliver 44
will most certainly deserve 59
will most certainly destroy 200
will most certainly develop 134
will most certainly enhance 54
will most certainly execute 40
will most certainly extract 102
will most certainly improve 89
will most certainly include 162
will most certainly increase 705
will most certainly involve 334
will most certainly perform 59
will most certainly prevail 53
will most certainly prevent 82
will most certainly produce 204
will most certainly provide 205
will most certainly receive 214
will most certainly redound 40
will most certainly reflect 87
will most certainly require 663
will most certainly succeed 261
will most certainly support 45
will most certainly welcome 43
will most thankfully receive 40
will move gradually towards 63
will move increasingly towards 47
will need additional capital 105
will need additional financing 77
will need additional research 40
will need additional sources 56
will need additional support 391
will need continued support 162
will need different amounts 86
will need emergency surgery 45
will need extensive repairs 84
will need extensive support 44
will need protection against 169
will only aggravate matters 86
will only distinguish between 82
will only encourage barbara 56
will only summarize briefly 113
will pass alternating current 58
will pull themselves together 142
will push themselves forward 53
will range somewhere between 165
will range themselves against 49
will reach different results 46
will reach somewhere between 42
will rise obliquely towards 263
will seek protection against 78
will seem perfectly natural 765
will show different aspects 43
will show different degrees 171
will show different results 125
will show themselves capable 185
will show themselves unworthy 65
will show themselves utterly 47
will soon distinguish between 44
will suit eccentric persons 75
will take additional measures 46
will take concerted efforts 49
will take defensive measures 187
will take desperate chances 89
will take desperate measures 57
will take different amounts 159
will take different courses 73
will take effective measures 318
will take effectual measures 286
will take efficient measures 61
will take energetic measures 165
will take necessary measures 1941
will take political courage 71
will take proceedings against 127
will take reasonable measures 78
will take reprisals against 50
will take somewhere between 118
will tell customers exactly 54
will tell different stories 80
will tell honorable members 103
will tell wonderful stories 42
will these different customs 70
will think ourselves obliged 49
will think themselves injured 383
will think themselves obliged 198
will throw themselves against 57
will turn themselves towards 94
will vary materially according 53
will vary materially depending 64
will vary radically according 44
will vary somewhere between 56
will very generally prevail 42
will very materially improve 43
will very materially increase 334
will very naturally inquire 48
will very naturally suppose 83
will very patiently support 108
will walk leisurely forward 83
will want protection against 74
will work correctly together 104
will work multiform effects 44
will your insurance company 55
wind their temporary torches 61
wise uses knowledge rightly 92
wood from endangered forests 66
word from president lincoln 50
wore their prettiest dresses 61
wore were themselves material 64
work among industrial workers 158
work from different sources 94
work from different vantage 93
work from mercenary motives 89
work from secondary sources 54
work have carefully checked 74
work have previously appeared 172
work into different sections 41
work lies somewhere between 120
work more difficult because 233
work upon political economy 475
work very wonderful effects 47
work were important factors 103
work were published between 100
work will sometimes require 86
work your abdominal muscles 257
