wag once remarked that 296
was also invented and 49
was also invented for 52
was also invested with 1791
was also involved and 537
was also involved but 71
was also involved for 123
was also involved was 72
was also involved with 7098
was also ironical that 55
was also isolated and 384
was also knighted and 71
was also knighted for 66
was also laughter and 46
was also launched and 80
was also launched for 76
was also launched that 42
was also launched with 93
was also librarian and 50
was also licensed for 83
was also literate and 43
was also littered with 491
was also mandated for 43
was also manifest and 72
was also manifest that 253
was also mentally ill 100
was also mentioned and 177
was also mentioned but 96
was also mentioned for 229
was also mentioned that 8632
was also mentioned with 147
was also merciful and 43
was also minister for 620
was also mistaken for 126
was also moderate and 54
was also modified and 199
was also modified for 185
was also modified with 139
was also murdered and 65
was also murdered for 48
was also mustered out 95
was also narrower than 56
was also negative and 188
was also negative but 74
was also negative for 260
was also negotiating for 256
was also negotiating with 1020
was also notified and 72
was also notified that 1105
was also notorious for 1311
was also notorious that 113
was also numbered with 123
was also objected that 1378
was also observed and 1025
was also observed both 52
was also observed but 301
was also observed due 76
was also observed for 7452
was also observed near 142
was also observed not 49
was also observed that 53666
was also observed using 374
was also observed with 4738
was also obsessed with 1288
was also obtained and 426
was also obtained but 58
was also obtained for 5709
was also obtained that 779
was also obtained using 481
was also obtained with 1688
was also obviously not 61
was also occupied and 205
was also occupied for 148
was also occupied with 2011
was also offended that 256
was also offended with 40
was also operated for 88
was also operated with 81
was also ordained and 112
was also ordained for 73
was also ordained that 2011
was also organist and 120
was also organist for 61
was also original and 57
was also outlined for 41
was also outraged and 44
was also outraged that 217
was also overbearing and 41
was also overcome and 48
was also overcome with 204
was also overlaid with 65
was also pardoned and 45
was also partially deaf 76
was also partially due 226
was also patriotic and 84
was also peppered with 120
was also perfecting his 46
was also permeated with 243
was also personal and 127
was also physician and 53
was also pillaged and 52
was also polished and 49
was also positive and 295
was also positive but 111
was also positive for 446
was also positive that 435
was also positive with 66
was also possible and 240
was also possible but 83
was also possible due 70
was also possible for 5631
was also possible now 43
was also possible she 127
was also possible that 19268
was also possible they 132
was also possible using 75
was also possible with 367
was also possibly due 50
was also potential for 102
was also powerful and 142
was also practicing law 40
was also preceded and 60
was also predicting that 40
was also pregnant and 281
was also pregnant with 428
was also prepared and 1058
was also prepared but 51
was also prepared for 2710
was also prepared that 48
was also prepared using 177
was also prepared with 400
was also pressure for 231
was also presumed that 970
was also probable that 2004
was also probably due 471
was also probably his 81
was also probably not 268
was also probably one 243
was also probably too 75
was also probably why 46
was also proceeding with 88
was also procured for 114
was also produced and 492
was also produced but 61
was also produced for 669
was also produced that 239
was also produced using 95
was also produced with 355
was also prolonged for 40
was also promised for 125
was also promised that 1331
was also promoted and 173
was also promoted for 81
was also promoted with 49
was also proposed and 364
was also proposed but 104
was also proposed for 1274
was also proposed that 13759
was also protecting her 45
was also protecting his 99
was also provided and 231
was also provided for 7492
was also provided that 25158
was also provided with 7302
was also provision for 2001
was also provision that 117
was also publishing his 42
was also punished for 331
was also punished with 345
was also purified and 86
was also quarreling with 57
was also questioning his 55
was also ratified and 55
was also realistic and 123
was also reassured that 319
was also recalled and 82
was also recalled for 43
was also recalled that 782
was also received and 222
was also received for 235
was also received that 1236
was also received with 1165
was also reckless and 87
was also reckoned that 145
was also recorded and 610
was also recorded but 63
was also recorded for 1160
was also recorded that 1731
was also recorded using 126
was also recorded with 370
was also referred for 203
was also reformed and 94
was also regarded with 673
was also rejected and 234
was also rejected for 351
was also rejected out 101
was also rejected with 98
was also relevant and 42
was also relevant for 230
was also relevant that 537
was also relieved and 112
was also relieved not 54
was also relieved that 2135
was also religious and 186
was also remanded for 63
was also remarked that 2979
was also reminded that 2946
was also rendered with 43
was also renowned for 2352
was also repaired and 182
was also replaced with 316
was also reported and 221
was also reported but 66
was also reported for 2763
was also reported not 41
was also reported that 47664
was also reported using 86
was also reported with 381
was also reproved for 47
was also repulsed and 72
was also repulsed with 214
was also required and 217
was also required for 3052
was also required that 3457
was also required was 122
was also required with 84
was also reserved and 136
was also reserved for 1097
was also resolved not 193
was also resolved that 8636
was also resolved with 44
was also restless and 150
was also restored and 163
was also restored with 64
was also retained and 132
was also retained but 61
was also retained for 287
was also retarded and 41
was also returned for 238
was also reunited with 280
was also reversed and 57
was also reviewed and 284
was also reviewed for 118
was also reviewed with 74
was also rewarded for 258
was also rewarded with 778
was also romantic and 66
was also saddened that 161
was also sagacious and 50
was also screened for 104
was also selected and 133
was also selected for 1714
was also selected with 69
was also sensible and 68
was also sensible that 223
was also seriously ill 362
was also severely cut 59
was also severely hit 108
was also showered with 122
was also situated near 142
was also slightly deaf 44
was also smuggled out 55
was also somebody who 91
was also somewhat out 116
was also somewhat shy 48
was also somewhat too 46
was also specific for 65
was also sporadic and 41
was also squeezed out 43
was also standard for 59
was also straight and 78
was also stressed and 119
was also stressed for 66
was also stressed that 4814
was also stricken and 51
was also stricken out 132
was also stricken with 269
was also stripped and 42
was also struggling for 137
was also struggling with 1195
was also stubborn and 309
was also suffused with 168
was also suggesting that 908
was also suitable for 1325
was also summoned and 111
was also summoned for 135
was also supplied for 129
was also supplied with 2072
was also supporting her 53
was also supporting his 76
was also supposed not 51
was also supposed that 2682
was also surmised that 409
was also surprising how 69
was also surprising that 758
was also surprising was 58
was also surveyed and 141
was also surveyed for 80
was also suspicion that 318
was also symbolic for 52
was also symbolic that 44
was also tactless and 42
was also talented and 96
was also tampered with 71
was also targeted for 263
was also tempered with 100
was also terrible and 49
was also thickened and 77
was also threatened and 111
was also threatened that 56
was also threatened with 1447
was also tolerant and 52
was also torpedoed and 85
was also tortured and 78
was also treasurer and 222
was also treasurer for 72
was also troubled and 83
was also troubled that 354
was also troubled with 945
was also uncommon for 42
was also unlawful for 100
was also unlikely that 1508
was also unstable and 84
was also utilized and 58
was also utilized for 1079
was also utilized with 62
was also valuable and 60
was also valuable for 324
was also verified for 138
was also verified that 750
was also verified using 67
was also verified with 85
was also vigorous and 94
was also watchful and 45
was also weighted with 48
was also welcomed and 103
was also welcomed for 51
was also welcomed with 122
was also withdrawn and 165
was also withdrawn for 62
was among children who 42
was among lunatics and 124
was among patients with 44
was among strangers and 143
was among strangers who 42
was among students who 41
was asking everyone for 42
was asking publicly for 70
was asking questions and 604
was asking questions for 101
was asking questions that 898
was asking urgently for 55
was audio recorded and 54
was back titrated with 143
was bare otherwise than 69
was bearing children and 43
was bearing straight for 41
was beating furiously and 126
was beating violently and 121
was beating violently with 129
was bent backward and 112
was bent downward and 61
was bent slightly and 48
was best achieved not 69
was best achieved with 141
was best combined with 47
was best equipped for 519
was best prepared and 53
was best prepared for 291
was best provided for 91
was best provided with 67
was best reserved for 126
was best situated for 75
was best supplied with 40
was book reviewer for 50
was born beautiful and 112
was born christian and 48
was born crippled and 49
was born deformed and 93
was born directly out 110
was born elizabeth ann 63
was born equipped with 44
was born innocent and 71
was born normally and 67
was born probably near 102
was born probably not 69
was born retarded and 62
was bringing supplies for 47
was busy assembling his 89
was busy bargaining with 41
was busy collecting all 63
was busy collecting and 97
was busy collecting her 56
was busy collecting his 126
was busy completing her 50
was busy completing his 179
was busy conducting his 47
was busy conferring with 189
was busy consulting with 54
was busy conversing with 70
was busy decorating his 51
was busy developing and 56
was busy developing his 159
was busy developing its 75
was busy discussing with 67
was busy explaining his 57
was busy explaining that 187
was busy fulfilling his 42
was busy inspecting his 56
was busy negotiating for 76
was busy negotiating with 397
was busy organizing and 151
was busy organizing his 263
was busy organizing its 49
was busy perfecting his 106
was busy practicing law 41
was busy protecting his 43
was busy rebuilding his 57
was busy recruiting and 53
was busy sharpening his 50
was busy struggling with 63
was buying presents for 82
was buying supplies for 59
was calm compared with 64
was cheap compared with 197
was city attorney and 89
was city attorney for 368
was city physician and 45
was city physician for 47
was city treasurer and 42
was city treasurer for 44
was clear authority for 48
was clear everyone was 43
was clear evidence for 545
was clear evidence that 15406
was clear mentally and 55
was clear overcome with 115
was clear potential for 41
was clear therefore that 1428
was cold compared with 42
was coming directly for 86
was coming directly out 55
was coming homeward with 60
was coming straight for 1303
was coming straight out 244
was coming upstairs and 56
was coming upstairs with 80
was cool compared with 102
was crying bitterly and 349
was crying bitterly for 74
was crying bitterly now 72
was crying bitterly with 52
was crying silently and 103
was crying silently now 48
was dealing directly with 798
was dealing entirely with 69
was dealing honestly and 46
was dealing honestly with 88
was dealing secretly with 41
was dealing unfairly with 69
was deep affection and 48
was deep suspicion that 105
was deep twilight now 48
was dire confusion and 50
was diving straight for 51
was done beautiful now 63
was done casually and 55
was done cleverly and 46
was done clumsily and 47
was done decently and 624
was done directly and 64
was done directly for 148
was done directly with 136
was done entirely for 167
was done entirely out 88
was done entirely with 516
was done formerly for 40
was done grudgingly and 67
was done honestly and 127
was done initially for 54
was done initially with 99
was done manually and 269
was done manually for 47
was done manually using 99
was done manually with 187
was done otherwise than 450
was done piecemeal and 66
was done promptly and 368
was done properly and 542
was done publicly and 144
was done recently for 53
was done recently with 64
was done secretly and 324
was done silently and 172
was done specially for 81
was done speedily and 146
was done strictly for 87
was done suddenly and 43
was done suggests that 111
was done visually and 43
was done wantonly and 80
was down compared with 50
was dull compared with 100
was duly accepted and 372
was duly accepted for 44
was duly admitted and 128
was duly anointed and 57
was duly approved and 312
was duly arrested and 458
was duly assessed and 64
was duly attested and 89
was duly baptized and 130
was duly captured and 104
was duly complied with 264
was duly conscious that 40
was duly convened and 181
was duly credited with 93
was duly declared and 47
was duly effected and 45
was duly embalmed and 49
was duly enrolled and 173
was duly equipped for 44
was duly equipped with 104
was duly examined and 242
was duly executed and 1284
was duly executed for 77
was duly finished and 107
was duly followed and 42
was duly grateful and 109
was duly grateful for 507
was duly indicted for 52
was duly informed and 121
was duly informed that 1783
was duly initiated and 83
was duly invested with 413
was duly launched and 64
was duly launched with 40
was duly licensed and 88
was duly licensed for 46
was duly mustered out 48
was duly notified and 145
was duly notified that 394
was duly observed and 108
was duly obtained and 62
was duly ordained and 167
was duly prepared and 478
was duly prepared for 368
was duly probated and 121
was duly produced and 146
was duly proposed and 112
was duly provided and 41
was duly provided for 322
was duly provided with 264
was duly punished for 293
was duly ratified and 315
was duly received and 1276
was duly received but 61
was duly received with 85
was duly recorded and 612
was duly recorded for 83
was duly recorded that 214
was duly recorded with 65
was duly relieved and 52
was duly repaired and 65
was duly reported and 187
was duly reported that 137
was duly returned and 107
was duly returned for 112
was duly returned with 66
was duly rewarded for 393
was duly rewarded with 705
was duly seconded and 496
was duly selected and 86
was duly selected for 44
was duly summoned and 336
was duly summoned for 59
was duly supplied with 128
was duly surveyed and 57
was duly welcomed and 48
was during breakfast that 54
was early affected with 83
was early apparent that 1256
was early apprised that 209
was early attacked and 45
was early believed that 154
was early burdened with 105
was early combined with 54
was early confused with 80
was early conscious that 54
was early december and 312
was early declared that 43
was early designed for 68
was early destined for 620
was early employed for 50
was early evidence that 477
was early february and 152
was early foreseen that 261
was early infected with 48
was early informed that 92
was early inspired with 138
was early intended for 81
was early invested with 63
was early november and 328
was early observed that 1768
was early occupied with 43
was early orphaned and 65
was early prepared for 325
was early provided for 105
was early provided with 99
was early remarked for 56
was early remarked that 58
was early reported that 156
was early supplied with 108
was early supposed that 176
was early surmised that 120
was even accepted that 109
was even admitted that 474
was even advanced that 169
was even affirmed that 787
was even animated with 48
was even arguable that 145
was even arrested and 187
was even arrested for 320
was even asserted that 3962
was even attacked and 46
was even attacked for 78
was even attended with 54
was even believed that 3746
was even bloodier than 85
was even brighter and 137
was even brighter than 542
was even captured and 43
was even censured for 126
was even chillier than 45
was even cleverer than 136
was even clumsier than 65
was even combined with 94
was even compared with 154
was even conceded that 158
was even confused with 98
was even conscious that 205
was even credited with 721
was even dangerous for 222
was even declared that 701
was even demanded that 128
was even desirous that 50
was even doubtful that 137
was even eligible for 55
was even employed for 73
was even equipped with 339
was even evidence that 530
was even examined with 72
was even expected that 643
was even finished with 162
was even flimsier than 50
was even fragrant and 67
was even friendly with 91
was even gloomier than 271
was even grateful for 402
was even grateful that 216
was even homelier than 60
was even homesick for 85
was even ignorant that 236
was even imagined that 252
was even increased and 42
was even informed that 441
was even intended for 88
was even intended that 57
was even intimate with 121
was even intriguing with 51
was even invested with 122
was even involved with 103
was even livelier than 165
was even lonelier than 131
was even lovelier and 113
was even lovelier now 100
was even lovelier than 875
was even mentioned for 56
was even mentioned that 159
was even mightier than 60
was even mistaken for 129
was even narrower and 149
was even narrower than 526
was even negative for 42
was even negotiating with 43
was even observed for 42
was even observed that 492
was even obtained for 43
was even offended that 81
was even possible and 41
was even possible for 2773
was even possible has 40
was even possible now 125
was even possible she 168
was even possible that 12314
was even possible they 189
was even possible was 41
was even possible with 62
was even prepared for 1007
was even prettier and 50
was even prettier than 1356
was even probable that 616
was even promised that 123
was even proposed for 129
was even proposed that 3442
was even provided for 128
was even provided that 309
was even provided with 499
was even provision for 99
was even punished for 87
was even received with 109
was even recorded that 92
was even regarded with 180
was even relieved that 89
was even remarked that 277
was even reported out 108
was even reported that 6822
was even required for 58
was even required that 176
was even reserved for 44
was even resolved that 67
was even rewarded for 74
was even rewarded with 103
was even scantier than 58
was even selected for 80
was even shabbier than 110
was even shrewder than 53
was even skinnier than 182
was even slighter than 205
was even slightly off 57
was even slightly out 117
was even stormier than 54
was even stricter and 40
was even stricter than 379
was even stricter with 49
was even stupider than 136
was even suggesting that 211
was even suitable for 42
was even supplied with 190
was even supposed that 1954
was even surmised that 278
was even suspicion that 126
was even tempered and 97
was even threatened with 2921
was even trickier than 61
was ever accepted for 136
was ever accepted with 116
was ever achieved but 57
was ever achieved with 51
was ever actually put 139
was ever advanced for 54
was ever anywhere near 142
was ever arrested and 136
was ever arrested for 819
was ever assigned for 101
was ever attacked with 64
was ever attended with 502
was ever burdened with 140
was ever captured and 59
was ever censured for 80
was ever cheerful and 220
was ever complied with 171
was ever composed for 62
was ever confused and 53
was ever conscious and 44
was ever conscious that 861
was ever constant and 69
was ever courteous and 274
was ever credited with 86
was ever defended with 52
was ever demanded for 83
was ever designed for 219
was ever destined for 43
was ever diagnosed with 49
was ever diffused with 58
was ever directed with 40
was ever effected with 138
was ever employed for 109
was ever enforced with 46
was ever equipped with 115
was ever executed and 47
was ever executed for 187
was ever executed with 121
was ever expended for 47
was ever finished and 95
was ever finished with 47
was ever followed with 323
was ever forthcoming for 50
was ever friendly and 65
was ever friendly with 53
was ever generous and 155
was ever generous with 163
was ever grateful and 49
was ever grateful for 336
was ever grateful that 48
was ever imagined that 46
was ever indicted for 236
was ever infected with 45
was ever inflamed with 72
was ever informed that 168
was ever intended and 74
was ever intended for 846
was ever intended that 1336
was ever intimate with 311
was ever invented and 168
was ever invented for 231
was ever invented than 81
was ever invented that 41
was ever invested with 176
was ever involved with 453
was ever launched with 53
was ever lewdness and 52
was ever mentioned for 61
was ever mentioned with 127
was ever mistaken for 89
was ever observed with 72
was ever obtained and 41
was ever obtained for 108
was ever occupied with 192
was ever otherwise than 232
was ever possible for 990
was ever possible that 278
was ever possible with 354
was ever pregnant with 55
was ever prepared for 339
was ever prepared with 79
was ever produced and 121
was ever produced for 94
was ever produced that 380
was ever proposed and 45
was ever proposed for 98
was ever provided for 346
was ever provided with 82
was ever punished for 1207
was ever punished with 41
was ever received and 93
was ever received for 67
was ever received with 675
was ever recorded and 62
was ever recorded for 51
was ever regarded with 205
was ever reported out 211
was ever required for 96
was ever restless and 93
was ever selected for 215
was ever seriously ill 65
was ever seriously put 53
was ever somewhat that 154
was ever stricken out 40
was ever supplied with 87
was ever supposed that 42
was ever tempered with 52
was ever threatened with 131
was ever tortured with 48
was ever troubled with 560
was ever unmasked with 49
was ever vigilant and 165
was ever vigilant for 96
was ever watchful and 171
was ever watchful for 383
was ever watchful that 117
was ever welcomed with 82
was evil intended for 48
was facing economic and 46
was facing imminent death 111
was facing problems and 44
was facing problems that 111
was facing problems with 74
was fair evidence that 100
was fair treatment for 55
was fast corrupting both 70
was fast destroying all 40
was fast destroying his 46
was fast developing and 77
was fast developing its 66
was fast exhausting her 51
was fast exhausting his 85
was fast forgetting his 47
was fast outgrowing her 72
was fast outgrowing its 128
was fast overtaking and 89
was fast overtaking her 50
was fast overtaking him 116
was fast overtaking them 55
was fast recovering her 109
was fast recovering his 162
was fast recovering its 72
was fast recruiting his 48
was felt concerning him 107
was felt concerning them 111
was felt essential for 67
was felt essential that 520
was felt initially that 185
was felt possible that 97
was felt therefore that 517
was felt unlikely that 273
was firm evidence for 42
was firm evidence that 341
was five officers and 115
was fixing breakfast and 64
was fixing breakfast for 92
was flat bottomed and 62
was flung backward and 49
was flung sideways and 117
was flying straight and 381
was flying straight for 53
was four officers and 131
was free education for 70
was from arkansas and 188
was from australia and 174
was from australia that 85
was from babylonia that 101
was from barbados and 62
was from birmingham and 59
was from brooklyn and 221
was from calcutta and 46
was from calcutta that 93
was from colorado and 72
was from constant use 80
was from elizabeth that 40
was from eternity and 112
was from eternity with 83
was from flanders that 236
was from florence that 110
was from forwarding him 70
was from illinois and 201
was from kentucky and 369
was from louisiana and 203
was from maryland and 129
was from michigan and 168
was from missouri and 346
was from nebraska and 57
was from normandy and 62
was from normandy that 87
was from oklahoma and 207
was from pakistan and 107
was from prudence and 75
was from scotland and 257
was from scotland that 260
was from somebody who 84
was from suspecting that 93
was from trinidad and 54
was from washington and 131
was from washington that 45
was fuel prepared for 66
was full daylight and 260
was full daylight now 365
was gazing absently out 84
was gazing intently out 73
was gazing straight out 44
was gazing vacantly out 83
was giving audience all 59
was giving concerts and 46
was giving evidence and 60
was giving evidence for 83
was giving evidence that 169
was giving financial aid 82
was giving lectures and 75
was giving military aid 75
was glad everyone was 83
was glad somebody was 91
was glad suddenly that 41
was glad therefore that 118
was goal directed and 49
was goal oriented and 49
was gone directly for 54
was gone entirely and 69
was gone northward with 45
was good authority for 135
was good business and 406
was good business but 54
was good business for 1449
was good compared with 188
was good daylight now 48
was good education for 62
was good evidence for 620
was good evidence that 4340
was good execution for 46
was good exercise and 289
was good exercise for 405
was good exposure for 77
was good judgment and 46
was good medicine and 65
was good medicine for 539
was good politics and 158
was good politics but 90
was good politics for 310
was good potential for 80
was good practice and 120
was good practice for 1536
was good progress for 61
was good prospect that 290
was good provision for 63
was good relations with 122
was good riddance and 47
was good riddance for 53
was good security for 245
was good strategy and 90
was good strategy for 123
was good tempered and 147
was great activity all 44
was great activity and 164
was great affection for 49
was great agitation and 70
was great agitation for 100
was great applause and 276
was great applause for 79
was great business for 50
was great commotion and 260
was great compared with 141
was great confusion and 1147
was great confusion for 49
was great curiosity and 58
was great disorder and 137
was great distress and 197
was great distress for 161
was great eagerness for 48
was great enthusiasm and 381
was great enthusiasm for 1342
was great gladness and 62
was great hardship and 57
was great interest and 195
was great kindness and 68
was great laughter and 148
was great optimism for 42
was great optimism that 377
was great potential for 685
was great practice for 77
was great pressure for 321
was great pressure put 61
was great promotion for 47
was great sameness and 43
was great surprise and 116
was great surprise that 91
was great suspicion that 110
was half american and 183
was half cherokee and 117
was half christian and 57
was half conscious and 84
was half conscious that 253
was half contempt for 82
was half delirious and 50
was half delirious with 84
was half expected that 49
was half famished with 52
was half finished and 216
was half finished with 250
was half generous and 42
was half humorous and 54
