walls around their settlement 44
which public health activities 94
which public health authorities 115
which pupils were encouraged 73
which raised such expectation 122
which reached epic proportions 43
which reached such proportions 179
which reached their culmination 419
which reached their destination 256
which readers were encouraged 64
which reality must correspond 216
which recurs most frequently 214
which reduce their efficiency 49
which reduce their usefulness 42
which refute such conclusions 40
which relate more immediately 324
which relate only indirectly 56
which remain were originally 58
which render past experience 132
which render their employment 52
which render their possessors 50
which result from accidental 49
which result from activities 80
which result from alterations 119
which result from application 117
which result from calculation 56
which result from collective 109
which result from combination 66
which result from comparison 59
which result from competition 128
which result from compression 77
which result from continuous 66
which result from contraction 54
which result from deficiency 91
which result from deliberate 43
which result from destruction 67
which result from difference 46
which result from electrical 42
which result from evaporation 75
which result from experience 279
which result from frustration 48
which result from government 186
which result from historical 64
which result from inadequate 235
which result from incomplete 155
which result from individual 214
which result from inequality 83
which result from interaction 369
which result from investment 42
which result from measurement 46
which result from mechanical 110
which result from membership 55
which result from negligence 60
which result from negotiations 63
which result from observation 46
which result from obstruction 100
which result from particular 172
which result from scientific 80
which result from spontaneous 44
which result from stimulation 242
which result from structural 64
which result from subsequent 42
which result from substituting 119
which result from successful 55
which result from successive 54
which result from transitions 155
which result great advantages 111
which retain their characters 42
which retain their continuity 53
which retain their identities 62
which retain their importance 57
which retain their individual 112
which retain their popularity 63
which retain their properties 72
which retain their substantial 62
which retain their traditional 62
which retard their educational 58
which rights take precedence 178
which roused their indignation 115
which roused their resentment 107
which sacred time intervenes 57
which sailed from charleston 52
which sailed from marseilles 69
which sailed from martinique 53
which sailed from southampton 146
which scarce three degenerate 111
which seemed best calculated 208
which seemed less inevitable 61
which seemed like frustration 70
which seemed like inspiration 50
which seemed more accustomed 47
which seemed more appropriate 482
which seemed more attractive 105
which seemed more calculated 179
which seemed more immediately 65
which seemed more interested 68
which seemed more pronounced 46
which seemed most absolutely 46
which seemed most accessible 92
which seemed most applicable 56
which seemed most appropriate 605
which seemed most attractive 76
which seemed most convenient 151
which seemed most immediately 74
which seemed most profitable 52
which seemed most successful 42
which seemed only calculated 49
which seemed singly sufficient 49
which seemed very appropriate 104
which seemed very attractive 87
which seemed very improbable 40
which seemed very remarkable 61
which seemed well calculated 64
which shares many properties 77
which shares some properties 68
which should also contribute 75
which should also correspond 41
which should give information 93
which should give instruction 43
which should give sufficient 71
which should have appropriate 65
which should have considered 48
which should have controlled 199
which should have cooperated 51
which should have culminated 76
which should have determined 133
which should have diminished 71
which should have disappeared 224
which should have discovered 58
which should have eliminated 71
which should have encouraged 231
which should have forewarned 56
which should have frightened 54
which should have guaranteed 150
which should have identified 48
which should have immediately 64
which should have influenced 135
which should have interested 1006
which should have intervened 40
which should have introduced 103
which should have maintained 198
which should have manifested 54
which should have originally 48
which should have originated 76
which should have particular 43
which should have precedence 597
which should have preference 83
which should have properties 44
which should have reconciled 119
which should have registered 60
which should have reinforced 64
which should have remarkable 60
which should have restrained 133
which should have stimulated 153
which should have strengthened 226
which should have sufficient 254
which should have suppressed 87
which should have terminated 72
which should more accurately 214
which should more completely 77
which should more distinctly 44
which should most powerfully 54
which should only legitimate 57
which should take cognizance 165
which should take precedence 3061
which showed good correlation 42
which showed their appreciation 49
which showed very distinctly 46
which slaves were considered 43
which solved these mechanical 56
which something else originates 311
which sounds more impressive 69
which sounds very impressive 43
which spares their productions 47
which starts from individual 41
which stated their grievances 53
which states have undertaken 56
which stones were discharged 76
which strike most vertically 59
which struck down segregation 51
which struck their imagination 51
which suffer from inadequate 121
which suffer most frequently 42
which suited their particular 106
which suited their respective 41
which supply their respective 59
which supply these structures 60
which threaten their destruction 53
which through many generations 173
which through some exceptional 167
which through their interaction 47
which turned into bronchitis 56
which twenty were transports 47
which united these requisites 52
which values take precedence 93
which varied from individual 47
which varies from individual 599
which violate these principles 95
which voters rank candidates 45
which weapons were introduced 50
which wilder well understood 54
which without much difficulty 132
which without some explanation 40
which without such assistance 69
which without such explanation 52
which without their assistance 82
which yields more information 48
which yields upon integration 75
while allowing their currencies 64
while avoiding their limitations 65
while avoiding their respective 74
while avoiding their shortcomings 94
while awaiting more definitive 74
while becoming more autonomous 293
while claiming their legitimate 58
while ensuring free competition 48
while female life expectancy 98
while gathering more information 41
while glowed more brilliantly 105
while ignoring other information 74
while little dick officiously 242
while little peony floundered 107
while offering many advantages 53
while offering some advantages 44
while pursuing their individual 55
while pursuing their respective 80
while reducing fuel consumption 51
while reducing their dependence 76
while something like sullenness 84
while weapons were everywhere 99
white collar union membership 75
white figure more distinctly 101
white flight from integrated 52
white papers were unfriendly 87
white straws were immediately 43
white voters were registered 104
whole became more productive 47
whole energy range considered 45
whole family from destruction 47
whole family were extirpated 46
whole family were immediately 156
whole master plan progresses 86
whole nations have disappeared 43
whole peoples their capacities 64
whole person very distinctly 80
whole regions were devastated 40
whole scenes from shakespeare 106
whole series will contribute 40
whole should take precedence 97
whole system duly considered 83
whole system into subsystems 58
whole system must inevitably 49
whole tribes have disappeared 80
whose actions were considered 102
whose actions were consistent 40
whose actions were controlled 72
whose actions were determined 198
whose actions were influenced 41
whose agents were everywhere 45
whose armies were strengthened 43
whose behalf such application 234
whose behalf such securities 88
whose bodies were discovered 262
whose charge their government 67
whose charms were celebrated 48
whose charms were remarkably 60
whose claims were considered 50
whose claims were disallowed 55
whose clothes were remarkably 76
whose duties were essentially 80
whose duties were prescribed 112
whose duties were restricted 92
whose entire left hemisphere 61
whose family came originally 201
whose family were hereditary 51
whose family were originally 99
whose fathers were classified 86
whose fathers were illiterate 138
whose fathers were immigrants 66
whose fathers were unemployed 175
whose feelings were accessible 70
whose feelings were apparently 123
whose forces were constantly 43
whose ghosts were propitiated 56
whose grants were antecedent 49
whose horses were frightened 41
whose houses were completely 54
whose houses were demolished 229
whose houses were garrisoned 51
whose income from employment 45
whose leaders were apparently 48
whose leaders were determined 100
whose leaders were imprisoned 96
whose limits were determined 66
whose merits were recognized 58
whose mothers took thalidomide 133
whose mothers were classified 62
whose mothers were homemakers 49
whose mothers were housewives 104
whose mothers were prescribed 50
whose mothers were relatively 165
whose novels were translated 46
whose orders were implicitly 175
whose organs were understood 161
whose powers were measureless 47
whose powers were restricted 167
whose prices were controlled 117
whose prices were determined 108
whose relics were discovered 51
whose relics were translated 115
whose rights take precedence 212
whose rights were guaranteed 116
whose rights were recognized 114
whose rights were restricted 42
whose shaggy form immediately 125
whose station more immediately 100
whose strife only terminated 64
whose studios were frequented 41
whose teachings have influenced 58
whose titles were hereditary 43
whose titles were preferable 64
whose traces have disappeared 57
whose values were determined 109
whose visits were infrequent 83
whose voices were distinctly 56
whose writings have influenced 278
whose writings were considered 132
whose writings were frequently 57
whose writings were influential 133
whose writings were prohibited 50
whose writings were translated 183
willing wights most courteously 65
within mental health facilities 50
within ninety days subsequent 42
woman calmed down immediately 56
women across three generations 43
women always less aggressive 380
women attach great importance 91
women attach more importance 92
women became more acceptable 43
women became more influential 41
women became more interested 73
women became more pronounced 133
women became more restricted 40
women became more vulnerable 43
women become less interested 45
women become more aggressive 111
women become more autonomous 44
women become more financially 51
women become more interested 78
women become more successful 64
women become more vulnerable 105
women define their identities 40
women derive most excitement 56
women entering paid employment 102
women retain their traditional 50
women seemed more interested 59
women should have considered 44
women should have mammograms 41
women should seek employment 48
women showed some disposition 43
women showed their frightened 41
women sought paid employment 68
women suffer from nutritional 52
women suffer from postpartum 47
women suffer from systematic 63
women suffer more frequently 97
women wanted more information 42
women without more experience 57
women without paid employment 70
words appearing most frequently 54
words hardly more articulate 80
words retain their traditional 40
words without giving appropriate 72
words without much difficulty 49
working through many generations 78
working through their associations 55
working through their government 42
working through their individual 40
working through their respective 78
working toward their doctorates 73
working toward their objectives 80
working toward these objectives 201
working toward those objectives 46
works without seeing distinctly 54
world became more accessible 41
world beyond their boundaries 76
world beyond their experience 60
world fossil fuel consumption 135
world remote from experience 68
world should take precedence 52
world through blue spectacles 76
world through rosy spectacles 47
world through their experience 47
world tribes have supplanted 173
world whence their forefathers 47
world without much difficulty 71
worthy divine wore spectacles 61
worthy prince fell dangerously 45
worthy readers grow intolerant 82
would accept such employment 40
would accept their invitations 41
would accept these principles 78
would accept these statements 72
would accept your resignation 48
would affect their businesses 57
would affect their employment 90
would affect their friendship 41
would affect their individual 48
would affect their investment 195
would affect their livelihood 58
would affect their particular 44
would affect their perceptions 42
would affect their respective 68
would affirm these convictions 57
would afford great assistance 41
would afford great facilities 180
would afford many advantages 67
would afford some assistance 40
would afford some consolation 78
would almost have considered 45
would almost have demolished 41
would almost have disappeared 91
would almost have reconciled 49
would almost have sacrificed 71
would almost seem impossible 150
would almost seem incredible 100
would already have disappeared 188
would already have discovered 90
would already have understood 50
would always give preference 94
would always have considered 41
would always have difficulty 165
would always have precedence 48
would always have remembered 81
would always have sufficient 150
would always take precedence 1039
would arouse deep resentment 40
would arouse great resentment 49
would arouse less antagonism 47
would assist their concealment 55
would assume great importance 281
would assume less importance 68
would assume more importance 141
would assume such proportions 100
would assure full employment 128
would attach great importance 298
would attach less importance 166
would attach more importance 420
would attach much importance 240
would attach some importance 56
would attach such importance 70
would attach vast importance 107
would barely have recognized 129
would become less acceptable 80
would become less accessible 47
would become less aggressive 69
would become less attractive 378
would become less burdensome 57
would become less formidable 80
would become less interested 63
would become less productive 130
would become less profitable 218
would become less pronounced 275
would become less responsive 45
would become less vulnerable 111
would become lord chancellor 108
would become mere subjugation 122
would become more acceptable 305
would become more accessible 262
would become more accustomed 50
would become more affordable 56
would become more aggressive 352
would become more appropriate 74
would become more attractive 917
would become more autonomous 64
would become more completely 46
would become more consistent 107
would become more convenient 50
would become more cumbersome 72
would become more democratic 308
would become more determined 149
would become more economical 126
would become more entrenched 42
would become more formidable 124
would become more homogeneous 100
would become more industrious 45
would become more influential 217
would become more integrated 173
would become more interested 452
would become more intimately 97
would become more oppressive 40
would become more persuasive 47
would become more productive 675
would become more proficient 129
would become more profitable 462
would become more pronounced 3259
would become more prosperous 245
would become more responsive 435
would become more restricted 61
would become more scientific 59
would become more specialized 102
would become more submissive 51
would become more substantial 77
would become more successful 138
would become more supportive 48
would become more sympathetic 83
would become more systematic 47
would become more vulnerable 411
would become self sufficient 44
would become their countrymen 62
would become very aggressive 60
would become very attractive 86
would become very cumbersome 100
would become very distressed 152
would become very formidable 46
would become very frightened 131
would become very frustrated 176
would become very influential 114
would become very interested 115
would become very monotonous 86
would become very profitable 62
would become very prosperous 73
would become very successful 68
would become well acquainted 211
would behave more decorously 199
would behave more generously 46
would behave when confronted 46
would betray their whereabouts 53
would betray your confidence 77
would better have understood 96
would cement their friendship 42
would choose their principles 46
would clearly have strengthened 41
would clearly have understood 112
would commit such atrocities 70
would confer great advantages 60
would convey more information 82
would damage their reputations 135
would decide what information 51
would defend their neutrality 58
would defend their privileges 47
would demand more information 43
would demand some explanation 44
would depart from traditional 49
would depend upon experience 61
would depend upon individual 230
would depend upon negotiations 45
would depend upon successful 41
would derive from experience 69
would derive great advantages 207
would derive many advantages 48
would derive their government 123
would derive their legitimacy 45
would differ from individual 77
would differ from traditional 81
would direct their activities 49
would double their populations 69
would doubly need protectors 54
would earlier have considered 52
would elicit more information 50
would enable their possessors 70
would enable those interested 60
would ensure full employment 382
would ensure good government 64
would ensure their acceptance 43
would ensure their destruction 105
would ensure their prosperity 49
would entail heavy casualties 54
would entail very substantial 67
would exceed those limitations 78
would excite their indignation 82
would excuse their respective 80
would exempt from examination 47
would exempt from punishment 45
would expand their activities 48
would expect from elementary 47
would expect from experience 54
would expect from traditional 74
would expect some correlation 152
would expect some difference 95
would expect some explanation 74
would expect some similarity 41
would expect such information 41
would expose their relentless 41
would extend such authorities 67
would extend their activities 47
would extend their examination 41
would follow from acceptance 79
would follow from application 65
would follow from establishing 46
would follow their destruction 47
would follow their principles 97
would follow these guidelines 43
would forget their grievances 42
would further have understood 44
would gladly have acquiesced 59
would gladly have approached 71
would gladly have attributed 41
would gladly have compounded 250
would gladly have conciliated 41
would gladly have considered 45
would gladly have discovered 47
would gladly have extinguished 155
would gladly have interposed 91
would gladly have intervened 47
would gladly have introduced 127
would gladly have maintained 68
would gladly have recognized 61
would gladly have reconciled 65
would gladly have sacrificed 1251
would gladly have strengthened 41
would gladly have subscribed 87
would gladly have suppressed 244
would gladly have undertaken 346
would greatly have astonished 115
would greatly have simplified 85
would greatly have strengthened 152
would happen more frequently 137
would happen very frequently 68
would hardly find sufficient 50
would hardly give sufficient 42
would hardly have acquiesced 74
would hardly have appreciated 269
would hardly have approached 55
would hardly have astonished 49
would hardly have attributed 50
would hardly have complained 103
would hardly have considered 736
would hardly have designated 49
would hardly have diminished 53
would hardly have discovered 190
would hardly have encouraged 201
would hardly have flourished 43
would hardly have guaranteed 43
would hardly have influenced 71
would hardly have interested 274
would hardly have interfered 86
would hardly have introduced 269
would hardly have maintained 205
would hardly have originated 88
would hardly have overlooked 173
would hardly have penetrated 143
would hardly have progressed 59
would hardly have recognized 2717
would hardly have reconciled 200
would hardly have registered 76
would hardly have remembered 124
would hardly have restrained 85
would hardly have strengthened 50
would hardly have subscribed 135
would hardly have sufficient 112
would hardly have suppressed 99
would hardly have sympathized 47
would hardly have understood 783
would hardly have undertaken 434
would hardly seem applicable 61
would hardly seem appropriate 287
would hardly seem compatible 42
would hardly seem consistent 102
would hardly seem justifiable 79
would hardly seem sufficient 181
would hardly take cognizance 46
would impair their efficiency 113
would indeed have astonished 121
would indeed have considered 58
would indeed have difficulty 61
would indeed have encroached 56
would indeed have terminated 72
would inform their respective 47
would inform your excellency 114
would infringe their legitimate 90
would insist upon accompanying 73
would insure full employment 44
would insure good government 82
would lessen their dependence 77
would lessen their importance 58
would likely have appreciated 72
would likely have considered 133
would likely have difficulty 235
would likely have disappeared 60
would likely have discovered 68
would likely have encouraged 41
would likely have identified 57
would likely have influenced 53
would likely have recognized 117
would likely have stimulated 50
would likely have sufficient 44
would likely have understood 69
would manage those authorities 256
would merely have aggravated 41
would merely have duplicated 58
would merely have encouraged 53
would merely have reinforced 51
would merely have strengthened 71
would myself have shouldered 85
would myself have undertaken 134
would neither have recognized 41
would neither have simplicity 235
would neither have understood 197
would neither their consumption 50
would notice much difference 42
would obtain more information 58
would obtain some information 50
would occupy other facilities 90
would offend those prejudices 63
would oppose such legislation 65
would partly have harmonized 78
would permit full employment 47
would permit more economical 45
would permit such atrocities 42
would permit such groundless 90
would prefer their government 82
would profit from instruction 149
would profit from transporting 52
would readily find employment 95
would readily have acquiesced 53
would readily have appreciated 44
would readily have discovered 107
would readily have identified 42
would readily have recognized 106
would readily have sacrificed 284
would readily have understood 188
would readily have undertaken 52
would realize their aspirations 46
would realize your advantages 64
would recoup their investment 53
would reduce fuel consumption 177
would reduce life expectancy 43
would reduce their consumption 162
would reduce their dependence 288
would reduce their efficiency 61
would reduce their importance 46
would reduce their investment 43
would reduce their usefulness 42
would reduce work incentives 50
would regain their ascendancy 49
would regain their superiority 41
would regard such legislation 43
would relate their experience 46
would remedy their grievances 41
would remind your excellency 58
would render good government 73
would render life impossible 59
would render peace impossible 47
would render such assistance 44
would render such discussions 64
would render such examination 74
would report their activities 40
would repose more confidence 69
would resign their commissions 318
would resort more frequently 52
would result from acceptance 166
would result from alterations 49
would result from application 435
would result from collective 40
would result from competition 191
would result from continuous 107
would result from cooperation 75
would result from destruction 56
would result from disclosure 261
would result from elimination 121
would result from establishing 161
would result from government 255
would result from impairment 67
would result from implementing 189
would result from inadequate 73
would result from individual 287
would result from integration 43
would result from investment 49
would result from legislation 97
would result from membership 54
would result from negotiations 71
would result from particular 69
would result from publication 108
would result from recognition 84
would result from stimulation 70
would result from substituting 126
would result from successful 69
would result from successive 70
would result from transferring 75
would result from uniformity 40
would resume their activities 58
would resume their respective 46
would resume their traditional 52
would retain their identities 66
would retain their importance 55
would retain their individual 231
would retain their membership 67
would retain their privileges 40
would retain their respective 91
would retain their traditional 106
would retire more cheerfully 46
would return home immediately 176
would return into circulation 46
would return there immediately 69
would scarce have recognized 140
would secure full employment 74
would secure their friendship 46
would settle down eventually 64
would shiver their restraints 50
would shrink back immediately 42
would shrink from encountering 86
would simply have considered 42
would simply have disappeared 240
would simply have discovered 62
would simply have reinforced 71
would sooner have sacrificed 75
would suffer from competition 111
would suffer from inadequate 53
would suffer from indigestion 41
would suffer heavy casualties 269
would suffer just punishment 58
would suffer many casualties 48
would suffer more casualties 68
would supply more information 48
would surely have appreciated 477
would surely have astonished 136
would surely have considered 286
would surely have difficulty 50
would surely have disappeared 130
would surely have discovered 415
would surely have eliminated 40
would surely have encouraged 126
would surely have identified 104
would surely have influenced 63
would surely have interested 210
would surely have intervened 77
would surely have introduced 80
would surely have maintained 41
would surely have manifested 51
would surely have pronounced 74
would surely have recognized 628
would surely have registered 50
would surely have remembered 372
would surely have strengthened 96
would surely have suppressed 46
would surely have sympathized 48
would surely have understood 416
would tender their resignation 40
would threaten their livelihood 112
would threaten their privileged 52
would threaten their traditional 58
would treason have pronounced 158
would uphold such legislation 52
would violate their conscience 87
would violate their neutrality 76
would violate their principles 42
would violate these principles 51
would violate those principles 59
would without much difficulty 103
write dramas like shakespeare 101
write myself into sleepiness 47
write something more substantial 74
wrote before these conquerors 66
wrote little lord fauntleroy 59
