wad bear ye pleasant 64
war with the support 312
war with the supreme 89
war with the swedish 43
war with the tactics 63
war with the taliban 412
war with the tartars 518
war with the thirteen 130
war with the treasury 72
war with the trojans 381
war with the turkish 419
war with the tyrants 90
war with the unknown 82
war with the upstart 49
war with the usurper 89
war with the vandals 232
war with the vatican 212
war with the venetian 186
war with the veteran 45
war with the victims 120
war with the victory 46
war with the vietcong 48
war with the village 91
war with the virginia 40
war with the warlike 55
war with the welfare 77
war with the western 5369
war with the workers 57
war with the yankees 247
war with the zionists 45
war with us against 82
war with us because 90
was adc to general 53
was aid to general 565
was aid to religion 40
was all an attempt 218
was all an endless 41
was all an illusion 2536
was all an immense 41
was all an optical 57
was all an unhappy 46
was all an unknown 41
was all as familiar 126
was all as natural 213
was all by herself 1166
was all by himself 1786
was all he allowed 385
was all he brought 111
was all he carried 93
was all he claimed 434
was all he coveted 42
was all he deigned 113
was all he desired 1252
was all he enjoyed 89
was all he finally 100
was all he himself 44
was all he managed 1215
was all he noticed 63
was all he offered 283
was all he planned 59
was all he replied 609
was all he trusted 72
was all he uttered 318
was all he worried 71
was all in addition 344
was all in blossom 58
was all in capital 52
was all in chinese 280
was all in expiation 51
was all in harmony 287
was all in herself 42
was all in himself 59
was all in jeopardy 47
was all in patches 43
was all in perfect 165
was all in position 104
was all in private 78
was all in pursuit 199
was all in rapture 56
was all in service 52
was all in shadows 49
was all in silence 79
was all in spanish 594
was all in support 66
was all in sympathy 72
was all in tatters 276
was all in turmoil 40
was all it appeared 75
was all it claimed 90
was all my ambition 88
was all my comfort 49
was all my delight 69
was all my friends 68
was all my harvest 54
was all my husband 84
was all my library 88
was all my mistake 76
was all my parents 174
was all my pleasure 237
was all my worldly 78
was all of adamant 136
was all of america 119
was all of bertram 84
was all of emerald 42
was all of fifteen 438
was all of germany 57
was all of lincoln 45
was all of outward 74
was all of precious 126
was all of religion 49
was all of seventy 276
was all of sixteen 329
was all of tangible 73
was all of thirteen 240
was all on account 1963
was all on purpose 62
was all so amazingly 47
was all so awkward 72
was all so bizarre 219
was all so chaotic 49
was all so comical 54
was all so complex 74
was all so confusing 3804
was all so distant 84
was all so dreadful 197
was all so elegant 52
was all so evident 44
was all so exactly 235
was all so familiar 1661
was all so foolish 210
was all so foreign 287
was all so ghastly 99
was all so glorious 76
was all so goddamn 88
was all so gradual 91
was all so hurried 110
was all so intense 57
was all so jumbled 47
was all so logical 174
was all so magical 50
was all so natural 2394
was all so orderly 77
was all so painful 173
was all so pathetic 82
was all so peaceful 563
was all so peculiar 62
was all so perfect 695
was all so pitiful 133
was all so pleasant 353
was all so precious 42
was all so quickly 157
was all so restful 43
was all so routine 45
was all so similar 51
was all so sincere 110
was all so totally 119
was all so twisted 51
was all so typical 99
was all so unusual 158
was all so upsetting 54
was all so useless 308
was all so utterly 364
was all the account 187
was all the advance 105
was all the alcohol 41
was all the allusion 41
was all the ancient 82
was all the animals 42
was all the apology 151
was all the average 71
was all the baggage 153
was all the beginning 44
was all the benefit 282
was all the blacker 78
was all the british 522
was all the brothers 54
was all the capital 346
was all the captain 446
was all the carnage 46
was all the cavalry 44
was all the chamber 63
was all the chinese 218
was all the colonel 324
was all the comfort 1083
was all the command 133
was all the comment 403
was all the company 780
was all the concern 62
was all the consent 54
was all the contact 130
was all the council 110
was all the counsel 155
was all the country 547
was all the courage 62
was all the decision 44
was all the deepest 66
was all the defense 168
was all the delight 173
was all the dignity 73
was all the doctors 90
was all the ecstasy 76
was all the emperor 95
was all the epitaph 84
was all the essence 43
was all the expense 86
was all the express 114
was all the faithful 93
was all the fiercer 435
was all the foreign 63
was all the fortune 627
was all the freedom 388
was all the fresher 136
was all the friends 66
was all the funeral 63
was all the funnier 171
was all the gallant 54
was all the general 556
was all the germans 136
was all the grander 49
was all the granite 41
was all the greatest 132
was all the happier 574
was all the harsher 155
was all the harvest 530
was all the history 203
was all the holiday 55
was all the hottest 88
was all the husband 95
was all the impetus 217
was all the jewelry 44
was all the justice 86
was all the language 76
was all the liberty 42
was all the license 58
was all the lighter 47
was all the luggage 174
was all the manager 54
was all the marriage 90
was all the material 1032
was all the medical 122
was all the members 47
was all the merrier 59
was all the message 258
was all the monster 45
was all the musical 51
was all the mystery 171
was all the natives 80
was all the natural 104
was all the occasion 95
was all the officer 72
was all the official 220
was all the outcome 130
was all the outside 113
was all the outward 162
was all the parents 52
was all the patient 111
was all the payment 158
was all the penalty 68
was all the picture 52
was all the pleasure 167
was all the plunder 74
was all the pompous 66
was all the present 330
was all the pretext 84
was all the previous 46
was all the privacy 60
was all the private 41
was all the process 66
was all the produce 57
was all the product 222
was all the profits 62
was all the promise 144
was all the prompting 228
was all the protest 48
was all the prouder 58
was all the purpose 68
was all the question 45
was all the quicker 117
was all the redress 48
was all the regular 103
was all the religion 346
was all the reproof 66
was all the respect 111
was all the reverse 103
was all the romance 233
was all the routine 46
was all the russians 85
was all the sadness 67
was all the schooling 905
was all the science 97
was all the secrecy 56
was all the sergeant 45
was all the servant 50
was all the service 318
was all the sharper 1127
was all the shelter 208
was all the sheriff 74
was all the simpler 75
was all the smaller 62
was all the society 45
was all the soldier 113
was all the sounder 47
was all the spanish 172
was all the sparkle 42
was all the stories 51
was all the stranger 465
was all the stronger 4327
was all the student 56
was all the subject 41
was all the success 112
was all the suffering 102
was all the support 250
was all the sweeter 2632
was all the sympathy 262
was all the teachers 50
was all the traffic 188
was all the tragedy 67
was all the traveling 52
was all the treasure 245
was all the treasury 81
was all the tribute 69
was all the trouble 958
was all the vacation 50
was all the variety 77
was all the victory 47
was all the village 80
was all the violence 90
was all the visible 85
was all the visitor 57
was all the warrant 40
was all the welcome 259
was all the workers 49
was all the yankees 42
was all to himself 60
was all to protect 40
was all up between 54
was all we brought 50
was all we carried 183
was all we desired 140
was all we managed 46
was and am certain 71
was and at present 149
was and he decided 64
was and he himself 51
was and he laughed 67
was and he offered 45
was and he pointed 178
was and he remains 60
was and he replied 826
was and he started 100
was and he stopped 48
was and is against 280
was and is allowed 48
was and is america 79
was and is anathema 111
was and is applied 161
was and is assumed 53
was and is because 207
was and is between 107
was and is capable 184
was and is carried 237
was and is central 171
was and is charged 44
was and is chiefly 114
was and is claimed 69
was and is closely 112
was and is complex 55
was and is correct 173
was and is defined 102
was and is devoted 103
was and is divided 194
was and is equally 153
was and is eternal 69
was and is everything 145
was and is evident 72
was and is exactly 112
was and is faithful 40
was and is familiar 58
was and is finally 74
was and is foreign 50
was and is forever 116
was and is founded 106
was and is happening 129
was and is himself 42
was and is illegal 178
was and is immense 71
was and is intense 41
was and is invalid 79
was and is jehovah 221
was and is largely 507
was and is legally 46
was and is limited 483
was and is located 208
was and is married 52
was and is morally 45
was and is natural 90
was and is obliged 53
was and is offered 53
was and is opposed 119
was and is perfect 145
was and is perhaps 186
was and is popular 154
was and is preached 42
was and is present 466
was and is pursued 45
was and is rampant 52
was and is related 115
was and is repeated 114
was and is revealed 46
was and is revered 51
was and is rightly 49
was and is similar 60
was and is stronger 43
was and is strongly 164
was and is subject 351
was and is superior 56
was and is supreme 72
was and is totally 225
was and is typical 126
was and is unknown 213
was and is unusual 49
was and is usually 272
was and is utterly 149
was and is written 99
was and it remains 191
was and my purpose 41
was and no mistake 170
was and the average 572
was and the college 84
was and the company 50
was and the following 49
was and the general 121
was and the highest 106
was and the maximum 193
was and the message 78
was and the minimum 119
was and the officer 41
was and the position 82
was and the present 126
was and the purpose 232
was and the results 55
was and the variation 88
was and to explain 125
was and to present 46
was and to suggest 51
was and we started 67
was any of several 45
was any the happier 47
was any thing against 49
was any thing illegal 87
was any thing ominous 47
was any thing omitted 46
was any thing peculiar 98
was any thing unusual 61
was any thing written 44
was apt on occasion 46
was apt to acquire 121
was apt to address 123
was apt to ascribe 153
was apt to attract 157
was apt to believe 613
was apt to blunder 66
was apt to combine 40
was apt to comment 71
was apt to compare 87
was apt to concern 51
was apt to condemn 53
was apt to conduct 47
was apt to confide 95
was apt to confuse 368
was apt to conjure 86
was apt to consist 147
was apt to contain 127
was apt to deceive 112
was apt to declare 108
was apt to decline 47
was apt to decrease 40
was apt to deliver 40
was apt to descend 111
was apt to despise 116
was apt to despond 71
was apt to destroy 95
was apt to develop 509
was apt to discuss 76
