wafers made with honey 2633
walked like his father 42
walked more than eight 49
walked more than fifty 426
walked more than forty 114
walked more than seven 140
walked more than sixty 105
walked more than thirty 396
walked more than usual 122
walked onto that stage 87
walked over and asked 2497
walked over and began 774
walked over and bowed 71
walked over and faced 115
walked over and fired 42
walked over and found 429
walked over and gazed 142
walked over and knelt 977
walked over and leaned 882
walked over and moved 45
walked over and poked 143
walked over and putting 44
walked over and seated 165
walked over and shook 1462
walked over and spoke 530
walked over and stood 7360
walked over and stuck 299
walked over and taken 40
walked over and thrust 54
walked over and tried 434
walked over and wiped 46
walked over her grave 890
walked over his chest 79
walked over his grave 710
walked over hot coals 177
walked over one evening 40
walked over one plate 62
walked over six miles 51
walked over ten miles 68
walked over that fence 64
walked over that morning 120
walked over this morning 92
walked over two miles 165
walked past and asked 46
walked past her again 64
walked past her chair 60
walked past her father 123
walked past her house 303
walked past her mother 362
walked past her table 75
walked past him again 88
walked past his chair 79
walked past his father 181
walked past his house 323
walked past his mother 299
walked past his table 285
walked past our house 256
walked past our table 231
walked past row after 71
walked past this house 68
walked past this place 55
walked some few steps 42
walked some six miles 66
walked some ten miles 68
walked some ten yards 43
walked some two miles 103
walked tall and erect 118
walked tall and proud 223
walked there and found 119
walked those two miles 61
walked upon all fours 69
walked upon his hands 93
walked well and could 68
walked when she could 160
walked when they could 94
walked when you lived 71
walled city that stood 144
walled city was built 209
walled city with gates 171
walled park ten miles 43
walled town was built 115
walled town with gates 45
wallet card and lapel 43
wallet from her hands 69
wallet from her purse 505
wallet from his breast 274
wallet from his inner 92
wallet from his pants 343
wallet from his shirt 48
wallet into her purse 72
wallet into his pants 47
walnut bark that would 172
walnut tree that stood 196
walrus uses its tusks 76
waltzing into that wreck 49
wander along its banks 113
wander among its ruins 40
wander away for miles 88
wander down his earthly 40
wander ever with woven 91
wander from her beaten 860
wander from his books 58
wander from his father 129
wander from his table 149
wander from one exile 46
wander from one group 71
wander from one house 62
wander from one place 855
wander from one point 119
wander from one region 58
wander from one topic 94
wander from our point 55
wander into all sorts 75
wander over this scene 49
wander over this world 67
wander there for hours 148
wander till thou shalt 75
wanted arms and money 40
wanted boys and girls 84
wanted cream and sugar 74
wanted eyes and hands 53
wanted fame and glory 46
wanted fame and money 110
wanted fish and chips 62
wanted food and clothing 96
wanted food and drink 292
wanted food and lodging 50
wanted food and water 95
wanted from any woman 47
wanted from her father 461
wanted from her mother 405
wanted from his father 412
wanted from his mother 536
wanted from his people 58
wanted from this woman 55
wanted from this world 42
wanted full two hours 87
wanted help they would 50
wanted here any longer 183
wanted here for change 43
wanted into that where 47
wanted jobs that would 54
wanted land for farming 105
wanted laws that would 114
wanted many things which 49
wanted mine this morning 64
wanted more and would 40
wanted more than anything 51056
wanted more than money 776
wanted more than trade 44
wanted more than words 216
wanted more then anything 51
wanted nothing and would 56
wanted nothing but facts 51
wanted nothing but money 391
wanted nothing but power 199
wanted nothing but sleep 221
wanted nothing but water 86
wanted nothing but wives 211
wanted nothing that could 315
wanted nothing that might 202
wanted nothing that would 217
wanted only her money 56
wanted only one child 376
wanted only one woman 56
wanted only that which 70
wanted only two hours 66
wanted only two strings 57
wanted over and above 123
wanted papa and mamma 40
wanted peace and order 623
wanted peace and quiet 3535
wanted peace and trade 115
wanted peace and unity 89
wanted peace and would 529
wanted peace but would 51
wanted peace they could 45
wanted peace they would 71
wanted peace with israel 284
wanted peace with japan 54
wanted peace with russia 64
wanted peace with spain 95
wanted rest and change 47
wanted rest and quiet 141
wanted rest and sleep 40
wanted some hot water 84
wanted some new blood 43
wanted some real action 44
wanted their own farms 67
wanted their own homes 56
wanted their own house 57
wanted their own names 46
wanted their own nation 65
wanted their own people 124
wanted their own place 102
wanted their own share 56
wanted their own space 65
wanted their own state 250
wanted their real names 49
wanted those who could 75
wanted those who would 113
wanted time and space 103
wanted time for writing 56
wanted union with egypt 43
wanted wealth and power 277
wanted were new limbs 54
wanted what she could 340
wanted what they could 294
wanted what was right 392
wanted what you could 58
wanted when she asked 44
wanted when they asked 87
wanted when they built 64
wanted when they first 86
wanted when you first 64
wanted wood and water 52
wanted work and could 50
wanted work but could 103
wanted work that would 189
wanton heed and giddy 540
wanton wind and spread 50
warded from his bosom 115
warder blew his alien 42
warder kept his guard 90
warily laid his plans 126
warmed dish and serve 66
warmer heart than yours 57
warmly clad and fresh 62
warmly clad than large 56
warmly down her throat 44
warmly down his throat 42
warmly into her father 124
warmly into his plans 127
warmly into his taste 56
warmly into his views 346
warmly into our views 54
warmly wish you titian 45
warned from all sides 53
warned lest his human 43
warned once and again 52
warned those who might 211
warned those who would 279
warned time and again 835
warnings from all sides 140
warnings from her father 53
warnings from her mother 92
warnings from his father 111
warnings from his mother 80
warnings from his staff 63
warnings time and again 40
warnings were being given 58
warnings were met either 43
warnings were not given 351
warnings were not lacking 40
warnings were not taken 184
warnings were not wanting 84
warped from its honor 68
warred only for honor 43
warrior among his people 181
warrior begs for mercy 64
warrior dips his plume 52
warrior drew his sword 89
warrior from his horse 56
warrior hears with glowing 57
warrior like his father 634
warrior over his steel 171
warrior sons hath ceased 61
warrior took his place 106
warrior true and brave 212
warrior will not float 120
washed along his sides 107
washed away all blood 45
washed away all signs 128
washed away all trace 164
washed away and blown 40
washed away and never 63
washed away and people 40
washed away and thrown 77
washed away any trace 93
washed away his guilt 65
washed away its banks 180
washed away that shame 56
washed away this stain 41
washed away with blood 198
washed away with every 91
washed away with tepid 52
washed away with water 3364
washed clean and dried 604
washed clean and fresh 47
washed clean and smooth 150
washed clean and sweet 41
washed clean and white 165
washed clean and wiped 45
washed clean with water 689
washed clean with white 68
washed crew and cargo 185
washed down and dried 46
washed down and spread 69
washed down and swept 57
washed down her throat 54
washed down his throat 73
washed down with about 84
washed down with ample 122
washed down with black 245
washed down with boiling 40
washed down with brown 40
washed down with cider 236
washed down with cocoa 98
washed down with creek 42
washed down with either 139
washed down with foaming 102
washed down with fresh 283
washed down with glass 48
washed down with green 64
washed down with gulps 79
washed down with gusto 59
washed down with large 254
washed down with local 192
washed down with muddy 50
washed down with orange 230
washed down with pints 75
washed down with rhine 119
washed down with river 62
washed down with rough 58
washed down with small 85
washed down with steaming 77
washed down with still 183
washed down with stout 96
washed down with strong 614
washed down with sweet 249
washed down with tepid 86
washed down with vodka 265
washed down with water 5153
washed down with white 213
washed down with wines 97
washed face and hands 506
washed fine and finer 72
washed from her hands 47
washed from his hands 145
washed from his veins 74
washed from its banks 52
washed from one field 40
washed from one place 40
washed into his throat 104
washed more than twice 42
washed once with about 54
washed once with fresh 98
washed once with hanks 48
washed once with serum 117
washed once with water 1925
washed only with water 100
washed over her again 1299
washed over her decks 81
washed over her while 95
washed over him again 481
washed over him every 65
washed over him until 40
washed over our decks 53
washed over them again 45
washed over with green 62
washed over with water 412
washed over with white 184
washed sand and shingle 113
washed their own clothing 62
washed their own faces 54
washed their own hands 71
washed well and dried 333
washed well with boiling 89
washed well with water 2759
washes away all human 80
washes away all taint 74
washes away his guilt 44
washes away its banks 61
washes face and hands 55
washes from all taint 44
wasted away with grief 141
wasted away with hunger 152
wasted away with looking 73
wasted away with weeping 60
wasted days and weeks 42
wasted face and blank 45
wasted from his bones 64
wasted from this cause 53
wasted half his visit 111
wasted over two months 42
wasted their own goods 44
wasted time and labor 90
wasted time and money 6105
wasted time and motion 731
wasted time and paper 86
wasted time and space 88
wasted time that could 171
wasted time that might 87
wasted when they could 55
wasted young man asked 63
wastes away and dries 212
wastes away with grief 90
wastes from this plant 55
wastes into our water 44
wastes time and costs 43
wastes time and loses 45
wastes time and makes 130
wastes time and money 2070
wastes time and paper 97
wastes time and space 208
wastes time that could 304
watching boys and girls 80
watching cars and people 46
watching days and months 581
watching from her front 76
watching from her place 57
watching from his chair 98
watching from his front 48
watching from his horse 59
watching from his house 54
watching from his perch 88
watching from his place 166
watching from his porch 47
watching from his throne 51
watching over all works 177
watching over and guiding 421
watching over and helping 79
watching over and judging 53
watching over and nursing 105
watching over and tending 66
watching over her brood 169
watching over her child 607
watching over her every 64
watching over her father 177
watching over her flock 59
watching over her mother 70
watching over her sleep 62
watching over her until 50
watching over her while 159
watching over him night 44
watching over him until 72
watching over him while 113
watching over his every 56
watching over his father 270
watching over his fever 54
watching over his flock 995
watching over his indian 52
watching over his mother 81
watching over his people 761
watching over his sheep 121
watching over his slave 59
watching over his sleep 102
watching over our hearts 129
watching over our lives 50
watching over our sleep 68
watching over them until 70
watching over them while 64
watching over this world 47
watching over you every 66
watching over you right 63
watching over you while 81
watching some old movie 82
watching some old woman 69
watching their own backs 44
watching there all night 63
watching these two people 52
watching these two women 55
watching what her guest 53
watching what they could 42
watching what was passing 117
watching when and where 98
watching when she ought 68
watching your own child 47
watering during dry weather 312
watering during hot weather 48
watering hole for local 197
watering hole for people 43
waters along its coast 51
waters along our coast 49
waters along this coast 64
waters blue that round 195
waters calm and still 51
waters deep and still 75
waters deep and waves 50
waters during and after 48
waters during that period 65
waters during this period 411
waters ebbing and flowing 49
waters from all parts 101
waters from all sides 69
waters from any point 481
waters from both sides 52
waters from hot springs 121
waters from one place 45
waters from one river 155
waters from this basin 43
waters from this place 52
waters from this point 68
waters great and small 48
waters have long since 154
waters high and rough 65
waters into one place 226
waters into that river 43
waters into two parts 91
waters into two small 42
waters just off shore 123
waters laving its walls 41
waters less than about 42
waters meet with rocks 42
waters over and above 149
waters pure and sweet 44
waters rage and swell 55
waters rise and cover 177
waters rise and flood 40
waters rising and falling 76
waters safe for fishing 93
waters there are about 70
waters thick and brown 40
waters tinged with blood 43
waters torn and swept 49
waters upon all sides 297
waters used for cooling 45
waters used for fishing 42
waters used for washing 56
waters used for water 108
waters were and where 49
waters were and would 123
waters were being taken 49
waters were let loose 207
waters were too rough 70
waters were too strong 49
waters when they issue 57
waters when they would 42
waters wide and fleet 55
watery eyes and runny 129
watery film was strong 52
watery heads with hearts 41
watery home and thrown 114
watery soup for lunch 63
watery vale and shout 54
wattle bark for tanning 114
wavering from its point 170
weakening their own cause 57
weakening their own power 82
weakest among you shall 88
weakest lens with which 42
weapons during and after 82
weapons during this period 234
weapons from all parts 42
weapons from all sides 126
weapons from both sides 110
weapons from his father 83
weapons from his hands 88
weapons from one place 55
weapons from our hands 71
weapons from this period 42
weapons into her bulky 58
weapons into his enemy 43
weapons into his hands 144
weapons into our hands 100
weapons left with which 44
weapons more than twice 61
weapons only with which 53
weapons ready for action 126
weapons test ban treaty 297
weapons used and blood 100
weapons used for hunting 361
weapons were being built 41
weapons were being fired 85
weapons were being taken 70
weapons were hid under 42
weapons were his fists 46
weapons were long spears 48
weapons were not drawn 42
weapons were not found 97
weapons were not wanting 41
weapons when they could 82
wearied hams with large 51
wearied heart and brain 49
wearily along and driving 89
wearily from her chair 67
wearily from his chair 243
wearily from his horse 98
wearily into her chair 159
wearily into his chair 546
wearily upon his hands 44
wearily upon his knees 62
wearily upon his throne 88
weavers during this period 51
webbed feet and hands 378
webbed feet and nails 64
webbed feet and short 110
webbed feet and strong 104
webbed feet and which 109
webbed feet with claws 51
wedded life was spent 46
wedded pair was short 55
wedded some six months 47
wedded wife and child 42
wedded wife and plunge 46
weddings clear our whole 50
weddings during this period 51
wedged full with people 82
wedged into its place 49
weeded from its ranks 55
weekly bill for board 69
weekly during this period 143
weekly during two weeks 831
weekly over and above 96
weekly reading and writing 49
weekly room and board 157
weekly wage for women 124
weekly wage had risen 59
weekly wage that would 54
weekly wage was about 92
weighing from one ounce 65
weighing from one pound 157
weighing just one pound 43
weighing less than about 296
weighing less than eight 152
weighing less than fifty 168
weighing less than forty 78
weighing less than seven 134
weighing less than sixty 76
weighing less than thirty 184
weighing more than about 260
weighing more than eight 416
weighing more than fifty 343
weighing more than forty 162
weighing more than seven 429
weighing more than sixty 208
weighing more than thirty 397
weighing more than twice 259
weighing only one ounce 54
weighing only one pound 187
weighing over one pound 110
weighing upon her tongue 42
weighing well his words 92
weighs just one pound 42
weighs less per cubic 175
weighs less than about 66
weighs less than eight 130
weighs less than fifty 70
weighs less than forty 76
weighs less than seven 88
weighs less than thirty 48
weighs less than water 174
weighs more per cubic 92
weighs more than about 92
weighs more than anything 40
weighs more than eight 316
weighs more than fifty 128
weighs more than forty 59
weighs more than fresh 51
weighs more than seven 96
weighs more than sixty 57
weighs more than thirty 106
weighs more than twice 195
weighs more than water 66
weighs only one ounce 147
weighs only one pound 369
weighs upon our hearts 67
weight bearing and joint 61
weight bearing and motion 218
weight bearing and walking 360
weight bearing can begin 129
weight bearing may begin 53
weight bearing may cause 46
weight data are given 74
weight during and after 157
weight during her first 91
weight during his first 55
weight during its first 42
weight during that period 180
weight during this period 2386
weight from any cause 82
weight from her chest 116
weight from her right 133
weight from his breast 42
weight from his chest 112
weight from his right 514
weight from one elbow 48
weight from one front 167
weight from one ounce 60
weight from one place 97
weight from one point 139
weight from one pound 124
weight from one scale 65
weight from our hearts 62
weight from our minds 62
weight from that which 47
weight from this cause 122
weight from this point 41
weight gain and blood 316
weight gain and breast 346
weight gain and change 110
weight gain and edema 918
weight gain and facial 46
weight gain and feeding 105
weight gain and fetal 253
weight gain and fewer 68
weight gain and fluid 702
weight gain and growth 1757
weight gain and later 50
weight gain and linear 565
weight gain and liver 171
weight gain and lower 87
weight gain and nausea 118
weight gain and often 43
weight gain and rapid 40
weight gain and serum 85
weight gain and sleep 42
weight gain and total 98
weight gain and water 238
weight gain are often 143
weight gain can cause 82
weight gain can occur 470
weight gain does occur 51
weight gain for obese 59
weight gain for women 346
weight gain may cause 60
weight gain may occur 806
weight gain than others 51
weight gain that comes 60
weight gain that could 89
weight gain that might 55
weight gain that often 278
weight gain that would 145
weight gain was about 112
weight gain was found 235
weight gain was lower 74
weight gain was noted 193
weight gain was still 49
weight gain with edema 42
weight into his hands 52
weight into his scale 154
weight into one scale 735
weight into our scale 64
weight into that scale 909
weight into this scale 56
weight into two equal 61
weight into two parts 46
weight less than about 369
weight less than unity 50
weight loss and anemia 955
weight loss and blood 412
weight loss and change 256
weight loss and chest 97
weight loss and cough 138
weight loss and decay 55
weight loss and dieting 361
weight loss and fasting 105
weight loss and fever 1385
weight loss and fluid 69
weight loss and found 47
weight loss and growth 292
weight loss and healthy 378
weight loss and helps 88
weight loss and hunger 98
weight loss and liver 113
weight loss and lower 257
weight loss and nausea 72
weight loss and night 697
weight loss and often 162
weight loss and rapid 50
weight loss and right 89
weight loss and serum 72
weight loss and signs 190
weight loss and sleep 248
weight loss and smoking 534
weight loss and total 133
weight loss and vague 62
weight loss and wasting 1010
weight loss are found 46
weight loss are noted 49
weight loss are often 556
weight loss are signs 60
weight loss are usual 52
weight loss but rather 129
weight loss can cause 171
weight loss can lower 65
weight loss can occur 910
weight loss can often 43
weight loss does occur 157
weight loss for obese 371
weight loss for people 175
weight loss for women 142
weight loss has taken 43
weight loss may appear 46
weight loss may cause 132
weight loss may ensue 85
weight loss may occur 2353
weight loss than either 131
weight loss than others 105
weight loss that could 91
weight loss that might 71
weight loss that often 171
weight loss that would 79
weight loss was about 175
weight loss was found 561
weight loss was noted 170
weight loss was rapid 54
weight loss was still 47
weight more than twice 172
weight onto her right 80
weight onto his chest 41
weight onto his hands 50
weight onto his right 255
weight onto one elbow 46
weight over and above 464
weight over six months 66
weight over this period 81
weight range for which 53
weight ratio than steel 147
weight ratio was about 93
weight room and sauna 40
weight there was above 157
weight till our scale 84
weight upon each wheel 54
weight upon her breast 53
weight upon her chest 73
weight upon her hands 86
weight upon his brain 40
weight upon his breast 221
weight upon his chest 382
weight upon his frame 225
weight upon his hands 180
weight upon his knees 43
weight upon his right 209
weight upon our hands 43
weight upon our hearts 74
weight upon our minds 84
weight upon that crazy 54
weight upon this point 93
weight when they start 75
weight will not allow 54
weight will not cause 131
weight will not change 156
welded from both sides 1200
welded into one kingdom 232
welded into one large 59
welded into one nation 717
welded into one party 44
welded into one people 286
welded into one piece 520
welded into one power 54
welded into one solid 200
welded into one state 88
welded into one strong 62
welded into one under 62
welded into one whole 478
welded iron and steel 289
welled from her throat 49
welled into her throat 53
welled into his throat 61
wended their way thither 207
whales mate and calve 42
whales were being taken 49
wheaten bread and drink 41
wheaten bread and fresh 125
wheaten bread and honey 69
wheaten bread and oaten 235
wheeling left and right 101
wheeling wide his round 114
wheels creak and groan 89
wheels were all thrown 51
wheels were going round 157
wheels were not turning 112
wheels were not working 48
wheels were too small 74
whence also they would 98
whence came its first 101
whence came that greasy 79
whence came that voice 94
whence came this change 81
whence came this power 101
whence came this shrub 170
whence ever they could 65
whence evil doth arise 90
whence fire and smoke 77
whence only can arise 111
whence there may arise 41
whence there was water 152
whence these new types 42
whereas alva had never 61
whereas anna was still 57
whereas blue and green 163
whereas boys and girls 84
whereas boys are given 61
whereas boys are often 40
whereas cold and frost 106
whereas during and after 55
whereas during this period 107
whereas fire and water 97
whereas iron and steel 73
whereas joan was still 67
whereas john and james 60
whereas marx and engels 168
whereas more than fifty 53
whereas more than twice 77
whereas none was found 116
whereas only one child 46
whereas only one could 46
whereas only one fourth 107
whereas only one woman 48
whereas only one would 42
whereas reading and writing 247
whereas there are about 210
whereas there are cases 47
whereas there are eight 82
whereas there are fewer 213
whereas there are large 110
whereas there are nearly 50
whereas there are often 125
whereas there are others 730
whereas there are people 59
whereas there are quite 53
whereas there are really 67
whereas there are seven 62
whereas there are small 43
whereas there are still 432
whereas there are strong 49
whereas there are thirty 45
whereas there had never 41
whereas there has never 53
whereas there was every 47
whereas there was never 319
whereas there was still 184
whereas these are lacking 43
whereas these are proud 175
whereas those for which 152
whereas those for women 65
whereas those that appear 81
whereas those that arise 64
whereas those that begin 40
whereas those that occur 177
whereas those that would 40
whereas those things which 217
whereas those who adopt 71
whereas those who argue 58
whereas those who begin 86
whereas those who belong 60
whereas those who chose 82
whereas those who could 203
whereas those who drank 42
whereas those who enter 47
whereas those who excel 40
whereas those who favor 146
whereas those who focus 55
whereas those who lived 229
whereas those who might 43
whereas those who moved 54
whereas those who never 73
whereas those who really 59
whereas those who score 198
whereas those who spend 71
whereas those who study 80
whereas those who value 50
whereas those who would 187
whereas those who write 59
whereas those who wrote 44
whereas those with acute 61
whereas those with fewer 134
whereas those with large 152
whereas those with longer 158
whereas those with lower 491
whereas those with right 116
whereas those with short 76
whereas those with small 179
whereas those with stage 46
whereas those with strong 61
whereas time and space 46
whereas very few people 57
whereas what one wants 40
whereas what they really 172
whereas what was really 66
whereof none can exist 59
whereof only one fourth 471
whereof some are white 55
whereof there are about 62
whereof there are above 57
whereof there are seven 57
whereof there are sixty 100
whereof there being eight 52
whereof there may ensue 48
whereof there was store 43
whereof time doth alter 40
whereof well and truly 323
whereof what man soever 40
whereon these may dwell 215
whether acts are right 107
whether boys and girls 1171
whether buying and selling 143
whether care was taken 57
whether data are missing 58
whether dealing with overt 69
whether dread did dwell 41
whether during that period 173
whether during this period 274
whether even his skill 54
whether even his witty 42
whether even that would 197
whether even they could 88
whether even they would 79
whether even this small 69
whether even this would 544
whether ever boy longed 66
whether ever they could 43
whether ever they shall 86
whether ever you shall 50
whether food and drink 131
whether food and water 53
whether from bad debts 63
whether from his father 66
whether from our state 60
whether from that cause 138
whether from that which 44
whether from this cause 354
whether from this habit 121
whether from this point 135
whether from this world 57
whether great art might 44
whether hume was right 41
whether india and china 74
whether india has taken 63
whether into earth orbit 127
whether iron and steel 61
whether john was right 58
whether kant was right 70
whether kept for hunting 89
whether left and right 109
whether life can exist 113
whether life had anything 60
whether life was really 186
whether life was still 43
whether living and working 42
whether love can exist 55
whether many men would 58
whether marx and engels 270
whether marx was right 169
whether meals and lodging 161
whether more than about 57
whether more than fifty 42
whether more than seven 58
whether other men would 40
whether over and above 348
whether over any stream 63
whether paul was speaking 53
whether race and class 46
whether reading and writing 226
whether single men could 64
whether some new method 81
whether some one might 42
whether some one really 66
whether some one would 129
whether some way could 79
whether such aid would 102
whether such men could 127
whether such men would 82
whether such things could 227
whether such things exist 262
whether such things might 59
whether such things really 88
whether such things shall 59
whether such things would 50
whether such use would 67
whether such was really 102
whether suit was filed 44
whether their men would 113
whether their own child 47
whether their own lives 175
whether their own moral 41
whether their own party 57
whether their own people 58
whether their own power 61
whether their own views 61
whether their son would 63
whether their use would 332
whether there are about 71
whether there are ample 45
whether there are angels 55
whether there are atoms 63
whether there are basic 299
whether there are biases 60
whether there are black 72
whether there are books 69
whether there are breaks 45
whether there are broad 72
whether there are cases 670
whether there are cells 75
whether there are class 179
whether there are close 93
whether there are clues 59
whether there are costs 90
whether there are cross 282
whether there are eight 103
whether there are either 113
whether there are equal 97
whether there are ethnic 94
whether there are extra 124
whether there are facts 441
whether there are fewer 576
whether there are fifty 324
whether there are fixed 115
whether there are flaws 49
whether there are forms 391
whether there are forty 67
whether there are fresh 44
whether there are funds 112
whether there are gains 119
whether there are genes 85
whether there are goods 63
whether there are gross 68
whether there are group 286
whether there are holes 73
whether there are human 280
whether there are inter 102
whether there are items 276
whether there are kinds 97
whether there are known 94
whether there are large 493
whether there are later 89
whether there are legal 312
whether there are liens 66
whether there are lines 48
whether there are links 160
whether there are local 304
whether there are longer 40
whether there are major 401
whether there are marks 69
whether there are minds 70
whether there are minor 77
whether there are missing 113
whether there are modes 57
whether there are moral 363
whether there are needs 94
whether there are norms 63
whether there are others 812
whether there are parts 132
whether there are pending 65
whether there are people 861
whether there are plans 233
whether there are races 64
whether there are racial 210
whether there are really 1256
whether there are right 88
whether there are risks 133
whether there are roads 47
whether there are rules 345
whether there are sales 49
whether there are scale 50
whether there are seven 172
whether there are sharp 56
whether there are short 97
whether there are signs 1022
whether there are small 171
whether there are social 370
whether there are solid 62
whether there are souls 88
whether there are sound 293
whether there are stars 74
whether there are state 111
whether there are steps 123
whether there are still 3040
whether there are strong 361
whether there are tasks 60
whether there are thirty 110
whether there are threats 49
whether there are times 230
whether there are today 68
whether there are toxic 41
whether there are trade 128
whether there are trees 178
whether there are truly 142
whether there are truths 85
whether there are twins 60
whether there are types 163
whether there are upper 52
whether there are valid 373
whether there are viable 148
whether there are weeds 49
whether there are wider 47
whether there are winds 51
whether there are within 46
whether there are women 191
whether there are words 158
whether there can exist 371
whether there can really 227
whether there can still 107
whether there did exist 67
whether there does exist 191
whether there had never 78
whether there had really 333
whether there has really 171
whether there may exist 165
whether there may still 64
whether there was about 98
whether there was abuse 83
whether there was after 45
whether there was anything 22475
whether there was aught 382
whether there was blood 358
whether there was cause 353
whether there was change 47
whether there was danger 375
whether there was delay 45
whether there was either 346
whether there was equal 52
whether there was error 293
whether there was fault 93
whether there was force 249
whether there was fraud 732
whether there was gross 77
whether there was growth 49
whether there was irony 43
whether there was legal 176
whether there was light 75
whether there was merit 65
whether there was money 392
whether there was moral 46
whether there was music 41
whether there was noise 48
whether there was power 358
whether there was proof 247
whether there was quite 60
whether there was racial 40
whether there was really 2849
whether there was reason 506
whether there was scope 167
whether there was smoke 44
whether there was space 102
whether there was state 352
whether there was still 3750
whether there was strong 44
whether there was truly 135
whether there was under 43
