waged against louis xiv 101
where federal funds are 395
where federal lands are 43
where federal money was 50
where fertile soils and 60
where fertile soils are 83
where fittest place was 68
where flowers bloom all 123
where flowers bloom and 237
where foreign banks are 161
where foreign films are 51
where foreign firms are 181
where foreign firms can 56
where foreign goods are 142
where foreign goods may 113
where foreign ships are 48
where foreign trade and 121
where foreign trade had 46
where foreign trade has 87
where foreign trade was 309
where fortune might lead 41
where francis scott key 599
where freight costs are 86
where freight rates are 160
where funeral rites are 52
where general bragg was 67
where general brock was 43
where general crook had 59
where general crook was 53
where general gates had 41
where general grant and 84
where general grant had 210
where general grant was 271
where general henry lee 41
where general miles was 62
where general rules are 64
where general scott had 103
where general scott was 57
where general terms are 50
where general terry had 59
where general thomas was 40
where general truths are 133
where general wayne had 43
where general words are 94
where glorious bruce set 54
where grammar leaves off 62
where history finds them 51
where history leaves off 92
where hitherto trade and 66
where illegal drugs are 151
where illicit drugs are 104
where imperial power was 60
where inferior races are 55
where jacques might see 54
where johnson stood can 68
where jonathan swift was 72
where judicial order has 41
where justice could not 230
where justice leaves off 42
where krishna spent his 124
where language fails and 43
where laocoon stood with 48
where lexical items are 164
where liberty draws not 66
where limited funds are 55
where lincoln lived and 58
where lincoln spent his 66
where machine tools are 98
where maidens laugh and 142
where marilyn monroe was 40
where markets alone can 60
where markets exist for 60
where married people are 81
where married women and 53
where married women are 292
where married women had 69
where massive stars are 61
where material costs are 77
where material facts are 69
where material goods are 169
where material needs are 86
where material under his 76
where matters stand now 48
where matters stood with 58
where matters would end 49
where medical costs are 76
where medical staff are 51
where members could buy 44
where members could get 52
where members could not 53
where members could read 51
where members gather for 42
where mineral veins are 80
where minimum wages are 194
where musical works are 50
where napoleon could not 51
where napoleon lived and 43
where napoleon spent his 108
where napoleon stood with 53
where national feeling was 124
where national honor and 43
where national parks and 45
where national pride and 61
where national pride was 50
where national unity and 81
where national unity was 82
where natural beauty and 77
where natural beauty had 410
where natural beauty has 55
where natural foods are 60
where natural forms are 42
where natural lakes are 53
where natural light and 49
where natural light was 40
where newport durst not 42
where nitrous oxide and 66
where nominal wages are 119
where nucleic acids are 48
where numbers could not 44
where objects could not 44
where occasion calls for 61
where occasion found him 55
where operating costs are 341
where organic acids are 76
where overhead costs are 170
where overhead lines are 78
where overhead wires are 50
where parents could bring 49
where parents could not 165
where parents would not 53
where parties agree that 99
where parties could not 41
where patrick henry and 56
where patrick henry had 117
where patrick henry was 87
where patrons could buy 46
where patrons could sit 55
where payroll taxes are 65
where peasants could not 43
where perhaps learning and 127
where persons could not 49
where persons gather for 54
where persons might and 42
where pleasure boats are 44
where pleasure holds her 300
where pleasure rather than 44
where popular feeling was 130
where popular music was 79
where potable water was 53
where potatoes would not 311
where poverty rates are 201
where precious metal was 46
where printed books are 43
where private firms are 133
where private funds are 70
where private lands are 43
where problem solving and 116
where problem solving can 45
where product lines are 47
where puberty rites are 44
where punched cards are 82
where quality rather than 100
where railway lines and 40
where railway lines are 69
where rainbow trout are 51
where redress could not 53
where religion ended and 68
where religion leaves off 51
where religion still has 40
where remedial action can 48
where remedial action was 55
where research funds are 68
where research shows that 169
where research would not 94
where retaining walls are 46
where richard cries for 77
where richard henry lee 40
where richard nixon had 43
where richard nixon was 108
where scarlet fever was 80
where science could not 61
where science leaves off 293
where science stops and 57
where seawater mixes with 133
where service times are 58
where service users are 92
where several cases are 102
where several cells are 57
where several crops are 87
where several dozen men 42
where several firms are 107
where several forms are 83
where several items are 135
where several kinds are 41
where several large and 43
where several lines are 89
where several names are 46
where several notes are 45
where several others are 44
where several others had 72
where several pages are 85
where several pairs are 54
where several parts are 115
where several people are 825
where several people can 176
where several people had 332
where several people may 107
where several people sat 95
where several people use 46
where several roads met 412
where several rooms are 82
where several ships are 47
where several sites are 50
where several tones are 62
where several trees are 42
where several trees had 64
where several unions are 73
where several units are 156
where several users are 96
where several users can 69
where several users may 41
where several wells are 46
where several women and 75
where several women are 68
where several women had 47
where several women sat 58
where several words are 107
where shadowy carts and 158
where shallow water and 54
where shallow wells are 55
where shelley wrote his 53
where shortly after his 198
where shortly after she 64
where shortly after they 74
where sigmund freud had 49
where sigmund freud was 44
where similar cases are 88
where similar crops are 42
where similar facts are 49
where similar forms are 65
where similar goods are 73
where similar items are 69
where similar rocks are 63
where similar terms are 47
where similar views are 68
where similar words are 153
where skilled cooks are 51
where skilled labor and 78
where skilled labor was 167
where slavery could not 215
where smaller firms are 41
where smaller units are 49
where solomon built his 146
where soluble salts are 82
where southern vines are 74
where storage costs are 77
where storage tanks are 40
where stunted trees and 59
where success could not 137
where suicide rates are 97
where surface soils are 50
where surface water and 82
where surface water can 94
where surface water has 72
where surface water may 47
where surface water was 222
where surface waves are 49
where surface winds are 61
where surgeons dared not 43
where switching costs are 110
where symbols stand for 47
where tangible goods are 54
where teachers could not 65
where teenage girls are 43
where traffic could not 41
where traffic flows are 105
where traffic loads are 156
where triumph mingles with 88
where trouble broke out 103
where tumbled rocks and 40
where typhoid fever had 64
where typhoid fever has 104
where typhoid fever was 127
where vacancy rates are 79
where vagrant breaths and 42
where vandals could get 96
where variable costs are 175
where vessels could lie 59
where vessels enter and 62
where violence breaks out 97
where violence broke out 272
where violence comes but 92
where voltage drops are 49
where windows could not 63
where workers could buy 97
where workers could get 73
where workers could not 109
where workers lived and 69
where workers would not 84
where worldly learning and 64
where written texts are 84
which abraham could not 66
which absence would not 48
which absorbs about one 54
which absorbs green and 111
which absorbs light and 219
which absorbs nearly all 158
which absorbs water and 312
which accepts rumor and 133
which accords fully with 81
which account would you 44
which admiral dewey had 54
which admiral dewey was 60
which advancing light and 75
which affects about one 515
which affects every eye 118
which affects every man 83
which affects every one 112
which affects fewer than 45
which affects growth and 53
which affects males and 69
which affects nearly all 162
which affects others and 50
which affects people who 68
which affects trade and 65
which affects weather and 143
which affects women and 58
which affords scope for 240
which affords space for 100
which african women are 116
which african women can 42
which alarmed every one 41
which alcohol abuse was 58
which alleges knowing and 55
which allowed about two 59
which allowed every man 104
which allowed every one 94
which allowed george iii 42
which allowed people who 84
which allowed people with 58
which allowed scope for 145
which allowed space for 160
which allowed trade with 69
which allowed women and 40
which allured women and 56
which although lower than 50
which amended title vii 545
which america could not 393
which america ought and 42
which america would not 153
which amounts shall not 49
which analogy would lead 294
which ancient egypt was 97
which ancient greek and 69
which ancient israel had 49
which ancient israel was 96
which ancient names and 91
which ancient piety had 52
which animals could not 114
which animals share with 70
which animals would not 49
which answers could not 58
which anybody could buy 111
which anybody could get 43
which anybody could see 104
which anybody might see 85
which appeared about one 45
which appeared about six 79
which appeared about ten 117
which appeared about that 405
which appeared about this 1052
which appeared about two 451
which appeared above all 59
which appeared after each 72
which appeared after her 126
which appeared after his 1656
which appeared after its 61
which appeared after our 93
which appeared after that 109
which appeared after this 1072
which appeared again and 285
which appeared beneath his 101
which appeared black and 89
which appeared every day 192
which appeared every few 42
which appeared every now 41
which appeared every two 85
which appeared every year 59
which appeared first and 52
which appeared first near 44
which appeared healthy and 46
which appeared large and 51
which appeared later and 86
which appeared later than 152
which appeared later that 421
which appeared later with 45
which appeared older than 50
which appeared quite new 44
which appeared right and 54
which appeared since this 53
which appeared smooth and 43
which appeared under her 168
which appeared under his 831
which appeared under its 61
which appeared under that 284
which appeared under this 223
which appeared under two 61
which appeared while his 49
which appeared while this 316
which appeared within two 63
which applies above all 59
which armorial bearings are 63
which arrived about that 66
which arrived about this 165
which arrived about two 124
which arrived after her 43
which arrived after his 61
which arrived after she 49
which arrived every day 76
which arrived first being 70
which arrived later than 68
which arrived later that 88
which artists lived and 48
which artless beauty and 71
which ascribe reason and 41
which asserts either that 97
which assured thomas that 43
which attends every act 74
which attends money got 47
which attract birds and 57
which attract flies and 42
which attract people and 40
which attract people who 45
which attract water and 42
which augured badly for 235
which austere truths are 46
which average about one 275
which average about six 42
which average about two 119
which average costs are 548
which average earnings are 99
which average people are 47
which average wages are 72
which awakening reason was 43
which bacteria could not 64
which barbara would not 58
which becomes aware that 71
which becomes black and 138
which becomes broad and 43
which becomes brown and 136
which becomes dense and 115
which becomes drawn out 62
which becomes easier and 58
which becomes easier with 45
which becomes every day 376
which becomes every man 50
which becomes every year 100
which becomes final and 43
which becomes fixed and 75
which becomes fused with 120
which becomes green and 43
which becomes heated and 119
which becomes large and 88
which becomes lined with 88
which becomes longer and 222
which becomes loose and 113
which becomes lower and 106
which becomes mingled with 85
which becomes mixed with 393
which becomes older than 125
which becomes pulpy and 41
which becomes rigid and 109
which becomes rough and 70
which becomes smooth and 67
which becomes solid and 66
which becomes stiff and 83
which becomes strong and 41
which becomes tense and 75
which becomes unfit for 91
which becomes weaker and 78
which becomes weaker with 58
which becomes white and 163
which becomes wider and 199
which becomes worse and 72
which becomes worse with 148
which behavior change can 50
which benefit others and 59
which benefit women and 54
which bentley could not 86
which bergson calls them 46
which bernard could not 46
which bestows grace and 114
which between eight and 55
which between fifty and 94
which between forty and 112
which between seven and 135
which between sixty and 77
which between thirty and 207
which blended easily with 43
which britain could act 59
which britain could ill 121
which britain could not 986
which britain could use 50
which britain never can 49
which britain still had 49
which britain would not 289
which britain would pay 49
which britain would then 40
which british firms are 64
which british firms had 54
which british goods are 68
which british people are 67
which british pluck and 43
which british power and 89
which british power had 74
which british power was 183
which british seamen are 58
which british ships are 150
which british ships had 98
which british trade and 103
which british trade had 61
which british trade has 48
which british trade was 174
which british trade with 59
which broadly speaking are 51
which broadly speaking was 74
which brooded within him 57
which brought about all 413
which brought about and 330
which brought about any 47
which brought about both 89
which brought about death 77
which brought about far 116
which brought about for 58
which brought about her 754
which brought about his 4480
which brought about its 1835
which brought about man 40
which brought about new 263
which brought about not 153
which brought about one 319
which brought about our 583
which brought about that 2732
which brought about this 6187
which brought about two 247
which brought about war 102
which brought beauty and 40
which brought china and 61
which brought civil war 62
which brought every head 55
which brought every man 80
which brought every one 128
which brought fresh men 83
which brought glory and 42
which brought goods and 40
which brought grief and 61
which brought honor and 48
which brought israel out 53
which brought lenin and 62
which brought light and 148
which brought louis xvi 90
which brought money and 96
which brought nearly all 47
which brought order and 181
which brought order out 328
which brought power and 85
which brought russia and 101
which brought shame and 102
which brought social and 63
which brought spain and 43
which brought sugar and 116
which brought swift and 42
which brought under his 99
which brought under its 109
which brought under one 97
which brought water for 52
which brought within his 50
which brought within its 157
which brought women and 46
which brought world war 125
which brushed aside all 57
which brushes aside all 75
which calcium salts are 466
which calumny could not 47
which capital alone can 40
which capital costs are 152
which capital could not 110
which capital flows are 106
which capital funds are 105
which capital gains and 149
which capital gains are 446
which capital gains can 45
which capital gains tax 185
which capital goods and 65
which capital goods are 484
which capital goods can 47
which capital money may 275
which capital stock and 59
which capital stock may 76
which capital would not 57
which captain bligh had 41
which captain bligh was 58
which captain brown had 120
which captain brown was 44
which captain clark had 224
which captain drake had 40
which captain elliot had 86
which captain grant had 60
which captain jones had 105
which captain lewis and 48
which captain lewis had 54
which captain scott and 59
which captain scott had 73
which careful study and 65
which carlyle could not 68
which carried about one 116
which carried about two 129
which carried caesar and 88
which carried cargo and 54
which carried goods and 60
which carried iraqi oil 71
which carried jason and 63
which carried mails and 43
which carried nearly all 49
which carried people and 43
which carried water and 65
which carried water for 59
which carried within its 97
which carried within them 65
which carries crude oil 91
which carries genes for 87
which carries nearly all 60
which carries water and 116
which carries water for 49
which carries within its 108
which catholic piety had 61
which catholic rites can 57
which cavalry could act 62
which cavalry could not 179
which centers about this 43
which central banks and 99
which central banks are 263
which central banks buy 61
which central banks can 233
which central banks had 59
which central banks may 66
which certain birds are 63
which certain books are 49
which certain cells are 134
which certain costs are 73
which certain crops are 78
which certain drugs are 137
which certain facts and 52
which certain facts are 299
which certain facts can 73
which certain facts may 88
which certain foods are 155
which certain forms and 72
which certain forms are 98
which certain genes are 132
which certain goals are 124
which certain goods and 101
which certain goods are 212
which certain goods can 86
which certain inner and 48
which certain items are 255
which certain lamps hung 51
which certain lands are 69
which certain lines are 96
which certain marks are 58
which certain meanings are 143
which certain minds are 40
which certain names are 103
which certain needs are 61
which certain norms are 59
which certain notes are 85
which certain others are 73
which certain parts are 498
which certain people and 74
which certain people are 624
which certain people can 134
which certain people had 111
which certain people may 57
which certain people who 63
which certain races are 46
which certain ratios may 44
which certain risks are 50
which certain roles are 74
which certain rules and 84
which certain rules are 155
which certain rules for 49
which certain signs are 60
which certain social and 117
which certain stars are 54
which certain steps are 55
which certain tasks are 181
which certain tasks can 40
which certain taxes are 51
which certain terms and 61
which certain terms are 314
which certain texts are 58
which certain themes and 74
which certain themes are 99
which certain trees and 52
which certain trees are 41
which certain truths are 198
which certain types are 55
which certain units are 64
which certain views are 54
which certain women are 64
which certain words and 274
which certain words are 784
which certain words may 44
which certain works are 64
which chamber music was 56
which chapter would you 192
which charged again and 44
which charges which are 82
which charles could not 348
which charles dared not 125
which charles gould had 76
which charles james fox 456
which charles might not 86
which charles stood with 59
which charles would not 158
which charlie could not 44
which charmed every one 214
which chiefly calls for 47
which chiefly claim our 58
which chiefly fixes his 57
which chiefly forms and 42
which chiefly merit our 80
which chinese shall not 117
which chinese women are 51
which cholera broke out 81
which circled about them 43
which circled round and 75
which circled round his 67
which clayton could not 41
which climate change and 52
which climate change can 55
which climate change has 42
which climate change may 125
which closely agree with 234
which cluster about his 54
which cluster about its 50
which cluster about that 91
which cluster about them 111
which cluster about this 190
which cluster round his 81
which cluster round its 122
which cluster round that 118
which cluster round them 99
which cluster round this 131
which collect money are 106
which collect water and 57
which colonel baker was 69
which colonel clark was 53
which colonel house had 183
which colonel house was 78
which colonel lewis and 82
which colonel mason had 43
which colonel mason was 123
which colonel munro was 67
which colonial power was 103
which colored people are 280
which combine beauty with 50
which combine easily with 65
which combine human and 63
which combine social and 45
which command would you 128
which company would get 40
which company would you 456
which compels every man 71
which compels every one 55
which complex social and 44
which complex tasks are 60
which complex words are 52
which conceals rather than 240
which concern every man 204
which concern every one 44
which concern heroes and 94
which concern moral and 52
which concern others and 51
which concert again can 238
which conduct thither are 63
which conduct water and 145
which confers power and 59
which confirm rather than 65
which confuse rather than 168
which congress alone can 165
which congress alone had 74
which congress alone has 140
which congress based its 67
which congress could act 85
which congress could and 43
which congress could deal 59
which congress could not 1277
which congress deems are 47
which congress found that 62
which congress might not 117
which congress might see 109
which congress voted for 49
which congress voted him 81
which congress would not 355
which congress would pay 77
which connect cause and 54
which connect knowing with 42
which consent could not 69
which consent shall not 2703
which consume about one 49
which contain about one 420
which contain about two 197
which contain anything then 84
which contain atoms with 50
which contain blood and 139
which contain cells that 138
which contain either one 104
which contain either two 45
which contain fewer than 180
which contain fluid and 42
which contain genes for 55
which contain genes that 87
which contain large and 61
which contain nearly all 225
which contain nearly one 45
which contain rules and 59
which contain rules for 177
which contain space for 40
which contain sugar and 129
which contain sugar are 47
which contain terms that 43
which contain water and 201
which contain water are 59
which contain water for 43
which contain within them 769
which contain words and 74
which contain words that 184
which content words are 42
which contour lines are 56
which control action and 157
which control breathing and 81
which control growth and 219
which control nearly all 50
which conveys fully and 99
which correct rates may 54
which counsel could not 134
which country people are 86
which country spain was 84
which country would win 42
which country would you 713
which courage could not 44
which covered about one 402
which covered about six 95
which covered about ten 67
which covered about two 296
which covered every one 94
which covered nearly all 205
which covered nearly one 54
which covered nearly two 158
which cracked beneath him 40
which cracked under his 94
which creative people are 50
which creative people can 47
which creative power has 49
which creative thinking and 64
which creative thinking can 48
which crowded about him 60
which crowded round him 50
which crystal faces are 53
which crystal growth can 60
which culture began and 52
which culture could not 55
which culture would not 41
which current earnings are 55
which current flows and 59
which current funds are 47
which current social and 43
which czarist russia had 74
which damages could not 115
which damages would not 107
which decades later was 46
which decision rules are 116
which defines roles and 44
which deleted words out 56
which demands above all 220
which demands action and 83
which demands blood for 53
which demands quick and 43
which demands skill and 80
which demands speed and 40
which denotes either our 84
which depends above all 164
which depends first and 42
which descend broad and 86
which deserve study and 53
which desired above all 55
which desires above all 100
which despair alone can 104
which despair alone had 74
which despite fully use 63
which destroy crops and 112
which destroy rather than 76
which develop later and 95
which develop later are 79
which develop later than 91
which develop within them 162
which devours nearly all 41
which dickens could not 52
which dickens lived and 44
which dickens would not 51
which differing views are 56
which diogenes mixed for 69
which dispels mists and 49
which distort rather than 47
which distort trade and 44
which diverse ethnic and 59
which diverse people can 49
which diverse social and 48
which diverse views are 55
which divided rather than 67
which divided whigs and 55
which divides again and 46
which divides people and 42
which divides people who 120
which divides rather than 67
which divines rather than 52
which division would you 50
which divorce cases are 43
which divorce rates are 48
which doctors could not 148
which douglas could not 127
which dragged after him 118
which dropped roses can 73
which durable goods are 55
which duration would not 68
which elapsed after his 172
which elapsed since its 40
which elapses after his 72
which elastic waves are 65
which elderly people are 400
which elderly people can 93
which elegant words may 66
which embrace nearly all 120
which emerged about this 40
which emerged after his 42
which emerged again and 80
which emerges above all 65
which emerges again and 129
which emerges shows that 40
which emerson began his 58
which emerson could not 44
which emerson opens his 51
which emerson would not 47
which emerson wrote his 43
which emitted smoke and 50
which emotions mingled that 73
which employs about one 310
which employs about two 112
which employs eight men 41
which employs fewer than 63
which employs women and 53
which enabled every man 126
which enabled every one 65
which enabled local and 41
which enabled people who 51
which enabled women and 48
which enables every man 295
which enables every one 171
which enables people and 137
which enables people who 97
which enables people with 141
which enables quick and 41
which enables rapid and 59
which enables silly men 96
which endowed women with 45
which endured longer than 65
which endured until his 162
which endured until its 40
which endured until they 123
which endures after that 389
which endures longer than 61
which enhance learning and 50
which enhance rather than 252
which enjoins every man 58
which ensured order and 76
which ensures quick and 40
which entails working with 68
which entered world war 40
which equally binds all 101
which equally marks her 90
which equates savings and 46
which erasmus could not 52
which eternal truths are 62
which european firms are 51
which european jewry had 47
which european jewry was 66
which european music was 47
which european nation had 40
which european power and 46
which european unity has 63
which european usage has 101
which everything about him 74
which everything asked for 267
which everything comes and 250
which everything comes out 182
which everything finds its 171
which everything flows and 81
which everything gives way 88
which everything lives and 156
which everything moves and 99
which everything rests and 67
which everything springs and 72
which everything stood out 45
which everything takes its 115
which everything tends and 54
which everything turns and 49
which everything turns out 105
which everything which can 63
which everything which has 104
which everything which was 91
which everything works out 107
which exactly agree with 553
which exactly suits her 74
which exactly suits him 97
which exactly suits his 82
which exactly tally with 55
which exceeds anything that 135
which exceeds anything you 72
which exchange rates and 78
which exchange rates are 1730
which exchange rates can 225
which exchange rates may 115
which excited atoms are 45
which excited feeling and 188
which excited grief and 43
which excites women not 57
which exclude women and 65
which exhaust gases are 105
which exhaust gases can 42
which existed about this 66
which existed could not 115
which existed under his 76
which existed under that 46
which existed under this 53
which existed until its 52
which existed until now 45
which existed until then 54
which existed within and 46
which existed within each 91
which existed within her 67
which existed within him 60
which existed within his 75
which existed within its 98
which existed within that 49
which existed within them 47
which existed within this 63
which express action and 53
which extends about one 368
which extends about six 41
