war demand men continually 49
was better than conventional 79
was better than performance 94
was better than tempestuous 44
was better than uncertainty 121
was better than understanding 92
was beyond all anticipation 79
was beyond all controversy 190
was beyond all expectations 579
was beyond all possibility 332
was beyond all probability 95
was beyond all understanding 468
was beyond any conceivable 70
was beyond any possibility 126
was beyond her expectations 83
was beyond her understanding 1740
was beyond his expectations 264
was beyond his jurisdiction 458
was beyond his understanding 3351
was beyond its jurisdiction 308
was beyond our expectations 243
was beyond our understanding 552
was bitter and destructive 79
was bitter and undrinkable 46
was bitter and unpalatable 94
was blamed for precipitating 48
was bloody and destructive 108
was booked and fingerprinted 137
was bought and distributed 98
was bought and permanently 53
was bought and refurbished 41
was bright and comfortable 140
was bright and illuminated 105
was bright and imaginative 57
was bright and inquisitive 121
was bright and intelligent 765
was bright and transparent 58
was bright with anticipation 136
was bright with candlelight 164
was bright with electricity 83
was brimming with anticipation 62
was broken and construction 94
was broken and distributed 191
was broken and diversified 40
was broken and interrupted 185
was broken and intersected 145
was broken and mountainous 171
was broken and precipitous 48
was broken and unconnected 58
was broken for construction 184
was broken off prematurely 99
was bubbling with anticipation 65
was building his magnificent 45
was buried and resurrected 112
was buried with distinguished 127
was buried with magnificent 43
was bursting with anticipation 165
was bursting with satisfaction 51
was busied with preparations 100
was bustling and comfortable 48
was bustling with preparations 114
was called and commissioned 110
was called for consultation 194
was called for convenience 65
was called off temporarily 50
was carrying out experiments 480
was carrying out instructions 210
was carved and upholstered 42
was casual and comfortable 51
was casual and indifferent 53
was casual and involuntary 55
was caught and overwhelmed 67
was caught and slaughtered 51
was caused and transmitted 43
was changed and transformed 61
was charming and affectionate 53
was charming and charismatic 68
was charming and considerate 87
was charming and intelligent 221
was cheaper than conventional 43
was cheaper than electricity 46
was chosen and commissioned 160
was chosen and consecrated 482
was chosen and constituted 77
was chosen and construction 44
was chosen and implemented 68
was chosen and inaugurated 60
was chosen for comparative 70
was chosen for consistency 71
was chosen for construction 157
was chosen for convenience 634
was chosen for development 547
was chosen for experiments 69
was chosen for illustration 279
was chosen for performance 219
was chosen for preliminary 46
was chosen for presentation 191
was chosen for reproduction 83
was chosen with probability 53
was clammy with perspiration 267
was cleaned and disinfected 322
was cleaned and whitewashed 129
was cleared and transformed 41
was cleared for agriculture 637
was cleared for construction 151
was cleared for deliberation 146
was cleared for development 52
was clearly and courageously 43
was clearly and effectively 52
was clearly and exclusively 99
was clearly and irrevocably 57
was clearly and undoubtedly 57
was clearly not anticipated 52
was clearly not comfortable 116
was clearly not independent 50
was clearly not indifferent 73
was clearly not practicable 68
was clearly not responsible 186
was clearly not significant 114
was clearly not sustainable 256
was clever and imaginative 48
was clever and intelligent 306
was clever and resourceful 159
was climbing out frantically 84
was closed and transferred 73
was closed for construction 111
was closed for maintenance 88
was closed for redecoration 123
was closed with conviviality 126
was closed with interrupted 1755
was clothed with immortality 47
was clothed with magnificent 75
was clumsy and ineffective 82
was clumsy and ineffectual 55
was clumsy and inefficient 180
was coarse and unpalatable 69
was coined and popularized 136
was coldly and reluctantly 67
was common for governments 44
was common for individuals 257
was common for missionaries 42
was common for professional 42
was common for respondents 54
was cooked and distributed 255
was cooled and centrifuged 160
was cooled and neutralized 75
was cooled and transferred 47
was copied and distributed 264
was copied and illuminated 115
was copied and illustrated 110
was copied and transmitted 70
was cordial and affectionate 190
was cordial and appreciative 55
was cordial and cooperative 168
was costly and complicated 87
was costly and impractical 41
was costly and ineffective 88
was costly and inefficient 293
was costly and magnificent 82
was costly and troublesome 89
was costly and unnecessary 91
was crawling with cockroaches 107
was crawling with journalists 47
was created and consecrated 49
was created and constituted 96
was created and distributed 416
was created and established 411
was created and implemented 278
was created and manipulated 63
was created and perpetuated 157
was created and popularized 40
was created and transmitted 99
was created for immortality 117
was created for individuals 51
was created that facilitated 46
was created with headquarters 259
was created with jurisdiction 106
was crucial and fundamental 99
was crucial for development 57
was crucial for understanding 414
was curious and inquisitive 173
was curious and instructive 122
was curious and intelligent 52
was curious and penetrative 61
was curious and significant 149
was decent and comfortable 71
was decent and respectable 122
was deemed too complicated 138
was deemed too extravagant 51
was deeply and continually 55
was deeply and desperately 42
was deeply and extensively 71
was deeply and irrevocably 387
was deeply and passionately 245
was deeply and permanently 344
was deeply and universally 153
was denied all opportunity 75
was denied any opportunity 263
was denied his inheritance 45
was denied that opportunity 178
was denied this opportunity 200
was denied with pertinacity 51
was deputy tax legislative 65
was desert and uninhabited 41
was direct and disconcerting 61
was direct and unambiguous 117
was direct and unequivocal 176
was docile and affectionate 146
was docile and cooperative 40
was docile and intelligent 40
was dotted with innumerable 175
was dotted with microscopic 42
was dotted with monasteries 106
was dotted with perspiration 94
was dotted with picturesque 77
was dotted with settlements 136
was drinking that prescription 85
was dripping with perspiration 2590
was earnest and intelligent 52
was edited and distributed 85
was edited and republished 73
was editor and contributor 209
was endued with understanding 45
was enjoying her conversation 61
was enjoying her predicament 44
was enjoying his conversation 90
was enjoying his hospitality 106
was enjoying his performance 42
was enjoying his predicament 55
was enjoying our conversation 94
was enjoying this conversation 213
was enjoying this opportunity 43
was entire and indivisible 187
was eroded and redeposited 87
was eroded and transported 81
was exciting and adventurous 74
was exciting and provocative 40
was exciting and significant 42
was famous for hospitality 61
was famous for manufacturing 121
was faster than anticipated 49
was feasted and entertained 161
was feeble and incompetent 62
was feeble and ineffective 210
was feeble and ineffectual 142
was feeble and inefficient 88
was feebly and imperfectly 63
was fierce and destructive 48
was fierce and independent 40
was fierce and intractable 52
was fighting for christianity 43
was fighting for civilization 60
was filled and overwhelmed 45
was filled out incorrectly 60
was filled with acclamations 74
was filled with adventurers 159
was filled with adventurous 49
was filled with affectionate 112
was filled with ambassadors 124
was filled with ambiguities 104
was filled with ambivalence 115
was filled with anticipation 1354
was filled with apocalyptic 50
was filled with appreciative 41
was filled with apprehension 2758
was filled with atmospheric 88
was filled with automobiles 131
was filled with benevolence 118
was filled with bittersweet 105
was filled with bookshelves 119
was filled with businessmen 75
was filled with butterflies 250
was filled with candlelight 86
was filled with celebrities 147
was filled with combustible 131
was filled with comfortable 157
was filled with competitors 93
was filled with complicated 56
was filled with compunctions 66
was filled with confederate 165
was filled with conferences 43
was filled with conjectures 59
was filled with construction 179
was filled with contentment 507
was filled with controversy 272
was filled with conversation 172
was filled with denunciations 228
was filled with descriptions 260
was filled with despondency 144
was filled with dignitaries 152
was filled with disapproval 48
was filled with discontents 47
was filled with disputations 48
was filled with disquietude 97
was filled with distinguished 211
was filled with electricity 222
was filled with electrolyte 105
was filled with electronics 41
was filled with enchantment 50
was filled with exasperation 128
was filled with exclamations 73
was filled with exhilaration 206
was filled with exhortations 48
was filled with expectations 96
was filled with experiences 105
was filled with extravagant 80
was filled with festivities 57
was filled with frustrations 53
was filled with grammatical 42
was filled with helicopters 75
was filled with immeasurable 108
was filled with incredulity 110
was filled with individuals 130
was filled with inflammable 119
was filled with inhabitants 238
was filled with innumerable 395
was filled with instructions 59
was filled with instruments 87
was filled with intolerable 50
was filled with journalists 104
was filled with knickknacks 51
was filled with lamentations 364
was filled with lawlessness 106
was filled with magnificent 391
was filled with manuscripts 80
was filled with mathematical 42
was filled with merchandise 111
was filled with misfortunes 48
was filled with monasteries 42
was filled with observations 67
was filled with overstuffed 86
was filled with parishioners 57
was filled with philosophic 48
was filled with photographs 640
was filled with picturesque 81
was filled with possibility 42
was filled with premonitions 109
was filled with preparations 162
was filled with professional 81
was filled with prospective 51
was filled with prostitutes 71
was filled with protestants 71
was filled with quicksilver 82
was filled with remembrance 55
was filled with reservations 56
was filled with respectable 58
was filled with satisfaction 492
was filled with sentimental 55
was filled with significant 69
was filled with spectacular 49
was filled with speculations 96
was filled with speculators 62
was filled with superstition 68
was filled with testimonials 52
was filled with thankfulness 958
was filled with translations 41
was filled with translucent 42
was filled with transparent 54
was filled with uncertainty 804
was filled with understanding 364
was filled with unexpressed 41
was filled with unfortunate 52
was filled with unhappiness 151
was filled with unreasonable 49
was filled with unutterable 543
was filled with wildflowers 55
was filmed with perspiration 42
was firmly and irrevocably 177
was firmly and permanently 205
was fitted for accomplishing 141
was fitted for agriculture 40
was fitted for manufacturing 60
was fitted with comfortable 62
was flashing and intolerable 64
was fluent and grammatical 55
was follow his instructions 59
was forced and constrained 121
was formal and conventional 55
was formal and perfunctory 66
was formed and arrangements 40
was formed and constituted 142
was formed and established 351
was formed and implemented 41
was formed and perpetuated 72
was formed and proportioned 198
was formed and transformed 118
was formed and transmitted 53
was formed for immortality 53
was formed with headquarters 504
was formed with instructions 40
was fought with conventional 40
was framed and established 102
was framed and implemented 57
was framed and promulgated 170
was freely and effectively 62
was freely and universally 46
was freely and voluntarily 874
was furious and embarrassed 286
was futile and destructive 48
was futile and unnecessary 76
was gagged and blindfolded 101
was gentle and affectionate 999
was gentle and conciliatory 108
was gentle and considerate 603
was gentle and destructive 47
was gentle and inoffensive 118
was gentle and intelligent 80
was gentle and understanding 930
was gentle and unobtrusive 44
was gifted and intelligent 41
was gifted with immortality 84
was gloomy and comfortless 61
was gloomy and pessimistic 74
was gloomy and tempestuous 76
was grasping and parsimonious 100
was greater for individuals 65
was greater than anticipated 1537
was greater than differences 42
was greater than expenditure 43
was greatly and permanently 107
was greatly and universally 51
was grinning with satisfaction 100
was groggy and disoriented 240
was ground for apprehension 217
was ground for satisfaction 62
was hailed with acclamations 1267
was hailed with exclamations 48
was hailed with extravagant 145
was hailed with satisfaction 1336
was hailed with thankfulness 105
was harder than anticipated 58
was hardly any agriculture 52
was hardly any alternative 360
was hardly any contribution 56
was hardly any controversy 45
was hardly any conversation 213
was hardly any coordination 88
was hardly any development 146
was hardly any distinctive 83
was hardly any improvement 266
was hardly any independent 44
was hardly any intercourse 91
was hardly any manufacturing 84
was hardly any opportunity 245
was hardly any perceptible 155
was hardly any possibility 470
was hardly any relationship 84
was hardly any resemblance 49
was hardly any significant 244
was hardly yet established 42
was heavier than anticipated 41
was hedged with reservations 92
was hedged with restrictions 150
was hideous and unendurable 52
was higher for individuals 78
was higher than anticipated 1065
was higher than conventional 46
was higher than recommended 124
was highly and effectively 43
was highly and universally 70
was homely and comfortable 61
was honest and independent 104
was honest and instructive 40
was honest and intelligent 245
was honest and respectable 118
was honest and responsible 67
was humane and considerate 76
was humane and enlightened 71
was humble and indifferent 135
was imposing and magnificent 52
was indeed but indifferent 54
was indeed one consequence 76
was indeed too debilitated 45
was inlaid her portraiture 46
was insane and incompetent 71
was issued and distributed 451
was issued and implemented 70
was issued for consultation 74
was issued for distribution 42
was issued with instructions 66
was itself being transformed 143
was itself not unreasonable 78
was jailed for drunkenness 109
was jailed for participating 78
was jammed with automobiles 57
was jammed with journalists 43
was jealous and distrustful 58
was jealous and quarrelsome 40
was judged too speculative 60
was justly and temperately 66
was justly and universally 89
was killed and decapitated 170
was killed and dismembered 594
was killed and distributed 55
was killed and resurrected 64
was killed near ticonderoga 70
was kindly and affectionate 182
was kindly and considerate 247
was kindly and intelligent 63
was kindly and understanding 113
was languid and indifferent 65
was larger than anticipated 271
was laughing and gesticulating 75
was laughing and mischievous 40
was lavish and extravagant 46
was lavish with compliments 52
was learned and experienced 56
was learned and intelligent 49
was learned and transmitted 51
was learned with satisfaction 40
was lifted and transported 44
was little law enforcement 64
was little new construction 139
was little new development 59
was little real alternative 42
was little real development 57
was little real improvement 106
was little real opportunity 67
was little real possibility 47
was little real understanding 141
was little that distinguished 164
was lively and affectionate 71
was lively and imaginative 68
was lively and informative 95
was lively and instructive 58
was lively and intelligent 265
was lively and mischievous 55
was lively and picturesque 53
was loaded with compliments 100
was loaded with electricity 40
was loaded with implications 60
was loaded with merchandise 153
was loaded with restrictions 72
was loaded with watermelons 41
was lodged and entertained 438
was lodged and sumptuously 62
was lonely and desperately 66
was lonely and discouraged 77
was lonely and disheartened 86
was loudly and confidently 46
was loudly and unanimously 61
was loudly and universally 53
was lovely and comfortable 42
was lowering and distrustful 53
was mainly for subsistence 101
was mangled and dismembered 43
was marked and progressive 51
was marked and significant 52
was marked for annihilation 40
was marked with controversy 45
was marked with stupefaction 48
was matted with perspiration 218
was matter for thankfulness 50
was mature and experienced 80
was mature and intelligent 49
was mature and responsible 112
was member for westminster 159
was merely being transferred 50
was merely for convenience 202
was merely her selfishness 132
was merely one possibility 43
was mildly and beneficially 50
was minced and homogenized 86
was modern and comfortable 138
was modern and progressive 191
was modest and unobtrusive 125
was modest but comfortable 85
was modest but significant 62
was mortal and corruptible 144
was motive and opportunity 42
was narrow and constricted 48
was narrow and conventional 54
was narrow and precipitous 133
was narrow and restrictive 57
was needed and recommended 46
was needed for agriculture 165
was needed for construction 433
was needed for development 289
was needed for distribution 47
was needed for expenditure 51
was needed for maintenance 123
was needed for manufacturing 128
was needed for ratification 102
was needed for reintroducing 45
was needed for subsistence 545
was needed for understanding 118
was needed was organization 88
was normal and respectable 51
was obeyed with promptitude 44
was obvious and inescapable 56
was obvious and unavoidable 50
was obvious that differences 49
was offering his condolences 46
was opened and consecrated 186
was opened for colonization 70
was opened for development 123
was opened for ratification 104
was opened for subscription 63
was openly and shamelessly 124
was openly and strenuously 43
was openly and unashamedly 243
was packed with businessmen 42
was packed with celebrities 166
was packed with dignitaries 86
was packed with distinguished 59
was packed with journalists 178
was packed with washerwomen 96
was pained and embarrassed 80
was painting his masterpiece 44
was passed and ambassadors 43
was passed and established 42
was passed and implemented 260
was passed and promulgated 173
was passed and transmitted 76
was passed for consolidating 50
was passed for discontinuing 60
was passed for incorporating 61
was passed that established 444
was passed with satisfaction 53
was peopled with inhabitants 46
was peopled with innumerable 194
was peopled with recognitions 56
was pitted with innumerable 45
was placid and undisturbed 49
was played out differently 40
was pleased and embarrassed 75
was pleased but embarrassed 46
was polite and accommodating 42
was polite and appreciative 43
was polite and conciliatory 52
was polite and considerate 258
was polite and cooperative 336
was polite and gentlemanly 198
was polite and inscrutable 40
was polite and intelligent 56
was polite and professional 261
was polite but perfunctory 42
was polite but unimpressed 46
was pooled and centrifuged 55
was pooled and distributed 41
was pounding with anticipation 158
was pressing her rapturously 47
was pretty and comfortable 125
was pretty and intelligent 205
was pretty and picturesque 71
was prompt and affectionate 68
was prompt and fortunately 73
was prompt and predictable 74
was prompt and unequivocal 188
was prompt and unqualified 41
was proper and permissible 56
was proper and respectable 47
was proved and established 65
was purely and exclusively 279
was purely and necessarily 50
was purely for convenience 52
was pursuing his adventurous 66
was pursuing his experiments 43
was pursuing his observations 40
was pursuing his professional 104
was quaint and picturesque 127
was quoted and paraphrased 54
was racked with uncertainty 40
was radiant with anticipation 41
was radiant with contentment 44
was radiant with satisfaction 163
was raised and appropriated 54
was raised and consecrated 63
was raised and distributed 150
was reached and implemented 67
was reached that established 44
was readily and unanimously 54
was readily and voluntarily 45
was relating his discoveries 76
was relating his experiences 217
was relief and satisfaction 40
was remote and speculative 119
was repair and maintenance 40
was repose and contentment 63
was rested that congressional 221
was revising its constitution 43
was ridden with factionalism 44
was rugged and mountainous 648
was rugged and precipitous 159
was ruined and depopulated 98
was ruined and uninhabited 40
was safely and comfortably 161
was scabby and bewhiskered 44
was scarce any appointment 51
was scared and embarrassed 226
was searching for alternative 58
was searching for confirmation 47
was searching for explanations 43
was secret and confidential 134
was secure and comfortable 162
was seized and appropriated 238
was seized and confiscated 759
was seized and decapitated 46
was seized and distributed 275
was seized and overpowered 332
was seized and transferred 78
was seized and transformed 65
was seized and transported 112
was seized with apprehension 327
was seized with inflammation 1175
was seized with intolerable 71
was seized with involuntary 48
was seized with nervousness 66
was seized with uncertainty 61
was seized with ungovernable 49
was seldom and reluctantly 176
was serene and comfortable 53
was serene and undisturbed 112
was serious and considerate 70
was serious and intelligent 87
was serious and professional 130
was serious and responsible 115
was serious and significant 68
was severe and destructive 48
was severe and tempestuous 127
was shabby and comfortable 57
was shabby and dilapidated 49
was shabby but comfortable 52
was shaken and centrifuged 123
was shamed and neutralized 46
was shaped and constrained 83
was shouting and gesticulating 218
was shrewd and experienced 71
was shrewd and intelligent 366
was shrewd and resourceful 65
was signed and hostilities 89
was signed and implemented 83
was signed and promulgated 167
was signed and transmitted 106
was signed that established 88
was signed with afghanistan 63
was signed with reservations 44
was silent and constrained 169
was silent and contumelious 168
was silent and embarrassed 558
was silent and indifferent 94
was silent and inscrutable 56
was simple and affectionate 211
was simple and comfortable 190
was simple and fundamental 61
was simple and indivisible 52
was simple and inexpensive 809
was simple and irrefutable 48
was simple and magnanimous 69
was simple and perspicuous 74
was simple and predictable 127
was simple and susceptible 51
was simple and symmetrical 43
was simple and transparent 111
was simple and unambiguous 121
was simple and uncluttered 132
was simple and understated 61
was simple and undisguised 47
was simple and unequivocal 116
was simple and unobtrusive 61
was simple but comfortable 121
was simple but fundamental 51
was simply and effectively 55
was simply and exclusively 68
was simply being transferred 65
was simply but comfortably 96
was simply but effectively 42
was simply for convenience 96
was simply not anticipated 49
was simply not comfortable 82
was simply not competitive 47
was simply not conceivable 118
was simply not entertained 57
was simply not permissible 53
was simply not politically 146
was simply not practicable 198
was simply not represented 63
was simply not susceptible 52
was simply not sustainable 232
was simply too complicated 518
was simply too embarrassed 95
was simply too inefficient 44
was simply too intelligent 66
was simply too speculative 67
was slated for construction 82
was slated for development 141
was slated for replacement 62
was sleepy and comfortable 83
was slight and ineffective 40
was slight and ineffectual 48
was slight and unimportant 85
was slight but significant 97
was slower than anticipated 410
was slowly and imperfectly 87
was slowly and methodically 219
was slowly and noiselessly 65
was slowly and painstakingly 98
was slowly and reluctantly 448
was slowly and sorrowfully 92
was slowly and thoughtfully 93
was slowly being established 113
was slowly being transformed 409
was slowly but effectively 54
was slowly but methodically 62
was slowly but perceptibly 55
was soaked with perspiration 1943
was sodden with perspiration 42
was solely and exclusively 379
was solemn and affectionate 54
was solemn and magnificent 69
was something she desperately 133
was something she experienced 43
was something that appertained 49
was something that distinguished 148
was something that overwhelmed 67
was something that transcended 222
was something that wonderfully 82
was sorted and distributed 52
was sought was confidential 71
was spared any disagreeable 64
was sporting that masqueraded 62
was stable and comfortable 54
was stable and predictable 240
was standing for westminster 44
was stated and illustrated 79
was stated that arrangements 41
was stated that practically 45
was sticky with perspiration 162
was stored and distributed 84
was stored and transported 109
was stored for distribution 50
was stormy and disagreeable 53
was stormy and tempestuous 108
was strange and disconcerting 80
was strange and distasteful 76
was streaming with perspiration 924
was strewn with innumerable 157
was striking and instructive 40
was striking and magnificent 46
was striking and picturesque 393
was striking and significant 88
was struck with involuntary 62
was struck with stupefaction 45
was studying her thoughtfully 95
was studying him attentively 45
was studying him thoughtfully 46
was stupid and incompetent 84
was stupid and inefficient 40
was stupid and insensitive 82
was stupid and uninteresting 44
was stupid and unmanageable 214
was stupid and unnecessary 133
was subtle and complicated 43
was subtle but significant 107
was sudden and destructive 61
was sudden and spectacular 103
was sudden and unexplained 54
was suited for agriculture 63
was sullen and disagreeable 43
was sullen and unmanageable 101
was surely not responsible 58
was surely not unconnected 69
was surely not unreasonable 234
was swampy and intersected 87
was swarming with adventurers 90
was swarming with cockroaches 56
was swarming with journalists 87
was sweden that principally 44
was tasked with investigating 112
was taught and exemplified 41
was taught and illustrated 49
was taught and transmitted 65
was tedious and complicated 82
was tedious and disagreeable 160
was tedious and embarrassed 41
was tedious and inefficient 49
was tedious and troublesome 88
was tedious and uninteresting 83
was tender and affectionate 781
was tender and considerate 222
was tender and understanding 126
was tested and established 51
was tested and implemented 58
was tested and interviewed 45
was tested for consistency 60
was tested for differences 54
was tested for homogeneity 63
was tested for performance 67
was tested for sensitivity 114
was tested for significant 91
was tested for specificity 46
was tested for statistical 238
was thought not unreasonable 128
was thought that agriculture 57
was thought that development 77
was thought that differences 166
was thought that electricity 48
was thought that improvement 40
was thought that individuals 146
was thought that significant 44
was thought too extravagant 160
was thronged with dignitaries 40
was thronged with distinguished 67
was thronged with superfluous 90
was through her intercession 79
was through her intervention 78
was through her involvement 47
was through her relationship 53
was through his experiences 47
was through his intercession 144
was through his intervention 242
was through his introduction 87
was through his involvement 130
was through his personality 49
was through his relationship 86
was through his translations 66
was through this organization 241
was through this relationship 151
was traced and interviewed 43
was tragic and unnecessary 61
was treated any differently 142
was treated for hypertension 60
was treated with acupuncture 374
was treated with affectionate 76
was treated with applications 61
was treated with chemotherapy 1274
was treated with chloroquine 148
was treated with comparative 184
was treated with conspicuous 48
was treated with conventional 143
was treated with corresponding 45
was treated with discourtesy 90
was treated with distinguished 868
was treated with electricity 67
was treated with epinephrine 102
was treated with exaggerated 61
was treated with extravagant 61
was treated with hospitality 167
was treated with incredulity 73
was treated with inexcusable 46
was treated with insecticide 87
was treated with intravenous 2910
was treated with physiotherapy 45
was treated with preoperative 49
was treated with subcutaneous 45
was treated with transfusions 59
was treated with understanding 105
was treated with undisguised 92
was treated with unnecessary 53
was trifling and ineffectual 42
was trivial and commonplace 213
was trivial and unimportant 114
was turned with apprehension 50
was unfair and inequitable 87
was unfair and unjustified 54
was unfair and unnecessary 64
was unfair and unreasonable 273
was unfair and unwarranted 60
was unique and distinctive 119
was unique and independent 43
was unique and irreducible 115
was unique and picturesque 41
was unique and significant 80
was unique and unrepeatable 153
was united and independent 48
was united with brandenburg 58
was united with connecticut 138
was united with pennsylvania 61
was unjust and inequitable 97
was unjust and inexpedient 52
was unjust and intolerable 46
was unjust and parsimonious 61
was unjust and unnecessary 154
was unjust and unreasonable 607
was unjust and unwarranted 59
was unkind and unreasonable 45
was unlike his predecessor 88
was unseen and unsuspected 89
was unwise and inexpedient 138
was unwise and unfortunate 63
was unwise and unnecessary 273
was uproar and ostentatious 66
was useful and advantageous 63
was useful and informative 40
was useful and instructive 141
was useful and practicable 41
was useful for accomplishing 46
was useful for demonstrating 61
was useful for understanding 438
was varied and complicated 41
was varied and distinguished 50
was varied and picturesque 56
was vested with jurisdiction 233
was vested with legislative 86
was vicious and destructive 69
was viewed and experienced 56
was viewed and interpreted 69
was viewed with ambivalence 166
was viewed with apprehension 848
was viewed with comparative 43
was viewed with complacency 159
was viewed with disapproval 282
was viewed with satisfaction 266
was viewed with undisguised 60
was violating his instructions 82
was violent and destructive 171
was violent and exaggerated 58
was violent and quarrelsome 41
was waited for impatiently 53
was wanton and unnecessary 55
was washed and centrifuged 146
was washed and transferred 49
was watching her attentively 206
was watching her expectantly 255
was watching her opportunity 168
was watching her quizzically 43
was watching her suspiciously 107
was watching her thoughtfully 131
was watching him attentively 206
was watching him expectantly 311
was watching him quizzically 63
was watching him suspiciously 153
was watching him thoughtfully 83
was watching his countenance 76
was watching his opportunity 481
was watching its opportunity 58
was watching this performance 82
was whether this constituted 162
was wholly and exclusively 441
was wholly and permanently 52
was wholly and unselfishly 42
was widely and beneficially 44
was widely and confidently 53
was widely and effectively 134
was widely and extensively 64
was widely and passionately 51
was widely and prominently 49
was widely but incorrectly 59
was without any instructions 46
was without any interruption 62
was without any jurisdiction 55
was without any responsible 40
was without any significant 162
was without any troublesome 53
was without its jurisdiction 40
was worked out differently 62
was worked out empirically 53
was worked out practically 50
was worked out principally 40
was worked out theoretically 73
was zealous and pertinacious 96
way affect any prerogative 87
way affect any requirement 58
way around this predicament 50
way around this requirement 105
way before her overmastering 42
way beyond his expectations 48
way beyond his understanding 42
way beyond our expectations 104
way beyond our understanding 294
way events are interpreted 66
way groups and individuals 85
way merely for convenience 50
way prices are established 57
way slowly and methodically 54
way slowly and reluctantly 41
way slowly and thoughtfully 65
way states and individuals 40
way through all departments 66
way through all impediments 244
way through all obstructions 144
way through his presentation 61
way through its development 126
way through its intricacies 58
way through our conversation 74
way through this complicated 162
way through this conversation 50
way through this labyrinthine 56
way unlike his predecessor 42
way without any interruption 59
way without any intervention 80
way without any preliminary 44
way without any significant 45
weak places and infirmities 73
wear clothes and accessories 109
web design and development 324
wet crushing and amalgamation 50
wet nurses and governesses 120
wet through with perspiration 1150
who accept this perspective 53
who adapts his conversation 199
who adopts this perspective 54
who already had contributed 85
who already had distinguished 61
who already had established 317
who already had experienced 148
who already had instructions 49
who already had investments 43
who already had significant 85
who already has established 65
who already has significant 62
who argued that christianity 103
who argued that development 71
who argued that differences 59
who argued that governments 63
who argued that individuals 195
who argues that development 55
who argues that differences 47
who argues that individuals 63
who assert that christianity 93
who assist law enforcement 53
who attend and participate 149
who awaits him impatiently 42
who awaits his resurrection 54
who became her inseparable 46
who became his housekeeper 63
who became his inseparable 81
who became his interpreter 53
who became too independent 46
who before had entertained 40
who before his appointment 276
who before was unqualified 68
who begins his professional 50
who betray this unfortunate 60
who bought and distributed 42
who breathed not individuals 47
who choose this alternative 192
who coined and popularized 42
who copied his manuscripts 40
who created and contributed 46
who created and established 69
who created and implemented 80
who created and perpetuated 69
who created and popularized 42
who created and transmitted 176
who created this magnificent 53
who created this masterpiece 73
who denied any involvement 114
who depend for subsistence 390
who design and manufacture 516
who desire its continuance 151
who dreaded its introduction 44
who earlier had established 79
who edited and contributed 89
who filled them obliterated 76
who follow his instructions 86
who forget all observances 44
who formed our constitution 321
who formed that constitution 132
who formed this confederacy 57
who formed this constitution 109
who formed this organization 50
who fought for emancipation 66
who fought with conspicuous 41
who fought with marlborough 47
