war political settlement in 47
was basically conditioned by 53
was basically considered as 90
was basically controlled by 195
was basically determined by 565
was basically equivalent to 120
was basically impossible to 105
was basically influenced by 146
was basically interested in 618
was basically irrelevant to 132
was basically restricted to 247
was basically successful in 70
was basically supportive of 104
was basically sympathetic to 271
was basically unaffected by 101
was basically understood as 64
was basically uninformed as 95
was belatedly discovered to 50
was belatedly recognized as 81
was belatedly recognized by 112
was belatedly recognized in 81
was carefully calculated by 88
was carefully calculated in 80
was carefully calculated so 132
was carefully calculated to 1074
was carefully calibrated by 80
was carefully calibrated to 147
was carefully circulated in 49
was carefully considered as 115
was carefully considered at 155
was carefully considered by 2147
was carefully considered in 863
was carefully considered on 47
was carefully considered to 63
was carefully controlled as 178
was carefully controlled at 92
was carefully controlled by 942
was carefully controlled in 411
was carefully controlled so 272
was carefully controlled to 403
was carefully cultivated by 491
was carefully cultivated in 172
was carefully cultivated to 60
was carefully determined at 44
was carefully determined by 345
was carefully determined in 90
was carefully dispatched to 42
was carefully documented by 191
was carefully documented in 153
was carefully elaborated by 91
was carefully elaborated in 63
was carefully encouraged by 69
was carefully evaporated to 98
was carefully formulated by 46
was carefully formulated in 52
was carefully formulated to 58
was carefully hoodwinked by 60
was carefully inculcated at 42
was carefully inculcated by 353
was carefully instructed as 199
was carefully instructed by 271
was carefully instructed in 1001
was carefully instructed on 57
was carefully instructed to 343
was carefully introduced to 63
was carefully maintained at 132
was carefully maintained by 244
was carefully maintained in 145
was carefully prescribed by 94
was carefully registered by 41
was carefully registered in 50
was carefully reproduced in 48
was carefully restricted by 137
was carefully restricted in 78
was carefully restricted to 317
was carefully scrutinizing the 95
was carefully structured so 113
was carefully structured to 242
was carefully supervised by 627
was carefully suppressed by 94
was carefully suppressed in 42
was carefully surrounded by 70
was cautiously approached by 42
was cautiously optimistic in 50
was cautiously supportive of 77
was centrally controlled by 192
was centrally implicated in 105
was centrally interested in 98
was certainly acceptable to 265
was certainly accessible to 73
was certainly accustomed to 169
was certainly aggravated by 250
was certainly antecedent to 48
was certainly applicable in 49
was certainly applicable to 326
was certainly appreciated by 406
was certainly appreciated in 58
was certainly appropriate in 67
was certainly appropriate to 188
was certainly astonished at 125
was certainly astonished by 41
was certainly astonished to 85
was certainly attractive in 50
was certainly attractive to 211
was certainly attributed to 64
was certainly calculated to 1780
was certainly captivated by 46
was certainly celebrated in 76
was certainly comparable to 149
was certainly compounded by 62
was certainly conditioned by 137
was certainly considered an 107
was certainly considered as 416
was certainly considered by 254
was certainly considered in 109
was certainly considered the 75
was certainly considered to 269
was certainly consistent in 76
was certainly controlled by 54
was certainly convenient to 113
was certainly creditable to 133
was certainly cultivated at 65
was certainly cultivated by 95
was certainly cultivated in 170
was certainly delightful to 75
was certainly democratic in 53
was certainly determined by 145
was certainly determined in 51
was certainly determined to 446
was certainly diminished by 69
was certainly diminished in 43
was certainly discouraging to 68
was certainly discovered by 52
was certainly discovered in 41
was certainly embarrassing to 64
was certainly emphasized by 46
was certainly encouraged by 814
was certainly encouraged in 107
was certainly encouraged to 113
was certainly equivalent to 94
was certainly exaggerating the 62
was certainly exceptional in 77
was certainly fabricated to 94
was certainly fascinated by 191
was certainly frequented by 50
was certainly heightened by 175
was certainly identified as 48
was certainly implicated in 147
was certainly impossible to 475
was certainly impressive in 61
was certainly impressive to 54
was certainly inadequate to 151
was certainly indicative of 332
was certainly indiscreet to 62
was certainly influenced by 5566
was certainly influenced in 226
was certainly influential in 357
was certainly influential on 43
was certainly interested in 2533
was certainly interested to 42
was certainly introduced at 63
was certainly introduced by 164
was certainly introduced in 45
was certainly introduced to 94
was certainly justifiable in 83
was certainly justifiable to 45
was certainly maintained by 64
was certainly maintained in 50
was certainly manifested in 73
was certainly obstructed by 74
was certainly overvalued in 71
was certainly preferable to 1662
was certainly prejudicial to 66
was certainly productive of 201
was certainly pronounced in 41
was certainly recognized as 413
was certainly recognized by 345
was certainly recognized in 343
was certainly reflective of 41
was certainly reinforced by 521
was certainly reinforced in 40
was certainly remarkable in 81
was certainly responsive to 52
was certainly restricted to 48
was certainly ridiculous to 50
was certainly sacrificed to 70
was certainly stimulated by 465
was certainly strengthened by 424
was certainly subsequent to 195
was certainly successful in 761
was certainly sufficient in 42
was certainly sufficient to 919
was certainly suggestive of 86
was certainly supportive of 70
was certainly surrounded by 127
was certainly sympathetic to 414
was certainly unconscious of 424
was certainly undermined by 54
was certainly understood as 145
was certainly understood at 85
was certainly understood by 449
was certainly understood in 151
was certainly understood to 153
was certainly undertaken by 45
was certainly undertaken in 52
was certainly unexpected by 58
was certainly unprepared to 51
was certainly vulnerable to 156
was challenged immediately by 211
was collected personally by 41
was collected separately in 85
was commanded immediately to 161
was commanded personally by 42
was commenced immediately on 91
was committed absolutely to 51
was committed approached the 42
was committed immediately to 41
was compelled constantly to 175
was compelled erroneously or 147
was compelled eventually to 221
was compelled frequently to 250
was compelled immediately to 220
was compelled inevitably to 44
was compelled personally to 95
was compelled ultimately to 81
was comprised essentially of 70
was conceived essentially as 665
was conceived essentially in 61
was conceived implicitly as 41
was conceived originally as 1166
was conceived originally by 122
was conceived originally in 82
was conceived originally to 75
was concisely summarized by 127
was concisely summarized in 55
was condemned beforehand to 63
was conducted essentially as 201
was conducted immediately to 205
was conducted originally by 45
was conducted personally by 101
was conducted separately by 62
was conducted separately in 82
was conducted separately on 46
was conducted subsequent to 49
was confirmed immediately by 63
was confirmed indirectly by 106
was connected intimately to 46
was considering acceptance of 52
was considering amendments to 139
was considering establishing an 53
was considering legislation on 40
was considering legislation to 540
was considering publication of 53
was considering recognition of 63
was considering transferring to 75
was consulted frequently by 170
was consulted frequently on 67
was consulted reverently as 53
was contacted personally by 40
was contained implicitly in 150
was contained originally in 62
was contested vigorously by 60
was continued destruction in 44
was continued resistance to 85
was converted completely to 121
was correctly appreciated at 76
was correctly appreciated by 62
was correctly attributed by 61
was correctly attributed to 413
was correctly classified as 284
was correctly classified by 86
was correctly classified in 121
was correctly considered by 43
was correctly considered to 52
was correctly determined by 130
was correctly determined in 68
was correctly determined to 62
was correctly emphasized by 52
was correctly formulated by 41
was correctly identified as 1668
was correctly identified by 807
was correctly identified in 834
was correctly identified on 66
was correctly interpreting the 126
was correctly pronounced by 41
was correctly recognized as 199
was correctly recognized by 190
was correctly recognized in 46
was correctly reproduced by 41
was correctly translated by 64
was correctly understood as 236
was correctly understood by 350
was correctly understood in 63
was correctly understood to 63
was countered immediately by 120
was currently attributed to 47
was currently experiencing in 41
was currently experiencing the 51
was currently fashionable in 78
was currently impossible to 59
was currently interested in 132
was decidedly embarrassing to 48
was decidedly evangelical in 42
was decidedly influenced by 349
was decidedly interested in 227
was decidedly preferable to 214
was decidedly strengthened by 44
was decidedly successful in 70
was decidedly sympathetic to 119
was decidedly unfriendly to 123
was decorated completely in 40
was dedicated completely to 51
was dedicated originally to 84
was delivered immediately to 66
was delivered originally as 86
was delivered originally in 42
was delivered personally by 245
was delivered personally to 218
was denounced everywhere as 238
was dependent essentially on 51
was dependent financially on 53
was dependent ordinarily on 423
was dependent ultimately on 63
was deposited originally as 83
was deposited subsequent to 55
was described accurately by 100
was described adequately by 43
was described clinically as 52
was described clinically by 56
was described eloquently by 49
was described frequently as 87
was described originally as 594
was described originally by 643
was described originally in 239
was described separately by 44
was described succinctly by 204
was described succinctly in 58
was destroyed completely by 234
was destroyed completely in 86
was developed abstractly by 228
was developed essentially as 74
was developed essentially by 60
was developed essentially in 56
was developed essentially to 55
was developed explicitly as 51
was developed explicitly to 155
was developed internally by 68
was developed originally as 1062
was developed originally at 105
was developed originally by 1316
was developed originally in 605
was developed originally on 42
was developed originally to 812
was developed separately by 91
was developed separately in 65
was developed subsequent to 164
was difficult accurately to 47
was difficult immediately to 40
was disclosed completely to 63
was discussed critically by 43
was discussed everywhere in 47
was discussed explicitly by 50
was discussed explicitly in 50
was discussed frequently at 59
was discussed frequently by 52
was discussed frequently in 154
was discussed informally by 87
was discussed informally in 145
was discussed originally by 41
was discussed originally in 40
was discussed separately in 103
was displayed everywhere in 51
was dissolved completely in 93
was dissolved separately in 51
was dominated completely by 177
was dominated essentially by 125
was doubtless acceptable to 58
was doubtless accustomed to 114
was doubtless aggravated by 302
was doubtless appreciated by 90
was doubtless calculated to 160
was doubtless conditioned by 78
was doubtless considered an 52
was doubtless considered as 153
was doubtless considered by 140
was doubtless considered in 67
was doubtless considered to 64
was doubtless convenient to 72
was doubtless determined by 227
was doubtless emboldened by 60
was doubtless encouraged by 600
was doubtless encouraged in 138
was doubtless encouraged to 95
was doubtless heightened by 258
was doubtless impossible to 70
was doubtless inevitable in 44
was doubtless influenced by 2981
was doubtless influenced in 227
was doubtless influenced to 115
was doubtless influential in 140
was doubtless instigated by 85
was doubtless interested in 142
was doubtless introduced by 170
was doubtless introduced in 41
was doubtless introduced to 78
was doubtless originally an 48
was doubtless originally the 73
was doubtless preferable to 53
was doubtless productive of 85
was doubtless reinforced by 341
was doubtless restrained by 54
was doubtless stimulated by 442
was doubtless stimulated to 51
was doubtless strengthened by 385
was doubtless strengthened in 47
was doubtless sufficient to 200
was doubtless unconscious of 76
was doubtless understood by 98
was doubtless understood to 50
was downright embarrassing to 80
was downright impossible to 74
was dreadfully distressed at 60
was dreadfully frightened at 210
was dreadfully frightened by 82
was dreadfully frightened of 63
was effective regardless of 122
was eminently acceptable to 197
was eminently accessible to 51
was eminently applicable to 81
was eminently appropriate to 49
was eminently attractive to 229
was eminently calculated to 2018
was eminently creditable to 73
was eminently preferable to 83
was eminently serviceable in 172
was eminently serviceable to 211
was eminently successful as 1495
was eminently successful at 153
was eminently successful in 4795
was eminently successful is 112
was eminently successful on 96
was eminently suggestive of 76
was endlessly fascinated by 339
was endlessly interested in 142
was especially acceptable to 234
was especially accessible to 59
was especially aggravated by 169
was especially aggravated in 144
was especially aggressive in 195
was especially applicable in 124
was especially applicable to 936
was especially appreciated by 627
was especially appreciated in 215
was especially appropriate as 91
was especially appropriate in 401
was especially appropriate to 703
was especially articulate in 53
was especially astonished at 99
was especially astonished by 64
was especially astonished to 50
was especially attractive as 78
was especially attractive in 245
was especially attractive to 3137
was especially attributed to 92
was especially burdensome in 45
was especially burdensome to 104
was especially calculated to 368
was especially captivated by 383
was especially celebrated as 106
was especially celebrated by 42
was especially celebrated in 124
was especially complained of 66
was especially considered as 124
was especially considered in 68
was especially convenient in 56
was especially convenient to 68
was especially creditable to 77
was especially criticized by 106
was especially cultivated at 52
was especially cultivated by 327
was especially cultivated in 271
was especially deferential to 43
was especially delightful to 241
was especially designated as 49
was especially determined to 610
was especially devastated by 73
was especially disastrous in 152
was especially disastrous to 230
was especially discouraging to 102
was especially disdainful of 145
was especially disheartening to 62
was especially dismissive of 79
was especially distressed at 80
was especially distressed by 400
was especially distressed to 58
was especially efficacious in 117
was especially elaborated by 65
was especially embarrassing to 226
was especially embittered by 82
was especially emphasized as 40
was especially emphasized at 49
was especially emphasized by 840
was especially emphasized in 562
was especially encouraged by 651
was especially encouraged in 113
was especially encouraged to 125
was especially enthusiastic in 135
was especially exasperating to 101
was especially fascinated by 2328
was especially fascinated to 43
was especially fashionable in 116
was especially felicitous in 85
was especially formidable in 45
was especially frequented by 73
was especially frightened by 71
was especially frightened of 55
was especially frustrated by 141
was especially hospitable to 180
was especially implicated in 42
was especially impressive as 118
was especially impressive in 387
was especially impressive on 44
was especially impressive to 162
was especially indicative of 89
was especially influenced by 3378
was especially influenced in 173
was especially influential as 93
was especially influential in 4945
was especially influential on 262
was especially innovative in 85
was especially insightful in 40
was especially instructed by 65
was especially instructed to 480
was especially interested as 141
was especially interested at 68
was especially interested by 202
was especially interested in 89290
was especially interested to 958
was especially intolerant of 192
was especially manifested by 149
was especially manifested in 486
was especially meticulous in 56
was especially observable at 41
was especially observable in 260
was especially observable on 44
was especially particular in 46
was especially particular to 43
was especially patronized by 88
was especially perceptive in 47
was especially persistent in 240
was especially persuasive in 57
was especially predictive of 54
was especially prejudicial to 47
was especially privileged to 85
was especially productive in 140
was especially productive of 182
was especially proficient at 61
was especially proficient in 390
was especially profitable in 42
was especially profitable to 95
was especially pronounced as 115
was especially pronounced at 285
was especially pronounced in 9728
was especially pronounced on 472
was especially propagated by 51
was especially protective of 184
was especially recognized by 88
was especially recognized in 50
was especially reinforced by 57
was especially remarkable as 113
was especially remarkable at 72
was especially remarkable in 884
was especially remarkable on 45
was especially remembered by 60
was especially remembered in 101
was especially respectful of 42
was especially responsive to 356
was especially serviceable in 117
was especially serviceable to 80
was especially solicitous in 52
was especially solicitous of 269
was especially solicitous to 188
was especially stimulated by 508
was especially stimulated in 53
was especially strengthened by 127
was especially strengthened in 43
was especially successful as 239
was especially successful at 240
was especially successful in 8089
was especially suggestive of 43
was especially supportive in 40
was especially supportive of 467
was especially sympathetic to 463
was especially unfriendly to 40
was especially vociferous in 158
was especially vulnerable as 125
was especially vulnerable at 43
was especially vulnerable in 137
was especially vulnerable on 109
was especially vulnerable to 2955
was estimated indirectly by 114
was estimated separately by 75
was estimated separately in 43
was evaluated negatively by 63
was evaluated positively by 141
was evaluated positively in 45
was evaluated separately by 62
was evaluated separately in 61
was evidently acceptable to 157
was evidently accustomed to 1104
was evidently antecedent to 42
was evidently applicable to 55
was evidently appreciated by 226
was evidently astonished at 316
was evidently astonished to 46
was evidently attractive to 89
was evidently attributed to 44
was evidently bewildered by 62
was evidently calculated to 610
was evidently captivated by 88
was evidently conditioned by 71
was evidently considered an 199
was evidently considered as 542
was evidently considered by 572
was evidently considered in 72
was evidently considered of 133
was evidently considered the 261
was evidently considered to 545
was evidently controlled by 122
was evidently determined by 458
was evidently determined in 40
was evidently determined on 56
was evidently determined to 2796
was evidently distressed at 99
was evidently distressed by 77
was evidently encouraged by 169
was evidently encouraged to 66
was evidently equivalent to 104
was evidently expressive of 40
was evidently fascinated by 441
was evidently foredoomed to 74
was evidently formulated in 45
was evidently frightened at 102
was evidently frightened by 68
was evidently frightened of 41
was evidently frustrated by 46
was evidently heightened by 122
was evidently implicated in 40
was evidently impossible to 1489
was evidently inadequate to 226
was evidently indicative of 49
was evidently indigenous in 53
was evidently indisposed to 168
was evidently influenced by 1649
was evidently influenced in 97
was evidently influential in 45
was evidently instructed to 72
was evidently interested in 1053
was evidently introduced by 165
was evidently introduced in 79
was evidently introduced to 125
was evidently originally the 59
was evidently overlooked by 106
was evidently preferable to 85
was evidently prescribed by 44
was evidently productive of 64
was evidently recognized as 207
was evidently recognized by 122
was evidently recognized in 40
was evidently restricted by 44
was evidently restricted to 130
was evidently stimulated by 181
was evidently strengthened by 133
was evidently subsequent to 44
was evidently successful in 251
was evidently sufficient to 384
was evidently surrounded by 109
was evidently sympathetic to 84
was evidently unconscious of 487
was evidently understood as 341
was evidently understood by 196
was evidently understood to 62
was evidently undertaken in 49
was evidently unexpected by 101
was evidently unprepared to 112
was evidently untroubled by 44
was exceedingly acceptable to 107
was exceedingly appropriate to 48
was exceedingly astonished at 164
was exceedingly astonished to 168
was exceedingly attractive in 41
was exceedingly attractive to 155
was exceedingly convenient to 53
was exceedingly creditable to 101
was exceedingly delightful to 126
was exceedingly diminished at 48
was exceedingly diminished by 53
was exceedingly disastrous to 61
was exceedingly distressed at 119
was exceedingly distressed by 146
was exceedingly embarrassing to 149
was exceedingly entertaining to 146
was exceedingly fashionable in 52
was exceedingly frightened at 46
was exceedingly frightened by 77
was exceedingly hospitable to 65
was exceedingly influential in 115
was exceedingly interested by 175
was exceedingly interested in 1177
was exceedingly interested to 68
was exceedingly intolerant of 74
was exceedingly particular as 63
was exceedingly particular in 106
was exceedingly preoccupied by 89
was exceedingly profitable to 111
was exceedingly ridiculous in 120
was exceedingly scrupulous in 55
was exceedingly solicitous to 86
was exceedingly successful in 246
was exceedingly unfriendly to 40
was exceedingly vulnerable to 166
was excessive dependence on 47
was exercised indirectly by 46
was exercised originally by 76
was explained succinctly by 51
was expressed beautifully by 105
was expressed beautifully in 49
was expressed concretely by 58
was expressed concretely in 89
was expressed eloquently by 191
was expressed eloquently in 71
was expressed explicitly by 87
was expressed explicitly in 127
was expressed forcefully by 188
was expressed forcefully in 116
was expressed frequently by 102
was expressed frequently in 146
was expressed indirectly by 57
was expressed indirectly in 71
was expressed originally in 53
was expressed poignantly by 43
was expressed succinctly by 605
was expressed succinctly in 212
was expressly applicable to 49
was expressly attributed to 116
was expressly calculated to 117
was expressly conditional on 190
was expressly conditioned on 317
was expressly considered by 43
was expressly designated as 127
was expressly designated the 40
was expressly determined by 68
was expressly determined in 107
was expressly disclaimed by 102
was expressly encouraged by 41
was expressly formulated by 72
was expressly formulated in 82
was expressly guaranteed by 87
was expressly guaranteed to 57
was expressly identified as 48
was expressly identified in 40
was expressly instructed by 134
was expressly instructed to 404
was expressly interested in 58
was expressly maintained by 57
was expressly predicated on 41
was expressly prescribed by 40
was expressly prescribed in 61
was expressly proclaimed by 41
was expressly prohibited by 962
was expressly prohibited in 212
was expressly prohibited to 148
was expressly recognized as 544
was expressly recognized by 785
was expressly recognized in 1299
was expressly restricted to 214
was expressly stipulated by 434
was expressly stipulated in 727
was expressly stipulated on 43
was expressly stipulated to 117
was expressly understood to 40
was extensive destruction of 224
was extensive exploration of 44
was extremely acceptable at 97
was extremely acceptable to 377
was extremely accessible to 46
was extremely aggressive in 161
was extremely appropriate to 51
was extremely articulate in 52
was extremely astonished at 233
was extremely astonished by 62
was extremely astonished to 271
was extremely attractive in 131
was extremely attractive to 945
was extremely burdensome on 47
was extremely burdensome to 161
was extremely charitable to 103
was extremely consistent in 66
was extremely convenient to 140
was extremely conversant in 117
was extremely creditable to 235
was extremely cumbersome to 49
was extremely deferential to 148
was extremely delightful to 60
was extremely democratic in 80
was extremely demoralizing to 60
was extremely determined to 54
was extremely disapproving of 44
was extremely disastrous to 147
was extremely discouraging to 172
was extremely disheartening to 61
was extremely disquieted in 71
was extremely disruptive to 83
was extremely distressed at 180
was extremely distressed by 723
was extremely distressed to 94
was extremely economical in 81
was extremely embarrassing to 561
was extremely encouraged by 48
was extremely exasperating to 62
was extremely fascinated by 75
was extremely fashionable at 55
was extremely fashionable in 158
was extremely formidable to 45
was extremely frightened at 92
was extremely frightened by 197
was extremely frightened of 203
was extremely frustrated at 48
was extremely frustrated by 246
was extremely hospitable to 140
was extremely impressive in 59
was extremely impressive to 98
was extremely inadequate to 76
was extremely indisposed to 57
was extremely influenced by 158
was extremely influential as 246
was extremely influential at 106
was extremely influential in 2901
was extremely influential on 313
was extremely influential to 45
was extremely innovative in 73
was extremely interested by 120
was extremely interested in 15929
was extremely interested to 391
was extremely intolerant of 313
was extremely meticulous in 107
was extremely oppressive to 85
was extremely optimistic in 49
was extremely overvalued in 45
was extremely particular as 104
was extremely particular in 229
was extremely particular to 41
was extremely perceptive in 50
was extremely persistent in 74
was extremely possessive of 149
was extremely prejudicial to 417
was extremely privileged to 44
was extremely productive in 218
was extremely proficient at 69
was extremely proficient in 161
was extremely profitable in 73
was extremely profitable to 273
was extremely prosperous in 51
was extremely protective of 637
was extremely punctilious in 130
was extremely respectful of 87
was extremely responsive to 250
was extremely restricted in 110
was extremely scrupulous in 101
was extremely serviceable in 54
was extremely serviceable to 117
was extremely solicitous in 42
was extremely solicitous of 217
was extremely solicitous to 1251
was extremely successful as 722
was extremely successful at 436
was extremely successful in 3947
was extremely successful on 80
was extremely suggestive of 63
was extremely supportive in 64
was extremely supportive of 766
was extremely sympathetic to 548
was extremely unfriendly to 45
was extremely vulnerable at 48
was extremely vulnerable in 120
was extremely vulnerable on 51
was extremely vulnerable to 2086
was factually impossible to 47
was faithfully discharged by 158
was faithfully maintained by 90
was faithfully representing the 41
was faithfully reproduced by 137
was faithfully reproduced in 395
was faithfully reproduced on 91
was familiarly acquainted in 120
was familiarly designated by 45
was favorably considered at 55
was favorably considered by 426
was favorably considered in 60
was favorably influenced by 356
was fervently interested in 61
was floundering helplessly in 83
was forbidden publication in 48
was forwarded immediately to 144
was functional equivalent of 57
was gallantly maintained by 123
was generally abbreviated to 55
was generally acceptable as 237
was generally acceptable in 161
was generally acceptable to 1198
was generally accessible to 144
was generally accredited to 43
was generally accustomed to 258
was generally acquiesced in 964
was generally applicable to 553
was generally appreciated as 121
was generally appreciated at 50
was generally appreciated by 257
was generally appreciated in 111
was generally appropriate to 74
was generally attributed at 60
was generally attributed by 122
was generally attributed in 55
was generally attributed to 5897
was generally behindhand in 48
was generally calculated at 103
was generally calculated to 57
was generally celebrated as 47
was generally celebrated at 52
was generally celebrated by 87
was generally celebrated in 99
was generally celebrated on 100
was generally circulated in 53
was generally circulated of 47
was generally classified as 438
was generally comparable to 295
was generally complained of 193
was generally conditioned by 74
was generally consequent on 57
was generally considered an 1534
was generally considered as 10748
was generally considered at 338
was generally considered by 1534
was generally considered in 575
was generally considered of 136
was generally considered so 92
was generally considered the 4906
was generally considered to 16354
was generally consistent in 136
was generally controlled by 493
was generally criticized as 145
was generally criticized by 81
was generally cultivated by 82
was generally cultivated in 156
was generally designated as 570
was generally designated by 186
was generally designated in 53
was generally designated the 59
was generally determined by 1075
was generally determined on 102
was generally determined to 64
was generally discharged by 56
was generally discounted as 110
was generally discounted by 50
was generally discovered to 43
was generally dismissive of 141
was generally distrusted by 66
was generally encouraged by 158
was generally encouraged to 59
was generally equivalent to 372
was generally formulated in 73
was generally frequented by 53
was generally frustrated by 46
was generally hereditary in 52
was generally hospitable to 53
was generally identified as 752
was generally identified by 109
was generally impossible to 985
was generally inadequate in 43
was generally inadequate to 114
was generally indicative of 112
was generally influenced by 316
was generally interested in 571
was generally intolerant of 54
was generally introduced as 401
was generally introduced by 134
was generally introduced in 245
was generally introduced to 86
was generally irrelevant to 52
was generally maintained at 157
was generally maintained by 313
was generally maintained in 657
was generally manifested by 92
was generally manifested in 172
was generally observable in 47
was generally obstructed by 52
was generally optimistic in 52
