wan climbs with diminished 44
was denied this consolation 55
was devout and charitable 44
was direct and aggressive 47
was direct and conclusive 64
was direct and continuous 78
was direct and deliberate 43
was direct and determined 40
was direct and inevitable 65
was direct and spontaneous 61
was direct and substantial 73
was divine and infallible 44
was docile and submissive 67
was dogged and determined 53
was dogged with misfortune 53
was doomed for destruction 92
was dotted with farmhouses 41
was dotted with fortresses 45
was dotted with prosperous 62
was doubting and deliberating 40
was driven off immediately 68
was dubious and irresolute 154
was dusted for fingerprints 112
was eagerly and gratefully 58
was earnest and enthusiastic 118
was earnest and impassioned 67
was earnest and impressive 307
was earnest and industrious 45
was earnest and interested 67
was earnest and persistent 66
was earnest and persuasive 55
was earnest and successful 87
was edited and introduced 160
was edited and translated 1334
was edited for publication 601
was editor and proprietor 1472
was editor and translator 74
was elated and immediately 89
was eluted with chloroform 438
was enduring with ignominious 91
was engaged with literature 104
was engaged with mithridates 67
was english and protestant 337
was enjoying her discomfort 318
was enjoying her retirement 108
was enjoying his discomfort 214
was enjoying his retirement 203
was enjoying this experience 42
was enjoying this unexpected 48
was enough for shakespeare 104
was enough for trepidation 40
was exciting and delightful 67
was exciting and entertaining 95
was exciting and exhilarating 382
was exciting and invigorating 104
was exciting and successful 40
was exiled and imprisoned 167
was exposing its imbecility 61
was fairly and accurately 50
was fairly and handsomely 65
was fairly and impartially 101
was famine and pestilence 105
was famous and influential 70
was famous and prosperous 44
was famous and successful 131
was famous for entertaining 46
was famous for establishing 48
was famous for representing 55
was faulty and inadequate 42
was faulty and incomplete 54
was feeble and frightened 104
was feeble and inadequate 64
was feeble and incoherent 55
was feeble and inconstant 78
was feeble and indecisive 44
was feeble and indistinct 40
was feeble and irresolute 300
was feeble and unconvincing 49
was feudal and territorial 62
was fickle and inconstant 175
was fierce and aboriginal 51
was fierce and acrimonious 40
was fierce and casualties 57
was fierce and continuous 125
was fierce and determined 505
was fierce and implacable 87
was fierce and persistent 50
was fierce and protracted 210
was fierce and relentless 99
was fierce and tumultuous 208
was fighting for democratic 58
was fighting for principles 59
was fighting for recognition 226
was filled and overflowed 58
was filled and surrounded 272
was filled with abhorrence 415
was filled with accusations 187
was filled with activities 321
was filled with adrenaline 88
was filled with adventures 145
was filled with alligators 81
was filled with appreciation 104
was filled with appropriate 54
was filled with associations 51
was filled with assurances 48
was filled with attendants 117
was filled with attractive 128
was filled with barricades 45
was filled with beautifully 238
was filled with bitterness 2481
was filled with boisterous 79
was filled with brightness 259
was filled with candidates 84
was filled with cartridges 109
was filled with casualties 47
was filled with celebration 60
was filled with characters 108
was filled with cigarettes 64
was filled with coagulated 171
was filled with collections 40
was filled with combatants 64
was filled with communists 153
was filled with complaints 410
was filled with compressed 334
was filled with compunction 283
was filled with concentric 50
was filled with confidence 1006
was filled with connective 67
was filled with consolation 145
was filled with constables 44
was filled with continuous 97
was filled with crocodiles 68
was filled with curiosities 83
was filled with debauchery 42
was filled with delightful 256
was filled with denunciation 52
was filled with desperation 122
was filled with detectives 50
was filled with detestation 70
was filled with difficulty 51
was filled with discontent 412
was filled with discussions 238
was filled with disjointed 40
was filled with dissensions 51
was filled with distortions 48
was filled with distraction 119
was filled with distressed 52
was filled with electrical 96
was filled with electronic 177
was filled with enactments 81
was filled with engagements 145
was filled with enthusiastic 331
was filled with excitement 4754
was filled with exhilarating 87
was filled with expectancy 110
was filled with expectation 362
was filled with explosives 210
was filled with expressions 310
was filled with exuberance 81
was filled with falsehoods 79
was filled with fascination 80
was filled with fashionable 98
was filled with foreigners 321
was filled with fragrances 48
was filled with friendship 47
was filled with frightened 148
was filled with frustration 434
was filled with gentleness 50
was filled with government 173
was filled with grandmother 46
was filled with granulation 254
was filled with historical 137
was filled with horizontal 178
was filled with hypocrites 99
was filled with hysterical 66
was filled with illustrious 92
was filled with imagination 46
was filled with immigrants 110
was filled with impatience 348
was filled with impressions 99
was filled with impressive 45
was filled with incredible 197
was filled with incredibly 58
was filled with indignation 3855
was filled with individual 55
was filled with information 459
was filled with insecurity 64
was filled with inspiration 115
was filled with insurgents 65
was filled with interested 114
was filled with interviews 62
was filled with intoxicating 359
was filled with invectives 78
was filled with lamentation 310
was filled with literature 50
was filled with loneliness 425
was filled with manuscript 284
was filled with mattresses 56
was filled with melancholy 1125
was filled with memorabilia 151
was filled with miraculous 62
was filled with misfortune 44
was filled with multitudes 132
was filled with musketeers 55
was filled with negotiations 62
was filled with newspapers 103
was filled with nightingales 72
was filled with nightmares 200
was filled with numberless 46
was filled with operatives 84
was filled with optimistic 48
was filled with overpowering 51
was filled with overwhelming 253
was filled with parachutes 51
was filled with pedestrians 95
was filled with perplexity 167
was filled with phosphorus 41
was filled with platitudes 41
was filled with pleasurable 114
was filled with politicians 144
was filled with predictions 49
was filled with prejudices 69
was filled with preparation 51
was filled with privateers 40
was filled with professions 53
was filled with propaganda 94
was filled with prosperous 105
was filled with protestant 43
was filled with pulverized 57
was filled with quantities 49
was filled with references 704
was filled with reflections 132
was filled with relatively 61
was filled with remarkable 73
was filled with repentance 113
was filled with reproaches 63
was filled with repugnance 121
was filled with resentment 1291
was filled with resignation 70
was filled with respectful 59
was filled with revelations 40
was filled with sandwiches 45
was filled with scientific 129
was filled with sculptures 118
was filled with sensational 85
was filled with sentiments 85
was filled with servicemen 61
was filled with signatures 73
was filled with skepticism 63
was filled with snowflakes 85
was filled with solicitude 192
was filled with spectacles 107
was filled with spectators 1681
was filled with speculation 306
was filled with statements 121
was filled with statistics 87
was filled with stragglers 108
was filled with successive 54
was filled with sufficient 61
was filled with suggestions 98
was filled with supporters 104
was filled with suppressed 383
was filled with sympathetic 120
was filled with tenderness 1987
was filled with townspeople 68
was filled with traditional 95
was filled with transients 50
was filled with transports 75
was filled with treacherous 53
was filled with tremendous 328
was filled with trepidation 802
was filled with triumphant 81
was filled with tumultuous 114
was filled with turbulence 60
was filled with unanswered 73
was filled with unconscious 57
was filled with unemployed 77
was filled with unexpected 155
was filled with unresolved 42
was filled with unspeakable 504
was filled with vegetables 121
was filled with volunteers 115
was filled with wanderlust 113
was filled with warehouses 55
was filled with wickedness 145
was filled with wonderment 537
was filled with worshipers 195
was firmly and definitely 41
was firmly and resolutely 124
was fitted with adjustable 46
was fitted with electronic 40
was flabby and irresolute 276
was flawed and inadequate 43
was flawed and incomplete 73
was fleeting and evanescent 59
was flirting with bankruptcy 61
was fluent and persuasive 73
was formal and ceremonious 48
was formal and cumbersome 77
was formal and impersonal 68
was formal and mechanical 61
was formed and christened 55
was formed and controlled 293
was formed and cultivated 57
was formed and designated 65
was formed and dispatched 46
was formed and eventually 110
was formed and flourished 65
was formed and immediately 175
was formed and influenced 49
was formed and instructed 75
was formed and maintained 316
was formed and proclaimed 58
was formed and recognized 75
was formed and registered 946
was formed and strengthened 106
was formed for constructing 67
was formed for establishing 120
was formed for friendship 178
was formed has terminated 122
was formed his friendship 46
was formed that eventually 64
was formed that remarkable 90
was formed with difficulty 42
was formed with government 203
was formed with membership 63
was fought with bitterness 50
was fought with desperation 47
was fought with incredible 41
was fought with particular 43
was framed and introduced 139
was frayed and disheveled 70
was freely and cheerfully 55
was freely and frequently 135
was freely and generously 127
was fretting with impatience 66
was friend and confidante 62
was frigid was psychiatric 47
was frozen for subsequent 54
was frugal and industrious 140
was fruits and vegetables 50
was funded and controlled 65
was furious and complained 208
was furious and considered 116
was furious and determined 249
was furious and formidable 87
was furious and frightened 380
was furious and frustrated 273
was furious and immediately 389
was furious and instructed 48
was furious with discontent 42
was furious with indignation 222
was furious with strickland 40
was futile and essentially 47
was futile and impossible 44
was futile and irrelevant 100
was futile and ridiculous 42
was gained and maintained 131
was gained with difficulty 54
was galileo who discovered 66
was gathering this information 45
was gentle and attractive 57
was gentle and benevolent 114
was gentle and deferential 42
was gentle and irresolute 99
was gentle and melancholy 42
was gentle and persuasive 288
was gentle and protective 44
was gentle and respectful 100
was gentle and restrained 40
was gentle and solicitous 93
was gentle and submissive 171
was gentle and supportive 51
was gentle and sympathetic 380
was gentle but determined 48
was gentle but persistent 58
was gifted with exceptional 163
was gifted with imagination 137
was gifted with miraculous 76
was gifted with remarkable 291
was gifted with sufficient 49
was gladly and gratefully 58
was gloomy and acrimonious 94
was gloomy and despondent 106
was gloomy and discouraging 179
was gloomy and dispirited 49
was gloomy and distracted 42
was gloomy and melancholy 58
was gloomy and oppressive 91
was gloomy and preoccupied 215
was greater than consumption 52
was greater than originally 159
was greater than shakespeare 193
was greatly and dangerously 66
was greatly and deservedly 228
was greatly and immediately 103
was grinning with excitement 65
was ground for apprehending 89
was guided and controlled 1059
was guided and determined 44
was guided and encouraged 493
was guided and influenced 111
was guided and stimulated 50
was guided and strengthened 44
was guided and supervised 103
was gutted and completely 49
was hailed and celebrated 125
was hailed with acclamation 1286
was hailed with approbation 126
was hailed with boisterous 51
was hailed with enthusiastic 430
was hailed with expressions 86
was hailed with transports 326
was hailed with tremendous 97
was hailed with tumultuous 128
was hailed with vociferous 83
was hardly any affirmation 46
was hardly any appreciable 99
was hardly any circulation 54
was hardly any competition 155
was hardly any consolation 64
was hardly any correlation 52
was hardly any department 72
was hardly any difference 2526
was hardly any difficulty 47
was hardly any discipline 42
was hardly any distinction 301
was hardly any experience 50
was hardly any government 90
was hardly any indigenous 69
was hardly any information 139
was hardly any insinuation 62
was hardly any interaction 96
was hardly any likelihood 74
was hardly any literature 108
was hardly any preparation 44
was hardly any recognition 60
was hardly any recognized 84
was hardly any resistance 318
was hardly any scientific 66
was hardly any substantial 62
was hardly any systematic 92
was hardly yet extinguished 46
was haunting his imagination 41
was helped and encouraged 352
was helped and influenced 65
was helped and strengthened 40
was higher than calculated 93
was higher than comparable 71
was higher than originally 139
was highly and deservedly 264
was highly and negatively 56
was highly and positively 195
was hinted that hereditary 72
was hoarse and indistinct 47
was hoarse with excitement 316
was hoarse with suppressed 80
was honest and aboveboard 60
was honest and consistent 89
was honest and dependable 121
was honest and industrious 417
was honest and trustworthy 347
was horror and repugnance 50
was humane and beneficent 50
was humane and benevolent 134
was humane and charitable 149
was humble and apologetic 75
was humble and respectful 72
was humble and submissive 221
was humbly and gratefully 75
was hunted and persecuted 158
was imbued with confidence 41
was imbued with principles 44
was imbued with republican 48
was imposing and impressive 66
was indeed being considered 48
was indeed not remarkable 41
was indeed one department 115
was indeed one difference 110
was indeed one difficulty 45
was indeed our destination 100
was indeed this difference 73
was indeed too remarkable 72
was ingenious and persuasive 47
was ingenious and successful 45
was issued and circulated 215
was issued and registered 46
was issued and subscribed 120
was issued for apprehending 427
was issued for circulation 107
was issued for distributing 46
was issued for publication 51
was issued for volunteers 204
was issued that prohibited 139
was itself being undermined 45
was jailed and eventually 58
was jailed for conspiracy 44
was jailed for distributing 57
was jammed with enthusiastic 41
was jammed with pedestrians 44
was jammed with spectators 361
was jealous and possessive 513
was jealous and punctilious 95
was jealous and tyrannical 50
was jealous and vindictive 96
was joyful and triumphant 52
was joyous and triumphant 42
was judged not sufficient 66
was justly and rightfully 89
was killed and lieutenant 333
was killed and sacrificed 55
was killed for examination 69
was killed with chloroform 207
was kindly and benevolent 40
was kindly and charitable 42
was kindly and courteously 102
was kindly and generously 210
was kindly and hospitable 71
was kindly and hospitably 353
was kindly and sympathetic 262
was kneeling and reverently 69
was knocking for admittance 60
was languid and melancholy 171
was larded with references 52
was larger and apparently 55
was larger than originally 86
was laughing with excitement 127
was lawful and justifiable 106
was lawful and meritorious 106
was lawful was reverenced 62
was learned and cultivated 43
was learned and industrious 46
was learned and remembered 50
was learned and understood 120
was learned that lieutenant 97
was levied for constructing 47
was listed and registered 67
was little age difference 59
was little new information 133
was little new investment 93
was little real competition 61
was little real difference 623
was little real distinction 46
was little real expectation 47
was little real information 43
was little real resistance 47
was little sex difference 66
was little that government 42
was little that individual 44
was lively and attractive 125
was lively and continuous 78
was lively and entertaining 556
was lively and enthusiastic 107
was lively and expressive 59
was lively and interested 111
was lively and spontaneous 46
was lively and unaffected 64
was lively and unreserved 204
was loaded and discharged 79
was loaded and dispatched 63
was loaded with civilities 147
was loaded with contraband 102
was loaded with decorations 40
was loaded with delicacies 74
was loaded with electronic 52
was loaded with explosives 297
was loaded with information 119
was loaded with opprobrium 56
was loaded with references 55
was loaded with reproaches 124
was loaded with symbolical 49
was loaded with undeserved 47
was loaded with vegetables 53
was locked and barricaded 44
was lodged was remarkably 43
was lonely and despondent 86
was lonely and friendless 84
was lonely and frightened 830
was lonely and frustrated 188
was lonely and melancholy 49
was lonely and monotonous 79
was lonely and vulnerable 138
was looked for everywhere 46
was loudly and deservedly 48
was loudly and frequently 67
was loudly and vehemently 59
was lovely and delightful 97
was maimed and disfigured 40
was mainly for propaganda 55
was manful and determined 47
was mapped out beforehand 66
was marked and consistent 43
was marked and persistent 41
was marked for destruction 954
was marked for distinction 45
was marked for elimination 65
was marked for liquidation 62
was marked for persecution 44
was marked for punishment 62
was marked out beforehand 66
was marked with appropriate 86
was marked with characters 56
was marked with devastation 43
was marked with distinction 55
was marked with expressions 77
was marked with milestones 64
was marked with particular 43
was marked with scrupulous 55
was marshy and unsuitable 41
was matter for conjecture 78
was matter for speculation 56
was melted with tenderness 92
was merely being consistent 85
was merely being diplomatic 44
was merely her hereditary 63
was merely her imagination 75
was merely his imagination 102
was merely his instrument 78
was merely its instrument 47
was merely one particular 92
was misery and degradation 66
was mobbed and imprisoned 57
was mobbed for autographs 43
was mobile and expressive 92
was modern and fashionable 40
was modern and scientific 97
was modest and respectful 129
was modest and restrained 41
was modest and unaffected 53
was modest and unpretending 161
was modest but sufficient 49
was morgan who eventually 57
was mourning and lamentation 195
was munching and disappeared 41
was mutual and reciprocal 89
was narrow and compressed 49
was narrow and contracted 132
was narrow and individual 40
was narrow and intolerant 209
was narrow and monotonous 41
was narrow and prejudiced 48
was narrow and restricted 390
was narrow and superficial 69
was narrow and surrounded 45
was narrow and treacherous 116
was native and unaffected 49
was needed and appreciated 245
was needed for comparison 82
was needed for consumption 129
was needed for cultivation 112
was needed for educational 44
was needed for efficiency 54
was needed for establishing 48
was needed for government 99
was needed for individual 61
was needed for investment 167
was needed for legislation 46
was needed for legitimate 45
was needed for parachutes 69
was needed for preparation 157
was needed for remittance 44
was needed for scientific 41
was needed for settlement 83
was needed for shipbuilding 58
was needed for structural 40
was needed for successful 243
was needed for sustenance 44
was needed for transporting 40
was needed was confidence 45
was needed was information 85
was needed was sufficient 88
was newton who discovered 68
was nobody she reverenced 77
was nobody who understood 81
was noised and celebrated 111
was normal and acceptable 219
was normal and appropriate 71
was normal and inevitable 105
was normal and legitimate 42
was normal and uneventful 77
was obeyed with reluctance 68
was obvious and formidable 83
was obvious and imperative 46
was obvious and inevitable 214
was obvious and overwhelming 50
was obvious that eisenhower 61
was obvious that eventually 78
was obvious that government 197
was obvious that individual 55
was obvious that khrushchev 44
was obvious that management 46
was obvious that negotiations 50
was obvious that substantial 50
was obvious that traditional 55
was obvious they considered 42
was offering her friendship 49
was offering his resignation 54
was opened and discharged 46
was opened and immediately 125
was opened and maintained 175
was opened for competition 53
was opened for cultivation 71
was opened for establishing 41
was opened for examination 123
was opened for exploration 75
was opened for instruction 418
was opened for negotiations 49
was opened for settlement 2688
was opened for signatures 205
was opened with appropriate 415
was opened with difficulty 323
was opened with impressive 95
was openly and consciously 49
was openly and constantly 71
was openly and distinctly 81
was openly and explicitly 50
was openly and flagrantly 85
was openly and frequently 90
was openly and notoriously 161
was openly and positively 42
was openly and vehemently 56
was openly and vigorously 74
