wad say to mistress 52
war and the multiple 52
war and the munitions 64
war and the needless 44
war and the negative 44
war and the neutrals 49
war and the nobility 101
war and the november 66
war and the numerous 116
war and the officers 98
war and the operation 89
war and the ordinary 103
war and the original 74
war and the outrages 45
war and the overthrow 490
war and the pacifist 46
war and the parallel 100
war and the partisan 73
war and the partition 436
war and the patriotic 130
war and the payments 67
war and the peacemaking 50
war and the peacetime 42
war and the pentagon 40
war and the personal 229
war and the physical 169
war and the pleasures 153
war and the policies 345
war and the politics 421
war and the positive 83
war and the possible 761
war and the potential 636
war and the powerful 78
war and the practice 409
war and the presence 689
war and the pressure 359
war and the prevailing 324
war and the probable 248
war and the problems 1051
war and the proceeds 51
war and the profound 85
war and the progress 306
war and the prolonged 121
war and the promises 42
war and the promotion 307
war and the property 65
war and the proposal 70
war and the proposed 162
war and the prospect 842
war and the protecting 86
war and the protests 116
war and the provision 137
war and the purchase 82
war and the purposes 106
war and the quarrels 47
war and the questions 193
war and the readiness 61
war and the realities 198
war and the rebellion 247
war and the rebuilding 157
war and the recession 245
war and the reckless 50
war and the recovery 170
war and the reduction 315
war and the refugees 78
war and the rejection 116
war and the relations 173
war and the relative 333
war and the religious 195
war and the republic 213
war and the response 103
war and the restless 56
war and the retention 51
war and the reversal 46
war and the rhetoric 88
war and the salvation 66
war and the sanctions 137
war and the savagery 41
war and the scaffold 42
war and the scarcity 200
war and the scottish 48
war and the secession 140
war and the security 369
war and the selection 52
war and the services 49
war and the severity 113
war and the shattering 56
war and the shortage 403
war and the situation 607
war and the socialist 217
war and the soldiers 398
war and the spaniards 60
war and the specific 127
war and the spoliation 169
war and the staggering 43
war and the standard 62
war and the steamship 45
war and the stimulus 58
war and the stoppage 49
war and the strategy 186
war and the struggle 1256
war and the succeeding 234
war and the sufferings 404
war and the supposed 66
war and the survival 181
war and the tactical 47
war and the tashkent 119
war and the tendency 165
war and the terrible 750
war and the thirteenth 125
war and the thousands 96
war and the threatened 192
war and the transfer 182
war and the treachery 128
war and the treatment 714
war and the trenches 72
war and the triumphs 53
war and the troubled 84
war and the troubles 178
war and the ultimate 491
war and the underlying 49
war and the unstable 46
war and the upheavals 122
war and the vagaries 56
war and the veterans 68
war and the wanderings 88
war and the wretched 40
war and to alleviate 43
war and to american 76
war and to authorize 75
war and to complete 131
war and to conclude 589
war and to consider 100
war and to continue 281
war and to convince 90
war and to describe 57
war and to discover 83
war and to exercise 59
war and to identify 66
war and to indicate 69
war and to liberate 42
war and to maintain 878
war and to military 232
war and to minimize 81
war and to mitigate 103
war and to mobilize 98
war and to negotiate 116
war and to organize 173
war and to overcome 77
war and to overthrow 53
war and to persuade 139
war and to preserve 500
war and to proclaim 50
war and to regulate 130
war and to restrain 110
war and to restrict 115
war and to strengthen 324
war and to suppress 89
war and to transfer 55
war and to transmit 45
war are of interest 67
war are so numerous 70
war are so terrible 42
war are the children 40
war are the products 48
war are the property 43
war are the subjects 60
war being in progress 101
war being to suppress 51
war but an abolition 85
war but an agreeable 103
war but in peacetime 51
war but the presence 95
war but to maintain 82
war but to preserve 96
war can be achieved 218
war can be acquired 47
war can be ascribed 75
war can be assessed 48
war can be attained 84
war can be banished 76
war can be compared 127
war can be complete 53
war can be confined 42
war can be declared 439
war can be defended 43
war can be detected 57
war can be deterred 79
war can be directed 40
war can be employed 58
war can be expected 360
war can be extended 42
war can be financed 85
war can be finished 55
war can be followed 120
war can be imagined 50
war can be initiated 51
war can be launched 59
war can be mentioned 49
war can be observed 75
war can be obtained 243
war can be outlawed 78
war can be overcome 114
war can be produced 46
war can be properly 45
war can be regarded 341
war can be repaired 42
war can be replaced 50
war can be resolved 43
war can be restored 48
war can be utilized 43
war did the american 93
war era of economic 107
war for an abstract 47
war for an american 134
war for an extended 40
war for my paternal 45
war for the abolition 630
war for the american 1378
war for the assertion 118
war for the besieged 44
war for the business 62
war for the campaign 80
war for the children 57
war for the christian 147
war for the complete 100
war for the conquest 4100
war for the delivery 42
war for the dynamite 44
war for the economic 51
war for the education 46
war for the execution 70
war for the expansion 149
war for the expulsion 198
war for the extension 512
war for the falkland 146
war for the forcible 41
war for the formation 51
war for the garrison 57
war for the hegemony 87
war for the homeland 78
war for the immediate 81
war for the interest 114
war for the japanese 342
war for the majority 65
war for the military 318
war for the ministry 41
war for the northwest 62
war for the ordinary 69
war for the overthrow 617
war for the partition 149
war for the personal 52
war for the promotion 126
war for the purchase 70
war for the purposes 705
war for the recovery 1998
war for the reduction 151
war for the republic 254
war for the salvation 274
war for the security 236
war for the services 45
war for the soldiers 76
war for the specific 64
war for the survival 744
war for the treatment 41
war for the ultimate 81
war for the washington 45
war going on anywhere 102
war had an enormous 112
war had an immediate 281
war had an unsettling 47
war had no courtesy 187
war had no immediate 69
war had no interest 55
war had no personal 56
war had on american 61
war had so increased 44
war had so recently 81
war had the immediate 69
war had the opposite 78
war had the potential 197
war had the situation 58
war had to continue 283
war has an entirely 49
war has in expenses 50
war has the potential 217
war led to increased 183
war lying in ordinary 48
war may be accepted 73
war may be affected 48
war may be ascribed 71
war may be attained 60
war may be compared 117
war may be confined 63
war may be declared 553
war may be deferred 57
war may be deprived 120
war may be detained 63
war may be employed 265
war may be expected 341
war may be extended 83
war may be finished 47
war may be followed 112
war may be hampered 71
war may be imminent 92
war may be increased 47
war may be inferred 121
war may be initiated 59
war may be interned 406
war may be lawfully 181
war may be mentioned 187
war may be observed 47
war may be obtained 104
war may be partially 92
war may be possible 63
war may be preceded 42
war may be produced 86
war may be prolonged 250
war may be properly 69
war may be provoked 50
war may be punished 206
war may be reckoned 44
war may be regarded 650
war may be rendered 74
war may be required 85
war may be resorted 67
war may be speedily 103
war may be supposed 125
war may be unleashed 46
war not of conquest 44
war now in progress 777
war off the entrance 48
war out of american 98
war out of macedonia 56
war out of materials 52
war out of personal 62
war owe the sustaining 201
war saw the collapse 41
war saw the formation 69
war tax on property 121
war than in peacetime 275
war than it actually 46
war than the american 176
war than the citizens 51
war than the combined 41
war than the conquest 58
war than the innocent 53
war than the japanese 40
war than the military 113
war than the soldiers 43
war than the spaniards 67
war than to advocate 69
war than to maintain 117
war than to preserve 48
war that an american 105
war that he believed 234
war that he believes 41
war that he declared 47
war that he intended 53
war that he received 43
war that he regarded 76
war that he resolved 41
war that he returned 44
war that is declared 45
war that is desolating 221
war that is destroying 96
war that is expected 81
war that is finished 194
war that is imminent 61
war that is supposed 67
war that the american 924
war that the conflict 59
war that the japanese 892
war that the majority 108
war that the military 448
war that the officers 41
war that the ordinary 43
war that the pentagon 43
war that the situation 81
war that the soldiers 110
war that the spaniards 60
war that the struggle 53
war then in progress 2104
war was an abolition 252
war was an absolute 183
war was an accepted 238
war was an accident 85
war was an activity 77
war was an american 449
war was an economic 310
war was an emotional 50
war was an enormous 192
war was an entirely 102
war was an essential 348
war was an everyday 51
war was an exception 75
war was an exercise 92
war was an extension 270
war was an immediate 130
war was an imminent 51
war was an incident 122
war was an increased 48
war was an instance 165
war was an integral 291
war was an internal 198
war was an isolated 86
war was an obsolete 44
war was an obstacle 40
war was an ordinary 42
war was an outgrowth 70
war was an outmoded 48
war was as frequent 40
war was as suddenly 70
war was in evidence 46
war was in practice 50
war was in progress 11098
war was in prospect 375
war was in sinister 89
war was it possible 172
war was no accident 89
war was no business 58
war was no exception 381
war was no surprise 149
war was of interest 57
war was on everyone 152
war was so complete 40
war was so horrible 67
war was so imminent 103
war was so obviously 76
war was so prolonged 86
war was so terrible 245
war was the abolition 156
war was the absolute 87
war was the american 650
war was the apparent 57
war was the atlantic 45
war was the attitude 150
war was the blockade 55
war was the business 454
war was the campaign 58
war was the catalyst 227
war was the collapse 93
war was the complete 240
war was the condition 49
war was the conflict 114
war was the conquest 179
war was the constant 91
war was the continuing 46
war was the critical 44
war was the crucible 57
war was the decisive 194
war was the diversion 49
war was the dominant 235
war was the economic 133
war was the enormous 78
war was the essential 75
war was the exception 62
war was the execution 94
war was the expansion 101
war was the expulsion 138
war was the extension 122
war was the formation 194
war was the immediate 331
war was the increased 276
war was the japanese 199
war was the massacre 100
war was the military 260
war was the movement 71
war was the opposite 40
war was the ordinary 43
war was the original 150
war was the overriding 135
war was the overthrow 129
war was the personal 45
war was the practice 54
war was the presence 152
war was the prevailing 40
war was the probable 46
war was the province 95
war was the provision 74
war was the purchase 42
war was the recovery 79
war was the reduction 105
war was the relative 54
war was the shortage 86
war was the situation 61
war was the stimulus 41
war was the strongest 62
war was the struggle 230
war was the surprise 93
war was the tendency 41
war was the transfer 92
war was the treatment 73
war was the ultimate 512
war was to commence 99
war was to complete 50
war was to continue 1215
war was to convince 94
war was to liberate 140
war was to maintain 231
war was to organize 61
war was to overthrow 96
war was to persuade 47
war was to preserve 409
war was to separate 49
war was to strengthen 190
war was to suppress 48
war who is eligible 84
war with an absolute 43
war with an adequate 46
war with an adjacent 80
war with an american 199
war with an economic 49
war with an elephant 45
war with an emphasis 42
war with an enhanced 195
war with an enormous 118
war with an enthusiasm 84
war with an entirely 273
war with an expanded 215
war with an external 187
war with an increased 176
war with an internal 45
war with an opponent 94
war with my almighty 45
war with my assertion 43
war with no apparent 56
war with no definite 55
war with no exemption 48
war with no intention 42
war with no prospect 62
war with so powerful 377
war with the absolute 87
war with the accepted 139
war with the adjacent 62
war with the africans 42
war with the albanians 47
war with the algerians 41
war with the almighty 229
war with the american 7992
war with the approval 168
war with the archduke 42
war with the argument 50
war with the armenians 136
war with the assembly 60
war with the assyrians 254
war with the attitude 41
war with the austrians 472
war with the authority 79
war with the barbarian 192
war with the bedouins 41
war with the bohemians 57
war with the bourbons 186
war with the bourgeois 129
war with the brazilian 62
war with the breakaway 40
war with the buddhist 42
war with the campaign 88
war with the canadians 105
war with the catalans 47
war with the catholics 194
war with the celestial 221
war with the centaurs 41
war with the cherokee 288
war with the cheyenne 76
war with the children 244
war with the choctaws 125
war with the christian 1232
war with the citizens 162
war with the coalition 185
war with the collapse 47
war with the colonies 2278
war with the comanche 196
war with the combined 487
war with the commerce 61
war with the conquering 111
war with the conquest 41
war with the cossacks 205
war with the countess 67
war with the covenant 210
war with the criminal 146
war with the declared 57
war with the delaware 47
war with the dictates 115
war with the dictator 42
war with the doctrine 229
war with the domestic 89
war with the dominant 190
war with the economic 80
war with the egyptians 750
war with the elements 780
war with the enthusiasm 106
war with the essential 71
war with the etruscan 124
war with the europeans 308
war with the evidence 43
war with the exception 455
war with the explicit 56
war with the external 63
war with the fascists 126
war with the fiercest 44
war with the filipino 133
war with the foremost 42
war with the formation 60
war with the friendly 50
war with the frontier 50
war with the generals 60
war with the germanic 156
war with the governor 291
war with the hapsburg 152
war with the hellenes 74
war with the heretics 52
war with the hittites 295
war with the hospital 40
war with the hungarians 219
war with the illinois 269
war with the immediate 92
war with the infidels 1001
war with the intention 812
war with the interest 57
war with the invaders 208
war with the iroquois 5450
war with the japanese 7242
war with the judiciary 59
war with the kentucky 42
war with the machines 67
war with the mainland 335
war with the majority 161
war with the maritime 277
war with the merchant 41
war with the mexicans 664
war with the milanese 117
war with the military 501
war with the ministry 90
war with the mistress 82
war with the monarchy 173
war with the mountain 143
war with the nepalese 45
war with the nobility 66
war with the numerous 70
war with the offender 64
war with the officers 153
war with the officials 50
war with the opposite 57
war with the original 148
war with the ottomans 875
war with the peasantry 175
war with the pentagon 49
war with the physical 71
war with the plainest 113
war with the possible 66
war with the potential 114
war with the powerful 867
war with the powhatan 133
war with the practice 50
war with the precepts 72
war with the presence 45
war with the prevailing 128
war with the problems 41
war with the progress 56
war with the prospect 187
war with the province 99
war with the prussians 308
war with the puritans 70
war with the purposes 57
war with the realities 69
war with the rebellion 55
war with the regiment 61
war with the religious 162
war with the remnants 71
war with the republic 2079
war with the revolted 411
war with the saracens 1141
war with the scottish 210
war with the seleucid 109
war with the seminole 1306
war with the settlers 315
war with the shawnees 180
war with the sicilians 61
war with the situation 40
war with the smallest 50
war with the socialist 102
war with the soldiers 233
war with the spaniards 3043
war with the spartans 308
war with the specific 51
war with the stiffening 55
war with the strongest 295
war with the struggle 77
war with the stubborn 100
war with the students 60
war with the subjects 88
war with the terrible 103
war with the teutonic 1082
war with the tibetans 53
war with the twentieth 48
war with the ultimate 94
war with the universe 161
war with the venetians 708
war with the vietminh 169
war with the visigoths 127
war with the wretched 95
war with the yugoslav 157
war with us whenever 70
was aid to families 194
was all an accident 2194
was all an american 125
was all an artifice 89
was all an enormous 65
was all an essential 45
was all an exercise 254
was all an extension 53
was all an innocent 142
was all an integral 41
was all an internal 43
was all an invention 501
was all as beautiful 126
was all as meaningless 70
was all as politely 116
was all at goodrich 63
was all by accident 123
was all he achieved 85
was all he actually 52
was all he answered 1274
was all he believed 82
was all he demanded 213
was all he deserved 166
was all he expected 399
was all he intended 633
was all he murmured 41
was all he muttered 115
was all he obtained 99
was all he produced 41
was all he promised 64
was all he recalled 46
was all he received 345
was all he remarked 56
was all he required 1141
was all he suffered 46
was all he ventured 87
was all in capitals 62
was all in commotion 312
was all in confusion 1085
was all in darkness 933
was all in daylight 63
was all in disarray 65
was all in disorder 601
was all in japanese 262
was all in montague 91
was all in movement 85
was all in readiness 489
was all in response 58
was all in sunshine 40
was all in whispers 61
was all in wrinkles 75
was all it amounted 487
was all it deserved 46
was all it required 194
was all my business 40
was all my provision 353
was all of american 78
was all of domestic 114
was all of eighteen 712
was all of fourteen 544
was all of humanity 54
was all of literary 110
was all of nineteen 369
was all of polished 149
was all of politics 67
was all so abstract 56
was all so absurdly 133
was all so beautiful 1964
was all so childish 78
was all so complete 58
was all so confused 678
was all so convincing 47
was all so curiously 43
was all so delicious 108
was all so depressing 149
was all so disgusting 46
was all so dramatic 68
was all so dreamlike 52
was all so entirely 180
was all so friendly 113
was all so harmless 51
was all so hopeless 452
was all so horrible 531
was all so horribly 176
was all so humiliating 106
was all so informal 47
was all so innocent 297
was all so intimate 58
was all so meaningless 146
was all so mournful 43
was all so nebulous 46
was all so needless 86
was all so obviously 107
was all so ordinary 218
was all so perplexing 53
was all so personal 90
was all so realistic 44
was all so romantic 357
was all so splendid 90
was all so strangely 92
was all so surprising 80
was all so terrible 287
was all so terribly 463
was all so unlikely 69
was all so unsettling 43
was all the activity 138
was all the american 288
was all the apparent 48
was all the approval 84
was all the argument 190
was all the assembly 46
was all the attention 493
was all the audience 116
was all the authority 242
was all the beautiful 81
was all the bitterer 86
was all the breakfast 178
was all the brighter 801
was all the business 590
was all the ceremony 220
was all the challenge 110
was all the children 374
was all the citizens 62
was all the commerce 41
was all the commotion 337
was all the confusion 140
was all the conquest 115
was all the contract 41
was all the contrary 140
was all the contrast 46
was all the convincing 279
was all the darkness 80
was all the daughter 91
was all the direction 94
was all the distance 216
was all the diversion 60
was all the doctrine 41
was all the education 818
was all the enthusiasm 93
was all the evidence 2747
was all the exercise 164
was all the farewell 134
was all the forenoon 42
was all the fullness 48
was all the furnishing 43
was all the gardener 47
was all the garrison 48
was all the gloomier 79
was all the goodness 43
was all the governor 108
was all the grandeur 47
was all the guidance 96
was all the hospital 46
was all the immediate 71
was all the industry 85
was all the infantry 62
was all the innocent 42
was all the interest 185
was all the invention 75
was all the japanese 133
was all the kindness 59
was all the landlord 68
was all the laughter 57
was all the leverage 43
was all the livelier 190
was all the lovelier 53
was all the majority 48
was all the materials 84
was all the medicine 198
was all the messenger 52
was all the mightier 51
was all the military 312
was all the minister 40
was all the mischief 445
was all the movement 139
was all the nonsense 51
was all the officers 113
was all the operation 135
was all the ordinary 50
was all the original 63
was all the ornament 187
was all the pecuniary 60
was all the personal 213
was all the physical 97
was all the pictures 43
was all the positive 43
was all the pressure 143
was all the prettier 50
was all the prisoner 41
was all the progress 124
was all the property 713
was all the prospect 52
was all the province 61
was all the provision 302
was all the questions 49
was all the recreation 112
was all the relations 53
was all the religious 49
was all the reminder 81
was all the reproach 119
was all the requital 56
was all the response 1007
was all the security 307
was all the servants 83
was all the silliest 52
was all the situation 47
was all the soldiers 132
was all the stimulus 84
was all the struggle 41
was all the students 61
was all the sunshine 50
was all the terrible 51
was all the treatment 119
was all the universe 132
was all the virginian 43
was all the woodwork 41
was all the wretched 74
was all we expected 115
was all we received 72
was all we required 177
was and am desirous 41
was and am grateful 143
was and am innocent 46
was and am sensible 55
was and he accepted 40
was and he answered 371
was and he remained 134
was and he wondered 62
was and if possible 51
was and in whatever 104
was and is absolute 72
was and is accepted 116
was and is actively 48
was and is actually 170
was and is affected 141
was and is apparent 47
was and is beautiful 89
was and is believed 320
was and is centered 51
was and is commonly 213
was and is complete 60
was and is composed 207
was and is confined 78
was and is contingent 46
was and is continuing 42
was and is contrary 127
was and is critical 76
was and is dangerous 58
was and is decisive 40
was and is designed 222
was and is destined 88
was and is directed 232
was and is directly 94
was and is disputed 58
was and is economic 44
was and is embodied 40
was and is employed 158
was and is enormous 175
was and is entirely 360
was and is entitled 433
was and is erroneous 82
was and is essential 398
was and is esteemed 75
was and is expected 217
was and is followed 54
was and is germanic 43
was and is governed 74
was and is grounded 41
was and is indebted 75
was and is inserted 51
was and is inspired 42
was and is intended 548
was and is involved 168
was and is lawfully 46
was and is modified 61
was and is normally 41
was and is notorious 49
was and is observed 47
was and is obviously 95
was and is occupied 89
was and is otherwise 52
was and is possible 547
was and is prepared 174
was and is probably 201
was and is produced 134
was and is profound 54
was and is provided 147
was and is received 59
was and is referred 73
was and is regarded 702
was and is rejected 42
was and is rendered 44
was and is renowned 42
was and is required 365
was and is reserved 59
was and is seriously 47
was and is severely 45
was and is situated 111
was and is somewhat 186
was and is standard 128
was and is strictly 98
was and is supplied 42
was and is supposed 170
was and is therefore 174
was and is tortured 125
was and is uniquely 100
was and is unlawful 52
was and is unlikely 63
was and is valuable 58
was and it remained 82
was and the business 41
was and the children 79
was and the condition 42
was and the direction 91
was and the distance 75
was and the longitude 130
was and the potential 44
was and the pressure 46
was and the relative 52
was and the religious 41
was and the situation 107
was and the terrible 63
was and to continue 66
was and to discover 67
was and to identify 40
was and to remember 42
was any in scotland 45
was any the smallest 42
was any thing contrary 52
was any thing criminal 85
was any thing improper 183
was apt to alienate 51
was apt to announce 53
was apt to approach 66
was apt to associate 43
was apt to collapse 54
was apt to complain 228
was apt to conceive 49
was apt to conclude 255
was apt to confound 187
was apt to consider 655
was apt to continue 125
was apt to describe 264
was apt to disappear 313
was apt to discover 172
was apt to dissolve 52
was apt to distrust 52
was apt to dominate 70
was apt to exercise 114
was apt to frighten 54
was apt to generate 42
was apt to hesitate 114
was apt to identify 105
was apt to irritate 118
was apt to maintain 41
was apt to manifest 82
was apt to mitigate 43
was apt to overflow 44
was apt to overlook 348
was apt to overrate 57
was apt to perceive 51
was apt to rekindle 86
was apt to remember 188
was apt to resemble 65
was apt to strengthen 62
was apt to surprise 127
was apt to surround 40
was ask me questions 42
was bad in goldsmith 106
was bad on demurrer 98
was beat to announce 68
was being an absolute 80
was being an alarmist 97
was being an american 97
was being as stubborn 49
was being so agreeable 115
was being so critical 42
was being so discreet 60
was being so fiercely 45
was being so forthcoming 44
was being so friendly 252
was being so generous 263
was being so negative 62
was being so obnoxious 44
was being so obviously 57
was being so seriously 65
was being so severely 90
was being so stubborn 306
was being so terribly 47
was bid to consider 54
was both an absolute 98
was both an academic 209
was both an accurate 55
was both an activist 83
was both an admission 85
was both an advocate 108
was both an ambitious 58
was both an american 380
was both an analysis 68
was both an antidote 42
was both an argument 41
was both an artistic 270
was both an assertion 133
was both an attorney 77
was both an authority 57
was both an economic 778
was both an educated 41
was both an education 78
was both an educator 85
was both an eloquent 91
was both an emotional 209
was both an employee 136
was both an employer 40
was both an engineering 61
was both an enthusiast 46
was both an essential 180
was both an evidence 67
was both an exemplar 44
was both an exercise 97
was both an expansion 58
was both an explorer 47
was both an exporter 41
was both an extension 249
was both an external 69
was both an historian 115
was both an historic 47
was both an imitation 40
was both an immediate 124
was both an importer 56
was both an increased 90
was both an inspired 41
was both an integral 186
was both an internal 155
was both an intimate 71
was both an inventor 63
was both an irritant 41
was both an observer 212
was both an obstacle 96
was both an ordained 120
was both an ordinary 42
was both an original 120
was both an ornament 82
was both an outgrowth 113
was both an outsider 88
was both by doctrine 48
was both the business 42
was both the catalyst 46
was both the chairman 85
was both the condition 103
was both the daughter 186
was both the designer 49
was both the director 123
was both the dominant 91
was both the economic 76
was both the hallmark 43
was both the happiest 45
was both the immediate 48
was both the initiator 69
was both the intention 71
was both the interest 117
was both the inventor 45
was both the lawgiver 86
was both the military 75
was both the observer 51
was both the original 91
was both the personal 44
was both the physical 108
was both the producer 155
was both the religious 290
was both the shortest 44
was both the simplest 55
was both the smallest 49
was both the strongest 123
was both the symbolic 49
was both the temporal 75
was both the ultimate 145
was both the wealthiest 52
was both to describe 45
was both to instruct 46
was both to maintain 61
was both to preserve 79
was both to strengthen 106
was but an abstract 121
was but an accident 1051
was but an admission 94
was but an advanced 82
was but an allegory 80
was but an apparent 155
was but an appendix 59
was but an artifice 255
was but an artistic 46
was but an auxiliary 256
was but an eloquent 57
was but an emanation 313
was but an emotional 55
was but an employee 66
was but an enlarged 218
was but an estimate 53
was but an everyday 56
was but an evidence 139
was but an evolution 45
was but an exception 138
was but an exercise 232
was but an expanded 101
was but an expansion 238
was but an extended 170
was but an extension 2585
was but an external 232
was but an heraldic 81
was but an ignorant 294
was but an illusory 62
was but an imitation 610
was but an imitator 96
was but an impostor 42
was but an improved 115
was but an inchoate 59
was but an incident 3074
was but an indirect 267
was but an innocent 352
was but an instance 652
was but an integral 112
was but an interval 139
was but an intruder 107
was but an invention 223
was but an inverted 197
was but an iroquois 62
was but an isolated 570
was but an observer 41
was but an obstacle 65
was but an offshoot 512
was but an onlooker 54
was but an ordinary 1933
was but an ornament 51
was but an outgrowth 122
was but an outsider 69
was but an overture 237
was but an untimely 59
was but by accident 59
was but of moderate 70
was but the accident 157
was but the advanced 158
was but the assertion 59
was but the briefest 94
was but the business 67
was but the concluding 54
was but the condition 44
was but the darkness 80
was but the daughter 116
was but the disciple 40
was but the distance 126
was but the doctrine 52
was but the dramatic 53
was but the emanation 69
was but the embodied 104
was but the enthusiasm 41
was but the entrance 200
was but the evidence 88
was but the execution 168
was but the exercise 127
was but the expansion 99
was but the explosion 40
was but the exponent 88
was but the extension 187
was but the external 127
was but the faintest 357
was but the flickering 52
was but the foremost 100
was but the fragment 79
was but the friendly 61
was but the handmaid 172
was but the humblest 69
was but the immediate 88
was but the incident 47
was but the instinct 47
was but the invention 62
was but the lengthened 47
was but the merciful 89
was but the messenger 97
was but the minister 143
was but the mistress 41
was but the negative 136
was but the operation 42
was but the ordinary 228
was but the outgrowth 237
was but the overflow 114
was but the overland 66
was but the overture 100
was but the pedestal 63
was but the physical 199
was but the practice 91
was but the prologue 344
was but the promotion 113
was but the prophecy 73
was but the recovery 92
was but the reflexion 47
was but the rehearsal 46
was but the response 60
was but the skeleton 326
was but the skirmish 60
was but the smallest 250
was but the solitary 60
was but the struggle 138
was but the sunshine 54
was but the threshold 204
was but the transfer 64
was but the ultimate 50
was but the uncommon 65
was but the vigorous 40
was but to discover 48
was but to strengthen 65
was can be imagined 74
was can be inferred 171
was cut by machines 127
was cut by nicholas 252
was cut by numerous 190
was cut by scissors 46
was cut by vertical 42
was cut in december 55
was cut in imitation 84
was cut in november 122
was cut in quarters 64
was cut in straight 84
was cut so severely 70
was cut to fourteen 45
was cut to resemble 120
was cut to shoulder 124
was day he departed 78
was day the soldiers 71
was dead by december 71
was dead by february 86
was dead by november 91
was dead in australia 44
was dead of apoplexy 79
was dead of pneumonia 793
was dead of smallpox 81
was dead on admission 58
was dead on delivery 40
