we admit something strange 41
we would expect family 47
we would expect faster 57
we would expect female 69
we would expect further 229
we would expect future 84
we would expect gender 60
we would expect greater 1506
we would expect groups 79
we would expect higher 1534
we would expect highly 86
we would expect humans 78
we would expect income 159
we would expect instead 49
we would expect larger 240
we would expect levels 48
we would expect little 1377
we would expect marked 42
we would expect market 101
we would expect mothers 53
we would expect neither 45
we would expect normal 52
we would expect output 103
we would expect policy 121
we would expect poorer 65
we would expect prices 179
we would expect public 88
we would expect random 65
we would expect scores 53
we would expect sexual 46
we would expect simple 40
we would expect simply 53
we would expect someone 186
we would expect something 313
we would expect states 95
we would expect values 57
we would expect voters 48
we would expect without 55
we would expect younger 80
we would follow christ 185
we would follow through 209
we would further expect 153
we would further remark 92
we would gladly accept 343
we would gladly escape 100
we would gladly follow 71
we would gladly forget 166
we would gladly impart 99
we would gladly notice 43
we would gladly recall 105
we would gladly remain 64
we would gladly return 46
we would greatly prefer 209
we would greatly reduce 55
we would hardly accept 74
we would hardly expect 1844
we would hardly notice 398
we would hardly regard 90
we would huddle around 105
we would humbly submit 77
we would ideally expect 43
we would ignore reality 48
we would indeed become 57
we would indeed expect 281
we would instead expect 52
we would kindly excuse 43
we would manage without 99
we would measure angular 42
we would merely remark 111
we would merely remind 41
we would muddle through 41
we would obtain another 94
we would obtain better 129
we would obtain something 54
we would obtain values 75
we would permit scenes 43
we would prefer another 48
we would prefer remain 48
we would prefer something 55
we would rarely expect 76
we would readily accept 83
we would regard someone 53
we would remain another 42
we would remain silent 73
we would remain without 47
we would remind readers 76
we would return before 57
we would return toward 41
we would simply accept 50
we would simply become 45
we would simply choose 63
we would simply decide 40
we would simply divide 121
we would simply follow 60
we would simply ignore 68
we would simply refuse 76
we would simply remark 134
we would simply remind 43
we would simply remove 41
we would sooner employ 69
we would sooner submit 263
we would stroll around 106
we would stroll through 132
we would suffer through 103
we would surely become 45
we would surely expect 340
we would surely follow 42
we would surely perish 188
we would surely prefer 54
we would surely starve 47
we would travel around 222
we would travel through 312
we would wander around 279
we would wander through 491
we would without weapons 75
we would wonder whether 173
we wrote another letter 43
