wan stars danced between 386
was badly flawed because 81
was badly needed because 444
was badly treated because 47
was based almost totally 89
was begun before january 77
was below freezing outside 150
was bending eagerly forward 221
was bracing myself against 51
was broad public support 115
was bryan waller procter 72
was built across northern 72
was built almost exactly 94
was built around certain 58
was built around several 98
was built mainly between 79
was built midway between 109
was built without benefit 85
was built without windows 101
was casting anxious glances 80
was causing serious anxiety 96
was causing serious concern 265
was causing serious trouble 100
was chief liaison officer 44
was chief signal officer 174
was cited without comment 78
was civil strife between 47
was close liaison between 188
was creating tension between 50
was daily becoming evident 48
was daily becoming fainter 100
was daily becoming stronger 212
was dashing itself against 80
was deadly enmity between 171
was doubt whether congress 43
was drawing closer together 46
was drawing itself together 41
was drawn closer together 57
was drawn earlier between 72
was driving across country 94
was driving slowly because 73
was easily enough arranged 162
was easily enough imposed 77
was easily enough managed 43
was easily raised against 44
was easily turned against 135
was eight billion dollars 40
was eight inches shorter 90
was eight leagues distant 200
was eight million dollars 134
was either already present 44
was either christ himself 70
was either deluding himself 101
was either devoting himself 82
was either greatly reduced 105
was either holmes returning 65
was either wholly unknown 73
was every minute expecting 47
was every minute increasing 57
was every moment advancing 75
was every moment excited 77
was every moment expecting 446
was every moment exposed 340
was every moment increasing 810
was every moment obliged 154
was every moment subject 171
was extra special because 124
was falling behind because 73
was falling behind germany 71
was falling heavily outside 143
was falling softly outside 48
was feasting without respite 62
was feeling better because 163
was feeling guilty because 388
was feeling lonely because 45
was feeling pretty chipper 149
was feeling pretty nervous 103
was feeling pretty relaxed 112
was feeling something similar 77
was fidel castro himself 49
was fifty million dollars 138
was fifty pounds lighter 155
was filed before january 75
was filed before october 74
was fined twelve hundred 74
was fined twelve shillings 42
was fined twenty dollars 194
was fined twenty shillings 633
was fined twenty thousand 177
was fired solely because 62
was first becoming popular 95
was first called together 112
was first called vitamin 101
was first chosen against 40
was first chosen because 43
was first chosen general 116
was first clearly brought 238
was first clearly defined 1002
was first clearly grasped 47
was first clearly pointed 560
was first clearly realized 54
was first clearly revealed 145
was first formed between 62
was first issued january 59
was first opened between 117
was first pieced together 60
was first pushed forward 50
was first raised against 134
was first reached against 47
was first tested against 136
was first turned against 86
was first turned towards 169
was first widely adopted 69
was first widely applied 73
was first widely noticed 63
was fitly enough painted 50
was forty million dollars 135
was forty pounds lighter 153
was found active against 89
was found almost equally 52
was found almost exactly 42
was found better adapted 49
was found fairly shelled 43
was found fighting against 42
was found folded inwards 45
was found greatly dilated 59
was found guilty because 302
was found guilty despite 83
was found lodged against 57
was found lodged between 87
was found midway between 79
was found nailed against 74
was found parked outside 41
was found standing outside 58
was found standing upright 486
was found twenty minutes 41
was found wedged between 119
was fully agreed between 82
was fully engaged against 45
was fully proved against 159
was fully toilet trained 63
was fully twenty minutes 237
was gaining ground against 169
was gaining ground outside 76
was gaining ground rapidly 460
was gaining ground steadily 96
was gaining strength rapidly 118
was gaining weight because 70
was gaining weight rapidly 71
was geared mainly towards 61
was geared toward achieving 69
was geared toward improving 44
was geared toward increasing 43
was geared toward preparing 58
was geared toward producing 86
was geared toward providing 86
was george already suffering 43
was getting another headache 47
was getting anxious because 69
was getting better because 299
was getting better results 56
was getting beyond control 213
was getting colder outside 201
was getting darker outside 199
was getting enough protein 47
was getting itself together 43
was getting little support 55
was getting myself together 88
was getting pretty annoyed 97
was getting pretty crowded 114
was getting pretty excited 246
was getting pretty nervous 180
was getting pretty worried 184
was getting scared because 105
was getting twenty dollars 59
was given active support 50
was given advice regarding 59
was given another command 112
was given another position 69
was given before baptism 45
was given before surgery 48
was given direct command 59
was given direct control 168
was given divine sanction 83
was given enough freedom 55
was given entire control 128
was given entire freedom 60
was given formal sanction 77
was given further impetus 4988
was given further sanction 82
was given further support 1092
was given greater control 89
was given greater freedom 632
was given greater impetus 323
was given greater priority 155
was given greater urgency 153
was given higher priority 356
was given initial impetus 64
was given little freedom 46
was given little priority 71
was given little respect 44
was given little support 194
was given partly because 49
was given powers similar 52
was given public support 48
was given second priority 92
was given simply because 104
was given special impetus 206
was given special priority 87
was given special support 40
was given special urgency 63
was given thyroid extract 65
was given twelve thousand 44
was given twenty dollars 73
was given twenty minutes 249
was given twenty shillings 51
was given twenty thousand 49
was given without benefit 62
was given without comment 44
was given without question 343
was given without reserve 134
was given without respect 43
was grand master workman 40
was growing darker outside 137
was growing fairly rapidly 91
was growing public concern 219
was growing public support 68
was growing tension between 367
was henry jarvis raymond 48
was henry morton stanley 256
was henry william herbert 71
was holding divine service 51
was holding myself together 46
was holding something against 65
was holding something between 62
was holding something wrapped 50
was human nature chained 45
was hurling itself against 134
was james gordon bennett 723
was james weldon johnson 342
was jesus christ himself 1433
was known amongst mankind 148
was known before marriage 46
was lagging behind because 69
was lagging behind germany 40
was later banned because 48
was later called project 101
was later changed because 165
was later closed because 42
was later further reduced 93
was later further refined 51
was later highly praised 42
was later pieced together 52
was later proved correct 258
was later proven correct 107
was later reached between 49
was later turned against 133
was later widely adopted 118
was light enough outside 115
was looking around uneasily 57
was looking around wondering 48
was looking eagerly forward 141
was looking eagerly towards 80
was looking inside herself 45
was looking inside himself 58
was major pierre charles 47
was maybe twenty minutes 72
was milling around outside 200
was minus twenty degrees 72
was missing something because 42
was named andrew jackson 86
was named consul general 269
was named deputy premier 218
was named managing partner 43
was named special counsel 98
was nearly always because 79
was nearly always between 48
was nearly always carried 116
was nearly always certain 49
was nearly always correct 124
was nearly always covered 78
was nearly always crowded 113
was nearly always dressed 51
was nearly always granted 65
was nearly always handled 58
was nearly always limited 104
was nearly always present 1818
was nearly always visible 47
was nearly always written 77
was nearly another century 58
was nearly beside herself 599
was nearly beside himself 1384
was nearly buried forward 55
was nearly eighty degrees 49
was nearly eighty thousand 47
was nearly eleven hundred 123
was nearly evenly divided 473
was nearly halved between 63
was nearly killed because 192
was nearly killed himself 82
was nearly killed several 59
was nearly midway between 208
was nearly ninety degrees 60
was nearly ruined because 42
was nearly screaming herself 91
was nearly through college 91
was nearly twelve hundred 92
was nearly twelve thousand 98
was nearly twenty millions 44
was nearly twenty minutes 456
was nearly twenty thousand 515
was never afraid because 59
was never around anymore 66
was never before adopted 67
was never before applied 129
was never before brought 573
was never before carried 124
was never before doubted 58
was never before enjoyed 60
was never before exposed 51
was never before gathered 57
was never before granted 158
was never before offered 430
was never before paraded 66
was never before printed 228
was never before realized 93
was never before revealed 114
was never before rightly 44
was never before trodden 54
was never before visited 70
was never before written 55
was never better applied 73
was never better dressed 118
was never better managed 68
was never better revealed 58
was never better welcome 79
was never bitter against 92
was never broken towards 83
was never called together 156
was never clearly brought 44
was never clearly decided 47
was never clearly defined 5291
was never clearly revealed 51
was never clearly settled 126
was never clearly spelled 206
was never closed against 180
was never closed because 115
was never created because 124
was never enough because 66
was never enough capital 59
was never fairly brought 56
was never fairly whipped 81
was never formed because 128
was never highly popular 45
was never indeed totally 82
was never issued because 243
was never lifted against 74
was never locked because 93
was never lonely because 72
was never opened because 126
was never openly accused 59
was never openly hostile 53
was never passed because 134
was never pitted against 51
was never proved against 259
was never raised against 290
was never raised between 47
was never reached because 267
was never secure against 60
was never signed because 174
was never solved because 120
was never spoken between 69
was never tested against 94
was never tested because 394
was never turned against 44
was never wholly certain 50
was never wholly effaced 315
was never wholly extinct 51
was never wholly realized 49
was never wholly relaxed 41
was never wholly removed 358
was never wholly stifled 47
was never wholly subdued 82
was never wholly trusted 56
was never widely adopted 715
was never widely applied 66
was never widely popular 203
was never without company 117
was never without critics 47
was never without flowers 67
was never without friends 234
was never without several 55
was never without suffering 45
was noted without comment 87
was often absent because 98
was often called because 52
was often called together 42
was often caught between 219
was often cheated because 66
was often chosen arbiter 44
was often chosen because 120
was often deeply divided 54
was often deeply touched 47
was often enough repeated 92
was often greatly obliged 50
was often greatly reduced 41
was often highly charged 45
was often lumped together 63
was often merely nominal 89
was often openly hostile 72
was often pitted against 290
was often placed between 94
was often poorly defined 43
was often purely nominal 52
was often quoted against 132
was often raised against 179
was often shared between 105
was often simply ignored 49
was often sorely puzzled 54
was often sorely tempted 115
was often tension between 252
was often turned against 194
was often warned against 41
was owned before marriage 44
was owned without dispute 116
was party spirit excited 84
was passing through belgium 58
was passing through chicago 248
was passing through college 43
was passing through cologne 83
was passing through congress 480
was passing through customs 53
was passing through galilee 58
was passing through germany 81
was passing through glasgow 43
was passing through holland 91
was passing through jericho 331
was passing through raymond 51
was passing through several 49
was passing through shanghai 67
was passing through singapore 64
was passing through southern 49
was passing through tuscany 56
was passing through virginia 94
was pending before congress 621
was piecing itself together 109
was pitting itself against 72
was playing native waltzes 71
was playing trivial pursuit 42
was pleading guilty because 196
was proof enough against 101
was proof enough besides 52
was pulling boldly towards 48
was pulling itself together 238
was pulling myself together 146
was pushing through congress 41
was putting something together 105
was putting through college 50
was quite active against 53
was quite another creature 115
was quite another problem 154
was quite another question 605
was quite beside herself 1180
was quite beside himself 2402
was quite beyond control 120
was quite beyond dispute 60
was quite beyond himself 50
was quite beyond question 51
was quite clearly defined 411
was quite clearly evident 42
was quite clearly opposed 47
was quite clearly pointed 58
was quite clearly related 46
was quite clearly revealed 41
was quite clearly visible 100
was quite common between 50
was quite enjoying herself 77
was quite enjoying himself 126
was quite enough material 44
was quite evenly divided 206
was quite exciting because 69
was quite pleased because 95
was quite secure against 55
was quite serious because 48
was quite simple because 90
was quite simply because 231
was quite simply dressed 101
was quite stable between 57
was quite strange because 44
was quite thickly settled 60
was quite twenty minutes 105
was quite unique because 43
was quite unlike anybody 58
was quite unlike herself 157
was quite unlike himself 198
was quite useful because 58
was quite widely adopted 77
was raining heavily outside 419
was raising forces against 41
was rapid beyond example 91
was rated second highest 59
was rather beside himself 83
was rather better dressed 100
was rather clearly defined 49
was rather enjoying herself 104
was rather enjoying himself 204
was rather evenly divided 261
was rather exposing himself 76
was rather ironic because 50
was rather justly derided 53
was rather pleased because 40
was rather poorly dressed 66
was rather simply dressed 54
was rather strange because 104
was rather unique because 45
was reaching eagerly forward 84
was really afraid because 46
was really amazed because 41
was really behind everything 47
was really beside herself 90
was really beside himself 225
was really better adapted 60
was really deeply touched 42
was really enjoying herself 599
was really enjoying himself 943
was really exciting because 97
was really exerting himself 47
was really fighting against 117
was really hardly borrowing 54
was really indeed funnier 44
was really needed because 82
was really pissed because 118
was really pleased because 116
was really proved against 63
was really scared because 612
was really something because 69
was really something between 40
was really something dreadful 55
was really special because 46
was really strange because 237
was really stupid because 51
was really turned wayward 60
was right beyond question 42
was right simply because 133
was royal banner steeped 41
was rubbing itself against 446
was running around outside 204
was running behind seventy 51
was running fairly smoothly 73
was running heavily against 154
was running pretty smoothly 45
was running twenty minutes 94
was running wildly towards 100
was rushing around rapidly 49
was rushing headlong towards 109
was saved further trouble 41
was saved merely because 46
was saved without baptism 59
was scoring points against 149
was seeking allies against 45
was seeking public support 43
was seeking revenge against 122
was seeking revenge because 44
was seeking something unchanging 60
was selling raffle tickets 150
was selling vacuum cleaners 141
was sending another message 49
was setting itself against 69
was seven billion dollars 59
was seven inches shorter 167
was seven leagues distant 57
was seven million dollars 116
was sharp fighting between 48
was showing itself capable 53
was shown beyond question 115
was shown through several 55
was shown without dispute 61
was sitting almost upright 216
was sitting around listening 42
was sixty leagues distant 46
was sixty million dollars 60
was slain fighting against 164
was slain fighting bravely 48
was slain whilst defending 49
was snowing heavily outside 193
was sound asleep against 47
was space enough between 234
was speaking another language 242
was speaking through gritted 55
was spent before seymour 43
was spent visiting friends 44
was split almost equally 189
was split almost exactly 46
was split evenly between 639
was spread across several 126
was spread evenly between 50
was spread through contact 40
was spread through germany 47
was staring around himself 40
was still active against 84
was still almost certain 50
was still almost exactly 52
was still almost limited 77
was still almost perfect 58
was still almost totally 242
was still almost unknown 710
was still another ancient 43
was still another attempt 178
was still another barrier 69
was still another crowned 66
was still another division 56
was still another element 320
was still another example 270
was still another hundred 104
was still another madness 54
was still another occasion 64
was still another officer 53
was still another official 95
was still another picture 67
was still another problem 1122
was still another quarter 54
was still another question 235
was still another relation 43
was still another species 53
was still another subject 114
was still another variation 61
was still another victory 41
was still another village 43
was still around because 64
was still asleep because 108
was still aspiring towards 73
was still attiring herself 58
was still awaiting decision 49
was still awaiting payment 53
was still barely visible 105
was still battling against 143
was still before congress 288
was still berating herself 51
was still berating himself 87
was still beside herself 67
was still beside himself 130
was still better adapted 85
was still better skilled 73
was still beyond question 45
was still bitter against 126
was still bitter because 61
was still bright outside 372
was still called britain 79
was still camped outside 97
was still carrying forward 92
was still caught between 210
was still circling overhead 203
was still clearly audible 95
was still clearly defined 78
was still clearly evident 183
was still clearly legible 51
was still clearly present 168
was still clearly visible 1013
was still closed against 120
was still deeply ashamed 41
was still deeply divided 384
was still deeply flushed 49
was still deeply grieved 43
was still deeply ingrained 161
was still deeply shocked 93
was still deeply unhappy 41
was still deeply worried 77
was still deeply wounded 46
was still deluding himself 58
was still devoting himself 53
was still dragging himself 50
was still enjoying herself 89
was still enjoying himself 202
was still evenly divided 67
was still excusing himself 67
was still fairly general 64
was still fairly limited 392
was still fairly popular 41
was still fairly unknown 41
was still fairly unusual 69
was still farther excited 130
was still farther reduced 362
was still farther removed 321
was still farther secured 42
was still farther weakened 317
was still fighting against 653
was still fighting between 47
was still fighting bravely 153
was still firmly against 53
was still firmly clasped 43
was still firmly grasped 40
was still firmly opposed 142
was still firmly planted 191
was still furious because 62
was still further alarmed 276
was still further altered 143
was still further amended 270
was still further annoyed 288
was still further aroused 274
was still further assured 288
was still further brought 68
was still further carried 171
was still further checked 44
was still further cheered 40
was still further damaged 98
was still further debased 160
was still further defined 145
was still further delayed 1432
was still further diluted 61
was still further divided 161
was still further enraged 97
was still further evinced 105
was still further exalted 73
was still further excited 1066
was still further exposed 52
was still further grieved 90
was still further honored 122
was still further impeded 199
was still further induced 51
was still further injured 125
was still further kindled 57
was still further limited 996
was still further lowered 149
was still further reduced 6804
was still further refined 93
was still further regaled 104
was still further relaxed 169
was still further removed 918
was still further revised 49
was still further secured 188
was still further stirred 63
was still further swelled 406
was still further weakened 2512
was still further widened 493
was still gathering material 72
was still greater because 52
was still greatly admired 72
was still greatly excited 104
was still greatly inferior 137
was still greatly limited 101
was still greatly superior 133
was still grinning broadly 74
was still heavily sedated 261
was still highly charged 57
was still highly popular 111
was still highly unusual 71
was still highly visible 77
was still hovering between 209
was still hugely popular 42
was still intact although 45
was still intact because 48
was still intact despite 90
was still itself genuine 75
was still jammed against 40
was still justly sanguine 67
was still laughing heartily 46
was still mainly agrarian 52
was still mainly carried 54
was still mainly devoted 62
was still mainly limited 167
was still mostly covered 57
was still mostly unknown 47
was still needed because 135
was still ninety degrees 47
was still openly hostile 51
was still parked outside 943
was still partly covered 153
was still partly visible 55
was still pinned against 42
was still pioneer country 60
was still plotting against 180
was still pointing towards 45
was still poised between 56
was still poorly defined 45
was still pounding against 70
was still preaching against 42
was still preening himself 62
was still pressing against 97
was still pressing forward 281
was still pretty excited 101
was still pretty nervous 89
was still recent history 128
was still sanely capable 49
was still shared between 59
was still sleeping quietly 251
was still sleeping soundly 1887
was still sleeping sweetly 63
was still slowly advancing 52
was still smarting because 131
was still something between 225
was still standing against 365
was still standing although 47
was still standing because 92
was still standing between 253
was still standing exactly 101
was still standing outside 2032
was still standing quietly 115
was still standing rigidly 75
was still standing stiffly 92
was still standing upright 766
was still sticking between 52
was still swimming strongly 62
was still tension between 213
was still thickly covered 58
was still thought needful 82
was still turned towards 227
was still twelve hundred 42
was still twenty minutes 375
was still unclear exactly 54
was still unsure exactly 51
was still upheld against 70
was still vastly inferior 44
was still vastly superior 79
was still wavering between 377
was still wedged between 112
was still widely admired 80
was still widely assumed 179
was still widely current 56
was still widely popular 66
was still without official 65
was strong enough against 54
was strong enough however 45
was strong public support 306
was strong reaction against 77
was strong simply because 68
was swept onward together 42
was taken aboard forthwith 44
was taken across country 49
was taken almost equally 46
was taken before caiaphas 71
was taken before captain 70
was taken before colonel 90
was taken before congress 40
was taken before general 311
was taken before justice 260
was taken mainly because 79
was taken partly because 223
was taken simply because 70
was taken solely because 54
was taken through several 123
was taken without consent 40
was taken without payment 61
was taken without previous 100
was taken without question 102
was taken without trouble 45
was taxed twenty shillings 49
was thence called dionysus 42
was thinking something similar 75
was thirty billion dollars 41
was thirty leagues distant 88
was thirty million dollars 105
was thirty pounds lighter 284
was thrice chosen general 104
was throwing itself against 76
was thrown headlong against 68
was thrown heavily against 162
was tried before justice 277
was tried without ability 60
was tried without benefit 76
was tried without capital 59
was tried without content 61
was tried without counsel 74
was tried without success 690
was truly caught between 40
was truly enjoying herself 89
was truly enjoying himself 104
was turning purple against 44
was under allied control 294
was under arrest because 119
was under arrest charged 47
was under attack because 295
was under better control 967
was under church control 42
was under danish control 97
was under direct assault 77
was under direct british 675
was under direct chinese 45
was under direct command 70
was under direct control 452
was under direct european 78
was under direct turkish 63
was under english control 230
was under french colonial 135
was under french command 86
was under french control 959
was under french dominion 74
was under french mandate 118
was under german command 44
was under german control 870
was under israeli control 410
was under italian control 174
was under jesuit control 81
was under jewish control 125
was under little concern 306
was under muslim control 210
was under norman control 44
was under persian control 129
was under police control 194
was under police custody 54
was under polish control 89
was under proper control 69
was under public control 157
was under remote control 57
was under russian control 857
was under serbian control 45
was under serious assault 41
was under serious question 57
was under soviet control 1131
was under strain because 66
was under stress because 115
was under strict control 466
was under strict medical 50
was under twenty thousand 81
was until recent decades 52
was waged mainly between 50
was walking across america 50
was walking around outside 473
was walking pretty briskly 54
was walking slowly because 80
was walking slowly between 40
was walking slowly towards 612
was walking through central 123
was walking through russell 55
was walking without support 77
was warning english traders 57
was washing clothes outside 110
was waved through customs 66
was winning golden opinions 336
was within twenty minutes 189
was working pretty steadily 41
was working without respite 83
was worse enjoying himself 62
was writing feature stories 44
was writing little stories 40
way about almost everything 190
way about madame alvarez 45
way darling ladies brought 47
way hither through pathless 49
way never before realized 45
way others behave towards 75
way people behave towards 212
way people worked together 64
way quite unlike bashful 56
way seems barred against 101
way which clearly implies 40
way which seemed natural 40
weak binding forces between 47
weak labor market position 63
wear black cotton stockings 85
wear strong convex glasses 46
wear white cotton drawers 40
wear white dinner jackets 43
wear white muslin dresses 56
wet sails heavily against 53
who abuse family members 55
who acted without volition 45
who after spending several 49
who alone seemed capable 75
who alone stands between 60
who avoid female society 64
who build expert systems 42
who canst neither deceive 209
who claim common descent 66
who claim direct descent 207
who comes before solomon 62
who comes bustling forward 50
who comes through infancy 43
who could acquit himself 105
who could adjust himself 65
who could afford college 174
who could afford doctors 45
who could afford lawyers 50
who could afford leisure 82
who could afford medical 129
who could afford passage 64
who could afford private 882
who could afford regular 40
who could afford several 45
who could afford tickets 49
who could always command 71
who could always produce 71
who could assert himself 58
who could attend college 109
who could barely believe 42
who could barely contain 256
who could barely control 71
who could barely function 41
who could barely support 140
who could barely survive 52
who could become friends 66
who could become masters 48
who could become members 190
who could become victims 52
who could better explain 50
who could better perform 49
who could better present 41
who could better protect 43
who could better provide 40
who could better satisfy 49
who could choose between 249
who could commit suicide 103
who could coolly dispose 68
who could decide between 104
who could defend herself 69
who could defend himself 195
who could derive benefit 45
who could derive pleasure 60
who could detach himself 56
who could devote herself 62
who could devote himself 314
who could divest himself 75
who could endure fatigue 106
who could forget himself 51
who could freely dispose 73
who could greatly benefit 118
who could handle everything 59
who could handle herself 64
who could handle himself 340
who could hardly abstain 85
who could hardly account 87
who could hardly believe 1846
who could hardly command 60
who could hardly contain 494
who could hardly control 115
who could hardly imagine 103
who could hardly refrain 70
who could hardly stomach 43
who could hardly support 160
who could justly pretend 61
who could listen unmoved 131
who could measure himself 97
who could mediate between 455
who could narrow himself 63
who could neither advance 258
who could neither benefit 41
who could neither command 251
who could neither control 171
who could neither deceive 54
who could neither explain 69
who could neither forgive 78
who could neither produce 111
who could neither protect 53
who could neither receive 49
who could obtain judicial 81
who could obtain liberty 70
who could occupy himself 45
who could permit himself 157
who could remain unmoved 196
who could render himself 161
who could render service 67
who could scarce believe 209
who could scarce perform 58
who could scarce refrain 201
who could scrape together 1139
who could seldom prevail 43
who could supply slivers 54
who could travel between 51
who didst choose abraham 78
who drink ardent spirits 56
who enjoy greater national 50
who enjoy public offices 128
who enter public service 149
who faced almost certain 60
who feeling something tangible 53
who feels caught between 42
who feels guilty because 205
who feels secure because 41
who filed claims against 59
who finds strange palaces 262
who first became familiar 48
who first became popular 55
who first called himself 143
who first clearly defined 103
who first clearly pointed 112
who first clearly realized 40
who first fought against 61
who first gained national 55
who first showed himself 54
who first struck captain 46
who first taught mankind 103
who first taught science 69
who first worked together 51
who found almost everything 44
who found little comfort 41
who found little pleasure 43
who found little support 67
who gives without receiving 64
who guide public affairs 40
who hated almost everything 42
who hated family parties 43
who kills another because 44
who knows almost everything 298
who knows english grammar 40
who knows neither himself 43
who knows without anxiety 45
who later became abraham 48
who later became admiral 189
who later became adviser 45
who later became america 91
who later became bishops 120
who later became britain 72
who later became british 234
who later became captain 173
who later became charles 178
who later became closely 67
who later became colonel 108
who later became company 40
who later became counsel 43
who later became curator 110
who later became duchess 65
who later became eminent 204
who later became emperor 2105
who later became empress 68
who later became finance 108
who later became foreign 367
who later became founder 61
who later became friends 151
who later became general 1007
who later became justice 84
who later became lincoln 92
who later became manager 259
who later became marshal 80
who later became medical 41
who later became members 470
who later became napoleon 112
who later became national 296
who later became notable 55
who later became popular 53
who later became premier 536
who later became provost 105
who later became richard 76
who later became senator 98
who later became sheriff 103
who later became superior 44
who later became supreme 54
who later became teachers 140
who later became viceroy 40
who later became victims 57
who later became writers 61
who later become members 68
who later called herself 103
who later called himself 501
who later commit suicide 92
who later fought against 140
who later gained control 58
who later gained national 64
who later helped develop 44
who later killed herself 64
who later killed himself 158
who later proved himself 89
who later reveals himself 51
who later served briefly 64
who later showed himself 62
who later styled himself 86
who later turned against 515
who later turned traitor 155
who later worked closely 113
who leaned heavily against 118
who lived before abraham 124
who lived before history 134
who lived beyond infancy 391
who lived midway between 79
who lived mostly outside 95
who lived through history 40
who lived through several 52
who lived through similar 57
who lived through slavery 44
who lived twelve hundred 95
who lived without benefit 44
who lives without tobacco 48
who looks almost exactly 58
who loved english freedom 82
who makes christ present 67
who makes twenty thousand 49
who march through history 46
who might become clients 54
who might become enemies 55
who might become exposed 105
who might become friends 180
who might become hostile 68
who might become members 222
who might become regular 40
who might become teachers 69
who might become victims 120
who might better himself 51
who might commit similar 74
who might commit suicide 107
who might derive benefit 59
who might indeed possess 98
who might justly condemn 75
who might mediate between 88
who might offend against 66
who might regard himself 62
who might remain neutral 48
who might render himself 42
who might revolt against 59
who might suffer because 47
who might thereby acquire 63
who moved freely between 151
who moved slowly forward 40
who moved slowly towards 88
who moves freely between 92
who named twelve persons 58
who nearly always succeed 40
who nearly killed himself 40
who never allows himself 382
who never appears onstage 201
who never became members 53
who never before enjoyed 41
who never before entered 112
who never called himself 134
who never caused trouble 47
who never forced himself 42
who never forgot himself 55
who never harmed anybody 71
who never indeed himself 55
who never killed anybody 42
who never lacked courage 214
who never minced matters 77
who never minces matters 42
who never proved himself 40
who never pushed himself 54
who never repeats himself 97
who never reveals himself 73
who never seemed capable 46
who never showed herself 58
who never showed himself 233
who never sinned against 93
who never smoked tobacco 45
who never spared herself 106
who never spared himself 850
who never spares himself 155
who never tasted venison 52
who never thought himself 128
who never wanted courage 58
who never without jealousy 45
who never worked outside 228
who never worked together 43
who obeys without question 47
who often amused himself 124
who often called himself 95
who often dashed himself 56
who often fought against 75
who often played together 48
who often showed himself 57
who often signed himself 51
who often worked closely 82
who often worked outside 88
who often worked together 204
who owned landed estates 65
who pleads guilty because 86
who quite openly removed 49
who rather piqued himself 65
who rather prided herself 54
who rather prided himself 294
who rather prides himself 125
who really killed kennedy 52
who ruled england between 71
who ruled france between 52
who seeks relief against 85
who seeks revenge against 102
who seeks sexual pleasure 51
who seems always careful 43
who sells vacuum cleaners 54
who shall absent himself 525
who shall affirm falsely 67
who shall become members 203
who shall become parties 123
who shall behave himself 162
who shall better educate 52
who shall decide between 237
who shall devote himself 303
who shall enlist himself 93
who shall humbly present 630
who shall inform against 145
who shall mediate between 65
who shall occupy himself 41
who shall offend against 1198
who shall remain unnamed 416
who shall suffer himself 42
who shall surely requite 40
who shall thereby knowingly 55
who shall without unfolding 71
who share common beliefs 271
who share common customs 73
who share common descent 51
who share common origins 60
who shows little concern 98
who speaks another language 1169
who speaks fluent chinese 188
who speaks fluent spanish 502
who speaks little himself 85
who speaks without modesty 97
who spent twenty minutes 47
who spoke almost perfect 72
who spoke another language 759
who spoke broken spanish 46
who spoke english haltingly 51
who spoke fluent chinese 250
who spoke fluent spanish 1114
who spoke little spanish 340
who spoke mostly spanish 156
who spoke neither spanish 66
who spoke openly against 104
who spoke quaint archaic 49
who spoke various dialects 51
who stand firmly against 55
who stand midway between 334
who still called herself 57
who still called himself 496
who still deeply retains 49
who still firmly believe 79
who still fought against 43
who still looked askance 78
who still looked forward 124
who still remain charged 92
who still remain faithful 191
who still remain outside 239
who still remain subject 71
who still seemed stunned 41
who still styled himself 95
who still thought himself 124
who still thought manners 66
who stood around charles 57
who stood around listening 96
who stood around outside 56
who stood before abraham 40
who stood before solomon 43
who stood before warwick 40
who stood firmly against 179
who stood firmly planted 110
who stood midway between 390
who stood united against 53
who study animal behavior 617
who study fossil remains 46
who study various aspects 55
who takes little trouble 86
who takes special delight 69
who takes special pleasure 43
who thinks english national 68
who today govern germany 49
who trace common descent 49
who treats mental diseases 50
who treats mental illness 56
who tried without success 386
who tries without success 82
who urged greater idealism 41
who visit regions unknown 87
who waded through forests 53
who works through history 71
who would accept certain 44
who would accept payment 65
who would acquit himself 101
who would always believe 67
