wages through minimum wage 44
which already presses down 107
which already presses upon 42
which already suffers from 196
which already thinkers like 71
which always affords rent 834
which always affords some 152
which always appeared like 196
which always appeared more 54
which always appeared when 123
which always attends such 398
which always attends their 52
which always attends these 55
which always attends those 50
which always attends upon 84
which always becomes more 160
which always blinded paul 105
which always brought back 152
which always brought down 115
which always brought forth 124
which always brought tears 83
which always carries along 56
which always carries some 90
which always contain more 150
which always contain some 271
which always demands some 46
which always depends upon 143
which always derives from 44
which always differs from 61
which always emerges from 46
which always entails some 44
which always escapes from 53
which always excited their 56
which always follows from 103
which always follows great 87
which always follows over 221
which always follows such 139
which always follows upon 154
which always follows want 48
which always follows when 181
which always happens when 568
which always hovered upon 101
which always implies some 159
which always include much 69
which always include some 58
which always involve some 101
which always obtains when 40
which always precede laws 165
which always proceed from 79
which always remains open 145
which always remains true 47
which always require some 44
which always results from 903
which always results when 323
which always retains some 44
which always shrinks from 65
which always smelled like 74
which always sounded like 122
which always started from 41
which always suffers when 45
which always tighten when 46
which always touches upon 85
which always watches over 59
which animal remains have 57
which animal species have 56
which animal studies have 43
which annual budgets have 94
which annual reports were 49
which another bestows upon 242
which another company owns 47
which answer abraham grew 202
which appears between these 51
which appears evident from 53
which appears nowhere else 1325
which ardent spirits were 91
which argues against such 49
which argues against their 80
which arises because some 100
which arises because there 62
which arises chiefly from 425
which arises largely from 205
which arises perhaps from 46
which arises usually from 81
which assume control over 40
which asylum seekers have 42
which asylum seekers were 60
which atomic weights were 42
which banned slavery from 44
which barely affords room 42
which barely covered their 133
which barred congress from 52
which barred slavery from 49
which became current among 200
which became current during 143
which became current only 70
which became divided into 222
which became evident during 570
which became evident early 99
which became evident even 51
which became evident from 207
which became evident once 40
which became evident only 197
which became evident when 499
which became extinct during 306
which became extinct early 99
which became extinct only 63
which became extinct some 69
which became extinct when 109
which became general among 62
which became general during 72
which became general from 64
which became lighter from 95
which became payable during 114
which became payable prior 93
which became popular among 624
which became popular during 1038
which became popular from 212
which became popular only 105
which became popular when 50
which became rapidly more 53
which became steadily less 107
which became steadily more 1132
which became stronger during 53
which became stronger when 67
which became visible during 57
which became visible from 40
which became visible only 188
which became visible when 149
which become arranged into 53
which become divided into 49
which become evident during 127
which become evident from 68
which become evident only 186
which become evident upon 46
which become evident when 350
which become exposed when 43
which become familiar from 127
which become meaningful only 74
which become plastic when 54
which become steadily more 55
which become visible during 50
which become visible only 265
which become visible when 703
which before everything else 150
which before existed only 62
which begins several days 51
which behave exactly like 264
which beyond everything else 126
which boasts herself most 42
which bodies operate upon 47
which bodies produce ideas 58
which bodies undergo when 54
which border closely upon 79
which breathes comfort into 74
which brother expects from 40
which brutes inflict upon 62
which building permits have 63
which building permits were 100
which butler himself soon 59
which called johnson from 84
which carrie chapman catt 56
which castings ejected during 48
which caused anxiety among 65
which caused concern among 138
which caused extreme pain 68
which caused intense pain 93
which caused several deaths 149
which causes current flow 64
which causes deviation from 74
which causes extreme pain 48
which causes intense pain 146
which causes plastic flow 42
which causes produce their 79
which causes trouble when 42
which chance happily made 54
which changes everything into 46
which changes rapidly from 48
which christ alluded when 43
which christ alludes when 58
which christ bestows upon 170
which christ brought down 84
which christ brought from 55
which christ brought into 310
which christ confers upon 51
which christ entered into 117
which christ himself came 62
which christ himself died 41
which christ himself gave 259
which christ himself made 159
which christ himself said 114
which christ himself says 99
which christ himself used 45
which christ himself will 72
which christ imposed upon 47
which christ infuses into 54
which christ offered once 97
which christ offered upon 84
which christ wrought were 45
which church affairs were 44
which church members were 82
which cicero remarks upon 49
which claims control over 60
which claims descent from 707
which clearly defined their 60
which clearly defines their 45
which clearly defines what 142
which clearly departs from 91
which clearly depends only 66
which clearly depends upon 130
which clearly derived from 148
which clearly derives from 465
which clearly detects much 123
which clearly deviates from 79
which clearly differs from 417
which clearly emerged from 100
which clearly emerges from 385
which clearly follows from 157
which clearly reflect their 50
which clearly results from 93
which clearly revealed their 45
which clearly stemmed from 63
which climbs steeply from 43
which common affairs were 59
which common language brings 46
which common natures seek 88
which cortes himself went 82
which covers everything from 821
which covers immense areas 45
which covers several years 52
which creates unearthly beings 158
which credit charges will 47
which curled upwards from 49
which custom imposed upon 46
which custom imposes upon 51
which damage results from 46
which dangled loosely from 47
which daniel webster made 98
which daniel webster once 47
which daniel webster said 58
which deeply affects their 57
which depart furthest from 63
which depart sharply from 52
which depend chiefly upon 344
which depend largely upon 789
which depend strongly upon 42
which depict country life 58
which derive benefit from 97
which derive chiefly from 47
which derive increase from 49
which derive largely from 258
which derive support from 77
which deviate sharply from 66
which deviate strongly from 112
which differ chiefly from 57
which differ depending upon 76
which differ largely from 80
which differ notably from 93
which differ sharply from 655
which differ strongly from 149
which differ totally from 103
which direct control over 42
which disease results from 46
which divide mankind into 115
which divide society into 128
which divine justice will 54
which drains eastward into 49
which dryden derived from 86
which dwarfs everything else 60
which earlier critics have 41
which earlier emerged from 115
which earlier studies have 65
which earlier writers have 108
which earlier writers were 73
which eastern european jews 77
which edmund derived only 108
which edward everett hale 175
which edward uttered were 45
which effect seizure must 74
which eighty persons were 73
which elapse between seeing 70
which eleven persons were 130
which eleven volumes have 45
which energy derived from 192
which energy travels from 52
which england claimed over 311
which england derived from 330
which england derives from 287
which england differs from 61
which england enjoyed during 55
which england entered into 53
which england entered when 45
which england imports from 94
which england imposed upon 59
which england insists upon 42
which english critics have 53
which english critics will 173
which english lawyers have 147
which english lawyers were 40
which english speakers have 57
which english teachers have 65
which english vessels were 95
which english writers call 44
which english writers have 435
which enjoys support from 50
which ensued between great 81
which ensued between these 286
which ensued between those 87
which enters largely into 1582
which enters strongly into 40
which equals average cost 41
which errors proceed from 52
which ethical decision making 118
which ethical systems were 41
which ethical writers have 54
which europe derived from 135
which europe derives from 171
which europe emerged from 62
which europe groaned during 48
which events devolve upon 48
which exalts opinions into 128
which excess profits were 44
which exerts control over 252
which existing parties give 47
which existing savages show 46
which existing society will 67
which exists because there 47
which exists between beings 64
which exists between body 107
which exists between boys 45
which exists between even 62
which exists between faith 111
which exists between form 44
which exists between good 148
which exists between great 191
which exists between health 152
which exists between high 52
which exists between life 313
which exists between living 121
which exists between love 46
which exists between male 70
which exists between many 213
which exists between mind 103
which exists between most 85
which exists between north 106
which exists between other 86
which exists between past 103
which exists between rich 62
which exists between self 129
which exists between some 334
which exists between soul 91
which exists between such 714
which exists between their 1043
which exists between theory 84
which exists between these 3324
which exists between those 869
which exists between time 134
which exists between true 95
which exists between truth 48
which exists between wealth 44
which exists between what 1037
which exists between your 207
which exists nowhere else 936
which exists nowhere upon 71
which exists outside time 50
which expert systems have 134
which expiring ambition pays 42
which extend between these 63
which extend eastward from 196
which extend eastward into 43
which extend forward from 169
which extend inwards from 98
which extend outward from 478
which extend outward into 43
which extend radially from 193
which extend several feet 66
which extend upwards from 85
which failed because there 48
which fairly brought down 64
which fairly reliable data 74
which family members come 67
which family members cope 43
which family members feel 169
which family members find 43
which family members give 41
which family members have 748
which family members hold 46
which family members learn 69
which family members live 93
which family members make 58
which family members must 157
which family members need 79
which family members play 51
which family members react 45
which family members speak 62
which family members take 96
which family members talk 46
which family members view 40
which family members were 720
which family members will 502
which family members work 102
which feature everything from 48
which female workers were 68
which finite rational beings 94
which fitted closely into 65
which fitted closely over 75
which fitted exactly into 257
which fitted loosely into 58
which fitted tightly into 82
which fitted tightly over 89
which fitted tightly upon 50
which fitted together like 121
which flowed between deep 50
which flowed between high 56
which flowed eastward from 97
which flowed eastward into 52
which flowed outside their 71
which follow certain laws 42
which follow closely those 77
which follow closely upon 100
which follow contain some 41
which follow present some 47
which follow provide some 77
which formal language must 51
which former treaties were 53
which former writers have 122
which fossil remains have 131
which fossil remains were 64
which france derived from 279
which france derives from 52
which french critics have 41
which french justice sees 41
which french vessels were 53
which french writers have 258
which further allusion will 199
which further details were 44
which further details will 115
which further develop into 55
which further differs from 41
which further divides into 190
which further enhance their 48
which further impairs their 54
which further increase their 68
which further limited their 105
which further reduced their 202
which further reduces their 308
which further research into 74
which further research must 88
which further research will 245
which further weakened their 96
which future history will 75
which future research into 48
which future research must 194
which future research will 302
which future science will 78
which future studies will 81
which future writers will 72
which gained control over 222
which gained impetus from 79
which gained support from 201
which gashed holland into 54
which gathers together into 41
which gathers together many 57
which german critics have 72
which german machine guns 55
which german writers have 177
which gibbon brought into 101
which glided smoothly over 73
which grades upwards into 173
which grated harshly upon 62
which greater numbers were 212
which greatly affects their 133
which greatly delayed their 66
which greatly depends upon 86
which greatly detract from 198
which greatly differs from 281
which greatly enhance their 147
which greatly exceeds their 77
which greatly exceeds what 50
which greatly exceeds your 83
which greatly excited their 102
which greatly impairs their 60
which greatly impeded their 161
which greatly increase their 295
which greatly lessens their 66
which greatly limited their 133
which greatly reduced their 409
which greatly reduces their 335
which greatly surpass those 42
which greatly weakened their 140
which groups benefit from 141
which groups together some 53
which groups together those 98
which guards against such 231
which guides conduct will 53
which gushed swiftly down 88
which hardly anybody else 101
which hardly anybody ever 148
which hardly anybody will 45
which hardly differs from 530
which higher animals react 69
which higher natures learn 55
which holmes pointed swung 62
which horace derived from 60
which horace walpole said 88
which horace walpole says 54
which hourly prevail upon 211
which humans express their 74
which hurled napoleon from 65
which hurled richard from 41
which income derived from 81
which indeed amounts only 151
which indeed appeared some 62
which indeed depends upon 52
which indeed follows from 105
which indeed promise well 56
which indeed together form 81
which infant monkeys were 99
which injury results from 48
which insane persons were 85
which italian artists were 40
which itself becomes more 211
which itself becomes part 87
which itself borrows from 44
which itself depends upon 781
which itself derived from 337
which itself derives from 1104
which itself differs from 78
which itself divides into 126
which itself emerged from 98
which itself emerges from 80
which itself empties into 64
which itself evolved from 105
which itself evolved into 49
which itself follows from 146
which itself results from 650
which itself stemmed from 125
which itself suffers from 91
which jewish doctors were 46
which jewish workers were 47
which joined together form 44
which joined together make 65
which judges between good 59
which judges everything from 75
which jutted forward from 46
which knocks against your 44
which ladies usually give 43
which lairds exerted over 45
which lasted between five 50
which lasted between four 55
which lasted between three 80
which lasted exactly three 46
which lasted fifteen days 445
which lasted fifteen years 510
which lasted perhaps half 59
which lasted perhaps three 44
which lasted roughly from 776
which lasted seventy days 70
which lasted seventy years 167
which lasted several days 5762
which lasted several years 2679
which lasted sixteen days 197
which lasted sixteen years 297
which lasted thirteen days 213
which lasted thirteen years 452
which lately arrived from 41
which latter depends upon 53
which latter implies some 42
which latter results from 42
which latter tripped their 129
which laymen conduct their 252
which learned divines have 65
which likely results from 106
which linked together these 101
which london yielded during 68
which looked amazingly like 66
which looked askance upon 57
which looked exactly like 4448
which looked towards rome 67
which looked vaguely like 116
which madame caravan made 43
which mainly affects young 75
which mainly depends upon 226
which mainly derived from 57
which mainly derives from 52
which mainly differs from 55
which mainly results from 175
which manual workers have 47
which manual workers were 48
which marine animals live 45
which marius stepped forth 52
which martin entered when 54
which mediate between these 53
which merely depends upon 52
which merely differs from 59
which merely results from 47
which merits careful reading 42
which merlin brought from 118
which michael escapes from 44
which milton differs from 71
which milton resided have 87
which modern artists have 225
which modern buildings have 48
which modern critics find 54
which modern critics have 705
which modern editors have 215
which modern manners have 68
which modern missions have 54
which modern research must 55
which modern research work 49
which modern science came 44
which modern science deals 172
which modern science grew 66
which modern science must 94
which modern science owes 115
which modern science puts 59
which modern science will 133
which modern society must 66
which modern studies have 56
which modern systems have 69
which modern theorists have 115
which modern thinkers have 90
which modern writers call 53
which modern writers have 985
which mortal frailty must 99
which mostly affects young 43
which mostly depends upon 76
which musket barrels bore 46
which native speakers have 107
which native speakers will 68
which native species have 51
which nature bestows only 357
which nature bestows upon 327
which nature demands from 41
which nature herself lent 81
which nature imposed upon 124
which nature imposes upon 304
which nature shrinks from 73
which naught endures save 92
which neither depends upon 76
which neither secured peace 41
which nelson applied been 76
which nobody deviates from 82
which nobody pressed upon 68
which normal descent from 72
which nuclear reactions take 66
which nurses provide care 158
which obtain between these 194
which occurs because there 87
which occurs between ages 81
which occurs between birth 43
which occurs between june 110
which occurs between these 207
which occurs between those 57
which occurs chiefly among 42
which occurs depends upon 84
which occurs nowhere else 1390
which occurs perhaps once 42
which occurs several days 101
which offend against good 67
which offers courses leading 72
which offers everything from 235
which offers insight into 297
which office imposes upon 42
which parish priests were 74
which parted company from 57
which partly depends upon 130
which partly derived from 79
which partly derives from 135
which partly follows from 64
which partly muffled their 67
which partly results from 129
which partly stemmed from 63
which passed between edith 56
which passed between john 90
which passed between lady 52
which passed between lord 365
which passed between mary 104
which passed between miss 69
which passed between some 190
which passed between their 247
which passed between these 732
which passed between those 200
which passed between your 78
which passed betwixt those 65
which passed congress early 41
which passed current among 188
which passed forward from 51
which passed hastily down 110
which passed lightly over 40
which passed quickly from 49
which passed quickly into 55
which passed quickly over 48
which passed rapidly from 170
which passed rapidly into 55
which passed rapidly over 106
which passed swiftly along 48
which passed utterly away 59
which passes between their 72
which passes between these 122
which passes control back 48
which passes current among 169
which passes forward along 251
which passes forward from 101
which passes forward into 77
which passes lightly over 43
which passes rapidly from 82
which passes rapidly into 48
which passes rapidly over 49
which passes upwards along 66
which passes upwards from 93
which passes upwards into 215
which places demands upon 49
which plants produce food 66
which plants receive their 49
which plunged germany into 84
which points outward from 52
which pompey himself went 64
which pretty plainly said 43
which prince charles took 41
which profit margins were 98
which proved popular among 50
which prussia withdrew from 53
which public affairs have 90
which public affairs were 555
which public affairs will 75
which public buildings were 125
which public control over 55
which public decision making 51
which public figures were 55
which public matters were 43
which public measures were 56
which public notices were 44
which public offices were 101
which public schools have 129
which public schools must 65
which public schools their 44
which public schools were 241
which public schools will 44
which radiate outward from 515
which raised ancient rome 43
which raised lazarus from 41
which rarely contain more 132
which rarely deserts poor 75
which rarely exceeds five 43
which rarely exceeds half 47
which rarely exceeds three 258
which rarely happens here 55
which rarely happens when 52
which reached america from 47
which reached halfway down 109
which reaches farthest into 61
which reaches forward into 54
which reaches halfway down 42
which readers initiate their 45
which readily diffuse into 48
which readily follows from 84
which reality differs from 60
which recent critics have 192
which recent decades have 49
which recent measures rest 46
which recent reforms have 42
which recent studies have 337
which recent writers have 283
which reduce gastric acid 42
which refers broadly here 79
which reigns supreme over 214
which relays signals from 42
which relied chiefly upon 46
which relied largely upon 54
which relies chiefly upon 58
which relies largely upon 90
which remain between their 62
which remain dormant during 80
which remain unknown even 234
which remove calcium from 42
which remove material from 49
which render language clear 58
which repays careful reading 93
which rested largely upon 55
which rested lightly upon 55
which result chiefly from 87
which result follows from 69
which result largely from 200
which rhesus monkeys were 67
which rudolf steiner gave 127
which rushed forward like 42
which sacred objects were 66
which samson carried away 97
which samuel johnson trod 145
which school athletes have 102
which school library media 108
which school systems have 87
which school systems must 52
which school systems were 42
which seemed exactly like 97
which seemed impending over 574
which seemed somehow more 98
which seldom contain more 48
which seldom exceeds four 79
which seldom exceeds three 182
which seldom follows such 97
which seldom happens till 44
which seldom happens when 66
which seldom produce young 102
which serious charges were 66
which served equally well 543
which serves equally well 255
which serves similar ends 50
which sexual matters were 73
which shared decision making 43
which should attempt such 133
which should attract more 133
which should benefit from 265
which should combine many 43
which should command their 88
which should confirm their 48
which should confirm what 43
which should consist only 134
which should contain four 57
which should contain from 110
which should contain less 117
which should contain many 46
which should contain more 135
which should contain nothing 303
which should contain only 826
which should contain some 268
which should contain such 116
which should contain their 68
which should contain those 56
which should contain three 62
which should control their 142
which should correct such 60
which should declare what 253
which should deprive such 41
which should descend from 155
which should deserve most 99
which should deserve some 42
which should destroy their 55
which should detract from 164
which should develop from 57
which should develop into 225
which should develop these 70
which should devolve upon 166
which should dictate what 43
which should emanate from 259
which should embrace aden 47
which should embrace half 46
which should embrace these 148
which should enhance their 110
which should exactly fill 40
which should exclude from 205
which should exclude these 57
which should execute work 101
which should exhibit only 50
which should explain their 87
which should express their 127
which should express what 65
which should impress those 63
which should impress upon 91
which should improve their 171
which should improve your 64
which should include also 123
which should include among 99
which should include even 78
which should include full 45
which should include many 51
which should include more 246
which should include most 143
which should include much 119
which should include only 296
which should include some 417
which should include such 170
which should include their 101
which should include these 59
which should include those 185
which should include three 101
which should include what 42
which should include your 161
which should increase their 335
which should increase your 74
which should inquire into 180
which should inspire those 57
which should involve some 54
which should justify such 52
which should justify their 64
which should legally have 40
which should observe upon 62
which should operate these 79
which should operate upon 49
which should perhaps also 41
which should perhaps have 437
which should perhaps more 60
which should possess some 70
which should possess such 78
which should precede such 78
which should precede their 49
which should precede those 48
which should preside over 891
which should prevail among 377
which should prevail during 74
which should prevail over 445
which should prevail when 49
which should prevent such 140
which should prevent their 431
which should proceed from 539
which should produce from 61
which should produce more 208
which should produce some 116
which should produce such 97
which should project from 54
which should project well 42
which should protect their 52
which should protect those 82
which should provide data 48
which should provide food 60
which should provide good 104
which should provide more 470
which should provide much 63
which should provide some 425
which should provide their 84
which should receive early 101
which should receive high 62
which should receive more 990
which should receive most 213
which should receive much 490
which should receive only 88
which should receive some 206
which should receive their 150
which should receive very 77
which should receive your 65
which should reflect their 47
which should refrain from 191
which should replace those 62
which should require from 47
which should require more 49
which should require only 171
which should restore peace 57
which should rightly have 273
which should satisfy even 147
which should satisfy most 135
which should satisfy their 85
which should satisfy these 85
which should satisfy those 43
which should shortly come 130
which should stretch from 181
which should stretch over 45
which should subsist among 120
which should support such 45
which should support their 42
which should triumph over 145
which showed exactly what 56
which simply follows from 87
which simply results from 61
which slight deviation from 43
which sloped sharply down 207
which sloped steeply down 442
which sloped upwards from 71
which slopes eastward from 146
which slopes sharply down 151
which slopes steeply down 146
which slopes steeply from 41
which slopes upwards from 168
which slowly becomes more 107
which slowly emerged from 202
which slowly emerges from 44
which slowly evolved into 111
which solely depends upon 64
which something differs from 70
which something follows upon 74
which sordid beetles roll 78
which sought freedom from 51
which sought shelter from 48
which sought support from 102
which sounds equally loud 54
which sounds exactly like 848
which sounds vaguely like 129
which soviet writers have 97
which special efforts have 62
which special efforts were 99
which special measures were 58
which splits lactose into 139
which splits maltose into 84
which splits society into 43
which splits sucrose into 53
which spreads outward from 71
which spreads quickly over 44
which spreads rapidly from 107
which spreads rapidly over 194
which stands between these 154
which stands between those 51
which stands forever open 104
which stands highest among 50
which stands outside time 50
which stands removed from 83
which states conduct their 84
which states exactly what 66
which states parties have 45
which states wherein their 61
which stocks everything from 52
which streams earthward from 51
which struck charles from 63
which struck sharply home 231
which sunday schools were 62
which surely derives from 59
which sweeps everything along 44
which sweeps everything else 54
which sweeps visibly over 41
which tasted exactly like 197
which tastes exactly like 113
which teaches everything else 192
which tenant farmers were 51
which theodore uttered these 40
which thereby becomes less 97
which thereby becomes mine 46
which thereby becomes more 340
which thought imposes upon 44
which traced descent from 98
which traces descent from 100
which travel outward from 115
which turned britain into 46
which turned chiefly upon 123
which turned everything into 147
which turned germany into 48
which turned ireland into 73
which turned quickly into 64
which turned rapidly into 41
which turned religion into 89
which turned sharply upon 53
which twelve editions have 124
which twelve hundred were 41
which twelve hundred years 42
which twelve members were 52
which twelve persons lost 64
which twelve persons were 108
which twelve thousand were 129
which twenty persons were 117
which twenty thousand were 241
which ungodly sinners have 1948
which unless checked will 109
which values derived from 52
which varied between five 57
which varied between four 47
which varied between three 54
which varied depending upon 133
which varies between five 52
which varies between four 53
which varies between three 74
which varies between wide 69
which varies between zero 310
which varies depending upon 472
which varies linearly along 41
which varies linearly from 255
which varies smoothly from 77
which varies usually from 52
which various animals were 68
which various answers have 100
which various critics have 172
which various designs were 52
which various factors have 95
which various factors such 51
which various factors were 56
which various figures were 245
which various matters were 48
which various measures were 88
which various members have 57
which various objects have 49
which various objects were 135
which various opinions have 311
which various opinions were 119
which various parties have 80
which various persons have 99
which various persons were 120
which various realists have 41
which various schemes were 40
which various schools have 48
which various species have 76
which various species were 48
which various studies have 117
which various theorists have 79
which various thinkers have 55
which various thoughts have 87
which various workers have 86
which various writers have 683
which vestal virgins were 64
which vicious customs have 81
which virtue infused into 381
which visits private vice 80
which visual stimuli were 53
which voters express their 44
which votive offerings were 154
which wasted precious time 41
which weighs several tons 63
which whoever entered left 43
which wholly depends upon 185
which wholly revolts from 44
which widely differs from 126
which without departing from 45
which worked against their 110
which worked against these 40
which worked equally well 75
which yields insight into 64
which yonder infidel must 77
while actions morally wrong 53
while almost everything else 449
while always remaining true 83
while always retaining their 94
while another account says 73
while another epistle from 86
while another hundred were 42
while another quarter were 93
while another suffers from 95
while another swedish army 60
while awaiting medical help 52
while awaiting payment from 63
while before returning home 167
while clever america lies 48
while enjoying perfect health 95
while excusing himself from 62
while exerting control over 40
while family members were 275
while female workers were 41
while fighting against their 65
while french priests took 66
while further efforts were 56
while gently relieving pain 428
while german machine guns 44
while guarding against their 68
while hollow murmurs from 52
while hovering between life 42
while ignoring everything else 314
while images crowded upon 87
while income derived from 88
while johnny gathered wood 101
while laurie laughed till 58
while lights twinkling here 96
while lowering himself into 44
while maggie slipped from 94
while midway between these 83
while modern writers have 45
while mowgli laughed till 44
while offering insight into 195
while philip resided there 101
while profit margins were 83
while proper measures were 93
while public affairs were 105
while public buildings were 43
while public schools have 62
while public schools were 78
while recent decades have 45
while recent studies have 109
while removing himself from 41
while scouting parties were 70
while standing several feet 53
while thermal emission data 59
while twenty thousand were 52
while vastly increasing their 41
white canvas doublet will 121
white canvas sandals were 93
white cheeks flushed into 44
white chiefs appeared very 43
white cloaks crossed from 48
white clouds appeared moving 40
white clouds drifted over 184
white clouds floated high 45
white clouds floated over 117
white clouds scudded here 62
white collar workers also 100
white collar workers among 136
white collar workers from 250
white collar workers grew 53
white collar workers have 613
white collar workers into 85
white collar workers like 87
white collar workers made 43
white collar workers more 54
white collar workers must 50
white collar workers only 64
white collar workers over 44
white collar workers rose 49
white collar workers such 114
white collar workers tend 97
white collar workers there 106
white collar workers were 916
white collar workers will 227
white feathers brushed away 43
white figure emerged from 85
white flakes drifted down 134
white jewish national fund 46
white laboring classes here 64
white lights emerged from 41
white marble brought from 231
white marble pillars like 62
white matter diseases such 51
white matter extending from 52
white matter resulting from 56
white middle classes were 46
white murder victims were 59
white muslin dresses were 91
white pepper teaspoon salt 55
white police officer during 225
white police officer shot 120
white powder derived from 159
white public schools were 69
white quartz pebbles were 53
white shirts outside their 40
white stripe extending from 165
white stripe extends from 115
white troops against whom 42
white wooden shelves were 75
whole affray charged upon 57
whole amount derived from 57
whole amount realized from 41
whole building becomes more 72
whole building tumbles down 45
whole column streamed past 74
whole design process from 56
whole dollar amounts only 60
whole effect depends upon 108
whole english language three 52
whole family climbed into 40
whole family crowded into 123
whole family depends upon 53
whole family gathered there 121
whole family removed from 64
whole family retired from 82
whole family settled down 97
whole family settles down 42
whole family suffers from 97
whole family trooped there 61
whole future depends upon 403
whole income derived from 169
whole matter becomes clear 97
whole matter becomes more 143
whole matter becomes much 41
whole matter becomes very 40
whole matter depends upon 230
whole matter simmers down 53
whole nations ascending unto 255
whole nature diverse from 53
whole nature revolts from 43
whole nature shrinks from 105
whole number between zero 51
whole number divided into 40
whole number removed from 64
whole number resulting from 121
whole parish against their 67
whole profit derived from 85
whole result depends upon 48
whole rugged edifice were 48
whole scheme depends upon 97
whole scheme stopped here 74
whole school systems have 47
whole secret flashed upon 53
whole should benefit from 100
whole should devolve upon 94
whole system becomes more 430
whole system becomes worn 44
whole system behaves like 47
whole system depends upon 317
whole system reposes upon 44
whole system suffers from 103
whole system together into 46
whole system travels over 91
whose actions proceed from 45
whose actions reflect their 56
whose active members were 131
whose amiable manners were 71
whose amount depends upon 103
whose animal spirits were 130
whose annual incomes fall 48
whose annual incomes range 62
whose annual incomes were 299
whose annual reports were 49
whose answer depends upon 114
whose artful strains have 127
whose assets include plan 48
whose atomic weights have 123
whose atomic weights were 242
whose avowed objects were 54
whose belief differs from 43
