wag his tail a 75
was fat when i 117
was fear lest i 48
was fed from a 2040
was fed into a 3781
was fed like a 257
was fed once a 134
was fed onto a 57
was fed over a 89
was fed upon a 121
was fed when a 42
was fit into a 78
was for ages a 382
was for beating a 47
was for buying a 53
was for eliot a 75
was for even a 175
was for ever a 575
was for giving a 182
was for goethe a 91
was for half a 1700
was for having a 463
was for hume a 46
was for india a 102
was for jews a 53
was for john a 50
was for just a 577
was for kant a 147
was for keats a 56
was for leaving a 74
was for making a 940
was for many a 6166
was for marx a 331
was for mary a 50
was for most a 298
was for once a 547
was for only a 2665
was for over a 981
was for paul a 248
was for rome a 103
was for sale a 102
was for sale i 76
was for shaw a 63
was for smith a 77
was for some a 803
was for such a 9806
was for sure a 226
was for sure i 43
was for taking a 364
was for those i 40
was for want o 49
was for wearing a 55
was for what i 379
was for when i 122
was for whom i 58
was for years a 16947
was for yeats a 103
was fun having a 176
was fun when i 282
was gay when i 384
was get into a 254
was god when i 329
was going along a 1354
was going along i 136
was going among a 77
was going away a 102
was going away i 466
was going back a 187
was going back i 59
was going down a 2209
was going down i 275
was going from a 549
was going have a 40
was going home a 236
was going home i 316
was going into a 8485
was going just a 223
was going like a 2080
was going make a 40
was going only a 139
was going onto a 60
was going over a 1611
was going past a 148
was going such a 50
was going there i 103
was going till i 71
was going upon a 419
was going well i 81
was going when i 1053
was got among a 58
was got from a 315
was got home a 75
was got into a 933
was got upon a 90
was had been a 157
was had done a 42
was had from a 118
was had into a 107
was had made a 54
was had upon a 89
was has been a 179
was head over a 67
was her eyes i 60
was her face i 92
was her hair i 44
was her having a 159
was her life a 65
was her name a 59
was her name i 100
was her soul i 55
was her when i 52
was him when i 136
was his eyes i 61
was his face i 128
was his giving a 41
was his having a 159
was his heart a 276
was his hiring a 41
was his home a 147
was his life a 222
was his making a 112
was his mind a 50
was his name a 81
was his name i 164
was his soul i 45
was his taking a 113
was his when i 46
was his wife a 288
was his wife i 198
was his will i 273
was his wish i 92
was his work a 113
was hit during a 178
was hit from a 69
was hit just a 42
was hit like a 60
was hit over a 53
was hit when a 70
was hit when i 48
was hot from a 108
was hot like a 174
was hot only a 47
was hot upon a 87
was hot when i 347
was how angry i 70
was how come i 75
was how fast i 71
was how glad i 105
was how good a 214
was how good i 42
was how great a 121
was how hard i 92
was how much a 211
was how much i 2313
was how soon i 132
was how such a 1317
was how well a 75
was how well i 134
was hung from a 3190
was hung like a 825
was hung over a 650
was hung upon a 1263
was ill during a 96
was ill from a 231
was ill only a 284
was ill when i 912
was its having a 57
was lead into a 93
was lean like a 42
was led along a 511
was led away a 178
was led back a 76
was led down a 1394
was led forth a 248
was led from a 541
was led into a 14210
was led like a 1766
was led onto a 92
was led over a 226
was led past a 124
was led unto a 71
was let down a 343
was let into a 1258
was lit from a 244
was lit like a 604
was long held a 75
was long kept a 443
was long like a 299
was long only a 116
was long past a 43
was long time a 47
was low when a 45
was low when i 207
was lying along a 90
was lying among a 139
was lying atop a 90
was lying down a 109
was lying down i 130
was lying half a 88
was lying just a 112
was lying like a 1329
was lying only a 189
was lying over a 161
was lying there a 193
was lying there i 200
was lying upon a 2652
was lying when i 1054
was mad like a 46
was mad when i 1192
was man made a 47
was may when i 79
was mean when i 51
was meat from a 41
was meat once a 41
was met from a 201
was met when a 77
was met when i 57
was near half a 793
was near having a 113
was near making a 65
was near such a 78
was near upon a 41
was near what i 46
was near when a 175
was near when i 283
was new when i 265
was new york a 58
was nor what i 151
was nor whom i 56
was not able t 40
was not acting a 584
was not adding a 76
was not along a 144
was not also a 11451
was not among a 230
was not anger i 51
was not asking a 992
was not bearing a 112
was not beating a 117
was not born a 23908
was not born i 42
was not bred a 786
was not bringing a 284
was not busy i 119
was not buying a 604
was not case i 63
was not clear a 133
was not clear i 54
was not cold a 41
was not coming i 66
was not crying i 40
was not dating a 45
was not dealt a 101
was not done a 518
was not done i 140
was not down a 55
was not during a 206
was not earning a 663
was not even a 319181
was not even i 47
was not ever a 2431
was not facing a 740
was not fair i 108
was not felt a 51
was not filing a 109
was not firing a 56
was not fixing a 56
was not flying a 238
was not fond o 56
was not food i 50
was not from a 9029
was not full a 97
was not giving a 1614
was not glad i 41
was not gone a 269
was not good i 131
was not half a 6697
was not having a 8690
was not heading a 55
was not heard a 108
was not hearing a 611
was not held a 452
was not here a 1849
was not here i 402
was not hers a 44
was not hiding a 206
was not hiring a 55
was not home a 290
was not home i 210
was not hurt a 577
was not hurt i 105
was not idle a 67
was not into a 387
was not just a 403109
was not just i 212
was not kept a 424
was not laying a 130
was not leading a 712
was not least a 341
was not leaving a 314
was not left a 1038
was not less a 2792
was not life a 81
was not like a 19967
was not like i 9888
was not like l 167
was not living a 788
was not losing a 404
was not lost i 61
was not love i 190
was not made a 32231
was not make a 57
was not making a 17043
was not many a 96
was not meant a 64
was not mine i 111
was not more a 1294
was not more i 50
was not moving a 372
was not much a 1909
was not much i 17673
was not much l 91
was not nary a 52
was not none o 63
was not nothing i 504
was not once a 586
was not only a 433557
was not only i 716
was not over a 2055
was not owed a 88
was not paid a 1215
was not pain i 52
was not past a 73
was not paying a 1109
was not pity i 45
was not posing a 93
was not reading a 573
was not reading i 101
was not ready i 80
was not rich i 88
was not riding a 350
was not safe a 179
was not saving a 45
was not saying a 2009
was not saying i 259
was not seeing a 798
was not seen a 241
was not seen i 103
was not sent a 279
was not sick a 270
was not sick i 72
was not sort o 40
was not such a 271962
was not sure a 1901
was not sure i 48608
was not sure l 245
was not taking a 3592
was not there a 17977
was not there i 1903
was not till a 13216
was not till i 12510
was not time i 52
was not told a 156
was not told i 267
was not toting a 44
was not true a 369
was not true i 292
was not trying a 108
was not upon a 838
was not urging a 105
was not used a 247
was not waging a 239
was not waving a 80
was not wearing a 30418
was not well a 144
was not well i 148
was not what a 2376
was not what i 65078
was not what l 694
was not when a 112
was not when i 2510
was not whom i 74
was not work i 76
was not worth a 43795
was not wrong i 71
was now acting a 55
was now adding a 111
was now aiming a 42
was now along a 47
was now also a 1984
was now among a 199
was now asking a 71
was now bearing a 41
was now beating a 61
was now boring a 58
was now bringing a 119
was now buying a 49
was now clear i 53
was now dating a 128
was now down a 85
was now dyed a 51
was now earning a 523
was now even a 181
was now facing a 1341
was now filing a 95
was now flying a 148
was now from a 87
was now giving a 361
was now glad i 44
was now half a 493
was now having a 1035
was now heading a 112
was now heard a 49
was now hearing a 40
was now held a 57
was now into a 88
was now just a 5711
was now kept a 41
was now laying a 43
was now leading a 917
was now leaving a 64
was now left a 398
was now less a 463
was now like a 3774
was now living a 653
was now losing a 48
was now made a 2683
was now making a 3801
was now more a 634
was now moving a 89
was now nearing a 117
was now only a 22018
was now open a 47
was now over a 969
was now paid a 109
was now past a 158
was now paying a 401
was now posing a 63
was now reading a 337
was now reaping a 85
was now riding a 178
was now seeing a 300
was now seen a 132
was now sent a 68
was now such a 3288
was now sure i 85
was now taking a 2499
was now trying a 68
was now upon a 432
was now waging a 117
was now waving a 52
was now wearing a 2931
was now what i 107
was now worth a 550
was odd what a 74
was odd when i 67
was off down a 45
was off duty i 159
was off having a 180
was off into a 167
was off just a 101
was off like a 8942
was off making a 126
was off taking a 81
was off upon a 79
was off when i 210
was off work a 46
was old when i 940
was one among a 2222
was one bearing a 116
was one book i 150
was one call i 53
was one case i 100
was one cent a 253
was one chap i 44
was one door i 63
was one dream i 65
was one duty i 62
was one face i 48
was one fact i 52
was one from a 2923
was one game i 106
was one gift i 42
was one girl i 252
was one giving a 114
was one half a 156
was one having a 203
was one hour a 104
was one item i 76
was one just a 76
was one lady i 58
was one like a 525
was one line i 72
was one name i 64
was one only a 148
was one part i 98
was one rule i 51
was one such a 125
was one task i 46
was one there i 46
was one till i 65
was one time a 633
was one time i 2531
was one trip i 69
was one upon a 73
was one walk i 89
was one wearing a 144
was one when a 145
was one when i 319
was one whom a 128
was one whom i 1845
was one word i 258
was one worth a 61
was out along a 45
was out buying a 145
was out during a 42
was out earning a 81
was out giving a 52
was out half a 70
was out having a 637
was out here a 556
was out here i 114
was out into a 44
was out just a 51
was out like a 3155
was out making a 262
was out only a 255
was out over a 43
was out riding a 115
was out seeing a 83
was out taking a 736
was out there a 851
was out there i 409
was out upon a 180
was out when a 47
was out when i 1671
was put among a 52
was put away a 41
was put back a 498
was put down a 304
was put forth a 314
was put from a 48
was put hard a 622
was put into a 56995
was put into b 97
was put onto a 769
was put over a 499
was put there a 139
was put upon a 5534
was read during a 195
was read from a 2384
was read into a 163
was read like a 88
was read once a 88
was read over a 187
was read there a 53
was read upon a 73
was real glad i 95
was real when i 125
was real young i 54
was red from a 69
was red like a 466
was red when i 128
was ringing from a 124
was ringing like a 370
was ringing when i 992
was run along a 99
was run down a 128
was run during a 89
was run from a 700
was rung when a 44
was run into a 1196
was run like a 2198
was run once a 71
was run onto a 127
was run over a 976
was run upon a 293
was sad when a 43
was sad when i 833
was sat upon a 76
was set along a 104
was set amid a 95
was set among a 76
was set atop a 280
was set back a 1230
was set down a 381
was set during a 140
was set forth a 558
was set free a 156
was set free i 211
was set from a 622
was set half a 49
was set into a 2962
was set just a 61
was set like a 2274
was set only a 74
was set onto a 57
was set over a 702
was set such a 43
was set there a 69
was set upon a 5430
was set when a 227
was set when i 154
was she also a 209
was she born a 56
was she even a 59
was she ever a 272
was she felt a 111
was she from a 45
was she gave a 55
was she having a 191
was she just a 707
was she like a 141
was she made a 157
was she making a 305
was she only a 256
was she reading a 42
was she said i 50
was she such a 529
was she taking a 85
was she wearing a 344
was she when i 212
was she whom i 862
was shy when i 113
was singing from a 230
was singing into a 164
was singing like a 825
was singing over a 64
was singing such a 55
was singing when i 239
was six days a 412
was six foot o 145
was six when i 625
was six years a 396
was sung during a 91
was sung from a 49
was sung like a 53
was sung when a 43
was ten days a 97
was ten when i 732
was ten years a 642
was than what i 61
was than when i 65
was that also a 234
was that among a 73
was that book i 51
was that damp i 76
was that dream i 43
was that during a 971
was that even a 1647
was that even i 67
was that ever a 662
was that ever i 44
was that from a 1308
was that gave a 77
was that girl i 141
was that giving a 55
was that good a 699
was that great a 112
was that half a 809
was that having a 634
was that here a 113
was that here i 251
was that just a 1833
was that kind o 52
was that lady i 707
was that like a 218
was that made a 766
was that making a 173
was that many a 690
was that much a 81
was that nothing i 73
was that once a 2330
was that once i 809
was that only a 7862
was that only i 68
was that over a 1008
was that part i 48
was that seeing a 42
was that sent a 43
was that soon a 52
was that soon i 78
was that such a 40003
was that taking a 83
was that there a 41
was that there i 111
was that time a 105
was that time i 388
was that type a 121
was that upon a 155
was that what a 182
was that what i 1569
was that when a 8129
was that when i 10143
was that when l 107
was that word i 85
was then also a 1046
was then bringing a 40
was then dealt a 42
was then earning a 131
was then even a 76
was then facing a 273
was then giving a 279
was then half a 529
was then having a 424
was then heading a 92
was then heard a 113
was then held a 141
was then just a 1821
was then kept a 89
was then leading a 423
was then left a 69
was then less a 68
was then like a 930
was then living a 418
was then made a 2738
was then making a 2032
was then more a 233
was then only a 11426
was then only i 127
was then over a 153
was then paid a 110
was then paying a 275
was then reading a 178
was then riding a 66
was then seen a 187
was then sent a 302
was then such a 859
was then taking a 512
was then told i 270
was then upon a 418
was then waging a 203
was then wearing a 341
was then what i 109
was then when a 48
was then when i 577
was then worth a 146
was they made a 69
was they were a 194
was they whom i 85
was thin like a 231
was thin when i 164
was this also a 135
was this book i 62
was this even a 56
was this ever a 82
was this from a 201
was this girl i 320
was this just a 1882
was this made a 61
was this mood a 43
was this only a 864
was this side i 65
was this such a 619
was this time a 627
was this time i 156
was this what i 153
was this when i 78
was this work a 67
was thou when i 104
was thus also a 1158
was thus born a 159
was thus dealt a 81
was thus early a 64
was thus facing a 79
was thus from a 164
was thus giving a 103
was thus half a 46
was thus into a 69
was thus just a 84
was thus kept a 57
was thus laying a 51
was thus leading a 75
was thus left a 615
was thus less a 229
was thus like a 332
was thus made a 2356
was thus making a 387
was thus more a 386
was thus musing i 43
was thus only a 1634
was thus over a 76
was thus taking a 144
was too able a 921
was too base a 68
was too bold a 907
was too busy a 2057
was too cheap a 204
was too clean a 52
was too clear a 282
was too cold a 957
was too cool a 200
was too damp a 97
was too daring a 184
was too dark a 199
was too deep a 878
was too dull a 215
was too eager a 63
was too early a 334
was too fair a 354
was too fast a 251
was too fine a 5029
was too firm a 270
was too fond a 105
was too foul a 92
was too free a 115
was too good a 68369
was too great a 67518
was too great i 44
was too grim a 145
was too hard a 1752
was too heady a 96
was too heavy a 3253
was too high a 12387
was too holy a 255
was too huge a 130
was too just a 489
was too keen a 1222
was too kind a 764
was too late a 717
was too late i 1275
was too like a 811
was too loud a 155
was too mere a 40
was too mild a 2634
was too moving a 53
was too much a 38081
was too much i 798
was too nice a 2025
was too open a 166
was too pale a 52
was too pious a 85
was too poor a 1490
was too puny a 52
was too pure a 229
was too rare a 757
was too rash a 63
was too ready a 42
was too rich a 1801
was too rude a 92
was too sane a 68
was too sick a 109
was too slim a 50
was too slow a 1263
was too soft a 279
was too soon a 40
was too sore a 240
was too sure a 95
was too tall a 105
was too tame a 400
was too thick a 49
was too tiny a 81
was too true a 1813
was too ugly a 46
was too vain a 75
was too vast a 1615
was too warm a 272
was too wary a 607
was too when i 62
was too wide a 1013
was too wife a 82
was too wild a 245
was too wily a 333
was too wise a 3387
was too young a 1893
was too young i 45
was two bits a 46
was two days a 174
was two meals a 65
was two when i 175
was two years a 824
was tying down a 66
was using like a 65
was using only a 305
was using such a 225
was using what i 130
was using when i 145
was was also a 85
was was just a 134
was was like a 97
was was only a 100
was was such a 59
was was when i 63
was way over a 65
was weak from a 316
was weak like a 45
was weak when i 175
was wet from a 475
was wet like a 41
was wet when i 194
was who gave a 101
was who made a 214
was who sent a 45
was who took a 54
was why only a 47
was why such a 305
was why when a 45
was why when i 183
was with half a 197
was with into a 56
was with just a 223
was with making a 60
was with many a 528
was with only a 546
was with pain i 274
was with some a 209
was with such a 7646
was with what i 437
was with when i 188
was with whom i 207
was won from a 157
was won over a 157
was won when a 77
was yet half a 162
was yet left a 72
was yet like a 98
was yet made a 56
was yet more a 167
was yet only a 1186
was yet over a 51
was yet such a 264
was you made a 51
was you till i 56
was you were a 69
was you when i 590
was you whom i 549
wax and leave a 41
wax and made a 65
wax and make a 311
wax old like a 6164
wax was when i 141
way and along a 46
way and also a 162
way and cast a 58
way and clear a 42
way and down a 98
way and down i 117
way and draw a 58
way and drew a 51
way and even a 79
way and feel a 47
way and felt a 84
way and find a 380
way and form a 277
way and from a 858
way and gain a 91
way and gale i 66
way and gave a 319
way and gets a 53
way and give a 311
way and giving a 54
way and half a 67
way and have a 1728
way and having a 323
way and heard a 43
way and here i 55
way and hold a 41
way and into a 242
way and keep a 98
way and kept a 71
way and laid a 50
way and learn a 46
way and leave a 195
way and leaving a 75
way and left a 188
way and like a 117
way and live a 105
way and made a 1524
way and make a 1386
way and making a 489
way and many a 86
way and meet a 59
way and need a 67
way and only a 365
way and open a 116
way and over a 269
way and pack a 48
way and paid a 63
way and pick a 45
way and play a 114
way and reach a 93
way and said i 103
way and save a 78
way and seek a 68
way and send a 72
way and sent a 144
way and show a 164
way and such a 258
way and take a 759
way and taking a 125
way and there i 46
way and threw a 50
way and took a 672
way and upon a 93
way and used a 43
way and uses a 55
way and were a 63
way and what a 87
way and what i 165
way and when a 129
way and when i 661
way and whom i 65
way are like a 41
way are only a 61
way but also a 136
way but from a 115
way but have a 98
way but like a 49
way but only a 55
way but what i 62
way but when i 119
way can even a 44
way can form a 47
way can give a 93
way can have a 388
way can make a 309
way can such a 298
way can take a 58
way does such a 204
way doing what i 61
way each time a 212
way each time i 183
way for even a 285
way for giving a 63
way for half a 903
way for having a 126
way for just a 288
way for making a 464
way for many a 659
way for nothing i 48
way for only a 554
way for over a 1164
way for such a 13954
way for taking a 45
way for what i 706
way for when i 51
way goes over a 95
way got into a 47
way had been a 642
way had made a 106
way has been a 909
way has made a 128
way has only a 41
way how much i 168
way how such a 133
way lay along a 573
way lay down a 99
way lay over a 766
way led along a 269
way led down a 177
way led into a 127
way led over a 361
way led past a 120
way may give a 115
way may have a 399
way may make a 53
way may seem a 131
way may show a 43
way may take a 70
way men make a 69
way not even a 61
way not making a 43
way not only a 457
way now when i 52
way off came a 74
way off down a 44
way off from a 701
way off into a 137
way off like a 52
way off upon a 137
way off when a 40
way off when i 189
way one buys a 42
way one earns a 43
way one gets a 420
way one puts a 179
way one reads a 293
way one sees a 148
way one uses a 152
way out along a 140
way out from a 1424
way out here i 315
way out into a 1283
way out like a 399
way out onto a 344
way out over a 100
way out there i 97
way out upon a 53
way out when a 497
way out when i 673
way ran along a 41
way ran down a 85
way she felt a 216
way she gave a 73
way she gets a 76
way she heard a 52
way she held a 187
way she kept a 77
way she knew a 45
way she knew i 77
way she left a 42
way she made a 396
way she rode a 42
way she said i 42
way she sees a 56
way she told a 68
way she took a 221
way she used a 49
way she wore a 109
way than from a 167
way than having a 64
way than just a 48
way than many a 77
way than such a 103
way than what i 158
way than when a 66
way than when i 397
way that adding a 51
way that adds a 119
way that bears a 118
way that brings a 274
way that cast a 48
way that drew a 68
way that during a 104
way that earns a 47
way that even a 1411
way that even i 226
way that ever i 127
way that fits a 57
way that from a 317
way that gave a 339
way that gets a 44
way that half a 82
way that having a 277
way that just a 74
way that leads a 94
way that left a 263
way that lets a 55
way that made a 1259
way that making a 55
way that many a 346
way that meant a 84
way that meant i 87
way that once a 147
way that only a 5221
way that only i 213
way that over a 153
way that puts a 140
way that reading a 67
way that said i 78
way that says i 53
way that seeing a 52
way that sent a 458
way that sets a 93
way that such a 6041
way that taking a 63
way that there i 51
way that uses a 66
way that were i 68
way that what i 1149
way that when a 1364
way that when i 654
way they felt a 56
way they fill a 40
way they find a 91
way they form a 610
way they gain a 133
way they gave a 100
way they give a 153
way they have a 1173
way they heard a 91
way they held a 88
way they hold a 96
way they keep a 71
way they kept a 69
way they know a 118
way they know i 52
way they learn a 84
way they left a 57
way they made a 843
way they make a 919
way they meet a 187
way they paid a 69
way they pass a 167
way they play a 153
way they reach a 49
way they said i 77
way they show a 59
way they take a 134
way they tell a 155
way they think a 123
way they think i 172
way they took a 158
way they treat a 186
way they turn a 63
way they used a 42
way they view a 95
way they want a 42
way they were a 760
way things were a 109
way things were i 67
way too good a 127
way too great a 43
way too high a 260
way too nice a 83
way too when i 88
way was along a 154
way was also a 293
way was clear i 43
way was down a 113
way was having a 47
way was just a 83
way was like a 316
way was made a 96
way was only a 272
way was over a 426
way was such a 148
way was there a 131
way was what i 48
way was when i 144
way who died a 49
way with even a 40
way with half a 114
way with just a 238
way with many a 737
way with only a 710
way with such a 2621
way with what i 340
way yet from a 47
way you bake a 55
way you call a 142
way you draw a 76
way you edit a 78
way you feed a 46
way you feel a 167
way you feel i 157
way you felt a 40
way you find a 182
way you gain a 58
way you give a 139
way you have a 2157
way you hold a 757
way you keep a 165
way you kill a 86
way you kiss a 40
way you knew i 42
way you know a 220
way you know i 182
way you learn a 116
way you leave a 108
way you like a 73
way you look i 76
way you lose a 71
way you love a 211
way you made a 197
way you make a 901
way you meet a 88
way you miss a 42
way you move a 73
way you need a 113
way you open a 181
way you pass a 171
way you plan a 46
way you play a 106
way you pull a 84
way you ride a 69
way you said a 41
way you said i 140
way you save a 99
way you sell a 62
way you send a 49
way you take a 371
way you talk i 147
way you teach a 118
way you tell a 248
way you think a 248
way you think i 710
way you throw a 80
way you took a 44
way you treat a 825
way you turn a 112
way you used a 67
way you view a 207
way you want a 177
way you were a 187
way you work a 49
weak and even a 139
weak and have a 326
weak and having a 52
weak and heavy a 304
weak and lack a 47
weak and like a 63
weak and need a 53
weak and only a 157
weak and poor a 88
weak and sick i 74
weak and such a 46
weak and tame a 44
weak and weary i 76
weak and when i 54
weak for such a 979
weak man into a 98
weak that even a 135
weak that ever i 180
weak that from a 60
weak that only a 149
weak that when i 144
weak with only a 65
weal that call i 75
wean and weary a 455
wean her from a 55
wean him from a 401
wean them from a 209
wean you from a 45
wear and have a 170
wear and what i 251
wear but half a 103
wear for life a 42
wear for many a 48
wear for such a 181
wear had been a 45
wear has been a 141
wear her hair a 49
wear her like a 120
wear him down a 66
wear him like a 136
wear his hair a 64
wear not only a 108
wear off over a 116
wear off when i 222
wear one when i 216
wear out during a 40
wear out even a 130
wear out half a 46
wear out like a 2610
wear out many a 67
wear out over a 231
wear them down a 41
wear them like a 714
wear them upon a 71
wear them when i 733
wear this when i 135
wear you like a 102
web has been a 53
web may have a 47
web that took a 102
wed and have a 74
wed with such a 53
wee bit like a 70
wee get into a 172
wee had made a 48
wee had such a 42
wee may have a 192
wet and cold a 127
wet and cold i 393
wet and form a 43
wet and have a 237
wet and having a 55
wet and made a 58
wet and mild a 52
wet and when i 50
wet day when i 73
wet for such a 59
wet head like a 51
wet his lips a 44
wet with many a 336
wet with tears i 197
who act from a 320
who act like a 225
who act only a 55
who act upon a 160
who all felt a 66
who all gave a 56
who all have a 1009
who all made a 192
who all make a 73
who all play a 70
who all take a 66
who all took a 147
who all want a 75
who and what a 1033
who and what i 12177
who and what l 108
who and when i 57
who are acting a 47
who are adding a 86
who are also a 2301
who are among a 54
who are asking a 63
who are bearing a 132
who are born a 150
who are bringing a 181
who are buying a 331
who are earning a 478
who are ending a 41
who are even a 185
who are ever a 99
who are facing a 1078
who are filing a 53
who are from a 1358
who are giving a 442
who are good i 99
who are half a 128
who are have a 71
who are having a 5822
who are here a 120
who are here i 83
who are into a 89
who are into s 78
who are just a 2679
who are kept a 40
who are laying a 57
who are leading a 993
who are leaving a 208
who are left a 65
who are left i 64
who are like a 1017
who are like i 110
who are living a 1534
who are losing a 191
who are made a 331
who are making a 9226
who are more a 229
who are moving a 66
who are only a 2996
who are over a 257
who are owed a 155
who are paid a 3378
who are paying a 526
who are posing a 50
who are reading a 241
who are reaping a 79
who are riding a 51
who are seeing a 187
who are sent a 120
who are sick a 47
who are such a 3984
who are taking a 4040
who are there a 93
who are those i 43
who are told a 43
who are trying a 103
who are type a 277
who are type o 102
who are upon a 173
who are urging a 167
who are waging a 1159
who are wearing a 268
who are what i 346
who are worth a 455
who art like a 151
who art only a 63
who art such a 45
who ask only a 77
who ask such a 155
who ask what i 71
who ate from a 66
who ate half a 41
who ate like a 203
who ate only a 121
who bad been a 366
who bad made a 81
who bear only a 48
who bear such a 252
who being also a 93
who being born a 44
who being left a 44
who being made a 69
who being only a 94
who bit into a 63
who both gave a 49
who both have a 463
who both held a 45
