wan and livid complexion 46
was his chief assistant 1179
was his chief attraction 158
was his chief complaint 114
was his chief confidant 92
was his chief counselor 64
was his chief executive 146
was his chief incentive 43
was his chief informant 76
was his chief motivation 41
was his chief objective 171
was his chief occupation 683
was his chief political 179
was his chief possession 115
was his chief relaxation 83
was his chief residence 149
was his chief secretary 154
was his chief supporter 144
was his close association 426
was his close confidant 60
was his close connection 91
was his daily existence 90
was his daily occupation 121
was his exact antithesis 91
was his exact expression 114
was his facial expression 110
was his father confessor 132
was his final appearance 138
was his final conclusion 139
was his final departure 174
was his final reflection 75
was his final resolution 71
was his final statement 131
was his final testament 52
was his final testimony 61
was his final utterance 54
was his first adventure 194
was his first allegiance 42
was his first appearance 3913
was his first assistant 467
was his first association 78
was his first awareness 58
was his first biographer 149
was his first broadcast 43
was his first childhood 40
was his first christmas 311
was his first cigarette 49
was his first collection 210
was his first commercial 110
was his first commission 274
was his first complaint 52
was his first completed 127
was his first conception 43
was his first confession 85
was his first connection 50
was his first convention 51
was his first conviction 150
was his first departure 83
was his first discovery 125
was his first encounter 1760
was his first engagement 202
was his first exhibited 49
was his first exhibition 102
was his first expedition 222
was his first expression 110
was his first extensive 81
was his first hesitation 49
was his first hollywood 64
was his first humiliation 40
was his first important 1664
was his first impression 927
was his first indication 188
was his first interview 201
was his first intimation 471
was his first invitation 104
was his first knowledge 285
was his first missionary 40
was his first necessity 52
was his first newspaper 47
was his first objective 1004
was his first obligation 58
was his first occupation 87
was his first parliament 133
was his first pastorate 345
was his first permanent 58
was his first political 600
was his first practical 164
was his first preceptor 77
was his first principle 187
was his first production 311
was his first profession 58
was his first prominent 62
was his first published 3022
was his first realization 112
was his first reference 137
was his first reflection 103
was his first revelation 51
was his first salutation 275
was his first secretary 75
was his first separation 77
was his first statement 162
was his first suggestion 84
was his first sustained 279
was his first television 44
was his first tentative 45
was his first undertaking 57
was his first utterance 124
was his fixed conviction 58
was his fixed principle 71
was his fixed resolution 149
was his grand political 41
was his grand principle 51
was his growing awareness 167
was his growing conviction 202
was his growing realization 103
was his growing reputation 53
was his guiding principle 651
was his habit throughout 87
was his happy privilege 79
was his inner conviction 49
was his legal obligation 63
was his legal residence 82
was his loyal supporter 62
was his major objective 178
was his major occupation 69
was his major political 42
was his major professor 67
was his moral character 269
was his moral obligation 165
was his often expressed 108
was his opening salutation 49
was his opening statement 100
was his parting admonition 56
was his parting injunction 212
was his parting salutation 105
was his press secretary 147
was his prime conviction 50
was his prime motivation 55
was his prime objective 166
was his prize possession 168
was his proud privilege 58
was his rigid adherence 40
was his seeming inability 43
was his stamp collection 72
was his strong conviction 313
was his strong expression 40
was his strong impression 57
was his strong opposition 85
was his strong political 45
was his strong supporter 58
was his teaching assistant 271
was his total commission 70
was his total dedication 45
was his total disregard 65
was his total ignorance 78
was his total inability 100
was his under secretary 82
was his usual allowance 42
was his usual character 64
was his usual confident 70
was his usual ebullient 162
was his usual efficient 41
was his usual energetic 50
was his usual expression 294
was his usual exuberant 56
was his usual gregarious 43
was his usual hesitation 43
was his usual occupation 101
was his usual procedure 153
was his usual residence 257
was his usual salutation 60
was his utter absorption 44
was his utter disregard 121
was his utter inability 159
was his utter sincerity 71
was his vague reflection 88
was his whole appearance 129
was his whole character 46
was his whole existence 186
was his whole political 51
was his whole substance 47
was his worst nightmare 553
was his worthy successor 145
was its chief advantage 70
was its chief architect 204
was its chief attraction 260
was its chief character 42
was its chief executive 723
was its chief objective 65
was its chief organizer 88
was its chief political 40
was its chief proponent 185
was its chief spokesman 132
was its chief supporter 74
was its close association 206
was its close connection 142
was its close proximity 182
was its first appearance 412
was its first candidate 57
was its first commander 396
was its first conductor 75
was its first executive 238
was its first headmaster 55
was its first important 156
was its first incumbent 218
was its first missionary 144
was its first objective 200
was its first permanent 57
was its first president 19700
was its first principal 1130
was its first production 119
was its first professor 242
was its first publisher 57
was its first recipient 137
was its first secretary 2588
was its guiding principle 105
was its moral certainty 55
was its prime objective 40
was its serial character 40
was its small definition 200
was its social character 67
was its social structure 64
was its total disregard 49
was led quite naturally 57
was led until midwinter 40
was let loose throughout 47
was long after christmas 45
was long after described 97
was long after nightfall 937
was long after preserved 51
was long after published 160
was long since abandoned 881
was long since abolished 76
was long since completed 84
was long since condemned 67
was long since converted 174
was long since convinced 158
was long since described 71
was long since destroyed 168
was long since discarded 69
was long since dissolved 114
was long since exhausted 244
was long since forgotten 874
was long since presented 89
was long since projected 68
was long since published 62
was long since repressed 43
was long since suggested 112
was long under discussion 97
was lying about somewhere 60
was lying quite motionless 64
was near total exhaustion 54
was not about democracy 72
was not about doctrines 52
was not about economics 46
was not about happiness 46
was not about political 111
was not about sexuality 50
was not about territory 46
was not about terrorism 40
was not about themselves 43
was not above appreciating 49
was not above attributing 40
was not above blackmail 143
was not above complaining 73
was not above considering 62
was not above criticism 817
was not above criticizing 124
was not above cultivating 50
was not above encouraging 246
was not above fabricating 56
was not above interfering 41
was not above intervening 121
was not above introducing 55
was not above mediocrity 112
was not above occasional 67
was not above political 85
was not above recognizing 40
was not above sacrificing 67
was not above seventeen 114
was not above speculating 97
was not above temptation 49
was not again appointed 43
was not again attempted 289
was not again challenged 69
was not again committed 44
was not again connected 43
was not again discussed 136
was not again disturbed 1423
was not again entrusted 55
was not again necessary 41
was not again performed 54
was not again permitted 164
was not again presented 55
was not again published 41
was not again questioned 95
was not again reprinted 73
was not again subjected 53
was not aimed primarily 249
was not alive somewhere 61
was not alone concerned 272
was not alone necessary 83
was not amiss sometimes 43
was not anything accounted 44
was not anything approaching 82
was not anything available 149
was not anything connected 50
was not anything different 253
was not anything difficult 40
was not anything especially 107
was not anything important 794
was not anything interesting 147
was not anything mysterious 73
was not anything outstanding 47
was not anything suspicious 71
was not anything wonderful 43
was not anything worthwhile 109
was not badly conceived 82
was not based primarily 830
was not binding precedent 68
was not blind obedience 76
was not board certified 247
was not built overnight 176
was not built primarily 143
was not built yesterday 142
was not casting aspersions 111
was not dearly purchased 49
was not easily abandoned 234
was not easily accounted 60
was not easily adaptable 180
was not easily attracted 54
was not easily available 2320
was not easily browbeaten 50
was not easily challenged 60
was not easily comforted 91
was not easily conceived 46
was not easily condensed 78
was not easily conquered 135
was not easily contained 116
was not easily converted 147
was not easily convinced 2306
was not easily definable 75
was not easily deflected 182
was not easily depressed 102
was not easily described 81
was not easily destroyed 175
was not easily developed 54
was not easily discarded 101
was not easily discerned 166
was not easily disgusted 50
was not easily dislodged 206
was not easily dismissed 469
was not easily dispelled 266
was not easily displaced 133
was not easily dissolved 75
was not easily dissuaded 1484
was not easily disturbed 796
was not easily divisible 52
was not easily exhausted 138
was not easily exorcised 109
was not easily explained 482
was not easily expressed 72
was not easily extracted 45
was not easily flustered 108
was not easily forgotten 4450
was not easily fulfilled 93
was not easily guessable 58
was not easily impressed 2026
was not easily irritated 99
was not easily manageable 57
was not easily measurable 47
was not easily mollified 112
was not easily navigable 43
was not easily negotiable 46
was not easily negotiated 56
was not easily noticeable 44
was not easily overthrown 57
was not easily perceived 111
was not easily performed 111
was not easily persuaded 1766
was not easily perturbed 94
was not easily predicted 40
was not easily preserved 64
was not easily prevailed 368
was not easily recovered 137
was not easily reducible 66
was not easily removable 75
was not easily repressed 88
was not easily satisfied 2924
was not easily separable 84
was not easily separated 133
was not easily surprised 567
was not easily sustained 89
was not easily swallowed 52
was not easily tolerated 111
was not easily traversed 41
was not either masculine 42
was not either perfectly 43
was not enemy territory 40
was not equal protection 46
was not equal throughout 151
was not false advertising 52
was not feeling altogether 95
was not feeling confident 122
was not feeling depressed 79
was not feeling especially 241
was not feeling talkative 63
was not first conceived 376
was not first consulted 68
was not first developed 76
was not first perceived 75
was not first performed 58
was not first presented 60
was not first published 279
was not first submitted 80
was not first suggested 198
was not fixed somewhere 46
was not found advisable 170
was not found altogether 75
was not found associated 153
was not found available 48
was not found competent 81
was not found desirable 127
was not found difficult 375
was not found effective 243
was not found effectual 97
was not found elsewhere 556
was not found expedient 211
was not found generally 40
was not found justified 108
was not found necessary 3637
was not found negligent 157
was not found practical 157
was not found previously 55
was not found primarily 49
was not found throughout 65
was not fully abandoned 91
was not fully abolished 170
was not fully accounted 179
was not fully activated 92
was not fully addressed 237
was not fully amortized 82
was not fully assembled 106
was not fully attentive 59
was not fully authorized 88
was not fully automated 111
was not fully automatic 124
was not fully available 337
was not fully challenged 40
was not fully clarified 198
was not fully cognizant 813
was not fully committed 1164
was not fully competent 284
was not fully completed 5244
was not fully conceived 42
was not fully concluded 70
was not fully confident 270
was not fully confirmed 410
was not fully connected 42
was not fully conquered 103
was not fully consulted 57
was not fully contained 63
was not fully converted 153
was not fully convinced 6562
was not fully cooperating 96
was not fully corrected 144
was not fully delineated 40
was not fully described 355
was not fully destroyed 60
was not fully developed 14551
was not fully disclosed 397
was not fully discussed 468
was not fully dissolved 42
was not fully effective 972
was not fully efficient 51
was not fully evaluated 124
was not fully excavated 417
was not fully exercised 81
was not fully exhausted 49
was not fully explained 1051
was not fully exploited 2405
was not fully expounded 50
was not fully expressed 293
was not fully functional 213
was not fully furnished 214
was not fully gratified 107
was not fully identical 55
was not fully impressed 111
was not fully installed 153
was not fully justified 1622
was not fully liberated 71
was not fully litigated 66
was not fully mobilized 155
was not fully operative 449
was not fully optimized 105
was not fully organized 865
was not fully perceived 257
was not fully perfected 138
was not fully performed 129
was not fully persuaded 660
was not fully political 55
was not fully possessed 67
was not fully presented 93
was not fully preserved 54
was not fully protected 458
was not fully published 212
was not fully qualified 455
was not fully recovered 1327
was not fully reflected 609
was not fully respected 122
was not fully satisfied 9904
was not fully saturated 230
was not fully separated 77
was not fully sovereign 126
was not fully specified 85
was not fully stretched 41
was not fully submerged 41
was not fully supported 757
was not fully sustained 151
was not fully voluntary 61
was not fully warranted 264
was not getting published 42
was not given additional 62
was not given correctly 61
was not given exclusive 63
was not given expression 46
was not given permission 1041
was not given possession 52
was not given previously 48
was not given primarily 44
was not given protection 65
was not given publicity 150
was not given reasonable 309
was not given statutory 65
was not given unlimited 46
was not hotly contested 101
was not known certainly 49
was not known elsewhere 113
was not known generally 254
was not known nationally 60
was not known officially 54
was not known precisely 383
was not known previously 331
was not known primarily 62
was not known throughout 104
was not labor intensive 86
was not learning arithmetic 59
was not legal testimony 69
was not longer necessary 47
was not looking carefully 51
was not lurking somewhere 111
was not money available 70
was not money pretended 42
was not nearly completed 218
was not nearly exhausted 95
was not nearly important 50
was not nearly satisfied 96
was not noted elsewhere 63
was not often addressed 60
was not often associated 41
was not often attempted 172
was not often available 236
was not often challenged 76
was not often committed 42
was not often consulted 50
was not often described 41
was not often discussed 229
was not often disturbed 113
was not often effective 40
was not often exercised 187
was not often exhibited 80
was not often expressed 167
was not often necessary 485
was not often performed 100
was not often permitted 134
was not often practiced 58
was not often questioned 77
was not often reflected 47
was not often subjected 46
was not often surprised 175
was not owned privately 59
was not party political 63
was not playing favorites 151
was not playing regularly 56
was not proving effective 145
was not quite abandoned 107
was not quite abolished 55
was not quite analogous 47
was not quite attentive 55
was not quite available 44
was not quite blameless 44
was not quite civilized 118
was not quite competent 137
was not quite completed 1711
was not quite concluded 53
was not quite confident 308
was not quite connected 44
was not quite conquered 41
was not quite consonant 55
was not quite contented 459
was not quite convinced 5246
was not quite correctly 128
was not quite courageous 65
was not quite desperate 117
was not quite destitute 266
was not quite destroyed 82
was not quite developed 66
was not quite different 137
was not quite dignified 70
was not quite dispelled 43
was not quite effective 112
was not quite efficient 50
was not quite encouraging 164
was not quite exhausted 223
was not quite exorcised 58
was not quite explained 40
was not quite faultless 40
was not quite favorable 49
was not quite forgotten 723
was not quite fruitless 110
was not quite fulfilled 181
was not quite guiltless 52
was not quite identical 427
was not quite impervious 47
was not quite important 50
was not quite impressed 44
was not quite interesting 44
was not quite justified 620
was not quite literally 109
was not quite necessary 374
was not quite neglected 44
was not quite palatable 58
was not quite penniless 70
was not quite perfected 118
was not quite perfectly 108
was not quite persuaded 87
was not quite pointedly 42
was not quite practical 42
was not quite qualified 50
was not quite reasonable 95
was not quite recovered 496
was not quite satisfied 18700
was not quite saturated 42
was not quite seventeen 2112
was not quite surprised 92
was not quite unanimous 318
was not quite unfamiliar 112
was not quite unfounded 78
was not quite universal 413
was not quite unnatural 98
was not quite unpleasant 44
was not quite untouched 43
was not quite unwelcome 50
was not quite voluntary 74
was not quite warranted 85
was not quite wholesome 94
was not racial prejudice 72
was not rather addressed 176
was not really abandoned 130
was not really abolished 49
was not really addressed 329
was not really advisable 76
was not really altogether 43
was not really apologizing 55
was not really associated 69
was not really attempted 105
was not really attracted 403
was not really available 492
was not really beneficial 50
was not really challenged 233
was not really christmas 67
was not really clarified 61
was not really cognizant 57
was not really committed 600
was not really communism 46
was not really competent 239
was not really complaining 218
was not really completed 439
was not really conceived 106
was not really concerned 6962
was not really concluded 67
was not really conducive 267
was not really conducted 57
was not really confident 102
was not really connected 234
was not really conquered 153
was not really considering 120
was not really consulted 51
was not really contained 85
was not really contented 104
was not really contested 66
was not really converted 89
was not really convinced 2382
was not really criticizing 59
was not really crucified 121
was not really dedicated 75
was not really dependent 129
was not really depressed 285
was not really desirable 138
was not really desperate 81
was not really destroyed 101
was not really developed 377
was not really different 731
was not really difficult 783
was not really discussed 255
was not really dishonest 60
was not really displeased 169
was not really disturbed 202
was not really effective 556
was not really efficient 60
was not really encouraging 54
was not really endangered 102
was not really excessive 40
was not really explained 113
was not really exploited 76
was not really forgotten 65
was not really frightening 152
was not really fulfilled 90
was not really important 2784
was not really impressed 333
was not really incarnate 57
was not really interesting 158
was not really justified 716
was not really knowledge 78
was not really motivated 228
was not really mysterious 42
was not really necessary 9873
was not really noticeable 177
was not really organized 203
was not really perceived 90
was not really perfected 76
was not really permitted 53
was not really persuaded 41
was not really pertinent 76
was not really plausible 41
was not really political 242
was not really possessed 50
was not really practical 442
was not really practiced 48
was not really presented 61
was not really published 71
was not really qualified 1267
was not really questioned 143
was not really reflected 67
was not really registering 47
was not really respected 40
was not really satisfied 1956
was not really separated 103
was not really supported 131
was not really surprised 12742
was not really suspicious 77
was not really universal 61
was not really unpleasant 132
was not really unpopular 56
was not really voluntary 137
was not really warranted 202
was not really widespread 48
was not really worthwhile 118
was not right convinced 41
was not seeking notoriety 43
was not seeking political 114
was not seeking publicity 97
was not seeking reelection 172
was not sheer hypocrisy 44
was not smoking marijuana 50
was not social revolution 72
was not sorry afterward 58
was not speaking correctly 41
was not speaking literally 287
was not speaking officially 117
was not speaking primarily 42
was not spent altogether 87
was not spread throughout 72
was not spread uniformly 79
was not state ownership 64
was not staying overnight 43
was not taken advantage 1099
was not taken altogether 179
was not taken elsewhere 45
was not taken literally 259
was not taken possession 303
was not taken regularly 55
was not thinking altogether 62
was not thinking correctly 48
was not thinking especially 65
was not thinking logically 200
was not thinking primarily 321
was not thinking rationally 482
was not thomas jefferson 155
was not thrown overboard 244
was not total agreement 144
was not tried elsewhere 61
was not truly available 43
was not truly committed 161
was not truly concerned 142
was not truly converted 219
was not truly convinced 123
was not truly effective 60
was not truly important 58
was not truly incarnate 140
was not truly necessary 88
was not truly repentant 49
was not truly satisfied 47
was not truly surprised 217
was not truly universal 40
was not truly voluntary 152
was not under communist 71
was not under compulsion 121
was not under discussion 589
was not under effective 98
was not under obligation 706
was not under restraint 122
was not under voluntary 44
was not until additional 45
was not until afternoon 1131
was not until afterward 880
was not until alexander 332
was not until americans 69
was not until aristotle 116
was not until augustine 63
was not until bonaparte 53
was not until centuries 551
was not until charlotte 88
was not until christmas 876
was not until churchill 75
was not until commercial 84
was not until commodore 52
was not until computers 54
was not until conditions 51
was not until descartes 169
was not until enactment 49
was not until everybody 41
was not until extensive 49
was not until feminists 40
was not until ferdinand 56
was not until frederick 180
was not until gladstone 100
was not until gorbachev 100
was not until henderson 51
was not until industrial 66
was not until jefferson 116
was not until lavoisier 64
was not until lunchtime 278
was not until machinery 57
was not until michaelmas 96
was not until microsoft 50
was not until midsummer 836
was not until mussolini 72
was not until nightfall 1261
was not until nineteenth 42
was not until parliament 129
was not until pentecost 63
was not until political 113
was not until population 44
was not until president 1091
was not until production 40
was not until professor 238
was not until richelieu 73
was not until roosevelt 136
was not until secretary 84
was not until september 15152
was not until seventeen 510
was not until somewhere 152
was not until television 75
was not until thanksgiving 88
was not until wednesday 936
was not until widespread 52
was not until yesterday 851
was not walking backwards 132
was not within reasonable 102
was not working altogether 54
was not working correctly 360
was not working perfectly 186
was not working regularly 120
was not working yesterday 57
was not world revolution 56
was not writing political 47
was not writing primarily 70
was now about seventeen 289
was now again abandoned 229
was now again appointed 71
was now again approaching 108
was now again collected 56
was now again furnished 42
was now again motionless 90
was now again perverted 64
was now again presented 51
was now again recovered 71
was now again staggered 70
was now chief executive 143
was now chief inspector 43
was now chief secretary 96
was now easily available 43
was now easily persuaded 67
was now enemy territory 87
was now every appearance 137
was now every indication 195
was now finding expression 45
was now first published 42
was now first regularly 147
was now first secretary 58
was now found expedient 56
was now found necessary 618
was now fully accounted 58
was now fully committed 1637
was now fully completed 43
was now fully confident 54
was now fully confirmed 254
was now fully converted 51
was now fully convinced 3404
was now fully developed 1072
was now fully disclosed 63
was now fully discussed 47
was now fully displayed 80
was now fully explained 298
was now fully justified 240
was now fully nightfall 48
was now fully organized 204
was now fully persuaded 424
was now fully protected 56
was now fully qualified 118
was now fully recovered 536
was now fully satisfied 1128
was now fully supported 128
was now getting desperate 89
was now getting impatient 92
was now given permission 83
was now growing desperate 86
was now growing impatient 118
was now growing increasingly 44
was now growing plentiful 92
was now grown extremely 68
was now known officially 50
was now known throughout 327
was now looking elsewhere 46
was now nearly christmas 161
was now nearly completed 548
was now nearly concluded 107
was now nearly desperate 59
was now nearly destitute 92
was now nearly exhausted 572
was now nearly fulfilled 73
was now nearly recovered 143
was now nearly separated 46
was now nearly seventeen 186
was now never forgotten 114
was now newly recovered 128
was now pulling obliquely 65
was now putting obstacles 53
was now quite amphibious 47
was now quite confident 58
was now quite convinced 1160
was now quite desperate 100
was now quite destitute 48
was now quite different 800
was now quite exhausted 485
was now quite forgotten 102
was now quite generally 52
was now quite incapable 131
was now quite invisible 40
was now quite literally 70
was now quite mortified 62
was now quite necessary 49
was now quite recovered 311
was now quite satisfied 1030
was now quite thoroughly 40
was now quite untenable 41
was now rather different 53
was now rubbing shoulders 45
was now spread throughout 138
was now stuck immovable 49
was now sweating profusely 219
was now taken advantage 61
was now taken possession 188
was now telling everybody 48
was now thrice venerable 45
was now thrown overboard 103
was now truly desperate 55
was now truly distressing 55
was now under communist 161
was now under discussion 326
was now under obligation 59
was now under secretary 59
was now waiting patiently 69
was now within measurable 90
was now working perfectly 46
was now writing regularly 62
was one broad principle 59
was one daily newspaper 55
was one evening presented 46
was one evening surprised 51
was one grand triumphal 56
was one guiding principle 64
was one major advantage 57
was one major component 48
was one major influence 65
was one major objective 40
was one major political 40
was one morning disturbed 57
was one morning surprised 155
was one night announced 63
was one point connected 56
was one point especially 44
was one quite different 94
was one rather important 60
was one rather interesting 45
was one rather unpleasant 93
was one short paragraph 47
was one small hunchback 55
was one small indication 52
was one sunny afternoon 50
was one where political 46
was one which advocated 40
was one which afflicted 224
was one which announced 42
was one which attempted 111
was one which attracted 540
was one which authorized 61
was one which certainly 155
was one which challenged 68
was one which commanded 161
was one which commended 125
was one which compelled 51
was one which concerned 1944
was one which condemned 54
was one which conferred 64
was one which confirmed 52
was one which conformed 52
was one which connected 49
was one which consisted 218
was one which contained 658
was one which continued 271
was one which delighted 44
was one which described 103
was one which developed 137
was one which displayed 54
was one which dominated 83
was one which envisaged 41
was one which especially 147
was one which everybody 56
was one which evidently 201
was one which exercised 299
was one which exhibited 111
was one which expressed 154
was one which furnished 113
was one which generally 53
was one which gradually 41
was one which impressed 76
was one which indicated 122
was one which justified 173
was one which naturally 188
was one which occasioned 50
was one which parliament 42
was one which peculiarly 49
was one which permitted 254
was one which perplexed 61
was one which persisted 50
was one which portrayed 62
was one which possessed 163
was one which presented 342
was one which prevailed 77
was one which prevented 56
was one which proceeded 62
was one which protected 55
was one which purported 42
was one which reflected 310
was one which resembled 59
was one which satisfied 66
was one which separated 41
was one which suggested 169
was one which supported 60
was one which surpassed 92
was one which witnessed 100
was one whose appearance 113
was one whose character 291
was one whose dissolute 59
was one whose existence 82
was one whose influence 216
was one whose political 44
was one whose qualities 89
was one whose reputation 47
was our chief amusement 54
was our class president 44
was our daily occupation 53
was our daily protection 40
was our final objective 41
was our first adventure 113
was our first apartment 41
was our first appearance 92
was our first christmas 374
was our first discovery 100
was our first encounter 1076
was our first engagement 66
was our first expedition 40
was our first important 133
was our first impression 358
was our first indication 265
was our first interview 210
was our first intimation 257
was our first knowledge 100
was our first objective 714
was our first political 67
was our first practical 53
was our first president 1085
was our first realization 51
was our first secretary 59
was our first separation 223
was our first thanksgiving 54
was our guiding principle 123
was our happy privilege 44
was our moral obligation 78
was our naked existence 46
was our naval reputation 66
was our sweet sovereign 41
was our taxes necessary 43
was our usual procedure 45
was our worst nightmare 66
was out getting groceries 40
was out hunting squirrels 44
was out hunting yesterday 66
was out playing somewhere 44
was out walking yesterday 42
was put under additional 45
was put under intensive 65
was put under interdict 533
was put under irrigation 65
was put under obligation 119
was put under permanent 47
was put under president 195
was put under protection 65
was put under restraint 737
was put under stoppages 52
was put under suspension 54
was run under conditions 127
was run under identical 59
was set apart especially 48
was set apart expressly 107
was set aside altogether 98
was set aside especially 110
was set aside primarily 66
was she under different 45
was shy about approaching 52
was sir george mackenzie 206
was six weeks premature 96
was ten times handsomer 244
was that about trafalgar 40
was that above described 74
was that after centuries 55
was that after graduation 41
was that after september 42
was that awful stillness 63
was that barry goldwater 50
was that black americans 150
was that civil liberties 44
was that crass blindness 63
was that every afternoon 65
was that every available 59
was that every candidate 50
was that every commodity 41
was that every community 76
was that every executive 748
was that every gentleman 52
was that every household 48
was that every newspaper 44
was that every opposition 47
was that every political 40
was that every precaution 40
was that every statement 41
was that father compelled 52
was that first attracted 174
was that first christmas 43
was that first conceived 121
was that first impression 90
was that first published 46
was that first scratched 61
was that first suggested 438
was that fourth amendment 50
was that human existence 44
was that human happiness 54
was that human knowledge 64
was that human population 45
was that large companies 52
was that latin americans 196
was that light consisted 59
was that local political 51
was that local residents 77
was that louis displayed 53
was that money deposited 90
was that moral judgments 60
was that nearly everybody 102
was that night conducted 78
was that people continued 88
was that people generally 157
was that people preferred 141
was that people sometimes 89
was that price stability 56
was that quite different 78
was that racial prejudice 72
was that really necessary 141
was that really triumphed 69
was that social conditions 72
was that social democracy 120
was that social insurance 54
was that social phenomena 43
was that state ownership 47
was that thomas jefferson 143
was that treaty concluded 76
was that under conditions 157
was that where agamemnon 44
was that which abolished 113
was that which advocated 55
was that which afflicted 43
was that which assembled 105
was that which associated 50
was that which attempted 72
was that which attracted 224
was that which authorized 166
was that which christmas 43
was that which commanded 55
was that which commenced 99
was that which commended 47
was that which compelled 88
was that which completed 40
