wan cheek seemed already 40
was still drinking heavily 332
was still dripping through 42
was still eagerly awaiting 47
was still eagerly sought 86
was still enjoying myself 71
was still enough strength 42
was still fairly active 89
was still fairly bright 62
was still fairly common 380
was still fairly evenly 41
was still fairly intact 129
was still fairly modest 51
was still fairly normal 41
was still fairly recent 112
was still fairly secure 100
was still fairly simple 81
was still fairly strict 42
was still fiddling around 152
was still fierce fighting 141
was still firmly closed 300
was still firmly locked 70
was still firmly lodged 68
was still firmly rooted 1131
was still firmly wedded 63
was still flapping softly 40
was still flipping through 102
was still floating around 595
was still floating before 50
was still floating through 53
was still flopping around 58
was still fondly called 46
was still fumbling around 144
was still further adorning 62
was still further amazed 123
was still further behind 123
was still further beyond 40
was still further broken 192
was still further changed 220
was still further elated 56
was still further helped 50
was still further marked 207
was still further pleased 45
was still further proved 246
was still further raised 207
was still further roused 132
was still further shaded 50
was still further shaken 203
was still further soured 96
was still further tested 60
was still further varied 50
was still gathering strength 196
was still glancing around 62
was still grieving deeply 44
was still heavier before 45
was still heavily asleep 117
was still heavily engaged 289
was still heavily loaded 54
was still heavily reliant 150
was still heavily veiled 68
was still heavily wooded 322
was still hidden behind 1360
was still hidden inside 108
was still higher ground 46
was still highly active 80
was still highly prized 147
was still highly thought 42
was still highly valued 209
was still hobbling around 246
was still hovering around 849
was still intact enough 40
was still intact except 90
was still kneeling before 403
was still kneeling behind 41
was still kneeling beside 433
was still knocking around 43
was still laughing softly 78
was still little better 215
was still little chance 56
was still little demand 46
was still little enough 279
was still little thought 93
was still lively enough 252
was still locked around 41
was still locked inside 247
was still lodged inside 127
was still looped around 98
was still mainly engaged 40
was still managing editor 43
was still marching through 56
was still marching toward 63
was still merely fumbling 88
was still modest enough 47
was still mostly asleep 171
was still mostly intact 121
was still mumbling something 49
was still needed before 162
was still nobody around 40
was still parked across 124
was still parked behind 193
was still parked beside 87
was still partly buried 45
was still partly frozen 52
was still partly hidden 59
was still partly intact 70
was still partly standing 52
was still plodding through 59
was still potent enough 499
was still pounding wildly 66
was still pressing onward 159
was still pressing turkey 83
was still pretty active 49
was still pretty bright 115
was still pretty enough 103
was still pretty groggy 93
was still pretty pissed 101
was still pretty remote 105
was still pretty scared 98
was still pretty shaken 131
was still prince regent 53
was still prowling around 242
was still public domain 63
was still rattling around 186
was still recent enough 221
was still remote enough 43
was still repeating itself 42
was still robust enough 49
was still rooted firmly 58
was still safely hidden 93
was still safely inside 58
was still safely locked 93
was still safely tucked 134
was still searching around 40
was still searching through 129
was still second nature 51
was still serious enough 114
was still severe enough 46
was still shouting orders 52
was still shouting something 43
was still shrewd enough 62
was still simple enough 175
was still sleeping beside 132
was still sleeping calmly 44
was still sleeping deeply 134
was still sleeping heavily 233
was still sloshing around 113
was still sniffing around 74
was still soaked through 62
was still something behind 198
was still something bothering 78
was still something homely 46
was still something inside 179
was still something special 247
was still something strange 214
was still sorely needed 61
was still spinning around 189
was still spirit enough 48
was still spreading through 43
was still standing across 99
was still standing almost 71
was still standing around 398
was still standing before 1213
was still standing behind 2060
was still standing beside 1881
was still standing firmly 66
was still standing frozen 62
was still standing inside 193
was still standing intact 97
was still standing watching 120
was still standing without 46
was still steering boldly 65
was still streaming through 199
was still stupid enough 85
was still sturdy enough 60
was still sweeping through 110
was still swimming around 130
was still swirling around 289
was still thickly wooded 217
was still thought likely 53
was still thought proper 48
was still thrashing around 217
was still trailing behind 109
was still tucked inside 156
was still tucked safely 79
was still turned toward 369
was still twenty pounds 47
was still unclear whether 1066
was still united states 70
was still unsure whether 644
was still vastly greater 57
was still virgin forest 120
was still virgin ground 45
was still watching through 81
was still weighing heavily 170
was still weighing whether 40
was still whirling around 67
was still widely shared 46
was still widely spoken 334
was still widely thought 150
was still widely viewed 110
was still without allies 47
was still without orders 56
was strong enough already 88
was strong enough before 151
was strong enough without 283
was strong public demand 51
was strong public opinion 61
was strong public reaction 59
was sweating something fierce 43
was taken almost bodily 75
was taken almost intact 42
was taken almost without 593
was taken before another 73
was taken before pilate 167
was taken before starting 44
was taken behind closed 54
was taken little notice 109
was taken through london 45
was taken through various 64
was taken without debate 84
was taken without fighting 140
was taken without further 345
was taken without notice 118
was taken without proper 67
was taken without regard 135
was taken without serious 94
was talking loudly enough 125
was talking mighty eagerly 69
was teaching middle school 55
was teaching public school 45
was teaching summer school 266
was teaching sunday school 433
was tense enough without 46
was testing nuclear weapons 55
was thinking clearly enough 259
was thinking something through 64
was thirty pounds heavier 146
was thomas andrew knight 42
was thomas robert malthus 246
was thrown almost wholly 116
was thrown around inside 53
was thrown bodily across 49
was thrown bottom upward 65
was tired almost beyond 67
was tired beyond belief 118
was tough enough without 274
was tried almost beyond 123
was tried before another 55
was tried before pilate 104
was tried behind closed 104
was tried without effect 249
was tried without metric 46
was tried without phrase 61
was truly enjoying myself 47
was truly neither speech 88
was truly second nature 40
was truly something special 130
was turning itself inside 294
was turning slowly around 122
was turning slowly toward 41
was twice argued before 173
was twice called before 107
was twice united states 47
was under another person 132
was under arrest awaiting 51
was under attack almost 59
was under attack before 95
was under bitter attack 202
was under direct attack 338
was under direct french 48
was under direct german 126
was under direct orders 340
was under direct soviet 57
was under english colors 52
was under enough stress 56
was under fierce attack 334
was under greater strain 41
was under greater stress 43
was under marching orders 316
was under medium height 92
was under mental stress 42
was under middle height 74
was under nuclear attack 104
was under public attack 56
was under savage attack 49
was under secret orders 115
was under serious attack 468
was under serious strain 109
was under severe attack 1089
was under severe mental 106
was under severe strain 817
was under severe stress 871
was under special orders 79
was under standing orders 120
was under strict curfew 45
was under strict doctor 50
was under strict orders 2896
was under strict police 64
was under twenty pounds 53
was under united nations 75
was under united states 251
was under violent attack 182
was until fairly recent 40
was until further notice 68
was until further orders 131
was until lately almost 118
was until lately beyond 83
was until lately called 78
was upset enough already 90
was upset enough without 62
was vexed beyond measure 494
was voicing public opinion 60
was voted without debate 64
was voted without further 42
was walking across campus 450
was walking across london 57
was walking around behind 75
was walking around campus 53
was walking around carrying 54
was walking around inside 289
was walking around without 190
was walking slowly across 386
was walking slowly around 554
was walking slowly behind 83
was walking slowly beside 41
was walking slowly through 457
was walking slowly toward 1104
was walking through london 78
was waved through without 111
was wealthy beyond belief 60
was wealthy beyond bounds 45
was weeks before anyone 68
was which couple should 75
was whose silver arrows 113
was willing should remain 46
was willing should return 62
was winding itself around 151
was within earshot before 50
was within narrow limits 82
was within normal limits 9198
was within twelve inches 55
was within twenty leagues 114
was working almost around 67
was working double shifts 219
was working through something 49
was working toward becoming 79
was working toward something 148
was writing another letter 203
was writing madame bovary 95
was yearly becoming richer 57
was yearly chosen afresh 54
was yelling bloody murder 108
way about another person 94
way about anyone before 1092
way could mostly obtain 99
way easily enough through 64
way light passes through 98
way never before dreamed 59
way others behave toward 179
way people behave toward 211
way people should behave 281
way people should relate 57
way shape memory effect 892
way thither passed through 55
way which almost forces 48
way which clearly showed 52
way which passed through 183
way which passes through 73
way which seemed almost 58
way which seemed likely 42
way which showed clearly 42
way women should behave 48
weak ruins muster troops 83
weak sight should always 42
wear black cotton gloves 353
wear black mourning clothes 116
wear light cotton gloves 44
wear quite another aspect 93
wear still larger clothes 50
wear white cotton gloves 780
wear white cotton shirts 53
wee would without weapons 43
who acted without orders 85
who acted without regard 41
who adopt family planning 68
who after spending twenty 69
who began arriving around 47
who began drinking before 83
who began drinking heavily 72
who began training before 48
who begin drinking before 127
who blows through bronze 70
who blush before mothers 66
who bowed humbly before 43
who broke through police 77
who cared little enough 117
who cared little whether 433
who cares little whether 44
who carry excess weight 70
who comes sniffing around 47
who comes tripping through 48
who could accept neither 248
who could afford access 60
who could afford better 697
who could afford custom 47
who could afford decent 40
who could afford higher 219
who could afford horses 149
who could afford houses 59
who could afford little 145
who could afford luxury 243
who could afford neither 748
who could afford slaves 112
who could afford something 135
who could afford tuition 321
who could afford tutors 53
who could afford twenty 43
who could almost always 119
who could always depend 42
who could always employ 137
who could always escape 55
who could always manage 66
who could always obtain 45
who could assume various 51
who could attend meetings 75
who could attend school 125
who could barely afford 601
who could barely conceal 120
who could barely manage 139
who could barely scrape 70
who could barely toddle 43
who could become future 46
who could become leaders 66
who could become useful 49
who could behold without 44
who could better afford 413
who could better handle 56
who could choose whether 115
who could commit murder 122
who could decide whether 325
who could differ without 52
who could expect little 437
who could follow orders 87
who could follow through 108
who could freely choose 64
who could govern without 47
who could handle almost 65
who could handle horses 69
who could hardly afford 472
who could hardly conceal 142
who could hardly credit 114
who could hardly endure 69
who could hardly escape 87
who could hardly expect 148
who could hardly forbear 145
who could hardly ignore 42
who could hardly listen 70
who could hardly manage 91
who could hardly muster 52
who could hardly refuse 118
who could hardly resist 59
who could indeed scarce 42
who could listen without 117
who could little afford 87
who could longest resist 43
who could manage without 99
who could muster enough 265
who could neither accept 120
who could neither afford 277
who could neither escape 59
who could neither forget 177
who could neither obtain 45
who could neither resist 48
who could obtain access 77
who could obtain credit 67
who could pierce through 62
who could rarely afford 143
who could rarely resist 47
who could readily afford 60
who could recall events 45
who could remain longest 42
who could remain silent 173
who could rescue france 61
who could scarce conceal 67
who could scarce credit 48
who could secure neither 109
who could seldom afford 90
who could seldom resist 93
who could simply impose 50
who could sought refuge 43
who could strike terror 63
who could supply wolsey 50
who could travel abroad 78
who could travel around 61
who could travel faster 60
who could travel freely 123
who could travel through 274
who could travel without 50
who could without effort 62
who could without emotion 44
who create public opinion 152
who daily passed through 79
who drank claret instead 46
who drink lonely drinks 58
who drive pickup trucks 117
who drove through without 92
who dwelt beyond jordan 149
who earned barely enough 140
who either nodded assent 53
who either passed through 40
who enjoy higher status 62
who enjoy winter sports 45
who enter school already 76
who enter school without 153
who every sunday occupy 63
who faced higher prices 52
who fared little better 102
who feels emotion caused 176
who feels kindly toward 45
who feels secure enough 53
who fight without object 51
who finds another person 55
who fired without effect 43
who fired without orders 71
who first became active 93
who first became engaged 44
who first became famous 258
who first called another 40
who first called public 47
