war among christian nations 99
was born sometime before 523
was busy correcting proofs 67
was busy scribbling something 66
was clear daylight before 46
was coming directly toward 770
was coming straight across 50
was coming straight through 85
was coming straight toward 1115
was deep midnight before 106
was done directly through 55
was done entirely through 122
was done entirely without 172
was done initially through 40
was duly executed before 44
was duly ordained priest 41
was duly received before 51
was duly recorded before 52
was duly summoned before 58
was during graduate school 43
was early december before 89
was early directed toward 87
was early november before 83
was even audacious enough 66
was even careless enough 52
was even courteous enough 136
was even disputed whether 41
was even doubtful whether 1051
was even generous enough 260
was even impudent enough 269
was even possible without 54
was even powerful enough 91
was even produced before 96
was even properly engaged 41
was even remotely likely 96
was even sagacious enough 40
was even slightly better 196
was even slightly greater 82
was even slightly higher 366
was even somewhat greater 43
was even somewhat higher 127
was even somewhat larger 46
was ever achieved before 165
was ever achieved except 59
was ever achieved without 2434
was ever actively engaged 71
was ever actually buried 47
was ever actually spoken 64
was ever attained before 72
was ever attained without 53
was ever childish enough 79
was ever complete without 341
was ever directed toward 67
was ever effected without 46
was ever imagined before 43
was ever jealously refining 54
was ever possible before 1930
was ever possible through 52
was ever possible without 62
was ever powerful enough 96
was ever produced before 69
was ever produced except 52
was ever produced without 135
was ever seriously raised 44
was ever struggling through 44
was ever thereunto sought 64
was facing directly toward 97
was faring somewhat better 99
was fast developing itself 43
was felt directly through 129
was flying backward through 46
was flying directly toward 79
was flying straight toward 106
was four packages weighing 53
was from buckingham palace 40
was from eighteen inches 44
was from eternity spinning 137
was from sherlock holmes 98
was from washington county 117
was full daylight before 157
was gazing intently through 52
was gazing straight before 220
was giving evidence before 397
was good business policy 106
was good economic policy 46
was great activity aboard 99
was great activity around 69
was great commotion amongst 41
was great confusion amongst 40
was great confusion around 76
was great distress amongst 68
was great emphasis placed 124
was great enthusiasm amongst 72
was great scarcity through 41
was half concealed behind 61
was half consumed before 58
was half finished before 71
was half strangled before 45
was hanging sullenly behind 40
was hans christian oersted 100
was having problems sleeping 172
was having troubles enough 93
was heading directly toward 584
was heading straight toward 828
was heard resounding through 126
was heard undulating through 128
was held constant across 409
was held constant except 61
was held constant through 85
was held doubtful whether 52
was held extended before 51
was held extended itself 64
was held prisoner aboard 44
was held prisoner before 98
was held properly denied 87
was here palpable enough 46
was john courtney murray 107
was john marshall harlan 157
was john sullivan dwight 46
was just arrogant enough 62
was just conscious enough 169
was just dangerous enough 41
was just daylight enough 52
was just explaining something 55
was just outgrowing nurses 51
was just personal vanity 61
was just perverse enough 66
was just powerful enough 135
was just protecting myself 173
was just slightly behind 43
was just slightly better 253
was just slightly greater 80
was just slightly higher 280
was just slightly larger 153
was just slightly taller 76
was just struggling through 65
was just stubborn enough 519
was just suddenly pulled 40
was kept actively engaged 47
was kept constant across 120
was kept constant except 61
was kept constant through 101
was kept entirely secret 327
was kept informed through 137
was kept securely lashed 54
was kept securely locked 93
was kept strictly secret 1614
was lady elizabeth foster 49
was lady elizabeth hastings 49
was lady elizabeth howard 52
was last employed before 58
was late december before 55
was late february before 79
was late november before 164
was leaning slightly toward 83
was leaving buckingham palace 47
was left absolute master 77
was left doubtful whether 94
was left entirely without 785
was left stranded without 81
was left unchanged except 82
was less directed toward 48
was less directly linked 51
was less emphasis placed 77
was less friendly toward 76
was less generous toward 41
was less inclined toward 157
was less oriented toward 107
was less urgently needed 58
was like commencing another 112
was like mountain climbing 119
was like ointment poured 57
was like polished marble 41
was like somebody opened 43
was like somebody turned 61
was like struggling through 162
was made apparent through 99
was made associate editor 306
was made auxiliary bishop 104
was made cardinal bishop 167
was made cardinal priest 63
was made complete through 68
was made concerning gerald 84
was made concerning whether 63
was made concrete through 57
was made consulting surgeon 50
was made directly through 107
was made dramatic critic 49
was made entirely through 46
was made entirely without 295
was made explicit through 146
was made flexible enough 76
was made honorary doctor 113
was made honorary fellow 197
was made honorary member 429
was made literary editor 131
was made manifest before 147
was made manifest through 812
was made minister without 175
was made possible almost 90
was made possible mainly 700
was made possible mostly 66
was made possible partly 1326
was made possible simply 76
was made possible solely 202
was made possible through 51033
was made possible without 236
was made prisoner amidst 111
was made prisoner before 76
was made prisoner without 123
was made slightly larger 110
was made sometime around 65
was made sometime before 272
was made somewhat clearer 45
was made somewhat earlier 189
was made somewhat larger 49
was making advances toward 90
was making decisions without 89
was making everyone around 40
was making frequent visits 201
was making headlines across 58
was making headlines around 72
was making hospital rounds 48
was making internal noises 64
was making numerous levies 50
was making powerful appeals 47
was making progress slowly 239
was making progress through 75
was making progress toward 902
was making terrible noises 43
was miss jeannette rankin 48
was miss margaret wilson 42
was more actively engaged 329
was more agreeable before 44
was more agreeably engaged 195
was more beautiful before 50
was more bitterly fought 111
was more bitterly jealous 61
was more commonly called 5510
was more commonly spoken 90
was more commonly talked 52
was more commonly termed 101
was more commonly thought 84
was more directed toward 208
was more directly before 47
was more directly engaged 56
was more directly linked 618
was more directly pitted 56
was more disposed toward 81
was more doubtful whether 153
was more emphasis placed 89
was more entirely scotch 89
was more forcibly struck 68
was more formally called 41
was more frequent amongst 52
was more frequent before 88
was more friendly toward 188
was more generous toward 110
was more inclined toward 1230
was more modestly styled 43
was more negative toward 42
was more obviously struck 143
was more oriented toward 993
was more positive toward 85
was more powerful through 51
was more probably caused 173
was more probably rooted 41
was more properly called 1127
was more properly termed 76
was more seriously engaged 246
was more severely tasked 86
was more severely tested 132
was more severely treated 104
was more sexually active 66
was more thermally stable 53
was more tolerant toward 125
was more urgently called 46
was more urgently needed 903
was most actively engaged 593
was most anxiously looked 92
was most anxiously sought 47
was most anxiously zealous 120
was most bitterly fought 128
was most commonly called 468
was most commonly caused 67
was most commonly chosen 47
was most commonly linked 40
was most commonly placed 54
was most commonly spoken 44
was most commonly thought 56
was most cordially anxious 120
was most directly linked 76
was most doubtful whether 120
was most fiercely fought 46
was most forcibly struck 323
was most friendly toward 55
was most inclined toward 71
was most joyfully hauled 93
was most probably already 252
was most probably another 67
was most probably before 44
was most probably buried 85
was most probably called 66
was most probably caused 667
was most probably chosen 46
was most probably copied 102
was most probably created 106
was most probably engaged 222
was most probably formed 232
was most probably killed 69
was most probably linked 58
was most probably merely 45
was most probably needed 42
was most probably placed 81
was most probably raised 58
was most probably simply 45
was most probably something 42
was most probably through 135
was most probably vented 88
was most probably william 41
was most properly called 61
was most properly placed 89
was most recently active 98
was most recently changed 61
was most recently edited 41
was most recently placed 62
was most seriously engaged 128
was most seriously shaken 46
was most severely tested 188
was most tenderly nursed 168
was most terribly scared 625
was most unfairly treated 58
was most unjustly blamed 43
was most unjustly treated 107
was most urgently called 54
was most urgently needed 3909
was most urgently wanted 47
was most valiantly fighting 376
was most valuable player 363
was moving directly toward 281
was moving northward through 63
was moving northward toward 92
was moving silently through 73
was moving slightly faster 62
was moving southward through 53
was moving southward toward 57
was moving stealthily toward 48
was moving straight toward 162
was moving westward across 44
was moving westward through 61
was moving westward toward 80
was much activity around 104
was much advanced beyond 165
was much affected thereby 84
was much affected toward 61
was much agitated whether 63
was much confused fighting 284
was much disputed whether 131
was much distress amongst 47
was much emphasis placed 81
was much employed abroad 46
was much enlarged beyond 219
was much esteemed amongst 119
was much followed amongst 45
was much improved before 54
was much improved through 83
was much inclined toward 144
was much increased through 43
was much internal strife 74
was much property damage 55
was much regarded amongst 40
was much sickness amongst 165
was nearing dangerous ground 40
was next directed toward 78
was next examined before 88
was next summoned before 84
was north american aviation 85
was nothing concealed behind 41
was nothing possible except 42
was nothing properly before 56
was nothing remotely sexual 63
was nothing sinister behind 43
was nothing underneath except 42
was once accepted without 44
was once commonly called 95
was once commonly thought 123
was once directed toward 69
was once observed amidst 47
was once renowned amongst 41
was once summoned before 126
was only achieved through 482
was only acquired through 56
was only admitted through 74
was only attained through 104
was only darkness beyond 109
was only detected through 47
was only directed toward 54
was only effected through 48
was only eighteen inches 798
was only eighteen leagues 45
was only eighteen pounds 73
was only flattering myself 41
was only fourteen inches 123
was only fourteen killed 48
was only increased thereby 61
was only lukewarm toward 54
was only modestly greater 45
was only modestly higher 68
was only narrowly passed 51
was only nineteen inches 56
was only obtained through 154
was only overcome through 63
was only partially active 40
was only partially broken 113
was only partially buried 40
was only partially burned 70
was only partially caused 73
was only partially changed 44
was only partially cleared 169
was only partially closed 800
was only partially clothed 51
was only partially engaged 106
was only partially filled 1591
was only partially formed 260
was only partially frozen 85
was only partially funded 40
was only partially heeded 68
was only partially hidden 110
was only partially learned 49
was only partially lifted 100
was only partially loaded 54
was only partially obeyed 202
was only partially offset 989
was only partially opened 95
was only partially ruined 58
was only partially shared 60
was only partially solved 361
was only partially through 44
was only partially useful 49
was only possible before 87
was only possible through 4791
was only possible whilst 64
was only possible without 62
was only powerful enough 107
was only protecting myself 77
was only recently created 101
was only recently formed 80
was only recently opened 166
was only rendered barely 73
was only resolved through 127
was only restored through 45
was only slightly active 164
was only slightly amused 77
was only slightly behind 699
was only slightly better 7624
was only slightly bigger 223
was only slightly broken 48
was only slightly burned 87
was only slightly changed 570
was only slightly cheaper 43
was only slightly closer 42
was only slightly cooler 156
was only slightly curious 46
was only slightly curved 109
was only slightly darker 308
was only slightly deeper 47
was only slightly dented 91
was only slightly dimmed 114
was only slightly engaged 94
was only slightly faster 439
was only slightly grayed 43
was only slightly greater 2824
was only slightly heavier 70
was only slightly higher 15107
was only slightly larger 2760
was only slightly louder 85
was only slightly marked 104
was only slightly marred 384
was only slightly offset 140
was only slightly poorer 51
was only slightly raised 293
was only slightly shaken 134
was only slightly slowed 45
was only slightly slower 246
was only slightly taller 500
was only slightly tender 121
was only slightly thicker 50
was only slightly turbid 108
was only slightly varied 51
was only slightly veiled 59
was only slightly warmer 210
was only slightly younger 315
was only somewhat better 151
was only somewhat greater 44
was only somewhat higher 122
was only somewhat larger 41
was only sparsely filled 45
was only sparsely peopled 86
was only sporadic fighting 43
was other evidence enough 136
was over economic issues 53
was over eighteen inches 52
was over eighteen million 41
was over historic ground 41
was past midnight already 93
was past midnight before 3701
was paul laurence dunbar 201
was paying frequent visits 106
was poor business policy 43
was reading straight through 77
was riding directly behind 127
was riding directly toward 50
was riding straight toward 72
was seen actively engaged 40
was seen directly astern 77
was seen protruding through 103
was seen scampering across 40
was seen stretching across 63
was seen struggling through 163
was sent directly through 43
was sent northward through 76
was sent recruiting amongst 69
was shot directly through 76
was shot straight through 112
was some activity around 47
was some apparent ground 44
was some argument whether 58
was some commotion around 44
was some commotion behind 41
was some confused fighting 156
was some confusion amongst 86
was some confusion before 46
was some confusion caused 76
was some confusion whether 79
was some criminal secret 77
was some distance across 46
was some distance astern 341
was some distance before 87
was some distance behind 1292
was some distance beyond 493
was some distance farther 147
was some distance further 246
was some distance inland 254
was some eighteen inches 133
was some evidence before 88
was some internal bleeding 46
was some movement behind 40
was some movement inside 42
was some movement toward 302
was some negative reaction 114
was some objection raised 74
was some progress toward 130
was some property damage 81
was some sinister motive 58
was some sporadic fighting 103
was some sporadic shooting 84
was some tendency toward 331
was some terrible secret 137
was soon actively engaged 438
was soon composed enough 127
was soon diffused through 217
was soon directed toward 121
was soon entirely changed 46
was soon extended beyond 135
was soon extended through 61
was soon powerful enough 59
was soon reported through 42
was soon restored through 43
was soon sagacious enough 86
was soon severely tested 43
was soon signally proved 96
was soon summoned before 115
was soon thereafter called 60
was sure everyone around 42
was taking personal charge 128
was taking property without 56
was their absolute design 653
was their absolute master 48
was their attitude toward 1887
was their business simply 53
was their combined effect 43
was their condition before 99
was their constant course 57
was their constant custom 129
was their constant friend 64
was their constant object 48
was their constant prayer 47
was their declared policy 54
was their destined malice 61
was their economic status 83
was their expected messiah 44
was their favorite object 43
was their favorite opinion 51
was their favorite resort 83
was their favorite retreat 43
was their favorite target 72
was their favorite teacher 41
was their frequent custom 67
was their historic mission 66
was their immediate object 141
was their immediate reaction 42
was their intended estate 60
was their intended target 69
was their intended victim 89
was their intimate friend 209
was their military strength 66
was their mistaken belief 40
was their original design 121
was their original ground 41
was their original intent 160
was their original object 47
was their personal affair 50
was their personal choice 46
was their personal friend 187
was their physical strength 41
was their prisoner aboard 43
was their profound belief 51
was their promised messiah 92
was their recruiting ground 42
was their religious belief 97
was their solitary prison 61
was their tendency toward 74
was their ultimate object 99
was their ultimate source 43
was there actively engaged 60
was there fidelity enough 83
was there ordained priest 155
was three officers killed 82
was tied jauntily around 56
was tied securely around 119
was upon american cotton 64
was upon dangerous ground 153
was upon delicate ground 99
was used directly without 126
was used somewhat earlier 40
was very accurate indeed 76
was very actively engaged 498
was very advanced indeed 50
was very agreeable indeed 163
was very beautiful indeed 530
was very cheerful before 52
was very cleverly thought 45
was very commonly called 47
was very commonly spoken 63
was very cordially treated 58
was very courteous indeed 65
was very critical indeed 84
was very dangerous ground 58
was very dangerous indeed 192
was very delicate indeed 47
was very desirous should 50
was very doubtful indeed 201
was very doubtful whether 6474
was very forcibly stated 61
was very forcibly struck 203
was very friendly indeed 123
was very friendly toward 727
was very generous indeed 61
was very generous toward 111
was very grateful indeed 213
was very gratifying indeed 140
was very handsome indeed 258
was very imminent indeed 54
was very intimate indeed 45
was very lonesome without 45
was very moderate indeed 96
was very negative toward 74
was very ordinary indeed 47
was very oriented toward 42
was very placidly retiring 78
was very politely treated 132
was very positive indeed 68
was very positive toward 76
was very possible indeed 70
was very powerful indeed 258
was very prettily marked 44
was very probable indeed 154
was very probably caught 70
was very probably caused 50
was very probably copied 56
was very properly called 347
was very properly changed 51
was very properly passed 51
was very properly placed 54
was very properly stated 53
was very properly styled 40
was very properly termed 56
was very religious minded 86
was very reserved toward 41
was very scantily stored 123
was very sensible advice 83
was very sensibly changed 43
was very seriously engaged 91
was very severely blamed 42
was very severely burned 91
was very severely judged 72
was very severely shaken 41
was very severely treated 110
was very sexually active 147
was very shabbily treated 84
was very singularly formed 68
was very slightly changed 45
was very slightly greater 99
was very slightly higher 253
was very slightly larger 93
was very slightly raised 93
was very slightly turbid 54
was very sparsely peopled 198
was very specially polite 47
was very splendid indeed 71
was very surprising indeed 64
was very tolerant toward 62
was very unfairly treated 69
was very unjustly blamed 48
was very unjustly treated 63
was very unlikely indeed 81
was very urgently needed 85
was very valuable indeed 136
was very wearisome through 88
was wearing american clothes 67
was wearing beautiful clothes 47
was wearing ordinary clothes 149
was wearing surgical gloves 119
was wearing surgical scrubs 43
was well accepted amongst 55
was well advanced before 3472
was well advanced beyond 51
was well advanced toward 413
was well concealed behind 129
was well disposed toward 2663
was well educated before 68
was well grounded indeed 53
was well inclined toward 116
was well informed enough 224
was well informed through 100
was well launched before 92
was well prepared before 91
was well received abroad 360
was well received across 58
was well received except 88
was well underway before 893
was what everyone called 495
was what everyone seemed 43
was what everyone thought 437
was what everyone wanted 507
was what happened before 551
was what happened inside 108
was what washington wanted 64
was when disaster struck 63
was wild confusion around 46
was worth sixpence sterling 44
was your attitude toward 535
was your business before 53
was your emotional reaction 91
was your favorite course 64
was your favorite teacher 327
was your happiest moment 62
was your immediate motive 50
was your immediate reaction 237
was your intimate friend 171
was your mistress unkind 67
was your personal income 47
was your personal opinion 44
was your personal reaction 79
was your proudest moment 81
way along montague street 40
way down michigan avenue 70
way down washington street 57
way from buckingham palace 183
way from washington square 78
way into american english 65
way into american public 47
way into american speech 53
way into buckingham palace 69
way into christian theology 162
way into christian thought 80
way into everyday english 111
way into everyday speech 175
way into graduate school 93
way into politics through 79
way into standard english 172
way lies directly through 47
way lies straight before 70
way over mountain passes 50
way past security guards 45
way their children behave 92
way their children should 40
way their essential nature 56
way these problems should 40
way your document appears 64
weak thread forcibly remind 71
wean their children earlier 282
wear more colorful clothes 40
wear such beautiful clothes 61
wear their channels deeper 125
wear their everyday clothes 285
wear their ordinary clothes 328
wear their religious habits 74
wear their sapphire crowns 99
wear these specific clothes 71
wear your disguise something 47
wear your everyday clothes 48
web site provides access 219
wed some powerful prince 55
who also attended school 55
who also deserves credit 47
who also provided useful 46
who also received copies 42
who also received training 52
who also remained behind 61
who also suffered greatly 48
who best combined strength 83
who brings evidence before 43
who call yourself regent 276
who came staggering through 87
who died sometime around 85
who died sometime before 351
who died suddenly before 88
who died suddenly whilst 49
who died suddenly without 212
who died valiantly fighting 41
who even remotely looked 48
who ever actually walked 48
who ever attended school 146
who ever governed england 41
who ever rendered homage 47
who feel friendly toward 45
who feel unfairly treated 215
who feel unjustly treated 181
who fell sustaining serious 44
who felt friendly toward 45
who felt unfairly treated 236
who felt unjustly treated 62
who from whatever motive 82
who gave evidence before 6687
who gave immediate orders 124
who gave numerous proofs 41
who gave valuable advice 412
who gets involved enough 53
who gets pregnant before 46
who give evidence before 336
who have abnormal bleeding 154
who have abortions suffer 62
who have academic talent 51
who have academic training 56
who have accepted bribes 52
who have accepted christ 1440
who have accepted family 67
who have accepted office 123
who have accepted places 45
who have accepted without 106
who have achieved almost 43
who have achieved better 40
who have achieved enough 105
who have achieved famous 49
who have achieved formal 70
who have achieved greater 336
who have achieved greatly 75
who have achieved higher 570
who have achieved little 179
who have achieved marked 175
who have achieved middle 467
who have achieved public 68
who have achieved record 53
who have achieved renown 297
who have achieved something 533
who have achieved special 135
who have achieved status 309
who have achieved tenure 62
who have achieved upward 102
who have achieved various 54
who have achieved wisdom 43
who have acquired cattle 55
who have acquired english 200
who have acquired enough 306
who have acquired expert 79
who have acquired formal 55
who have acquired french 224
who have acquired german 51
who have acquired greater 204
who have acquired habits 162
who have acquired higher 220
who have acquired immune 60
who have acquired little 179
who have acquired modern 72
who have acquired powers 49
who have acquired renown 98
who have acquired riches 81
who have acquired rights 481
who have acquired shares 85
who have acquired skills 368
who have acquired something 60
who have acquired special 261
who have acquired speech 54
who have acquired tenure 65
who have acquired through 62
who have acquired training 259
who have acquired vested 42
who have acquired wisdom 119
who have actively chosen 99
who have actively engaged 125
who have actively helped 86
who have actively sought 584
who have actively worked 80
who have actually become 262
who have actually bought 127
who have actually broken 84
who have actually caused 44
who have actually changed 40
who have actually chosen 47
who have actually created 63
who have actually denied 133
who have actually engaged 136
who have actually fallen 68
who have actually fought 116
who have actually gained 52
who have actually helped 41
who have actually joined 104
who have actually killed 69
who have actually learned 70
who have actually looked 78
who have actually passed 98
who have actually played 44
who have actually proved 83
who have actually reached 74
who have actually served 269
who have actually sinned 49
who have actually sought 55
who have actually taught 138
who have actually walked 58
who have actually worked 606
who have adequate access 48
who have adequate income 97
who have adequate training 189
who have advanced before 94
who have advanced beyond 925
who have advanced cancer 94
who have advanced disease 356
who have advanced farther 49
who have advanced further 210
who have advanced skills 62
who have advanced theories 117
who have advanced through 159
who have advanced training 495
who have articled clerks 48
who have artistic talent 62
who have assisted greatly 52
who have attained formal 59
who have attained greater 88
who have attained higher 740
who have attained mature 55
who have attained middle 371
who have attained normal 52
who have attained office 70
who have attained release 50
who have attained something 42
who have attained special 127
who have attained twenty 255
who have attained various 61
who have attained wisdom 153
who have attended before 52
who have attended church 381
who have attended english 161
who have attended formal 53
who have attended meetings 192
who have attended public 234
who have attended recent 46
who have attended school 3147
who have attended special 107
who have attended summer 72
who have attended sunday 214
who have attended training 316
who have attended various 60
who have beautiful bodies 42
who have beautiful voices 50
who have believed already 46
who have believed before 43
who have believed through 223
who have believed without 103
who have besieged cities 63
who have betrayed france 84
who have borrowed heavily 78
who have business before 178
who have business enough 64
who have capacity enough 56
who have cervical cancer 104
who have children already 54
who have children around 98
who have children before 135
who have children remain 61
who have children should 205
who have children through 58
who have children without 254
who have children younger 61
who have clinical disease 46
who have clinical findings 49
who have compelling reasons 71
who have complete access 43
who have composed verses 41
who have composed writings 61
who have computer access 70
who have computer skills 86
who have constant access 130
who have coolness enough 70
who have coronary artery 798
who have coronary disease 118
who have decreased levels 65
who have departed before 123
who have departed without 48
who have deserted before 40
who have deserved better 113
who have differed widely 53
who have directly helped 81
who have distinct notions 40
who have duodenal ulcers 51
who have earnestly sought 318
who have elevated levels 248
who have embraced christ 84
who have enriched english 147
who have entirely formed 50
who have entirely missed 41
who have epilepsy should 44
who have examined various 67
who have executed wisely 47
who have explored neither 112
who have explored various 55
who have extended credit 452
who have families should 66
who have finished school 410
who have finished training 95
who have followed christ 333
who have followed edward 62
who have followed events 119
who have followed recent 172
who have followed through 141
who have formally joined 54
who have formerly served 150
who have formerly worked 80
who have forsaken houses 49
who have frequent access 57
who have frequent sexual 83
who have governed england 105
who have governed france 162
who have graduate training 62
who have hereunto signed 129
who have honestly sought 183
who have immediate access 154
who have immediate charge 141
who have immediate family 57
who have impaired immune 74
who have impaired kidney 89
who have increased levels 106
who have incurred losses 119
who have indulged freely 84
who have interest enough 86
who have interest therein 51
who have internet access 777
who have invented neither 109
who have invented occult 51
who have invented something 49
who have invested abroad 48
who have invested heavily 689
who have latterly poured 70
who have literary tastes 48
who have lymphoid airway 68
who have mastered english 206
who have mastered skills 46
who have migraine suffer 66
who have migrated abroad 132
who have migrated across 72
who have migrated before 139
who have migrated earlier 44
who have minority status 53
who have mistaken notions 75
who have moderate levels 44
who have multiple lesions 56
who have multiple sexual 569
who have multiple skills 48
who have multiple trauma 41
who have mutually agreed 67
who have negative feelings 338
who have observed school 45
who have obtained access 72
who have obtained better 82
who have obtained grants 201
who have obtained higher 291
who have obtained office 47
who have obtained pardon 60
who have obtained partial 65
who have obtained places 41
who have obtained prizes 63
who have obtained relief 69
who have obtained special 195
who have obtained training 44
who have occupied places 44
who have occupied public 87
who have oftenest proved 53
who have otherwise little 42
who have otherwise normal 88
who have overcome serious 67
who have overcome severe 44
who have overcome through 67
who have patience enough 59
who have perished before 83
who have perished through 271
who have personal charge 128
who have personal reasons 89
who have personal rights 82
who have personal stakes 41
who have physical access 153
who have physical bodies 64
who have physical strength 66
who have platelet counts 138
who have pondered deeply 42
who have positive feelings 229
who have prepared papers 53
who have pressure ulcers 65
who have probably already 103
who have probably learned 41
who have probably passed 178
who have problems managing 73
who have problems relating 108
who have produced something 118
who have profited greatly 72
who have profited thereby 58
who have profited through 61
who have prolonged periods 53
who have promised before 131
who have property rights 204
who have property should 49
who have proposed theories 65
who have proposed various 99
who have prostate cancer 883
who have provable claims 278
who have provided access 42
who have provided advice 304
who have provided direct 59
who have provided expert 56
who have provided special 87
who have provided training 44
who have provided useful 225
who have provided various 55
who have publicly stated 117
who have received actual 55
who have received advice 45
who have received another 48
who have received asylum 180
who have received awards 271
who have received better 53
who have received blessing 49
who have received bribes 52
who have received christ 832
who have received clotting 97
who have received copies 774
who have received cranial 160
who have received credit 212
who have received direct 153
who have received divine 127
who have received english 221
who have received enough 125
who have received factor 45
who have received favors 78
who have received formal 567
who have received further 101
who have received grants 327
who have received greater 187
who have received higher 1310
who have received honors 75
who have received immune 49
who have received income 89
who have received initial 58
who have received injury 59
who have received kidney 111
who have received little 2196
who have received mantle 47
who have received medals 107
who have received mental 71
who have received modern 123
who have received monthly 45
who have received neither 67
who have received notice 279
who have received offers 61
who have received office 51
who have received orders 240
who have received oxygen 135
who have received partial 44
who have received pelvic 99
who have received prizes 72
who have received proper 185
who have received public 194
who have received recent 110
who have received relief 115
who have received sacred 55
who have received school 94
who have received serious 273
who have received severe 158
who have received shares 42
who have received shocks 52
who have received something 129
who have received special 1653
who have received spinal 217
who have received tenure 57
who have received therapy 135
who have received through 179
who have received training 5338
who have received various 119
who have received wounds 114
who have recently argued 175
who have recently become 2096
who have recently bought 301
who have recently broken 67
who have recently called 81
who have recently changed 534
who have recently chosen 56
who have recently engaged 133
who have recently fallen 178
who have recently formed 121
who have recently gained 250
who have recently gotten 64
who have recently ingested 138
who have recently issued 53
who have recently joined 1144
who have recently landed 47
who have recently learned 294
who have recently looked 54
who have recently opened 82
who have recently passed 600
who have recently played 57
who have recently raised 50
who have recently reached 122
who have recently served 107
who have recently signed 46
who have recently sought 121
who have recently spoken 84
who have recently taught 41
who have recently treated 88
who have recently turned 259
who have recently worked 253
who have rejected christ 489
who have relevant skills 68
who have religious belief 73
who have remained abroad 61
who have remained active 259
who have remained almost 56
who have remained behind 3092
who have remained chaste 196
who have remained deeply 46
who have remained hidden 44
who have remained honest 51
who have remained inside 125
who have remained longest 44
who have remained pagans 54
who have remained silent 308
who have remained stable 67
who have remained without 90
who have rendered greater 46
who have rendered nations 127
who have rendered neither 54
who have rendered public 63
who have rendered signal 690
who have rendered special 290
who have rendered useful 66
who have reported sexual 59
who have residual claims 42
who have residual disease 120
who have resisted timely 77
who have retained something 65
who have retreated before 107
who have returned without 56
who have reviewed drafts 45
who have reviewed various 70
who have scarcely enough 174
who have scarcely learned 56
who have scarcely passed 46
who have scarcely reached 93
who have seriously thought 110
who have sexually abused 1462
who have signally failed 137
who have slightly higher 94
who have solemnly agreed 123
who have somewhat higher 102
who have specially treated 44
who have specific duties 53
who have specific skills 260
who have specific training 194
who have stricken terror 40
who have strolled through 57
who have stumbled across 62
who have stumbled through 53
who have suddenly become 857
who have suddenly caught 53
who have suddenly changed 46
who have suddenly fallen 46
who have suddenly passed 109
who have suddenly turned 72
who have suffered actual 121
who have suffered already 57
who have suffered before 280
who have suffered beyond 59
who have suffered bodily 205
who have suffered cardiac 165
who have suffered damage 1617
who have suffered deeply 323
who have suffered direct 83
