wan features looked like 56
was lowered slowly into 250
was married before coming 103
was married before leaving 64
was married eleven years 44
was married something more 56
was married twelve years 85
was married twenty years 108
was measured through self 124
was measured through three 154
was measured versus time 47
was measured without shoes 82
was mediated through their 150
was mediated through these 53
was mistake number three 43
was moreover looked upon 46
was mounted upside down 192
was narrowing itself down 43
was national debate more 71
was national public radio 62
was natural enough among 108
was natural enough during 47
was natural enough from 116
was natural enough when 425
was notably absent among 71
was notably absent during 81
was notably absent from 1155
was notably absent when 41
was notably higher among 76
was nowhere around when 238
was nowhere better seen 69
was occurring before their 82
was offered another post 50
was offered release from 43
was offered through their 43
was offered without fail 114
was operating pretty much 55
was ordered closed down 57
was ordered direct from 43
was ordered turned over 45
was outside chopping wood 106
was overrun pretty much 43
was painted bright blue 614
was painted bright pink 122
was painted twenty years 66
was paraded before their 40
was paraded through town 169
was passive except when 44
was perhaps already there 67
was perhaps always more 41
was perhaps another name 45
was perhaps another sign 40
was perhaps becoming more 127
was perhaps better able 215
was perhaps better left 103
was perhaps copied from 119
was perhaps doomed from 79
was perhaps eighty years 42
was perhaps eleven years 63
was perhaps forced upon 53
was perhaps hardly ever 128
was perhaps hardly fair 61
was perhaps hardly less 111
was perhaps hardly more 160
was perhaps hardly worth 71
was perhaps little else 43
was perhaps little more 853
was perhaps looked upon 88
was perhaps reached when 111
was perhaps second only 392
was perhaps something else 169
was perhaps something like 225
was perhaps something more 690
was perhaps stated most 70
was perhaps thought more 90
was perhaps thought well 42
was perhaps toilet soap 47
was perhaps twelve feet 227
was perhaps twelve years 205
was perhaps twenty feet 709
was perhaps twenty years 553
was perhaps unique among 236
was perhaps wholly safe 63
was pierced through from 40
was pitched before their 122
was pitched headlong down 136
was pitched headlong from 77
was pitched headlong into 311
was plainly becoming more 61
was plainly enough seen 40
was planned around three 54
was planted twenty years 48
was planted upside down 105
was pleasant enough during 44
was pleasant enough when 243
was plotted versus time 288
was popular enough among 106
was popular twenty years 57
was preached before unto 113
was precious little else 713
was precious little food 71
was precious little gold 88
was precious little good 59
was precious little help 67
was precious little hope 85
was precious little left 1131
was precious little other 61
was precious little room 332
was precious little sign 82
was precious little time 1132
was preparing another blow 44
was preparing another book 45
was preparing another great 61
was preparing dinner when 121
was preparing supper when 86
was present almost from 189
was present before birth 59
was present before their 54
was present myself when 122
was present through most 53
was pressed deeply into 59
was pressed firmly down 41
was pressed firmly into 178
was pressed firmly over 52
was printed direct from 78
was printed twelve years 66
was printed twenty years 40
was printed upside down 516
was printed without date 103
was producing almost half 220
was producing enough food 144
was producing little more 194
was producing something like 60
was profiting greatly from 55
was profuse bleeding from 98
was proudly modest like 83
was puckering itself into 180
was pursued through life 48
was quelled before much 57
was quelled without much 58
was quickly agreed upon 821
was quickly becoming clear 158
was quickly becoming dark 40
was quickly becoming less 41
was quickly becoming more 448
was quickly becoming part 51
was quickly becoming very 73
was quickly bogged down 103
was quickly broken down 243
was quickly broken when 121
was quickly called back 73
was quickly called from 86
was quickly called into 147
was quickly called upon 104
was quickly changed from 101
was quickly changed into 388
was quickly changed when 120
was quickly chased away 119
was quickly chased from 60
was quickly cleared away 86
was quickly closed down 212
was quickly dashed when 183
was quickly driven away 152
was quickly driven back 505
was quickly driven from 239
was quickly driven into 127
was quickly erased from 71
was quickly erased when 77
was quickly evolving into 94
was quickly forced back 105
was quickly forced into 110
was quickly handed over 209
was quickly hauled back 49
was quickly hauled down 120
was quickly hauled into 45
was quickly hidden from 109
was quickly jerked back 41
was quickly lifted from 113
was quickly lifted into 48
was quickly loaded into 99
was quickly loaded onto 75
was quickly ousted from 59
was quickly passed along 235
was quickly passed back 48
was quickly passed down 42
was quickly passed from 157
was quickly passed into 84
was quickly passed over 581
was quickly pinned down 177
was quickly placed into 66
was quickly placed over 46
was quickly plunged into 111
was quickly poured into 108
was quickly proved when 92
was quickly proved wrong 119
was quickly proven wrong 77
was quickly pulled away 81
was quickly pulled back 154
was quickly pulled down 238
was quickly pulled from 130
was quickly pulled into 99
was quickly pushed back 91
was quickly pushed into 159
was quickly raised from 75
was quickly reached when 45
was quickly roused from 63
was quickly seized upon 2284
was quickly shifting from 51
was quickly shoved into 52
was quickly signed into 83
was quickly slipping away 244
was quickly slipping into 67
was quickly solved when 182
was quickly struck down 202
was quickly sucked into 81
was quickly turned away 64
was quickly turned back 67
was quickly turned down 408
was quickly turned from 116
was quickly turned into 1236
was quickly turned over 276
was quickly washed away 292
was quietly amused when 43
was quietly closed down 43
was quietly closed upon 43
was quietly handed over 137
was quietly helped back 42
was quietly passed along 128
was quietly passed over 432
was quietly pleased when 72
was quietly pushed open 129
was quietly settling down 102
was quietly slipping away 71
was quietly slipping into 58
was rapidly becoming clear 491
was rapidly becoming dark 119
was rapidly becoming even 93
was rapidly becoming lame 42
was rapidly becoming less 591
was rapidly becoming like 61
was rapidly becoming lost 42
was rapidly becoming more 4056
was rapidly becoming much 162
was rapidly becoming part 154
was rapidly becoming self 98
was rapidly becoming their 78
was rapidly becoming very 244
was rapidly becoming what 150
was rapidly broken down 409
was rapidly carted away 47
was rapidly changed from 68
was rapidly changed into 76
was rapidly cleared from 302
was rapidly clouding over 115
was rapidly dividing into 84
was rapidly draining away 89
was rapidly draining from 41
was rapidly drifting away 115
was rapidly drifting into 412
was rapidly driven away 123
was rapidly driven from 46
was rapidly emerging from 224
was rapidly entering upon 46
was rapidly escaping from 63
was rapidly evolving from 92
was rapidly evolving into 301
was rapidly gathering over 40
was rapidly marching down 92
was rapidly marching upon 55
was rapidly maturing into 74
was rapidly passed down 42
was rapidly passed from 72
was rapidly passed over 164
was rapidly poured into 63
was rapidly pushed back 42
was rapidly pushed into 50
was rapidly receding from 149
was rapidly receding into 142
was rapidly ripening into 55
was rapidly seized upon 48
was rapidly settling down 262
was rapidly settling into 49
was rapidly shifting from 236
was rapidly slipping away 596
was rapidly slipping from 178
was rapidly slipping into 184
was rapidly spreading among 312
was rapidly spreading from 127
was rapidly spreading into 69
was rapidly spreading over 370
was rapidly sweeping away 47
was rapidly swelling shut 49
was rapidly turned into 240
was rapidly washed away 47
was rapidly withering away 50
was realized almost from 57
was realized fairly early 58
was realized through their 46
was rebuilt almost from 45
was receiving advice from 214
was receiving bribes from 75
was receiving checks from 52
was receiving grants from 54
was receiving homage from 45
was receiving income from 111
was receiving little more 44
was receiving offers from 94
was receiving orders from 270
was receiving praise from 74
was receiving proper care 88
was receiving relief from 67
was receiving visits from 211
was reduced called into 75
was reduced further from 44
was reduced further when 69
was reduced without much 72
was released without bail 146
was released without bond 65
was released without even 91
was released without having 163
was released without much 46
was released without trial 513
was religion before there 43
was removed bodily from 93
was removed enough from 54
was removed entire into 87
was removed farther from 117
was removed further from 115
was removed further south 43
was removed intact from 75
was removed without just 87
was removed without much 100
was repealed twenty years 84
was repealed without ever 42
was repeated almost word 380
was repeated twenty years 84
was resolving itself into 477
was resumed before dawn 40
was retreating before lord 60
was returning without having 66
was revealed through their 87
was revised upward from 120
was revived twenty years 110
was richard morris hunt 276
was richard norman shaw 113
was rightly looked upon 545
was roughly double what 92
was roughly forced along 40
was roughly pulled back 40
was roughly pulled from 56
was roughly pushed away 46
was roughly pushed back 139
was roughly pushed into 80
was roughly shaped into 43
was roughly shaped like 72
was roughly shoved into 63
was roughly twenty feet 59
was roughly twenty years 70
was rummaging through some 227
was rumored around town 61
was scurrying around like 105
was scurrying around trying 82
was secured mainly from 59
was secured through their 102
was secured without much 92
was seemingly immune from 47
was seemingly inches deep 54
was senator albert gore 44
was senator robert byrd 67
was senator robert dole 62
was senator robert taft 150
was settled before trial 571
was settled direct from 50
was settled fairly early 41
was settled mainly from 69
was settled twelve years 95
was settled twenty years 52
was settled without much 457
was settled without trial 80
was seventy cubits high 262
was seventy leagues from 60
was several billion years 102
was several blocks away 1769
was several blocks from 466
was several blocks north 41
was several fathoms deep 84
was several inches away 59
was several inches deep 2108
was several inches from 102
was several inches high 79
was several inches over 426
was several inches thick 525
was several inches wide 49
was several layers thick 57
was several leagues ahead 42
was several leagues from 164
was several meters away 63
was several million years 75
was several shades less 94
was several states away 41
was several tables away 47
was shifted around from 56
was shifted farther north 46
was shifted further south 113
was shipped around cape 159
was shipped direct from 191
was shocked almost into 71
was shortly before dawn 230
was shortly before dusk 40
was shortly before five 129
was shortly before nine 180
was shortly before noon 457
was shortly before three 124
was shortly before your 40
was shortly called upon 86
was shortly changed into 40
was shortly cleared away 153
was shortly missed from 51
was shortly turned into 53
was shuffling through some 125
was shunted around from 46
was silence broken only 298
was sixteen inches deep 60
was sixteen inches thick 178
was skilful beyond most 70
was smitten bodily into 66
was smoothly combed back 47
was solidly frozen over 101
was somehow absent from 43
was somehow always able 49
was somehow always there 68
was somehow changed into 61
was somehow exempt from 167
was somehow forced into 62
was somehow hardly ever 52
was somehow immune from 110
was somehow slipping away 56
was somehow turned into 49
was soundly asleep when 60
was spelled various ways 46
was spenser lifted away 64
was stained yellow from 75
was started twelve years 77
was started twenty years 156
was steadily becoming less 407
was steadily becoming more 2386
was steadily draining away 45
was steadily drifting into 42
was steadily driven back 256
was steadily forced back 209
was steadily pushed back 474
was steadily slipping away 49
was strolling slowly along 87
was strongly averse from 182
was strongly relied upon 125
was strutting around like 217
was strutting around town 111
was studied mainly from 70
was stumbling around like 94
was stumbling around trying 62
was subject through life 41
was suffering almost more 107
was suffering already from 143
was suffering deeply from 116
was suffering greatly from 1612
was suffering heavily from 208
was suffering keenly from 138
was suffering mainly from 51
was suffering merely from 117
was suffering mostly from 44
was suffering severe pain 258
was suffering simply from 55
was suffering sorely from 54
was swiftly turned into 48
was swollen almost shut 318
was tacitly agreed among 58
was tacitly agreed upon 320
was thankful enough when 113
was thankful indeed when 87
was thirteen inches high 106
was thorough english work 46
was tightly fitted into 63
was tightly packed into 119
was tightly pulled back 100
was tightly wedged into 50
was timidly pushed open 57
was totally absent among 77
was totally absent during 51
was totally absent from 1146
was totally absent here 41
was totally absent when 48
was totally amazed when 68
was totally banned from 43
was totally barred from 44
was totally beyond their 188
was totally bowled over 241
was totally broken down 113
was totally changed from 106
was totally changed when 72
was totally exempt from 249
was totally hidden from 149
was totally immune from 120
was totally reliant upon 62
was totally remote from 55
was totally silent upon 48
was totally unlike what 142
was totally washed away 68
was towards sunset when 89
was trapped inside when 45
was trapped upside down 87
was traveling through south 114
was traveling through time 66
was traveling through town 52
was trickling slowly down 80
was trouble almost from 58
was trouble enough when 47
was tumbled headlong into 490
was unfolding before their 251
was unhappy almost from 46
was unknown before cook 62
was unknown except among 41
was unknown twenty years 52
was unknown whether these 48
was unlucky prince more 51
was unquiet twenty days 46
was useless unless there 53
was usually absent from 431
was usually agreed upon 119
was usually around when 45
was usually asleep when 151
was usually better able 71
was usually beyond their 64
was usually bought from 48
was usually broken down 67
was usually broken into 46
was usually called among 79
was usually called miss 45
was usually called upon 542
was usually carved from 76
was usually chosen from 689
was usually draped over 45
was usually enough time 72
was usually exempt from 85
was usually fairly good 43
was usually fairly well 106
was usually forced into 41
was usually forced upon 70
was usually formed from 64
was usually frozen over 81
was usually gotten from 97
was usually greater when 42
was usually handed down 185
was usually handed over 283
was usually hidden away 50
was usually hidden during 59
was usually hidden from 148
was usually little more 853
was usually little need 43
was usually little time 40
was usually looked down 78
was usually looked upon 628
was usually passed down 68
was usually passed from 91
was usually passed over 248
was usually placed next 41
was usually placed over 189
was usually placed upon 210
was usually pretty good 427
was usually pretty much 133
was usually pretty well 218
was usually pulled back 64
was usually shaped like 55
was usually someone else 182
was usually someone from 66
was usually someone there 86
was usually something like 270
was usually something more 44
was usually something wrong 43
was usually sought from 60
was usually taught only 40
was usually termed among 45
was usually traced back 82
was usually treated like 51
was usually tucked away 46
was usually turned down 111
was usually turned into 80
was usually turned over 357
was usually twelve feet 177
was utterly absent from 143
was utterly amazed when 209
was utterly averse from 135
was utterly beyond reach 56
was utterly beyond their 317
was utterly bowled over 135
was utterly broken down 906
was utterly changed from 52
was utterly hidden from 46
was utterly remote from 372
was utterly unlike what 177
was utterly without hope 115
was utterly without meaning 114
was utterly without means 370
was utterly without self 97
was vaguely anxious over 47
was vanishing before their 58
was visible enough even 40
was visible enough from 59
was visible through some 48
was visible through their 78
was visibly becoming more 75
was visibly pleased when 149
was visibly shaken when 447
was wakened before dawn 65
was wandering around among 76
was wandering around from 43
was wandering around here 44
was wandering around like 291
was wandering around lost 131
was wandering around there 55
was wandering around town 85
was wandering around trying 59
was wandering around when 56
was wandering slowly along 42
was wandering through some 59
was weakened further when 118
was welcome relief from 147
was whirled through just 68
was withheld indeed from 42
was wondering something else 40
was wondering whether miss 45
was wondering whether some 141
was wondering whether such 75
was wondering whether their 44
was wondering whether there 1011
was wondering whether these 112
was wondering whether those 50
was wondering whether what 88
was wondering whether your 148
was wrapped around hers 48
was wrapped around some 59
was wrapped around their 183
was wrapped around three 93
was wrapped around your 68
was written aboard ship 43
was written across their 102
was written almost four 126
was written almost half 52
was written almost three 233
was written before acts 66
was written before even 45
was written before john 70
was written before july 103
was written before june 72
was written before luke 66
was written before many 79
was written before mark 80
was written before marx 43
was written before most 100
was written before much 93
was written before news 45
was written before paul 108
was written before reading 85
was written before some 85
was written before such 53
was written before their 128
was written before there 198
was written before these 201
was written before those 80
was written before your 87
was written eighty years 61
was written eleven years 249
was written events have 77
was written fairly early 64
was written fairly late 111
was written little more 150
was written mainly during 101
was written mainly from 162
was written mostly during 53
was written mostly from 69
was written ninety years 43
was written partly from 61
was written something like 71
was written twelve days 47
was written twelve years 388
was written twenty years 1515
was written upside down 185
was written wholly from 48
was written without much 150
was written without taking 48
way between mexico city 83
way disturb public peace 92
way parents handle their 55
way shortly before into 44
way steadily upward from 60
way together without other 106
way towards adopting these 58
way towards defining what 57
way towards realizing some 53
way towards reducing these 43
way towards removing these 42
way towards securing their 67
way towards sexual union 74
way writers peopled their 44
weak current events were 61
weak natures hardly ever 41
wear amulets around their 53
wear civilian clothes during 129
wear civilian clothes when 441
