we act with sufficient 42
we are all sovereigns 55
we are all specialists 134
we are all spectators 65
we are all subjective 50
we are all submissive 71
we are all successful 45
we are all supposedly 98
we are all surrounded 592
we are all sympathetic 48
we are all terminally 41
we are all terrorists 70
we are all ultimately 640
we are all unconscious 288
we are all unrighteous 44
we are all vegetarians 51
we are all victimized 66
we are all volunteers 86
we are all vulnerable 1280
we are and determines 52
we are and experience 128
we are and understand 68
we are being admonished 46
we are being approached 54
we are being charitable 46
we are being completely 157
we are being conditioned 195
we are being confronted 701
we are being considered 69
we are being consistent 132
we are being constantly 420
we are being controlled 312
we are being criticized 178
we are being determined 46
we are being distracted 68
we are being encouraged 485
we are being hoodwinked 70
we are being influenced 445
we are being instructed 161
we are being introduced 428
we are being judgmental 47
we are being persecuted 301
we are being personally 72
we are being physically 52
we are being productive 40
we are being programmed 115
we are being recognized 45
we are being reproached 63
we are being sacrificed 56
we are being sanctified 437
we are being scientific 50
we are being stimulated 57
we are being strengthened 49
we are being subversive 56
we are being successful 154
we are being suffocated 54
we are being surrounded 87
we are being understood 251
we are being unrealistic 139
we are being victimized 125
we are both absolutely 68
we are both accoutered 60
we are both acquainted 109
we are both astonished 100
we are both completely 93
we are both determined 260
we are both experiencing 148
we are both fascinated 68
we are both individual 51
we are both infinitely 54
we are both interested 1421
we are both personally 43
we are both physically 84
we are both relatively 44
we are both spectators 122
we are both successful 49
we are both vulnerable 48
we are but attributes 42
we are but foundations 50
we are but indirectly 66
we are but moderately 53
we are but pretenders 46
we are but sojourners 155
we are but spectators 43
we are but staggeringly 77
we are doing absolutely 87
we are doing constantly 46
we are doing essentially 59
we are doing mathematics 50
we are doing philosophy 429
we are each individual 101
we are each personally 81
we are for imperialism 57
we are going downstairs 104
we are going immediately 80
we are got acquainted 133
we are his countrymen 82
we are his possessions 54
we are its caretakers 42
we are led habitually 65
we are led immediately 286
we are led inevitably 574
we are led inexorably 186
we are led insensibly 169
we are led ultimately 83
we are long accustomed 100
we are long acquainted 69
we are met everywhere 79
we are not absolutely 3158
we are not acceptable 226
we are not accessible 57
we are not accurately 266
we are not accustomed 19491
we are not acquainted 9969
we are not adequately 690
we are not admonished 43
we are not aggressive 199
we are not aggressors 207
we are not anarchists 260
we are not answerable 697
we are not anticipating 159
we are not apologetic 60
we are not appreciated 215
we are not apprehending 59
we are not architects 48
we are not astonished 2807
we are not attractive 82
we are not automatons 298
we are not autonomous 600
we are not bewildered 81
we are not blameworthy 58
we are not charitable 82
we are not childishly 51
we are not communists 501
we are not comparable 47
we are not compatible 225
we are not complacent 241
we are not completely 4896
we are not compromising 104
we are not conditioned 179
we are not confounded 92
we are not confronted 3163
we are not conquerors 74
we are not consciously 3369
we are not considered 684
we are not consistent 512
we are not constantly 1124
we are not constructing 221
we are not contributing 447
we are not controlled 408
we are not conversant 376
we are not critically 119
we are not culturally 132
we are not dangerously 67
we are not definitely 350
we are not degenerate 149
we are not deliberate 41
we are not democratic 176
we are not despondent 140
we are not detectives 49
we are not determined 978
we are not diminished 67
we are not discharged 53
we are not discovered 167
we are not disregarding 54
we are not dissenters 148
we are not distinctly 784
we are not distinguishing 356
we are not distracted 696
we are not distressed 525
we are not downhearted 74
we are not economists 53
we are not emotionally 317
we are not encountering 113
we are not encouraged 1402
we are not encumbered 121
we are not entertaining 346
we are not enthusiastic 317
we are not essentially 332
we are not establishing 292
we are not everywhere 73
we are not exaggerating 870
we are not exceptional 61
we are not experiencing 1263
we are not explicitly 1149
we are not fascinated 45
we are not financially 112
we are not foreigners 300
we are not forewarned 48
we are not frequently 75
we are not frightened 1815
we are not frustrated 62
we are not generalizing 75
we are not guaranteed 748
we are not guaranteeing 75
we are not habitually 80
we are not habituated 311
we are not helplessly 45
we are not hopelessly 198
we are not hypnotized 46
we are not hypocrites 184
we are not hypothesizing 54
we are not identified 233
we are not illustrating 55
we are not immediately 3271
we are not immigrants 52
we are not implementing 283
we are not implicated 143
we are not implicitly 60
we are not imprisoned 214
we are not incommoded 41
we are not indisposed 122
we are not individual 84
we are not inevitably 111
we are not infallible 1801
we are not infallibly 49
we are not infinitely 100
we are not inflexible 59
we are not influenced 1028
we are not inherently 384
we are not insensible 1504
we are not instructed 414
we are not integrated 150
we are not intentional 61
we are not interested 73374
we are not interfered 136
we are not interpreting 213
we are not interrupting 176
we are not intimately 196
we are not intolerant 58
we are not introduced 215
we are not invidiously 108
we are not invincible 149
we are not invincibly 57
we are not justifiable 43
we are not manipulating 76
we are not mechanical 40
we are not mesmerized 43
we are not militarily 60
we are not naturalist 44
we are not needlessly 48
we are not neglectful 63
we are not oftentimes 99
we are not omnipotent 875
we are not omniscient 1417
we are not optimistic 490
we are not ordinarily 1024
we are not originally 49
we are not overlooked 56
we are not particular 1301
we are not perceptive 53
we are not percipient 80
we are not perpetuating 60
we are not persecuted 324
we are not personally 1198
we are not pessimists 93
we are not physically 677
we are not physicists 45
we are not politicians 247
we are not positively 346
we are not prejudiced 783
we are not preoccupied 246
we are not presupposing 115
we are not privileged 1474
we are not productive 91
we are not proficient 105
we are not profoundly 73
we are not programmed 197
we are not prohibited 353
we are not prosperous 84
we are not recognized 483
we are not recommending 1085
we are not reconciled 505
we are not registered 76
we are not reinforced 58
we are not religiously 46
we are not remarkably 44
we are not remembered 50
we are not representing 199
we are not reprobates 424
we are not republican 43
we are not responsive 134
we are not restrained 202
we are not restricted 2910
we are not sanctified 158
we are not scientific 116
we are not scientists 204
we are not scrupulous 72
we are not separately 80
we are not simpletons 66
we are not solicitous 405
we are not specialists 147
we are not spectators 207
we are not stimulated 101
we are not straitened 225
we are not strengthened 142
we are not submissive 59
we are not substituting 126
we are not successful 1814
we are not sufficient 1725
we are not superficial 45
we are not superhuman 111
we are not supporters 93
we are not surrendering 153
we are not surrounded 342
we are not sympathetic 148
we are not terrorists 295
we are not transferring 74
we are not transmitting 47
we are not trustworthy 270
we are not ultimately 400
we are not uncommonly 79
we are not unconscious 336
we are not understood 486
we are not unprepared 380
we are not vanquished 41
we are not vegetables 54
we are not vegetarians 102
we are not vindictive 60
we are not volunteers 72
we are not vouchsafed 94
we are not vulnerable 219
we are now absolutely 112
we are now accumulating 91
we are now accustomed 8006
we are now acquainted 1594
we are now anticipating 81
we are now apparently 177
we are now astonished 79
we are now completely 440
we are now conditioned 54
we are now confronted 4373
we are now consciously 50
we are now considered 159
we are now constantly 213
we are now constructing 746
we are now contributing 53
we are now conversant 144
we are now definitely 213
we are now deliberating 349
we are now determined 287
we are now disregarding 42
we are now encountering 911
we are now encouraged 207
we are now entertaining 181
we are now essentially 61
we are now establishing 452
we are now experiencing 6163
we are now explicitly 67
we are now frequently 66
we are now identified 61
we are now illustrating 199
we are now immediately 229
we are now implementing 405
we are now imprisoned 141
we are now inaugurating 76
we are now instructed 167
we are now interested 6776
we are now interpreting 134
we are now introduced 310
we are now laboriously 74
we are now physically 46
we are now potentially 44
we are now privileged 568
we are now recognized 70
we are now recommending 286
we are now reconciled 275
we are now relatively 54
we are now representing 84
we are now reproached 57
we are now restricted 113
we are now supposedly 40
we are now surprisingly 127
we are now surrounded 938
we are now unconscious 55
we are now understood 59
we are one brotherhood 48
we are that determines 81
we are then confronted 742
we are then immediately 131
we are then interested 184
we are then introduced 77
we are thus accustomed 71
we are thus acquainted 64
we are thus completely 43
we are thus confronted 581
we are thus constantly 115
we are thus encouraged 176
we are thus immediately 41
we are thus inevitably 66
we are thus influenced 53
we are thus instructed 91
we are thus interested 421
we are thus introduced 272
we are thus privileged 88
we are thus reconciled 73
we are thus restricted 57
we are thus stimulated 40
we are thus surrounded 69
we are too accustomed 357
we are too bewildered 46
we are too complacent 88
we are too conversant 67
we are too democratic 47
we are too distracted 167
we are too emotionally 78
we are too frequently 285
we are too frightened 498
we are too interested 73
we are too optimistic 117
we are too particular 49
we are too preoccupied 814
we are too successful 79
we are too superficial 44
we are too vulnerable 78
we are using categories 55
we are using expressions 56
we are using figurative 82
we are using information 169
we are using statistics 61
we are using techniques 51
we are using technology 213
we are with difficulty 76
we are with particular 42
we are with shakespeare 44
we are yet acquainted 1071
we are yet confronted 41
we are yet deliberating 44
we are yet uninformed 57
we ask each individual 97
we ask for assistance 142
we ask for information 347
we ask for instruction 44
we ask for volunteers 125
we ask our government 59
we ask with confidence 50
we ate our hamburgers 48
we ate our sandwiches 592
we ate with chopsticks 67
we bear our respective 42
we bear this distinction 76
we bear with equanimity 40
we beat them immediately 52
we both are interested 61
we both can understand 69
we both had determined 53
we both had difficulty 42
we bow with profounder 44
we bring our characters 162
we bring our experience 96
we bring our individual 50
we bring you silhouette 62
we but ill acquainted 51
we but too frequently 100
we can act decisively 72
we can act virtuously 43
we can add information 149
we can all accomplish 84
we can all anticipate 59
we can all comprehend 250
we can all contribute 462
we can all experience 854
we can all immediately 40
we can all obstruction 136
we can all potentially 48
we can all understand 4247
we can and frequently 50
we can and habitually 45
we can bear misfortune 108
we can both contribute 44
we can both understand 396
we can but accelerate 69
we can but comprehend 49
we can but conjecture 1128
we can but understand 136
we can deal adequately 141
we can deal separately 54
we can each contribute 76
we can each experience 41
we can for simplicity 69
we can get absolutely 49
we can get accustomed 190
we can get acquainted 631
we can get assistance 91
we can get consistent 106
we can get cooperation 109
we can get expressions 53
we can get government 67
we can get immediately 55
we can get information 1421
we can get interested 42
we can get substantial 51
we can get sufficient 307
we can hear distinctly 42
we can not absolutely 2802
we can not accelerate 218
we can not acceptably 44
we can not accomplish 5206
we can not accumulate 225
we can not accurately 5000
we can not adequately 5993
we can not adjudicate 191
we can not administer 296
we can not annihilate 558
we can not anticipate 5332
we can not apparently 152
we can not appreciably 61
we can not appropriate 844
we can not articulate 2512
we can not assimilate 1007
we can not beforehand 319
we can not capitalize 87
we can not carelessly 42
we can not categorize 312
we can not cavalierly 81
we can not cheerfully 44
we can not circumvent 292
we can not coherently 735
we can not compensate 304
we can not completely 7755
we can not compliment 228
we can not comprehend 23464
we can not compromise 1468
we can not concretely 98
we can not condescend 117
we can not confiscate 139
we can not conjecture 3151
we can not consciously 1250
we can not consecrate 11582
we can not constantly 220
we can not constitute 152
we can not contradict 594
we can not contribute 778
we can not controvert 122
we can not conversely 73
we can not convincingly 218
we can not coordinate 146
we can not correspond 82
we can not counteract 166
we can not critically 130
we can not decisively 198
we can not defensibly 65
we can not definitely 3537
we can not deliberate 608
we can not denominate 68
we can not disappoint 363
we can not disapprove 155
we can not disbelieve 430
we can not discipline 358
we can not disconnect 289
we can not discourage 71
we can not disentangle 2353
we can not dispossess 62
we can not disqualify 41
we can not distinctly 1262
we can not distribute 426
we can not emancipate 290
we can not essentially 81
we can not eventually 119
we can not everywhere 70
we can not exaggerate 477
we can not experience 11778
we can not experiment 1141
we can not explicitly 568
we can not facilitate 91
we can not fellowship 115
we can not fruitfully 220
we can not generalize 4607
we can not habitually 108
we can not hypothesize 109
we can not illuminate 97
we can not illustrate 524
we can not immediately 4698
we can not implicitly 285
we can not impoverish 75
we can not infallibly 305
we can not infinitely 44
we can not innocently 176
we can not instantiate 176
we can not interchange 274
we can not introspect 147
we can not invalidate 93
we can not justifiably 1105
we can not legitimate 48
we can not manipulate 1177
we can not monopolize 55
we can not naturalize 51
we can not neutralize 69
we can not obliterate 341
we can not ordinarily 751
we can not originally 52
we can not overstress 389
we can not paraphrase 145
we can not perpetuate 205
we can not personally 597
we can not photograph 143
we can not physically 1081
we can not positively 3853
we can not presuppose 1619
we can not profitably 1045
we can not rationalize 321
we can not rediscover 56
we can not regenerate 83
we can not relinquish 707
we can not retrograde 47
we can not rightfully 775
we can not rigorously 698
we can not scrutinize 196
we can not separately 210
we can not steadfastly 67
we can not straighten 434
we can not straightly 118
we can not substitute 4351
we can not supplement 87
we can not supplicate 74
we can not transcribe 134
we can not transgress 313
we can not transplant 266
we can not ultimately 1185
we can not understand 96811
we can not understate 42
we can not undervalue 112
we can not unscramble 152
we can now accomplish 81
we can now accurately 66
we can now anticipate 263
we can now appropriate 45
we can now articulate 57
we can now completely 56
we can now comprehend 251
we can now conjecture 159
we can now definitely 161
we can now distinctly 75
we can now experience 266
we can now explicitly 88
we can now generalize 458
we can now hypothesize 63
we can now illustrate 253
we can now immediately 125
we can now manipulate 98
we can now positively 65
we can now profitably 105
we can now reconsider 143
we can now substitute 994
we can now supplement 89
we can now understand 6300
we can put confidence 90
we can put information 53
we can read information 48
we can read newspapers 43
we can read shakespeare 59
we can say absolutely 155
we can say beforehand 286
we can say comfortingly 48
we can say definitely 1180
we can say immediately 284
we can say positively 651
we can say relatively 62
we can see absolutely 59
we can see advantages 49
we can see beforehand 221
we can see concretely 51
we can see connections 143
we can see continuity 63
we can see distinctly 407
we can see everywhere 217
we can see explicitly 97
we can see expressions 40
we can see frequently 46
we can see historical 88
we can see immediately 2412
we can see indications 224
we can see individual 162
we can see influences 42
we can see information 45
we can see particular 53
we can see physically 54
we can see reflections 139
we can see relatively 53
we can see remarkable 63
we can see scientific 42
we can see shakespeare 170
we can see structures 47
we can see substantial 109
we can see tendencies 61
we can then comprehend 51
we can then consciously 49
we can then experience 200
we can then generalize 97
we can then hypothesize 47
we can then immediately 135
we can then manipulate 77
we can then substitute 493
we can then understand 1098
we can thus anticipate 40
we can thus immediately 44
we can thus understand 938
we can use analytical 55
we can use appropriate 70
we can use asymptotic 44
we can use conditional 65
we can use continuous 48
we can use correlation 115
we can use dimensional 79
we can use electronic 62
we can use elementary 56
we can use essentially 74
we can use experience 52
we can use expressions 171
we can use geometrical 41
we can use historical 134
we can use imagination 42
we can use immediately 71
we can use individual 80
we can use inferential 50
we can use information 680
we can use integration 49
we can use javascript 58
we can use literature 48
we can use mathematics 138
we can use parameters 47
we can use parametric 90
we can use parentheses 107
we can use procedures 78
we can use properties 75
we can use proposition 146
we can use relatively 114
we can use scientific 98
we can use simulations 56
we can use statements 60
we can use statistics 159
we can use structural 43
we can use subscripts 50
we can use techniques 234
we can use technology 685
we can use traditional 108
we can with confidence 1736
we can with difficulty 1629
we can with sufficient 175
we can yet comprehend 41
we can yet conjecture 55
we can yet understand 166
we deal are subalterns 147
we deal with aggregates 54
we deal with collective 47
we deal with communists 51
we deal with complexity 41
we deal with components 44
we deal with continuous 168
we deal with difference 80
we deal with electronic 42
we deal with experience 92
we deal with government 111
we deal with historical 117
we deal with homogeneous 73
we deal with incomplete 43
we deal with individual 705
we deal with information 685
we deal with literature 53
we deal with particular 157
we deal with percolation 61
we deal with populations 53
we deal with properties 52
we deal with quantities 246
we deal with relatively 142
we deal with scientific 47
we deal with statements 62
we deal with structures 75
we deal with subjective 54
we deal with substances 58
we deal with technology 51
we deal with traditional 42
we deal with velocities 113
we did but understand 96
we did not absolutely 374
we did not accomplish 1160
we did not accumulate 48
we did not accurately 62
we did not adequately 339
we did not administer 198
we did not amalgamate 48
we did not anticipate 5926
we did not articulate 239
we did not beforehand 72
we did not capitalize 70
we did not capitulate 60
we did not categorize 72
we did not compensate 58
we did not completely 632
we did not comprehend 839
we did not compromise 161
we did not confiscate 44
we did not consciously 520
we did not constantly 382
we did not constitute 65
we did not consummate 117
we did not contradict 168
we did not contribute 227
we did not coordinate 62
we did not correspond 190
we did not definitely 64
we did not disappoint 183
we did not disapprove 50
we did not discourage 224
we did not distinctly 86
we did not distribute 126
we did not eventually 63
we did not exaggerate 120
we did not experience 5429
we did not experiment 171
we did not explicitly 1315
we did not frequently 56
we did not generalize 47
we did not habitually 56
we did not hypothesize 81
we did not illustrate 83
we did not immediately 2746
we did not interchange 122
we did not manipulate 140
we did not ordinarily 76
we did not originally 433
we did not personally 391
we did not photograph 66
we did not physically 128
we did not positively 80
we did not presuppose 213
we did not relinquish 351
we did not straighten 71
we did not substitute 82
we did not supplement 53
we did not transgress 43
we did not ultimately 73
we did not understand 31427
we did not undervalue 46
we did our experiment 49
we did our interviewing 43
we did our interviews 63
we did this cheerfully 47
we did this experiment 99
we did was absolutely 42
we did with difficulty 58
we did with remarkable 50
we earn our livelihood 148
we ease our conscience 52
we end our examination 49
we fix our confidence 68
we for our iniquities 73
we for this particular 43
we get and substituting 393
we get any information 258
we get far profounder 65
we get new information 198
we get our conceptions 50
we get our impressions 43
we get our information 999
we get our inspiration 97
we get our investment 47
we get our perceptions 52
we get our sustenance 42
we get that information 269
we get them immediately 43
we get them interested 99
we get this description 94
we get this experience 42
we get this information 617
we get too complacent 48
we get too enthusiastic 74
we got any information 50
we got our information 242
we got that information 84
we got this information 190
we had air superiority 116
we had all breakfasted 51
we had all considered 50
we had all disappeared 43
we had all discovered 72
we had all dismounted 58
we had all introduced 40
we had all overlooked 97
we had all reassembled 40
we had all recognized 68
we had all understood 73
we had any casualties 44
we had any cigarettes 59
we had any complaints 248
we had any confidence 118
we had any contraband 95
we had any difficulty 267
we had any experience 310
we had any inclination 53
we had any information 328
we had any particular 245
we had any possessions 42
we had any suggestions 118
we had both considered 115
we had both determined 76
we had both discovered 75
we had few casualties 100
we had few possessions 47
we had got accustomed 345
we had got acquainted 55
we had got completely 72
we had had absolutely 55
we had had difficulty 83
we had had discussions 53
we had had experience 419
we had had information 59
we had had shakespeare 61
we had had sufficient 374
we had him completely 43
we had him surrounded 66
we had his assistance 73
we had long considered 89
we had long discussions 783
we had long experience 41
we had long maintained 68
we had met frequently 61
we had not adequately 164
we had not appreciated 315
we had not approached 136
we had not breakfasted 145
we had not calculated 506
we had not celebrated 89
we had not completely 276
we had not confidence 72
we had not consciously 87
we had not considered 2058
we had not constantly 131
we had not contracted 54
we had not controlled 58
we had not cooperated 42
we had not cultivated 71
we had not definitely 60
we had not determined 170
we had not discharged 55
we had not discovered 1552
we had not dissembled 61
we had not distinctly 67
we had not eliminated 113
we had not encouraged 131
we had not experience 131
we had not explicitly 84
we had not formulated 52
we had not frightened 71
we had not heretofore 180
we had not identified 243
we had not immediately 107
we had not integrated 50
we had not interfered 416
we had not interposed 102
we had not intervened 518
we had not introduced 347
we had not maintained 149
we had not originally 273
we had not overlooked 195
we had not penetrated 231
we had not persevered 82
we had not personally 96
we had not positively 84
we had not progressed 356
we had not recognized 798
we had not registered 145
we had not remembered 266
we had not restricted 56
we had not sacrificed 93
we had not stipulated 65
we had not sufficient 1726
we had not understood 2247
we had not undertaken 234
we had not visualized 55
we had now approached 124
we had now definitely 55
we had now determined 58
we had now discovered 158
we had now penetrated 72
we had now sufficient 58
we had now surmounted 48
we had one consolation 93
we had one experience 40
we had one particular 159
we had our celebration 72
we had our conference 158
we had our consolation 44
we had our discussions 100
we had our distresses 40
we had our experience 63
we had our individual 101
we had our information 58
we had our particular 84
we had our photograph 74
we had our rendezvous 66
we had our sandwiches 46
we had our traditional 142
we had that delightful 50
we had that experience 111
we had that information 321
we had that particular 83
we had them completely 40
we had them surrounded 127
we had this arrangement 46
we had this conference 54
we had this consolation 79
we had this experience 184
we had this incredible 98
we had this information 362
we had this misfortune 195
we had this particular 82
we had this tremendous 79
we had two advantages 47
we had two carpenters 72
we had two delightful 42
we had two objectives 131
we had two successful 56
we had two successive 48
we had was apparently 47
we had was completely 48
we had was prohibited 41
we had with difficulty 197
we had with protestant 42
we had yet discovered 131
we had yet undertaken 171
we hear and experience 153
we hear and understand 531
we hear any complaints 56
we hear few complaints 58
we hear them carelessly 87
we hear them pronounced 62
we lay our foundations 51
we let and substitute 135
we let our imagination 520
we let them understand 64
we lit our cigarettes 160
we long ago discovered 88
we may add reflections 61
we may all contribute 42
we may all eventually 40
we may all experience 398
we may all understand 296
we may bid conscience 61
we may both understand 130
we may deal separately 42
we may err egregiously 76
we may for distinction 86
we may for simplicity 286
we may get accustomed 138
we may get acquainted 82
we may get information 161
we may not absolutely 76
we may not accomplish 100
we may not accurately 60
we may not adequately 57
we may not anticipate 320
we may not completely 299
we may not comprehend 770
we may not compromise 68
we may not conjecture 50
we may not consciously 534
we may not constantly 47
we may not contradict 103
we may not contravene 77
we may not contribute 61
we may not definitely 54
we may not deteriorate 87
we may not disappoint 143
we may not distinctly 106
we may not eventually 64
we may not exaggerate 50
we may not experience 433
we may not explicitly 80
we may not generalize 55
we may not immediately 600
we may not implicitly 51
we may not improbably 193
we may not improperly 576
we may not ordinarily 131
we may not personally 117
we may not positively 76
we may not presuppose 83
we may not scandalize 121
we may not scrutinize 50
we may not substitute 185
we may not transgress 147
we may not ultimately 101
we may not understand 5327
we may not undervalue 59
we may now anticipate 79
we may now felicitate 47
we may now frequently 45
we may now generalize 120
we may now illustrate 75
we may now profitably 290
we may now reconsider 78
we may now substitute 549
we may now understand 726
we may put confidence 72
we may read literature 71
we may say absolutely 53
we may say beforehand 125
we may say decisively 94
we may say definitely 191
we may say immediately 69
we may say impossible 62
we may say positively 106
we may say reverently 59
we may see beautifully 41
we may see beforehand 226
we may see distinctly 122
we may see everywhere 116
we may see immediately 90
we may see indications 111
we may see paralleled 85
we may see reflections 42
we may then conjecture 55
we may then experience 72
we may then profitably 47
we may then substitute 306
we may then understand 273
we may thus anticipate 50
we may thus paraphrase 41
we may thus understand 225
we may use expressions 54
we may use information 69
we may use parentheses 43
we may with confidence 1870
we may with difficulty 40
we may with sufficient 297
we may yet experience 153
we may yet understand 87
we mean all activities 44
we mean and understand 109
we mean any information 45
we mean not universals 87
we mean that combination 45
we mean that individual 276
we mean that information 77
we mean that particular 139
we mean that relatively 46
we men are accustomed 43
we met his excellency 126
we met was astonished 45
we met with difficulty 53
we met with everywhere 86
we met with resistance 77
we met with unexpected 89
we mix two substances 48
we near our destination 127
we nor our forefathers 244
we nor our successors 258
we not all acquainted 52
we not all experience 158
we not all understand 53
we not art exhibitions 125
we not had experience 64
we not had sufficient 100
we not now understand 57
we not see equalities 137
we not see everywhere 104
we not then conjecture 80
we not too frequently 51
we now are accustomed 65
we now are acquainted 75
we now are confronted 81
we now are determined 45
we now are experiencing 90
we now are interested 97
we now can understand 280
we now had sufficient 89
we now see distinctly 85
we now see everywhere 208
we now use constantly 41
we opt for simplicity 42
we owe our appreciation 100
we owe our information 178
we owe our prosperity 127
we owe our recognition 64
we owe our superiority 61
we owe that delightful 40
we owe this delightful 74
we owe this description 131
we owe this distinction 47
we owe this information 371
we owe this observation 71
we owe this remarkable 69
we owe this superiority 47
we owe this unexpected 198
we pay for cigarettes 40
we pay for experience 105
we pay for government 297
we pay for individual 40
we pay for information 40
we pay our respectful 44
we put and substitute 50
we put any confidence 77
we put for simplicity 53
we put our collective 56
we put our confidence 391
we put our experience 43
we put our signatures 89
we put that information 62
we put this information 182
we read and anticipate 93
we read and comprehend 68
we read and considered 47
we read and experience 117
we read and understand 779
we read for information 135
we read for instruction 46
we read his description 226
we read his discourses 54
we read our newspapers 178
we read that immediately 82
we read this declaration 47
we read this delightful 57
we read this description 290
we read this information 54
we read this inscription 160
we read this literature 41
we read this remarkable 88
we read with inclination 195
we run our application 63
we run our businesses 162
we run our government 113
we run this application 58
we sat and reminisced 45
we saw and recognized 51
we saw and understood 310
we saw her surrounded 69
we saw him constantly 106
we saw him everywhere 41
we saw him frequently 121
we saw him surrounded 50
we saw how enormously 81
we saw how individual 54
we saw how information 48
we saw its photograph 100
we saw our destination 63
we saw that competition 48
we saw that experience 58
we saw that government 171
we saw that individual 93
we saw that information 119
we saw that investment 62
we saw that particular 46
we saw that psychology 95
we saw that scientific 46
we saw that traditional 73
we saw them advertised 67
we saw them constantly 72
we saw them distinctly 113
we saw them everywhere 104
we saw them frequently 225
we saw them transacted 45
we saw they everywhere 45
we saw this permanence 47
we saw this phenomenon 76
we saw two waterfalls 51
we say and understand 68
we say are substances 76
we say that affirmation 49
we say that capitalism 48
we say that competition 53
we say that conscience 120
we say that consumption 50
we say that experience 193
we say that generosity 186
we say that government 229
we say that historical 74
we say that imagination 43
we say that immaturity 73
we say that individual 338
we say that information 133
we say that literature 157
we say that mathematics 81
we say that measurement 71
we say that observation 46
we say that particular 58
we say that philosophy 235
we say that potentially 87
we say that psychology 99
we say that punishment 74
we say that revolutions 51
we say that scientific 163
we say that shakespeare 230
we say that statements 58
we say that technology 64
we say that temperance 89
we say that traditional 83
we say with confidence 1359
we see and comprehend 235
we see and experience 6482
we see and photograph 48
we see and understand 2650
we see any difference 76
we see any indications 45
we see any likelihood 47
we see any particular 75
we see any substantial 47
we see any sufficient 42
we see are determined 70
we see both tendencies 43
we see each individual 117
we see god everywhere 88
we see her surrounded 63
we see him anticipating 42
we see him constantly 280
we see him everywhere 297
we see him frequently 82
we see him immediately 112
we see him scrutinizing 52
we see him surrounded 311
we see his characters 83
we see his imagination 44
we see how absolutely 154
we see how accurately 54
we see how altruistic 45
we see how appropriate 86
we see how beautifully 309
we see how characters 40
we see how completely 760
we see how consistent 138
we see how constantly 69
we see how disastrous 47
we see how distinctly 64
we see how enormously 82
we see how essentially 91
we see how frequently 169
we see how groundless 54
we see how hopelessly 57
we see how imperative 75
we see how impossible 489
we see how improbable 43
we see how inaccurate 44
we see how inadequate 145
we see how incomplete 43
we see how incredibly 84
we see how individual 125
we see how inevitable 81
we see how inevitably 50
we see how infinitely 48
we see how information 58
we see how intimately 435
we see how particular 52
