wan snowdrop sighing for 74
was actually alive and 368
was actually alive with 82
was actually alone with 62
was actually anything but 111
was actually arguing for 84
was actually arguing that 131
was actually arguing with 44
was actually asked and 57
was actually asked for 84
was actually awake and 66
was actually aware that 227
was actually begun and 147
was actually begun for 41
was actually begun with 43
was actually below its 49
was actually below that 199
was actually beset with 48
was actually black and 88
was actually black with 48
was actually blown off 52
was actually blown out 123
was actually borne out 120
was actually bound for 120
was actually built and 550
was actually built for 329
was actually built was 80
was actually built with 154
was actually calling for 183
was actually calling her 53
was actually dancing with 88
was actually drawn and 63
was actually drawn for 49
was actually drawn out 182
was actually driving him 42
was actually earned and 71
was actually easier and 44
was actually easier for 267
was actually easier than 259
was actually faced with 343
was actually falling for 82
was actually falling with 50
was actually feeling ill 50
was actually feeling was 72
was actually fewer than 50
was actually filed with 47
was actually fined for 41
was actually fired for 80
was actually fitting out 93
was actually fixed for 360
was actually flesh and 51
was actually found and 125
was actually found for 66
was actually found near 113
was actually found not 44
was actually found out 50
was actually found that 915
was actually found was 60
was actually found who 43
was actually found with 86
was actually gasping for 49
was actually getting his 41
was actually getting out 173
was actually given and 143
was actually given for 140
was actually given him 72
was actually given its 53
was actually given out 199
was actually given that 60
was actually given them 61
was actually given was 60
was actually growing and 42
was actually hanged for 103
was actually happy for 101
was actually happy that 148
was actually happy with 64
was actually headed for 157
was actually helping her 109
was actually helping him 100
was actually helping them 73
was actually holding her 195
was actually holding him 135
was actually holding his 176
was actually holding them 83
was actually hungry and 57
was actually hurting him 48
was actually kissing her 53
was actually known and 92
was actually known for 55
was actually later than 69
was actually learning how 50
was actually liable for 53
was actually lined with 79
was actually lived and 67
was actually lived out 50
was actually longer than 302
was actually looking for 1912
was actually looking out 197
was actually lower for 123
was actually lower than 2934
was actually meeting with 52
was actually meted out 159
was actually mixed with 53
was actually moved for 41
was actually named for 308
was actually older than 473
was actually owned and 124
was actually playing for 42
was actually playing with 140
was actually pleading for 53
was actually pleading with 89
was actually praying for 84
was actually praying that 129
was actually proud that 81
was actually pulling out 129
was actually putting his 175
was actually putting out 41
was actually quite easy 278
was actually quite far 87
was actually quite fun 85
was actually quite ill 40
was actually quite low 233
was actually quite near 40
was actually quite old 41
was actually quite shy 99
was actually quite thin 55
was actually quite weak 68
was actually reaching for 119
was actually reaching out 96
was actually risking his 53
was actually rooting for 49
was actually round his 54
was actually rubbing his 84
was actually running for 104
was actually running out 108
was actually safer than 112
was actually seeking out 72
was actually selling for 50
was actually sending out 45
was actually serving his 55
was actually setting out 197
was actually shaking and 44
was actually shaking him 55
was actually shaking his 45
was actually shaking with 169
was actually short and 43
was actually showing off 53
was actually shown that 158
was actually sitting and 42
was actually sitting with 129
was actually small and 57
was actually smiling and 106
was actually smiling now 72
was actually sorry for 123
was actually sorry that 64
was actually speaking for 75
was actually speaking with 71
was actually spent and 120
was actually spent for 215
was actually spread out 44
was actually staying with 159
was actually strong and 49
was actually taken and 274
was actually taken for 229
was actually taken ill 41
was actually taken off 191
was actually taken out 846
was actually taken was 40
was actually taken with 98
was actually talking with 140
was actually teeming with 53
was actually telling her 95
was actually telling him 135
was actually telling them 56
was actually thinking and 104
was actually thinking how 71
was actually thinking that 507
was actually thinking was 81
was actually thrown off 87
was actually thrown out 273
was actually treating with 47
was actually tried and 205
was actually tried for 206
was actually tried out 334
was actually turning her 57
was actually turning out 235
was actually twice that 49
was actually under her 49
was actually under his 136
was actually under way 1408
was actually unfit for 55
was actually voted for 66
was actually waged with 78
was actually waiting for 985
was actually walking with 91
was actually weaker than 128
was actually white with 123
was actually wider than 144
was actually wishing that 186
was actually within her 63
was actually within his 206
was actually within two 97
was actually working and 108
was actually working for 924
was actually working its 42
was actually working out 275
was actually working with 377
was actually worse for 53
was actually worse off 382
was actually worse than 1242
was actually writing for 61
was actually writing his 100
was actually writing this 111
was additive rather than 89
was addressing people who 164
was adequate basis for 106
was adequate cause for 215
was adequate proof that 316
was adequate rather than 94
was adequate reason for 224
was adequate scope for 41
was adequate space for 161
was adequate water and 40
was adequate water for 43
was adjudged liable for 117
was adjudged unfit for 49
was adjusted about his 115
was adjusted round his 132
was admitted after being 123
was admitted after his 58
was admitted again for 58
was admitted again with 53
was admitted could not 44
was admitted later that 66
was admitted showing that 42
was admitted under his 83
was admitted under this 58
was admitted which had 110
was admitted which was 59
was admitted within its 126
was admitted within them 75
was adorably quiet and 51
was advisory rather than 257
was advocating would not 44
was affected above all 47
was affected first and 59
was affected rather than 61
was affirmed again and 64
was agitated about this 57
was agitated again and 50
was agreeable rather than 134
was agreeably mingled with 54
was airborne again and 77
was alarmingly large and 70
was alienating people who 62
was allotted about one 44
was ambitious above all 129
was american indian and 64
was american money that 104
was american owned and 58
was american power that 98
was american rather than 228
was analytic rather than 119
was anchored about one 84
was anchored about ten 50
was anchored about two 113
was anchored nearby and 46
was anchored within two 49
was animated above all 43
was animated rather than 44
was announcing plans for 67
was annually slain for 49
was annulled after two 46
was anointed above his 91
was answered after one 44
was answered after two 77
was answered again and 95
was answered again with 80
was anxiously aware that 85
was anxiously looking for 1121
was anxiously looking out 884
was anxiously seeking for 135
was anxiously seeking him 63
was anxiously waiting and 50
was anxiously waiting for 3694
was anxiously waiting his 128
was anxiously waiting our 68
was anxiously waiting with 45
was apathetic about them 44
was apparent above all 68
was apparent after his 149
was apparent after one 42
was apparent after two 44
was apparent cause for 67
was apparent rather than 874
was apparent reason for 40
was apparent within two 46
was approved calling for 91
was approved which was 72
was approved within two 62
was ardently hoped that 114
was arguably worse than 65
was arrested about six 44
was arrested about this 65
was arrested about two 71
was arrested after being 431
was arrested after her 43
was arrested after his 475
was arrested after its 46
was arrested after one 77
was arrested after she 191
was arrested after that 125
was arrested after this 52
was arrested after two 76
was arrested again and 2356
was arrested again but 59
was arrested again for 1065
was arrested again two 75
was arrested again with 54
was arrested later and 108
was arrested later for 50
was arrested later that 960
was arrested rather than 51
was arrested today for 109
was arrested twice and 258
was arrested twice for 589
was arrested under this 162
was arrested while going 79
was arrested while she 61
was arrested within two 64
was arrogant about his 65
was artfully given out 44
was artistic rather than 329
was ascribed rather than 73
was assailed again and 40
was assailed right and 52
was asserted above that 306
was asserted again and 139
was asserted rather than 72
was assessed under this 49
was assigned above all 103
was assigned after his 83
was assigned rather than 53
was assigned tasks that 41
was assisted rather than 64
was astutely aware that 44
was attached above all 50
was attached which was 89
was attacked about ten 40
was attacked about two 104
was attacked after his 65
was attacked again and 552
was attacked again with 117
was attacked every day 77
was attacked first and 87
was attacked rather than 51
was attacked twice and 54
was attacked while she 71
was attained under his 90
was attained which was 91
was attained within two 46
was attended night and 76
was attracting people who 42
was attrition rather than 50
was auctioned after his 77
was auditory rather than 52
was augmenting every day 86
was authority rather than 54
was awakened about one 165
was awakened about six 87
was awakened about ten 43
was awakened about two 448
was awakened again and 77
was awakened again with 55
was awakened within her 78
was awakened within him 297
was awakened within them 67
was backward looking and 68
was backward rather than 47
was banished after his 50
was baptized after his 68
was baptized under her 52
was beautiful about her 43
was beautiful above all 213
was beautiful after all 68
was beautiful every day 48
was beautiful music and 52
was beautiful rather than 98
was beautiful until she 40
was beautiful weather and 149
was believed about him 63
was believed could not 164
was believed either that 104
was believed later that 108
was believed rather than 59
was believed until now 40
was believed would bring 59
was believed would lead 80
was believed would not 105
was besieged again and 55
was besieged every day 44
was besieged night and 80
was biblical rather than 93
was bisexual rather than 43
was bitterly aware that 355
was bitterly hated and 101
was bitterly sorry for 204
was bitterly sorry that 132
was blindingly white and 54
was boastful about his 44
was borrowed rather than 45
was bourgeois rather than 76
was brackish rather than 47
was brightly shining and 58
was brilliant about him 40
was brilliant morning and 70
was brilliant rather than 168
was brilliant white and 54
was brutally beaten and 734
was brutally beaten for 83
was brutally beaten with 132
was brutally frank and 121
was brutally frank with 105
was brutally raped and 453
was business after all 45
was business agent for 124
was business rather than 127
was buttered toast and 40
was buttoned round his 49
was buttoned under his 51
was canceled after its 97
was canceled after one 225
was canceled after six 60
was canceled after two 125
was captured about two 80
was captured after being 317
was captured after his 242
was captured after one 43
was captured after two 84
was captured again and 334
was captured alive and 385
was captured alive near 47
was captured later and 111
was captured later that 183
was captured twice and 68
was captured which had 53
was captured while lying 47
was captured while out 112
was captured within two 66
was careless about her 320
was careless about his 1013
was careless about them 41
was careless about this 41
was careless rather than 42
was cautioned about his 43
was cavalier about his 65
was celestial rather than 41
was centered about his 42
was cerebral rather than 63
was chairman until his 147
was charmingly fresh and 45
was charmingly green and 59
was chattering about her 42
was chattering about how 46
was cheerful about his 49
was cheerful again and 57
was cheerful rather than 53
was cheerful under all 58
was chemical rather than 81
was chestnut brown and 65
was chestnut brown with 44
was christian rather than 104
was circular rather than 106
was clambering round and 115
was clenched tight and 94
was clerical rather than 50
was clinical rather than 52
was closeted alone with 213
was closeted daily with 149
was clueless about her 49
was clueless about how 161
was collapsing about him 98
was collapsing about his 40
was collapsing about them 41
was collapsing under its 134
was collecting books and 83
was collecting books for 70
was collecting facts for 112
was collecting funds for 405
was collecting money and 106
was collecting money for 947
was collecting notes for 73
was collecting taxes and 42
was collecting taxes for 52
was combined either with 61
was combined later with 58
was combined under one 64
was comforting knowing that 111
was comforting rather than 86
was commerce rather than 71
was commonly feared that 145
was commonly found that 333
was commonly found with 49
was commonly given for 83
was commonly given out 101
was commonly given them 46
was commonly known and 336
was commonly known for 91
was commonly known that 2980
was commonly known was 80
was commonly meted out 54
was commonly mixed with 150
was commonly noted that 169
was commonly taken for 316
was communal rather than 174
was compared again with 42
was compared under two 44
was compiled after his 204
was compiled later and 61
was compiled later than 86
was compiled under his 238
was compiled which was 53
was complain about her 44
was complain about his 40
was complain about how 107
was complete after one 113
was complete after two 58
was complete chaos and 122
was complete since this 54
was complete until they 44
was complete which did 67
was complete within one 191
was complete within ten 46
was complete within two 110
was completing plans for 206
was composed about him 49
was composed about that 57
was composed about this 172
was composed about two 56
was composed after his 373
was composed after that 243
was composed after this 78
was composed could not 80
was composed first and 145
was composed later and 64
was composed later than 614
was composed rather than 54
was composed shall not 53
was composed under all 44
was composed under his 132
was composed which was 83
was computed which was 40
was computed within each 68
was concealed about his 52
was concealed beneath her 92
was concealed beneath his 212
was concealed beneath its 68
was concealed beneath that 87
was concealed beneath this 48
was concealed rather than 101
was concealed under all 45
was concealed under her 167
was concealed under his 391
was concealed under its 103
was concealed under that 131
was concealed under this 164
was concealed within her 55
was concealed within its 88
was concocting plans for 87
was concrete proof that 451
was concrete rather than 92
was conducting talks with 83
was confined about two 50
was confined above six 104
was confined after his 253
was confined round her 43
was confined until his 129
was confined within her 80
was confined within his 85
was confined within its 442
was confined within this 98
was conflict rather than 41
was confused about all 64
was confused about her 639
was confused about his 793
was confused about how 736
was confused about its 188
was confused about that 319
was confused about this 368
was confused about who 276
was confused about why 382
was confused rather than 91
was confused until she 94
was confusion about how 141
was confusion about its 46
was confusion about this 58
was confusion about who 148
was confusion rather than 60
was conscious about his 40
was conscious above all 106
was conscious again and 157
was conscious heaven and 76
was constant change and 146
was constant civil war 65
was constant danger that 881
was constant noise and 75
was constant passing and 56
was constant rather than 70
was constant under all 55
was constant within each 99
was consumed every day 59
was consumed rather than 76
was consumed within one 51
was consumer goods and 44
was contingent rather than 89
was contrite about his 48
was contriving every man 230
was convened which was 69
was conversing alone with 40
was conversing apart with 83
was conversing easily with 42
was conversing gaily with 43
was conveyed after his 61
was conveyed thither with 79
was convincing people that 173
was convincing proof that 1754
was convoyed about one 46
was cordially hated and 243
was correcting proof for 48
was cosmetic rather than 59
was courteous rather than 47
was credited later with 41
was cremated after his 77
was criminal folly for 81
was criminal rather than 84
was critical about his 49
was critical about this 47
was critical rather than 557
was crouched under one 90
was crumpled under her 40
was crumpled under him 44
was cultural rather than 774
was cumbered about with 44
was curative rather than 40
was curiosity about all 68
was curiosity alone that 95
was curiosity rather than 181
was curiously aware that 49
was curiously mingled with 154
was curiously mixed with 104
was curiously paved with 53
was curiously quiet and 94
was curiously still and 41
was cyclical rather than 134
was dangerous rather than 46
was darkened rather than 83
was darkness again and 51
was daydreaming about being 48
was daydreaming about her 92
was daydreaming about his 71
was daydreaming about how 55
was daylight again and 49
was deceived about his 107
was deceived about this 48
was decisive proof that 123
was decisive rather than 55
was declared again and 85
was declared brain dead 246
was declared cured and 45
was declared false and 49
was declared legal and 100
was declared liable for 220
was declared missing and 135
was declared unfit and 76
was declared unfit for 1540
was declared valid and 190
was declared valid for 59
was declared which was 95
was decreased below that 58
was decreased rather than 105
was decreased while that 43
was deepened rather than 163
was deferred again and 78
was deferred rather than 59
was deferred until all 67
was deferred until his 168
was deferred until may 310
was deferred until now 46
was deferred until that 74
was deferred until they 132
was deferred until this 131
was deferred until two 52
was definite about his 60
was definite about that 309
was definite about this 56
was definite cause for 41
was definite proof that 776
was degraded rather than 41
was delicate rather than 77
was delirious nearly all 42
was demanded again and 61
was demanded rather than 71
was demanded which was 46
was deported after being 41
was depressing rather than 42
was descending lower and 66
was designed above all 381
was designed after that 67
was designed either for 49
was designed first and 319
was designed first for 63
was designed rather for 103
was designed rather than 81
was designed under his 46
was designed which can 53
was designed which had 72
was designed which was 278
was desirous above all 246
was desolate after them 90
was despised rather than 46
was destined after all 86
was destined after his 47
was destined either for 88
was destined within two 76
was detached after him 55
was detained about two 47
was detained after being 41
was detained after his 63
was detained again and 46
was detained later than 63
was detained longer than 674
was detained looking for 48
was detained nearly two 127
was detained until his 165
was detained waiting for 45
was detected after death 66
was detected after one 63
was detected after this 40
was detected after two 91
was detected which had 50
was detected which was 175
was detected within this 47
was developing links with 43
was developing plans for 378
was developing under his 76
was developing which had 55
was developing which was 337
was developing within her 57
was developing within him 84
was devoutly hoped that 137
was devoutly telling her 40
was devoutly wishing that 124
was dictated above all 102
was didactic rather than 197
was diffused rather than 92
was diligent about her 51
was diligent about his 68
was diligent hunting for 44
was directed above all 766
was directed could not 90
was directed first and 289
was directed rather than 45
was directed shall not 137
was directly above and 79
was directly above her 265
was directly above him 465
was directly above his 213
was directly above our 73
was directly above that 61
was directly above them 294
was directly after that 107
was directly after this 139
was directly asked for 51
was directly below and 46
was directly below her 220
was directly below him 269
was directly below his 130
was directly below our 40
was directly below that 45
was directly below them 184
was directly below this 58
was directly beneath her 106
was directly beneath him 198
was directly beneath his 101
was directly beneath them 91
was directly faced with 109
was directly liable for 167
was directly lived has 433
was directly owned and 47
was directly under her 125
was directly under him 163
was directly under his 746
was directly under its 54
was directly under one 146
was directly under our 224
was directly under them 78
was directly under this 45
was director until his 134
was discreet about her 81
was discreet about his 269
was discussing plans for 344
was discussing plans with 95
was discussing terms with 81
was dismally aware that 60
was disputed which was 164
was disturbing about this 49
was divinely given and 69
was divisive rather than 97
was divorced twice and 63
was dogmatic about his 42
was dogmatic rather than 74
was domestic rather than 213
was dominant rather than 68
was dominant which was 44
was doubtful about any 79
was doubtful about being 71
was doubtful about doing 55
was doubtful about going 90
was doubtful about her 228
was doubtful about his 529
was doubtful about how 104
was doubtful about its 319
was doubtful about one 59
was doubtful about our 41
was doubtful about that 286
was doubtful about them 85
was doubtful about this 482
was doubtful about using 42
was doubtful which was 324
was doubtful which way 93
was downhill after that 121
was downward rather than 61
was dramatic proof that 324
was dramatic rather than 172
was dynastic rather than 101
was earnestly asked for 67
was earnestly hoped that 509
was earnestly looking for 81
was earnestly praying for 126
was earnestly seeking for 95
was eclectic rather than 214
was economic chaos and 69
was economic growth and 242
was economic growth that 83
was economic rather than 1447
was ecstatic about being 110
was ecstatic about her 236
was ecstatic about his 303
was ecstatic about its 45
was ecstatic about that 124
was ecstatic about this 123
was educated under her 59
was educated under him 154
was educated under his 479
was educated under one 53
was education rather than 121
was education which was 41
was effected about this 45
was effected easily and 72
was effected under his 117
was effected under this 108
was effected which had 70
was effected which has 56
was effected which was 165
was effected within two 105
was eighteen again and 71
was eighteen cents per 99
was eighteen hours long 119
was eighteen miles and 82
was eighteen miles long 279
was eighteen miles off 41
was eighteen months ago 1554
was eighteen months and 178
was eighteen months his 53
was eighteen months old 6883
was eighteen pages long 190
was eighteen times that 154
was eighteen until she 57
was elective rather than 137
was electric light and 117
was elevated about six 107
was elevated about ten 49
was elevated about two 114
was elevated above all 424
was elevated above her 52
was elevated above his 128
was elevated above its 112
was elevated above that 129
was elevated above this 103
was elevated after his 44
was elevated rather than 51
was elizabeth alone who 48
was elongated rather than 41
was eloquent proof that 206
was embalmed after death 85
was embarked could not 45
was embodied above all 85
was embodied could not 105
was embraced rather than 64
was embraced within his 50
was embraced within its 83
was embraced within that 71
was emotional rather than 1083
was emphatic about her 73
was emphatic about his 233
was emphatic about its 87
was emphatic about not 155
was emphatic about that 499
was emphatic about this 344
was employed about his 247
was employed about one 111
was employed about this 103
was employed after his 306
was employed again and 103
was employed again for 46
was employed either for 62
was employed every day 103
was employed first for 43
was employed night and 167
was employed rather than 464
was employed under him 81
was employed under his 94
was employed under sir 85
was employed until his 153
was employed which had 175
was employed which was 346
was encamped about one 123
was encamped about two 225
was encamped under its 73
was encamped within two 70
was enclosed within his 46
was enclosed within its 203
was enclosed within one 47
was enclosed within that 41
was enclosed within them 51
was enclosed within this 88
was enclosed within two 115
was enforced rather than 66
was enhanced rather than 853
was enhanced while that 41
was enlarged again and 74
was enlarged rather than 79
was enlarged twice and 45
was enormous scope for 150
was enormous style for 57
was enthusiasm rather than 48
was entirely above and 56
was entirely after his 115
was entirely alien and 43
was entirely alone and 266
was entirely alone for 48
was entirely alone with 175
was entirely armed with 45
was entirely aware that 258
was entirely black and 223
was entirely blind and 41
was entirely blind may 44
was entirely blown off 41
was entirely borne out 141
was entirely built with 49
was entirely cased with 51
was entirely cured and 98
was entirely empty and 185
was entirely faced with 89
was entirely false and 296
was entirely false that 55
was entirely fitting and 72
was entirely fitting for 106
was entirely fitting that 1568
was entirely frank and 102
was entirely frank with 82
was entirely fresh and 75
was entirely fringed with 49
was entirely happy and 142
was entirely happy with 686
was entirely healed and 143
was entirely healthy and 46
was entirely human and 107
was entirely lacking and 88
was entirely legal and 234
was entirely legal for 94
was entirely lined with 415
was entirely local and 149
was entirely loyal and 59
was entirely missing and 86
was entirely naked and 160
was entirely noble and 57
was entirely novel and 193
was entirely owned and 72
was entirely paved with 158
was entirely plain that 145
was entirely quiet and 60
was entirely right and 455
was entirely right for 90
was entirely right that 342
was entirely ruled out 217
was entirely smooth and 49
was entirely sober and 43
was entirely social and 64
was entirely sound and 122
was entirely taken for 55
was entirely taken off 265
was entirely taken out 237
was entirely taken with 62
was entirely theirs and 57
was entirely thrown off 278
was entirely thrown out 240
was entirely under her 304
was entirely under his 826
was entirely under its 125
was entirely under man 76
was entirely unfit for 756
was entirely valid and 76
was entirely white and 222
was entirely white with 44
was entirely willing and 53
was entirely willing for 66
was entirely willing that 521
was entirely wiped out 1406
was entirely within her 234
was entirely within his 1224
was entirely within its 462
was entirely within our 41
was entirely within that 40
was entitled after his 45
was entitled could not 63
was entitled under her 122
was entitled under his 361
was entitled under its 108
was entitled under that 42
was entitled under this 157
was episodic rather than 121
was essential above all 155
was essential first that 41
was essential rather than 72
was essential since they 42
was esteemed above all 245
was evidence found for 63
was evidence found that 49
was evidence showing that 878
was evidence which one 129
was evidence which was 103
was examined about his 180
was examined after death 516
was examined after each 52
was examined after his 115
was examined again and 291
was examined daily and 54
was examined daily for 131
was examined every day 122
was examined every now 71
was examined first and 70
was examined rather than 61
was examined under low 103
was examined under oath 261
was examined under two 71
was examined which had 56
was examined which was 40
was examined within each 108
was exchanged after two 44
was exchanged share for 76
was executed about this 52
was executed about two 54
was executed after being 400
was executed after her 44
was executed after his 441
was executed after that 66
was executed first and 54
was executed later than 79
was executed later that 86
was executed might not 125
was executed rather than 135
was executed under his 491
was executed under seal 94
was executed under this 53
was executed which was 63
was executed within two 46
was expanded rather than 56
was expected about that 85
was expected about this 114
was expected above all 62
was expected could not 42
was expected daily and 115
was expected daily with 89
was expected either that 102
was expected every day 2017
was expected given that 263
was expected later that 249
was expected rather than 158
was expected since both 60
was expected since they 111
was expected since this 90
was expected within two 116
was expected would bring 47
was expected would lead 100
was expected would not 73
was expelled after being 60
was expelled after his 56
was expelled after two 96
was expelled thence for 92
was expended after two 40
was expended under this 57
was explaining about his 74
was explaining about how 66
was explicit about her 154
was explicit about his 777
was explicit about how 106
was explicit about its 222
was explicit about not 45
was explicit about that 69
was explicit about this 649
was explicit rather than 41
was exploded under his 65
was exploded under one 101
was exported every year 192
was exported rather than 41
was expressing views that 98
was extended above and 43
was extended after his 46
was extended again and 222
was extended again for 71
was extended every year 52
was extended rather than 139
was extended twice and 60
was extended twice for 48
was extended under her 47
was extended until may 120
was extended until now 44
was external rather than 263
was extolled above all 72
was fanciful rather than 78
was fashioned after his 40
was fashioned after that 193
was fastened about her 184
was fastened about his 378
was fastened above her 54
was fastened above his 62
was fastened beneath his 86
was fastened round her 511
was fastened round him 102
was fastened round his 1190
was fastened round its 51
was fastened under her 123
was fastened under his 156
was fatigued after his 70
was fearfully aware that 46
was fearfully rough and 51
was fearfully tired and 65
was feminine about her 47
was feminine rather than 57
was fermenting within him 90
was fiercely loyal and 182
was fiercely proud and 94
was fiercely proud that 65
was filtered again and 50
was filtered while hot 455
was finalizing plans for 116
was financial agent for 139
was financial rather than 344
was finished about six 61
was finished about ten 42
was finished about this 83
was finished about two 189
was finished after his 629
was finished after that 139
was finished after this 48
was finished after two 58
was finished every man 42
was finished every one 89
was finished first and 198
was finished later than 50
was finished later that 111
was finished playing with 82
was finished rather than 48
was finished speaking and 59
was finished speaking with 55
was finished talking and 67
was finished talking with 116
was finished telling her 70
was finished telling him 58
was finished telling his 43
was finished under his 119
was finished where did 111
was finished which was 67
was finished within one 48
was finished within six 68
was finished within two 391
was finished working for 94
was fitfully pulling with 50
was flattering rather than 48
was flexible rather than 91
was fluttering about her 62
was fluttering round his 40
was fluttering within her 41
was followed about ten 76
was followed about two 100
was followed after his 206
was followed after two 93
was followed again and 126
was followed daily for 48
was followed every day 140
was followed every year 55
was followed later that 549
was followed later with 75
was followed rather than 195
was followed until all 177
was followed until each 52
was followed until may 49
was followed until they 91
was followed which had 58
was followed which was 74
was followed within one 172
was followed within six 107
was followed within ten 130
was followed within two 1153
was football season and 55
was forbidding about this 57
was forcible rather than 70
was forcibly taken and 85
was forcibly taken off 147
was forcibly taken out 562
was forcibly thrown out 300
was forcibly urged that 56
was fordable above and 46
was forgetting about her 44
was forgetting about that 44
was formally asked for 109
was formally ended and 78
was formally ended with 74
was formally filed with 56
was formally named and 62
was formally tried and 118
was formally tried for 81
was formally under way 87
was formerly black and 59
was formerly faced with 105
was formerly famed for 76
was formerly found near 86
was formerly given for 88
was formerly given them 42
was formerly grown for 67
was formerly known and 118
was formerly known for 122
was formerly large and 67
was formerly lined with 133
was formerly meted out 51
was formerly mined for 77
was formerly mixed with 53
was formerly noted for 829
was formerly owned and 237
was formerly paved with 107
was formerly shown that 110
was formerly strong and 137
was formerly taken for 520
was formerly under one 64
was formerly usual for 221
was formless cloud and 114
was forthcoming about his 75
was fostered above all 47
was fostered rather than 105
was fostered which was 43
was fourteen again and 42
was fourteen cents per 53
was fourteen hours and 60
was fourteen hours long 217
was fourteen miles and 48
was fourteen miles long 389
was fourteen miles off 148
was fourteen months ago 269
was fourteen months and 42
was fourteen months old 1831
was fourteen pages long 165
was fourteen times that 166
was fourteen until she 42
was fourteen weeks old 71
was frequent rather than 57
was friendly rather than 183
was functioning again and 66
was furiously aware that 76
was generous above all 46
was generous rather than 101
was geometric rather than 47
was gertrude stein and 53
was gertrude stein who 223
was gossiped about and 46
was gossiped about that 60
was governed above all 40
was governed under its 92
was governed under this 81
was governor until this 57
was graceful rather than 58
was grateful again for 74
was grudgingly given and 56
was guiltily aware that 356
was hampered rather than 123
was handsome about him 116
was handsome rather than 400
was harmless after all 70
was harmless error and 66
was harmless error for 97
was hastened rather than 67
was heinrich heine who 120
was hesitant about being 80
was hesitant about doing 151
was hesitant about going 373
was hesitant about her 49
was hesitant about his 73
was hesitant about how 52
was hesitant about this 148
was hesitant about using 135
was hesitating about going 93
was hesitating about his 52
was hesitating which way 61
was hindered rather than 272
was holistic rather than 45
was homecoming queen and 44
was homeward bound and 278
was homeward bound for 102
was homeward bound with 211
was honestly happy for 48
was honestly looking for 45
was honestly seeking for 40
was honestly seeking his 46
was honestly sorry for 112
was honestly working for 53
was honorary rather than 97
was horribly aware that 165
was horribly beaten and 48
was horribly bored with 44
was horribly sorry for 45
was horribly tired and 104
was horribly vexed and 69
was humorous rather than 88
was ignorant about his 41
was ignorant about how 45
was ignorant about sex 40
was ignorant about this 63
was ignorant which way 61
was illusions alone that 40
was illusory rather than 57
was imagined either that 184
was imagined rather than 105
was imitated again and 42
was imitation rather than 44
was immediate cause for 64
was immediate danger that 40
was immediate rather than 88
was imminent danger and 87
was imminent danger that 2820
was impaired rather than 44
was implicit rather than 867
was imported every year 68
was imported rather than 97
was improved rather than 106
was incensed about this 44
was included rather than 77
was included stating that 152
was included under its 78
was included under one 67
was included under that 180
was included under this 345
was included which had 89
was included which was 208
was included within each 55
was included within her 117
was included within his 230
was included within its 596
was included within one 130
was included within that 132
was included within this 220
was increased about one 352
was increased about ten 106
was increased about this 43
was increased about two 167
was increased above its 64
was increased above that 377
was increased above this 124
was increased after each 69
was increased after his 62
was increased after this 41
was increased again and 122
was increased every day 51
was increased every year 405
was increased fifty per 103
was increased funding for 46
was increased nearly one 107
was increased power for 40
was increased rather than 2097
was increased trade with 64
was increased until one 47
was increased until they 73
was increased while that 99
was incurred rather than 41
was incurred under this 53
was incurred within one 127
was indebted above all 66
was indicted again for 86
was indicted twice for 55
was indicted under that 46
was indicted under this 144
was indirect rather than 409
