war always creates more 90
was almost twelve feet 62
was almost twelve noon 48
was almost twelve when 169
was almost twelve years 615
was almost twenty feet 178
was almost twenty when 124
was almost twenty years 4058
was almost unique among 883
was almost upside down 325
was almost virgin soil 96
was almost washed away 475
was almost wasted away 66
was almost wholly among 59
was almost wholly dark 50
was almost wholly done 81
was almost wholly evil 83
was almost wholly free 235
was almost wholly from 183
was almost wholly gone 60
was almost wholly good 86
was almost wholly left 79
was almost wholly lost 436
was almost wholly made 770
was almost wholly male 61
was almost wholly self 407
was almost wholly upon 103
was almost wholly used 51
was almost winter when 54
was almost without flaw 96
was almost without food 235
was almost without form 111
was almost without hope 234
was almost without meaning 49
was almost without means 104
was almost without pain 75
was almost without peer 137
was almost without rain 43
was already aboard ship 66
was already aboard when 56
was already absent from 54
was already active during 90
was already active there 90
was already active when 58
was already advising some 68
was already agreed upon 948
was already almost dark 435
was already almost five 135
was already almost four 160
was already almost full 248
was already almost gone 100
was already almost half 209
was already almost lost 89
was already almost more 99
was already almost nine 123
was already almost noon 69
was already almost over 280
was already almost past 149
was already almost there 42
was already almost three 114
was already almost upon 52
was already almost weary 49
was already asleep when 966
was already autumn when 49
was already banned from 45
was already barred from 41
was already become very 86
was already becoming clear 1457
was already becoming cold 68
was already becoming dark 185
was already becoming dusk 40
was already becoming gray 59
was already becoming hard 92
was already becoming less 508
was already becoming more 1220
was already becoming much 85
was already becoming part 191
was already becoming rare 93
was already becoming true 43
was already becoming very 225
was already becoming well 540
was already becoming what 48
was already bedded down 43
was already before their 108
was already behaving like 115
was already behind bars 138
was already behind time 72
was already beyond call 41
was already beyond hearing 150
was already beyond help 121
was already beyond hope 91
was already beyond reach 421
was already beyond saving 121
was already beyond their 244
was already bleeding from 216
was already boarding when 53
was already bogged down 241
was already bounding down 139
was already brimming over 128
was already broken down 507
was already broken into 131
was already broken when 279
was already brooding over 339
was already brushing past 103
was already bubbling over 46
was already buried there 125
was already buried when 101
was already burned down 53
was already burned into 59
was already bursting from 46
was already bursting into 49
was already called forth 97
was already called into 68
was already called upon 50
was already carrying more 43
was already changed into 91
was already charging down 53
was already clearly seen 94
was already climbing back 137
was already climbing down 500
was already climbing into 487
was already climbing onto 50
was already climbing over 218
was already closed down 135
was already closed over 40
was already closed upon 54
was already closed when 132
was already clouding over 90
was already common among 218
was already common when 41
was already counting down 103
was already counting upon 52
was already crawling into 52
was already creeping back 54
was already creeping into 263
was already creeping over 220
was already deciding what 41
was already deeply into 66
was already devising some 42
was already dinner time 70
was already dividing into 41
was already doomed when 144
was already draining away 58
was already drifting away 334
was already drifting back 90
was already drifting down 88
was already drifting from 54
was already drifting into 236
was already dripping from 77
was already dropping down 102
was already dropping into 45
was already eighty years 397
was already eleven when 51
was already eleven years 200
was already emerging during 43
was already emerging from 384
was already emerging into 41
was already engaged upon 423
was already engaged when 73
was already entering into 205
was already entering upon 221
was already escaping from 138
was already evolving into 109
was already exempt from 191
was already exiled from 40
was already existing when 54
was already fairly clear 143
was already fairly dark 81
was already fairly full 100
was already fairly good 69
was already fairly high 228
was already fairly late 93
was already fairly sure 84
was already fairly well 3064
was already fallen into 99
was already famous among 150
was already famous during 43
was already famous from 81
was already famous when 412
was already farther north 61
was already fighting back 104
was already filled from 46
was already filled when 98
was already firmly held 51
was already floating down 89
was already floating over 171
was already formed during 52
was already formed into 67
was already formed when 265
was already frozen over 117
was already gained from 51
was already gained when 45
was already gathering over 144
was already gathering steam 45
was already gathering when 40
was already glancing here 130
was already glancing into 47
was already gloating over 155
was already greeting other 49
was already handed over 41
was already heavily into 65
was already hidden from 131
was already hoarse from 61
was already hovering over 328
was already hurrying along 148
was already hurrying away 206
was already hurrying back 121
was already hurrying down 503
was already hurrying from 68
was already hurrying into 65
was already hurtling down 41
was already infirm from 53
was already insane when 46
was already inside when 145
was already intent upon 113
was already keenly felt 41
was already kneeling down 60
was already little more 523
was already loaded down 230
was already loaded into 86
was already loaded onto 42
was already locked into 190
was already looked upon 2784
was already marching back 52
was already marching down 123
was already marching from 46
was already marching into 68
was already marching north 127
was already marching upon 66
was already marked down 215
was already mature when 101
was already midday when 63
was already middle aged 127
was already mounting alan 58
was already ninety years 139
was already obvious during 55
was already obvious from 253
was already obvious when 60
was already opened when 46
was already packed away 72
was already packed full 121
was already packed into 55
was already packed when 215
was already paddling from 63
was already parked there 173
was already partly open 67
was already passed into 43
was already passed upon 45
was already passed when 128
was already placed there 41
was already placed upon 97
was already planning ahead 145
was already planning some 46
was already planning such 45
was already planning their 96
was already planning ways 53
was already planning what 333
was already plenty tame 125
was already plunged into 141
was already pressing down 43
was already pressing hard 112
was already pressing upon 115
was already pretty clear 116
was already pretty dark 190
was already pretty full 174
was already pretty good 170
was already pretty high 101
was already pretty late 138
was already pretty much 870
was already pretty sure 213
was already pretty well 2576
was already pulled down 48
was already puzzling over 85
was already ranked among 112
was already receding from 139
was already receding into 240
was already remote from 62
was already remote when 45
was already residing there 41
was already rolled away 215
was already ruined when 47
was already rumbling down 56
was already second only 89
was already settling down 732
was already settling into 258
was already settling over 234
was already settling upon 50
was already shifting away 96
was already shifting from 210
was already shifting into 64
was already shutting down 84
was already signed when 65
was already sleeping when 66
was already slipping away 577
was already slipping back 111
was already slipping down 168
was already slipping from 263
was already slipping into 404
was already smarting from 91
was already soaked from 80
was already someone else 280
was already someone there 99
was already something like 340
was already something more 323
was already something there 43
was already sounding like 58
was already speeding along 43
was already speeding away 109
was already speeding back 44
was already speeding down 132
was already spending more 362
was already spending most 95
was already spending much 158
was already spilling over 242
was already spinning from 48
was already spreading among 143
was already spreading fast 40
was already spreading from 95
was already spreading into 61
was already spreading like 87
was already spreading over 465
was already standing next 156
was already standing open 73
was already standing over 507
was already standing there 1729
was already standing upon 47
was already standing when 213
was already starting back 139
was already starting down 269
was already starting from 40
was already stepping away 54
was already stepping back 73
was already stepping into 244
was already stepping over 143
was already stooping over 177
was already stowed away 48
was already streaming down 42
was already streaming from 40
was already streaming into 54
was already striding ahead 62
was already striding away 392
was already striding back 96
was already striding down 356
was already striding into 66
was already studying there 43
was already sunset when 140
was already surely what 42
was already sweeping away 119
was already sweeping down 55
was already sweeping over 107
was already swelling into 40
was already swelling shut 68
was already swelling upon 94
was already swimming back 45
was already tooled when 49
was already tucked away 65
was already tucked into 94
was already turned away 70
was already turned back 72
was already turned down 302
was already turned into 83
was already turned over 105
was already turned upon 43
was already twelve years 429
was already twenty feet 224
was already twenty past 203
was already twenty when 42
was already twenty years 716
was already upside down 107
was already wedged into 42
was already widely felt 116
was already widely held 82
was already widely used 676
was already winter when 131
was already worked into 91
was always absent from 300
was always absent when 92
was always afraid lest 307
was always afraid some 109
was always afraid there 143
was always afraid when 303
was always agreed upon 49
was always already lost 71
was always already there 1038
was always amazed when 345
was always amused when 357
was always another last 42
was always another ready 48
was always another side 190
was always another time 56
was always another truth 45
was always anxious lest 213
was always anxious when 191
was always around there 40
was always around when 610
was always asleep when 226
was always averse from 235
was always becoming more 344
was always before their 290
was always behind time 63
was always better able 47
was always better when 516
was always better work 42
was always beyond reach 41
was always brimming over 290
was always broken down 41
was always brooding over 391
was always bubbling over 840
was always bursting into 103
was always called among 73
was always called aunt 45
was always called back 49
was always called forth 47
was always called into 78
was always called jack 65
was always called john 70
was always called just 56
was always called miss 49
was always called upon 1152
was always called when 85
was always catching cold 156
was always chased away 63
was always chosen during 40
was always chosen from 801
was always chosen last 166
was always closed during 60
was always closed when 87
was always clumsy from 47
was always cordial when 49
was always created upon 45
was always creeping back 159
was always deemed more 235
was always deemed much 138
was always devising means 84
was always devising some 73
was always devising ways 45
was always dragging home 47
was always driven away 57
was always driven back 224
was always dropping into 47
was always drumming into 50
was always emerging from 42
was always engaged upon 43
was always engaged when 85
was always enough bread 41
was always enough food 558
was always enough left 273
was always enough room 123
was always enough time 127
was always enough work 73
was always escaping from 162
was always exciting when 175
was always exempt from 196
was always fairly good 63
was always fairly high 41
was always fairly well 157
was always fearful lest 205
was always fearful when 43
was always fighting some 40
was always filled from 41
was always filled when 41
was always forced back 41
was always forced into 71
was always formed from 41
was always freezing cold 70
was always fretting over 87
was always furious when 73
was always gentle when 60
was always greater during 47
was always greater when 167
was always guzzling beer 56
was always handed down 110
was always handed over 166
was always hidden away 54
was always hidden from 269
was always higher among 95
was always higher during 58
was always higher when 112
was always honest when 42
was always hovering over 357
was always hovering there 58
was always hurrying from 40
was always immune from 46
was always intent upon 567
was always keenly felt 42
was always knitting when 90
was always laughing when 53
was always little more 111
was always loaded down 131
was always locked away 40
was always locked from 53
was always locked when 82
was always lodged here 80
was always looked back 77
was always looked down 264
was always looked upon 7812
was always mighty fond 130
was always mighty good 229
was always mourning over 49
was always obvious when 45
was always packed full 88
was always passed over 464
was always picked last 234
was always placed next 158
was always placed over 111
was always placed there 41
was always placed upon 278
was always planning ahead 76
was always planning great 50
was always planning some 202
was always planning these 153
was always pleased when 1834
was always plenty left 189
was always plenty more 60
was always polite when 104
was always poorly clad 62
was always poured into 44
was always pressing upon 65
was always pretty clear 48
was always pretty cool 86
was always pretty good 605
was always pretty hard 91
was always pretty much 874
was always pretty sure 96
was always pretty well 451
was always pulled back 208
was always pulled down 101
was always pursuing some 57
was always pushed back 53
was always pushed into 70
was always raised when 49
was always ranked among 73
was always reached when 68
was always relied upon 94
was always remote from 66
was always scared when 95
was always second best 145
was always seized upon 123
was always serious when 105
was always served from 49
was always served last 47
was always silent when 164
was always sleeping when 44
was always slipping away 159
was always slipping down 267
was always slipping from 52
was always slipping into 71
was always someone among 45
was always someone asking 44
was always someone coming 129
was always someone eager 56
was always someone else 3708
was always someone from 146
was always someone home 58
was always someone like 78
was always someone more 41
was always someone ready 340
was always someone there 1624
was always someone trying 117
was always something cold 70
was always something coming 143
was always something dark 44
was always something deep 41
was always something else 3032
was always something good 512
was always something just 91
was always something left 755
was always something less 111
was always something like 931
was always something more 2960
was always something moving 42
was always something much 83
was always something other 45
was always something there 354
was always something very 796
was always something worth 98
was always something wrong 1283
was always spending time 46
was always standing over 66
was always standing ready 49
was always standing there 130
was always starting into 107
was always starting over 45
was always starting some 52
was always struck anew 41
was always summer there 168
was always summer when 43
was always thought high 66
was always thought very 41
was always treated like 426
was always treated more 135
was always treated very 87
was always treated well 171
was always tripping over 607
was always tucked away 54
was always tucked into 56
was always tumbling into 71
was always turned away 307
was always turned back 68
was always turned down 760
was always turned from 41
was always turned into 115
was always turned over 174
was always twenty years 43
was always united great 44
was always vainly trying 46
was always valued here 58
was always vastly more 45
was always viewed from 53
was always waited upon 122
was always watching from 82
was always watching over 550
was always watching what 51
was always weighing upon 63
was always winter there 251
was always worrying over 91
was amiable enough when 43
was angered further when 42
was another animal like 98
was another anxious hour 46
was another attack upon 95
was another battle over 42
was another bitter blow 78
was another bitter pill 124
was another bright spot 105
was another bright young 42
was another burden laid 53
was another closed door 106
was another common bond 43
was another common form 112
was another common theme 214
was another common thread 49
was another couple there 132
was another course open 252
was another crucial step 50
was another crushing blow 98
was another curious fact 50
was another custom among 60
was another device used 116
was another doctor there 44
was another double door 50
was another effort made 74
was another eleven years 86
was another escape from 62
was another exodus from 53
was another factor adding 42
was another factor also 80
was another factor here 47
was another factor leading 188
was another factor making 184
was another family living 233
was another fellow from 48
was another fellow there 246
was another figure from 55
was another friend from 147
was another friend whom 83
was another import from 71
was another island full 107
was another legacy from 123
was another lesson from 97
was another letter from 1520
was another little book 57
was another little cave 68
was another little girl 798
was another little room 112
was another locked door 353
was another matter also 60
was another matter from 59
was another matter when 1078
was another moment when 306
was another motive also 49
was another murder last 64
was another notary here 49
was another nuclear test 41
was another person also 46
was another person from 152
was another person here 42
was another person living 68
was another person there 426
was another person when 51
was another person whom 255
was another pretty hard 78
was another quaint room 48
was another remark made 41
was another report from 133
was another retort from 82
was another serious blow 241
was another serious loss 45
was another severe blow 390
was another signal from 64
was another source from 171
was another special case 103
was another stunning blow 47
was another tactic used 62
was another thought came 66
was another twelve years 194
was another twenty feet 49
was another twenty years 698
was another widely used 148
was another wooden door 42
was another writer whom 40
was argued before lord 216
was argued before your 48
was argued twelve days 64
was around dinner time 51
was around eighty years 102
was around eleven when 92
was around eleven years 234
was around midday when 82
was around twelve when 58
was around twelve years 473
was around twenty when 55
was around twenty years 416
was assuming something like 51
was avenged twelve years 43
was avidly seized upon 291
was awaiting orders from 241
was barely asleep when 65
was barely changed from 41
was barely closed when 56
was barely crawling along 145
was barely creeping along 49
was barely eleven when 98
was barely eleven years 285
was barely emerging from 329
was barely enough food 320
was barely enough fuel 43
was barely enough left 332
was barely enough room 2611
was barely enough time 1047
was barely enough wind 48
was barely enough work 102
was barely formed when 91
was barely inches from 81
was barely inside when 130
was barely spoken when 47
was barely standing room 252
was barely twelve feet 103
was barely twelve when 133
was barely twelve years 710
was barely twenty feet 241
was barely twenty when 676
was barely twenty years 1987
was become little more 163
was become pretty spry 45
was become twenty years 105
was becoming almost like 83
was becoming almost more 146
was becoming always more 44
was becoming anxious lest 46
was becoming bogged down 431
was becoming common among 211
was becoming fairly clear 85
was becoming fairly well 374
was becoming fearful lest 42
was becoming hourly more 576
was becoming little more 651
was becoming obvious even 97
was becoming obvious from 44
was becoming pretty clear 158
was becoming pretty well 235
was becoming rutted like 42
was becoming scarce even 53
was becoming serious when 52
was becoming slowly more 93
was becoming someone else 229
was becoming something else 409
was becoming something like 155
was becoming something more 813
was becoming something other 64
was becoming something very 42
was becoming vastly more 42
was becoming widely used 121
was before absent from 116
was before anyone else 135
was before anyone knew 162
was before christ came 173
was before common bread 45
was before eleanor came 68
was before hidden from 60
was before hitler came 55
was before master came 41
was before placed upon 40
was behind barbed wire 164
was behind prison bars 444
was beside myself when 285
was better cooked there 46
was better pleased even 73
was better pleased when 258
was better served when 77
was better without such 46
was beyond bounds when 58
was beyond measure great 48
was beyond mortal help 58
was bishop joseph hall 48
was bitter debate over 42
was bitter indeed upon 99
was bleeding freely from 371
was bleeding heavily from 531
was bleeding pretty good 106
was bodily lifted from 64
was bodily raised from 102
was boldly engaged till 45
was bombed heavily during 45
was bought direct from 116
was bought second hand 74
was bouncing around from 61
was bouncing around like 558
was bright enough when 52
was broken beyond hope 43
was broken through from 52
was broken through want 48
was broken through when 42
was browsing through some 154
was brushing crumbs from 51
was building itself into 66
was building itself upon 43
was buried beside john 77
was buried beside mary 60
was buried beside those 43
was buried fathoms deep 279
was buried pretty deep 40
was buried twenty feet 61
was buried twenty years 46
was buried upside down 154
was buried without even 139
was buried without much 129
was buried without pomp 577
was burned deeply into 69
was burned pretty much 181
was busily chopping away 60
was busily engaged during 297
was busily engaged making 135
was busily engaged over 58
was busily engaged reading 42
was busily engaged trying 82
was busily engaged upon 421
was busily engaged when 116
was busily gabbling over 57
was called before lord 47
was called before some 46
was called before their 59
was called before your 67
was called bunker hill 53
was called counting coup 44
was called england from 44
was called little john 58
was called something else 1132
was called something like 1260
was carrying another baby 85
was carrying france upon 57
was carrying orders from 50
was carrying someone else 149
was carrying something down 49
was carrying something else 114
was carrying something from 41
was carrying something heavy 372
was carrying something like 89
was carrying something over 72
was carrying something very 93
was carved upside down 63
was caught poaching deer 76
was caught pretty soon 67
was caused through their 52
was changed indeed from 41
was changed little from 43
was changed myself from 67
was chaste salute more 105
was chosen deputy from 47
was chosen second vice 94
was chosen speaker over 53
was clearly absent from 138
was clearly already well 121
was clearly another case 68
was clearly another side 49
was clearly becoming less 155
was clearly becoming more 1128
was clearly better able 49
was clearly beyond help 64
was clearly beyond their 205
was clearly beyond what 47
was clearly bowled over 89
was clearly copied from 134
was clearly doomed from 65
was clearly enough felt 45
was clearly enough seen 100
was clearly forced upon 57
was clearly higher among 50
was clearly intent upon 128
was clearly little more 108
was clearly little time 45
was clearly looked upon 135
was clearly marked during 42
was clearly marked from 57
was clearly placed upon 58
was clearly pleased when 79
was clearly proved during 56
was clearly proved from 49
was clearly proved upon 116
was clearly proved when 93
was clearly proven when 43
was clearly shifting from 86
was clearly someone else 100
was clearly something else 329
was clearly something less 50
was clearly something like 56
was clearly something more 575
was clearly something other 46
was clearly something very 143
was clearly something wrong 328
was clearly stated during 76
was clearly stated from 80
was clearly stated when 109
was clever enough when 40
was climbing aboard from 46
was closed without having 43
was coldly looked upon 50
was coldly turned down 50
was common amongst those 45
was common belief among 152
was common enough among 1019
was common enough during 128
was common enough even 135
was common enough here 63
was common enough when 81
was common gossip among 182
was common ground among 391
was common ground upon 75
was common twenty years 98
was cooked without salt 64
was cooled slowly from 48
was coolly arranging some 48
was coolly turned into 52
was copied almost word 357
was copied direct from 67
was copious bleeding from 46
was cordial enough when 54
was counting heavily upon 77
was coursing through their 104
was covering second base 51
was crawling slowly along 87
was crawling slowly like 49
was created around these 41
was created before adam 138
was created before there 88
was created before time 67
was created before whom 49
was created regent during 98
was created through their 45
was created through these 50
was created twenty years 78
was created without legs 85
was creeping slowly along 175
was creeping slowly down 96
was creeping slowly into 73
was creeping slowly over 126
was creeping through these 59
was crossing another range 52
was crossing troops from 68
was cruising around town 43
was cruising slowly along 91
was cruising slowly down 65
was curtly turned down 105
was dandling itself back 86
was dangled before their 108
was darkly tanned from 41
was deemed hardly less 88
was deemed little less 113
was deemed secure from 41
was deeply angered when 117
was deeply asleep when 137
was deeply engaged during 42
was deeply engaged just 213
was deeply engaged upon 72
was deeply etched into 130
was deeply flawed from 52
was deeply hidden from 42
was deeply intent upon 82
was deeply pained when 197
was deeply pleased when 85
was deeply plunged into 44
was deeply rooted among 339
was deeply rooted there 42
was deeply rutted from 49
was deeply shaken when 168
was deeply sunken into 93
was deeply tanned from 251
was denied access into 44
was deriving income from 60
was deviating widely from 73
was direct access from 100
was dividing england into 52
was dividing europe into 66
was dividing itself into 165
was doomed almost from 279
was doomed unless some 54
was dotted thickly over 69
was doubly pleased when 100
was doubly pungent upon 42
was doubly striking from 54
was dragging itself along 84
was dragging myself along 148
was dragging something along 40
was dragging something heavy 42
was drifting deeper into 76
was drifting farther away 77
was drifting further away 108
was drifting further from 51
was drifting nobody knew 113
was drifting slowly along 51
was drifting slowly away 97
was drifting slowly down 125
was drifting slowly into 51
was drifting through life 54
was drinking coffee from 247
was drinking coffee when 165
was drinking deeply from 51
was drinking heavily during 72
was drinking heavily when 63
was drinking pretty heavy 118
was drinking something from 100
was dripping slowly from 58
was driven abroad into 45
was driven across town 51
was driven almost wild 73
was driven around town 89
was driven ashore during 142
was driven ashore here 53
was driven ashore there 102
was driven ashore upon 68
was driven deeper into 226
was driven deeply into 167
was driven direct from 47
was driven farther into 43
was driven firmly into 149
was driven further back 44
was driven further into 152
was driven headlong down 121
was driven headlong from 109
was driven headlong into 90
was driven slowly along 88
was driven slowly away 40
was driven slowly back 65
was driven slowly down 58
was driven slowly from 65
was driven through from 58
was driven through hard 48
was driven through their 94
was driven through town 51
was drowning before their 111
was eagerly awaiting news 132
was eagerly awaiting their 130
was eagerly seized upon 6720
was eagerly sought from 91
was eighty leagues from 88
was eleven inches thick 50
was emerging slowly from 129
was emptying itself into 159
was enjoying better health 61
was enjoying myself more 171
was enjoying myself very 115
was enjoying myself when 60
was enjoying spending time 63
was enough arable land 74
was enough rested from 86
was enough strength left 73
was enough without giving 50
was enough without having 45
was entering public life 57
was entering slowly upon 77
was etched deeply into 151
was eugene victor debs 129
was fairly active during 73
was fairly bowled over 100
was fairly brimming over 42
was fairly broken down 222
was fairly bubbling over 301
was fairly burned into 51
was fairly common along 60
was fairly common among 1165
was fairly common during 288
was fairly common even 73
was fairly common from 140
was fairly common there 43
was fairly common when 67
was fairly driven away 50
was fairly driven from 233
was fairly driven into 161
was fairly forced from 42
was fairly forced upon 87
was fairly hunted down 42
was fairly hunted into 50
was fairly lifted from 50
was fairly loaded down 124
was fairly obvious from 231
was fairly obvious what 336
was fairly remote from 173
was fairly secure from 89
was fairly shared among 45
was fairly stable during 277
was fairly stable from 204
was fairly stable over 302
was fairly turned upon 47
was fairly widely held 96
was fairly widely used 191
was fearful enough when 51
was fierce debate over 63
was fierce fighting along 46
was fierce fighting here 45
was firmly driven into 66
was firmly fitted into 72
was firmly frozen over 143
was firmly locked into 167
was firmly nailed down 46
was firmly placed upon 74
was firmly rooted among 52
was firmly rooted there 41
was firmly turned away 42
was firmly turned back 61
was firmly turned down 502
was firmly wedged into 96
was fitted snugly into 47
was flapping around like 51
was flatly turned down 1130
was flipping through some 136
was floating around like 41
was floating slowly away 53
was floating slowly down 154
was floating upside down 537
was flopping around like 133
was foiled almost from 87
was forced deeper into 56
was forced further into 49
was forced slowly back 72
was forced through lack 65
was forced through their 49
was forced through these 63
was forced upward into 53
was forged another link 53
was formed around these 43
was formed before their 54
was formed before there 50
was formed before these 46
was formed eleven years 41
was formed mainly during 87
was formed mainly from 246
was formed mostly from 105
was formed partly from 176
was formed should have 47
was formed solely from 46
was formed something like 40
was formed through many 42
was formed twelve years 71
was formed twenty years 119
was fought eleven days 68
was fought mainly over 106
was fought partly over 45
was fought pretty much 49
was freely poured into 50
was freely poured over 41
was freely talked over 40
was frozen pretty hard 77
was fumbling around trying 52
was further agreed also 62
was further agreed among 42
was further agreed upon 322
was further amazed when 141
was further angered when 199
was further broken down 2942
was further broken into 110
was further called into 136
was further called upon 147
was further changed into 66
was further changed when 43
was further dented when 45
was further driven home 212
was further elated when 43
was further eroded during 49
was further eroded when 351
was further fueled when 104
was further helped along 111
was further helped when 56
was further looked into 54
was further marred when 45
was further piqued when 103
was further pleased when 81
was further proved when 94
was further raised from 124
was further raised when 113
was further roused when 40
was further shaken when 278
was further slowed down 276
was further tested during 40
was further tested when 108
was gained mainly from 58
was gained through such 42
was gained through their 85
was gained through these 73
was gained through work 45
was gained without loss 94
was gained without much 178
was gathering another army 42
was gathering headway upon 47
was gathering itself into 73
was gathering slowly over 54
was gathering strength among 74
was gathering strength during 50
was gathering strength from 139
was gently brushing away 189
was gently lifted from 215
was gently lifted into 88
was gently lifted onto 51
was gently placed over 45
was gently placed upon 96
was gently poured into 73
was gently pulled away 57
was gently pulled back 47
was gently pushed back 98
was gently pushed down 46
was gently pushed into 112
was gently pushed open 327
was gently raised from 197
was gently rubbed over 46
was gently slipping away 70
was gently touching their 70
was glacial acetic acid 45
was gladly seized upon 233
was glancing through some 87
was gleaned mainly from 60
was gleaned mostly from 126
was goaded almost into 49
was greatly afraid lest 176
was greatly amazed when 175
was greatly amused when 534
was greatly angered when 126
was greatly broken down 45
was greatly changed during 49
was greatly changed from 536
was greatly changed when 155
was greatly elated over 375
was greatly elated when 107
was greatly engaged there 107
was greatly helped along 172
was greatly helped from 43
was greatly helped when 130
was greatly missed when 137
was greatly pained when 75
was greatly pleased over 91
was greatly pleased when 1791
was greatly relied upon 135
was greatly roused when 40
was greatly scaled down 49
was greatly shaken when 49
was greatly slowed down 462
was greatly struck when 69
was grinding coffee beans 51
was guided through life 55
was handed around among 61
was handed around from 71
was hardly absent from 97
was hardly another like 161
was hardly anyone among 91
was hardly anyone else 717
was hardly anyone left 554
was hardly anyone there 854
was hardly asleep when 92
was hardly called into 54
was hardly called upon 112
was hardly changed from 104
was hardly closed upon 48
was hardly closed when 160
was hardly deemed worth 69
was hardly eleven years 83
was hardly enough food 171
was hardly enough left 214
was hardly enough room 845
was hardly enough time 1625
was hardly enough wind 57
was hardly enough work 91
was hardly exempt from 87
was hardly formed when 149
was hardly fought when 41
was hardly helped when 48
