wafting down dilated flakes 98
weigh four hundred weight 41
weigh nine hundred pounds 73
weigh only fifteen pounds 40
weigh over seventy pounds 46
weigh these factors before 63
weigh three hundred pounds 1328
weigh three thousand pounds 93
wells were drilled around 107
wells were drilled before 102
wells were drilled deeper 114
wells were drilled through 99
wells were drilled without 65
wheel hums doleful through 298
where adam clayton powell 81
where cell division occurs 198
where eddy current losses 52
where five minutes before 69
where fond friends looked 68
where great britain stands 76
where great persons affect 46
where great poverty exists 42
where great tensile strength 92
where high tensile strength 264
where holy trinity church 41
where just minutes before 81
where just moments before 155
where least violence reigns 129
where life centers around 57
where living species abound 41
where many coaches changed 52
where mark himself passed 40
where more complex models 48
where much organic matter 126
where none appeared before 137
where none existed before 25278
where none existed earlier 51
where nothing existed before 608
where nothing existed except 170
where nothing happens except 139
where nothing matters except 91
where nothing remains except 75
where only certain groups 49
where only minutes before 364
where only moments before 601
where only private rights 50
where only savages should 44
where only seconds before 234
where only shortly before 41
where ours usually finish 143
where peace forever reigns 55
where pine forests abound 43
where poor boswell writes 46
where ruin greenly dwells 283
where soil organic matter 157
where some foreign weapons 40
where some immense desire 51
where some unhappy wretch 79
where some weakness caused 101
where south african troops 52
where such accused person 40
where such conduct occurs 116
where such deceased person 50
where such election seemed 85
where such freedom exists 48
where such material clearly 49
where such persons reside 82
where such resales afford 50
where such respect exists 50
where such vacancy exists 69
where such vacancy occurs 64
where such variance occurs 118
where such variety offers 40
where such violation occurs 88
where their arrival caused 124
where their arrival created 83
where their carriage waited 42
where their company stands 46
where their deepest feelings 52
where their density equals 116
where their efforts should 106
where their greatest strength 62
where their kinetic energy 122
where their language skills 44
where their loyalty should 53
where their official duties 42
where their parents reside 238
where their parents worked 176
where their patrons should 62
where their previous training 40
where their subject matter 110
where their superior strength 48
where their wounded bodies 132
where there existed enough 40
where there existed little 116
where there existed neither 120
where there remains little 62
where these animals abound 185
where these insects abound 109
where these precious relics 50
where these precious stones 43
where these results seemed 62
where these several powers 40
where those animals abound 95
where three hundred million 45
where were pleasant streams 54
where wild animals abound 228
where wild animals roamed 159
where your company stands 189
where your journey begins 50
where your kindred repose 47
where your operating system 69
where your project stands 43
where your sincere friend 41
where your superior labors 57
which adam clayton powell 60
which adam enjoyed before 72
which also contain carbon 46
which also contain copper 99
which also contain oxygen 40
which also contain various 42
which also deserve mention 132
which also empties itself 70
which also existed before 43
which also extends across 81
which also extends beyond 243
which also extends through 75
which also include memory 115
which also include special 41
which also include various 52
which also operate through 42
which also provide access 52
which also provide useful 55
which also records itself 71
which also require special 52
which also revolve around 148
which among european nations 50
which areas require further 50
which bears evident traces 150
which birth control methods 81
which blow everything before 60
which bore evident traces 83
which brings renewed strength 49
which brings together buyers 70
which brings together essays 109
which brings together groups 43
which brings together various 181
which brings vividly before 100
which came shortly before 203
which came together around 85
which case control passes 46
which cell division occurs 266
which cost several million 218
which drew crowded houses 58
which during certain periods 109
which during certain seasons 68
which eggs develop without 54
which else utterly wanted 65
which even ambition itself 41
which even novelty itself 100
which even religion itself 70
which even royalty itself 43
which ever existed before 242
which ever pranced before 63
which evil spirits darken 44
which fell lappets covering 65
which fits closely around 132
which fits closely inside 146
which fits loosely around 57
which fits tightly around 323
which five hundred copies 125
which five hundred pounds 121
which five minutes before 150
which five minutes earlier 48
which five thousand copies 43
which five thousand occupy 71
which flow several rivers 43
which food travels through 51
which form soluble double 48
which four hundred million 52
which four hundred pounds 43
which four thousand copies 42
which four thousand pounds 70
which from certain points 191
which from natural causes 144
which from niggard nature 167
which from several points 94
which gave european powers 57
which gave federal courts 59
which gave instant relief 44
which gave magical effect 54
which gave official status 77
which gave peculiar strength 43
which gave present notice 52
which give certain rights 55
which good letters should 86
which great ambition blinds 133
which great britain agreed 360
which great britain allows 60
which great britain already 68
which great britain became 245
which great britain claims 339
which great britain engaged 131
which great britain engages 134
which great britain enjoys 156
which great britain fought 57
which great britain gained 81
which great britain itself 63
which great britain played 71
which great britain seemed 51
which great britain seized 40
which great britain should 696
which great britain sought 118
which great britain stands 133
which great britain thought 63
which great britain wished 94
which great britain wishes 41
which great european kingdoms 43
which great numbers united 87
which grew rapidly larger 47
which grew rapidly through 50
which grew steadily larger 81
which grew steadily louder 126
which grew steadily through 55
which grid current starts 63
which have accrued before 574
which have accrued through 95
which have adhered thereto 59
which have adopted english 136
which have adopted modern 96
which have adopted special 52
which have adopted various 69
which have adverse effect 48
which have adverse impact 44
which have altered little 175
which have appeared almost 74
which have appeared already 101
which have appeared amongst 40
which have appeared before 1136
which have appeared earlier 337
which have appeared lately 249
which have appeared through 109
which have aroused public 90
which have arrived before 62
which have arrived safely 42
which have assumed greater 206
which have assumed special 44
which have assumed without 95
which have brought changes 62
which have brought europe 45
which have brought greater 43
which have brought misery 94
which have brought nations 44
which have brought relief 47
which have brought sorrow 81
which have brought untold 101
which have carried through 119
which have certain common 392
which have certain points 90
which have certain special 90
which have certain traits 53
which have chiefly helped 54
which have chiefly shaped 124
which have closely spaced 91
which have closest access 61
which have concave curves 47
which have coursed through 43
which have covered almost 67
which have covered europe 76
which have default values 186
which have divided europe 59
which have divided nations 53
which have divided opinion 43
which have drained through 123
which have drifted across 49
which have elapsed before 79
which have emerged around 193
which have emerged through 360
which have enabled england 77
which have enacted special 55
which have endured longest 43
which have endured through 244
which have entered english 61
which have entered through 282
which have escaped erosion 82
which have escaped injury 72
which have escaped notice 342
which have escaped remark 177
which have escaped through 195
which have evolved around 151
which have evolved beyond 56
which have evolved latest 82
which have evolved slowly 64
which have evolved through 873
which have evolved without 42
which have existed almost 103
which have existed amongst 73
which have existed before 541
which have existed through 211
which have existed without 68
which have finally become 107
which have finally reached 53
which have flitted across 53
which have floated before 44
which have floated through 47
which have focused almost 67
which have focused mainly 89
which have focused solely 42
which have forever passed 51
which have gathered around 1768
which have gathered strength 148
which have general sunday 72
which have happily passed 41
which have hitherto almost 115
which have hitherto always 226
which have hitherto amused 654
which have hitherto arisen 458
which have hitherto become 42
which have hitherto braved 215
which have hitherto caused 244
which have hitherto defied 236
which have hitherto eluded 422
which have hitherto engaged 609
which have hitherto evaded 111
which have hitherto failed 232
which have hitherto fallen 118
which have hitherto filled 85
which have hitherto flowed 57
which have hitherto formed 1244
which have hitherto guided 1216
which have hitherto helped 45
which have hitherto lacked 77
which have hitherto lagged 49
which have hitherto marked 481
which have hitherto marred 47
which have hitherto passed 770
which have hitherto played 127
which have hitherto proved 1836
which have hitherto reached 208
which have hitherto rested 66
which have hitherto seemed 452
which have hitherto served 338
which have hitherto tended 142
which have hitherto united 389
which have hitherto worked 167
which have induced almost 329
which have induced learned 41
which have kinetic energy 78
which have largely become 58
which have largely failed 186
which have largely fallen 48
which have largely helped 55
which have largely passed 70
which have largely shaped 78
which have largely varied 177
which have limited access 337
which have limited powers 86
which have managed without 68
which have marched through 94
which have maximum values 47
which have minimal impact 87
which have natural causes 41
which have natural periods 97
which have objects beyond 120
which have official status 63
which have orbital periods 54
which have peculiar reasons 80
which have perhaps already 64
which have perhaps become 70
which have perhaps killed 42
which have pierced through 46
which have plagued europe 46
which have pointed arches 88
which have precious little 70
which have pressed heavily 61
which have quickly become 86
which have rapidly become 124
which have ravaged europe 72
which have regular meetings 72
which have relation clearly 127
which have several common 55
which have several layers 45
which have several points 75
which have similar actions 89
which have similar habits 178
which have similar levels 77
which have similar shapes 69
which have similar sounds 78
which have similar values 84
which have slipped through 152
which have somehow become 173
which have steadily gained 52
which have strongly marked 298
which have swirled around 113
which have thrilled through 100
which have totally changed 216
which have totally failed 48
which have usually engaged 120
which have usually fallen 50
which have usually marked 47
which have usually passed 119
which have usually proved 46
which have utterly changed 52
which have utterly failed 88
which have utterly passed 45
which have vaulted ceilings 42
which have weighed heavily 156
which have wrought changes 42
which have yielded relics 69
which have yielded useful 55
which held regular meetings 522
which held several meetings 127
which help decision makers 57
which help prevent cancer 87
which here arouses horror 82
which here asserts itself 138
which here betrays itself 52
which here divides itself 61
which here empties itself 140
which here remains hidden 43
which here retired inland 43
which here unfolds itself 76
which high courage glowed 120
which high tensile strength 41
which hold regular meetings 214
which hugh managed abroad 74
which jane andrews gamely 63
which john carried abroad 77
which john maynard keynes 645
which john vincent harden 83
which just moments before 107
which kept richard wright 64
which kept sparkling upward 93
which leads savages neither 55
which left precious little 68
which lies between africa 108
which lies between empire 52
which lies between england 49
which lies between europe 95
which lies between france 69
which lies between greece 66
which lies between hastings 65
which lies between hudson 78
which lies between itself 48
which lies between london 42
which lies between mexico 63
which lies between naples 45
which lies between oxford 53
which lies between points 71
which lies between sicily 104
which lies expending itself 75
which lies forever beyond 48
which lies outside itself 112
which lies plainly before 104
which lies roughly midway 71
which lies utterly beyond 67
which lord justice turner 49
which made certain changes 60
which made emerson famous 57
which made everything around 50
which made ghastly wounds 45
which made imports cheaper 89
which made napoleon master 48
which made neptune wonder 68
which made radical changes 81
which made several changes 46
which made strolling through 54
which made success almost 47
which made uncanny noises 62
which make ambition virtue 87
which make competing claims 42
which make exhibit spaces 161
which make mankind desire 393
which many african leaders 68
which many african nations 53
which many african states 82
which many believe should 97
which many besides myself 128
which many critics regard 220
which many critics thought 58
which many decision makers 69
which many diverse forces 42
which many diverse groups 51
which many eminent authors 179
which many european nations 115
which many european peoples 42
which many european states 46
which many normans became 44
which many parents induce 75
which many persons prefer 52
which many persons regard 186
which many persons suffer 85
which many persons thought 172
which many sailors regard 67
which many species depend 41
which many thousand copies 143
which means signals became 55
which mere worldly wisdom 48
which mine hostess talked 70
which more closely follow 59
which more closely mimics 126
which more closely mirror 45
which more closely relate 52
which more complex models 127
which more complex skills 55
which more general powers 47
which more research should 47
which more strongly swayed 84
which most african leaders 47
which most african nations 51
which most african states 111
which most closely accord 40
which most closely affect 155
which most closely agrees 67
which most closely fitted 46
which most closely follow 97
which most closely mimics 71
which most closely relate 149
which most closely unites 52
which most critics regard 77
which most european cities 58
which most european nations 124
which most european states 73
which most persons regard 71
which most require courts 60
which most strongly affect 182
which most strongly appeals 99
which most strongly excite 49
which most strongly marked 109
which most vitally affect 201
which most vividly paints 43
which most western nations 77
which most western readers 44
which most willingly obeyed 42
which most writers abound 368
which most writers affirm 57
which move rapidly through 40
which must address itself 51
which must chiefly depend 97
which must closely affect 43
which must commend itself 586
which must concern itself 218
which must confine itself 176
which must consent thereto 164
which must contain something 46
which must content itself 76
which must develop itself 98
which must equally affect 50
which must exhaust itself 46
which must express itself 512
which must finally decide 143
which must finally result 59
which must forever banish 66
which must forever remain 634
which must impress itself 94
which must include english 296
which must justify itself 108
which must largely attend 206
which must largely depend 134
which must operate through 163
which must operate without 86
which must present itself 407
which must prevail before 90
which must prevail unless 42
which must proceed partly 86
which must proceed through 48
which must protect itself 64
which must receive serious 56
which must receive special 211
which must resolve itself 47
which must revolve around 45
which must satisfy itself 55
which must shortly follow 48
which must shortly perish 53
which must suggest itself 149
which must support itself 147
which must totally subdue 86
which must undergo further 189
which must vitally affect 63
which need answering before 43
which need careful handling 176
which need careful thought 45
which need careful watching 101
which need organic carbon 44
which nothing happens except 158
which nothing happens without 89
which nothing matters except 41
which nothing remains except 259
which nothing similar occurs 92
which once brought schism 113
which once covered almost 57
which once covered europe 47
which only asserts itself 84
which only becomes active 170
which only becomes obvious 85
which only certain groups 58
which only certain special 41
which only existed through 70
which only invited guests 44
which only minutes before 316
which only minutes earlier 51
which only moments before 734
which only moments earlier 84
which only possess charms 47
which only require draining 122
which only revealed itself 66
which only seconds before 160
which only shortly before 386
which only veteran troops 149
which other african states 47
which other animals effect 42
which other circuit boards 54
which other colonial powers 42
which other decision makers 47
which other defects follow 54
which other european nations 354
which other european peoples 47
which other european powers 179
which other european states 141
which other factors affect 59
which other freemen desire 98
which other heavenly bodies 46
which other masters judged 59
which other species depend 48
which other studies should 48
which other western nations 41
which other writers notice 64
which pass outward through 41
which pass rapidly through 101
which pass upwards through 104
which rank ambition breeds 62
which rise sharply behind 40
which rise steeply behind 41
which rose steeply behind 94
which runs eastward through 51
which runs forward through 63
which runs strongly through 50
which said colonel wallis 118
which said company agrees 128
which said letters patent 1271
which said plainly enough 680
which said subject matter 1162
which same clement quotes 67
which sara tramped through 45
which seem closely allied 87
which seem equally absurd 180
which seem sincere enough 108
which sent shivers through 95
which sent tremors through 69
which sets certain limits 68
which shear failure occurs 55
which show bipolar staining 82
which show plainly enough 77
which show seasonal changes 64
which show similar trends 62
which slow gastric emptying 55
which soil organic matter 116
which sold several million 66
which some account should 62
which some african leaders 52
which some african states 51
which some ancient aryans 47
which some ancient authors 53
which some ancient rights 46
which some ancient thinker 41
which some believe should 63
which some captive virgin 41
which some critics called 88
which some critics regard 199
which some critics thought 105
which some decades earlier 43
which some european nations 63
which some foolish person 75
which some general points 49
which some genuine traits 44
which some liberal person 59
which some members should 220
which some outside agency 41
which some persons affect 46
which some persons affirm 82
which some persons attach 43
which some persons prefer 53
which some persons regard 124
which some persons sought 46
which some persons suffer 63
which some persons thought 108
which some popular passion 67
which some records remain 50
which some southern states 43
which some spanish authors 61
which some studious spider 193
which some suppose infant 51
which some unknown friend 43
which some unknown person 141
which some unlucky chance 61
which some writers affect 57
which some writers assert 59
which some writers assign 53
which some writers assume 45
which some writers attach 50
which some writers impute 67
which some writers prefer 75
which some writers regard 202
which soon becomes almost 47
which soon becomes filled 98
which soon becomes hollow 54
which soon becomes opaque 58
which soon becomes thicker 43
which soon becomes turbid 123
which soon becomes yellow 88
which soon divides itself 46
which soon revealed itself 148
which south african blacks 54
which south african courts 52
which south african forces 67
which south african police 62
which south african policy 42
which south african troops 73
which south african whites 48
which speak volumes indeed 57
which spring pointed arches 68
which such accused person 76
which such average worker 53
which such behavior occurs 232
which such behavior should 45
which such benefit should 123
which such borough should 67
which such conduct occurs 59
which such control should 63
which such customs obtain 41
which such deceased person 85
which such default occurs 60
which such dispute occurs 374
which such efforts should 76
which such endless misery 44
which such entries relate 55
which such factors affect 46
which such failure occurs 191
which such highway passes 42
which such hostile feelings 64
which such immense praise 43
which such inquiry should 52
which such letters patent 178
which such material should 151
which such matters should 150
which such measures should 260
which such offense occurs 158
which such officer belongs 80
which such payment became 49
which such payment should 69
which such persons choose 44
which such persons reside 172
which such persons should 113
which such process issued 128
which such purpose should 70
which such question arises 73
which such railway passes 78
which such records relate 54
which such reforms should 55
which such reports should 49
which such research should 75
which such revenue should 53
which such revision should 49
which such schools demand 42
which such schools should 80
which such studies should 78
which such subject matter 129
which such systems should 48
which such thoughts should 56
which such traffic itself 47
which such trustee serves 254
which such vacancy exists 191
which such vacancy occurs 412
which such violation occurs 348
which such violence occurs 60
which such written notice 56
which take gradual effect 57
which their article appears 301
which their behavior occurs 64
which their careers depend 83
which their climate denied 68
which their company parted 61
which their conduct appears 42
which their conduct merits 124
which their conduct should 155
which their country became 42
which their country should 207
which their country stands 51
which their deceased parent 183
which their doctors thought 47
which their effects become 40
which their efforts should 111
which their enemies called 86
which their enemies sought 66
which their fabrics became 43
which their failure caused 52
which their federal system 64
which their foreign policy 99
which their friends always 40
which their friends thought 85
which their general policy 45
which their general spirit 63
which their gracious master 42
which their greatest strength 73
which their haughty spirit 49
which their journey should 59
which their kinetic energy 40
which their members should 87
which their members worked 84
which their mildest rulers 156
which their national vanity 58
which their natural powers 76
which their nervous system 51
which their official duties 68
which their official station 44
which their opinions differ 57
which their parents failed 41
which their parents object 57
which their parents reside 65
which their parents should 66
which their parents turned 66
which their parents worked 78
which their passage through 53
which their patrons oppose 90
which their present strength 65
which their previous habits 184
which their previous training 345
which their priests taught 40
which their profits depend 68
which their religion rested 46
which their religion taught 58
which their religion teaches 148
which their research findings 54
which their several callings 83
which their several duties 56
which their sidereal periods 43
which their society rested 70
which their subject matter 284
which their success rested 51
which their superior strength 49
which their talents fitted 44
which their thoughts rested 40
which their utility shines 47
which their virtues depend 41
which their wandering habits 42
which their warriors screen 50
which there appeared little 66
which there entered neither 287
which there existed little 144
which there existed neither 277
which there remains little 115
which there remains neither 53
which there remains something 78
which there remains unpaid 46
which these ancient nations 44
which these ancient peoples 48
which these animals depend 40
which these animals derive 47
which these animals render 42
which these artists worked 99
which these complex issues 42
which these courses should 42
which these damsels passed 70
which these decision makers 42
which these deluded madmen 48
which these diverse groups 54
which these diverse habits 72
which these diviner motions 57
which these divines should 84
which these effects become 111
which these effects depend 105
which these effects should 42
which these factors affect 706
which these factors become 48
which these factors differ 43
which these factors impact 55
which these factors played 70
which these factors relate 71
which these factors should 123
which these figures relate 122
which these figures should 68
which these foreign bodies 50
which these heavenly bodies 73
which these islands abound 75
which these islands afford 68
which these letters abound 77
which these letters afford 65
which these letters exceed 43
which these letters relate 62
which these letters should 56
which these manners forced 45
which these masters neither 103
which these matters should 91
which these measures should 88
which these natural agents 72
which these natural forces 49
which these objects become 57
which these objects created 157
which these objects excite 92
which these objects radiate 45
which these objects should 65
which these organic changes 72
which these pattens served 40
which these persons become 40
which these persons depend 83
which these persons should 73
which these pioneers worked 48
which these rascals burned 84
which these reforms should 94
which these remarks relate 79
which these repeated drafts 59
which these research findings 46
which these results depend 116
which these results follow 48
which these results should 58
which these schools afford 45
which these schools should 86
which these sensory fibers 58
which these several pieces 43
which these several powers 46
which these southern states 59
which these species depend 57
which these spirits seemed 46
which these stories relate 40
which these studies should 105
which these systems should 47
which these teachers worked 56
which these thinkers assign 40
which these vessels ramify 43
which these volumes abound 46
which these volumes afford 52
which these volumes record 176
which these writers assume 41
which these writers regard 50
which these writers sought 57
which these writers worked 70
which third parties should 49
which those beliefs affect 83
which those beliefs commit 112
which those general maxims 128
which those haughty barons 71
which those members desiring 134
which those objects excite 111
which those persons occupy 63
which those precious drawings 44
which those precious metals 84
which those species depend 61
which those thousand sheets 54
which those wandering hordes 49
which those writers depend 64
which three deserve special 60
which three hundred copies 56
which three hundred guests 76
which three hundred pounds 178
which three thousand copies 98
which ties together various 44
which time certain changes 47
which time forward special 44
which time several copies 42
which told plainly enough 235
which true religion always 46
which true religion should 59
which true religion teaches 60
which truth emerges through 70
which truth grounds itself 41
which truth resides surely 57
which used similar methods 81
which uses taxable income 49
which vast numbers engaged 46
which very closely agrees 47
which very material changes 93
which very quickly became 291
which very quickly become 57
which very quickly turned 46
which very rapidly became 64
which very shortly became 47
which walt whitman called 47
which well deserve notice 60
which went rapidly through 40
which were adopted almost 122
which were adopted before 166
which were adopted without 371
which were advancing toward 49
which were against nature 52
which were agitating europe 71
which were agitating france 45
which were applied before 116
which were applied without 52
which were arranged around 681
which were arranged through 72
which were arranged various 58
which were awarded prizes 178
which were briefly stated 43
which were brought across 140
which were brought ashore 58
which were brought before 6823
which were brought through 74
which were buffalo skulls 78
which were capital assets 59
which were capital crimes 41
which were carried aboard 51
which were carried across 329
which were carried almost 45
which were carried around 256
which were carried before 499
which were carried beyond 71
which were carried further 128
which were carried through 1175
which were carried without 91
which were chiefly engaged 78
which were clasped behind 87
which were closely allied 1212
which were closely copied 40
which were closely linked 1311
which were closely packed 208
which were closely spaced 94
which were closely united 144
which were colonial powers 43
which were conveying troops 41
which were covered earlier 102
which were covered thickly 40
which were current amongst 144
which were current before 619
which were current through 92
which were damaged beyond 54
which were decayed through 119
which were decided before 314
which were decided without 52
which were defined earlier 167
which were densely packed 297
which were densely peopled 48
which were densely wooded 146
which were derived earlier 197
which were derived mainly 111
which were derived partly 73
which were derived solely 98
which were derived through 85
which were devised solely 79
which were devoted almost 144
which were devoted mainly 91
which were devoted solely 84
which were divided amongst 310
which were dormant before 46
which were drafted before 44
which were dragged across 62
which were dragged through 95
which were drilled through 78
which were dropped before 52
which were enacted around 97
which were enacted before 258
which were enacted through 57
which were enacted without 84
which were enjoyed before 55
which were entered through 172
which were equally common 42
which were equally obvious 78
which were equally severe 49
which were equally shared 67
which were equally spaced 209
which were equally strange 51
which were equally useful 61
which were erected around 137
which were erected before 211
which were erected solely 46
which were erected without 42
which were evident before 85
which were evident enough 56
which were exactly suited 85
which were exposed freely 42
which were exposed through 47
which were extinct before 168
which were falsely stated 75
which were familiar enough 421
which were familiar sights 40
which were ferried across 45
which were fifteen ladies 50
which were filtering through 141
which were finally agreed 306
which were finally chosen 74
which were finally closed 49
which were finally issued 47
which were finally merged 77
which were finally passed 142
which were finally solved 55
which were finally united 208
which were focused around 40
which were following behind 110
which were foolish enough 56
which were founded almost 58
which were founded around 51
which were founded before 471
which were founded mainly 67
which were founded solely 58
which were founded through 55
which were founded toward 54
which were gathered around 230
which were gathered before 43
which were general enough 52
which were genuine enough 67
which were granted before 162
which were granted special 83
which were granted without 112
which were grossly absurd 40
which were grouped around 1008
which were handled through 136
which were happening around 315
which were heartily joined 44
which were hitherto beyond 41
which were hitherto closed 61
which were hitherto deemed 218
which were hitherto looked 52
which were hitherto secret 40
which were hitherto thought 78
which were hostile toward 40
which were hurtful without 74
which were imposed before 40
which were intense enough 44
which were largely absent 236
which were largely beyond 285
which were largely caused 83
which were largely copied 110
which were largely created 105
which were largely driven 49
which were largely engaged 95
which were largely filled 71
which were largely formed 65
which were largely funded 48
which were largely german 45
which were largely offset 54
which were largely peopled 49
which were largely shaped 69
which were largely shared 44
which were largely worked 40
which were legally vested 65
which were locally called 49
which were located across 68
which were located almost 40
which were located around 312
which were located behind 206
which were located beyond 59
which were located closer 59
which were located farther 64
which were located further 49
which were located inside 213
which were located mainly 169
which were located mostly 78
which were loosely linked 64
which were measured before 132
which were mediated through 82
which were moreover almost 86
which were mounted eighty 127
which were mounted inside 44
which were mounted twenty 52
which were natural enough 143
which were nestlings twelve 58
which were notably absent 180
which were obscure before 42
which were occurring around 73
which were offered before 149
which were offered through 71
which were offered without 62
which were operating before 92
which were operating without 50
which were opinions isabel 46
which were ordered before 47
which were painful enough 63
which were painted before 100
which were painted bright 66
which were painted clowns 48
which were painted devils 74
which were painted mostly 53
which were painted scenes 106
which were painted various 146
which were painted yellow 143
which were paraded before 121
which were paraded through 75
which were parties thereto 40
which were payable before 46
which were perhaps already 209
which were perhaps better 334
which were pierced through 60
which were plainly enough 99
which were plainly marked 139
which were planted around 260
which were planted before 128
which were planted behind 186
which were planted cannon 46
which were pleasant enough 187
which were pointed toward 60
which were popular amongst 67
which were popular before 149
which were popular enough 82
which were preached before 125
which were preached twenty 68
which were precious stones 90
which were present almost 55
which were present already 50
which were present before 672
which were present earlier 43
which were printed abroad 148
which were printed before 787
which were printed various 41
which were printed without 298
which were private houses 53
which were pursued through 69
which were quickly becoming 109
which were quickly broken 54
which were quickly closed 105
which were quickly copied 46
which were quickly dashed 42
which were quickly dubbed 51
which were quickly filled 148
which were quickly passed 104
which were quickly placed 45
which were quickly seized 77
which were quickly turned 62
which were rapidly assuming 62
which were rapidly becoming 1002
which were rapidly dividing 47
which were rapidly filled 83
which were rapidly formed 48
which were rapidly gathering 40
which were rapidly maturing 43
which were rapidly spreading 127
which were realized through 65
which were recited before 108
which were related solely 48
which were released through 80
which were removed before 267
which were removed through 41
which were removed without 43
which were repeated almost 86
which were repeated before 68
which were repeated through 51
which were repeated without 46
which were revealed before 96
which were revealed through 177
which were roasted entire 97
which were secured around 41
which were secured through 144
which were settled before 222
which were settled through 81
which were settled without 92
which were several copper 41
which were several family 261
which were several french 91
which were several groups 70
which were several horses 43
which were several houses 49
which were several inches 166
which were several ladies 112
which were several little 132
which were several orders 47
which were several pieces 120
which were several silver 47
which were shipped abroad 78
which were shipped across 51
which were shipped around 47
which were shipped direct 59
which were shipped through 79
which were shortly before 64
which were similar enough 52
which were similar except 72
which were socially united 72
which were somehow unlike 47
which were started before 246
which were started earlier 66
which were started without 57
which were steadily becoming 92
which were strewed around 43
which were strongly backed 42
which were strongly barred 40
which were strongly linked 67
which were strongly marked 410
which were strongly posted 51
which were studied before 59
which were studied earlier 72
which were studied showed 53
which were sulkily turned 73
which were swiftly scudding 57
which were thickening around 177
which were tightly closed 422
which were tightly packed 177
which were totally absent 149
which were totally beyond 110
which were totally denied 46
which were totally devoid 85
which were totally unlike 64
which were totally without 43
which were twisted around 88
which were unknown before 1901
which were unknown earlier 46
which were unknown except 42
which were unknown twenty 52
which were unlucky enough 68
which were useless except 65
which were useless without 48
which were usually bought 66
which were usually bright 49
which were usually broken 112
which were usually buried 42
which were usually called 301
which were usually carved 62
which were usually caused 45
which were usually chosen 64
which were usually closed 68
which were usually denied 49
which were usually filled 177
which were usually formed 100
which were usually hidden 72
which were usually higher 74
which were usually highly 62
which were usually issued 60
which were usually larger 58
which were usually linked 58
which were usually little 67
which were usually marked 66
which were usually passed 50
which were usually placed 345
which were usually played 66
which were usually pretty 135
which were usually raised 127
which were usually simple 44
which were usually spoken 51
which were usually stored 62
which were usually taught 69
which were usually termed 43
which were usually thought 81
which were usually treated 102
which were usually united 85
which were usually without 47
which were usually worked 68
which were uttered before 45
which were uttered without 47
which were utterly beyond 140
which were utterly devoid 46
which were utterly strange 59
which were utterly unlike 94
which were utterly untrue 45
which were utterly without 91
which were visible before 70
which were visible through 855
which were vitally needed 126
which were vitally united 94
which were wandering through 49
which were weighed before 64
which were wielded without 57
which were wrapped around 1062
which were written almost 138
which were written around 467
which were written before 2496
which were written earlier 359
which were written mainly 176
which were written merely 65
which were written mostly 105
which were written partly 44
which were written solely 53
which were written through 48
which were written toward 62
which were written twenty 71
which were written various 69
which were written verses 63
which were written without 331
which were wrought almost 58
which were wrought before 75
which were wrought through 72
which when matured become 100
which when present always 42
which when present causes 95
which when pressed causes 42
which when removed reveals 55
which when squared equals 54
which wild animals roamed 63
which will achieve greater 91
which will address issues 97
which will address itself 155
which will afflict little 52
which will approve itself 102
which will attract further 43
which will attract public 46
which will attract readers 105
