war contrasted sharply with 62
was considered harmful and 74
was considered harmful for 56
was considered haughty and 76
was considered healthier than 43
was considered helpful for 93
was considered ignoble and 47
was considered illegal and 245
was considered illegal for 57
was considered immoral and 332
was considered immoral for 128
was considered inferior and 215
was considered insulting and 57
was considered invalid and 62
was considered jointly with 44
was considered legally and 42
was considered liberal and 80
was considered logical that 97
was considered minimal and 55
was considered morally and 67
was considered natural and 390
was considered natural for 257
was considered natural that 504
was considered neutral and 55
was considered obscene and 94
was considered optimal for 135
was considered optimum for 69
was considered perfect and 45
was considered perfect for 51
was considered persona non 259
was considered precious and 47
was considered primary and 49
was considered private and 55
was considered profane and 62
was considered promising for 44
was considered prudent and 65
was considered prudent for 87
was considered prudent not 138
was considered prudent that 174
was considered radical and 216
was considered radical for 77
was considered reliable and 97
was considered selfish and 66
was considered settled that 64
was considered socially and 43
was considered stronger than 148
was considered superior and 86
was considered superior for 61
was considered supreme and 44
was considered suspect and 127
was considered together with 372
was considered typical for 97
was considered unfitting for 43
was considered unhealthy and 115
was considered unhealthy for 105
was considered unlucky and 110
was considered unlucky for 245
was considered unmanly and 86
was considered unmanly for 99
was considered unusual and 135
was considered unusual for 179
was considered unworthy and 63
was considered useless and 120
was considered useless for 124
was consistent support for 91
was constantly adjusting his 50
was constantly agitating for 57
was constantly annoyed and 72
was constantly annoyed with 70
was constantly assured that 255
was constantly badgering him 49
was constantly bickering with 89
was constantly blended with 79
was constantly borrowing and 40
was constantly charged with 180
was constantly checked and 103
was constantly clamoring for 53
was constantly comparing her 46
was constantly competing with 68
was constantly coupled with 57
was constantly covered with 433
was constantly crowded with 561
was constantly declaring that 141
was constantly delayed and 65
was constantly deluged with 42
was constantly demanding that 228
was constantly enlarging his 44
was constantly enlarging its 43
was constantly exceeding weak 40
was constantly exerted for 169
was constantly exhorting his 68
was constantly expanding and 148
was constantly expanding his 53
was constantly expanding its 65
was constantly expecting that 213
was constantly exploring new 56
was constantly extending her 73
was constantly extending his 108
was constantly extending its 125
was constantly familiar with 44
was constantly flooded with 101
was constantly flushed with 45
was constantly grappling with 68
was constantly greeted with 64
was constantly guarded and 60
was constantly happening that 122
was constantly haunted with 184
was constantly impelling him 113
was constantly improving and 117
was constantly improving his 125
was constantly improving its 66
was constantly increasing and 387
was constantly increasing his 134
was constantly increasing its 145
was constantly increasing with 97
was constantly insisting that 172
was constantly inventing new 100
was constantly invited out 85
was constantly lamenting that 40
was constantly listening for 93
was constantly menaced with 41
was constantly modifying his 58
was constantly nervous and 44
was constantly observing and 50
was constantly opposed and 53
was constantly overrun with 46
was constantly plagued with 362
was constantly pointed out 247
was constantly praised and 51
was constantly praised for 48
was constantly preparing for 81
was constantly present and 262
was constantly present with 165
was constantly pressed for 84
was constantly producing new 58
was constantly receiving and 110
was constantly receiving new 137
was constantly refined and 41
was constantly reminding her 136
was constantly reminding him 256
was constantly reminding his 141
was constantly reminding them 74
was constantly renewed and 146
was constantly repeated and 83
was constantly repeated that 121
was constantly revised and 146
was constantly rumored that 45
was constantly saluted with 69
was constantly stirred and 77
was constantly stirred with 50
was constantly straining her 49
was constantly tampering with 45
was constantly thwarted and 49
was constantly tinkering with 159
was constantly traveling and 65
was constantly updated and 50
was constantly updated with 45
was constantly watched and 194
was constantly wondering how 56
was constantly worried and 91
was constantly worried for 59
was constantly worried that 1020
was constantly wrestling with 114
was constraint between them 106
was continuous contact with 56
was continuous trouble with 42
was contracted between him 59
was contracted between them 226
was contracted between two 54
was contrasted sharply with 115
was cooperation between them 54
was corporation counsel for 142
was correlated closely with 138
was correlated strongly with 152
was covalently labeled with 59
was covenanted between them 43
was criminally charged and 44
was criminally charged for 49
was criminally charged with 176
was critically injured and 311
was critically wounded and 290
was criticized because his 170
was criticized because its 80
was criticized because she 89
was criticized because they 43
was criticized harshly for 70
was criticized sharply for 98
was criticized strongly for 49
was cultivated together with 47
was dangerously exposed and 79
was dangerously wounded and 543
was dangerously wounded with 234
was decisively against him 49
was decisively defeated and 725
was decisively defeated near 75
was decisively defeated with 46
was definitely adopted and 83
was definitely adopted for 45
was definitely against any 124
was definitely against him 107
was definitely against his 51
was definitely against them 60
was definitely against this 46
was definitely aligned with 64
was definitely annoyed with 48
was definitely arranged that 279
was definitely assured that 235
was definitely carried out 79
was definitely certain that 67
was definitely charged with 77
was definitely decided that 1747
was definitely defeated and 40
was definitely familiar with 110
was definitely hostile and 53
was definitely limited and 58
was definitely persona non 267
was definitely planned for 70
was definitely pointed out 138
was definitely present and 60
was definitely settled and 161
was definitely settled for 45
was definitely settled that 1288
was definitely settled with 43
was definitely shorter than 44
was definitely smaller than 197
was definitely stronger than 165
was definitely unhappy with 40
was definitely written for 46
was delicately featured and 42
was delicately scented with 57
was deliciously scented with 64
was delightful company and 82
was democratic nominee for 182
was demolished together with 74
was deservedly admired for 43
was deservedly popular and 126
was deservedly popular both 56
was deservedly popular for 78
was deservedly popular with 330
was deservedly praised for 50
was despondent because his 59
was despondent because she 73
was deteriorating quickly and 51
was deteriorating rapidly and 565
was deteriorating rapidly with 46
was determined against all 45
was determined against any 58
was determined against him 367
was determined against them 232
was determined between them 204
was determined betwixt them 67
was determined however that 105
was determined together with 220
was devastated because she 133
was difference between them 44
was diligently carried out 48
was diligently preparing for 157
was diligently searched for 101
was diligently straining and 54
was diligently studied and 53
was diminished because they 46
was discharged because her 50
was discharged because his 231
was discharged because she 426
was discovered against him 90
was discovered against his 70
was discovered because its 49
was discovered between them 46
was discovered between two 94
was discovered decades ago 111
was discovered however that 50
was discovered together with 336
was dispatched against him 159
was dispatched against them 197
was dispatched together with 58
was distinctly against him 48
was distinctly annoyed that 63
was distinctly annoyed with 62
was distinctly assured that 43
was distinctly audible all 105
was distinctly audible and 41
was distinctly brought out 79
was distinctly charged with 40
was distinctly lighter than 43
was distinctly limited and 68
was distinctly ordered that 40
was distinctly persona non 81
was distinctly pointed out 375
was distinctly popular with 50
was distinctly shorter than 70
was distinctly smaller and 50
was distinctly smaller than 365
was distinctly stronger than 77
was distinctly unhappy with 84
was distinctly unusual for 46
was distinctly visible and 98
was distinctly visible for 233
was distinctly visible with 57
was distinguishing between two 57
was distracted because she 54
was distracted between her 69
was distracted between his 145
was distracted between two 95
was distraught because her 111
was distraught because his 81
was distraught because she 164
was distressed because her 169
was distressed because his 123
was distressed because she 353
was distressed because you 74
was doubtfully pondering how 56
was eisenhower himself who 71
was eliminated because its 94
was eliminated because she 85
was eliminated together with 43
was eloquently pointed out 50
was embarrassing because she 53
was embittered against her 51
was embittered against him 116
was emotionally abusive and 52
was emotionally charged and 149
was emotionally charged for 54
was emotionally charged with 88
was emotionally distant and 133
was emotionally drained and 364
was emotionally fragile and 75
was emotionally intense and 49
was emotionally neutral and 47
was emotionally painful for 69
was emphasized together with 46
was encouraged because they 60
was enforceable against him 91
was enlightening himself with 67
was enormously complex and 130
was enormously dilated and 100
was enormously helpful and 116
was enormously helpful with 63
was enormously increasing both 74
was enormously popular and 817
was enormously popular for 138
was enormously popular with 1235
was enormously stronger than 46
was enormously swollen and 153
was enormously widened and 41
was entertaining friends and 68
was entertaining herself with 51
was entertaining himself with 231
was enthusiastic support for 203
was erroneously assumed that 858
was erroneously charged with 64
was erroneously decided and 106
was erroneously equated with 49
was erroneously granted and 88
was essentially aesthetic and 41
was essentially agrarian and 120
was essentially because they 44
was essentially between two 131
was essentially british and 51
was essentially carried out 613
was essentially catholic and 82
was essentially cautious and 62
was essentially charged with 44
was essentially content with 41
was essentially correct and 302
was essentially correct but 89
was essentially correct for 65
was essentially corrupt and 131
was essentially dynamic and 63
was essentially equated with 46
was essentially european and 94
was essentially foreign and 69
was essentially ignored for 52
was essentially liberal and 115
was essentially limited and 83
was essentially lyrical and 98
was essentially national and 151
was essentially natural and 55
was essentially passive and 178
was essentially peaceful and 103
was essentially popular and 85
was essentially private and 189
was essentially rational and 158
was essentially reactive and 79
was essentially secular and 192
was essentially selfish and 114
was essentially similar and 67
was essentially similar for 109
was essentially smaller than 46
was essentially useless for 43
was establishing contact with 164
was establishing himself and 42
was establishing himself with 55
was eventually adapted for 117
was eventually adopted and 354
was eventually adopted for 357
was eventually adopted was 141
was eventually adopted with 129
was eventually advised that 47
was eventually allowed out 49
was eventually arranged for 135
was eventually arranged that 957
was eventually arranged with 47
was eventually beheaded for 47
was eventually blessed with 63
was eventually brought off 49
was eventually brought out 404
was eventually carried off 146
was eventually carried out 4021
was eventually charged and 145
was eventually charged with 1016
was eventually coupled with 50
was eventually covered with 195
was eventually crowned with 184
was eventually crushed and 77
was eventually crushed with 43
was eventually decided not 181
was eventually decided that 7027
was eventually defeated and 758
was eventually defeated with 53
was eventually deposed and 117
was eventually dragged out 118
was eventually dropped and 234
was eventually dropped but 58
was eventually dropped for 107
was eventually exposed and 57
was eventually granted and 118
was eventually granted for 55
was eventually granted his 48
was eventually hounded out 174
was eventually knocked out 107
was eventually located and 145
was eventually pointed out 62
was eventually printed and 56
was eventually realized that 1214
was eventually realized with 43
was eventually rebuilt and 77
was eventually reduced and 77
was eventually refined and 43
was eventually released and 823
was eventually released but 97
was eventually released for 143
was eventually released with 134
was eventually removed and 196
was eventually removed for 53
was eventually repealed and 52
was eventually rescued and 125
was eventually revealed that 418
was eventually revised and 107
was eventually secured and 71
was eventually secured for 74
was eventually settled and 144
was eventually settled for 334
was eventually settled out 2250
was eventually settled that 550
was eventually settled with 188
was eventually shipped off 58
was eventually stamped out 288
was eventually starved out 40
was eventually stopped and 65
was eventually subdued and 85
was eventually wounded and 52
was eventually written and 54
was eventually written off 345
was everywhere admired and 87
was everywhere assumed that 121
was everywhere assured that 48
was everywhere beloved and 65
was everywhere carried out 51
was everywhere covered with 968
was everywhere crowded with 48
was everywhere defeated and 50
was everywhere evident and 58
was everywhere evident that 170
was everywhere greeted with 977
was everywhere honored and 43
was everywhere present and 143
was everywhere realized that 41
was everywhere revered for 53
was everywhere reviled and 44
was everywhere strewed with 59
was everywhere studded with 108
was experiencing anxiety and 59
was experiencing trouble with 140
was explicitly assumed that 318
was explicitly charged with 208
was explicitly defined and 48
was explicitly equated with 95
was explicitly pointed out 322
was explicitly spelled out 201
was explicitly written for 55
was externally imposed and 42
was fabricated against him 57
was familiarizing herself with 70
was familiarizing himself with 406
was fashionably dressed and 187
was feverishly preparing for 294
was financially feasible and 44
was financially feasible for 50
was financially rewarding for 40
was financially solvent and 71
was financially stronger than 78
was financially unsound and 73
was forcefully brought out 390
was forcefully pointed out 250
was formulated against him 59
was frequently adopted for 56
was frequently adorned with 311
was frequently aligned with 56
was frequently alleged that 574
was frequently allowed and 55
was frequently amended and 57
was frequently annoyed with 45
was frequently assumed that 737
was frequently assured that 155
was frequently brought out 121
was frequently carried off 58
was frequently carried out 1317
was frequently charged that 491
was frequently charged with 581
was frequently checked and 45
was frequently claimed that 549
was frequently coupled with 376
was frequently covered with 665
was frequently crowded with 127
was frequently crowned with 49
was frequently delayed for 83
was frequently divided and 44
was frequently equated with 277
was frequently favored with 66
was frequently flooded and 43
was frequently greeted with 165
was frequently honored with 123
was frequently ignored and 87
was frequently injured and 46
was frequently invaded and 46
was frequently invited for 63
was frequently invited out 146
was frequently invoked and 130
was frequently invoked for 43
was frequently noticed that 385
was frequently offered and 94
was frequently offered for 73
was frequently offered him 42
was frequently painted with 58
was frequently pensive and 52
was frequently pointed out 1382
was frequently praised for 174
was frequently present and 119
was frequently present with 43
was frequently rebuilt and 50
was frequently rebuked for 65
was frequently renewed and 82
was frequently repeated and 173
was frequently repeated that 96
was frequently repeated with 130
was frequently revised and 161
was frequently revived and 83
was frequently rumored that 42
was frequently searched for 61
was frequently started with 69
was frequently stopped and 61
was frequently stopped for 42
was frequently stunned with 62
was frequently taunted with 41
was frequently violated and 45
was frequently visited and 140
was frequently visited for 93
was frequently visited with 47
was friendship between them 117
was frightened because her 72
was frightened because his 55
was frightened because one 40
was frightened because she 625
was frightened because they 74
was frightened because this 55
was frightened dropped its 48
was frustrated because her 113
was frustrated because his 198
was frustrated because she 684
was frustrated because they 119
was fulminated against all 56
was fulminated against him 100
was fulminated against them 49
was furthermore arranged that 40
was furthermore assumed that 312
was furthermore charged with 50
was furthermore claimed that 83
was furthermore decided that 350
was furthermore enacted that 97
was furthermore ordered that 151
was furthermore pointed out 120
was generously covered with 45
was generously endowed with 340
was government support for 130
was grievously alarmed and 60
was grievously injured and 64
was grievously wounded and 233
was guaranteed against any 144
was habitually carried out 95
was handsomely adorned with 106
was handsomely dressed and 121
was handsomely dressed for 74
was handsomely painted and 42
was handsomely printed and 87
was handsomely written and 90
was harmlessly playful and 60
was heartbroken because she 99
was heightened because they 67
was hopelessly against him 41
was hopelessly corrupt and 353
was hopelessly defeated and 77
was hopelessly divided and 379
was hopelessly smitten with 79
was hysterical because she 77
was identified chiefly with 82
was identified closely with 272
was identified largely with 90
was identified strongly with 47
was identified together with 73
was imagination adapted for 62
was immediately adapted for 55
was immediately adopted and 333
was immediately adopted for 162
was immediately adopted with 50
was immediately advised that 51
was immediately alarmed and 72
was immediately alerted and 88
was immediately annoyed with 119
was immediately applied and 96
was immediately applied for 82
was immediately aroused and 151
was immediately arranged and 64
was immediately arranged for 102
was immediately arranged that 298
was immediately ashamed that 82
was immediately assumed that 1225
was immediately assured that 179
was immediately blotted out 407
was immediately boarded and 56
was immediately branded with 55
was immediately brought and 77
was immediately brought for 45
was immediately brought out 303
was immediately carried off 375
was immediately carried out 3629
was immediately certain that 320
was immediately chained and 190
was immediately charged and 42
was immediately charged that 88
was immediately charged with 818
was immediately checked and 53
was immediately checked with 138
was immediately coupled with 57
was immediately covered with 2543
was immediately crowded with 129
was immediately crowned with 77
was immediately dazzled with 87
was immediately decided that 1269
was immediately decreed that 67
was immediately deluged with 276
was immediately deposed and 55
was immediately diluted with 71
was immediately drafted and 57
was immediately drafted for 63
was immediately dragged off 64
was immediately dragged out 151
was immediately dropped and 90
was immediately drowned out 141
was immediately elected and 42
was immediately elected its 71
was immediately elected one 46
was immediately enacted that 40
was immediately endowed with 92
was immediately equated with 47
was immediately erected and 108
was immediately erected for 69
was immediately evident and 107
was immediately evident how 40
was immediately evident that 6268
was immediately evident was 49
was immediately excited and 46
was immediately exposed and 40
was immediately flooded with 539
was immediately flushed with 48
was immediately following his 108
was immediately following this 109
was immediately grabbed and 49
was immediately granted and 295
was immediately granted for 55
was immediately granted him 209
was immediately granted them 76
was immediately granted with 46
was immediately greeted with 819
was immediately gripped with 59
was immediately handled and 236
was immediately hoisted out 287
was immediately honored with 69
was immediately hurried off 191
was immediately hustled off 46
was immediately hustled out 44
was immediately knocked off 102
was immediately knocked out 308
was immediately lowered and 129
was immediately marched off 285
was immediately mounted and 54
was immediately noticed and 194
was immediately noticed that 549
was immediately offered and 86
was immediately offered for 212
was immediately offered him 44
was immediately ordered and 133
was immediately ordered for 226
was immediately ordered not 51
was immediately ordered off 190
was immediately ordered out 878
was immediately ordered that 169
was immediately ordered with 67
was immediately planned and 68
was immediately planned for 50
was immediately pointed out 735
was immediately popular and 567
was immediately popular with 554
was immediately praised for 42
was immediately present and 66
was immediately printed and 435
was immediately pursued and 143
was immediately pursued with 89
was immediately realized that 812
was immediately rebuilt and 301
was immediately rebuilt with 72
was immediately reduced and 74
was immediately released and 283
was immediately released for 54
was immediately removed and 528
was immediately removed for 58
was immediately removed out 121
was immediately renewed with 90
was immediately repeated with 67
was immediately resumed and 84
was immediately resumed with 49
was immediately revived and 92
was immediately riddled with 99
was immediately rumored that 44
was immediately saddled with 54
was immediately saluted with 209
was immediately searched for 58
was immediately secured and 264
was immediately secured for 54
was immediately settled that 52
was immediately shipped off 89
was immediately shipped out 103
was immediately skinned and 43
was immediately smitten and 64
was immediately smitten with 481
was immediately snuffed out 52
was immediately sounded and 62
was immediately spotted and 50
was immediately stamped out 44
was immediately started and 166
was immediately started for 74
was immediately started with 49
was immediately stopped and 403
was immediately stopped with 72
was immediately stormed and 44
was immediately suspect and 57
was immediately swamped with 282
was immediately thankful for 63
was immediately thankful that 44
was immediately touched and 40
was immediately touched with 79
was immediately vacated for 63
was immediately visible and 57
was immediately visited with 44
was immediately weighed and 42
was immediately whisked off 172
was immediately worried that 139
was immediately wounded and 40
was immediately written and 79
was immediately written off 147
was immediately written out 43
was impeccably dressed and 318
was impeccably groomed and 105
was implacable against her 96
was implacable towards his 49
was implicitly admitting that 139
was implicitly assumed that 4802
was implicitly equated with 53
was implicitly trusted and 41
was impossible because all 153
was impossible because any 48
was impossible because both 45
was impossible because each 53
was impossible because her 82
was impossible because his 150
was impossible because its 45
was impossible because man 53
was impossible because not 46
was impossible because one 127
was impossible because our 57
was impossible because she 428
was impossible because that 44
was impossible because they 555
was impossible because this 63
was impossible because you 52
was impossible between him 59
was impossible between them 126
was impossible between two 107
was impossible however now 68
was imprisoned because she 93
was imprisoned briefly and 57
was imprisoned briefly for 194
was imprisoned together with 305
was improperly carried out 51
was improperly dressed for 44
was improperly granted and 44
was inadequate because its 45
was inadequate because she 42
was inadequate because they 64
was inadequate support for 99
was incomplete because they 40
was incredibly awkward and 111
was incredibly complex and 98
was incredibly helpful and 64
was incredibly intense and 56
was incredibly nervous and 61
was incredibly painful and 66
was incredibly painful for 63
was incredibly patient and 77
was incredibly patient with 109
was incredibly popular and 59
was incredibly popular with 56
was indemnifying himself for 131
was indirectly elected and 65
was individual freedom and 60
was ineligible because she 67
was inevitable because all 40
was inevitable because both 45
was inevitable because his 40
was inevitable because its 46
was inevitable because she 58
was inevitable because that 53
was inevitable because they 187
was inevitable between them 102
was inevitable between two 103
was inevitable perhaps that 307
was inevitably carried out 57
was inevitably charged with 53
was inevitably coupled with 73
was inevitably endowed with 136
was inevitably fraught with 96
was inevitably greeted with 51
was inevitably limited and 59
was infinitely broader than 44
was infinitely charmed with 101
was infinitely complex and 111
was infinitely forlorn and 54
was infinitely funnier than 176
was infinitely happier than 94
was infinitely pathetic and 59
was infinitely patient and 210
was infinitely patient with 247
was infinitely precious and 85
was infinitely reassuring and 45
was infinitely simpler and 40
was infinitely simpler than 55
was infinitely smaller than 303
was infinitely stronger and 75
was infinitely stronger than 626
was infinitely superior and 42
was infinitely swelled and 67
was infinitely variable and 49
was influenced against him 91
was informally decided that 88
was inherently coercive and 43
was inherently corrupt and 109
was inherently fragile and 58
was inherently immoral and 44
was inherently inferior and 105
was inherently limited and 45
was inherently stronger than 55
was inherently superior and 52
was inherently unequal and 321
was inoculated together with 49
was insensibly covered with 190
was instigated against him 76
was instituted against all 54
was instituted against her 57
was instituted against him 1391
was instituted against them 332
was instituted chiefly for 62
was interaction between them 45
was interested because his 57
was interested because she 125
was interested because they 73
was interested because this 40
was interested equally with 72
was internally divided and 313
was interposed between each 41
was interposed between her 139
was interposed between him 186
was interposed between his 141
was interposed between that 85
was interposed between them 686
was interposed between this 47
was interposed between two 154
was intimately blended with 241
was intimately familiar and 89
was intimately familiar with 11496
was intimately related with 266
was intoxicating himself with 80
was introduced against him 158
was introduced between them 75
was introduced between two 96
was introduced decades ago 56
was introduced declaring that 432
was introduced largely for 41
was introduced proposing that 107
was introduced providing for 959
was introduced providing that 617
was introduced requiring all 60
was introduced requiring that 192
was introduced tardily and 42
was introduced together with 807
was introduced whereby all 75
was introduced whereby each 71
was inveterate against his 48
was invincible against all 41
was irrelevant because they 81
was justifiable concern that 97
was justifiably worried that 100
was khrushchev himself who 105
was legislation providing for 55
was legitimate concern that 149
was legitimate grounds for 52
was lieutenant colonel and 195
was lieutenant general sir 217
was liquidated together with 56
was maintained against all 132
was maintained against any 52
was maintained against him 79
was maintained against them 110
was maintained between all 91
was maintained between him 155
was maintained between our 41
was maintained between that 41
was maintained between them 1029
was maintained between this 53
was maintained between two 106
was maintained chiefly for 45
was maintained largely for 46
