wan bright eyes glaring 89
was almost what might 51
was almost worth getting 150
was almost worth while 1174
was already angry about 135
was already asking about 46
was already back again 120
was already bearing fruit 546
was already born whose 42
was already bringing about 94
was already busy about 71
was already busy getting 68
was already busy helping 46
was already busy packing 41
was already busy putting 76
was already busy setting 114
was already busy working 197
was already busy writing 261
was already clear about 104
was already clear which 41
was already coming about 80
was already coming apart 428
was already coming round 128
was already coming under 397
was already dark night 124
was already dark under 50
was already deep night 48
was already deep within 58
was already down below 54
was already early evening 238
was already early morning 138
was already earning money 156
was already five after 55
was already five hours 61
was already five miles 55
was already five months 294
was already five times 98
was already five weeks 92
was already four hours 95
was already four months 444
was already four thirty 53
was already four times 131
was already full blown 96
was already full grown 328
was already giving cause 56
was already giving place 170
was already giving signs 160
was already gone again 57
was already great under 41
was already half awake 69
was already half beaten 50
was already half built 129
was already half drunk 457
was already half empty 352
was already half grown 69
was already half spent 654
was already half under 49
was already hard again 65
was already held worthy 64
was already high above 651
was already just about 293
was already laid waste 42
was already late evening 218
was already late getting 92
was already late morning 180
was already laying plans 363
was already laying siege 79
was already leaking badly 43
was already living apart 42
was already living under 108
was already losing money 155
was already made above 57
was already made aware 69
was already made happy 41
was already made known 160
was already making every 52
was already making money 150
was already making moves 51
was already making notes 110
was already making plans 2692
was already making rapid 137
was already making short 59
was already making waves 80
was already many miles 137
was already many months 50
was already many times 75
was already moving about 148
was already moving again 127
was already moving under 75
was already much below 41
was already much later 95
was already much lower 101
was already much nearer 50
was already much older 91
was already much weaker 69
was already nine months 108
was already nine thirty 58
was already nosing after 47
was already once again 54
was already over fifty 506
was already over forty 433
was already over sixty 485
was already over thirty 355
was already past eight 675
was already past fifty 466
was already past forty 350
was already past seven 569
was already past sixty 350
was already past thirty 483
was already paying taxes 135
was already reading books 53
was already rising above 114
was already rising after 47
was already rising again 43
was already said about 174
was already said above 384
was already said daily 112
was already some danger 43
was already some doubt 72
was already some fifty 118
was already some forty 62
was already some hours 69
was already some miles 112
was already some months 161
was already some paces 88
was already some thirty 100
was already some weeks 43
was already some yards 58
was already taking action 144
was already taking notes 149
was already taking place 5680
was already taking shape 6112
was already taking steps 625
was already talk about 210
was already there could 42
was already there holding 62
was already there looking 68
was already there since 53
was already there sitting 122
was already there talking 137
was already there under 75
was already there waiting 1447
was already there which 62
was already there while 47
was already there within 75
was already there working 92
was already there would 66
was already three hours 250
was already three miles 65
was already three months 669
was already three parts 206
was already three steps 85
was already three thirty 44
was already three times 323
was already three weeks 388
was already torn apart 59
was already very aware 52
was already very close 1128
was already very drunk 277
was already very frail 45
was already very large 605
was already very nearly 108
was already very short 120
was already very small 242
was already very strong 592
was already very tense 79
was already very tight 79
was already very tired 590
was already very upset 116
was already very wealthy 80
was already wearing black 50
was already well above 698
was already well after 274
was already well aware 2143
was already well begun 323
was already well below 205
was already well grown 112
was already well known 45005
was already well liked 68
was already well spent 84
was already well taken 57
was already well under 16773
was already well within 170
was already wide awake 361
was already writ large 44
was always able either 58
was always angry about 285
was always asking about 464
was always asking after 105
was always asking people 202
was always asking where 45
was always away working 52
was always back again 41
was always best known 60
was always bringing people 106
was always busy about 332
was always busy cooking 228
was always busy helping 81
was always busy looking 91
was always busy running 58
was always busy thinking 122
was always busy working 534
was always busy writing 280
was always buying books 125
was always clear about 370
was always clear where 52
was always coming after 75
was always coming loose 63
was always coming nearer 100
was always coming round 406
was always cool under 97
was always crying about 63
was always done after 132
was always done first 42
was always done under 267
was always done within 87
was always down first 85
was always early morning 97
was always fair weather 43
was always fine weather 86
was always flying about 66
was always from above 102
was always from within 47
was always giving money 157
was always giving people 106
was always good about 400
was always good music 252
was always good reason 104
was always good until 48
was always good value 87
was always great about 54
was always great danger 110
was always half crazy 48
was always half drunk 82
was always half empty 139
was always hanging about 831
was always hanging round 384
was always hanging within 53
was always having dreams 40
was always hearing about 361
was always hearing people 43
was always held after 77
was always held under 61
was always into music 50
was always joking about 188
was always just about 1042
was always just after 185
was always just below 657
was always just beneath 236
was always just getting 151
was always just names 94
was always just plain 101
was always just right 305
was always just round 397
was always just sitting 42
was always just under 156
was always just where 41
was always just within 52
was always keen about 46
was always kept above 43
was always kept alive 234
was always kept aloft 41
was always kept below 368
was always kept boiling 44
was always kept burning 1083
was always kept close 168
was always kept empty 83
was always kept fresh 59
was always kept fully 76
was always kept handy 133
was always kept short 82
was always kept small 42
was always kept under 414
was always kept until 44
was always kept waiting 62
was always kept within 323
was always laid aside 43
was always lame after 41
was always late getting 86
was always laying plans 88
was always laying traps 88
was always left alone 200
was always left burning 89
was always left empty 84
was always left feeling 186
was always left until 42
was always less civil 91
was always losing money 96
was always made about 50
was always made after 101
was always made aware 83
was always made happy 44
was always made known 90
was always made worse 46
was always making fresh 58
was always making jokes 448
was always making lists 61
was always making money 75
was always making notes 116
was always making people 73
was always making plans 264
was always many paces 43
was always many times 46
was always mark twain 87
was always miss fanny 49
was always more about 148
was always more acute 52
was always more alive 52
was always more aware 108
was always more black 52
was always more civil 129
was always more drawn 83
was always more easily 142
was always more fully 66
was always more money 197
was always more prone 57
was always more proud 42
was always more quiet 60
was always more rapid 99
was always more taken 236
was always more tired 62
was always more water 49
was always more where 126
was always more willing 234
was always most acute 41
was always most alive 47
was always most amusing 61
was always most civil 52
was always most happy 124
was always most loved 61
was always most loyal 121
was always most proud 43
was always most willing 152
was always moving about 409
was always much below 90
was always much easier 693
was always much given 65
was always much liked 41
was always much longer 101
was always much lower 808
was always much moved 52
was always much weaker 89
was always much worse 152
was always nice about 74
was always nuts about 52
was always open about 134
was always open house 221
was always open season 202
was always open until 43
was always other people 199
was always over within 59
was always poking about 143
was always pure white 41
was always raving about 427
was always reading about 459
was always reading aloud 45
was always reading books 399
was always reading poetry 76
was always ready after 68
was always ready either 287
was always ready rather 40
was always riding about 89
was always said about 130
was always saying about 147
was always saying funny 56
was always saying stuff 111
was always seen alone 63
was always seen looking 52
was always seen running 48
was always seen sitting 46
was always seen walking 55
was always slow about 43
was always some cause 71
was always some danger 410
was always some delay 82
was always some doubt 413
was always some drama 45
was always some extra 50
was always some feeling 44
was always some fresh 79
was always some group 52
was always some light 120
was always some local 43
was always some minor 66
was always some money 84
was always some noise 85
was always some piece 48
was always some place 274
was always some point 124
was always some reason 671
was always some sense 66
was always some small 328
was always some sound 47
was always some story 58
was always some trade 110
was always some water 56
was always some woman 378
was always sure about 71
was always sure would 126
was always taking notes 176
was always taking people 75
was always taking pills 67
was always taking place 269
was always taking risks 65
was always taking sides 43
was always taking snuff 57
was always talk about 649
was always their chief 120
was always their father 46
was always their fault 48
was always their first 137
was always their habit 51
was always their leader 48
was always their mother 48
was always there after 125
was always there again 48
was always there beneath 62
was always there every 53
was always there first 423
was always there helping 77
was always there looking 47
was always there right 121
was always there since 58
was always there sitting 85
was always there though 66
was always there under 111
was always there until 69
was always there waiting 581
was always there where 64
was always there within 72
was always there working 62
was always three months 45
was always three parts 41
was always three steps 67
was always three times 41
was always told about 76
was always told never 54
was always urging action 44
was always urging people 49
was always used after 47
was always used within 40
was always very alert 116
was always very amusing 70
was always very aware 361
was always very brave 57
was always very brief 178
was always very chary 47
was always very civil 620
was always very close 3042
was always very cross 118
was always very dirty 81
was always very easily 78
was always very exact 133
was always very frank 124
was always very funny 129
was always very fussy 69
was always very genial 46
was always very grave 111
was always very happy 900
was always very healthy 83
was always very hungry 156
was always very jolly 52
was always very large 214
was always very light 88
was always very loyal 168
was always very lucky 87
was always very merry 105
was always very moved 64
was always very nearly 77
was always very neatly 215
was always very odious 41
was always very plain 283
was always very proud 1671
was always very quick 297
was always very quiet 970
was always very rapid 79
was always very rowdy 42
was always very shaky 52
was always very sharp 110
was always very short 298
was always very small 1162
was always very smart 137
was always very sober 41
was always very sorry 208
was always very steady 42
was always very stern 56
was always very strong 819
was always very sweet 380
was always very tense 90
was always very tight 183
was always very timid 79
was always very tired 474
was always very tough 53
was always very upset 202
was always very vague 145
was always very vivid 50
was always very vocal 48
was always very white 40
was always very willing 299
was always warm within 188
was always wary about 71
was always well above 333
was always well armed 183
was always well aware 504
was always well below 184
was always well cared 109
was always well known 458
was always well liked 200
was always well oiled 40
was always well taken 53
was always well under 47
was always well until 115
was always well within 125
was always what would 45
was always wide awake 446
was always worn under 43
was always worth looking 58
was always worth waiting 84
was always worth while 772
was always wrong about 83
was always your father 101
was always your fault 57
was always your mother 69
was always your strong 43
was amazed last night 44
was amazed once again 136
was amazed when later 66
was amazed when people 72
was amongst many others 41
was amongst these people 99
was amongst those taken 69
was amongst those which 157
was amongst those whose 72
was amused last night 54
was amused next morning 55
was animal life wanting 47
was another angel named 66
was another bill which 44
was another blow which 42
was another body which 85
was another book about 43
was another book which 195
was another case about 42
was another case where 1302
was another case which 201
was another city where 62
was another city which 96
was another city whose 43
was another cold night 55
was another crop which 48
was another dark night 46
was another door opening 315
was another door which 342
was another duty which 70
was another early leader 64
was another early morning 69
was another early start 43
was another evil which 165
was another fact about 43
was another fact which 312
was another film which 48
was another fine sight 123
was another five hours 104
was another five miles 113
was another five months 94
was another form which 45
was another four hours 124
was another four miles 111
was another four months 147
was another four weeks 47
was another game which 66
was another gift which 40
was another girl named 65
was another girl whose 98
was another good night 54
was another good place 113
was another good point 69
was another good reason 1546
was another good story 93
was another great asset 41
was another great burst 44
was another great cause 110
was another great change 104
was another great crash 45
was another great error 53
was another great event 349
was another great field 45
was another great fight 45
was another great flood 69
was another great house 61
was another great leader 63
was another great lover 53
was another great meeting 98
was another great period 85
was another great place 43
was another great point 126
was another great power 42
was another great reason 81
was another great river 73
was another great shock 60
was another heavy pause 47
was another heavy sound 91
was another high point 287
was another high ridge 68
was another item which 190
was another just cause 96
was another kind which 61
was another late night 86
was another life after 77
was another line which 47
was another lost cause 60
was another loud crack 106
was another loud crash 143
was another loud knock 106
was another loud laugh 85
was another loud noise 90
was another lull until 42
was another main cause 85
was another mass meeting 107
was another means which 52
was another name given 180
was another name which 81
was another nine months 89
was another note which 74
was another open space 117
was another over which 45
was another part which 141
was another pine table 71
was another plan which 96
was another play which 57
was another road running 44
was another road which 91
was another role model 66
was another room where 190
was another room which 160
was another rule which 63
was another shot fired 47
was another side which 161
was another sign which 102
was another site where 50
was another sore point 1079
was another spot where 84
was another step nearer 44
was another step taken 184
was another step which 144
was another such event 117
was another such period 68
was another such place 95
was another task which 85
was another term which 51
was another theme which 101
was another theory which 69
was another three hours 179
was another three miles 95
was another three months 247
was another three weeks 313
was another town named 79
was another town where 74
was another town which 93
was another turn waiting 65
was another type which 55
was another very large 292
was another very short 44
was another very small 95
was another very strong 256
was another vice which 107
was another view which 145
was another wait while 44
was another well known 226
was another west coast 112
was another west indian 68
was another wide bayou 40
was another word peter 41
was another word which 156
was another work which 187
was another young actor 67
was another young human 48
was another young woman 752
was anxious also about 58
was anxious only about 200
was anxious work getting 45
was anyone else about 77
was anyone left alive 94
was appearing more often 42
was argued many times 62
was argued three times 101
was around five months 67
was around five times 73
was around four months 55
was around four times 133
was around last night 117
was around more often 77
was around nine months 52
was around other people 222
was around these parts 49
was around three months 82
was around three times 184
was around three weeks 45
was around till after 82
was arranging some books 84
was arranging some fishing 108
was arriving from paris 78
was asleep last night 536
was asleep once again 53
was asleep soon after 65
was assuming there would 41
was averse from every 59
was awoken from sleep 47
was babbling away about 47
was backed into place 53
was banned from court 70
was banned from driving 178
was banned from entry 53
was banned from every 65
was banned from holding 179
was banned from paris 52
was banned from playing 506
was banned from running 119
was banned from selling 52
was banned from speaking 231
was banned from teaching 704
was banned from white 47
was banned from working 166
was banned from writing 110
was banned once again 62
was banned soon after 211
was barely even aware 81
was barely five miles 106
was barely five months 153
was barely five weeks 78
was barely four miles 67
was barely four months 280
was barely four weeks 52
was barely heard above 117
was barely kept alive 292
was barely nine months 119
was barely over forty 54
was barely over thirty 68
was barely past forty 48
was barely past seven 104
was barely past thirty 106
was barely three hours 44
was barely three miles 227
was barely three months 592
was barely three weeks 401
was barred even though 70
was barred from bidding 127
was barred from court 58
was barred from engaging 71
was barred from entry 206
was barred from every 68
was barred from getting 72
was barred from holding 367
was barred from issuing 43
was barred from joining 144
was barred from landing 88
was barred from meeting 107
was barred from playing 268
was barred from raising 183
was barred from reaching 48
was barred from relying 52
was barred from running 661
was barred from seeking 299
was barred from selling 98
was barred from sending 48
was barred from serving 146
was barred from sitting 56
was barred from speaking 259
was barred from teaching 528
was barred from trading 196
was barred from within 92
was barred from working 213
was basely left alone 72
was become their evening 104
was become their leader 78
was become very large 56
was become very uneasy 46
was becoming angry again 218
was becoming even worse 125
was becoming ever wider 60
was becoming less acute 87
was becoming less dense 137
was becoming less rather 73
was becoming less rigid 85
was becoming less rural 45
was becoming less viable 91
was becoming less willing 77
was becoming more acute 1335
was becoming more adept 165
was becoming more alert 156
was becoming more alive 64
was becoming more aware 1367
was becoming more cruel 47
was becoming more deadly 63
was becoming more dense 121
was becoming more easily 70
was becoming more equal 108
was becoming more fixed 117
was becoming more fluid 240
was becoming more frail 44
was becoming more fully 151
was becoming more genial 52
was becoming more grave 140
was becoming more heated 248
was becoming more human 343
was becoming more nearly 43
was becoming more overt 73
was becoming more rapid 168
was becoming more rather 129
was becoming more rigid 284
was becoming more solid 154
was becoming more tense 642
was becoming more uneasy 95
was becoming more upset 138
was becoming more urban 274
was becoming more usual 133
was becoming more vital 61
was becoming more vivid 82
was becoming more vocal 317
was becoming more willing 100
was becoming much easier 205
was becoming much worse 90
was becoming once again 132
was becoming very acute 103
was becoming very adept 53
was becoming very aware 94
was becoming very bored 56
was becoming very close 135
was becoming very cross 48
was becoming very drunk 47
was becoming very frail 48
was becoming very grave 90
was becoming very hungry 49
was becoming very large 96
was becoming very plain 53
was becoming very rough 50
was becoming very short 70
was becoming very small 100
was becoming very strong 240
was becoming very sweet 47
was becoming very tense 133
was becoming very tired 1032
was becoming very uneasy 254
was becoming very upset 223
was becoming very wealthy 45
was becoming well aware 47
was becoming well known 4495
was before come after 54
was before last night 154
was before many hours 50
was before most people 64
was before their faces 66
was before their minds 47
was before time began 170
was before well known 43
was before your father 143
was before your mother 251
was behaving most oddly 54
was behaving very badly 1348
was behaving very oddly 247
was behind bars again 71
was behind home plate 88
was behind some rocks 47
was behind their backs 54
was behind their lines 44
was behind these words 52
was behind those doors 107
was behind those walls 57
was behind those words 61
was beside their table 64
was better last night 149
was better left alone 1568
was better next morning 63
was better worth looking 154
was better worth telling 71
was better worth while 305
was beyond caring about 686
was beyond hearing anything 55
was beyond most people 139
was beyond their dreams 89
was beyond their grasp 764
was beyond their hopes 55
was beyond their power 8601
was beyond their remit 43
was beyond their scope 238
was beyond their sight 41
was beyond their skill 156
was beyond their vision 78
was beyond what could 152
was beyond what would 42
was beyond your power 175
was bigger game afoot 40
was bitten many times 64
was bitten three times 106
was bitter cold weather 210
was bitter talk about 43
was bleeding from every 182
was bleeding from where 134
was bleeding like crazy 101
was bleeding very badly 197
was blinking like crazy 41
was bloody well right 62
was boiled down until 117
was bolted from within 217
was bolted into place 176
was bombed during world 865
was bombed five times 42
was bombed four times 56
was bombed last night 147
was bombed many times 62
was bombed three times 218
was bought back again 89
was bought from george 47
was bought from james 69
was bought from local 105
was bought from russia 324
was bought from sigma 42
was bought from spain 136
was bought from thomas 66
was bought soon after 151
was bowled over again 41
was breathed into every 59
was broken down after 98
was broken down again 79
was broken down under 107
was broken down which 74
was broken down within 87
was broken during world 57
was broken four times 60
was broken from which 157
was broken from within 45
was broken into about 111
was broken into after 41
was broken into again 146
was broken into atoms 59
was broken into broad 67
was broken into eight 128
was broken into every 49
was broken into forty 155
was broken into hills 77
was broken into large 131
was broken into lumps 84
was broken into parts 139
was broken into petty 44
was broken into seven 129
was broken into short 89
was broken into small 1425
was broken into twice 341
was broken into while 380
was broken into white 58
was broken just above 603
was broken just below 195
was broken last night 168
was broken many times 122
was broken more often 69
was broken once again 152
was broken only after 497
was broken only twice 180
was broken only where 41
was broken open after 43
was broken past mending 46
was broken soon after 226
was broken there would 110
was broken three times 125
was broken when found 77
was brooding over plans 43
was bubbling over about 58
was building deep within 44
was building great hopes 66
was building high hopes 47
was building more ships 80
was building some large 45
was buried among trees 330
was buried deep below 92
was buried deep beneath 346
was buried deep under 565
was buried deep within 519
was buried from sight 196
was buried from thence 124
was buried here about 82
was buried here after 309
was buried here today 59
was buried here under 96
was buried here until 40
was buried just below 220
was buried last night 187
was buried next morning 157
was buried once again 42
was buried only after 53
was buried soon after 198
was buried there about 74
was buried there after 320
was buried there april 53
was buried there beneath 67
was buried there march 45
was buried there under 174
was buried there where 46
was buried three months 41
was buried three times 118
was burned down about 284
was burned down after 139
was burned down again 101
was burned down twice 128
was burned down while 70
was burned into ashes 41
was burned last night 621
was burned only after 57
was burned some months 49
was burned soon after 213
was burned three times 204
was burned very badly 130
was bursting into bloom 295
was bursting into flame 138
was busily frying bacon 48
was busily making notes 108
was busily making plans 76
was busily mining under 45
was busily taking notes 267
was cabled from paris 52
was called away after 151
was called away again 285
was called away while 113
was called back after 240
was called back again 561
was called back twice 59
was called bank money 244
was called cape james 55
was called deep river 72
was called down again 51
was called during which 97
was called even though 42
was called ever after 220
was called five miles 69
was called five times 62
was called fort george 73
was called forth again 51
was called fort henry 67
was called fort lyman 40
was called fort orange 107
was called four times 115
was called free trade 85
was called from above 103
was called from below 132
was called from class 67
was called from egypt 89
was called from every 67
was called from exile 58
was called from italy 138
was called from labor 231
was called from paris 287
was called from passing 55
was called from spain 42
was called from table 48
was called from thence 222
was called from which 57
was called from within 116
was called hard names 143
was called high horse 51
was called home after 90
was called home again 76
was called hugh capet 48
was called hull house 46
was called into action 7951
was called into court 1972
was called into doubt 485
was called into father 51
was called into force 49
was called into italy 232
was called into power 163
was called into spain 63
was called just after 78
was called just plain 100
was called last night 88
was called lord george 60
was called many names 130
was called many times 171
was called next morning 165
was called once again 150
was called only after 99
was called other names 41
was called over every 40
was called over morning 84
was called port royal 113
was called ship money 59
was called snow white 109
was called soon after 361
was called such names 49
was called task force 94
was called their civil 57
was called their father 47
was called three times 550
was called upon about 49
was called upon after 147
was called upon again 1001
was called upon daily 68
was called upon either 217
was called upon every 172
was called upon first 347
was called upon later 68
was called upon often 161
was called upon quite 45
was called upon twice 210
was called upon under 75
was called upon while 44
was called when first 198
was called york house 77
was called york place 52
was camped four miles 54
was camped high above 51
was canned beef fried 40
was carded into rolls 80
was carrying away every 44
was carrying away fifty 65
was carrying heavy loads 51
was carrying only about 82
was carrying some books 123
was carrying some extra 42
was carrying some money 54
was carrying some water 71
was carrying their child 278
was carrying their first 176
was carrying three large 44
was carrying three times 54
was carrying your child 362
was carved from black 51
was carved from ivory 68
was carved from solid 127
was carved from stone 280
was carved from white 61
was carved into shape 45
was carved into small 53
was carved into stone 67
was caught dealing drugs 47
was caught just after 44
was caught last night 227
was caught many times 54
was caught once again 201
was caught only after 72
was caught soon after 195
was caught taking money 44
was caught three times 130
was changed back again 293
was changed during world 103
was changed five times 311
was changed four times 410
was changed from about 96
was changed from abram 303
was changed from april 121
was changed from black 166
was changed from eight 195
was changed from first 136
was changed from fixed 98
was changed from green 104
was changed from jacob 205
was changed from latin 178
was changed from light 105
was changed from march 248
was changed from orange 41
was changed from seven 221
was changed from state 61
was changed from thirty 98
was changed from total 124
was changed from water 223
was changed from white 204
was changed into alarm 83
was changed into black 51
was changed into blood 257
was changed into flesh 227
was changed into human 90
was changed into israel 42
was changed into light 134
was changed into money 42
was changed into stone 480
was changed into sugar 48
was changed into water 147
was changed many times 364
was changed nine times 42
was changed once again 644
was changed once every 131
was changed only after 160
was changed only twice 59
was changed over night 53
was changed soon after 194
was changed three times 1173
was charming last night 40
was chased from every 40
was chased from place 152
was chased into exile 73
was chased into wales 61
was chatting away about 118
was cheering like crazy 47
was choosing these goals 42
was chopping down trees 143
was chosen among others 102
was chosen even though 317
was chosen five times 87
was chosen four times 77
was chosen from which 95
was chosen from within 121
was chosen holy roman 151
was chosen just where 50
was chosen lord mayor 501
was chosen more often 332
was chosen most often 225
was chosen once again 65
was chosen only after 370
was chosen over others 188
was chosen pope under 79
was chosen ruling elder 160
was chosen soon after 61
was chosen their chief 62
was chosen their first 106
was chosen their leader 161
was chosen three times 128
was chosen town clerk 1420
was circling high above 205
was circling just above 40
was clapping their hands 96
was cleaned three times 73
was cleared away after 42
was cleared only after 102
was clearly acting under 57
was clearly acting within 175
was clearly angry about 67
was clearly good reason 47
was clearly heard above 55
was clearly made after 60
was clearly made known 211
was clearly made under 54
was clearly many miles 43
was clearly more rapid 55
was clearly more willing 42
was clearly much easier 203
was clearly much lower 182
was clearly much older 99
was clearly much taken 81
was clearly seen after 80
was clearly some reason 47
was clearly taking place 373
was clearly taking shape 138
was clearly their leader 118
was clearly their right 48
was clearly very close 282
was clearly very drunk 44
was clearly very happy 103
was clearly very large 72
was clearly very moved 40
was clearly very proud 249
was clearly very small 76
was clearly very strong 140
was clearly very tired 67
was clearly very upset 476
was clearly well aware 247
was clearly well below 56
was clearly well known 284
was clearly well under 100
was clearly worth while 244
was clearly wrong about 142
was clicking into place 96
was cloned from human 277
was cloned from mouse 50
was closed down about 105
was closed down after 1502
was closed down again 152
was closed down later 44
was closed down tight 178
was closed down under 137
was closed down until 118
was closed down while 174
was closed down within 92
was closed during world 253
was closed even though 65
was closed from april 70
was closed from march 60
was closed just after 64
was closed last night 85
was closed more often 51
was closed once again 151
was closed only after 117
was closed soon after 1003
was closed three months 44
was closed three times 96
was clouding over again 71
was cloven down while 115
was coaxed into writing 41
was coerced into joining 140
was coerced into pleading 54
was coerced into signing 1105
was coerced into writing 73
was coined during world 117
was coined from greek 46
was coined into forty 90
was coined into money 557
was coined into sixty 148
was coined into thirty 78
was coined much later 309
was combed back neatly 109
was common among black 93
was common among greek 49
was common among indian 61
was common among older 87
was common among people 216
was common among rural 45
was common among small 42
was common among upper 115
was common among wealthy 58
was common among white 84
was common among women 365
was common among working 51
was common during world 120
was common from about 60
was common talk about 61
was consul five times 90
was consul three times 106
was cooked just right 254
was cooled down below 45
was copied from anything 44
was copied from books 235
was copied from greek 58
was copied from locke 59
was copied from older 55
was copied from paris 63
was copied into every 74
was copied into nearly 150
was copied just where 47
was copied many times 496
was copied more often 52
was copied soon after 46
was copied three times 54
was counting some money 43
was courting your mother 222
was cramming these words 82
was cramping their style 47
was crashing down about 74
was crawling along under 50
was created during world 322
was created even though 100
was created from above 238
was created from below 95
was created from chaos 62
was created from lands 50
was created from parts 259
was created from water 129
was created from which 332
was created from within 180
was created into which 280
was created just after 163
was created lord chief 165
was created lord dover 56
was created lord scone 46
was created much later 173
was created once again 46
was created only about 55
was created only after 442
was created soon after 497
was created upon which 50
was created when people 48
was creeping along under 42
was creeping back again 87
was creeping into every 86
was creeping over every 44
was crossing from dover 49
was cruising many miles 44
was curious also about 46
was curious what would 46
was dashed into small 46
was decaying from within 80
was deemed more worthy 57
was deemed most worthy 94
was deemed worth while 469
was denied even though 538
was denied their souls 47
was denied those whose 55
was denied three times 91
was devote their lives 186
was devoting many hours 48
was dinner last night 161
was dipped into boiling 124
was dipped into water 187
was dipped three times 167
was dressing next morning 195
was drifting away again 63
was drifting back again 74
was drifting down stream 57
was drifting into chaos 56
was drifting into civil 83
was drifting into sleep 967
was drinking beer while 42
was drinking from morning 61
was drinking last night 342
was drinking more water 53
was drinking soda water 56
was drinking some water 75
