waft such blessing upon 72
warm spring breeze blew 61
warm tears gushed from 43
warm tears rolled down 297
warm tears streaming down 164
warm their frozen feet 59
warm when winter came 46
warn other nations away 74
wars have already been 210
wars have always been 905
wars have arisen from 131
wars have become great 139
wars have become less 325
wars have become more 344
wars have indeed been 41
wars have mostly been 41
wars were becoming more 48
wars were common among 52
wars were forced upon 155
wars were fought among 101
wars were fought during 191
wars were fought from 50
wars were fought only 102
wars were fought over 1759
wars were fought there 92
wars were fought when 44
wars were little more 159
wars were looked upon 56
wars will become less 140
wars will become more 102
wars will become much 96
wary foot starts back 47
wash sale occurs when 401
wash their bodies clean 43
wash their clothes more 41
wash their clothes once 102
wash their clothes there 81
wash their clothes when 50
wash their stains away 60
wash your entire body 103
wave came crashing down 278
wave came crashing over 47
wave from seaward bump 46
wave gain energy from 62
wave length varies from 148
wave their feathery tops 97
wave upon another wave 44
wave will depend upon 112
wave will differ from 63
wave will travel along 527
wave will travel back 108
wave will travel down 221
wave will travel from 67
wave will travel more 48
waving hair escaping from 41
waving high caught from 62
waving line recurs upon 58
waving their plumed hats 69
waving their rifles over 64
waving their swords over 83
waving what looked like 259
wavy hair combed back 105
wavy hair pulled back 120
ways during recent years 62
ways have already been 349
ways have always been 217
ways have become more 132
ways must become very 69
ways over recent years 54
ways some mystic hint 83
ways these changes have 84
ways these issues were 59
ways were changed only 42
ways when viewed from 50
ways will depend upon 48
wealth came mainly from 115
wealth came mostly from 53
wealth from someone else 40
wealth have already been 98
wealth have always been 159
wealth have become more 86
wealth lost through some 42
wealth more evenly among 66
wealth upon retiring from 58
wealth were gleaned from 52
wealth were poured into 46
wealth will become more 244
wealth will depend upon 78
wealth will divide their 94
wealth will result only 42
wearing high heeled shoes 228
wearing only tennis shoes 46
wearing only wooden shoes 100
wearing their school caps 41
wearing their shirts over 82
wearing their sunday best 1654
wearing their wounds like 45
wearing very little else 99
wearing were wooden ones 93
wearing what looked like 5979
wearing what seemed like 50
wearing your safety belt 45
wearing your sunday best 110
weary eyes looked upon 42
weed their places only 170
week during church time 108
week during school time 58
week from monday next 91
week from sunday will 72
week have already been 48
week left little time 62
week must elapse from 45
week pass without reading 57
week pass without some 101
week these twenty years 45
week when armies were 70
weep such bitter tears 58
weep these strange tears 47
weft thread passes over 241
well along toward their 54
well come across some 40
well down toward zero 46
well during periods when 74
well feel called upon 50
well find someone else 97
well find something else 110
well from becoming sick 70
well from earlier days 71
well from former days 41
well have already been 532
well have already done 52
well have already made 40
well have always been 104
well have another look 77
well have argued from 71
well have arisen from 1749
well have become also 54
well have become even 105
well have become just 55
well have become less 208
well have become more 1334
well have become much 108
well have become part 153
well have become very 63
well have become what 40
well have bought three 61
well have broken down 723
well have broken into 74
well have called forth 207
well have called upon 102
well have caught from 40
well have caused even 40
well have caused many 153
well have caused more 175
well have caused some 402
well have caused such 162
well have caused their 48
well have changed during 95
well have changed from 136
well have changed into 44
well have changed over 302
well have changed their 174
well have chosen other 93
well have chosen some 118
well have chosen such 40
well have closed down 128
well have created more 53
well have created some 78
well have fallen back 73
well have fallen down 48
well have fallen from 252
well have fallen into 879
well have fallen prey 76
well have fallen upon 156
well have fitted into 178
well have flowed from 63
well have formed during 50
well have formed part 950
well have formed some 48
well have gained from 64
well have gained more 119
well have gained some 94
well have gained their 64
well have gotten away 129
well have gotten from 48
well have gotten into 51
well have hailed from 54
well have handed over 51
well have harked back 42
well have helped keep 42
well have helped make 45
well have issued from 210
well have jumped into 46
well have killed more 41
well have lapsed into 115
well have lasted into 41
well have lasted much 97
well have learned from 655
well have learned more 104
well have learned much 41
well have learned some 74
well have learned their 50
well have looked back 242
well have looked down 88
well have looked into 69
well have looked like 591
well have looked more 140
well have looked upon 323
well have missed seeing 43
well have missed some 128
well have needed some 44
well have passed away 155
well have passed from 195
well have passed into 276
well have passed over 304
well have passed their 41
well have played into 53
well have played some 421
well have played their 188
well have plunged into 46
well have proved less 102
well have proved more 566
well have pulled down 91
well have quoted from 129
well have raised some 63
well have raised their 54
well have ranked among 62
well have reached more 40
well have reached their 87
well have relied upon 97
well have rested there 192
well have rested upon 67
well have seemed even 62
well have seemed less 345
well have seemed like 461
well have seemed more 628
well have seized upon 90
well have served also 45
well have served only 46
well have served some 102
well have served such 136
well have served their 76
well have shaken their 89
well have shared some 66
well have shared their 88
well have shared these 48
well have shrunk back 41
well have shrunk from 925
well have simply been 151
well have slowed down 247
well have spared some 44
well have spared their 109
well have spared your 69
well have special meaning 41
well have stayed away 742
well have stayed back 55
well have stayed here 83
well have stayed home 1237
well have stayed their 100
well have stayed there 644
well have thought back 66
well have thought their 77
well have thought there 92
well have turned away 188
well have turned back 229
well have turned down 106
well have turned into 567
well have turned over 108
well have turned their 136
well have varied from 189
well have varied their 40
well have viewed their 86
well have waited till 189
well have walked away 40
well have walked into 143
well have walked over 40
well have worked from 45
well into mature life 44
well into middle life 466
well keep silent upon 60
well kept flower beds 43
well know something more 227
well know whether there 71
well learn something from 182
well live without breath 47
well look something like 71
well made without some 111
well make itself felt 88
well means escape from 47
well nigh broken down 48
well nigh fallen into 124
well nigh passed away 237
well nigh passed into 46
well nigh twenty years 305
well over double what 82
well over eighty when 127
well over eighty years 771
well over ninety when 64
well over ninety years 325
well over twelve feet 106
well over twelve years 130
well over twenty feet 291
well over twenty years 2922
well pass through many 41
well past dinner time 190
well past eighty years 126
well past eleven when 94
well past midday when 141
well past middle life 1195
well past ninety years 64
well past quitting time 85
well past supper time 44
well take another look 73
well their yellow hair 95
well there should have 87
well these methods work 50
well three trades during 77
well throw myself into 52
well what profit there 132
well when called upon 179
well when frozen into 40
well when viewed from 132
well will always have 124
well will depend upon 306
well worth another look 43
well worth devoting some 43
well worth dwelling upon 158
well worth fighting over 129
well worth repeating here 354
well worth rescuing from 123
well worth spending some 311
well worth spending time 344
well worth stopping here 40
well worth studying even 47
well worth studying from 97
well worth tracking down 566
well worth visiting even 78
well worth visiting from 54
went ahead without asking 52
went ahead without much 57
went along fairly well 304
went along pretty good 202
went along pretty much 331
went along pretty well 723
went along through life 71
went along without much 96
went away before your 130
went away without asking 249
went away without buying 383
went away without coming 88
went away without daring 61
went away without even 547
went away without ever 247
went away without giving 645
went away without having 967
went away without hearing 197
went away without leave 218
went away without leaving 552
went away without making 509
went away without more 103
went away without once 65
went away without other 62
went away without paying 462
went away without saying 2200
went away without seeing 800
went away without some 157
went away without taking 852
went away without their 127
went away without trying 73
went away without voting 338
went awry almost from 46
went back aboard ship 75
went back aboard their 46
went back across town 45
went back another time 63
went back further into 41
went back inside just 55
went back inside made 48
went back inside their 144
went back inside when 54
went back slowly into 63
went back through many 61
went back through some 73
went back through their 113
went back through time 85
went back through town 73
went back toward their 142
went back toward town 124
went back twelve years 47
went back twenty years 638
went back without having 73
went back without saying 43
went back without seeing 56
went cold inside when 58
went days without food 109
went days without seeing 45
went deep enough into 115
went down another hall 55
went down another road 48
went down another step 78
went down before their 332
went down before those 57
went down behind some 93
went down carrying glad 49
went down deeper into 94
went down fairly well 52
went down fighting rose 84
went down hardly more 40
went down headlong into 48
went down memory lane 247
went down pretty fast 123
went down pretty hard 65
went down pretty well 122
went down slowly into 47
went down softly into 288
went down something like 41
went down stairs early 93
went down stairs into 418
went down through some 51
went down through there 52
went down through those 40
went down toward noon 85
went down twenty feet 66
went down without even 72
went down without making 63
went down without much 101
went down without saying 63
went down without taking 268
went even beyond their 148
went even beyond these 92
went even beyond those 123
went even beyond what 267
went even deeper into 277
went even farther back 437
went even farther into 85
went even farther north 201
went even farther south 137
went even farther west 49
went even farther when 113
went even further along 204
went even further away 70
went even further back 1287
went even further down 302
went even further during 62
went even further from 40
went even further into 300
went even further north 132
went even further saying 59
went even further south 120
went even further when 1695
went even higher when 53
went ever deeper into 139
went forth without loss 49
went from almost nothing 257
went from almost zero 108
went from before their 542
went from dublin some 46
went from england into 43
went from foster home 75
went from kansas city 87
went from london into 42
went from mexico city 104
went from school into 75
went from something like 68
went full circle from 61
went hard enough down 44
went home before dark 162
went home pretty leaky 93
went home pretty well 104
went home shedding tears 73
went home toward four 50
went home without buying 95
went home without even 123
went home without ever 61
went home without giving 63
went home without having 374
went home without leave 271
went home without making 78
went home without saying 256
went home without seeing 268
went home without taking 134
went home without their 67
went home without voting 160
went into active duty 82
went into another body 52
went into another dive 62
went into another gale 49
went into another hall 91
went into another land 41
went into another line 128
went into another part 427
went into another rage 42
went into another room 11050
went into another ship 46
went into another shop 255
went into another spin 64
went into another tent 147
went into another town 47
went into attack mode 129
went into battle clad 73
went into battle crying 54
went into battle during 63
went into battle like 122
went into battle mode 58
went into battle only 92
went into battle side 56
went into battle wearing 497
went into battle were 60
went into battle when 51
went into combat mode 65
went into copious talk 41
went into crisis mode 152
went into deciding what 48
went into detail from 61
went into detail over 56
went into disuse many 40
went into double time 73
went into effect along 74
went into effect among 61
went into effect during 689
went into effect early 566
went into effect even 69
went into effect five 59
went into effect four 80
went into effect from 250
went into effect giving 50
went into effect have 91
went into effect july 2352
went into effect june 808
went into effect just 296
went into effect last 1289
went into effect late 271
went into effect making 85
went into effect many 77
went into effect more 139
went into effect only 1194
went into effect over 103
went into effect prior 53
went into effect some 119
went into effect soon 82
went into effect there 1390
went into effect three 339
went into effect upon 225
went into effect were 373
went into effect when 610
went into foster care 814
went into greater depth 83
went into kansas city 80
went into mission work 96
went into mourning over 110
went into mourning upon 53
went into mourning when 393
went into office work 67
went into places like 42
went into police work 320
went into public health 98
went into public life 647
went into remote areas 42
went into someone else 83
went into something else 169
went into something like 169
went into spasms over 44
went into training camp 59
went into various other 50
went into winter camp 502
went more deeply into 1095
went more heavily into 41
went most deeply into 48
went much better when 46
went much beyond their 84
went much beyond these 46
went much beyond those 86
went much beyond what 314
went much deeper into 307
went much farther along 53
went much farther back 243
went much farther into 96
went much farther north 114
went much farther south 59
went much faster when 58
went much further along 251
went much further back 983
went much further down 143
went much further even 82
went much further into 168
went much further south 99
went much further when 205
went over fairly well 141
went over pretty good 68
went over pretty much 94
went over pretty well 459
went past without seeing 40
went some twenty feet 69
went their rounds from 77
went their various ways 1098
went there before nine 43
went there direct from 84
went there twenty years 89
went very deeply into 276
went very little into 417
went very slowly along 63
went very slowly down 218
went very slowly during 48
went very slowly over 58
went well beyond even 141
went well beyond just 260
went well beyond mere 441
went well beyond most 99
went well beyond such 178
went well beyond their 631
went well beyond these 246
went well beyond those 556
went well beyond what 3887
went well enough till 85
went when little more 56
went wide enough into 48
went wrong almost from 107
went years without seeing 49
wept many bitter tears 250
wept more bitter tears 52
wept over little nell 75
wept such bitter tears 151
were able through their 406
were able without much 145
were acting beyond their 159
were acting without their 47
were aged twenty years 67
were also absent from 908
were also absent when 45
were also active along 111
were also active among 156
were also active during 656
were also active from 67
were also active there 161
were also active when 57
were also afraid lest 60
were also agreed upon 1802
were also always ready 91
were also always some 41
were also amongst those 156
were also anxious lest 63
were also arriving from 157
were also awaiting trial 42
were also banned from 723
were also barred from 1484
were also becoming clear 65
were also becoming less 529
were also becoming more 5448
were also becoming much 66
were also becoming part 71
were also becoming very 169
were also becoming well 111
were also better able 764
were also better paid 111
were also bogged down 104
were also booked into 41
were also bought from 269
were also broken down 806
were also broken into 159
were also broken open 44
were also building their 87
were also buried here 428
were also buried there 623
were also burned down 225
were also called back 42
were also called forth 51
were also called from 89
were also called into 772
were also called upon 3952
were also carrying their 67
were also carved from 173
were also carved into 112
were also caught during 45
were also changed during 40
were also changed from 215
were also changed into 120
were also changes made 81
were also changes taking 49
were also chosen from 483
were also clearly more 43
were also clearly seen 96
were also cloned from 64
were also cloned into 76
were also closed down 699
were also closed during 52
were also coerced into 61
were also common along 44
were also common among 916
were also common during 274
were also common from 44
were also common here 48
were also copied from 310
were also copied into 109
were also counting those 40
were also created during 242
were also created from 242
were also created when 59
were also culled from 75
were also dangers from 48
were also denied their 116
were also divers other 78
were also divers young 55
were also drifting away 49
were also driven along 41
were also driven away 121
were also driven back 350
were also driven from 505
were also driven into 327
were also driven over 97
were also dumped into 72
were also emerging from 139
were also engaged upon 60
were also enjoying their 86
were also entering into 105
were also envoys from 49
were also envoys sent 72
were also erased from 49
were also escaping from 72
were also evenings when 49
were also exempt from 3709
were also exerting their 53
were also exiled from 93
were also fairly good 84
were also fairly high 112
were also fairly well 754
were also farther from 41
were also fearful lest 48
were also fighting among 66
were also fighting over 43
were also fighting their 63
were also fitted into 139
were also folded into 40
were also forced back 140
were also forced down 121
were also forced from 52
were also forced into 743
were also forced upon 112
were also formed along 47
were also formed among 120
were also formed during 517
were also formed from 463
were also formed into 352
were also formed when 94
were also fought over 124
were also freely made 53
were also freely used 264
were also gained from 87
were also gleaned from 109
were also greater among 54
were also greater when 41
were also ground into 130
were also groups from 43
were also gunned down 213
were also handed down 697
were also handed over 1490
were also heavily used 114
were also helped along 92
were also herded into 72
were also hidden away 50
were also hidden from 136
were also higher among 240
were also higher during 98
were also higher when 106
were also highly paid 57
were also housed here 58
were also housed there 304
were also hunted down 174
were also immune from 170
were also intent upon 149
were also issued during 150
were also issued from 278
were also keenly felt 41
were also killed along 41
were also killed during 340
were also killed from 111
were also killed there 141
were also killed when 122
were also landed from 117
were also learned from 64
were also levied from 50
were also levied upon 196
were also lifted from 60
were also linked into 42
were also listed among 210
were also little more 94
were also loaded into 80
were also loaded onto 74
were also locked into 123
were also lodged there 152
were also looked down 290
were also looked into 133
were also looked upon 1450
were also mainly from 55
were also marked down 105
were also melted down 56
were also merged into 159
were also mostly from 69
were also native born 57
were also needed when 52
were also nights when 72
were also offering their 68
were also opened during 129
were also ousted from 102
were also packed into 42
were also partly used 40
were also passed along 45
were also passed down 240
were also passed during 162
were also passed from 99
were also passed over 396
were also passed upon 76
were also periods during 55
were also periods when 448
were also pinned down 112
were also placed along 206
were also placed among 54
were also placed here 137
were also placed into 254
were also placed over 317
were also placed there 592
were also placed upon 661
were also planning their 42
were also played during 43
were also pleased when 107
were also plunged into 108
were also poorly paid 110
were also posted along 40
were also posted here 48
were also posted there 161
were also poured into 152
were also pressing hard 84
were also pressing their 98
were also pretty good 109
were also pretty much 165
were also pretty sure 77
were also pretty well 219
were also preyed upon 125
were also proved wrong 46
were also public baths 48
were also pulled back 41
were also pulled down 430
were also pulled from 58
were also pulled into 88
were also purged from 94
were also pursuing other 59
were also pursuing their 104
were also pushed back 116
were also pushed into 192
were also raised among 41
were also raised during 225
were also raised from 351
were also raised over 213
were also raised there 99
were also raised when 98
were also ranked among 51
were also ranked high 151
were also rarely used 40
were also reducing their 48
were also relied upon 285
were also remote from 82
were also revising their 46
were also scaled down 212
were also seized from 113
were also seized upon 227
were also settling down 105
were also shared among 61
were also shifting their 46
were also signed during 50
were also slowed down 51
were also something else 231
were also something less 40
were also something like 43
were also something more 403
were also sorted into 79
were also sought from 281
were also spared from 57
were also spending more 236
were also spending their 57
were also standing there 207
were also stolen from 156
were also stored here 74
were also stored there 178
were also strict jews 50
were also struck down 673
were also struck during 71
were also struck from 74
were also studying there 48
were also sucked into 92
were also sundry other 61
were also taught from 50
were also taught reading 70
were also taught sewing 63
were also taught some 98
were also taught their 72
were also taught there 224
were also tested during 91
were also tested from 49
were also tossed into 42
were also traced back 49
were also traded from 60
were also training their 40
were also treated like 102
were also treated more 156
were also treated well 53
were also troops from 43
were also turned away 227
were also turned back 121
were also turned down 659
were also turned into 605
were also turned over 932
were also turned upon 89
were also united into 131
were also unlike those 46
were also useful when 128
were also varied from 41
were also various other 649
were also visits from 147
were also washed away 196
were also widely held 235
were also widely used 4698
were also widely worn 60
were also without food 60
were also without their 53
were also worked into 183
were angry shouts from 169
were asking whether their 46
were asking whether there 133
were avid sports fans 47
were away visiting their 71
were back aboard ship 87
were back aboard their 89
were back behind bars 69
were back behind their 53
were back inside their 58
were bare without bark 45
were bearing heavily upon 53
were bent solely upon 44
were bent toward making 48
were best passed over 42
were best pleased when 115
were best served when 227
were best viewed from 40
were biting deeply into 49
were bold aboard ship 42
were bold enough even 69
were born around here 43
were born before july 62
were born before term 48
were born before their 676
were born before your 72
were born neither good 41
were born twelve sons 49
were born twenty years 141
were born weighing less 136
were born without arms 158
were born without eyes 76
were born without heads 42
were bowing lazily over 107
were busy arranging their 140
were busy building their 507
were busy carrying away 94
were busy carrying their 72
were busy catching fish 108
were busy checking their 73
were busy chopping down 52
were busy chopping wood 41
were busy devising ways 60
were busy enjoying their 67
were busy enough trying 44
were busy fighting among 132
were busy fighting over 121
were busy fighting their 66
were busy gathering fuel 102
were busy gathering their 95
were busy grinding corn 52
were busy painting their 51
were busy planning their 160
were busy planting corn 49
were busy planting rice 40
were busy planting their 61
were busy pursuing their 70
were busy removing their 43
were busy securing their 71
were busy settling down 111
were busy settling into 43
were busy settling their 42
were busy spreading their 87
were busy tracking down 104
were busy watering their 55
were buying direct from 41
were buying slaves from 50
were cars parked along 112
were cast adrift from 121
were cast adrift upon 72
were cast ashore from 148
were cast ashore there 124
were cast ashore upon 52
were cast eagerly upon 53
were cast headlong from 78
were cast headlong into 291
were clean passed over 350
were clear enough from 59
were clear enough when 49
were clear without blot 50
were come amongst many 45
were coming across from 114
were coming ashore from 101
were coming direct from 90
were coming mainly from 157
were coming mostly from 66
were coming pretty fast 81
were coming slowly along 69
were coming slowly down 328
were coming slowly into 50
were coming through from 328
were coming through here 58
were coming through loud 81
were coming through their 56
were coming through town 53
were dark clouds coming 45
were dark clouds over 88
were dating someone else 40
were days without food 71
were dealt another blow 246
were deep enough into 91
were done around here 74
were done before their 171
were done twenty years 51
were done without much 52
were done without their 122
were duly handed down 139
were duly handed over 1086
were duly served upon 121
were duly shared among 119
were duly turned over 221
were dyed before weaving 57
were early called into 73
were early called upon 95
were early forced from 107
were early formed into 60
were early seized upon 58
were earning income from 68
were earning little more 87
were even afraid lest 61
were even angrier when 74
were even banned from 185
were even barred from 254
were even better able 57
were even better paid 43
were even better when 99
were even called upon 253
were even closed down 53
were even deemed good 46
were even driven back 71
were even driven from 116
were even driven into 87
were even exempt from 161
were even farther away 291
were even farther from 190
were even forced into 140
were even formed into 43
were even further ahead 91
were even further away 511
were even further down 107
were even further from 382
were even greater among 115
were even greater during 65
were even greater when 320
were even handed over 42
were even hidden from 72
were even higher among 242
were even higher during 66
were even higher when 130
were even larger when 45
were even looked upon 250
were even nights when 64
were even partly true 78
were even periods when 127
were even placed upon 81
were even pushed into 43
were even turned away 75
were even turned into 118
were even turned over 40
were even twenty years 340
were ever absent from 144
were ever agreed upon 54
were ever becoming more 211
were ever before made 47
were ever before seen 81
were ever before their 79
were ever better worth 94
were ever bursting forth 96
were ever called into 173
were ever called upon 1091
were ever changed into 57
were ever driven from 58
were ever forced into 84
were ever handed down 196
were ever handed over 53
were ever hauled from 54
were ever intent upon 57
were ever issued from 60
were ever looked upon 276
were ever placed there 47
were ever placed upon 109
were ever pulled down 195
were ever renewing their 61
were ever turned away 168
were ever turned down 120
were ever turned into 45
were ever turned over 124
were ever widely used 45
were fair stocks held 46
were fast asleep upon 71
were fast asleep when 484
were fast becoming good 61
were fast becoming mere 49
were fast becoming more 485
were fast becoming part 95
were fast becoming very 62
were fast crowding over 68
were fast drifting away 54
were fast drifting into 192
were fast dropping into 73
were fast gathering over 194
were fast receding from 81
were fast receding into 95
were fast ripening into 56
were fast settling down 210
were fast shedding their 44
were fast slipping away 239
were fast slipping from 71
were fast spreading over 97
were fast stirring into 62
were firing minute guns 47
were firing wildly into 57
were five blocks from 50
were five cubits high 59
were five inches high 50
were five inches thick 52
were five leagues from 86
were five little boys 40
were five little ones 44
were five million more 42
were five police cars 45
were flung headlong into 59
were flying around like 334
were flying around town 43
were flying before their 223
were flying inside like 45
were flying pretty thick 87
were flying upside down 330
were four blocks away 92
were four blocks from 51
were four english poets 72
were four grimes dogs 46
were four inches deep 239
were four inches high 127
were four inches thick 166
were four inches wide 114
were four leagues from 98
were four little boys 82
were four little ones 43
were four periods when 52
were four police cars 109
were four silver lions 53
were free blacks from 77
were free enough from 164
were from another life 43
were from another part 124
were from another time 219
were from another town 56
were from around here 248
were from county cork 56
were from kansas city 128
were from little rock 43
were from memory only 99
were from mexico city 140
were from places like 135
were from places other 85
were from someone else 182
were from states north 40
were from states other 101
were from states south 42
were from twenty feet 49
were from various other 100
were from whence these 68
were full twenty feet 59
were full twenty years 42
were gazing through their 50
were giving covering fire 52
were giving something away 53
were giving something back 51
were glad enough when 648
were glad indeed when 282
were gone abroad early 61
were gone astray from 56
were gone before their 42
were gone beyond hope 72
were good enough even 42
were good enough just 43
were good enough only 76
were good enough when 144
were good guards from 47
were good little boys 102
were great beyond those 41
were great changes taking 47
were great indeed when 87
were great spaces bare 54
were half asleep when 107
were half broken down 237
were half closed over 108
were half hidden among 48
were half ruined when 40
were half through their 103
were half turned away 41
were hand carved from 50
were hand picked from 169
were hanging around here 60
were hanging around just 42
were hanging around their 77
were hanging around there 160
were hanging around trying 42
were hanging heavily over 52
were hanging limply from 52
were hanging upside down 1080
were having another baby 109
were having another look 46
were having better luck 235
were having coffee when 212
were having dinner here 62
were having dinner last 41
were having dinner there 202
were having dinner when 428
were having little luck 94
were having something like 46
were having supper when 132
were heading deeper into 87
were heading toward home 49
were heading toward some 72
were heading toward their 190
were heading toward what 87
were heard almost from 51
were heard clapping their 40
were heard hurrying their 48
were heard neighing over 53
were heard spreading along 69
were heard through their 65
were heard voices like 50
were heavy losses among 75
were heavy losses from 68
were held aboard ship 46
were held appears from 56
were held awaiting trial 54
were held before their 118
were held direct from 70
were held exempt from 235
were held farther back 108
were held immune from 177
were held inside their 78
were held little less 61
were held monthly during 47
were held monthly from 49
were held sacred among 86
were held through some 40
were held upside down 311
were held weekly during 99
were held without bail 499
were held without bond 53
were held without food 135
were held without trial 939
were here before most 95
were here before their 82
were here before there 114
were here before your 61
were here called upon 68
were here except their 65
were here turned into 84
were here twenty years 101
were hiding behind some 123
were hiding behind their 244
were hiding behind those 45
were hiding something from 744
were high school boys 185
were high school drop 202
were high school kids 341
were home before dark 126
were into something else 111
were john stuart mill 522
were john wilkes booth 65
were just across from 98
were just admiring these 80
were just admiring your 143
were just always there 88
were just another band 41
were just another case 80
were just another form 404
were just another girl 51
were just another item 50
were just another kind 268
were just another means 45
were just another name 69
were just another pair 121
were just another part 887
were just another sign 57
were just another step 55
were just another tool 50
were just another type 82
were just another word 47
were just another young 41
were just arriving from 258
were just arriving home 45
were just arriving when 62
were just babies when 85
were just barely able 409
were just barely hanging 81
were just barely making 93
were just barely moving 40
were just becoming clear 40
were just becoming more 88
were just beyond reach 55
were just beyond their 83
were just bubbling over 40
were just building their 54
were just bursting from 48
were just bursting into 565
were just bursting their 48
were just catching their 46
were just climbing into 86
were just covering their 53
were just crawling along 41
were just drifting along 132
were just dumped into 77
were just emerging from 3663
were just emerging into 297
were just enjoying their 44
were just entering into 173
were just entering their 203
were just entering upon 1135
were just escaping from 100
were just gathering dust 42
were just gotten clear 51
were just inches away 377
were just inches from 331
were just landed from 72
were just lifted clear 69
were just lifted from 42
were just lighting their 50
were just little bits 47
were just little boys 187
were just little guys 47
were just little kids 490
were just little ones 41
were just marching past 60
were just marked when 124
were just mounting their 52
were just plodding along 43
were just plugging along 41
were just repeating what 92
were just resuming their 58
were just roused from 93
were just settling back 43
were just settling down 1956
were just settling into 288
were just shedding their 59
were just something else 210
were just standing here 101
were just standing there 5075
were just starting back 105
were just starting down 232
were just starting from 122
were just starting into 86
were just starting their 866
were just starting upon 59
were just starting when 214
were just starting work 80
were just starting your 56
were just stepping into 263
were just stepping over 145
were just streaming down 149
were just tossed into 40
were just twelve years 59
were just twenty years 146
were kept aboard ship 61
were kept afloat only 82
were kept always ready 62
were kept before their 70
were kept behind bars 188
were kept closed during 200
were kept closed from 56
were kept fairly busy 168
were kept fairly clean 55
were kept fairly well 338
were kept hidden away 131
were kept hidden from 622
were kept inside their 59
were kept locked away 192
were kept locked during 74
were kept locked when 41
were kept pinned down 89
were kept pretty busy 554
were kept pretty much 166
were kept pretty well 229
were kept secret among 44
were kept secret during 104
were kept secret even 289
were kept secret from 5989
were kept secret till 114
were kept standing there 72
were kept wholly from 62
were kept without food 709
were kind enough when 46
were laid across from 169
were laid across their 76
were laid across these 180
were laid before john 49
were laid before laud 40
were laid before lord 83
were laid before their 92
were laid before these 58
were laid before those 68
were laid before your 86
were laid beside their 65
were laid beside those 411
were laid upside down 110
were last sunday week 47
were late should have 64
were late without good 43
were least common among 69
were least likely among 55
were leaving behind some 45
were leaving behind their 190
were leaving behind were 62
were leaving school early 98
were leaving without saying 48
were left became more 43
were left behind along 130
were left behind among 56
were left behind during 359
were left behind fell 41
were left behind felt 145
were left behind from 370
were left behind have 144
were left behind here 140
were left behind like 250
were left behind made 195
were left behind must 54
were left behind only 137
were left behind sick 110
were left behind some 48
were left behind their 41
were left behind there 512
were left behind took 40
were left behind upon 173
were left behind were 1456
were left behind when 2974
were left behind will 194
were left fairly free 43
were left frigid were 49
were left guarding their 122
were left intact during 50
were left intact when 90
were left little else 129
were left little grub 50
were left little time 57
were left looked very 45
were left pretty much 3747
were left pretty well 191
were left reached lake 57
were left regent during 79
were left standing along 44
were left standing among 42
were left standing face 88
were left standing from 48
were left standing idle 41
were left standing like 72
were left standing only 48
were left standing open 120
