waddling or unsteady gait 78
wanted to operate from 66
wanted to operate more 43
wanted to operate their 56
wanted to operate upon 47
wanted to perfect their 90
wanted to perform more 112
wanted to perform oral 61
wanted to perform some 352
wanted to perform such 48
wanted to perform their 143
wanted to perform these 52
wanted to perform well 481
wanted to portray life 41
wanted to portray their 67
wanted to possess more 41
wanted to possess their 87
wanted to possess these 47
wanted to possess what 52
wanted to predict what 75
wanted to prepare some 113
wanted to prepare their 189
wanted to present here 50
wanted to present only 146
wanted to present some 212
wanted to present their 595
wanted to present these 195
wanted to present those 46
wanted to present what 51
wanted to present your 55
wanted to preside over 798
wanted to pretend like 42
wanted to pretend nothing 101
wanted to pretend there 89
wanted to prevail over 105
wanted to prevail upon 80
wanted to prevent from 162
wanted to prevent india 53
wanted to prevent more 121
wanted to prevent other 153
wanted to prevent some 55
wanted to prevent such 373
wanted to prevent their 509
wanted to prevent these 139
wanted to prevent those 47
wanted to prevent what 85
wanted to prevent your 71
wanted to proceed along 63
wanted to proceed from 201
wanted to proceed more 276
wanted to procure from 70
wanted to procure some 73
wanted to produce good 73
wanted to produce high 41
wanted to produce more 824
wanted to produce only 135
wanted to produce some 175
wanted to produce such 94
wanted to produce their 168
wanted to produce were 61
wanted to produce what 56
wanted to produce work 50
wanted to project into 40
wanted to project their 54
wanted to promote from 42
wanted to promote good 57
wanted to promote more 252
wanted to promote peace 86
wanted to promote some 64
wanted to promote their 404
wanted to promote these 54
wanted to promote what 47
wanted to propose some 45
wanted to protect from 421
wanted to protect other 45
wanted to protect some 74
wanted to protect their 5074
wanted to protect these 155
wanted to protect those 165
wanted to protect were 53
wanted to protect what 323
wanted to protect young 50
wanted to protect your 319
wanted to protest what 42
wanted to protest when 77
wanted to provide care 104
wanted to provide food 176
wanted to provide free 61
wanted to provide good 85
wanted to provide jobs 44
wanted to provide more 964
wanted to provide only 50
wanted to provide some 644
wanted to provide such 83
wanted to provide their 398
wanted to provide these 77
wanted to provide those 46
wanted to provide well 88
wanted to provide what 43
wanted to provide work 60
wanted to provide young 41
wanted to publish more 133
wanted to publish only 42
wanted to publish some 247
wanted to publish such 48
wanted to publish their 279
wanted to publish these 107
wanted to publish what 61
wanted to publish your 48
wanted to question some 55
wanted to question what 45
wanted to reaffirm their 87
wanted to reassert their 167
wanted to reassure their 77
wanted to rebuild their 349
wanted to receive from 275
wanted to receive holy 151
wanted to receive more 328
wanted to receive some 119
wanted to receive such 42
wanted to receive their 223
wanted to receive these 52
wanted to receive your 52
wanted to reclaim some 47
wanted to reclaim their 233
wanted to reclaim what 62
wanted to recover from 282
wanted to recover lost 114
wanted to recover some 148
wanted to recover their 387
wanted to recover what 121
wanted to recreate what 55
wanted to recruit more 228
wanted to recruit some 50
wanted to recruit young 42
wanted to redress their 40
wanted to reflect upon 90
wanted to refrain from 377
wanted to refresh their 56
wanted to refresh your 44
wanted to relieve some 86
wanted to relieve their 162
wanted to relieve your 93
wanted to replace some 97
wanted to replace such 44
wanted to replace their 269
wanted to replace these 140
wanted to replace those 85
wanted to replace what 123
wanted to reserve some 65
wanted to reserve their 70
wanted to resolve some 49
wanted to resolve their 99
wanted to resolve these 49
wanted to respect their 110
wanted to respect your 53
wanted to restore good 67
wanted to restore peace 169
wanted to restore some 218
wanted to restore their 434
wanted to restore what 109
wanted to retrace their 47
wanted to reverse their 68
wanted to reverse what 54
wanted to revisit some 57
wanted to salvage from 60
wanted to salvage some 72
wanted to salvage their 71
wanted to salvage what 130
wanted to satisfy some 48
wanted to satisfy their 605
wanted to satisfy your 81
wanted to scratch their 64
wanted to sharpen their 101
wanted to shelter their 41
wanted to shorten their 48
wanted to snuggle down 109
wanted to snuggle into 74
wanted to somehow make 108
wanted to squeeze into 70
wanted to squeeze more 48
wanted to strangle your 53
wanted to stretch their 291
wanted to stretch your 44
wanted to suggest some 152
wanted to suggest what 44
wanted to support only 45
wanted to support such 69
wanted to support their 557
wanted to support these 49
wanted to support those 60
wanted to support what 65
wanted to support your 49
wanted to sustain their 90
wanted to tighten their 52
wanted to triumph over 274
wanted to uncover what 44
wanted to upgrade from 43
wanted to upgrade their 319
wanted to utilize their 93
wanted to venture into 420
wanted to welcome your 40
wanted to whisper into 44
wanted to whittle down 95
wanted to withdraw from 2695
wanted to withdraw into 191
wanted to withdraw some 96
wanted to withdraw their 442
wanted to withhold from 104
wanted to witness their 74
wanted to witness what 66
wanted to worship their 51
warden of toynbee hall 835
warmed by central heating 104
warmed by passage over 46
warmed by radiation from 219
warmly the offered hand 54
warned by letters from 60
warned in advance what 110
warned in advance when 69
warned me against bringing 96
warned me against card 59
warned me against coming 76
warned me against ever 81
warned me against giving 106
warned me against having 93
warned me against making 146
warned me against reading 56
warned me against saying 61
warned me against such 388
warned me against taking 300
warned me against these 80
warned me against trying 119
warned me against what 69
warned me against your 68
warned of impending doom 189
warned of trouble ahead 129
warned to abstain from 534
warned to consult their 46
warned to protect their 68
warned to refrain from 702
warned to withdraw from 106
warned to withdraw their 63
warned us against giving 44
warned us against making 117
warned us against reading 48
warned us against such 412
warned us against taking 179
warned us against these 87
warned us against those 55
warned us against trying 109
warned us against what 55
warnings of impending doom 401
warnings of increasing years 42
warnings of preceding ages 44
warnings of trouble ahead 163
warnings to abstain from 56
warnings to refrain from 93
washed in caustic soda 42
washed in several days 45
washed in sterile salt 83
washed or scoured wool 72
washed or scraped away 44
washed the mouthful down 99
washed the pebbles clean 84
washed the streets clean 71
washed the surface clean 64
washed the topsoil away 52
washed the trouble from 44
washed the western side 54
washes the northern side 42
washes the western side 61
wasted in efforts made 72
wasted in traffic jams 117
wasted in useless work 82
wasted my precious time 170
wasted no precious time 106
wasted no regrets over 45
wasted on objects like 86
wasted the greatest part 104
wasted the precious days 74
wasted the precious time 222
wasted the precious years 40
wastes be removed from 53
wastes in question will 200
wastes of america have 53
wastes of colonial india 47
wastes of eternal snow 73
wastes or material into 47
wastes the precious time 41
watching an episode from 40
watching in silence from 61
watching it crumble away 42
watching me closely from 67
watching the animals come 68
watching the assault from 73
watching the bathroom door 62
watching the bedroom door 66
watching the bubbles break 55
watching the bubbles over 118
watching the bubbles rise 266
watching the candles burn 77
watching the carriage till 45
watching the chicago bears 50
watching the chicken coop 50
watching the compass bearing 486
watching the compass card 40
watching the compass well 68
watching the contest from 149
watching the credits roll 82
watching the crimson glow 45
watching the curtain rise 55
watching the dancers from 107
watching the declining health 67
watching the departing ship 47
watching the display from 48
watching the distant door 41
watching the emotions play 70
watching the endless flow 68
watching the episode from 57
watching the exchange from 95
watching the flowers grow 109
watching the funeral from 50
watching the gradual birth 84
watching the harvest moon 52
watching the headline news 94
watching the instant when 56
watching the kitchen door 85
watching the lightning bugs 109
watching the lightning from 46
watching the lightning play 184
watching the minutes pass 94
watching the minutes tick 217
watching the monster from 57
watching the national news 164
watching the natives during 50
watching the network news 148
watching the nightly news 574
watching the pacific from 42
watching the passers from 49
watching the patient walk 327
watching the poultry from 42
watching the process from 158
watching the process hour 287
watching the results come 57
watching the retreating form 93
watching the returns come 76
watching the returns from 48
watching the rhythmic rise 53
watching the scenery from 69
watching the scenery pass 334
watching the scenery roll 95
watching the seconds tick 163
watching the shadows cast 150
watching the shadows come 49
watching the shadows fall 48
watching the shadows from 119
watching the shadows grow 82
watching the shadows made 51
watching the shadows move 143
watching the shadows pass 42
watching the shadows play 107
watching the shadows rise 44
watching the shadowy fish 45
watching the sunrise from 290
watching the sunrise over 172
watching the swiftly moving 42
watching the tonight show 659
watching the traffic flow 128
watching the traffic from 45
watching the traffic move 113
watching the traffic pass 479
watching the traffic whiz 81
watching the transit from 60
watching the unfolding buds 54
watching the village come 40
watching the visitor drop 67
watching the workman will 41
watching the yankees game 46
watching the yankees play 72
watching to prevent their 54
waters at bridger pass 55
waters at madeira have 41
waters be gathered into 127
waters in certain areas 47
waters in coastal areas 68
waters in question were 160
waters in valleys join 64
waters is derived from 200
waters is divided into 73
waters is usually less 91
waters is usually very 47
waters of ancient lake 66
waters of babylon there 379
waters of babylon when 55
waters of baptism from 90
waters of baptism have 150
waters of baptism into 48
waters of baptism over 57
waters of baptism were 188
waters of british north 288
waters of coastal areas 53
waters of crooked lake 42
waters of crystal lake 71
waters of eternal life 2379
waters of eternal youth 91
waters of geologic ages 219
waters of jackson lake 61
waters of northern lake 89
waters of northern north 140
waters of northern south 125
waters of oblivion flow 63
waters of oblivion have 117
waters of pyramid lake 166
waters of several other 157
waters of shallow depth 43
waters of southern south 61
waters of spencer gulf 54
waters of stanley pool 53
waters of unknown depth 181
waters of western lake 151
waters of western north 164
waters the country west 42
waters the western part 45
waters to deposit their 54
waters to protect their 47
weakening of average health 57
weakening of british rule 57
weakening of control over 489
weakening of familial ties 41
weakening of kinship ties 642
weakening of national ties 59
weakening the british hold 41
weakening the directing role 40
weakening the exchange rate 49
weakening the marriage bond 56
weakens the arterial wall 93
weakens the exchange rate 48
weakest of mankind have 50
weapons as machine guns 75
weapons be removed from 117
weapons in certain areas 94
weapons in limited wars 191
weapons in question were 136
weapons is evident from 44
weapons of defense must 44
weapons of defense were 164
weapons of liberty ever 64
weapons of limited range 49
weapons of offense were 69
weapons of sharper edge 86
weapons of shorter range 97
weapons of warfare from 53
weapons of warfare have 92
weapons of warfare used 76
weapons of warfare were 366
weapons of warfare will 152
weapons on british soil 195
weapons on canadian soil 252
weapons on european soil 235
weapons on foreign soil 81
weapons on spanish soil 68
weapons or control over 187
weapons the germans were 46
weapons to achieve their 145
weapons to counter those 43
weapons to destroy life 58
weapons to destroy their 151
weapons to enforce their 77
weapons to enhance their 86
weapons to increase their 74
weapons to prevent their 107
weapons to protect their 378
weapons to refrain from 68
weapons to replace those 117
weapons to support their 77
weathering of certain rock 49
weathering of exposed rock 261
weavers of norwich were 54
weavers to improve their 167
weavers to increase their 51
weavers to produce cloth 68
weavers to produce more 48
wedded at camelot unto 67
wedded to opinions full 175
weddings of ancient days 84
wedged in between high 61
wedged in between huge 42
wedged in between other 193
wedged in between some 214
wedged in between their 129
wedged in between these 462
wedged in between those 203
wedged in between three 160
wedged in between your 112
wedged it utterly from 49
wedged so tightly into 66
wedges to squeeze over 342
weekly to discuss their 406
weekly to discuss ways 61
weekly to discuss what 117
weighing it against other 77
weighing it against what 49
weighing of motives must 48
weighing the residue from 80
weighing the residue left 129
weighs king richard down 244
weighs so strongly upon 95
weight at election time 93
weight be divided into 44
weight be removed from 64
weight by increasing their 44
weight by increasing your 60
weight by stomach tube 60
weight he derived from 90
weight in certain areas 56
weight in decision making 1062
weight in diamonds even 47
weight in infants born 67
weight in national life 68
weight in several ways 56
weight is between three 63
weight is brought back 49
weight is brought down 122
weight is brought from 42
weight is brought into 64
weight is brought upon 60
weight is carried down 51
weight is carried from 50
weight is carried over 182
weight is carried upon 97
weight is derived from 381
weight is divided among 43
weight is divided into 260
weight is dropped down 104
weight is dropped from 380
weight is dropped into 44
weight is dropped onto 109
weight is dropped upon 55
weight is evident from 78
weight is forward over 48
weight is imposed upon 54
weight is lowered from 48
weight is lowered into 44
weight is rapidly lost 44
weight is reduced from 161
weight is released from 159
weight is removed from 914
weight is shifted back 109
weight is shifted from 768
weight is shifted onto 371
weight is shifted over 211
weight is usually from 97
weight is usually less 249
weight is usually lost 64
weight is usually more 48
weight is usually much 46
weight is usually only 41
weight is usually used 65
weight is usually very 99
weight of acrylic acid 64
weight of advancing years 653
weight of affairs from 51
weight of affairs upon 70
weight of animals from 51
weight of anxiety from 149
weight of arsenic acid 101
weight of boasted gain 41
weight of british arms 80
weight of calumny will 101
weight of caustic lime 98
weight of caustic soda 555
weight of compact bone 63
weight of decision making 200
weight of declining years 63
weight of everything else 146
weight of exhaust steam 130
weight of ferrous iron 67
weight of fifteen tons 85
weight of fifteen years 60
weight of foreign debt 68
weight of freight cars 79
weight of history upon 72
weight of impending doom 66
weight of increasing years 145
weight of infants born 411
weight of material from 116
weight of material into 43
weight of material left 46
weight of material life 85
weight of material lost 53
weight of material must 41
weight of material used 1087
weight of material will 214
weight of mercury into 56
weight of mercury must 59
weight of mercury used 40
weight of mercury will 102
weight of national evil 78
weight of nitrous acid 213
weight of nucleic acid 405
weight of numbers among 60
weight of numbers bore 66
weight of numbers from 74
weight of numbers gave 60
weight of numbers have 49
weight of numbers into 56
weight of numbers made 130
weight of numbers meant 45
weight of numbers must 104
weight of numbers soon 45
weight of numbers told 254
weight of numbers were 83
weight of numbers when 134
weight of numbers will 151
weight of overlying beds 60
weight of overlying rock 1073
weight of overlying snow 261
weight of overlying soil 116
weight of pensive pale 42
weight of potatoes from 152
weight of primary noon 342
weight of produce from 45
weight of protein from 62
weight of refined gold 81
weight of residue from 47
weight of residue left 116
weight of resolve upon 194
weight of seventy tons 130
weight of seventy years 443
weight of several heavy 40
weight of several tons 441
weight of shelled corn 127
weight of slavery fell 58
weight of slavish toil 64
weight of solution used 46
weight of solvent used 93
weight of suffering upon 45
weight of support from 49
weight of taxation fell 144
weight of taxation from 203
weight of taxation laid 105
weight of taxation must 45
weight of taxation upon 200
weight of vengeance fall 48
weight of wrought gold 179
weight of wrought iron 340
weight on capitol hill 83
weight on forward foot 167
weight or improve your 95
weight or percent body 173
weight the central bank 49
weight the results from 43
weight to deserve your 47
weight to factors other 82
weight to factors such 149
weight to forward foot 271
weight to improve their 97
weight to improve your 87
weight to prevent their 53
weight to results from 49
weight to several tons 41
welded or riveted into 41
welded or seamless pipe 150
welded or seamless tubing 64
welded the country into 144
welded to wrought iron 112
welter of marconi lies 46
welter of material into 90
wheeling in circles over 44
wheeling the vehicle into 55
wheels of culture were 67
wheels of fortune were 55
wheels of history back 48
wheels of history have 48
wheels of history turn 209
wheels of history were 64
wheels of history will 40
wheels of justice from 55
wheels of justice have 116
wheels of justice move 312
wheels of justice moving 48
wheels of justice over 44
wheels of justice turn 1051
wheels of justice were 481
wheels of justice will 122
wheels of railway cars 80
wheels of society turn 107
wheels of unequal size 115
wheels to prevent their 114
whence he brought away 196
whence he brought back 1917
whence he brought down 41
whence he brought forth 146
whence he brought home 361
whence he brought some 55
whence he carried away 291
whence he crossed into 154
whence he crossed over 568
whence he derived some 160
whence he dropped down 49
whence he emerged only 250
whence he entered into 185
whence he escaped into 160
whence he escaped only 78
whence he himself came 481
whence he hurried away 105
whence he marched along 42
whence he marched into 42
whence he marched upon 105
whence he removed into 242
whence he sallied forth 408
whence he sallies forth 48
whence he slipped down 190
whence he swooped down 49
whence he usually drew 54
whence is faintly heard 253
whence it emerges into 45
whence it escaped into 56
whence it escapes into 289
whence it extends along 125
whence it extends into 391
whence it extends over 60
whence it follows also 183
whence it follows from 485
whence it radiates forth 105
whence it radiates into 47
whence it sallies forth 51
whence it tumbled into 152
whence my sorrows spring 42
whence the ancient name 90
whence the british flag 61
whence the bullets came 413
whence the company were 43
whence the engravings were 40
whence the general form 41
whence the general name 80
whence the generic name 705
whence the germans were 42
whence the greatest part 451
whence the impulse came 138
whence the letters came 136
whence the letters were 168
whence the lightning came 165
whence the mandate sped 57
whence the material came 172
whence the members were 74
whence the message came 135
whence the missile came 110
whence the natives call 64
whence the natives were 40
whence the passage into 98
whence the peasants have 48
whence the perfume came 99
whence the picture came 46
whence the popular name 847
whence the present name 482
whence the present saying 116
whence the question came 90
whence the rambler will 43
whence the records were 41
whence the regular breath 81
whence the remains were 40
whence the savages came 222
whence the shadows fall 203
whence the sorrows flow 190
whence the spirits flow 43
whence the stranger came 314
whence the thoughts were 40
whence the trouble came 40
whence the victors came 48
whence thy essence came 67
whence we receive these 116
whereas an increase from 131
whereas at present many 42
whereas at present only 156
whereas at present their 43
whereas at present there 318
whereas he asserts just 76
whereas he himself felt 58
whereas he himself held 46
whereas in america only 41
whereas in america there 186
whereas in britain only 148
whereas in britain there 265
whereas in britain these 54
whereas in british india 107
whereas in certain areas 47
whereas in certain other 320
whereas in chaucer nothing 53
whereas in females there 78
whereas in general there 40
whereas in germany only 98
whereas in germany there 222
whereas in germany these 54
whereas in ireland there 52
whereas in laminar flow 71
whereas in previous eras 43
whereas in previous years 550
whereas in private there 244
whereas in quantum theory 59
whereas in several other 169
whereas it appeared from 94
whereas it becomes more 157
whereas it differs from 72
whereas it follows from 138
whereas it implies only 493
whereas it related only 80
whereas it results from 130
whereas it usually took 69
whereas my trouble will 41
whereas no effects were 72
whereas no knights have 68
whereas the animals have 80
whereas the anterior lobe 88
whereas the anterior part 140
whereas the anterior wall 47
whereas the apostle saith 89
whereas the apostle says 206
whereas the ascending limb 72
whereas the athenians were 70
whereas the average cost 417
whereas the average depth 114
whereas the average farm 58
whereas the average from 40
whereas the average gain 71
whereas the average length 293
whereas the average life 187
whereas the average male 218
whereas the average rate 425
whereas the average ratio 102
whereas the average size 426
whereas the average time 150
whereas the average unit 46
whereas the average wage 362
whereas the british army 164
whereas the british have 136
whereas the british tend 52
whereas the british used 50
whereas the british were 596
whereas the central areas 42
whereas the central asian 40
whereas the central bank 249
whereas the central body 45
whereas the central city 43
whereas the central core 59
whereas the central ones 50
whereas the central part 378
whereas the central zone 53
whereas the chinese have 179
whereas the chinese were 288
whereas the chronic form 164
whereas the commons were 44
whereas the company have 49
whereas the company were 48
whereas the contact angle 46
whereas the control rats 48
whereas the correct date 47
whereas the currant will 136
whereas the current rate 55
whereas the deviation from 49
whereas the division into 69
whereas the divorce rate 66
whereas the elderly have 51
whereas the emission from 53
whereas the enzymes from 45
whereas the epicure must 169
whereas the european union 444
whereas the exchange rate 181
whereas the extract from 67
whereas the failure rate 87
whereas the females have 172
whereas the females were 133
whereas the figures were 95
whereas the following ones 41
whereas the following three 66
whereas the general body 42
whereas the general case 40
whereas the general rate 87
whereas the general rule 211
whereas the general term 40
whereas the general theory 87
whereas the general will 91
whereas the germans have 145
whereas the germans lost 73
whereas the germans were 522
whereas the greatest part 173
whereas the greatest wealth 41
whereas the greatest work 77
whereas the highest note 57
whereas the highest rate 93
whereas the imports from 90
whereas the increase from 93
whereas the instant case 89
whereas the israelis were 61
whereas the italians have 44
whereas the italians were 109
whereas the journey from 40
whereas the language used 47
whereas the largest ones 68
whereas the largest part 57
whereas the largest single 59
whereas the lateral ones 40
whereas the lateral part 67
whereas the lateral view 55
whereas the lateral wall 59
whereas the liberal arts 51
whereas the lighter ones 72
whereas the literal meaning 49
whereas the material from 98
whereas the material used 58
whereas the maximum depth 99
