wan light which she 47
was again level with 56
was again lifting its 56
was again light and 55
was again lined with 90
was again looking for 651
was again looking out 378
was again lower than 215
was again meeting with 53
was again mixed with 173
was again moved and 191
was again moved that 125
was again named for 89
was again noted and 78
was again noted that 441
was again opening his 58
was again playing with 159
was again pleading for 42
was again pleading with 45
was again putting him 94
was again quiet and 172
was again quiet for 91
was again rabid with 47
was again raising his 52
was again raising its 288
was again reared and 72
was again round this 40
was again rubbing his 54
was again ruled out 147
was again running for 170
was again running low 60
was again running out 268
was again seated and 48
was again seated with 60
was again seeking for 45
was again seething with 78
was again setting out 120
was again shaking his 46
was again short and 43
was again showing his 55
was again showing its 61
was again shown that 425
was again singled out 800
was again sitting for 54
was again sitting with 152
was again small and 42
was again smiling and 47
was again smooth and 69
was again speaking with 43
was again spent with 67
was again spread out 104
was again staring out 51
was again staying with 215
was again still and 137
was again strong and 261
was again taken and 813
was again taken for 199
was again taken ill 1789
was again taken off 503
was again taken out 994
was again taken with 341
was again talking with 107
was again teamed with 96
was again teeming with 49
was again thrown off 260
was again thrown out 1470
was again thrust out 53
was again tried and 335
was again tried for 364
was again tried out 44
was again tried with 124
was again turning his 75
was again twice read 135
was again under all 58
was again under her 64
was again under his 167
was again under one 54
was again under that 98
was again under way 2439
was again urged that 252
was again voted that 50
was again waiting for 301
was again walking with 72
was again where she 53
was again wiped out 127
was again within his 134
was again working for 320
was again working with 257
was again writing for 58
was agony waiting for 54
was aided rather than 115
was aimed above all 280
was aimed first and 166
was alert again and 40
was alike feared and 55
was alike unfit for 74
was alive after all 1530
was alive after his 168
was alive after that 161
was alive again and 557
was alive again for 68
was alive again with 247
was alive could not 61
was alive rather than 71
was alive right now 106
was alive still and 53
was alive today and 117
was alive until she 65
was alive within her 142
was alive within him 152
was alive within that 179
was alive would not 51
was alone after all 154
was alone after her 60
was alone after his 51
was alone again and 536
was alone again for 89
was alone again now 55
was alone again she 214
was alone again that 103
was alone again with 1088
was alone liable for 54
was alone longer than 71
was alone nearly all 43
was alone until she 54
was alone valid and 52
was alone waiting for 76
was alpha delta phi 73
was amazing about this 80
was ample basis for 347
was ample cause for 1224
was ample cover for 78
was ample field for 92
was ample grass for 43
was ample grazing for 52
was ample money for 47
was ample proof for 41
was ample proof that 2818
was ample reason for 2667
was ample reason why 170
was ample scope for 2778
was ample space and 113
was ample space for 1929
was ample warning that 110
was ample water and 66
was ample water for 174
was amply borne out 1098
was amply cared for 41
was amply large for 45
was amply shown that 41
was amusing rather than 194
was anything about her 250
was anything about him 283
was anything about his 160
was anything about that 93
was anything about them 130
was anything about this 83
was anything amiss with 390
was anything either his 61
was anything funny going 43
was anything lacking for 49
was anything rather than 3047
was anything really new 41
was anything which had 79
was anything which she 77
was anything which they 181
was anything which was 127
was anything worse than 614
was april fools day 43
was aptly named and 49
was aptly named for 163
was arguing about his 45
was arguing about how 56
was arguing about this 46
was arguing about who 67
was arguing hotly with 46
was arising which was 112
was armed either with 56
was ashen white and 113
was asked about all 149
was asked about and 122
was asked about any 209
was asked about being 98
was asked about both 42
was asked about death 102
was asked about each 196
was asked about god 116
was asked about her 2715
was asked about him 355
was asked about his 8937
was asked about how 743
was asked about its 289
was asked about one 256
was asked about our 93
was asked about that 967
was asked about them 380
was asked about things 62
was asked about this 3042
was asked about two 116
was asked about was 45
was asked about who 72
was asked about why 118
was asked about you 64
was asked after each 84
was asked after his 188
was asked again and 948
was asked again for 105
was asked every day 64
was asked first and 55
was asked later how 79
was asked later why 88
was asked rather than 48
was asked under oath 139
was asked where and 82
was asked where her 202
was asked where his 451
was asked where she 781
was asked where they 214
was asked where this 53
was asked where was 108
was asked which had 49
was asked which leg 54
was asked which one 352
was asked which she 145
was asked which was 618
was asked which way 90
was awake after all 77
was awake again and 425
was awake below him 100
was awake nearly all 112
was awake until she 47
was awake while you 46
was awake within him 125
was aware above all 42
was aware again that 75
was aware could not 80
was aware dimly that 42
was aware would not 75
was awful sorry and 63
was awful sorry for 80
was badly aimed and 148
was badly armed and 69
was badly beaten and 1663
was badly beaten but 93
was badly beaten for 87
was badly beaten with 110
was badly built and 176
was badly burnt and 272
was badly cared for 56
was badly drawn and 96
was badly faded and 75
was badly heated and 44
was badly holed and 197
was badly mixed with 47
was badly paved and 75
was badly sited and 58
was badly split and 220
was badly strung out 77
was badly timed and 178
was badly upset and 65
was baked every day 47
was based above all 747
was based could not 258
was based first and 350
was based shows that 139
was based would not 149
was bathed every day 86
was beaten again and 356
was beaten badly and 133
was beaten black and 504
was beaten could not 41
was beaten every day 246
was beaten until his 136
was beaten until she 157
was beaten worse than 47
was begun about may 104
was begun about one 94
was begun about six 58
was begun about ten 97
was begun about that 49
was begun about this 192
was begun about two 196
was begun after her 72
was begun after his 161
was begun after this 49
was begun after you 55
was begun again and 217
was begun again with 141
was begun first and 47
was begun later than 96
was begun nearly two 66
was begun under him 51
was begun under his 643
was begun under this 72
was begun which had 75
was begun which has 208
was begun which led 127
was begun which was 574
was begun within six 40
was begun within two 94
was below anything that 73
was below decks and 56
was below rather than 169
was bending above her 106
was bending above him 94
was bending under his 46
was bible study and 46
was binding about his 45
was black about her 42
was black about him 61
was black above and 67
was black again and 52
was black gloom and 64
was black labor that 119
was black leather and 92
was black leather with 82
was black magic and 41
was black mixed with 43
was black night and 174
was black night now 47
was black people who 111
was black rather than 194
was black smoke and 49
was black water and 128
was black within him 48
was black women who 138
was blaming others for 57
was blind drunk and 224
was blood gushing out 45
was blood mixed with 105
was blood money and 53
was blood pouring out 178
was blood running out 189
was blood under her 44
was blood under his 46
was blood which had 63
was blood which was 98
was blowing about her 140
was blowing fresh and 320
was blowing smoke and 47
was blowing smoke out 44
was blowing smoke rings 279
was blowing strong and 275
was blown about and 52
was blown about her 149
was blown about his 42
was blown apart and 198
was blown apart with 69
was blown hither and 222
was blown loose and 47
was blown quite out 68
was blown right off 347
was blown right out 384
was blunt about his 185
was blunt about its 48
was blunt about this 59
was boiling water and 75
was boiling water for 357
was boiling within him 155
was booming again and 55
was bored rather than 51
was bored silly with 58
was bored stiff and 140
was bored stiff with 357
was bored waiting for 52
was borne after her 49
was borne after him 50
was borne after them 48
was borne aloft and 98
was borne beneath that 44
was borne hither and 51
was bound about her 334
was bound about his 435
was bound about with 1788
was bound above all 124
was bound first and 44
was bound first for 99
was bound hands and 172
was bound round and 96
was bound round her 235
was bound round his 719
was bound round with 713
was bound tight with 65
was bound under her 40
was bound under his 71
was bound under its 101
was bound under oath 68
was bound would not 85
was boxed within our 63
was breaking apart and 194
was breaking loose and 135
was breaking ranks with 81
was breaking under her 41
was breaking under his 54
was breaking under its 49
was breaking within her 51
was breaking within him 47
was breast feeding her 83
was breathing again and 65
was breathing easier and 103
was breathing easier now 244
was breathing easily and 205
was breathing easily now 50
was breathing fresh air 157
was breathing quick and 50
was breathing short and 82
was brewing which was 125
was brewing within her 47
was brewing within him 58
was brief about this 41
was brisk rather than 40
was broad awake and 309
was broad awake now 127
was broad based and 182
was broad rather than 248
was broke again and 127
was brown rather than 178
was bruno burnt and 46
was brute force and 61
was built about his 40
was built about one 718
was built about six 217
was built about ten 631
was built about that 415
was built about them 45
was built about this 519
was built about two 1550
was built above all 47
was built above and 89
was built above his 66
was built above its 57
was built above them 102
was built above this 61
was built above two 54
was built after all 41
was built after her 89
was built after his 633
was built after its 52
was built after our 72
was built after that 145
was built after this 177
was built again and 48
was built again with 51
was built broad and 41
was built could not 120
was built every year 121
was built first and 679
was built first for 61
was built first with 64
was built flush with 152
was built later and 272
was built later for 58
was built later than 620
was built later that 113
was built level with 41
was built nearby and 157
was built nearby for 78
was built nearly two 124
was built rather than 138
was built right out 190
was built round and 80
was built round him 43
was built round them 94
was built round this 87
was built round two 149
was built round with 91
was built small and 45
was built strong and 44
was built under her 67
was built under his 1387
was built under its 56
was built under one 69
was built under this 134
was built until now 45
was built where his 53
was built where now 48
was built where they 48
was built which can 43
was built which had 114
was built which has 102
was built which now 64
was built which ran 41
was built which was 897
was built within his 46
was built within its 163
was built within one 119
was built within this 75
was built within two 123
was built would not 69
was bureau chief for 73
was burning above and 74
was burning beneath his 49
was burning dimly and 108
was burning leaves and 54
was burning lower and 45
was burning under his 89
was burning under our 46
was burning within her 203
was burning within him 709
was burning within his 44
was burning within them 99
was burnt after being 48
was burnt after his 48
was burnt alive and 110
was burnt alive for 707
was burnt alive with 415
was burnt black and 78
was burnt brown and 67
was burnt while its 70
was burst within him 41
was busting people all 43
was buzzing about her 70
was buzzing about his 118
was buzzing about how 44
was buzzing about this 53
was cagey about his 73
was calling about her 54
was calling about his 83
was calling about was 69
was calling after her 225
was calling after him 205
was calling after them 140
was calling again and 61
was calling again for 72
was calling aloud for 90
was calling balls and 63
was calling every day 158
was caned every day 110
was casting about for 7544
was casting about him 69
was casting about how 89
was casting aside his 47
was casting round for 198
was causing alarm and 62
was causing havoc with 94
was chafing under his 94
was chafing under this 88
was chain smoking and 52
was chalk white and 235
was chalk white with 59
was changing after all 63
was changing again and 41
was changing color and 49
was changing every day 847
was changing hands all 72
was changing hands and 132
was changing hands for 62
was changing hands with 43
was changing round him 62
was changing shape and 55
was changing under his 70
was chasing after her 286
was chasing after him 447
was chasing after his 86
was chasing after them 174
was chasing after you 90
was chewing betel nut 73
was chiding fanny for 91
was chief clerk and 174
was chief clerk for 109
was chief judge and 60
was chief owner and 44
was chief pilot and 45
was chief pilot for 114
was chief rather than 42
was chief scout for 60
was child abuse and 48
was china rather than 69
was china which had 71
was china which was 69
was cited above for 40
was cited again and 197
was cited again for 46
was cited showing that 129
was cited twice for 75
was civic rather than 91
was civil rather than 292
was clark gable and 44
was class based and 44
was class leader and 54
was class rather than 80
was cleaning house and 103
was close about her 106
was close about him 70
was close about them 75
was close above him 45
was close above his 63
was close above them 45
was close after him 160
was close after them 91
was close fitting and 74
was close under her 41
was close under his 67
was close under our 136
was closing about her 108
was closing about him 163
was closing about them 100
was closing round her 198
was closing round him 414
was closing round them 184
was color blind and 219
was color coded and 42
was color coded for 43
was comic rather than 92
was cooking bacon and 90
was cooking lunch for 63
was craving rather than 92
was crazy about all 103
was crazy about and 133
was crazy about both 45
was crazy about her 5732
was crazy about him 4463
was crazy about his 813
was crazy about men 50
was crazy about old 45
was crazy about one 88
was crazy about our 52
was crazy about that 1435
was crazy about them 622
was crazy about this 394
was crazy about was 61
was crazy about you 1555
was crazy after all 160
was crazy drunk and 72
was crazy horse who 82
was creamy smooth and 45
was creamy white and 191
was creamy white with 89
was creating havoc for 43
was creating havoc with 149
was creating order and 55
was creating within her 173
was crept under her 82
was cross about that 49
was cunning rather than 89
was cured after two 95
was curly rather than 67
was cursing under her 49
was cursing under his 343
was cutting grass and 65
was cutting grass for 70
was cutting grass with 79
was cutting loose with 57
was cutting short her 41
was cutting short his 166
was daily beset with 187
was daily faced with 51
was daily feeding her 50
was daily gaining new 43
was daily growing and 63
was daily hoped for 40
was daily looking for 115
was daily looking with 68
was daily praying for 40
was daily showing her 57
was daily turning him 45
was daily under his 45
was dance music and 75
was dancing about and 167
was dancing about him 41
was dancing about with 254
was dancing again and 64
was dancing again with 112
was dancing every day 64
was dancing round and 88
was dancing round him 63
was dancing round its 48
was dancing round them 41
was dangling after her 42
was darning socks and 45
was darting hither and 78
was dashing about with 61
was dated about two 62
was dated later than 152
was dated nearly two 46
was deadly quiet and 96
was deadly still and 42
was deadly tired and 77
was deadly white and 287
was dearly loved and 236
was deathly quiet and 232
was deathly quiet for 71
was deathly quiet now 61
was deathly still and 183
was deathly tired and 49
was deathly white and 399
was defeat borne with 129
was dense jungle and 67
was deter mined that 120
was digging holes for 87
was digging under his 40
was dimly aware that 10384
was dirty blond and 48
was dirty brown and 45
was doubt about his 182
was doubt about how 96
was doubt about its 162
was doubt about this 73
was drawing after him 40
was drawing close and 105
was drawing close for 90
was drawing every day 55
was drawing large and 40
was drawing level with 127
was drawing lines and 45
was drawing nearer and 1961
was drawing nearer day 58
was drawing nearer with 92
was drawing plans for 200
was drawing rapid but 50
was drawing water and 780
was drawing water for 223
was drawing water out 238
was drawing water with 90
was drawn about her 117
was drawn about him 44
was drawn about his 65
was drawn about this 103
was drawn above all 112
was drawn after her 65
was drawn after him 102
was drawn after his 70
was drawn after them 47
was drawn again and 434
was drawn aside and 1007
was drawn aside for 175
was drawn could not 49
was drawn every day 45
was drawn first and 161
was drawn hither and 64
was drawn nearer and 169
was drawn rather than 82
was drawn round each 61
was drawn round him 78
was drawn round his 87
was drawn round them 103
was drawn tight and 373
was drawn tight with 201
was drawn under and 65
was drawn under his 68
was drawn under this 67
was drawn which was 216
was drawn within each 52
was dreaming about all 75
was dreaming about and 65
was dreaming about being 197
was dreaming about her 430
was dreaming about him 228
was dreaming about his 258
was dreaming about how 55
was dreaming about our 42
was dreaming about that 332
was dreaming about them 71
was dreaming about this 85
was dreaming about was 83
was dreaming about you 459
was dreaming after all 76
was dreaming again and 64
was dreaming dreams and 72
was dreaming egypt with 52
was dried blood all 204
was dried blood and 49
was driving about with 127
was driving after his 40
was driving again and 50
was driving alone and 104
was driving alone with 66
was driving could not 40
was driving drunk and 116
was driving hither and 112
was driving people out 96
was driving round and 49
was driving would not 54
was drunk after all 48
was drunk again and 288
was drunk every day 665
was drunk mixed with 72
was drunk nearly all 74
was drunk rather than 60
was drunk which was 41
was dully aware that 173
was dutch rather than 64
was earned rather than 96
was easier after that 553
was easier asked than 47
was easier given than 96
was easier still for 56
was easier walking than 41
was easily beaten and 73
was easily beaten off 1005
was easily blown out 118
was easily bored and 295
was easily bored with 114
was easily drawn out 163
was easily drawn that 123
was easily fired with 46
was easily first with 51
was easily found and 399
was easily found for 227
was easily found out 169
was easily found that 94
was easily given and 45
was easily grown and 47
was easily moved and 112
was easily ruled out 117
was easily shown that 651
was easily sorry for 90
was easily taken and 295
was easily taken for 156
was easily taken off 130
was easily taken out 52
was easily taken with 51
was easily thrown off 264
was easily thrown out 188
was easily tired and 131
was easily twice her 62
was easily twice that 50
was easily upset and 177
was easily wiped off 111
was easily wiped out 58
was easily within her 107
was easily within his 386
was easily within its 41
was easter morning and 60
was ebony black and 54
was echoed again and 399
was edged round with 49
was egypt which had 52
was eight cents per 159
was eight hours ago 149
was eight hours and 217
was eight hours long 256
was eight hours old 64
was eight hours per 42
was eight miles and 75
was eight miles east 253
was eight miles long 980
was eight miles off 490
was eight miles out 151
was eight miles per 105
was eight months ago 1256
was eight months and 256
was eight months for 47
was eight months old 5597
was eight months with 90
was eight paces long 87
was eight pages long 668
was eight pence per 49
was eight stone six 48
was eight thirty and 101
was eight times its 61
was eight times that 1762
was eight under par 45
was eight until she 110
was eight weeks ago 244
was eight weeks and 64
was eight weeks long 137
was eight weeks old 883
was eight yards long 96
was either asked for 131
was either editing his 54
was either leased out 41
was either looking for 205
was either lower than 69
was either mixed with 139
was either older than 51
was either playing with 81
was either still out 47
was either taken for 214
was either taken out 172
was either thrown out 157
was either tired and 43
was either under way 58
was either unfit for 97
was either waiting for 149
was either wiped out 176
was either working for 80
was either working with 40
was empty after all 61
was empty again and 209
was empty space and 59
was ended after one 43
was ended after six 58
was ended after two 57
was ended luigi had 50
was ended which had 43
was engels rather than 47
was equal reason for 51
was erect again and 44
was ethnic rather than 64
was evening about this 42
was evening again and 68
was every cause for 168
was every danger that 884
was every human being 63
was every morning and 76
was every proof that 46
was every reason for 7482
was every reason not 238
was every reason now 61
was every reason that 637
was every reason why 4358
was every rioter for 53
was every sight and 96
was every where and 154
was every where let 81
was every where met 97
was every where one 51
was every where put 66
was every where set 56
was every where that 71
was every where with 207
was every which way 178
was every woman for 85
was extra large and 61
was extra money for 73
was faced about and 68
was faced again with 387
was faced daily with 89
was faced either with 117
was faced every day 49
was faced first with 70
was failing badly and 42
was failing every day 49
was faint within her 51
was falling about her 221
was falling about him 122
was falling about his 166
was falling about our 55
was falling about them 126
was falling again and 172
was falling apart all 115
was falling apart and 2739
was falling apart but 98
was falling apart due 71
was falling apart for 172
was falling apart now 56
was falling apart was 65
was falling apart with 217
was falling below its 63
was falling every day 101
was falling every year 41
was falling lower and 123
was falling rather than 106
was falling round them 66
was falling short and 52
was falling under her 102
was falling under his 181
was falling under its 40
was false about her 42
was false after all 50
was false within his 55
was famed above all 70
was famed alike for 62
was fasting until this 362
was fault found with 52
was feared above all 121
was feared could not 45
was feared might lead 125
was feared might not 56
was feared rather than 381
was feared would end 52
was feared would lead 81
was feared would not 88
was feather light and 44
was feeling about all 92
was feeling about being 100
was feeling about for 368
was feeling about her 459
was feeling about him 220
was feeling about his 334
was feeling about our 48
was feeling about that 86
was feeling about things 100
was feeling about this 171
was feeling about with 76
was feeling about you 108
was feeling after god 46
was feeling after her 68
was feeling after his 65
was feeling alert and 64
was feeling alone and 224
was feeling anything but 2067
was feeling awful and 48
was feeling badly and 74
was feeling badly for 45
was feeling bored and 254
was feeling bored with 64
was feeling brave and 48
was feeling cocky and 72
was feeling could not 136
was feeling cross and 58
was feeling dazed and 61
was feeling dizzy and 439
was feeling empty and 99
was feeling every bit 212
was feeling every one 58
was feeling faint and 320
was feeling faint with 66
was feeling fresh and 113
was feeling giddy and 135
was feeling happy and 513
was feeling happy for 41
was feeling happy now 42
was feeling happy that 174
was feeling healthy and 46
was feeling hungry and 284
was feeling jaded and 47
was feeling light and 108
was feeling loose and 65
was feeling lousy and 73
was feeling lower than 130
was feeling lucky and 48
was feeling moody and 42
was feeling older and 40
was feeling proud and 61
was feeling queasy and 80
was feeling queer all 68
was feeling quite all 119
was feeling quite fit 168
was feeling quite ill 262
was feeling quite low 62
was feeling quite weak 65
was feeling rather ill 140
was feeling rather low 220
was feeling rather out 104
was feeling rather sad 99
was feeling rather than 195
was feeling rather weak 100
was feeling really bad 315
was feeling really ill 114
was feeling really low 169
was feeling really sad 55
was feeling right now 3008
was feeling right then 650
was feeling seedy and 45
was feeling shaky and 56
was feeling small and 58
was feeling sorry for 6839
was feeling sorry that 114
was feeling stale and 43
was feeling stiff and 94
was feeling strong and 402
was feeling stuck and 45
was feeling tense and 169
was feeling tight and 43
was feeling tired all 63
was feeling tired and 2064
was feeling tired but 64
was feeling tired now 67
was feeling uneasy and 204
was feeling upset and 109
was feeling weaker and 84
was feeling which was 116
was feeling woozy and 47
was feeling worse and 350
was feeling worse than 318
was feeling would not 55
was felling trees and 58
was fifty cents and 217
was fifty cents each 79
was fifty cents for 377
was fifty cents per 558
was fifty miles east 192
was fifty miles long 530
was fifty miles off 543
was fifty miles out 185
was fifty miles per 65
was fifty pages long 77
was fifty times that 249
was fifty yards long 287
was fifty yards off 532
was fifty yards out 143
was filed after that 60
was filed later than 66
was filed rather than 43
was filed stating that 153
was filed under seal 79
was filed under this 49
was filed which was 67
was filed within one 320
was filed within six 427
was filed within ten 205
was filed within that 54
was filed within two 281
was filial piety and 49
was filling again with 58
was filthy dirty and 143
was final proof for 43
was final proof that 1065
was finding fault and 44
was finding fault with 1457
was finding favor with 41
was finding greek art 42
was finding people who 98
was fined again for 72
was fined twice for 46
was finer metal than 123
was fired after being 189
was fired after her 68
was fired after him 196
was fired after his 227
was fired after one 123
was fired after she 294
was fired after six 104
was fired after that 57
was fired after two 165
was fired again and 114
was fired every new 67
was fired later that 41
was fired until they 132
was fired which was 72
was fired within two 55
was first acted and 52
was first acted with 52
was first added and 88
was first armed with 43
was first asked and 56
was first asked for 335
was first asked his 119
was first asked how 51
was first asked this 54
was first asked who 42
was first asked why 46
was first aware that 262
was first beaten and 83
was first beaten out 87
was first beaten with 97
was first begun and 230
was first begun with 134
was first blood for 101
was first built and 753
was first built but 43
was first built for 353
was first built was 79
was first built with 283
was first canon and 47
was first cared for 100
was first class all 204
was first class and 498
was first drawn and 222
was first drawn for 46
was first drawn off 58
was first drawn out 664
was first drawn with 190
was first dried and 139
was first faced with 452
was first feared that 96
was first filed and 74
was first filed with 133
was first finding its 40
was first fired with 134
was first fixed and 121
was first fixed for 242
was first fixed with 61
was first found and 653
was first found for 195
was first found near 727
was first found out 827
was first found that 1090
was first found was 53
was first found with 105
was first fully and 126
was first fully set 65
was first fused with 46
was first getting off 40
was first given and 229
was first given for 414
was first given her 52
was first given him 296
was first given his 106
was first given its 390
was first given one 105
was first given out 667
was first given that 258
was first given them 369
was first given this 178
was first given two 52
was first given was 116
was first given with 126
was first grown and 120
was first grown for 126
was first hanged and 149
was first heated and 157
was first heated for 75
was first heated with 61
was first hired and 65
was first hired for 51
was first hired out 211
was first honor man 73
was first hoped that 156
was first known and 293
was first known for 297
was first known that 902
was first known was 68
was first learning how 219
was first leased and 62
was first leased for 40
was first light and 76
was first lined with 132
was first looking for 173
was first mated with 69
was first mined and 121
was first mined for 61
was first mixed with 621
was first moved and 94
was first moved for 68
was first named and 496
