we add increasing amounts 42
we had enjoyed together 442
we had entered upwards 61
we had everything arranged 135
we had everything covered 95
we had everything figured 41
we had everything planned 57
we had everything settled 73
we had everything together 45
we had fifteen hundred 155
we had fifteen minutes 310
we had fifteen thousand 83
we had finally arrived 462
we had finally crossed 55
we had finally decided 250
we had finally entered 61
we had finally escaped 69
we had finally managed 139
we had finally secured 86
we had finally settled 271
we had finally started 54
we had finally stopped 50
we had gathered together 603
we had grabbed everything 46
we had happily escaped 58
we had hitherto assumed 72
we had hitherto avoided 49
we had hitherto carried 44
we had hitherto crossed 205
we had hitherto derived 44
we had hitherto endured 48
we had hitherto enjoyed 497
we had hitherto escaped 46
we had hitherto pursued 303
we had hitherto visited 407
we had hitherto wrapped 56
we had increasing pleasure 61
we had injured anybody 132
we had invited several 44
we had knocked several 45
we had labored together 50
we had laughed together 167
we had limited success 71
we had lunched together 157
we had luncheon together 79
we had managed somehow 50
we had marched several 52
we had naively assumed 56
we had noticed several 102
we had ordered arrived 50
we had planned because 216
we had planned together 299
we had planted potatoes 49
we had planted together 58
we had pressed forward 241
we had pursued together 50
we had regular contact 65
we had regular soundings 53
we had rightly guessed 42
we had scraped together 131
we had settled everything 125
we had settled matters 51
we had several choices 46
we had several classes 45
we had several friends 175
we had several hundred 979
we had several letters 57
we had several members 42
we had several minutes 44
we had several parties 61
we had several pleasant 57
we had several sessions 64
we had several showers 171
we had several thousand 310
we had several wounded 162
we had somehow managed 348
we had started several 92
we had started together 146
we had stepped outside 62
we had stopped believing 81
we had stopped briefly 44
we had studied together 249
we had superior numbers 46
we had tacitly assumed 66
we had trained together 60
we had trodden together 160
we had trouble because 44
we had trouble believing 61
we had ulterior motives 50
we had visited several 175
we had visited together 379
we had watched together 105
we had wounded several 111
we had written letters 64
we had written together 387
we hear similar stories 42
we lay huddled together 210
we may achieve success 53
we may advance against 115
we may advance towards 81
we may ascribe general 66
we may believe ancient 60
we may believe because 44
we may believe certain 216
we may believe charles 48
we may believe diogenes 81
we may believe erasmus 54
we may believe general 77
we may believe gregory 53
we may believe himself 210
we may believe history 177
we may believe juvenal 197
we may believe legends 44
we may believe martyrs 58
we may believe reports 106
we may believe several 53
we may believe tacitus 124
we may briefly comment 54
we may briefly compare 81
we may briefly discuss 307
we may briefly dismiss 60
we may briefly dispose 51
we may briefly examine 490
we may briefly explain 170
we may briefly express 90
we may briefly inquire 72
we may briefly observe 197
we may briefly outline 137
we may briefly restate 83
we may briefly suggest 50
we may chiefly ascribe 79
we may collect together 156
we may combine several 48
we may comment briefly 173
we may compare certain 51
we may compare results 40
we may compare together 83
we may concert measures 47
we may consult together 311
we may contend against 47
we may digress briefly 95
we may discern between 207
we may discern certain 137
we may discern perhaps 79
we may discern several 104
we may discuss briefly 306
we may dismiss briefly 53
we may dispose briefly 260
we may equally believe 65
we may equally discern 101
we may equally suppose 69
we may examine briefly 508
we may examine certain 79
we may examine several 67
we may explain certain 94
we may express equation 104
we may faintly imagine 53
we may falsely believe 58
we may finally achieve 48
we may finally observe 56
we may finally succeed 59
we may firstly observe 97
we may fittingly compare 73
we may frankly confess 49
we may heartily rejoice 42
we may however observe 54
we may imagine several 53
we may incline towards 51
we may include certain 43
we may include everything 59
we may include several 56
we may inherit eternal 123
we may inquire briefly 65
we may inveigh against 41
we may observe between 95
we may observe certain 259
we may observe exactly 71
we may observe poverty 51
we may observe several 272
we may observe similar 95
we may outline briefly 46
we may perhaps account 722
we may perhaps achieve 53
we may perhaps advance 40
we may perhaps ascribe 444
we may perhaps attempt 539
we may perhaps believe 576
we may perhaps briefly 43
we may perhaps collect 46
we may perhaps compare 343
we may perhaps concede 58
we may perhaps condone 47
we may perhaps connect 391
we may perhaps content 59
we may perhaps develop 46
we may perhaps discern 638
we may perhaps discuss 41
we may perhaps dismiss 76
we may perhaps explain 390
we may perhaps express 211
we may perhaps extract 59
we may perhaps forgive 119
we may perhaps glimpse 44
we may perhaps imagine 330
we may perhaps include 291
we may perhaps indulge 68
we may perhaps observe 150
we may perhaps picture 269
we may perhaps presume 341
we may perhaps prevent 53
we may perhaps proceed 66
we may perhaps question 139
we may perhaps rejoice 47
we may perhaps rightly 52
we may perhaps succeed 293
we may perhaps suggest 211
we may perhaps suppose 962
we may perhaps surmise 571
we may perhaps suspect 304
we may perhaps venture 1070
we may plainly discern 238
we may plainly observe 68
we may prevail against 244
we may proceed according 125
we may proceed against 74
we may proceed exactly 90
we may proceed forthwith 54
we may proceed together 68
we may proceed towards 66
we may produce similar 53
we may protest against 188
we may provide against 88
we may quickly dismiss 45
we may receive according 53
we may receive eternal 62
we may receive inferior 50
we may rejoice together 342
we may replace equation 213
we may rewrite equation 1590
we may rightly believe 77
we may rightly presume 44
we may rightly question 71
we may rightly suppose 110
we may rightly suspect 224
we may roughly compare 93
we may specify certain 48
we may strongly presume 108
we may strongly suspect 927
we may succeed rapidly 48
we may suggest certain 59
we may suggest several 61
we may suppose betwixt 196
we may suppose elected 122
we may suppose natural 98
we may suppose several 212
we may suppose southern 53
we may usually neglect 61
we may usually observe 130
we may utterly condemn 51
we may venture perhaps 58
we may worthily receive 61
we mean certain effects 195
we mean greatest general 50
we mean sensual pleasure 121
we met several friends 54
we met several hundred 110
we met several members 54
we met several natives 67
we met several parties 242
we met several persons 147
we not adjourn together 77
we not existed together 42
we not protest against 87
we not provide against 41
we not suppose certain 42
we now briefly discuss 310
we now briefly examine 96
we now briefly outline 67
we now briefly present 54
we now discuss briefly 346
we now examine briefly 77
we now examine several 57
we now happily enjoyed 47
we now observe between 57
we now possess enables 55
we now possess regarding 167
we now possess several 52
we now present results 47
we now present several 42
we now proceed briefly 113
we now propose briefly 67
we now propose directing 57
we now require couples 50
we now strongly suspect 44
we now utterly disavow 61
we our passage wrought 91
we put everything together 601
we put forward certain 53
we put medical freedom 43
we put together everything 82
we put together several 60
we ran against country 54
we ran quietly together 42
we read certain portions 96
we read history together 45
we read sublime thoughts 42
we sat huddled together 299
we sat quietly together 131
we sat together listening 41
we sat together quietly 87
we saw abraham lincoln 68
we saw advancing towards 63
we saw churned utterly 40
we saw immense numbers 72
we saw several columns 46
we saw several hundred 522
we saw several islands 87
we saw several natives 182
we saw several parties 106
we saw several persons 218
we saw several thousand 55
we saw several vessels 155
we say applies equally 75
we say fifteen minutes 41
we see british lawyers 41
we see brought together 48
we see certain objects 50
we see digital increase 42
we see distant objects 75
we see familiar objects 64
we see gathered together 70
we see increasing numbers 139
we see material objects 216
we see natural objects 55
we see objects because 57
we see objects upright 235
we see several buildings 40
we see similar effects 74
we see similar results 124
we see twinkling millions 88
we see visible objects 70
we set forward towards 115
we sit crammed together 46
we thus knowingly embrace 111
we thus observe several 50
we too hastily condemn 53
we too loosely suppose 40
we too rigidly inquire 63
we two stepped between 56
we use capital letters 648
we use certain symbols 130
we use complex notation 53
we use complex numbers 60
we use decimal notation 45
we use decimal numbers 57
we use natural language 209
we use natural numbers 45
we use prairie flowers 77
we use several variants 55
we use similar language 47
we use violence against 41
we use written language 60
we who declare against 47
wing and control surface 82
wing and growled between 90
wing and liberal parties 123
wing and primary coverts 88
wing was rapidly ascending 47
wing was utterly defeated 53
