wage earners dependent upon 53
were freely available from 140
were freely commented upon 179
were freely discussed among 41
were freely scattered among 45
were further alienated from 307
were further alienated when 83
were further augmented when 53
were further clarified when 47
were further collapsed into 67
were further confirmed when 196
were further converted into 62
were further depressed when 43
were further developed during 439
were further developed into 290
were further developed when 74
were further distanced from 65
were further disturbed when 100
were further humiliated when 48
were further impressed when 41
were further infuriated when 66
were further irritated when 48
were further magnified when 41
were further organized into 201
were further prevented from 68
were further protected from 141
were further segmented into 46
were further separated from 233
were further separated into 461
were further surprised when 78
were gathering themselves into 50
were gently propelled along 92
were gleaned primarily from 46
were greater sufferers from 65
were greatly augmented during 56
were greatly augmented when 107
were greatly chagrined when 90
were greatly concerned lest 118
were greatly concerned over 691
were greatly concerned when 66
were greatly curtailed during 49
were greatly delighted when 137
were greatly dependent upon 311
were greatly developed during 87
were greatly different from 586
were greatly disgusted when 45
were greatly disturbed over 565
were greatly disturbed when 272
were greatly exercised over 525
were greatly impressed when 112
were greatly magnified when 42
were greatly perplexed when 51
were greatly perturbed over 108
were greatly perturbed when 73
were greatly preferred over 45
were greatly respected among 53
were greatly surprised when 1457
were grouping themselves into 80
were hardly completed when 265
were hardly concluded when 75
were hardly different from 1056
were hardly prevailed upon 42
were hardly prevented from 85
were hardly recovered from 44
were hardly separable from 55
were hardly surprised when 241
were heavily dependent upon 2070
were heavily exploited during 47
were heavily protected from 80
were heavily recruited from 70
were highly conserved among 49
were highly delighted when 180
were highly dependent upon 922
were highly desirable from 49
were highly developed among 161
were highly developed during 111
were highly different from 67
were highly effective when 62
were highly gratified when 95
were highly indignant over 96
were highly indignant when 221
were highly necessary when 41
were highly organized into 50
were highly prevalent among 42
were highly protected from 54
were highly respected among 152
were highly satisfied when 112
were highly unpopular among 105
were houses scattered here 50
were imposing themselves upon 65
were indeed converted into 44
were indeed dependent upon 42
were indeed descended from 116
were indeed different from 559
were indeed extremely fond 44
were indeed invective poems 40
were indeed protected from 121
were indeed separated from 75
were indeed sometimes made 40
were indeed surprised when 50
were ingenious fabulists also 73
were issued regularly from 55
were jewish christians from 61
were judged excellent good 62
were justly construed into 163
were killed instantly when 273
were killed somewhere else 52
were killed yesterday when 79
were laughing themselves sick 71
were lifted wholesale from 52
were little concerned over 57
were little different from 7417
were little protection from 45
were loudly proclaiming their 111
were mainly americans from 65
were mainly collected during 44
were mainly collected from 257
were mainly dependent upon 499
were mainly descended from 100
were mainly developed during 47
were mainly developed from 65
were mainly emigrants from 64
were mainly extracted from 57
were mainly purchased from 68
were mainly recovered from 61
were mainly recruited among 53
were mainly recruited from 1245
were merely converted into 50
were merely dependent upon 49
were merely different from 65
were merely different ways 103
were merely discharging their 59
were merely dismissed from 55
were merely prevented from 60
were merely separated from 146
were merely suspected were 43
were merely suspended during 42
were mildly surprised when 65
were mostly appointed from 44
were mostly collected during 40
were mostly collected from 129
were mostly converted into 99
were mostly dependent upon 86
were mostly descended from 237
were mostly deserters from 68
were mostly destroyed during 117
were mostly destroyed when 41
were mostly different from 92
were mostly emigrants from 151
were mostly extracted from 51
were mostly fugitives from 45
were mostly inherited from 51
were mostly purchased from 57
were mostly recovered from 65
were mostly recruited from 1102
were mostly scattered over 83
were mostly separated from 62
were native americans from 61
were needed somewhere else 48
were neither separated from 40
were nowise different from 69
were openly discussed among 56
were openly proclaiming their 78
were overly dependent upon 55
were painting themselves blue 92
were painting themselves into 53
were papers scattered over 54
were partly converted into 83
were partly dependent upon 244
were partly descended from 138
were partly destroyed during 75
were partly different from 42
were partly extracted from 46
were partly inherited from 189
were partly insulated from 71
were partly protected from 128
were partly recruited from 119
were partly separated from 46
were partly sheltered from 69
were passed illicitly among 67
were passed prohibiting such 48
were planting themselves along 94
were poorly protected from 51
were pressing painfully upon 49
were pretty surprised when 66
were purely spiritual beings 51
were pursuing different aims 56
were puzzling themselves over 44
were rarely recovered from 42
were rarely separated from 130
were readily available during 114
were readily available even 87
were readily available from 1482
were readily available only 90
were readily available over 52
were readily available there 172
were readily available were 115
were readily available when 168
were readily converted into 268
were readily divisible into 42
were readily prevailed upon 201
were readily recovered from 65
were readily separated from 156
were recent emigrants from 114
were recent graduates from 124
were regaling themselves upon 86
were removing themselves from 96
were revenging themselves upon 53
were rudely dispelled when 65
were rudely shattered when 218
were rudely surprised when 43
were safely delivered into 59
were safely evacuated from 105
were seldom separated from 72
were serious defections from 41
were settling themselves down 267
were settling themselves into 68
were shaped precisely like 48
were shedding crocodile tears 69
were simply abandoned when 57
were simply collected from 56
were simply converted into 152
were simply different from 247
were simply different ways 139
were simply discharging their 57
were simply dismissed from 95
were simply extracted from 64
were simply generated from 110
were simply inherited from 47
were simply observers there 41
were simply prevented from 97
were simply separated from 55
were simply supported along 49
were simply suspended from 48
were sleeping peacefully when 95
were slowly approaching their 54
were slowly assembled among 93
were slowly converted into 90
were slowly disappearing from 91
were solely dependent upon 418
were something different from 1265
were something separable from 44
were sorely perplexed when 50
were special provisions made 40
were spinning themselves into 68
were spreading themselves like 60
were spreading themselves over 213
were subtly different from 415
were surely different from 70
were tested repeatedly over 66
were thereby converted from 80
were thereby converted into 104
were thereby delivered from 99
were thereby precluded from 95
were thereby preserved from 118
were thereby prevented from 909
were thereby protected from 191
were thereby separated from 82
were thickly scattered along 40
were thickly scattered over 671
were thickly sprinkled over 134
were thought necessary were 40
were thought necessary when 49
were thrusting themselves into 137
were treated especially well 65
were treated extremely well 136
were treated reasonably well 229
were trudging homewards from 112
were turned inquiringly upon 170
were turned overnight into 86
were turned presently into 76
were twelve delegates from 66
were twisting themselves into 72
were various secessions from 63
were vastly different from 4541
were vastly surprised when 48
were violating antitrust laws 55
were washed overboard during 83
were washed overboard from 91
were washed overboard when 40
were washed perfectly clean 48
were watching television news 41
were watching television when 407
were whipping themselves into 65
were wholly alienated from 165
were wholly converted into 53
were wholly dependent upon 3703
were wholly different from 1875
were wholly separated from 370
were widely available during 55
were widely available from 119
were widely commented upon 554
were widely different from 3477
were widely discussed among 171
were widely discussed during 170
were widely dispersed along 95
were widely dispersed among 286
were widely dispersed during 43
were widely dispersed from 50
were widely dispersed over 914
were widely divergent from 200
were widely forgotten when 88
were widely practiced among 84
were widely prevalent among 208
were widely respected among 42
were widely scattered along 187
were widely scattered among 220
were widely scattered from 123
were widely scattered over 2546
were widely separated from 1564
were wildly different from 116
were without influence upon 190
were without protection from 82
were worked extremely hard 44
were zealous royalists during 48
what actual conditions were 58
what almost certainly will 53
what almost everybody else 153
what almost everybody knew 42
what almost everybody says 54
what almost prodigious saving 50
what another character says 50
what arises naturally from 65
what became increasingly clear 99
what bloody commotions must 65
what bright prospects were 56
what divine affections bold 268
what earnest inquiries were 51
what eleanor roosevelt said 49
what extent accessions will 79
what family therapists call 143
what french historians call 79
what french historians have 57
what french reporters call 70
what further conditions must 67
what further effectual means 50
what future conditions will 70
what future historians will 230
what german historians call 100
what german historians have 62
what goodly inference these 59
what greater compulsion there 50
what laymen generally will 40
what little advantage there 113
what little connection there 42
what little criticism there 57
what little discussion there 125
what little foundation there 80
what little furniture there 169
what little happiness there 49
what little knowledge there 75
what little moonlight there 86
what little opposition there 263
what little protection there 65
what little stability there 46
what little vegetation there 149
what looked extremely like 100
what looked increasingly like 151
what market conditions will 144
what mental processes were 46
what modern historians call 161
what modern historians have 177
what native americans call 68
what native americans have 57
what negroes sometimes call 82
what periods woodcocks used 73
what recent historians have 76
what remote interests were 67
what should logically have 49
what should naturally have 65
what should reasonably have 101
what soviet intentions were 47
what strange contrasts were 49
what theodore roosevelt meant 59
what theodore roosevelt once 139
what theodore roosevelt said 111
what thought processes were 45
what various observers have 46
what weight suspended from 57
what worked yesterday will 62
when active operations were 213
when actual litigation brings 114
when almost everybody else 298
when almost everybody wore 58
when animal magnetism made 43
when barely seventeen years 54
when building operations were 238
when called different ways 50
when changed conditions have 45
when changed conditions made 42
when changed conditions make 48
when christ descended into 294
when common interests were 66
when credit conditions were 55
when eleanor roosevelt came 49
when english gentlemen were 40
when english merchants were 82
when existing contracts were 41
when family resources were 44
when favors conferred make 102
when former president bill 50
when french interests were 109
when friday afternoon came 56
when further operations were 118
when further proceedings have 48
when further proceedings were 66
when future historians look 65
when german interests were 79
when german prisoners were 41
when grimes recovered from 42
when higher pressures were 45
when jewish christians were 59
when liquid vegetable oils 66
when market conditions have 91
when market conditions made 63
when market conditions make 112
when market conditions seem 52
when market conditions turn 49
when market conditions were 554
when member countries have 47
when mental hospitals were 64
when mighty mountains were 114
when muscle relaxants were 51
when native americans were 585
when normal conditions have 103
when normal conditions were 205
when norway separated from 78
when parish registers were 63
when prices generally were 68
when prince frederick died 53
when proper pavements come 74
when public employees make 112
when public executions were 141
when public interests were 83
when public libraries were 139
when public sentiment will 43
when public utilities were 54
when record companies were 64
when school districts have 80
when school districts were 115
when secret societies were 80
when severe abdominal pain 50
when severe penalties were 82
when sodium hydroxide acts 42
when someone challenges their 40
when someone challenges your 74
when someone describes what 47
when someone remembers your 46
when something important came 66
when soviet cosmonaut yuri 40
when standing motionless among 42
when strange footsteps were 48
when sunday afternoon came 62
when theodore roosevelt came 80
when theodore roosevelt made 53
when theodore roosevelt took 86
when traced downwards along 82
when travel conditions were 48
when vested interests were 43
when viewed obliquely from 91
when widely separated from 64
when yemeni tribesmen were 97
whom belongs universal sway 44
whom custom exercised only 189
whom direst necessity will 42
whom formed themselves into 41
whom further reference will 177
whom modern historians have 53
whom theodore roosevelt once 48
wide enough frequency range 169
wide houses hereabouts there 44
wide marble staircase leading 62
wide powers conferred upon 184
wife became persuaded even 53
wife enjoys excellent health 44
wife without permission from 44
wild cattle descended from 74
wild horses descended from 63
wild sounds civilized into 48
will absent themselves from 165
will accept criticism from 58
will accept electrons from 141
will accept referrals from 65
will acquit themselves like 64
will acquit themselves well 275
will adjust themselves more 96
will affect different areas 41
will afford interesting reading 40
will afford protection from 323
will almost assuredly have 89
will almost certainly also 587
will almost certainly break 321
will almost certainly call 265
will almost certainly cease 107
will almost certainly come 4443
will almost certainly cost 340
will almost certainly cure 115
will almost certainly deny 100
will almost certainly doom 70
will almost certainly draw 163
will almost certainly drop 169
will almost certainly face 420
will almost certainly fail 5438
will almost certainly fall 954
will almost certainly feel 655
will almost certainly fill 53
will almost certainly find 8175
will almost certainly form 397
will almost certainly gain 209
will almost certainly give 1140
will almost certainly grow 713
will almost certainly have 36597
will almost certainly help 1049
will almost certainly hold 251
will almost certainly hurt 59
will almost certainly join 70
will almost certainly keep 213
will almost certainly kill 263
will almost certainly know 440
will almost certainly lack 158
will almost certainly land 86
will almost certainly last 162
will almost certainly learn 215
will almost certainly leave 478
will almost certainly like 40
will almost certainly live 252
will almost certainly look 363
will almost certainly lose 1174
will almost certainly make 3843
will almost certainly meet 287
will almost certainly miss 225
will almost certainly move 244
will almost certainly need 7443
will almost certainly only 85
will almost certainly open 193
will almost certainly pass 347
will almost certainly pick 173
will almost certainly play 390
will almost certainly pull 41
will almost certainly push 101
will almost certainly reach 251
will almost certainly react 120
will almost certainly rely 93
will almost certainly rise 505
will almost certainly ruin 91
will almost certainly rule 75
will almost certainly save 202
will almost certainly seek 265
will almost certainly seem 139
will almost certainly sell 78
will almost certainly send 261
will almost certainly show 862
will almost certainly shut 51
will almost certainly slip 64
will almost certainly slow 302
will almost certainly soon 162
will almost certainly speak 53
will almost certainly stay 120
will almost certainly stop 132
will almost certainly take 1783
will almost certainly talk 55
will almost certainly teach 91
will almost certainly tell 308
will almost certainly tend 168
will almost certainly test 112
will almost certainly think 154
will almost certainly throw 165
will almost certainly turn 737
will almost certainly vary 686
will almost certainly vote 99
will almost certainly want 1847
will almost certainly wind 107
will almost certainly wish 369
will almost certainly work 427
will almost insatiably call 58
will almost invariably also 44
will almost invariably break 65
will almost invariably call 43
will almost invariably come 411
will almost invariably cure 41
will almost invariably fail 111
will almost invariably fall 112
will almost invariably find 802
will almost invariably form 107
will almost invariably give 750
will almost invariably have 1057
will almost invariably hold 54
will almost invariably kill 49
will almost invariably leave 56
will almost invariably lose 48
will almost invariably make 399
will almost invariably move 52
will almost invariably need 88
will almost invariably seek 61
will almost invariably show 481
will almost invariably stop 69
will almost invariably take 219
will almost invariably tell 86
will almost invariably tend 58
will almost invariably turn 173
will always appreciate their 88
will always appreciate what 64
will always appreciate your 142
will always determine what 68
will always entertain more 66
will always fascinate those 40
will always henceforth know 95
will always influence their 55
will always introduce some 75
will always naturally fall 40
will always originate from 57
will always outnumber those 53
will always overwhelm such 59
will always represent only 45
will always translate into 83
will answer exceedingly well 99
will answer extremely well 198
will answer inquiries from 56
will answer perfectly well 323
will answer tolerably well 227
will arouse opposition from 51
will arrange themselves along 137
will arrange themselves into 431
will assert themselves more 125
will assert themselves over 166
will assert themselves when 57
will attach themselves more 44
will attain liberation from 45
will become alienated from 449
will become available during 486
will become available from 855
will become available more 42
will become available once 244
will become available only 576
will become available over 774
will become available soon 327
will become available very 41
will become available when 600
will become available will 111
will become civilized when 44
will become converted into 440
will become dependent upon 781
will become depressed when 54
will become different from 233
will become difficult when 44
will become disengaged from 66
will become dislodged from 47
will become effective during 57
will become effective from 263
will become effective july 173
will become effective june 48
will become effective next 56
will become effective once 144
will become effective only 1641
will become effective upon 711
will become effective when 623
will become eminently clear 40
will become especially clear 246
will become extremely hard 47
will become extremely high 45
will become extremely rare 58
will become extremely slow 85
will become generally more 124
will become gradually clear 56
will become gradually less 762
will become gradually more 1100
will become immensely more 44
will become important during 79
will become important once 42
will become important only 241
will become important when 1288
will become increasingly able 273
will become increasingly clear 3204
will become increasingly cost 174
will become increasingly free 60
will become increasingly great 91
will become increasingly hard 625
will become increasingly heavy 50
will become increasingly keen 59
will become increasingly less 2280
will become increasingly like 261
will become increasingly more 8568
will become increasingly open 78
will become increasingly rare 477
will become increasingly rich 66
will become increasingly self 475
will become increasingly true 281
will become increasingly used 165
will become increasingly well 304
will become incumbent upon 71
will become invisible when 70
will become liberated from 75
will become necessary during 54
will become necessary from 72
will become necessary only 78
will become necessary very 69
will become necessary when 215
will become noticeable only 76
will become noticeable when 49
will become noticeably more 95
will become operative only 215
will become operative upon 52
will become operative when 117
will become organized into 88
will become painfully clear 144
will become perfectly clear 672
will become perfectly free 49
will become permanent when 60
will become reasonably clear 59
will become redundant when 68
will become saturated when 53
will become separated from 586
will become separated into 62
will become stationary when 141
will become universal among 44
will behave precisely like 41
will behave similarly when 111
will behave themselves like 61
will betray themselves very 75
will better appreciate their 92
will better appreciate what 129
will better appreciate when 40
will better appreciate your 43
will borrow liberally from 46
will choose different ways 83
will clearly distinguish such 49
will deeply appreciate your 98
will defend ourselves from 45
will defend ourselves like 40
will defend themselves from 82
will defend themselves when 85
will define precisely what 44
will delude themselves into 43
will demand protection from 73
will depart radically from 73
will depend altogether upon 696
will depend basically upon 103
will depend evidently upon 40
will depend generally upon 47
will depend increasingly upon 222
will depend inversely upon 48
will depend materially upon 140
will depend naturally upon 125
will depend primarily upon 3401
will derive advantage from 388
will derive assurance from 60
will derive enjoyment from 50
will derive precisely from 41
will derive primarily from 100
will detach themselves from 368
will devote themselves more 121
will differ materially from 686
will differ noticeably from 83
will differ radically from 826
will divert resources away 94
will divert resources from 303
will divide ourselves into 69
will divide themselves into 300
will elicit responses from 140
will emerge naturally from 194
will emerge victorious from 486
will emerge victorious over 67
will endure throughout life 73
will endure throughout their 69
will ensure permanent peace 45
will evolve naturally from 58
will excuse ourselves from 48
will excuse themselves from 105
will extend themselves into 55
will fairly represent their 59
will fasten themselves upon 41
will follow different laws 68
will follow different paths 269
will follow logically from 199
will follow naturally from 435
will follow naturally upon 62
will freely sacrifice unto 388
will further elaborate upon 45
will further elucidate their 41
will further elucidate these 57
will further intensify their 73
will further reinforce their 40
will further reinforce your 48
will further stimulate their 60
will further undermine their 70
will gladly sacrifice their 74
will greatly aggravate your 53
will greatly appreciate having 94
will greatly appreciate such 40
will greatly appreciate your 617
will greatly determine what 52
will greatly determine your 58
will greatly influence their 376
will greatly influence what 390
will greatly influence your 417
will greatly outnumber those 59
will greatly prejudice your 49
will happen especially when 50
will happen naturally when 65
will happen sometimes when 43
will happen somewhere else 111
will heavily influence their 54
will highly appreciate your 41
will humbly reverence your 91
will impose themselves upon 67
will infuse knowledge into 56
will insert themselves into 42
will insure permanent peace 69
will invite criticism from 40
will launch themselves into 56
will likely encounter many 79
will likely encounter more 41
will likely encounter some 107
will likely encounter when 48
will likely encourage more 46
will likely influence their 88
will likely influence your 65
will likely translate into 225
will listen carefully when 45
will mainly influence their 59
will manage perfectly well 66
will merely highlight some 58
will merely summarize here 46
will merely summarize some 79
will neither altogether clear 40
will obtain permission from 170
will partly determine what 110
will pretty certainly have 41
will profit immensely from 98
will purify themselves from 48
will rarely encounter such 43
will readily appreciate from 41
will readily appreciate what 115
will readily apprehend what 48
will readily distinguish these 49
will readily penetrate into 46
will readily recognize many 57
will readily recognize their 75
will readily recognize these 91
will readily sacrifice their 77
will readily translate into 46
will reduce mortality from 52
will regard character more 40
will release themselves from 55
will remain alienated from 112
will remain available even 46
will remain available only 68
will remain dependent upon 556
will remain destitute during 93
will remain different from 195
will remain effective even 62
will remain effective only 97
will remain effective over 58
will remain eternally true 123
will remain eternally young 54
will remain extremely high 41
will remain important even 99
will remain impressed upon 79
will remain insulated from 51
will remain motionless when 51
will remain perfectly clear 224
will remain precisely what 53
will remain protected from 122
will remain separated from 224
will remain stationary during 190
will remain stationary over 94
will remain stationary when 143
will remain suspended from 53
will remain suspended like 55
will remain suspended till 47
will remain throughout life 188
will remain unaltered during 77
will remain unaltered even 53
will remain unaltered when 123
will remove electrons from 78
will remove obstacles from 48
will remove particles down 40
will remove themselves from 274
will repair themselves when 45
will result naturally from 109
will result primarily from 350
will return victorious from 91
will revenge themselves upon 116
will secure ourselves from 45
will simply highlight some 110
will simply summarize here 40
will simply summarize some 72
will snatch themselves from 49
will something different from 125
will squint themselves into 51
will submit themselves upon 45
will suffer excruciating pain 49
will suffer increasingly from 62
will suffer materially from 48
will supply themselves from 51
will surely appreciate your 50
will surely discharge their 79
will surely eliminate some 49
will through frightful bogs 65
will vanish altogether when 52
will without hesitation give 44
will without hesitation take 51
will without hindrance from 294
wins unless everybody wins 174
wire basket suspended from 60
wise creator implanted such 108
wise inducing departure from 74
wits should sometimes fail 48
wolf family comprised more 54
word circle different from 61
word itself literally means 187
word occurs elsewhere only 95
work became increasingly more 168
work became separated from 130
work covers extremely well 98
work derive primarily from 118
work greatly benefited from 81
work passed gradually into 49
work shooting downwards from 94
work should supersede other 62
work toward different ends 89
work toward eliminating these 89
work wholly different from 121
work widely different from 50
work without hindrance from 66
work without jeopardizing their 141
work without overdrawing their 41
work without permission from 584
work without sacrificing their 44
