waders and hip boots 74
waited for his ships 42
waited for his sight 41
waited for his smile 105
waited for his staff 50
waited for his story 85
waited for his toast 110
waited for his touch 422
waited for his train 294
waited for his uncle 291
waited for his usual 92
waited for his vision 167
waited for his visit 53
waited for his voice 623
waited for his whole 61
waited for his words 1076
waited for its first 94
waited for its owner 114
waited for long hours 119
waited for long months 46
waited for our father 115
waited for our first 136
waited for our guide 57
waited for our lunch 83
waited for our mother 75
waited for our names 72
waited for our order 188
waited for our plane 105
waited for our reply 46
waited for our table 79
waited for our train 253
waited for our wedding 40
waited for six hours 211
waited for six months 563
waited for six weeks 278
waited for ten months 49
waited for that event 197
waited for that final 47
waited for that first 311
waited for that happy 82
waited for that train 53
waited for that which 150
waited for thee every 107
waited for them about 77
waited for them above 78
waited for them after 85
waited for them below 103
waited for them every 50
waited for them under 129
waited for them until 295
waited for them where 50
waited for them while 100
waited for this evening 66
waited for this event 450
waited for this final 47
waited for this first 52
waited for this happy 60
waited for this meeting 115
waited for this moral 61
waited for this night 421
waited for this order 49
waited for this period 45
waited for this reply 60
waited for this shaft 45
waited for this short 43
waited for this train 42
waited for this woman 61
waited for two hours 2704
waited for two months 521
waited for two weeks 606
waited for two whole 66
waited for you after 76
waited for you every 141
waited for you since 124
waited for you under 44
waited for you until 353
waited near two hours 59
waited one day longer 69
waited one day until 69
waited one year longer 50
waited too long after 208
waited two long hours 76
waited with all kinds 60
waited with her father 61
waited with her hands 205
waited with her mother 229
waited with her until 374
waited with her while 117
waited with him until 297
waited with him while 79
waited with his child 43
waited with his father 77
waited with his fingers 59
waited with his grasp 51
waited with his hands 310
waited with his horse 74
waited with his mother 59
waited with his rifle 77
waited with his staff 47
waited with his usual 80
waited with its engine 42
waited with our hearts 80
waited with them until 175
waiter and his first 54
waiter and sat still 70
waiter did not appear 72
waiter for his check 47
waiter for our check 60
waiter for this evening 52
waiter that they would 55
waiter was not looking 118
waiter who had given 43
waiter who had shown 46
waiter who had taken 94
waiter who his owner 47
waiter who was about 48
waiter who was passing 213
waiter who was serving 238
waiter who was still 41
waived his own claim 53
waived his own right 167
waiver did not apply 92
waiver does not apply 343
waiver does not occur 50
waiver does not waive 53
waiver was not knowing 70
waiver was thus knowing 89
waives both that right 160
walked aft and stood 63
walked all day until 164
walked all that night 783
walked and ran about 69
walked and read again 87
walked and sat about 45
walked day and night 1347
walked far that morning 91
walked for long hours 76
walked for six hours 229
walked for six miles 40
walked for six months 72
walked for six weeks 41
walked for ten hours 95
walked for ten miles 66
walked for two hours 1787
walked for two miles 389
walked for two months 91
walked for two weeks 145
walked men and women 78
walked not far apart 47
walked off aft cussing 40
walked off all sense 58
walked off and asked 115
walked off and began 61
walked off and found 163
walked off and never 222
walked off and stood 181
walked off one after 52
walked off that plane 61
walked off that stage 51
walked off this morning 91
walked off with about 42
walked off with every 255
walked off with first 155
walked off with signs 63
walked out and about 44
walked out and asked 204
walked out and began 190
walked out and drove 179
walked out and faced 46
walked out and found 373
walked out and headed 344
walked out and later 64
walked out and leaned 58
walked out and moved 57
walked out and never 796
walked out and shook 57
walked out and spent 115
walked out and spoke 45
walked out and stood 899
walked out and taken 48
walked out and tried 53
walked out and waved 41
walked out and would 67
walked out her front 398
walked out his front 162
walked out one evening 759
walked out one morning 513
walked out one night 192
walked out our front 52
walked out that evening 53
walked out that morning 204
walked out that night 182
walked out this evening 112
walked out this morning 940
walked out two hours 46
walked out two weeks 51
walked out with about 44
walked six and eight 68
walked that day forty 46
walked that way after 40
walked that way again 108
walked that way until 41
walked them all night 69
walked this day about 83
walked with all israel 80
walked with big steps 62
walked with both hands 84
walked with easy grace 70
walked with god after 590
walked with god every 43
walked with god until 55
walked with god while 44
walked with head bowed 109
walked with head erect 1081
walked with her about 109
walked with her every 56
walked with her father 1172
walked with her hands 433
walked with her lover 118
walked with her mother 1241
walked with her party 52
walked with her round 138
walked with her uncle 48
walked with her under 95
walked with her until 127
walked with her usual 156
walked with him about 350
walked with him after 58
walked with him again 52
walked with him alone 117
walked with him daily 49
walked with him every 97
walked with him nearly 139
walked with him round 695
walked with him thither 40
walked with him under 109
walked with him until 208
walked with him while 68
walked with his bride 79
walked with his chest 209
walked with his father 1538
walked with his fists 93
walked with his guest 77
walked with his hands 2027
walked with his horse 46
walked with his knees 196
walked with his mother 1597
walked with his people 67
walked with his right 121
walked with his small 57
walked with his stick 96
walked with his tools 53
walked with his uncle 88
walked with his usual 285
walked with his whole 102
walked with long steps 232
walked with our hands 62
walked with them about 40
walked with them every 44
walked with them round 44
walked with them until 105
walked with two canes 220
walker with both hands 113
walled off with gauze 178
walled with cut stone 73
wallet and his cloak 69
wallet and his money 89
wallet and his staff 79
wallet and his watch 133
wallet and was about 51
wallet but one piece 84
wallet with all sorts 78
wallet with his badge 42
wallow for one night 76
walnut and ash trees 95
walnut and fig trees 73
walnut and oak trees 339
walrus and seal hunting 95
wampum was put round 40
wander and she would 65
wander day and night 157
wander each day round 42
wander for two weeks 43
wander off and never 59
wander off and start 327
wander off for hours 40
wander with her under 65
wander with his dearer 42
wanted all her money 49
wanted all his money 117
wanted all his people 108
wanted all our lives 60
wanted all she could 76
wanted all that money 86
wanted all that stuff 47
wanted all they could 194
wanted and for which 338
wanted and going after 50
wanted and had hoped 45
wanted and had never 163
wanted and had taken 58
wanted and not worry 101
wanted and set about 163
wanted and she could 149
wanted and she never 46
wanted and she would 331
wanted and that could 42
wanted and that which 51
wanted and that would 118
wanted and then asked 52
wanted and they could 154
wanted and they would 382
wanted and was about 40
wanted and was given 62
wanted and was happy 48
wanted and was looking 44
wanted and was never 52
wanted and was willing 297
wanted and who could 81
wanted and who would 106
wanted and you could 88
wanted and you would 73
wanted but few piles 163
wanted but had never 174
wanted but she could 56
wanted but six months 43
wanted but they could 41
wanted but two hours 172
wanted did not count 127
wanted did not exist 229
wanted each and every 262
wanted earth and water 42
wanted for all sorts 50
wanted for any crime 303
wanted for any reason 110
wanted for her child 323
wanted for her father 62
wanted for her mother 49
wanted for her wedding 82
wanted for his bride 57
wanted for his child 45
wanted for his first 47
wanted for his house 59
wanted for his money 44
wanted for his mother 69
wanted for his people 275
wanted for his share 45
wanted for his waxen 47
wanted for its daily 53
wanted for one night 54
wanted for one reason 53
wanted for that night 68
wanted for that reason 54
wanted had you known 83
wanted her all right 185
wanted her and could 155
wanted her and loved 49
wanted her and would 158
wanted her for anything 96
wanted her own child 121
wanted her own house 118
wanted her own mother 73
wanted her own place 156
wanted her own space 68
wanted her she would 135
wanted her that badly 79
wanted her that night 208
wanted her too badly 435
wanted her with every 257
wanted him all right 162
wanted him and could 99
wanted him and would 150
wanted him for anything 122
wanted him for lunch 49
wanted him she could 48
wanted him she would 86
wanted him that badly 52
wanted him that night 63
wanted him they could 94
wanted him they would 105
wanted him too badly 78
wanted him with every 248
wanted his own child 67
wanted his own father 114
wanted his own house 112
wanted his own people 230
wanted his own place 174
wanted his own space 54
wanted law and order 501
wanted man and woman 117
wanted meat and drink 190
wanted men and money 94
wanted men and women 1380
wanted men who could 299
wanted men who would 674
wanted not any warning 46
wanted not his daily 96
wanted now was mamma 49
wanted now was sleep 111
wanted one but could 56
wanted one that could 160
wanted one that would 1145
wanted one who could 272
wanted one who would 429
wanted our own place 56
wanted that job badly 98
wanted that she could 139
wanted that she would 72
wanted that they could 119
wanted that they would 72
wanted that you could 70
wanted them and could 154
wanted them and would 99
wanted them but could 53
wanted them they would 130
wanted things she could 58
wanted things that would 114
wanted things they could 63
wanted this job badly 95
wanted this law parts 79
wanted this one badly 116
wanted this one woman 53
wanted two things above 43
wanted war and would 57
wanted war they could 40
wanted war they would 95
wanted war with japan 105
wanted war with russia 75
wanted war with serbia 133
wanted war with spain 409
wanted was all right 185
wanted was for either 82
wanted was for people 383
wanted was for women 77
wanted was her father 85
wanted was her money 118
wanted was her mother 123
wanted was his father 126
wanted was his money 567
wanted was his mother 55
wanted was not given 102
wanted was not money 94
wanted was not really 98
wanted was not where 98
wanted was one night 51
wanted was that every 49
wanted was that people 69
wanted was that which 83
wanted was this woman 43
wanted with her whole 41
wanted with his money 74
wanted with his whole 103
wanted with our lives 50
wanted yet two hours 117
wanted you and sally 57
wanted you that first 41
wanted you that night 109
wanted you too badly 46
wanton boy has fixed 54
wanton boy that kills 171
wanton with this queen 164
warble and bot flies 45
warded off all danger 56
warded off her blows 45
warded off his blows 71
warded off this danger 112
warden and his staff 308
warden and lay reader 60
warder with two kicks 64
warily for any token 88
warily with his naked 50
warmed and all danger 134
warmed for two hours 141
warmed her and given 45
warmed his old bones 65
warmed his old sides 59
warmed them was alive 63
warmed with hot water 936
warmed with its quick 44
warmed with its sunny 41
warmer air and water 81
warmer and thus driving 59
warmer day than usual 48
warmer than any night 65
warmer than one layer 58
warmer than one might 57
warmer than one night 131
warmer than one which 74
warmer than one would 185
warmer than she would 45
warmer than that above 262
warmer than that below 80
warmer than that given 50
warmer than that which 669
warmer than that within 59
warmer than they would 587
warmer than you might 72
warmer than you would 100
warmer with each passing 80
warmly and then asked 45
warmly for his offer 115
warmly for two hours 47
warmly that she could 72
warmly with both hands 59
warned all his people 46
warned all who would 102
warned and had taken 44
warned her she could 118
warned her she might 323
warned her she would 677
warned her son about 58
warned her that after 49
warned her that anything 47
warned her that danger 66
warned her that every 47
warned her that henry 44
warned her that people 124
warned her that since 41
warned her that though 42
warned her that women 49
warned her that would 41
warned her they would 171
warned her this might 57
warned her this would 87
warned him and asked 49
warned him and others 52
warned him she might 76
warned him she would 254
warned him that after 105
warned him that anything 81
warned him that danger 161
warned him that every 127
warned him that herod 74
warned him that morning 63
warned him that night 52
warned him that others 45
warned him that people 134
warned him that russia 60
warned him that since 78
warned him that though 120
warned him that under 91
warned him that while 98
warned him that women 46
warned him that would 51
warned him they would 258
warned him this might 62
warned him this would 114
warned his men about 42
warned his own party 47
warned his own people 99
warned his son about 159
warned his son never 59
warned men and women 56
warned off with threats 96
warned that any action 63
warned that any breach 43
warned that any change 124
warned that any delay 140
warned that bin laden 98
warned that death would 61
warned that for every 89
warned that god would 348
warned that her father 50
warned that her mother 50
warned that his father 47
warned that his house 53
warned that his party 105
warned that his people 56
warned that his state 57
warned that not every 51
warned that one could 141
warned that she could 467
warned that she might 511
warned that she would 1721
warned that that would 109
warned that they could 1531
warned that they faced 103
warned that they might 1789
warned that they ought 58
warned that they shall 70
warned that they would 8133
warned that things would 58
warned that this action 103
warned that this could 692
warned that this method 69
warned that this might 1657
warned that this trend 74
warned that this would 4233
warned that war could 65
warned that war might 92
warned that war would 184
warned that you could 77
warned that you might 151
warned that you would 99
warned them all about 69
warned them how fatal 90
warned them she would 42
warned them that after 114
warned them that every 117
warned them that force 67
warned them that since 41
warned them that under 40
warned them that while 151
warned them they could 98
warned them they might 101
warned them they would 600
warned them this would 49
warned you and saved 51
warned you they would 79
warned you this might 78
warned you this morning 75
warned you this would 290
warned you you would 65
warnings are not given 260
warnings did not apply 40
warnings did not deter 82
warnings she had given 100
warnings that are given 176
warnings that man shall 86
warnings that she could 40
warnings that she would 209
warnings that they alone 53
warnings that they could 102
warnings that they might 124
warnings that they would 536
warnings that this could 51
warnings that this might 111
warnings that this would 549
warped that she could 44
warred and his angels 151
warrior and had taken 45
warrior and his bride 107
warrior and his horse 329
warrior and his mother 165
warrior and his people 69
warrior and his squaw 155
warrior and his steed 68
warrior and his weapon 67
warrior for his people 48
warrior has his crest 44
warrior has his horse 93
warrior has his place 61
warrior men and women 156
warrior off his horse 125
warrior than his father 141
warrior that has taken 63
warrior was led nearer 76
warrior was too strong 43
warrior who can fight 43
warrior who can guard 61
warrior who had borne 53
warrior who had faced 66
warrior who had first 203
warrior who had given 88
warrior who had lived 63
warrior who had never 355
warrior who had risen 50
warrior who had saved 130
warrior who had shown 140
warrior who had slain 268
warrior who had spent 63
warrior who had stood 55
warrior who had taken 662
warrior who had thrown 43
warrior who had tried 63
warrior who has lived 44
warrior who has never 102
warrior who has slain 309
warrior who has taken 166
warrior who was about 103
warrior who was rushing 61
warrior who was slain 132
warrior who was still 65
warrior who was willing 43
warrior with his horse 56
warrior with his lance 62
warrior with his sword 203
washed all her place 87
washed and air dried 403
washed and fed first 59
washed and not dried 42
washed and put aside 63
washed and set aside 161
washed and she dried 76
washed and sun dried 111
washed and then dried 1432
washed and then fixed 121
washed and then heated 71
washed and then mixed 93
washed and then spread 55
washed and then thrown 52
washed but not dried 274
washed for him every 42
washed for six months 96
washed for two hours 145
washed for two months 54
washed for two weeks 43
washed her own hands 125
washed her with water 166
washed him with water 83
washed his own hands 280
washed his own linen 99
washed his own socks 66
washed off and dried 286
washed off and drunk 120
washed off and wiped 40
washed off her hands 46
washed off his blood 137
washed off his hands 144
washed off his horse 70
washed off his paint 62
washed off with fresh 180
washed off with plain 92
washed off with running 66
washed off with soapy 43
washed off with strong 44
washed off with tepid 90
washed off with water 7800
washed out and again 44
washed out and dried 616
washed out and faded 260
washed out and lacking 41
washed out and tired 162
washed out each night 41
washed out than usual 41
washed out they would 42
washed out this morning 48
washed out with about 263
washed out with blood 890
washed out with boiling 549
washed out with either 48
washed out with every 54
washed out with fresh 213
washed out with large 121
washed out with plain 238
washed out with running 50
washed out with small 97
washed out with strong 107
washed out with tepid 846
washed out with water 8475
washed that man right 153
washed thee with water 279
washed them and dried 152
washed them out again 65
washed them this morning 107
washed them with water 489
washed with his blood 140
washed with hot soapy 285
washed with hot water 35225
washed with ice water 368
washed with lean march 61
washed with one liter 124
washed with pbs twice 114
washed with pbs until 84
washed with tap water 3053
washed with this water 74
washed you this morning 86
washed you with water 47
washer and one dryer 62
washer does that makes 59
washer with hot water 71
washes his own hands 128
washes off with water 153
washes out with water 42
washes them and gives 66
washes them with water 86
washes with hot water 161
washings with hot water 139
wasted all his goods 45
wasted all his money 506
wasted all that money 623
wasted all this money 48
wasted and near spent 150
wasted ink and paper 68
wasted men and money 117
wasted men and women 75
wasted off his bones 44
wasted that she could 40
wasted that they could 57
wastes all his money 73
wastes that are either 43
wastes that are often 89
wastes that are toxic 119
wastes that can cause 159
wastes that may cause 50
watching all that takes 48
watching all this stuff 48
watching all this while 114
watching and then shirk 43
watching day and night 1172
watching each and every 307
watching for and treating 41
watching for any change 239
watching for any danger 54
watching for any signs 1833
watching for her father 238
watching for her first 48
watching for her lover 164
watching for her mother 118
watching for her smile 58
watching for him every 44
watching for him since 49
watching for him under 52
watching for his enemy 42
watching for his father 627
watching for his halting 83
watching for his mother 82
watching for our halting 40
watching for that first 45
watching for that which 106
watching for them about 50
watching for this kingdom 62
watching for two hours 302
watching for you every 135
watching her all evening 173
watching her all morning 51
watching her all night 117
watching her and began 78
watching her and could 45
watching her and feeling 141
watching her and knowing 45
watching her and looking 78
watching her and smiling 256
watching her and talking 89
watching her and thinking 639
watching her and waiting 411
watching her and would 134
watching her day after 44
watching her for about 70
watching her for hours 113
watching her for months 57
watching her for quite 81
watching her for signs 153
watching her for weeks 112
watching her own child 55
watching her own hands 81
watching her own image 52
watching her own mother 83
watching her she would 50
watching her that night 40
watching her with adoring 87
watching her with burning 50
watching her with grave 90
watching her with growing 64
watching her with hungry 59
watching her with large 46
watching her with quiet 73
watching her with sharp 61
watching him all evening 70
watching him all night 377
watching him and could 69
watching him and feeling 151
watching him and holding 41
watching him and keeping 43
watching him and knowing 46
watching him and looking 74
watching him and nursing 60
watching him and others 47
watching him and smiling 235
watching him and talking 126
watching him and thinking 537
watching him and tried 41
watching him and waiting 1161
watching him and waved 49
watching him and wishing 60
watching him and would 101
watching him any longer 119
watching him for about 204
watching him for hours 173
watching him for months 123
watching him for quite 62
watching him for signs 164
watching him for weeks 133
watching him get drunk 41
watching him real close 101
watching him that night 110
watching him they could 44
watching him this morning 95
watching him with adoring 101
watching him with alert 49
watching him with bated 183
watching him with blank 41
watching him with close 58
watching him with dawning 54
watching him with equal 93
watching him with every 42
watching him with gleaming 57
watching him with grave 67
watching him with growing 119
watching him with hungry 76
watching him with large 161
watching him with mingled 41
watching him with quiet 165
watching him with sharp 109
watching him with shining 59
watching him with smiling 54
watching him with steady 42
watching him with yearning 63
watching him you would 42
watching his big hands 42
watching his long fingers 88
watching his own blood 67
watching his own child 68
watching his own father 153
watching his own fingers 53
watching his own hands 92
watching his own house 47
watching his own image 47
watching his own mother 49
watching law and order 104
watching men and women 1103
watching our own minds 59
watching out and right 62
watching out for anything 94
watching out for danger 309
watching out for enemy 42
watching out for every 48
watching out for others 269
watching out for people 163
watching out for signs 154
watching that fat woman 56
watching them all morning 42
watching them all night 511
watching them and feeling 98
watching them and keeping 62
watching them and learning 105
watching them and looking 49
watching them and playing 57
watching them and smiling 112
watching them and talking 117
watching them and thinking 473
watching them and waiting 133
watching them and would 46
watching them for about 243
watching them for hours 232
watching them for months 66
watching them for quite 48
watching them for signs 49
watching them for weeks 59
watching tom and jerry 114
watching two men playing 46
watching with his hands 104
watching with his mother 89
watching with his usual 50
watching you all evening 191
watching you all morning 53
watching you all night 499
watching you and feeding 82
watching you and keeping 45
watching you and learning 128
watching you and talking 55
watching you and thinking 130
watching you and waiting 124
watching you for about 86
watching you for hours 68
watching you for months 117
watching you for quite 178
watching you for weeks 114
watching you this morning 101
watering and car washing 161
watering can and began 49
watering can and water 129
watering can with water 108
waters all year round 215
waters and air space 1292
waters and are found 113
waters and are known 54
waters and are often 290
waters and had taken 47
waters and hot springs 137
waters and its banks 75
waters and its ports 264
waters and its trees 79
waters and mud flats 52
waters and now found 67
waters and singing birds 63
waters and they shall 55
waters and they would 56
waters and thou shalt 131
waters and was never 51
waters and with armed 45
waters and with leaves 66
waters and yet others 45
waters are all fresh 42
waters are let loose 152
waters are not easily 48
waters are not found 54
waters are not known 76
waters are not quite 40
waters are not within 68
waters are too rough 74
waters can not drown 130
waters day and night 278
waters did not agree 42
waters did not appear 79
waters did not begin 47
waters did not change 46
waters did not cover 56
waters did not exist 64
waters did not touch 40
waters does not appear 50
waters does not occur 47
waters for his failing 48
waters for six months 86
waters for six weeks 77
waters for thou shalt 100
waters for two months 67
waters for two weeks 79
waters had but newly 489
waters had long since 73
waters leap and burst 44
waters met and mingled 173
waters near our coast 50
waters now are flowing 212
waters off its coast 161
waters off new guinea 68
waters off our coast 163
waters off san diego 145
waters off this coast 75
waters one may count 60
waters red with blood 56
waters she had never 56
waters she was still 134
waters that are about 85
waters that are above 2380
waters that are below 189
waters that are beneath 61
waters that are either 130
waters that are found 85
waters that are known 74
waters that are never 207
waters that are often 213
waters that are ripping 40
waters that are still 316
waters that are under 1706
waters that are within 122
waters that had borne 80
waters that had never 92
waters that had taken 40
waters that lie below 60
waters that lie beneath 42
waters that lie within 45
waters that that state 92
waters that they could 68
waters that they might 83
waters that they would 46
waters that you loose 141
waters them and makes 50
waters they are found 73
waters they had never 43
waters with his blood 144
waters with his daily 104
waters with his fleet 88
waters with his staff 87
waters with his trunk 50
waters with its blood 160
waters with its dregs 42
watery mud than muddy 53
watery path they sound 41
watery sun was shining 55
wattle and gum trees 99
weakening does not occur 91
weakening his own force 61
weakening them and causing 83
weakening with each passing 103
weakens them and makes 97
weapons and air power 207
weapons and all kinds 133
weapons and all sorts 77
weapons and all types 41
weapons and gas masks 58
weapons and had taken 50
weapons and his armor 44
weapons and his horse 120
weapons and his tools 91
weapons and new forms 40
weapons and new types 43
weapons and they could 81
weapons and they would 71
weapons and was working 52
weapons are being built 58
weapons are both alike 53
weapons are his horns 51
weapons are not easily 44
weapons are not equal 94
weapons are not found 65
weapons are not really 75
weapons are too crude 41
weapons are too deadly 50
weapons but his fists 114
weapons but with words 56
weapons can not change 45
weapons can not touch 46
weapons day and night 105
weapons did not allow 41
weapons did not appear 94
weapons did not cause 72
weapons did not change 76
weapons did not create 46
weapons did not deter 101
weapons did not exist 384
weapons did she assay 85
weapons does not alter 43
weapons does not appear 59
weapons for all times 56
weapons for any reason 69
weapons for both sides 109
weapons for his fight 42
weapons for its armed 72
weapons for our armed 68
weapons for this reason 55
weapons god has given 258
weapons had long since 57
weapons than are found 61
weapons than they could 54
weapons that are easily 60
weapons that are either 102
weapons that are often 42
weapons that are still 93
weapons that are thrown 40
weapons that both sides 59
weapons that can cause 137
weapons that had never 127
weapons that has never 55
weapons that may cause 42
weapons that now exist 61
weapons that she could 69
weapons that they carry 45
weapons that they could 475
weapons that they might 122
weapons that they would 158
weapons they are never 40
weapons they can carry 46
weapons they had found 73
weapons they had never 79
weapons they had taken 194
weapons they had thrown 47
weapons too are sharp 42
weapons with both hands 89
wearied men and women 43
wearied out with labor 51
wearied out with looking 79
wearied out with waiting 104
wearied that they could 43
wearied wings and willing 121
wearied with his march 44
wearied with long sitting 71
wearied with long waiting 41
wearied with lying alone 42
wearied with weak hopes 43
weathering and then moved 62
weathering that has taken 205
weathers and all hours 46
weavers that had green 66
weavers who had taken 48
webbed toes and fingers 131
wedded man and woman 159
weddings and for dance 75
weddings are all about 78
weddings that had taken 46
wedges and set aside 73
wedges for his pains 48
weeded out and others 104
weeded out and thrown 204
weekly and one daily 47
weekly and then daily 245
weekly and two daily 278
weekly for each child 287
weekly for his board 262
weekly for six months 1198
weekly for six weeks 1358
weekly for ten weeks 562
weekly for two hours 705
weekly for two months 559
weekly for two weeks 504
weekly sum for board 60
weekly ups and downs 68
weekly with her mamma 60
weekly with hot water 40
weighing can not waive 42
weighing each and every 66
weighing hay and straw 54
weighing out his flesh 67
weighing out his goods 299
weighing out his words 46
weighs but one pound 119
weight and age might 43
weight and all loads 40
weight and are easily 106
weight and are given 46
weight and are often 260
weight and can easily 121
weight and eye color 48
weight and get healthy 114
weight and had begun 42
weight and her blood 62
weight and his blood 69
weight and his color 49
weight and his hands 43
weight and its power 40
weight and its speed 53
weight and its value 109
weight and low blood 76
weight and low power 197
weight and low price 49
weight and low value 143
weight and she could 80
weight and she would 76
weight and sin which 126
weight and ten times 44
weight and that which 69
weight and that would 41
weight and they could 52
weight and they would 45
weight and was about 67
weight and was feeling 90
weight and was found 51
weight and was looking 111
weight and was quite 135
weight and was showing 42
weight and was still 141
weight are not known 49
weight but they never 87
weight but was still 52
weight can not change 56
weight did not alter 55
weight did not appear 121
weight did not bother 84
weight did not budge 47
weight did not cause 84
weight did not change 740
weight did not crush 47
weight did not exist 50
weight did not occur 89
weight does not allow 66
weight does not alter 134
weight does not appear 318
weight does not apply 103
weight does not bother 61
weight does not cause 163
weight does not change 1091
weight does not count 88
weight does not enter 57
weight does not equal 45
weight does not exist 96
weight does not imply 58
weight does not occur 118
weight does not press 85
weight does not really 62
weight does not shift 85
weight does not touch 73
weight for age below 65
weight for age races 117
weight for any given 678
weight for any reason 50
weight for both sexes 382
weight for each child 50
weight for each class 121
weight for each grade 44
weight for each group 437
weight for each input 40
weight for each period 60
weight for each piece 45
weight for each point 58
weight for each pound 42
weight for each state 98
weight for each value 53
weight for six months 104
weight for six weeks 43
weight for that reason 64
weight for this group 152
weight for this meeting 92
weight for this reason 68
weight for two months 77
weight for two weeks 92
weight may not change 112
weight may not occur 41
weight men and women 155
weight off and keeping 93
weight off her chest 126
weight off his chest 516
weight off his hands 54
weight off his right 97
weight off our minds 197
weight off that ankle 46
weight per day given 188
weight per day until 66
weight per day would 43
weight she was gaining 52
weight than all others 68
weight than any others 139
weight than any which 60
weight than any words 49
weight than one might 164
weight than one pound 65
weight than one which 83
weight than one would 87
weight than she could 58
weight than that found 40
weight than that given 88
weight than that which 545
weight than they could 145
weight than they merit 47
weight than they might 125
weight than they ought 70
weight than they really 97
weight than they would 427
weight than was usual 49
weight than you could 45
weight than you might 40
weight than you would 194
weight that each floor 88
weight that may occur 42
weight that one would 46
weight that she could 180
weight that she would 56
weight that they carry 122
weight that they could 222
weight that they might 158
weight that they place 41
weight that they would 455
weight that was given 110
weight that was holding 66
weight that you carry 50
weight that you could 87
weight that you would 141
weight they are given 122
weight they can carry 195
weight they may carry 87
weight was being given 160
weight was not found 52
weight was not given 289
weight was not known 52
weight was not taken 81
weight was now given 103
weight was one pound 52
weight was then added 57
weight was thus thrown 87
weight was too light 58
weight was too small 96
weight with both hands 281
weight with each passing 77
weight with her hands 87
weight with her mother 100
weight with his father 248
weight with his hands 268
weight with his party 90
weight with his people 59
weight with his right 103
weight with men whose 41
weight with that which 59
weight with this court 58
weight with this house 66
weight with you which 52
weight you are holding 93
weight you are lifting 211
weight you can bench 42
weight you can carry 200
welkin and its stars 55
welkin rung for hours 109
wended his way alone 50
wended his way thither 152
wended our way thither 235
wetter than she could 44
wetter than she would 115
wetter than that which 45
whales and all deeps 41
whales are not every 54
whales are not found 61
whales are not known 53
wheeling his seat round 44
wheeling out far beneath 66
wheels and all kinds 42
wheels and all sorts 43
wheels and are drawn 67
wheels and one horse 82
wheels and one small 46
wheels and two axles 63
wheels and two small 72
wheels and was drawn 154
wheels are going round 258
wheels are not fixed 46
wheels are not turning 181
wheels are too large 48
wheels are too small 62
wheels day and night 55
wheels did not touch 75
wheels for any given 41
wheels had long since 58
wheels that are turning 55
wheels that had borne 105
wheels that they could 89
wheels with both hands 45
wheels with his hands 93
whence all things arise 61
whence all this comes 49
whence all this river 449
whence and how arose 57
whence did they arise 43
whence did this arise 279
whence did this happy 55
whence did you gather 121
whence does this arise 287
whence does this fleet 88
whence does this light 47
whence does this power 51
whence her son might 42
whence his dead mother 51
whence his eye could 93
whence his own began 47
whence its red roofs 41
whence its use spread 118
