wag his tongue a 42
was not breaking a 154
was not built a 52
was not calling a 124
was not casting a 92
was not causing a 168
was not changing a 50
was not chasing a 148
was not copying a 52
was not crazy i 65
was not creating a 1174
was not cutting a 103
was not david a 44
was not denying a 81
was not digging a 63
was not drawing a 468
was not dreaming a 40
was not driving a 632
was not driving i 41
was not drunk i 68
was not either a 1956
was not fazed a 107
was not feeling a 476
was not filling a 58
was not finding a 379
was not first a 426
was not forcing a 52
was not forming a 120
was not found a 2284
was not found i 44
was not fully a 731
was not gaining a 84
was not getting a 5107
was not given a 23754
was not growing a 45
was not happy a 47
was not happy i 267
was not helping a 207
was not hitting a 76
was not holding a 1986
was not hungry i 78
was not hunting a 52
was not israel a 44
was not issuing a 216
was not jesus a 83
was not joining a 83
was not keeping a 1001
was not killing a 81
was not known a 801
was not known i 64
was not lacking a 543
was not learning a 184
was not letting a 99
was not lifting a 159
was not longer a 131
was not looking a 135
was not looking i 1139
was not lugging a 51
was not meeting a 191
was not missing a 964
was not money i 231
was not moved a 124
was not named a 330
was not nearly a 239
was not never a 241
was not nursing a 126
was not obeying a 53
was not often a 3015
was not often i 621
was not opening a 85
was not packing a 187
was not passing a 85
was not picking a 71
was not placing a 58
was not plato a 48
was not playing a 3267
was not playing i 46
was not proving a 500
was not pulling a 241
was not pushing a 131
was not putting a 351
was not quite a 45593
was not quite i 42
was not raining a 115
was not raining i 69
was not raising a 280
was not rated a 74
was not rather a 1519
was not reaching a 145
was not really a 204452
was not really i 200
was not reared a 42
was not right a 79
was not right i 531
was not risking a 171
was not ruled a 43
was not running a 2053
was not seeking a 2952
was not selling a 245
was not sending a 261
was not serving a 258
was not setting a 586
was not sharing a 169
was not showing a 428
was not shown a 200
was not signing a 54
was not since i 48
was not sitting a 44
was not smiling a 54
was not smoking a 229
was not solving a 46
was not sorry a 52
was not sorry i 774
was not speaking a 143
was not staging a 51
was not stating a 259
was not stealing a 58
was not still a 1150
was not taken a 133
was not talking a 99
was not talking i 51
was not teaching a 245
was not telling a 730
was not theirs a 41
was not thinking a 103
was not thinking i 242
was not thinking o 116
was not throwing a 150
was not tired a 49
was not treating a 66
was not truly a 4242
was not turning a 205
was not twice a 42
was not under a 3800
was not until a 54522
was not until d 198
was not until i 81369
was not until j 48
was not until l 1407
was not until n 120
was not voicing a 64
was not voted a 67
was not walking a 70
was not wanting a 1217
was not wasting a 224
was not where a 137
was not where i 4519
was not while i 127
was not willing i 233
was not winning a 112
was not within a 1748
was not working a 264
was not working i 659
was not worthy a 57
was not writing a 4039
was not writing i 78
was now about a 1933
was now above a 277
was now added a 3737
was now after a 92
was now again a 768
was now arising a 40
was now asked a 53
was now blowing a 755
was now burning a 45
was now calling a 84
was now casting a 118
was now causing a 154
was now chasing a 41
was now creating a 287
was now cutting a 84
was now drawing a 220
was now driving a 378
was now editing a 153
was now eight a 52
was now either a 159
was now feeling a 344
was now filling a 77
was now finding a 158
was now forcing a 41
was now forming a 213
was now found a 75
was now fully a 325
was now gaining a 218
was now getting a 998
was now given a 2692
was now growing a 121
was now grown a 960
was now holding a 1052
was now issuing a 69
was now keeping a 262
was now learning a 41
was now looking a 115
was now meeting a 71
was now mingled a 49
was now minus a 47
was now missing a 85
was now named a 49
was now nearly a 2743
was now nursing a 89
was now often a 75
was now opening a 108
was now passing a 149
was now placing a 54
was now playing a 1351
was now pouring a 72
was now proving a 148
was now pulling a 41
was now pushing a 51
was now putting a 113
was now quite a 4165
was now raising a 89
was now rather a 386
was now reaching a 587
was now really a 444
was now reared a 58
was now renting a 73
was now rolling a 42
was now running a 1116
was now seeking a 780
was now selling a 50
was now sending a 187
was now serving a 503
was now setting a 62
was now sharing a 272
was now showing a 607
was now shown a 58
was now sipping a 54
was now sitting a 41
was now smiling a 42
was now smoking a 203
was now sorry i 52
was now speaking a 51
was now spread a 42
was now still a 61
was now taken a 72
was now teaching a 110
was now telling a 67
was now threading a 45
was now throwing a 52
was now treading a 81
was now truly a 610
was now turning a 160
was now twice a 103
was now under a 1817
was now walking a 93
was now where i 101
was now within a 3340
was now working a 180
was now writing a 785
was odd since i 50
was off about a 49
was off after a 101
was off chasing a 63
was off getting a 95
was old surly m 79
was one about a 1282
was one class i 41
was one creating a 75
was one evening a 136
was one evening i 85
was one event i 45
was one fight i 58
was one group i 44
was one guinea a 104
was one issue i 52
was one morning a 56
was one morning i 62
was one night a 469
was one night i 422
was one party i 57
was one penny a 310
was one piece i 50
was one place a 42
was one place i 696
was one point i 276
was one pound a 132
was one reason a 91
was one reason i 2461
was one rupee a 60
was one scene i 93
was one showing a 160
was one story i 217
was one train a 97
was one under a 46
was one until i 52
was one where a 1188
was one where i 585
was one which a 1987
was one which i 6232
was one within a 167
was one woman i 232
was our danger a 65
was out about a 142
was out after a 223
was out chasing a 59
was out driving a 68
was out getting a 197
was out hunting a 148
was out hunting i 62
was out playing a 70
was out quite a 90
was out under a 56
was out walking a 86
was out walking i 114
was out within a 132
was put after a 108
was put round a 41
was put under a 6274
was put within a 59
was read about a 41
was read after a 47
was read aloud a 43
was read twice a 67
was read under a 61
was read within a 52
was real sorry i 50
was real until i 70
was run twice a 43
was run under a 422
was run until a 95
was set about a 112
was set above a 192
was set after a 79
was set apart a 204
was set aside a 153
was set below a 54
was set beneath a 144
was set thinking a 51
was set under a 510
was set within a 1621
was she feeling a 41
was she getting a 54
was she given a 248
was she holding a 46
was she playing a 133
was she really a 320
was she still a 191
was she truly a 40
was singing about a 406
was six cents a 338
was six hours a 123
was six pence a 143
was six times a 124
was six until i 187
was six weeks a 92
was sung after a 52
was ten cents a 1088
was ten hours a 128
was ten times a 397
was ten until i 115
was that about a 1567
was that above a 57
was that after a 6049
was that after i 955
was that anything i 80
was that close a 106
was that close i 41
was that creating a 141
was that either a 191
was that either i 104
was that evening a 141
was that evening i 85
was that feeling i 49
was that finding a 70
was that first a 59
was that first i 124
was that getting a 56
was that given a 242
was that james i 49
was that later i 64
was that makes a 66
was that maybe a 77
was that maybe i 347
was that morning a 64
was that morning i 58
was that nearly a 201
was that night a 333
was that night i 411
was that noise i 205
was that often a 150
was that often i 55
was that quite a 786
was that really a 288
was that running a 93
was that sending a 49
was that setting a 44
was that since a 505
was that since i 1018
was that sound i 80
was that story i 67
was that swell i 111
was that though a 280
was that though i 608
was that tired i 64
was that twice a 147
was that under a 561
was that until a 271
was that until i 169
was that upset i 40
was that where a 1127
was that where i 194
was that which a 745
was that which i 4158
was that while a 1244
was that while i 2042
was that within a 3461
was that woman i 147
was that writing a 40
was then about a 1406
was then above a 51
was then added a 391
was then after a 46
was then again a 71
was then asked a 407
was then begun a 48
was then blowing a 272
was then built a 53
was then causing a 93
was then creating a 163
was then drawing a 189
was then driving a 133
was then editing a 427
was then either a 83
was then filling a 75
was then forming a 99
was then found a 118
was then gaining a 67
was then getting a 102
was then given a 20445
was then holding a 979
was then keeping a 249
was then moved a 139
was then named a 295
was then nearly a 297
was then nursing a 103
was then often a 86
was then passing a 52
was then pending a 44
was then playing a 259
was then quite a 2330
was then raising a 95
was then rather a 334
was then reaching a 85
was then really a 213
was then renting a 61
was then rolling a 79
was then running a 688
was then seeking a 309
was then serving a 578
was then sharing a 102
was then showing a 83
was then shown a 1114
was then still a 10105
was then taken a 193
was then teaching a 251
was then tried a 43
was then truly a 135
was then under a 1391
was then within a 980
was then writing a 1060
was they found a 45
was this about a 427
was this change a 47
was this evening a 75
was this event a 42
was this feeling i 99
was this lousy t 242
was this morning a 173
was this morning i 56
was this night a 117
was this night i 56
was this place a 463
was this place i 54
was this really a 557
was this still a 40
was this story i 42
was this truly a 69
was this which i 235
was this woman a 105
was this woman i 195
was thus about a 103
was thus added a 284
was thus after a 40
was thus again a 70
was thus creating a 101
was thus either a 69
was thus forming a 70
was thus gaining a 49
was thus getting a 43
was thus given a 2524
was thus nearly a 42
was thus never a 283
was thus often a 171
was thus playing a 101
was thus quite a 250
was thus rather a 165
was thus really a 159
was thus saved a 147
was thus seeking a 49
was thus speaking a 69
was thus speaking i 65
was thus still a 378
was thus truly a 93
was thus under a 175
was thus within a 109
was too acute a 460
was too alien a 55
was too awful a 227
was too basic a 41
was too black a 71
was too blunt a 102
was too brave a 652
was too brief a 337
was too broad a 775
was too bulky a 57
was too burning a 71
was too canny a 234
was too close a 1166
was too crude a 620
was too cruel a 313
was too cunning a 202
was too deadly a 54
was too dirty a 66
was too faint a 73
was too fancy a 52
was too frail a 268
was too frank a 66
was too fresh a 155
was too glaring a 176
was too grand a 1157
was too grave a 1241
was too gross a 356
was too happy a 109
was too hardy a 52
was too harsh a 1062
was too hasty a 295
was too healthy a 81
was too human a 79
was too juicy a 81
was too junior a 62
was too knowing a 97
was too large a 11891
was too lengthy a 55
was too light a 1225
was too lofty a 126
was too loose a 150
was too lowly a 144
was too loyal a 733
was too manly a 140
was too minor a 129
was too naive a 41
was too nasty a 42
was too nearly a 214
was too noble a 447
was too noisy a 56
was too novel a 70
was too odious a 49
was too often a 2601
was too petty a 81
was too plain a 291
was too pleasing a 317
was too proud a 1124
was too quick a 155
was too quiet a 140
was too rapid a 140
was too rigid a 265
was too risky a 581
was too rough a 675
was too savvy a 51
was too scary a 45
was too sharp a 535
was too short a 8210
was too short i 41
was too silly a 56
was too small a 17845
was too small i 44
was too smart a 838
was too sober a 68
was too solid a 242
was too sound a 513
was too stark a 55
was too steep a 347
was too stern a 268
was too stiff a 118
was too stout a 104
was too strong a 12945
was too sweet a 263
was too swift a 49
was too tardy a 44
was too tight a 184
was too timid a 126
was too tough a 679
was too truly a 187
was too vague a 682
was too vital a 323
was too vivid a 188
was two cents a 713
was two hours a 143
was two pence a 177
was two times a 62
was two until i 75
was using about a 56
was using quite a 63
was using words i 55
was was still a 53
was weak after a 45
was wet after a 50
was who built a 48
was who found a 46
was who wrote a 56
was why would a 42
was with about a 49
was with child i 46
was with creating a 92
was with finding a 122
was with grief i 48
was with henry v 58
was with people i 186
was with quite a 592
was with rather a 350
was with which i 213
was won after a 413
was won within a 61
was yet again a 348
was yet alive i 108
was yet nearly a 74
was yet quite a 485
was yet speaking a 141
was yet under a 110
was you until i 166
wax with which i 245
way and about a 64
way and added a 46
way and adopt a 99
way and after a 604
way and allow a 129
way and asked a 74
way and avoid a 67
way and began a 149
way and build a 169
way and built a 134
way and carry a 49
way and cause a 171
way and causing a 46
way and chose a 42
way and create a 364
way and creating a 141
way and drink a 64
way and enjoy a 61
way and enter a 64
way and finding a 42
way and finds a 71
way and forming a 81
way and forms a 101
way and found a 531
way and getting a 88
way and given a 174
way and gives a 314
way and leaves a 56
way and makes a 279
way and maybe i 87
way and needs a 47
way and offer a 87
way and often a 40
way and place a 56
way and quite a 66
way and reaching a 46
way and setting a 47
way and share a 45
way and shows a 76
way and since i 43
way and spend a 97
way and spent a 152
way and start a 64
way and taken a 88
way and takes a 127
way and though i 47
way and under a 190
way and where a 50
way and where i 48
way and which i 169
way and while i 102
way and within a 449
way and write a 98
way and wrote a 72
way and yield a 62
way are given a 45
way bring about a 385
way but after a 85
way but rather a 65
way can cause a 102
way can create a 88
way for about a 1647
way for above a 40
way for anything i 84
way for creating a 251
way for either a 260
way for finding a 119
way for forming a 90
way for gaining a 55
way for getting a 141
way for holding a 58
way for maybe a 45
way for nearly a 942
way for opening a 102
way for packing a 52
way for quite a 1353
way for raising a 54
way for reaching a 42
way for solving a 47
way for which a 85
way for which i 651
way had taken a 95
way may cause a 74
way off about a 53
way off below a 54
way off stood a 157
way off under a 57
way one feels a 40
way one finds a 70
way one holds a 160
way one knows a 67
way one learns a 92
way one leaves a 45
way one loves a 138
way one makes a 123
way one might a 116
way one takes a 75
way one treats a 79
way one views a 77
way one would a 279
way out after a 213
way out under a 111
way out until i 138
way out where i 45
way out which i 117
way out while i 40
way out within a 59
way she acted i 48
way she earned a 45
way she found a 87
way she holds a 67
way she makes a 187
way she meets a 105
way she might a 79
way she spent a 97
way she spoke i 112
way she thinks a 40
way she thinks i 81
way she would a 363
way than anything i 56
way than under a 41
way than would a 127
way that about a 79
way that added a 55
way that after a 630
way that after i 57
way that casts a 49
way that draws a 70
way that driving a 45
way that either a 190
way that finds a 46
way that first a 48
way that fools a 59
way that forms a 317
way that gives a 1059
way that helps a 151
way that keeps a 51
way that leaves a 435
way that makes a 2709
way that marks a 102
way that maybe i 57
way that meets a 61
way that never a 107
way that opens a 55
way that posed a 49
way that poses a 92
way that quite a 44
way that seems a 85
way that sends a 79
way that shows a 619
way that suits a 63
way that takes a 92
way that tells a 177
way that throws a 51
way that under a 45
way that where a 69
way that which i 45
way that while a 46
way that within a 298
way that writing a 44
way they build a 124
way they built a 79
way they create a 270
way they earned a 51
way they enter a 143
way they exert a 53
way they found a 419
way they might a 55
way they offer a 109
way they serve a 51
way they share a 67
way they spend a 40
way they spent a 128
way they stood a 53
way they would a 965
way this morning a 51
way too short a 56
way too small a 44
way was getting a 42
way was given a 75
way was never a 45
way was quite a 188
way was rather a 78
way was really a 47
way was still a 78
way with never a 136
way with people i 43
way with quite a 53
way with which a 91
way with which i 400
way yet chose a 103
way you avoid a 60
way you begin a 78
way you build a 629
way you carry a 118
way you catch a 150
way you change a 57
way you could a 77
way you create a 667
way you cross a 63
way you drive a 97
way you enter a 176
way you fight a 51
way you found a 41
way you frame a 44
way you greet a 72
way you judge a 45
way you might a 162
way you shake a 41
way you sleep a 68
way you solve a 52
way you split a 56
way you spoke i 51
way you stand a 115
way you start a 154
way you study a 44
way you touch a 57
way you train a 78
way you watch a 206
way you would a 5469
way you write a 258
weak and after a 46
weak and dizzy i 40
weak and faint i 88
weak and frail a 64
weak and frail i 47
weak and lacking a 50
weak and needs a 68
weak and often a 40
weak and running a 49
weak and silly a 77
weak and small a 45
weak and tired i 108
weak and where a 71
weak for about a 43
weak for aught i 42
weak man rules a 93
wear and stand a 335
wear nor touch a 49
wear off after a 2279
wear off within a 405
wear one shirt a 42
wear our cloak a 156
wear out after a 1589
wear out within a 324
wear that dress i 44
wear them under a 68
wear them until i 112
wear them while i 148
wear thin after a 576
wet and catch a 71
wet earth after a 50
wet rag about a 49
who act under a 480
who act within a 99
who all claim a 61
who all found a 43
who all lived a 45
who all share a 381
who all spoke a 106
who and where i 1127
who are about a 249
who are above a 401
who are after a 202
who are asked a 93
who are below a 497
who are causing a 178
who are chasing a 85
who are creating a 1052
who are cutting a 49
who are digging a 67
who are drawing a 149
who are driving a 163
who are either a 166
who are feeling a 190
who are filling a 79
who are finding a 205
who are fleeing a 49
who are forging a 118
who are forming a 444
who are found a 43
who are gaining a 118
who are getting a 1032
who are given a 10985
who are group a 53
who are group o 117
who are growing a 71
who are helping a 67
who are holding a 627
who are hosting a 40
who are joining a 45
who are keeping a 292
who are killing a 45
who are lacking a 88
who are learning a 1229
who are missing a 175
who are nearly a 54
who are never a 73
who are nursing a 103
who are often a 374
who are opening a 76
who are passing a 93
who are people i 51
who are placing a 58
who are playing a 1182
who are pulling a 62
who are pushing a 87
who are putting a 131
who are quite a 512
who are raising a 404
who are rather a 336
who are reaching a 50
who are really a 498
who are renting a 76
who are running a 624
who are seeking a 7145
who are selling a 183
who are sending a 79
who are serving a 481
who are setting a 102
who are shaping a 71
who are sharing a 338
who are showing a 290
who are shown a 162
who are speaking a 100
who are staging a 65
who are staying a 45
who are still a 2104
who are still i 45
who are talking a 40
who are teaching a 254
who are telling a 60
who are testing a 52
who are throwing a 53
who are today a 85
who are treating a 64
who are truly a 159
who are under a 4474
who are viewing a 54
who are waiting a 77
who are walking a 61
who are wanting a 40
who are where i 66
who are within a 1186
who are working a 259
who are writing a 306
who bad taken a 50
who being asked a 94
who being under a 48
who both carry a 44
who both share a 45
who bring about a 214
who buy under a 207
who can abide a 50
who can adopt a 246
who can allow a 81
who can apply a 270
who can argue a 48
who can avoid a 132
who can beget a 43
who can begin a 155
who can blame a 656
who can block a 56
who can boast a 618
who can build a 1671
who can carry a 2157
who can carve a 255
who can catch a 503
who can cause a 190
who can change a 433
who can charm a 69
who can claim a 1810
who can climb a 242
who can close a 71
who can clothe a 45
who can count a 101
who can cover a 194
who can crack a 100
who can craft a 41
who can create a 2490
who can dance a 113
who can defeat a 68
who can doubt a 116
who can draft a 54
who can drill a 42
who can drink a 285
who can drive a 1143
who can empty a 60
who can engage a 42
who can enjoy a 993
who can enter a 501
who can evoke a 73
who can exert a 285
who can fault a 54
who can fight a 153
who can force a 154
who can forge a 136
who can found a 72
who can frame a 91
who can gather a 94
who can grant a 139
who can grasp a 113
who can guide a 236
who can issue a 235
who can judge a 162
who can knock a 102
who can light a 148
who can marry a 125
who can match a 64
who can model a 44
who can mount a 109
who can nurse a 100
who can offer a 1819
who can order a 247
who can paint a 792
who can pilot a 69
who can pitch a 91
who can place a 344
who can plant a 76
who can please a 168
who can pluck a 42
who can point a 141
who can preach a 152
who can press a 76
who can prove a 643
who can prove i 58
who can quote a 114
who can raise a 943
who can repeat a 188
who can reveal a 47
who can score a 61
who can seize a 72
who can sense a 84
who can serve a 275
who can shape a 69
who can share a 352
who can shoot a 363
who can smell a 247
who can smoke a 53
who can solve a 442
who can spare a 550
who can spell a 96
who can spend a 702
who can spice a 41
who can split a 82
who can sport a 61
who can spread a 51
who can stage a 40
who can stand a 551
who can start a 479
who can state a 115
who can steer a 187
who can stick a 50
who can strip a 46
who can study a 114
who can touch a 97
who can trace a 378
who can track a 86
who can train a 102
who can trust a 185
who can twist a 60
who can utter a 64
who can value a 40
who can visit a 106
who can watch a 206
who can weather a 58
who can wield a 649
who can write a 5450
who cut quite a 160
who cut short a 88
who did enjoy a 51
who did found a 52
who did marry a 44
who did offer a 60
who did quite a 223
who did share a 49
who did spend a 61
who did state a 58
who did write a 140
who die after a 268
who die under a 45
who die within a 561
who does quite a 82
who dying within a 88
who each carry a 110
who each owned a 98
who each spent a 51
who each wrote a 82
who earn above a 69
who earn below a 73
who fit within a 41
who for about a 292
who for above a 92
who for aught i 169
who for nearly a 2848
who for ought i 47
who for quite a 191
who goes about a 96
who goes after a 142
who goes round a 153
who goes under a 41
who got about a 73
who got quite a 61
who got within a 90
who had about a 412
who had above a 54
who had acted a 878
who had added a 832
who had after a 124
who had aided a 66
who had aimed a 130
who had asked a 1063
who had baked a 55
who had based a 69
who had beaten a 809
who had begun a 3922
who had blown a 168
who had bored a 63
who had borne a 4465
who had bound a 87
who had built a 27538
who had burnt a 101
who had burst a 45
who had cited a 41
who had cried a 79
who had cured a 131
who had dared a 64
who had dated a 138
who had drank a 49
who had drawn a 2505
who had drunk a 911
who had earned a 7948
who had either a 1375
who had ended a 260
who had faced a 673
who had faked a 63
who had feared a 440
who had filed a 2124
who had fired a 863
who had fixed a 281
who had flown a 398
who had flown b 131
who had found a 33975
who had freed a 77
who had given a 20826
who had grown a 1232
who had hanged a 95
who had headed a 1392
who had healed a 55
who had hewed a 41
who had hired a 1763
who had hoped a 50
who had hoped i 68
who had issue a 86
who had known a 1452
who had leaked a 47
who had leaped a 68
who had leased a 405
who had lived a 10708
who had loved a 552
who had lured a 76
who had mixed a 105
who had moved a 821
who had named a 226
who had nearly a 183
who had never a 458
who had noted a 242
who had owned a 4525
who had poked a 41
who had posed a 206
who had quite a 5575
who had raped a 794
who had rather a 843
who had really a 255
who had reaped a 308
who had reared a 358
who had risen a 105
who had rowed a 62
who had ruled a 370
who had saved a 2109
who had shewn a 198
who had shown a 13521
who had sired a 82
who had slain a 1345
who had slept a 143
who had spent a 25325
who had spied a 56
who had spread a 375
who had sprung a 40
who had stage i 100
who had still a 1117
who had stole a 81
who had stood a 570
who had strung a 58
who had stuck a 202
who had sworn a 449
who had taken a 137269
who had tamed a 139
who had taped a 53
who had thrown a 2489
who had thrust a 308
who had tried a 623
who had under a 43
who had until a 170
who had upset a 92
who had urged a 679
who had vetoed a 121
who had voted a 103
who had vowed a 312
who had waged a 1148
who had waved a 118
who had wiped a 76
who had withal a 76
who had within a 262
who had woven a 141
who had wrote a 69
who hang about a 78
who has about a 126
who has acted a 340
who has added a 1203
who has asked a 623
who has based a 58
who has beaten a 90
who has begun a 2730
who has blown a 50
who has borne a 4933
who has built a 5514
who has cited a 86
who has cured a 68
who has drawn a 2359
who has drunk a 388
who has dwelt a 51
who has earned a 2971
who has either a 748
who has ended a 69
who has faced a 496
who has filed a 5795
who has fired a 335
who has fixed a 168
who has flown a 179
who has found a 9933
who has given a 14361
who has grown a 640
who has headed a 100
who has hired a 543
who has known a 1104
who has leased a 107
who has lived a 7521
who has loved a 375
who has mixed a 74
who has moved a 380
who has named a 70
who has never a 191
who has noted a 115
who has often a 86
who has owned a 818
who has posed a 40
who has quite a 927
who has raped a 186
who has rather a 226
who has really a 162
who has reaped a 88
who has reared a 408
who has ruled a 67
who has saved a 983
who has shewn a 181
who has shown a 2870
who has sired a 68
who has slain a 948
who has slept a 116
who has spent a 13694
who has spread a 83
who has still a 405
who has stood a 64
who has stuck a 65
who has swept a 76
who has sworn a 115
who has taken a 49263
who has tamed a 63
who has thrown a 955
who has thrust a 45
who has tried a 516
who has upset a 55
who has urged a 49
who has vowed a 51
who has waged a 206
who has within a 156
who has woven a 106
who has wrote a 117
who hath begun a 1329
who hath borne a 102
who hath built a 55
who hath drawn a 58
who hath found a 277
who hath given a 209
who hath lived a 64
who hath taken a 134
who hear about a 96
who hid under a 251
who lay beneath a 60
who lay under a 465
who lay within a 171
who led about a 49
who led thither a 106
who let loose a 471
who lie under a 84
who may adopt a 187
who may allow a 51
who may apply a 63
who may avoid a 45
who may build a 48
who may carry a 197
who may catch a 44
who may cause a 148
who may claim a 480
who may create a 121
who may drive a 80
who may elect a 84
who may enjoy a 158
who may enter a 339
who may exert a 157
who may gather a 40
who may grant a 188
who may incur a 49
who may issue a 443
who may marry a 55
