wages increased more slowly 86
which attested their grecian 131
which attracts huge crowds 42
which attracts very little 47
which bargains were struck 77
which behaviors will result 81
which believed were amazed 46
which benefits will accrue 55
which benefits will become 155
which betrayed deep emotion 49
which betrayed more emotion 64
which betrayed their origin 53
which canadians have always 57
which canadians have become 59
which carbonic acid exists 83
which catholics have always 57
which catholics hold sacred 40
which catholics were treated 51
which chairmen very little 53
which chaplain weld reached 55
which children feel secure 132
which children from ghetto 42
which children from various 58
which children gain access 42
which children have access 352
which children have already 155
which children have always 77
which children have become 127
which children have learned 237
which children have little 153
which children have played 50
which children have reached 45
which children learn gender 53
which children learn skills 45
which children learn through 344
which children leave school 281
which children left school 57
which children make hearsay 42
which children move through 202
which children must attend 111
which children must master 49
which children need further 94
which children need special 117
which children pass through 441
which children were already 42
which children were called 51
which children were engaged 138
which children were forced 128
which children were killed 119
which children were likely 255
which children were passed 60
which children were placed 260
which children were raised 251
which children were taught 983
which children were tested 153
which children were thought 65
which children were treated 303
which children were viewed 58
which children will become 143
which children will readily 45
which citizens have access 104
which citizens have become 54
which citizens have little 85
which citizens leave behind 43
which civilians were killed 187
which coalesce into larger 104
which collects into itself 86
which combined more talent 80
which combines great strength 63
which combines these various 72
which commands high prices 51
which compares very poorly 46
which complete living through 106
which complete their entire 131
which composed fort romper 92
which composed their bodies 108
which composed their empire 68
which composed three mighty 341
which compound heads assume 53
which comprise these verses 62
which concealed their design 134
which concerns more states 1140
which concerns only myself 199
which concerns their common 47
which concerns their creation 65
which concerns their safety 78
which confined their height 79
which confirms these indians 49
which conforms most clearly 61
which confront south africa 49
which connects lake ontario 88
which connects their periods 81
which connects these points 170
which connects these unused 83
which consumed their bodies 44
which consumes less energy 78
which consumes more energy 99
which consumes very little 63
which contains bone marrow 124
which contains cell bodies 87
which contains data relating 47
which contains five carbon 50
which contains four carbon 65
which contains from ninety 71
which contains from twelve 47
which contains from twenty 91
which contains heavy metals 48
which contains high levels 483
which contains just enough 450
which contains less carbon 96
which contains less oxygen 233
which contains many curious 513
which contains many errors 105
which contains many million 53
which contains many nuclei 138
which contains many pieces 56
which contains many points 64
which contains many relics 64
which contains many useful 318
which contains more carbon 111
which contains more detail 81
which contains more energy 45
which contains more malice 52
which contains more oxygen 194
which contains more solute 113
which contains more useful 41
which contains most carbon 40
which contains most oxygen 55
which contains much carbon 69
which contains much curious 266
which contains much detail 47
which contains much higher 97
which contains much larger 57
which contains much matter 121
which contains much silica 52
which contains much starch 58
which contains much useful 492
which contains much wisdom 44
which contains nothing beyond 52
which contains nothing except 84
which contains only carbon 150
which contains only enough 97
which contains only little 87
which contains only traces 375
which contains only twelve 56
which contains only twenty 107
which contains over twenty 61
which contains some charming 80
which contains some copper 48
which contains some curious 384
which contains some degree 41
which contains some errors 85
which contains some essays 40
which contains some further 95
which contains some highly 139
which contains some lovely 45
which contains some oxygen 50
which contains some pieces 47
which contains some portion 46
which contains some pretty 144
which contains some sodium 56
which contains some special 95
which contains some striking 129
which contains some twenty 120
which contains some useful 306
which contains some verses 60
which contains these shells 42
which contains these verses 51
which contains three carbon 76
which contains three double 70
which contains three fields 42
which contains three grains 41
which contains three groups 46
which contains three layers 50
which contains true opinion 100
which contains very little 1483
which contains very useful 44
which contains what appears 49
which continue their course 131
which contract many useful 42
which contract more slowly 49
which controls their actions 58
which controls their proper 58
which conveyed these offers 65
which conveyed very little 44
which coronary heart disease 259
which counters were placed 42
which critical care nurses 131
which crumbled into sparks 41
which crystals have formed 52
which decisions have already 87
which decisions rest solely 269
which decisions were merely 87
which decisions were reached 641
which deepened from moment 54
which demanded more repose 44
which depended more heavily 55
which depended upon another 51
which depended upon island 49
which depended upon whether 148
which depended very little 58
which descends from christ 41
which describe some aspect 59
which describe these events 50
which deserved high praise 89
which deserves great credit 50
which deserves great praise 72
which deserves high praise 143
which deserves more credit 46
which deserves more notice 102
which deserves more praise 50
which deserves more serious 147
which deserves most serious 40
which deserves much further 41
which deserves much greater 122
which deserves much thought 187
which deserves some further 123
which deserves some mention 199
which deserves some notice 384
which deserves some special 94
which deserves some thought 40
which deserves very serious 91
which deserves your serious 43
which destroys their normal 49
which develops into another 43
which develops more slowly 188
which develops only through 42
which develops very slowly 78
which deviations from normal 52
which dictated their choice 60
which dictated your letter 91
which differed from common 40
which differed from earlier 289
which differed from english 103
which differed from normal 67
which differed most widely 51
which differed very greatly 62
which differed very little 782
which differed very widely 53
which diffuses very slowly 50
which digested food passes 89
which directed their course 77
which disclose many slight 55
which discount rate should 58
which disgrace some states 63
which displays some gloomy 54
which displays such extent 161
which disputes have arisen 67
which dissolve more readily 56
which dissolve very slowly 55
which distorts their finest 62
which distorts those prices 58
which disturbs their gaiety 84
which diverges more widely 124
which economic theory should 42
which education must choose 55
which effected their escape 108
which effected these changes 88
which eighteen were french 124
which eighteen were killed 52
which eighteen years before 286
which elections were fought 94
which electors were chosen 116
which elevates must always 167
which elicited high praise 56
which emanated from another 41
which emanated from berlin 113
which emanated from christ 47
which emanated from england 90
which emanated from europe 53
which emanated from france 81
which emanated from london 79
which emanated from moscow 60
which emanated from nature 157
which emanated from vienna 44
which emanates from another 63
which emanates from christ 108
which emanates from europe 49
which embodies these values 42
which enhanced their status 95
which enhances their status 45
which entailed heavy losses 41
which europeans have always 70
which europeans have formed 49
which europeans were unable 59
which everyone else seemed 157
which everyone else should 45
which everyone else thought 120
which everyone must accept 120
which everyone must adhere 98
which everyone must answer 49
which everyone must decide 46
which everyone must follow 140
which everyone must strive 55
which everyone must submit 116
which everyone will accept 129
which everyone will become 56
which examines many crucial 81
which examples have already 557
which exceeded their powers 47
which excluded from office 79
which excluded from public 107
which excludes from income 64
which excludes from itself 114
which excludes those unable 112
which exclusion will further 230
which excreted most nectar 81
which executed these little 48
which exercise some degree 44
which exhibits more clearly 45
which exhibits most clearly 40
which exhibits very little 101
which explains more clearly 69
which explains their common 54
which explains their greater 78
which explains their higher 75
which explains their origin 53
which explains very clearly 103
which exploded into flames 51
which explodes when struck 46
which extended back through 92
which extended clear across 80
which extended down through 88
which extended even beyond 217
which extended even further 130
which extended from albany 40
which extended from august 176
which extended from before 42
which extended from behind 60
which extended from canada 80
which extended from eastern 64
which extended from greece 42
which extended from hudson 43
which extended from london 183
which extended from mexico 51
which extended from naples 50
which extended from poland 47
which extended into remote 40
which extended much beyond 69
which extended much farther 90
which extended much further 211
which extended over almost 213
which extended over eleven 40
which extended over europe 125
which extended over twelve 96
which extended over twenty 275
which extended some twenty 115
which extended voting rights 91
which extended well beyond 921
which extracts have already 297
which extracts were quoted 50
which families were broken 43
which filtered down through 161
which flatters their vanity 65
which followed have already 41
which followed left traces 56
which followed more slowly 40
which followed nothing better 53
which followed only served 43
which followed pearl harbor 93
which followed such furious 73
which followed their return 133
which followed these changes 126
which followed these events 513
which followed those events 47
which followed were almost 84
which followed were filled 167
which followed were mainly 44
which followed were marked 228
which followed were passed 47
which followed will always 41
which formerly came before 52
which formerly gave access 131
which formerly lent itself 78
which formerly took effect 51
which formerly went through 63
which formerly were almost 135
which formerly were always 179
which formerly were beyond 45
which formerly were called 131
which formerly were closed 134
which formerly were common 48
which formerly were deemed 140
which formerly were filled 50
which formerly were hidden 46
which formerly were looked 261
which formerly were merely 82
which formerly were placed 124
which formerly were thought 268
which formerly were treated 55
which formerly were united 42
which formerly were useful 83
which formerly were wasted 42
which fourteen were killed 40
which fourteen years before 203
which fourteen years earlier 126
which frequent such places 88
which frequent these places 53
which frequent these waters 74
which friendly test indeed 62
which functions well enough 42
which generate high levels 87
which generate very little 41
which goldsmith soon became 88
which governed their actions 177
which graduate into slight 44
which happened even before 49
which happened just before 737
which happened last summer 43
which happened only rarely 71
which happened some little 47
which happened very lately 167
which happened very rarely 217
which happened very seldom 166
which happened years before 65
which hardened like cement 40
which heretics were burned 98
which heretics were hurled 130
which hindered their lawful 46
which humanity must lament 124
which humanity must revolt 100
which humanity must strive 76
which humanity must travel 53
which humanity will always 52
which humanity will revolt 67
which hundreds were killed 441
which implored their blessing 124
which improves most slowly 104
which incloses these sacred 61
which included high school 65
which included home visits 56
which included jane addams 41
which included john stuart 47
which included land reform 134
which included many english 41
which included many famous 67
which included many former 191
which included many german 47
which included north africa 63
which included over twenty 60
which included some former 72
which included some french 88
which included some highly 82
which included some measure 42
which included some twenty 199
which included south africa 83
which included such authors 42
which included such events 47
which included such famous 208
which included such future 101
which included such groups 55
which included such issues 43
which included such titles 143
which included such topics 191
which included such varied 63
which included these points 41
which included three brutal 137
which included three former 113
which included three levels 47
which included very little 46
which includes fair notice 113
which includes four stages 44
which includes heart disease 44
which includes high levels 42
which includes high school 74
which includes many agents 49
which includes many common 60
which includes many groups 58
which includes many highly 40
which includes many plants 40
which includes many useful 70
which includes more detail 41
which includes more recent 83
which includes most modern 61
which includes much useful 51
which includes north africa 71
which includes other actors 42
which includes some degree 77
which includes some further 103
which includes some twenty 120
which includes some useful 88
which includes south africa 114
which includes such actions 45
which includes such common 76
which includes such famous 75
which includes such groups 64
which includes such issues 97
which includes such plants 76
which includes such titles 117
which includes such topics 215
which includes such traits 62
which includes such varied 71
which includes such widely 42
which includes those states 53
which includes three genera 55
which includes three levels 84
which includes three phases 80
which includes three stages 101
which includes very little 59
which includes your choice 43
which increased even further 138
which increased from around 66
which increased from moment 43
which increased their income 113
which increased their number 192
which increased their output 70
which increased their shares 48
which increased their strength 116
which increases more slowly 93
which increases much faster 41
which increases their chance 92
which increases their desire 45
which increases their energy 79
which increases their income 74
which increases their strength 228
which increases their weight 128
which increases very slowly 60
which increases your chance 45
which incurred heavy losses 52
which indicate more clearly 63
which indicate most clearly 114
which indicate some degree 127
which indicate their nature 41
which indicate their origin 99
which indicate their proper 41
which indicate very clearly 245
which inherits from system 47
which injuries were caused 107
which inquires what effect 43
which inspired such terror 50
which inspired their creation 94
which inspired these verses 58
which inspired your troops 117
which interact only through 64
which interest rate changes 154
which interest rate should 63
which interest will accrue 76
which involved many dangers 43
which involved much greater 42
which involved some degree 156
which involved such serious 57
which involved three stages 43
which involved very little 183
which involved what seemed 52
which involves four stages 50
which involves high levels 56
which involves only simple 50
which involves only trivial 44
which involves some amount 43
which involves some degree 295
which involves some measure 103
which involves such serious 53
which involves three levels 40
which involves three phases 60
which involves three stages 126
which involves very little 201
which irishmen have always 47
which katherine anne porter 103
which languages were spoken 126
which libations were poured 190
which liberate free ammonia 45
which licenses were issued 100
which likewise having seized 78
which loosened their tongues 42
which lunatics were treated 49
which magnetic flux passes 47
which maintain high levels 52
which maintain vast armies 48
which managers have little 110
which marginal cost equals 4829
which materials flow through 43
which materials move through 58
which materials pass through 53
which mattered very little 73
which meanwhile have become 59
which messages flow through 49
which messages were passed 44
which migrated more slowly 65
which migrates more slowly 88
which miseries there hardly 53
which missiles were hurled 40
which modifies their special 42
which motivate their actions 62
which normally have little 114
which normally only occurs 40
which normally pass through 296
which normally show little 103
which nowadays have become 48
which numbered only twenty 47
which numbered over twenty 69
which numbered some twenty 111
which numerous oval spores 55
which obtained here before 129
which obtained some credit 84
which obviously lent itself 40
which occasions more regret 92
which occasions much thought 349
which occupied some twenty 50
which occupied three floors 43
which occupies from twelve 40
which occupies some eighty 49
which occupies some twenty 54
which occupies unit volume 64
which occupies very little 89
which occurred during earlier 83
which occurred during periods 122
which occurred during recent 59
which occurred even before 187
which occurred from august 42
which occurred just before 2857
which occurred last autumn 49
which occurred last summer 136
which occurred last sunday 60
which occurred last winter 98
which occurred much earlier 176
which occurred only rarely 128
which occurred some little 41
which occurred some twelve 48
which occurred some twenty 238
which occurred three nights 40
which occurred very rarely 96
which occurred well before 117
which occurred when christ 43
which occurred when galileo 55
which occurred when wagner 43
which occurred years before 332
which officers were chosen 74
which officials were chosen 110
which operated from august 53
which operated very little 60
which operates only through 91
which operation some places 52
which ordinary life rarely 151
which otherwise have little 220
which otherwise must remain 219
which otherwise only occurs 55
which otherwise were barred 48
which otherwise were closed 43
which otherwise were flagging 48
which otherwise will become 73
which otherwise will happen 44
which otherwise will remain 110
which overthrew many cities 42
which overtook their eastern 46
which parallel their actual 40
which passages have already 53
which pastured their flocks 61
which patients have access 98
which patients have become 64
which patients have little 44
which patients need further 59
which patients seek relief 57
which patients were likely 121
which patients were placed 70
which patients were taught 75
which patients were treated 725
which patients will become 60
which patients will suffer 73
which performs some special 48
which persists even through 41
which pervades their writings 68
which pervades these states 108
which pervades these writings 98
which pervades your letter 77
which practice soon became 46
which preceded great events 51
which preceded pearl harbor 45
which preceded these changes 86
which preceded these events 73
which precedes more special 93
which precedes their entering 43
which preclude such stages 218
which prepared their pupils 58
which prepares these crimes 44
which presents many points 253
which presents some curious 48
which presents some points 117
which presents some slight 43
which presents some special 41
which presents such striking 58
which preserve some degree 44
which presides over nature 84
which presides over unjust 49
which prevails most widely 43
which prevails over europe 109
which prevails over nature 149
which prevails very widely 82
which prevents free access 51
which prevents other nations 50
which prevents such nations 92
which prevents their adhering 129
which prevents their becoming 119
which prevents their escape 54
which prevents their further 94
which prevents their proper 45
which probably acts through 42
which probably also belongs 54
which probably also occurs 51
which probably also served 157
which probably came through 59
which probably gave access 53
which probably have already 48
which probably have fallen 43
which probably have greater 40
which probably have little 386
which probably lies behind 101
which probably lies hidden 40
which probably means something 108
which probably meant something 165
which probably once formed 150
which probably once served 52
which probably owed something 108
which probably owes something 96
which probably pass through 41
which probably says something 61
which probably some honest 64
which probably went beyond 81
which probably went further 107
which probably were already 44
which probably were caused 51
which probably were formed 75
which probably will always 102
which probably will become 123
which probably will follow 46
which probably will happen 120
which probably will reduce 76
which probably will remain 102
which probably will result 139
which problems have already 49
which problems have arisen 185
which problems were solved 210
which proceeds from another 180
which proceeds from ardent 49
which proceeds from better 53
which proceeds from bodies 41
which proceeds from causes 61
which proceeds from christ 280
which proceeds from coarse 48
which proceeds from divine 66
which proceeds from effect 52
which proceeds from itself 207
which proceeds from nature 71
which proceeds from simple 65
which proceeds from something 83
which proceeds from various 50
which proceeds from without 44
which proceeds more slowly 84
which proceeds upon actual 111
which proceeds very slowly 129
which procured some credit 55
which produced even greater 148
which produced great effect 109
which produced high levels 97
which produced high yields 52
which produced just enough 40
which produced many famous 114
which produced more effect 112
which produced much greater 143
which produced much higher 94
which produced much larger 44
which produced nothing except 40
which produced some debate 79
which produced some effect 87
which produced such bitter 51
which produced such famous 47
which produced such fruits 84
which produced such laymen 132
which produced such leaders 43
which produced such mighty 49
which produced such serious 125
which produced such strange 52
which produced such striking 96
which produced such violent 45
which produced their effect 104
which produced these changes 189
which produced these events 68
which produced those strange 47
which produced very little 297
which produces fine cracks 69
which produces from itself 80
which produces great dramas 100
which produces high levels 168
which produces high yields 47
which produces just enough 177
which produces more energy 63
which produces most rarely 48
which produces nothing without 56
which produces some degree 70
which produces some effect 48
which produces such effect 59
which produces such fruits 100
which produces such marked 88
which produces such striking 50
which produces these changes 135
which produces these fruits 45
which produces these singular 47
which produces very little 389
which products move through 59
which products must comply 52
which progress from simple 43
which projects well beyond 102
which promised even greater 206
which promised life proved 250
which promised much better 42
which promised some relief 69
which promised such slight 44
which promises even greater 141
which promises great strength 52
which promises very little 77
which prompted their actions 74
which prompted your letter 70
which properly came before 46
which properly come before 67
which property must remain 70
which prophets have veiled 113
which protects free speech 58
which protects their bodies 45
which protects their rights 86
which provided cash grants 45
which provided even greater 40
which provided free tuition 48
which provided just enough 237
which provided land grants 112
which provided more direct 42
which provided much better 131
which provided much greater 61
which provided much needed 409
which provided much useful 45
which provided ready access 88
which provided some degree 72
which provided some measure 111
which provided some relief 419
which provided very little 142
which provides even greater 186
which provides fast access 48
which provides free access 186
which provides free tuition 40
which provides full access 42
which provides good access 56
which provides just enough 231
which provides many useful 63
which provides more detail 227
which provides more direct 62
which provides more energy 47
which provides more options 72
which provides much better 211
which provides much greater 225
which provides much higher 116
which provides much needed 169
which provides much useful 95
which provides only partial 42
which provides ready access 156
which provides some degree 201
which provides some further 84
which provides some income 88
which provides some measure 193
which provides some relief 85
which provides some useful 167
which provides such person 103
which provides very little 189
which provides very useful 62
which provoked much candid 59
which questions have arisen 242
which questions were missed 49
which questions were raised 281
which randolph laid before 47
which recalled past events 56
which received great praise 56
which received high praise 337
which received into itself 44
which received land grants 54
which received much greater 41
which received much praise 129
which received much public 53
which received some notice 43
which received their initial 48
which received their orders 50
which received very little 332
which received warm praise 53
which received wide public 51
which receives from nature 57
which receives into itself 116
which receives very little 271
which recently came before 151
which recently have become 192
which recently went public 87
which recently went through 40
which recruits were raised 66
which reflects great credit 1183
which reflects high credit 168
which reflects more clearly 120
which reflects more credit 248
which reflects much credit 360
which reflects some aspect 51
which reflects their common 56
which reflects their origin 45
which reflects these changes 83
which reflects these values 43
which reflects upon itself 161
which reflects very little 89
which regulate food intake 50
which regulate their motions 44
which regulate their mutual 82
which regulate their syntax 51
which regulate these changes 74
which regulate these powers 56
which relations among nations 103
which relations among states 97
which rendered into english 396
which rendered such powers 48
which rendered their bodies 117
which rendered their former 44
which rendered their lyrics 40
which rendered their motions 70
which rendered their purses 49
which reported their findings 60
which required even greater 85
which required four horses 64
which required great belief 43
which required great caution 139
which required great effort 100
which required great energy 55
which required great strength 86
which required high levels 71
which required less effort 65
which required more effort 72
which required more energy 50
which required more strength 108
which required much effort 100
which required much greater 87
which required much larger 53
which required much thought 70
which required only carrying 65
which required only simple 74
which required only slight 69
which required some degree 201
which required some effort 82
which required some little 250
which required some measure 55
which required some special 106
which required some thought 40
which required very little 522
which requires deep thought 41
which requires even greater 142
which requires free oxygen 57
which requires from twenty 53
which requires great caution 127
which requires great effort 115
which requires great nicety 61
which requires great strength 169
which requires high energy 47
which requires high levels 228
which requires less effort 157
which requires less energy 266
which requires less memory 62
which requires more active 45
which requires more caution 40
which requires more effort 249
which requires more energy 651
which requires more genius 79
which requires more memory 62
which requires more oxygen 72
which requires more serious 83
which requires more strength 65
which requires more thought 140
which requires more training 40
which requires much closer 47
which requires much effort 96
which requires much further 385
which requires much greater 397
which requires much higher 207
which requires much larger 93
which requires much manual 98
which requires much thought 170
which requires much training 50
which requires only simple 112
which requires only slight 41
which requires some amount 60
which requires some building 93
which requires some caution 58
which requires some degree 416
which requires some effort 144
which requires some further 472
which requires some little 265
which requires some measure 77
which requires some mention 57
which requires some notice 185
which requires some special 264
which requires some strain 90
which requires some thought 445
which requires some training 57
which requires such minute 41
which requires such person 76
which requires such unerring 53
which requires very little 1561
which requires very serious 80
which requires very special 114
which resemble those already 97
which resemble those caused 65
which resigned rage covers 43
which respects your former 41
which responds more readily 88
which responds more slowly 54
which responds most readily 81
which restrict their access 63
which resulted from allowing 53
which resulted from applying 69
which resulted from better 117
which resulted from carrying 72
which resulted from changes 202
which resulted from crossing 65
which resulted from direct 96
which resulted from earlier 141
which resulted from edward 98
which resulted from excess 51
which resulted from faulty 42
which resulted from german 48
which resulted from higher 63
which resulted from hitler 48
which resulted from injury 78
which resulted from partial 44
which resulted from recent 40
which resulted from severe 47
which resulted from sexual 54
which resulted from various 79
which retained their creator 113
which retained their striking 41
which revolves very slowly 40
which rhetoric uses relate 240
which scarcely ever become 51
which scarcely ever failed 56
which scarcely ever occurs 105
which scholars from various 82
which scholars have agreed 53
which scholars have already 72
which scholars have always 44
which scholars have argued 79
which scholars have called 198
which scholars have sought 140
which scholars have tended 65
which scholars have thought 57
which scholars have traced 47
which scholars have viewed 53
which scourges these coasts 77
which senators were chosen 60
which sentries were posted 81
which separate these groups 45
which separate these ridges 48
which shivered their weapons 51
which sickness soon changes 61
which socrates made answer 43
which softened into sorrow 66
which solutions have already 72
which solutions were sought 119
which solvents will affect 60
which spaniards have always 85
which sparkled like jewels 52
which sparkled like silver 42
which strangers think proper 52
which strutted forth boldly 77
which students feel secure 59
which students from various 100
which students gain access 45
which students have access 979
which students have already 280
which students have become 80
which students have failed 47
which students have gained 45
which students have learned 339
which students have little 175
which students have reached 58
which students have special 40
which students have worked 72
which students learn skills 50
which students learn through 175
which students move through 214
which students must attain 42
which students must attend 56
which students must become 65
which students must choose 79
which students must master 64
which students must select 56
which students must travel 54
which students need further 69
which students need special 72
which students pass through 47
which students were absent 40
which students were already 65
which students were called 55
which students were engaged 202
which students were forced 49
which students were likely 235
which students were placed 172
which students were studying 59
which students were taught 530
which students were tested 76
which students were treated 46
which students will attend 53
which students will become 122
which students will choose 43
which students work through 87
which subjects must choose 50
which subjects must decide 53
which subjects were chosen 57
which subjects were engaged 40
which subjects were forced 47
which subjects were placed 121
which subjects were simply 87
which subjects were taught 188
which subjects were tested 206
which subjects were treated 75
which subsided into feelings 60
which subsists when othello 65
which suddenly rose before 47
which suffered from german 135
which suffered from serious 98
which suffered from severe 148
which suffered great damage 49
which suffered great losses 74
which suffered heavy damage 124
which suffered heavy losses 390
which suffered huge losses 50
which suffered most heavily 216
which suffered much injury 136
which suffered some damage 43
which suffered very heavily 44
which suffered very little 65
which suggests nothing beyond 59
which suggests some degree 238
which suggests very little 76
which supplies were hauled 49
which supplies were stored 41
which supports these findings 54
which supports your answer 169
which supposes nothing higher 47
which surround their houses 40
which surround your victim 214
which survived from earlier 100
which survived into modern 191
which survived into recent 40
which survived some traces 41
which survives only through 43
which sustains three shafts 42
which terminal your flight 52
which theologians call secret 87
which theologians have called 41
which theologians have fallen 49
which theologians have sought 54
which therefore have little 41
which therefore must affect 41
which therefore must always 60
which therefore must remain 76
which thousands have already 53
which thousands have fallen 45
which thousands were engaged 60
which thousands were killed 490
which threatened from without 75
which threatened such serious 127
which threatened their common 119
which threatened their entire 74
which threatened very serious 48
which tomorrow will become 45
which traitors were hurled 74
which transfer their energy 98
which transmit great events 50
which treatment means differ 58
which trickled down through 120
which trickles down through 76
which tropical rain forest 105
which undergoes many changes 83
which undergoes very little 88
which underlay these changes 48
which underlie many cities 49
which underlie their actions 58
which underlie these changes 88
which underlie these methods 60
which underlie these various 48
which undulate back through 48
which vehicles were driven 51
which vibrates when struck 93
which villages were burned 65
which visitors from france 56
which visitors have access 62
which wandered like exiles 70
which warrants some further 71
which warrants were issued 173
which washington took little 69
which whatever book appears 47
which withdraws into itself 102
while actually saying little 96
while actually upon public 190
while balanced their native 49
while bernardo took charge 65
while caucasus rose higher 62
while committing their crimes 57
while committing these crimes 41
while completing high school 117
while continuing their meetings 43
while continuing their normal 68
while coronary heart disease 89
while correcting these proofs 53
while delivering your speech 67
while developing their skills 178
while discussing other topics 56
while discussing these issues 41
while drummers make thunder 135
while economic life should 71
while everyone else around 312
while everyone else danced 61
while everyone else looked 185
while everyone else played 113
while everyone else rushed 46
while everyone else seemed 201
while everyone else sleeps 234
while everyone else stands 204
while everyone else stared 61
while everyone else stayed 119
while everyone else talked 66
while everyone else thought 119
