we add indirect taxes 42
we are initially faced 51
we are initially given 95
we are innocent until 76
we are insecure about 113
we are integral parts 221
we are involved again 41
we are involved today 80
we are inwardly aware 46
we are inwardly moved 65
we are likewise aware 106
we are likewise bound 67
we are likewise given 42
we are likewise liable 50
we are likewise willing 165
we are mentally alert 60
we are mentally healthy 73
we are minimizing costs 54
we are mistaken about 1685
we are mutually bound 145
we are mutually tired 85
we are neglecting terms 62
we are negotiating about 68
we are normally aware 493
we are normally given 49
we are normally quite 143
we are normally talking 50
we are normally willing 65
we are obviously aware 56
we are obviously bound 50
we are obviously faced 142
we are obviously getting 41
we are obviously looking 73
we are obviously speaking 55
we are obviously still 120
we are obviously talking 155
we are obviously under 82
we are occupied about 44
we are ordinary people 315
we are otherwise aware 50
we are otherwise healthy 62
we are partially aware 56
we are pilgrims passing 46
we are positive about 106
we are prepared either 170
we are prepared fully 72
we are prepared under 49
we are presenting below 138
we are presenting today 203
we are probably about 124
we are probably aware 139
we are probably bound 58
we are probably close 169
we are probably faced 143
we are probably getting 179
we are probably headed 45
we are probably looking 372
we are probably missing 106
we are probably nearer 249
we are probably never 85
we are probably quite 280
we are probably right 1966
we are probably safer 77
we are probably still 419
we are probably stuck 101
we are probably talking 309
we are probably thinking 145
we are probably wasting 44
we are probably winning 48
we are probably within 78
we are probably working 52
we are proceeding under 99
we are properly speaking 75
we are protecting others 59
we are publishing below 74
we are publishing books 110
we are publishing today 127
we are quarreling about 82
we are realistic about 398
we are reassured about 69
we are referred again 46
we are reflecting about 53
we are religious people 134
we are reminded about 187
we are reminded again 1839
we are reminded daily 319
we are reminded every 195
we are reminded first 54
we are reminded often 68
we are reminded rather 87
we are reminded today 135
we are required either 109
we are required first 48
we are required under 70
we are resolved never 212
we are restless until 180
we are returned again 71
we are sacredly bound 339
we are scarcely aware 1925
we are scarcely known 49
we are scarcely nearer 49
we are scarcely willing 86
we are secretly aware 44
we are sensible about 55
we are sensible people 96
we are sensibly aware 98
we are separate people 64
we are seriously asked 106
we are seriously lacking 41
we are seriously looking 52
we are seriously seeking 44
we are seriously thinking 177
we are singularly lacking 46
we are situated today 63
we are situated within 210
we are solemnly bound 682
we are somewhat alike 45
we are somewhat aware 43
we are somewhat nearer 99
we are somewhat older 47
we are somewhat prone 50
we are somewhat short 70
we are somewhat taken 56
we are somewhat tired 100
we are somewhat uneasy 49
we are specially bound 185
we are specially liable 58
we are specially under 61
we are specific about 54
we are squarely faced 126
we are squarely within 65
we are squeamish about 70
we are staggering under 40
we are strangely blind 54
we are strangely moved 70
we are strangers under 57
we are strictly bound 541
we are strictly speaking 53
we are strictly within 40
we are stripped naked 84
we are struggling today 133
we are submitting plans 45
we are suddenly alone 40
we are suddenly asked 148
we are suddenly aware 482
we are suddenly faced 422
we are suddenly given 113
we are suddenly shown 56
we are suddenly taken 99
we are suddenly thrown 72
we are suddenly thrust 96
we are suggesting would 101
we are terrible people 42
we are terribly short 114
we are terribly sorry 108
we are therefore again 84
we are therefore asked 43
we are therefore bound 2102
we are therefore faced 391
we are therefore fully 139
we are therefore given 65
we are therefore looking 142
we are therefore never 74
we are therefore often 58
we are therefore quite 141
we are therefore right 185
we are therefore seeking 90
we are therefore speaking 46
we are therefore still 240
we are therefore talking 110
we are therefore thrown 206
we are therefore under 643
we are therefore willing 131
we are therefore working 46
we are threatened daily 53
we are troubled about 287
we are undergoing today 103
we are uniquely human 42
we are valuable rather 52
we are variously shown 69
we are vigilant about 86
we are visually aware 81
we are witnessing again 60
we are witnessing could 64
we are witnessing every 63
we are witnessing growing 56
we are witnessing major 52
we are witnessing rapid 73
we are witnessing right 143
we are witnessing today 11049
we are witnessing within 56
we are wondrous lucky 52
we ask children about 54
we ask questions about 2235
we ask questions which 84
we both abhorred alike 228
we buy american goods 46
we can abstract danger 84
we can actively engage 54
we can actually alter 50
we can actually apply 105
we can actually avoid 40
we can actually begin 253
we can actually build 181
we can actually carry 113
we can actually catch 48
we can actually change 288
we can actually claim 63
we can actually count 105
we can actually create 264
we can actually enjoy 67
we can actually enter 50
we can actually grasp 65
we can actually point 182
we can actually prove 277
we can actually sense 145
we can actually solve 156
we can actually start 202
we can actually study 228
we can actually touch 125
we can actually trace 828
we can actually watch 224
we can actually write 145
we can approach nearer 88
we can classify human 43
we can classify people 129
we can classify under 61
we can complain about 228
we can conceive anything 62
we can conceive could 45
we can conceive either 43
we can conceive human 41
we can conceive today 48
we can conceive within 42
we can conceive would 108
we can conclude about 552
we can conclude again 75
we can conclude anything 221
we can conclude either 446
we can conclude first 63
we can conclude quite 46
we can conclude which 72
we can consider again 78
we can consider cases 91
we can consider either 648
we can consider every 128
we can consider first 310
we can consider human 53
we can consider later 261
we can consider light 47
we can consider others 54
we can consider social 42
we can consider under 235
we can consider where 70
we can consider which 164
we can continue later 89
we can continue playing 42
we can continue talking 134
we can continue until 81
we can continue where 51
we can continue working 206
we can converse about 142
we can convince others 208
we can convince people 231
we can cordially agree 61
we can describe anything 42
we can describe every 59
we can describe human 70
we can describe people 66
we can describe quite 50
we can directly apply 621
we can directly infer 301
we can directly probe 50
we can directly prove 51
we can directly refer 63
we can directly solve 86
we can directly study 45
we can directly trace 172
we can directly write 245
we can disagree about 183
we can discover about 1199
we can discover again 40
we can discover anything 321
we can discover either 46
we can discover facts 137
we can discover quite 47
we can discover rules 43
we can discover today 45
we can discover truths 112
we can discover under 48
we can discover where 379
we can discover which 625
we can discover within 147
we can entirely enter 43
we can entirely trust 128
we can estimate about 89
we can estimate costs 41
we can estimate quite 101
we can estimate total 81
we can estimate where 134
we can estimate which 109
we can estimate within 55
we can evaluate where 47
we can evaluate which 54
we can exercise power 65
we can finalize plans 50
we can formally prove 62
we can formally state 217
we can formally write 280
we can generate about 44
we can honestly admit 45
we can honestly claim 201
we can identify about 76
we can identify anything 52
we can identify basic 63
we can identify broad 85
we can identify cases 81
we can identify easily 88
we can identify eight 124
we can identify either 129
we can identify every 109
we can identify genes 49
we can identify human 52
we can identify local 42
we can identify major 122
we can identify nearly 42
we can identify others 47
we can identify people 176
we can identify quite 61
we can identify seven 168
we can identify social 49
we can identify today 275
we can identify types 48
we can identify where 312
we can identify which 861
we can identify within 127
we can identify women 44
we can identify words 44
we can identify works 42
we can indicate where 55
we can indicate which 126
we can likewise point 40
we can maintain order 47
we can motivate people 75
we can mutually agree 116
we can negotiate about 108
we can obviously write 100
we can overcome anything 219
we can overcome every 130
we can overcome satan 119
we can perceive about 51
we can perceive anything 80
we can perceive beauty 118
we can perceive lines 47
we can perceive today 49
we can persuade others 162
we can persuade people 208
we can pinpoint where 112
we can possibly adopt 52
we can possibly agree 43
we can possibly allow 41
we can possibly apply 64
we can possibly avoid 804
we can possibly begin 57
we can possibly build 67
we can possibly carry 94
we can possibly catch 52
we can possibly change 48
we can possibly cover 54
we can possibly create 53
we can possibly doubt 88
we can possibly enjoy 98
we can possibly enter 45
we can possibly frame 157
we can possibly infer 56
we can possibly judge 66
we can possibly offer 195
we can possibly raise 104
we can possibly repay 73
we can possibly spare 888
we can possibly stand 142
we can possibly trace 170
we can possibly unite 76
we can postpone until 54
we can probably agree 601
we can probably avoid 89
we can probably catch 83
we can probably claim 45
we can probably count 171
we can probably guess 139
we can probably infer 358
we can probably never 1281
we can probably place 125
we can probably start 49
we can probably state 44
we can probably still 86
we can probably trace 221
we can probably trust 195
we can properly apply 261
we can properly begin 123
we can properly claim 101
we can properly enter 53
we can properly infer 210
we can properly judge 401
we can properly label 99
we can properly place 359
we can properly refer 99
we can properly study 62
we can remember about 225
we can remember anything 106
we can remember where 161
we can remember which 51
we can scarcely admit 373
we can scarcely adopt 56
we can scarcely agree 232
we can scarcely allow 164
we can scarcely apply 91
we can scarcely argue 47
we can scarcely avoid 2920
we can scarcely begin 226
we can scarcely blame 715
we can scarcely breathe 128
we can scarcely carry 51
we can scarcely catch 49
we can scarcely claim 314
we can scarcely class 119
we can scarcely count 236
we can scarcely doubt 13796
we can scarcely dwell 73
we can scarcely enter 108
we can scarcely exist 49
we can scarcely fancy 153
we can scarcely fathom 52
we can scarcely grasp 178
we can scarcely guess 222
we can scarcely infer 87
we can scarcely judge 184
we can scarcely place 188
we can scarcely point 243
we can scarcely raise 40
we can scarcely refer 80
we can scarcely spare 104
we can scarcely stand 70
we can scarcely trace 429
we can scarcely trust 84
we can scarcely utter 65
we can scarcely write 42
we can separate light 315
we can seriously begin 56
we can seriously doubt 112
we can suddenly adopt 56
we can therefore agree 41
we can therefore allow 48
we can therefore apply 233
we can therefore argue 70
we can therefore begin 75
we can therefore claim 65
we can therefore count 43
we can therefore easily 181
we can therefore infer 505
we can therefore judge 157
we can therefore limit 63
we can therefore never 599
we can therefore offer 40
we can therefore place 142
we can therefore refer 88
we can therefore solve 85
we can therefore start 52
we can therefore state 579
we can therefore study 110
we can therefore trace 80
we can therefore trust 98
we can therefore write 1981
we can tolerate large 47
we can usefully apply 193
we can usefully begin 142
we can usefully refer 116
we can usefully start 47
we can usefully study 125
we can withstand anything 43
we did approach within 252
we did disagree about 40
we get chemical action 117
we get collecting terms 86
we get confused about 207
we get emotional about 118
we get finished arguing 64
we get immediate sight 44
we get indirect reason 46
we get specific about 45
we get straight lines 47
we got friendly again 174
we got straight again 42
we got underway again 195
we had absolute power 94
we had absolute proof 132
we had abundant cause 77
we had abundant proof 152
we had abundant reason 223
we had acquired about 44
we had acquired since 47
we had actually begun 201
we had actually found 239
we had actually given 52
we had actually known 72
we had actually lived 61
we had actually moved 72
we had actually spent 153
we had actually taken 193
we had advanced about 973
we had advanced nearly 79
we had advanced within 163
we had anchored within 67
we had ascended about 249
we had ascended above 137
we had attended since 49
we had averaged about 50
we had battalion drill 53
we had beautiful lakes 46
we had beautiful views 141
we had beautiful weather 639
we had believed would 62
we had borrowed money 152
we had breakfast about 50
we had burrowed under 46
we had captured about 96
we had captured cadiz 58
we had captured nearly 46
we had captured quite 40
we had cheerful looks 385
we had compared notes 215
we had complete trust 69
we had concealed beneath 82
we had concerns about 143
we had contrary winds 149
we had convincing proof 67
we had declared would 49
we had definite hopes 49
we had definite proof 46
we had eighteen miles 77
we had eighteen months 41
we had eighteen people 40
we had electric light 304
we had employed every 42
we had enrolled about 41
we had examined every 138
we had exchanged cards 60
we had exchanged gifts 45
we had exchanged names 82
we had exchanged notes 96
we had exchanged roles 48
we had exchanged views 46
we had expected after 77
we had expected based 41
we had expected forms 52
we had expected would 162
we had explored every 164
we had finished about 45
we had finished arguing 43
we had finished cleaning 313
we had finished clearing 87
we had finished cooking 99
we had finished cutting 110
we had finished digging 83
we had finished every 43
we had finished feeding 48
we had finished filling 50
we had finished filming 124
we had finished getting 48
we had finished helping 43
we had finished loading 470
we had finished looking 258
we had finished lunch 772
we had finished milking 43
we had finished packing 129
we had finished playing 205
we had finished praying 140
we had finished putting 96
we had finished setting 56
we had finished smoking 226
we had finished sorting 42
we had finished speaking 98
we had finished talking 579
we had finished telling 51
we had finished washing 120
we had finished working 154
we had finished writing 100
we had followed issuing 55
we had followed since 166
we had formerly found 106
we had formerly given 121
we had formerly known 329
we had formerly lived 155
we had formerly taken 222
we had fortress monroe 46
we had fourteen miles 51
we had frequent reason 42
we had frequent talks 54
we had imagined would 127
we had initially hoped 89
we had inquired about 143
we had kerosene lamps 187
we had mentioned above 44
we had misgivings about 113
we had moderate weather 73
we had mountain views 53
we had observed about 55
we had observed since 115
we had obtained about 66
we had obtained ample 40
we had obtained brief 51
we had obtained since 45
we had occupied since 123
we had operated under 41
we had partially dried 134
we had pictures taken 109
we had positive proof 114
we had probable cause 100
we had probably never 109
we had problems getting 98
we had procured fresh 42
we had procured water 42
we had proposed staying 42
we had questions about 175
we had received about 388
we had received ample 41
we had received money 47
we had received since 413
we had received warning 40
we had received while 61
we had recently added 57
we had recently found 70
we had recently moved 205
we had recently taken 130
we had remained about 74
we had remained above 61
we had remained awake 178
we had remained close 119
we had remained longer 99
we had remained nearly 91
we had remained under 61
we had remained where 58
we had remarked below 49
we had reserved rooms 71
we had reserved uncut 45
we had resolved every 61
we had resolved never 55
we had returned after 86
we had returned thanks 53
we had saturday night 51
we had scarcely anything 145
we had scarcely begun 482
we had scarcely dared 143
we had scarcely known 72
we had scarcely moved 92
we had scarcely risen 68
we had scarcely seated 41
we had scarcely taken 217
we had secretly hoped 46
we had selected would 42
we had separate names 77
we had separate rooms 288
we had splendid views 127
we had splendid weather 105
we had strolled about 66
we had stumbled right 81
we had suddenly ceased 40
we had suddenly found 125
we had suddenly grown 42
we had suddenly taken 42
we had suddenly waked 64
we had suffered defeat 94
we had suffered hunger 74
we had suffered since 170
we had suffered under 174
we had supposed would 132
we had switched roles 41
we had terrible weather 45
we had traveled about 728
we had traveled nearly 76
we had traveled since 101
we had wandered about 275
we had wandered round 122
we had wondered about 211
we hear comments about 45
we hear nowadays about 43
we hear scarcely anything 229
we its servants would 63
we lay becalmed under 65
we lead separate lives 60
we led separate lives 59
we long remained blind 56
we may actually begin 53
we may actually cause 51
we may actually change 42
we may actually trace 64
we may approach nearer 281
we may classify human 40
we may classify people 44
we may classify under 183
we may complain about 495
we may conceive taken 49
we may conceive would 51
we may conclude about 354
we may conclude after 46
we may conclude again 47
we may conclude either 878
we may conclude first 106
we may conclude trade 41
we may consider again 141
we may consider apart 133
we may consider cases 49
we may consider either 911
we may consider equal 47
we may consider every 204
we may consider first 2156
we may consider later 244
we may consider miriam 82
we may consider peter 298
we may consider quite 47
we may consider small 44
we may consider under 224
we may consider water 112
we may consider where 52
we may consider which 91
we may curiously trace 96
we may directly apply 106
we may directly claim 56
we may directly infer 120
we may directly trace 65
we may disagree about 804
we may discover about 148
we may discover clues 46
we may discover later 87
we may discover moral 54
we may discover still 44
we may discover truths 42
we may discover where 119
we may discover which 132
we may discover within 54
we may estimate either 446
we may evermore dwell 1026
we may formally write 215
we may hereafter agree 45
we may hereafter enjoy 47
we may hereafter enter 43
we may hereafter refer 56
we may hereafter taste 43
we may hesitate about 80
we may identify themes 41
we may lawfully claim 45
we may lawfully doubt 133
we may lawfully gather 58
we may lawfully steer 72
we may lawfully write 50
we may likewise apply 42
we may likewise guess 60
we may likewise infer 120
we may likewise judge 140
we may likewise refer 40
we may mutually agree 108
we may possibly avoid 53
we may possibly catch 40
we may possibly enjoy 49
we may possibly infer 377
we may possibly laugh 44
we may possibly never 56
we may possibly shift 124
we may possibly spend 55
we may possibly trace 123
we may postpone until 41
we may probably agree 59
we may probably allow 45
we may probably carry 46
we may probably class 112
we may probably count 68
we may probably gather 83
we may probably guess 71
we may probably infer 642
we may probably never 85
we may probably place 350
we may probably refer 303
we may probably trace 478
we may properly allow 70
we may properly appeal 46
we may properly apply 222
we may properly begin 179
we may properly claim 133
we may properly doubt 111
we may properly group 48
we may properly imply 63
we may properly infer 431
we may properly judge 59
we may properly offer 43
we may properly pause 85
we may properly place 251
we may properly refer 231
we may properly state 139
we may properly style 69
we may securely build 49
we may securely trust 163
we may seriously apply 174
we may seriously doubt 382
we may shrewdly guess 126
we may specially refer 45
we may therefore admit 73
we may therefore adopt 101
we may therefore agree 42
we may therefore allow 116
we may therefore apply 220
we may therefore argue 94
we may therefore begin 95
we may therefore count 41
we may therefore doubt 74
we may therefore easily 107
we may therefore either 44
we may therefore enter 47
we may therefore first 66
we may therefore gather 44
we may therefore infer 2525
we may therefore judge 120
we may therefore place 300
we may therefore quote 41
we may therefore refer 269
we may therefore sleep 87
we may therefore start 59
we may therefore state 670
we may therefore trace 78
we may therefore trust 183
we may therefore write 1923
we may therefrom infer 123
we may usefully adopt 77
we may usefully apply 63
we may usefully begin 102
we may usefully quote 52
we may usefully refer 106
we mean argument based 48
we mean business about 133
we mean justifying works 45
we not abundant reason 99
we not therefore bound 45
we not therefore infer 101
we not therefore reason 320
we not therefore stand 41
we now annually raise 68
we now classify under 45
we now commonly refer 131
we now conclude about 62
we now consider basic 99
we now consider light 45
we now slightly touch 43
we owe immortal thanks 108
we put intention where 62
we put quotation marks 179
we read articles about 71
we read directly after 45
we read literary texts 100
we read literary works 42
we read robinson crusoe 117
we saw children playing 66
we saw directly above 86
we saw examples where 40
we saw numerous herds 84
we saw numerous signs 42
we saw numerous small 93
we saw scarcely anything 57
we saw suddenly spread 42
we saw thousands uniting 68
we say tomorrow morning 58
we say tomorrow night 47
we see abundant reason 70
we see children playing 109
we see examples where 66
we see headlines about 48
we see nowadays stuck 75
we see ordinary people 46
we see pleasures which 144
we see scarcely anything 80
we see straight lines 119
we see thousands daily 253
we see verified every 88
we set realistic goals 58
we set specific goals 53
we sit securely under 54
we then conclude about 89
we then hereupon argue 41
we then suddenly found 42
we use abstract nouns 59
we use abstract terms 89
we use aptitude tests 42
we use concrete nouns 47
we use concrete terms 41
we use examples taken 47
we use military force 56
we use positive logic 46
we use quotation marks 506
we use recycled paper 228
we use straight lines 47
wing and fuselage skins 44
wing and fuselage tanks 62
wing has answered light 517
wing mean geometric chord 147
wing was fluttering round 62
