we add anything about 79
we are really getting 974
we are really given 46
we are really growing 134
we are really happy 370
we are really headed 57
we are really helping 209
we are really human 61
we are really hungry 219
we are really hurting 91
we are really judging 143
we are really keeping 62
we are really learning 167
we are really looking 2308
we are really loved 73
we are really lucky 267
we are really meeting 48
we are really missing 78
we are really moved 111
we are really nearer 193
we are really never 75
we are really passing 141
we are really playing 105
we are really praying 162
we are really proud 269
we are really putting 123
we are really quite 984
we are really raising 43
we are really rather 120
we are really reaching 43
we are really relying 46
we are really right 137
we are really running 119
we are really saved 84
we are really seeking 975
we are really selling 60
we are really serving 163
we are really setting 69
we are really sharing 54
we are really short 83
we are really showing 58
we are really sitting 60
we are really solving 58
we are really sorry 394
we are really speaking 1064
we are really stating 61
we are really still 397
we are really strong 129
we are really stuck 99
we are really talking 6658
we are really teaching 180
we are really telling 114
we are really testing 171
we are really thinking 1117
we are really tired 248
we are really treading 40
we are really treating 55
we are really turning 98
we are really under 327
we are really upset 40
we are really viewing 49
we are really waiting 69
we are really walking 88
we are really wanting 76
we are really wasting 63
we are really willing 232
we are really working 591
we are really worse 95
we are really worthy 98
we are really writing 77
we are right about 1729
we are right after 47
we are right again 77
we are right sorry 40
we are right today 42
we are right under 62
we are right where 218
we are risen again 65
we are running about 129
we are running after 363
we are running right 48
we are running short 1401
we are running under 141
we are sadly aware 107
we are sadly lacking 264
we are sadly prone 66
we are sadly short 43
we are sadly wanting 56
we are sailing under 135
we are saved after 63
we are seated under 44
we are seeking about 43
we are seeking after 1252
we are seeking could 43
we are seeking first 181
we are seeking goods 53
we are seeking light 53
we are seeking might 78
we are seeking rather 41
we are seeking seems 45
we are seeking today 164
we are seeking would 83
we are selling goods 43
we are sending judas 66
we are sending money 66
we are sending people 84
we are sending today 41
we are sending under 63
we are serving others 156
we are setting about 348
we are setting apart 95
we are setting aside 774
we are setting goals 46
we are seven miles 53
we are shaking hands 134
we are showing signs 79
we are shown again 106
we are shown alike 49
we are shown every 97
we are shown first 149
we are shown people 60
we are shown where 105
we are shown which 54
we are shown women 42
we are signing today 113
we are sinking under 74
we are sitting about 47
we are sitting alone 87
we are sitting close 41
we are sitting ducks 200
we are sitting quiet 62
we are sitting right 312
we are sitting round 245
we are sitting sadly 48
we are sitting still 366
we are sitting talking 57
we are sitting today 104
we are sitting under 173
we are sixty miles 74
we are small people 72
we are smart about 47
we are sober again 47
we are sorry about 375
we are speaking about 21136
we are speaking after 47
we are speaking again 42
we are speaking could 86
we are speaking either 72
we are speaking first 87
we are speaking might 60
we are speaking ought 42
we are speaking rather 86
we are speaking seems 48
we are speaking shows 88
we are speaking still 69
we are speaking today 88
we are speaking truly 227
we are speaking under 54
we are speaking within 78
we are speaking would 208
we are stark blind 522
we are stating facts 105
we are staying right 50
we are staying within 53
we are still about 537
we are still above 199
we are still after 63
we are still alive 6033
we are still alone 241
we are still apart 82
we are still arguing 454
we are still asked 208
we are still awake 283
we are still aware 665
we are still babes 114
we are still badly 88
we are still begging 46
we are still below 308
we are still beset 208
we are still black 49
we are still blind 145
we are still bound 3290
we are still brave 157
we are still breathing 207
we are still calling 169
we are still changing 59
we are still chasing 57
we are still close 1304
we are still copying 45
we are still creating 167
we are still cried 130
we are still cutting 93
we are still dancing 70
we are still digging 60
we are still drawing 155
we are still drawn 221
we are still dreaming 205
we are still driving 89
we are still empty 69
we are still engaging 47
we are still every 130
we are still faced 6802
we are still failing 112
we are still falling 109
we are still feeling 1674
we are still finding 441
we are still found 40
we are still fresh 50
we are still fully 159
we are still gaining 74
we are still getting 719
we are still given 138
we are still groping 1306
we are still growing 426
we are still happy 244
we are still headed 42
we are still healthy 88
we are still heirs 53
we are still holding 627
we are still human 1340
we are still hungry 213
we are still hunting 74
we are still hurting 41
we are still judging 45
we are still keeping 271
we are still killing 105
we are still known 47
we are still lacking 1402
we are still lagging 260
we are still learning 2771
we are still liable 413
we are still light 125
we are still lingering 179
we are still looking 2888
we are still loved 112
we are still lower 45
we are still loyal 74
we are still lucky 61
we are still meeting 183
we are still miles 61
we are still mired 90
we are still missing 780
we are still moved 155
we are still nearer 156
we are still nearly 112
we are still obeying 78
we are still often 290
we are still parts 92
we are still passing 277
we are still people 105
we are still picking 111
we are still placing 46
we are still playing 433
we are still praying 127
we are still probing 45
we are still prone 335
we are still proud 257
we are still pushing 72
we are still putting 134
we are still quite 3201
we are still quoting 199
we are still rather 515
we are still reaching 44
we are still reacting 116
we are still really 142
we are still reeling 160
we are still relying 196
we are still right 268
we are still rolling 64
we are still ruled 164
we are still running 382
we are still sadly 139
we are still sailing 69
we are still saved 53
we are still seared 60
we are still seeking 1186
we are still selling 122
we are still sending 127
we are still serving 83
we are still setting 65
we are still sharing 57
we are still short 997
we are still showing 43
we are still shown 101
we are still singled 43
we are still sitting 634
we are still small 116
we are still sorting 97
we are still speaking 897
we are still strong 404
we are still stuck 1970
we are still taken 50
we are still talking 3211
we are still taxed 53
we are still teaching 215
we are still telling 73
we are still testing 131
we are still thinking 1253
we are still thirty 111
we are still thrown 69
we are still today 403
we are still toiling 62
we are still trading 139
we are still treading 111
we are still treating 153
we are still turning 135
we are still under 5654
we are still uneasy 76
we are still unfit 47
we are still urged 40
we are still viewing 71
we are still waiting 5324
we are still walking 314
we are still wanting 81
we are still wasting 85
we are still where 276
we are still willing 784
we are still winning 48
we are still within 2470
we are still working 3452
we are still worse 110
we are still worthy 80
we are still writing 173
we are strong again 73
we are strong people 51
we are stuck again 55
we are stuck where 49
we are stuck within 80
we are sworn never 83
we are taken aback 529
we are taken right 161
we are talking about 250746
we are talking again 101
we are talking first 106
we are talking quite 68
we are talking rather 50
we are talking sense 239
we are talking today 131
we are talking within 55
we are taxed twice 49
we are teaching about 129
we are teaching others 60
we are teaching people 161
we are teaching today 175
we are telling about 149
we are telling others 73
we are telling people 144
we are thinking about 14266
we are thinking above 46
we are thinking again 47
we are thinking anything 107
we are thinking either 96
we are thinking first 58
we are thinking people 43
we are thinking rather 183
we are thinking right 46
we are thinking today 235
we are thinking within 89
we are thirty miles 122
we are throwing money 40
we are thrown again 49
we are thrown right 173
we are timid about 93
we are tired after 63
we are today about 97
we are today comes 157
we are today faced 300
we are today seeking 61
we are today setting 40
we are today still 371
we are today under 58
we are today where 44
we are today would 43
we are treading under 43
we are treading water 73
we are treading where 411
we are treating about 67
we are treating others 57
we are treating people 105
we are truly about 85
we are truly alive 310
we are truly alone 281
we are truly awake 94
we are truly aware 175
we are truly bound 67
we are truly equal 51
we are truly feeling 63
we are truly happy 311
we are truly human 198
we are truly hungry 75
we are truly known 42
we are truly learning 53
we are truly looking 113
we are truly loved 117
we are truly moral 63
we are truly praying 45
we are truly proud 103
we are truly saved 168
we are truly seeking 283
we are truly serving 72
we are truly sorry 926
we are truly talking 48
we are truly thinking 48
we are truly walking 90
we are truly willing 195
we are truly working 84
we are truly worthy 86
we are turning again 49
we are turning aside 76
we are turning round 53
we are under about 42
we are under bonds 101
we are under cover 134
we are under every 100
we are under grace 762
we are under lasting 46
we are under moral 282
we are under siege 286
we are under strong 133
we are under treaty 51
we are under water 121
we are under weigh 164
we are uneasy about 573
we are uneasy under 52
we are upset about 443
we are vague about 154
we are waiting again 42
we are waiting until 280
we are walking about 143
we are walking after 54
we are walking alone 79
we are walking right 41
we are walking round 111
we are walking under 107
we are wasting money 193
we are wasting words 98
we are white people 73
we are whole again 536
we are whole people 91
we are willing rather 192
we are wishing every 162
we are within about 74
we are within doors 46
we are within fifty 85
we are within hailing 50
we are within seven 73
we are within sight 971
we are within walking 50
we are working alone 82
we are working class 78
we are working every 41
we are working longer 71
we are working night 87
we are working people 52
we are working right 110
we are working today 347
we are working under 2242
we are working within 1288
we are writing about 2617
we are writing books 50
we are writing poetry 49
we are writing prose 184
we are writing today 56
we are yours truly 232
we ask first about 65
we ask people about 278
we ask today about 42
we ate human flesh 87
we ate while sitting 41
we bear shall again 49
we both agree about 89
we both began talking 98
we both cared about 254
we both could agree 43
we both could enjoy 51
we both could stand 40
we both grasp hands 151
we both hoped would 59
we both laugh about 50
we both loved music 67
we both really liked 66
we both shook hands 97
we both stood looking 137
we both stood staring 49
we both stood still 160
we both talking about 46
we both truly loved 48
we both worry about 52
we both would agree 53
we both would rather 61
we bring about change 239
we but climb where 335
we but stand where 64
we buy gowns lined 289
we can about every 43
we can about human 143
we can about people 45
we can about where 53
we can adopt either 282
we can adopt which 84
we can again agree 54
we can again appeal 85
we can again apply 425
we can again argue 40
we can again begin 106
we can again build 81
we can again check 41
we can again enjoy 76
we can again focus 43
we can again infer 41
we can again point 160
we can again quote 72
we can again raise 57
we can again refer 249
we can again solve 85
we can again start 69
we can again trace 112
we can again write 240
we can agree about 845
we can agree where 45
we can allow others 123
we can allow people 82
we can alone judge 115
we can alone refer 45
we can apply again 57
we can apply bayes 89
we can apply either 410
we can apply euler 59
we can apply gauss 163
we can apply judge 61
we can apply known 44
we can apply lemma 539
we can apply linear 114
we can apply logic 42
we can apply reason 48
we can apply rules 82
we can apply tests 43
we can apply theorem 1506
we can apply today 45
we can argue about 3310
we can argue either 174
we can avoid causing 47
we can avoid creating 83
we can avoid defeat 40
we can avoid error 116
we can avoid falling 296
we can avoid feeling 62
we can avoid finding 70
we can avoid forcing 41
we can avoid getting 315
we can avoid hurting 47
we can avoid letting 56
we can avoid looking 63
we can avoid major 40
we can avoid meeting 46
we can avoid placing 59
we can avoid putting 111
we can avoid sending 47
we can avoid setting 46
we can avoid talking 50
we can avoid thinking 118
we can avoid treating 49
we can avoid wasting 116
we can avoid writing 106
we can begin again 2262
we can begin creating 102
we can begin drawing 93
we can begin either 61
we can begin learning 47
we can begin looking 273
we can begin putting 70
we can begin really 55
we can begin right 430
we can begin talking 154
we can begin teaching 106
we can begin testing 110
we can begin thinking 288
we can begin today 74
we can begin where 102
we can begin working 313
we can begin writing 175
we can blame others 98
we can bless others 133
we can boast about 213
we can breathe again 797
we can breathe easier 340
we can breathe easily 64
we can breathe fresh 60
we can brush aside 274
we can build again 161
we can build anything 116
we can build large 45
we can build ships 231
we can build small 42
we can build strong 69
we can build today 171
we can build trust 60
we can build within 43
we can carry about 137
we can carry water 53
we can catch sight 326
we can change about 126
we can change anything 256
we can change either 134
we can change every 60
we can change human 225
we can change others 88
we can change people 274
we can chase after 44
we can check which 75
we can claim about 67
we can claim anything 54
we can clasp hands 62
we can climb about 40
we can count about 83
we can count eight 74
we can count every 80
we can count seven 68
we can cover every 68
we can crawl under 49
we can create anything 140
we can create change 130
we can create false 46
we can create human 54
we can create learning 42
we can create order 61
we can create party 70
we can create social 95
we can create space 62
we can create value 83
we can create within 115
we can dimly guess 168
we can dimly trace 68
we can drink water 67
we can drive brisk 68
we can drive right 195
we can easily adapt 263
we can easily admit 238
we can easily adopt 82
we can easily agree 450
we can easily allow 155
we can easily alter 99
we can easily apply 656
we can easily argue 193
we can easily avoid 492
we can easily begin 156
we can easily blame 46
we can easily build 421
we can easily carry 301
we can easily catch 148
we can easily cause 96
we can easily change 974
we can easily check 967
we can easily claim 53
we can easily climb 47
we can easily count 336
we can easily cover 70
we can easily create 693
we can easily cross 210
we can easily defeat 97
we can easily drive 178
we can easily enjoy 44
we can easily enter 113
we can easily fancy 996
we can easily gather 288
we can easily grant 65
we can easily grasp 801
we can easily group 41
we can easily guess 2114
we can easily infer 1971
we can easily judge 937
we can easily label 82
we can easily match 43
we can easily model 154
we can easily offer 56
we can easily place 371
we can easily point 746
we can easily prove 2232
we can easily raise 301
we can easily reason 67
we can easily refer 188
we can easily repeat 92
we can easily repel 42
we can easily reuse 48
we can easily scale 44
we can easily search 41
we can easily sense 205
we can easily share 209
we can easily shift 87
we can easily slide 55
we can easily solve 1358
we can easily spare 440
we can easily spend 70
we can easily start 109
we can easily state 418
we can easily store 73
we can easily study 179
we can easily sweep 61
we can easily trace 1585
we can easily track 163
we can easily train 40
we can easily watch 74
we can easily write 1211
we can either adopt 60
we can either agree 54
we can either allow 73
we can either apply 119
we can either avoid 69
we can either build 86
we can either catch 109
we can either change 339
we can either count 44
we can either create 75
we can either enter 55
we can either fight 58
we can either focus 58
we can either laugh 42
we can either place 76
we can either prove 61
we can either solve 101
we can either stand 89
we can either start 200
we can either study 44
we can either trace 265
we can either write 111
we can enjoy again 96
we can enjoy anything 115
we can enjoy close 95
we can enjoy either 168
we can enjoy every 95
we can enjoy looking 65
we can enjoy music 41
we can enjoy theirs 64
we can enjoy today 173
we can enjoy while 132
we can enter fully 149
we can enter heaven 277
we can enter still 161
we can every where 132
we can exist apart 77
we can fight about 87
we can fight again 67
we can first agree 76
we can first apply 102
we can first begin 73
we can first check 62
we can first point 69
we can first prove 69
we can first solve 129
we can first state 40
we can first trace 253
we can first write 129
we can focus either 137
we can focus first 42
we can force change 42
we can force others 54
we can force people 90
we can fully agree 212
we can fully engage 44
we can fully enjoy 262
we can fully enter 186
we can fully grasp 906
we can fully judge 100
we can fully place 119
we can fully prove 44
we can fully share 73
we can fully trust 670
we can gather about 1470
we can gather anything 109
we can gather round 123
we can group items 41
we can group under 150
we can guess about 288
we can guess where 412
we can guess which 162
we can infer about 963
we can infer anything 268
we can infer either 240
we can infer quite 65
we can infer which 163
we can judge about 189
we can judge anything 108
we can judge either 128
we can judge others 80
we can judge people 83
we can judge today 410
we can judge truly 45
we can judge where 84
we can judge which 290
we can laugh about 1554
we can lower bound 57
we can marry after 64
we can marry again 42
we can merit heaven 63
we can never admit 435
we can never adopt 44
we can never again 5369
we can never agree 1255
we can never allow 756
we can never alter 187
we can never appeal 164
we can never apply 214
we can never argue 231
we can never atone 149
we can never avoid 401
we can never begin 313
we can never belong 59
we can never blame 54
we can never bless 91
we can never build 223
we can never carry 194
we can never catch 513
we can never change 708
we can never check 108
we can never claim 672
we can never climb 86
we can never close 254
we can never count 413
we can never cover 42
we can never create 301
we can never cross 192
we can never defeat 46
we can never doubt 1153
we can never drive 75
we can never either 248
we can never empty 113
we can never enjoy 622
we can never enter 679
we can never equal 194
we can never erase 108
we can never evade 48
we can never exist 44
we can never fancy 86
we can never fathom 852
we can never fight 83
we can never focus 63
we can never force 540
we can never fully 5191
we can never gather 51
we can never grant 41
we can never grasp 1669
we can never guess 260
we can never infer 1310
we can never judge 1037
we can never marry 260
we can never match 171
we can never merit 102
we can never neatly 49
we can never offer 80
we can never place 229
we can never please 122
we can never plumb 119
we can never point 367
we can never prove 2312
we can never quite 4724
we can never raise 243
we can never really 5229
we can never reason 236
we can never refer 89
we can never relax 140
we can never repay 1920
we can never repeat 211
we can never rival 134
we can never seize 109
we can never serve 89
we can never sever 47
we can never shake 150
we can never share 473
we can never sleep 80
we can never solve 426
we can never spend 45
we can never stand 282
we can never start 143
we can never state 340
we can never stray 64
we can never study 297
we can never taste 140
we can never touch 279
we can never trace 270
we can never truly 1457
we can never trust 1236
we can never under 105
we can never unite 51
we can never utter 42
we can never visit 135
we can never weigh 50
we can never write 166
we can never yield 159
we can offer about 253
we can offer anything 64
we can offer others 152
we can offer people 101
we can offer today 75
we can often agree 55
we can often apply 156
we can often avail 64
we can often avoid 335
we can often begin 41
we can often catch 83
we can often cause 58
we can often change 168
we can often check 76
we can often create 68
we can often easily 73
we can often enjoy 46
we can often gather 46
we can often guess 460
we can often infer 700
we can often judge 401
we can often model 40
we can often point 132
we can often prove 165
we can often reason 91
we can often sense 194
we can often solve 105
we can often still 162
we can often trace 1382
we can often write 106
we can order pizza 67
we can place either 42
we can place trust 46
we can place under 81
we can place within 104
we can plant seeds 51
we can plant trees 97
we can point first 40
we can prove about 251
we can prove anything 368
we can prove easily 104
we can prove either 47
we can prove every 74
we can prove lemma 72
we can prove others 40
we can prove theorem 531
we can prove today 87
we can prove where 59
we can prove which 51
we can prove worthy 52
we can quite agree 48
we can quite easily 1591
we can quite often 106
we can quote again 61
we can raise about 181
we can raise funds 91
we can raise money 469
we can raise taxes 55
we can raise wages 41
we can rather easily 302
we can really apply 58
we can really begin 818
we can really build 149
we can really change 177
we can really claim 164
we can really count 240
we can really create 55
we can really enjoy 364
we can really focus 60
we can really grasp 171
we can really judge 310
we can really never 63
we can really offer 59
we can really prove 91
we can really relax 78
we can really serve 66
we can really share 113
we can really solve 74
we can really start 519
we can really study 232
we can really trace 58
we can really trust 714
we can reason about 3852
we can reason which 59
we can refer again 213
we can refer either 51
we can relax about 84
we can relax while 42
we can seize power 64
we can serve others 268
we can serve people 53
we can shake hands 682
we can shake loose 140
we can share about 46
we can share anything 42
we can shove aside 88
we can sleep sound 42
we can sleep under 64
we can sleep until 60
we can smile about 40
we can smile again 46
we can solve anything 53
we can solve easily 61
we can solve either 127
we can solve every 97
we can solve linear 43
we can spare after 49
we can spare space 60
we can spend every 54
we can spend hours 160
we can spend money 204
we can stand about 48
we can stand above 43
we can stand alone 227
we can stand aloof 719
we can stand anything 126
we can stand apart 105
we can stand aside 303
we can stand erect 264
we can stand still 141
we can stand strong 99
we can stand under 45
we can stand where 83
we can start after 40
we can start again 1256
we can start calling 74
we can start changing 77
we can start cleaning 118
we can start cooking 67
we can start creating 190
we can start cutting 65
we can start digging 107
we can start drawing 102
we can start either 177
we can start feeling 81
we can start filling 81
we can start finding 55
we can start fresh 301
we can start getting 440
we can start helping 51
we can start learning 82
we can start loading 95
we can start looking 1976
we can start packing 79
we can start picking 56
we can start playing 127
we can start putting 289
we can start right 1030
we can start running 54
we can start selling 85
we can start sending 89
we can start setting 89
we can start sharing 43
