wan and haggard features 41
was being closely watched 3545
was being cobbled together 62
was being crowned emperor 117
was being crushed against 102
was being crushed between 179
was being damaged because 43
was being debated between 73
was being decided against 42
was being delayed because 796
was being divided between 277
was being dragged against 78
was being dragged forward 151
was being dragged towards 168
was being dropped because 115
was being enacted against 62
was being enacted between 142
was being enacted outside 60
was being erected between 69
was being erected outside 81
was being evicted because 64
was being exerted against 154
was being falsely accused 377
was being fetched towards 52
was being gathered against 42
was being gathered together 204
was being grossly violated 50
was being guarded against 75
was being hastily erected 56
was being hatched against 835
was being hatched between 76
was being heatedly debated 98
was being hurried forward 157
was being ignored because 108
was being invoked against 43
was being largely ignored 166
was being leveled against 78
was being measured against 152
was being mounted against 309
was being planned against 858
was being planned between 86
was being plotted against 579
was being preached against 79
was being pressed against 341
was being pressed between 50
was being pressed forward 730
was being pursued against 51
was being pursued because 90
was being pursued towards 60
was being quietly carried 46
was being quietly wrought 97
was being rapidly adopted 66
was being rapidly brought 127
was being rapidly carried 283
was being rapidly covered 81
was being rapidly drained 84
was being rapidly overrun 55
was being rapidly rebuilt 91
was being rapidly reduced 453
was being rapidly removed 47
was being rapidly settled 835
was being rebuilt following 53
was being reduced because 132
was being refused because 42
was being released because 139
was being removed because 230
was being rigidly carried 41
was being roughly dragged 68
was being roughly handled 225
was being selfish because 54
was being settled between 48
was being settled rapidly 150
was being sharply reduced 88
was being shipped overseas 339
was being stacked against 41
was being steadily carried 76
was being steadily drained 85
was being steadily lowered 62
was being steadily pressed 44
was being steadily pursued 51
was being steadily reduced 356
was being steadily weakened 129
was being steadily widened 51
was being steered towards 54
was being strongly opposed 78
was being strongly pressed 144
was being studied because 81
was being swiftly carried 48
was being totally ignored 165
was being totally selfish 42
was being violated because 144
was being watched because 240
was being watched closely 783
was being weighed against 85
was being withheld because 165
was but faintly lighted 68
was but faintly visible 42
was but fifteen hundred 62
was but fifteen minutes 125
was but fifteen thousand 47
was but lightly guarded 60
was but lightly touched 82
was but natural because 105
was but thirteen millions 61
was but unhappy herself 49
was but vaguely defined 125
was dead silence between 107
was doing everything according 46
was doing everything himself 76
was doing everything humanly 149
was doing national service 44
was doing similar research 49
was don quixote himself 45
was due perhaps chiefly 97
was eye contact between 54
was far oftener applied 72
was far oftener laughed 143
was far oftener riveted 53
was far superior because 47
was for abraham lincoln 98
was for damages resulting 64
was for decades largely 55
was for defense against 120
was for drowned persons 48
was for extreme measures 43
was for fifteen hundred 153
was for fifteen minutes 89
was for fifteen thousand 63
was for foreign affairs 41
was for harvard college 139
was for instant assault 55
was for married couples 70
was for national defense 169
was for natural history 60
was for natural science 46
was for several decades 1009
was for several hundred 237
was for several minutes 434
was for several moments 168
was for several seconds 170
was for several sessions 52
was for several thousand 99
was for skilled workers 71
was for vengeance against 46
was going against everything 253
was going against ireland 107
was going briskly forward 121
was going exactly according 106
was going forward between 285
was going forward briskly 40
was going forward outside 43
was going forward overhead 65
was going forward rapidly 160
was going forward steadily 65
was going merrily forward 137
was going nowhere because 91
was going rapidly forward 146
was going steadily forward 306
was her answering machine 355
was her answering service 43
was her beloved husband 94
was her biggest concern 85
was her biggest mistake 77
was her biggest problem 187
was her birthday present 299
was her bulwark against 44
was her conduct towards 54
was her conjuring magician 41
was her deceased husband 123
was her defense against 167
was her devoted admirer 165
was her devoted servant 83
was her especial aversion 81
was her especial delight 101
was her faithful husband 46
was her faithful servant 64
was her fiftieth birthday 99
was her fortieth birthday 112
was her glorious example 50
was her greatest ambition 47
was her greatest anxiety 53
was her greatest comfort 171
was her greatest concern 155
was her greatest delight 300
was her greatest gallant 42
was her greatest general 92
was her greatest picture 96
was her greatest pleasure 571
was her greatest problem 47
was her greatest success 119
was her greatest treasure 146
was her greatest triumph 153
was her greatest trouble 46
was her greatest weakness 84
was her highest ambition 131
was her highest priority 65
was her husband because 45
was her husband himself 103
was her husband returning 66
was her natural element 347
was her natural guardian 72
was her natural habitat 120
was her natural language 44
was her peculiar pleasure 44
was her present husband 49
was her present position 49
was her primary concern 240
was her primary language 42
was her private comment 49
was her protest against 95
was her ruthless purpose 128
was her settled purpose 74
was her superior officer 55
was her thirtieth birthday 110
was her trusted adviser 83
was her uncanny ability 72
was her unhappy fortune 85
was his ability evinced 49
was his adamant refusal 67
was his adopted country 413
was his alleged failure 53
was his ambition limited 93
was his ancient comrade 127
was his answering machine 192
was his answering service 75
was his besetting weakness 58
was his biggest blunder 59
was his biggest concern 94
was his biggest mistake 383
was his biggest problem 377
was his biggest success 77
was his birthday present 556
was his bulwark against 64
was his caustic comment 49
was his central concern 227
was his central message 67
was his central purpose 41
was his closest adviser 128
was his closest comrade 41
was his conduct towards 442
was his consuming ambition 69
was his crusade against 90
was his cryptic comment 41
was his cynical comment 48
was his cynical courage 91
was his deepest concern 81
was his defense against 302
was his devoted admirer 156
was his devoted servant 121
was his distant kinsman 53
was his distant relation 62
was his earliest attempt 71
was his especial aversion 87
was his especial delight 280
was his especial pleasure 51
was his evident purpose 48
was his express purpose 80
was his extreme modesty 128
was his extreme poverty 55
was his extreme thinness 51
was his faithful servant 304
was his fervent admirer 130
was his fiftieth birthday 179
was his fortieth birthday 178
was his general conduct 90
was his general manager 74
was his genuine concern 81
was his genuine impulse 223
was his genuine sympathy 46
was his gracious purpose 134
was his greatest admirer 64
was his greatest ambition 279
was his greatest anxiety 46
was his greatest blunder 58
was his greatest comfort 197
was his greatest concern 333
was his greatest delight 737
was his greatest exploit 52
was his greatest failure 171
was his greatest mistake 285
was his greatest pleasure 1230
was his greatest popular 44
was his greatest problem 161
was his greatest quality 167
was his greatest service 232
was his greatest success 422
was his greatest support 83
was his greatest torment 68
was his greatest treasure 264
was his greatest triumph 552
was his greatest trouble 71
was his greatest victory 199
was his greatest weakness 416
was his highest ambition 629
was his highest delight 103
was his highest pleasure 90
was his highest priority 310
was his imperial majesty 265
was his intense concern 40
was his intense devotion 129
was his intense dislike 113
was his intense loyalty 66
was his interior essence 55
was his laconic comment 154
was his lifelong ambition 139
was his lifelong devotion 49
was his majesty himself 60
was his mediation between 44
was his medical adviser 103
was his natural ability 89
was his natural ambition 42
was his natural destiny 46
was his natural element 1354
was his natural guardian 101
was his natural habitat 405
was his natural heiress 72
was his natural impulse 73
was his natural language 156
was his natural modesty 49
was his natural position 135
was his natural vocation 116
was his nominal superior 76
was his official address 49
was his official hostess 83
was his official position 140
was his official superior 143
was his peculiar delight 158
was his peculiar fortune 54
was his perfect partner 47
was his platoon sergeant 47
was his polemic against 66
was his position towards 108
was his present position 165
was his present purpose 74
was his primary concern 1277
was his primary function 109
was his primary language 76
was his primary purpose 198
was his private comment 47
was his private concern 149
was his private conduct 44
was his probity inferior 50
was his protest against 585
was his prussian majesty 91
was his regular partner 42
was his regular routine 94
was his request granted 66
was his request refused 42
was his satanic majesty 56
was his settled purpose 275
was his sincere admirer 47
was his sincere purpose 65
was his sixtieth birthday 117
was his success against 68
was his suffering himself 43
was his superior officer 901
was his supreme ambition 117
was his supreme concern 42
was his supreme delight 196
was his supreme pleasure 135
was his supreme purpose 51
was his thirtieth birthday 245
was his trusted adviser 75
was his trusted servant 101
was his uncanny ability 390
was his unhappy destiny 45
was his unmoved courage 48
was his unusual ability 83
was ill advised because 177
was its central concern 62
was its central location 103
was its central position 76
was its central purpose 51
was its express resolve 76
was its general counsel 87
was its general manager 248
was its generic quality 146
was its greatest failure 74
was its greatest weakness 184
was its highest priority 53
was its horizon limited 48
was its increasing reliance 45
was its location between 41
was its logical outcome 89
was its natural habitat 46
was its natural offspring 65
was its natural outcome 86
was its natural position 49
was its official language 94
was its perfect harmony 61
was its presiding officer 305
was its primary concern 119
was its primary function 220
was its primary purpose 732
was its protest against 139
was jean jacques rousseau 1058
was led forward between 71
was long debated between 45
was long delayed because 725
was long divided between 168
was long overdue because 122
was long preparing himself 56
was lying propped against 133
was mob violence against 47
was not abraham lincoln 124
was not adopted because 3118
was not adopted hastily 49
was not adopted outside 40
was not advancing quickly 47
was not advancing rapidly 50
was not advancing towards 49
was not advised because 162
was not against anybody 42
was not against british 61
was not against foreign 104
was not against freedom 41
was not against germany 54
was not against himself 107
was not against marriage 153
was not against muslims 42
was not against natural 77
was not against persons 71
was not against private 79
was not against religion 317
was not against science 95
was not against slavery 207
was not alarmed because 346
was not alleged against 140
was not allowed according 103
was not allowed against 147
was not allowed anymore 61
was not allowed because 2111
was not allowed between 227
was not allowed contact 102
was not allowed counsel 498
was not allowed freedom 63
was not allowed friends 44
was not allowed outside 890
was not allowed regular 80
was not allowed therefor 42
was not altered because 393
was not altered between 87
was not altered despite 53
was not altered following 71
was not amazingly capital 111
was not ancient history 154
was not annoyed because 60
was not answering because 108
was not anybody outside 105
was not appealed against 188
was not appeased because 42
was not applied against 147
was not applied because 884
was not applied equally 162
was not arranged according 104
was not arrayed against 84
was not ashamed because 109
was not asserting himself 50
was not attacking religion 47
was not attending classes 282
was not attending college 113
was not averted because 47
was not avoided because 88
was not awarded because 155
was not awarded custody 61
was not awarded damages 61
was not barbara herself 48
was not because abraham 56
was not because america 63
was not because anybody 70
was not because britain 75
was not because british 50
was not because congress 46
was not between capital 57
was not between classes 85
was not between himself 44
was not between parties 56
was not between religion 48
was not between science 78
was not between slavery 58
was not blindly following 54
was not blindly opposed 54
was not bothered anymore 45
was not bothered because 269
was not breached because 205
was not brought against 496
was not brought because 49
was not brought forward 5557
was not brought together 270
was not capable between 57
was not capable himself 42
was not captain singleton 45
was not carried because 131
was not carried forward 1062
was not certain anymore 140
was not certain because 432
was not certain exactly 879
was not certain herself 111
was not certain himself 226
was not charged against 394
was not charged because 259
was not charlie chaplin 42
was not checked against 109
was not checked because 113
was not chiefly against 42
was not chiefly because 67
was not closely adhered 80
was not closely aligned 63
was not closely defined 80
was not closely guarded 113
was not closely pursued 85
was not closely related 3889
was not closely studied 52
was not closely watched 80
was not college material 1218
was not college trained 56
was not colonel brandon 105
was not competing against 139
was not confining himself 188
was not content neutral 166
was not content therewith 109
was not correct according 59
was not correct because 592
was not counted against 223
was not counted because 379
was not covered because 677
was not crowded because 44
was not crowned emperor 234
was not crushed between 41
was not damaged because 223
was not deceiving herself 133
was not deceiving himself 442
was not decided against 61
was not decided because 489
was not declaring himself 42
was not defeated because 377
was not defending herself 78
was not defending himself 304
was not defined according 47
was not defined because 125
was not delayed because 104
was not deleted because 115
was not densely settled 102
was not deposed because 87
was not desired because 154
was not divided according 101
was not divided against 185
was not divided because 42
was not divided between 596
was not divided equally 213
was not doubted because 119
was not drafted because 299
was not dressed according 67
was not dropped because 73
was not elected because 738
was not elected captain 61
was not elected emperor 144
was not elected general 45
was not enacted because 262
was not entered against 46
was not entered because 67
was not equally applied 87
was not equally capable 99
was not equally certain 125
was not equally correct 64
was not equally divided 299
was not equally endowed 58
was not equally evident 106
was not equally familiar 64
was not equally imposed 61
was not equally intense 73
was not equally matched 45
was not equally popular 86
was not equally present 192
was not equally welcome 43
was not evident because 132
was not evident between 83
was not exacted because 40
was not exactly according 283
was not exactly adapted 123
was not exactly against 143
was not exactly alarmed 53
was not exactly ashamed 116
was not exactly because 129
was not exactly beloved 66
was not exactly carried 68
was not exactly certain 1081
was not exactly chopped 91
was not exactly clamoring 41
was not exactly congenial 107
was not exactly correct 817
was not exactly covered 42
was not exactly cricket 154
was not exactly crowded 81
was not exactly defined 423
was not exactly dressed 459
was not exactly elegant 64
was not exactly enthused 62
was not exactly enviable 67
was not exactly excited 187
was not exactly expecting 342
was not exactly faithful 55
was not exactly familiar 100
was not exactly focused 42
was not exactly following 117
was not exactly foreign 48
was not exactly gracious 59
was not exactly greeted 126
was not exactly helpful 318
was not exactly himself 79
was not exactly hostile 219
was not exactly idyllic 45
was not exactly illegal 110
was not exactly inspiring 308
was not exactly invited 92
was not exactly jealousy 71
was not exactly listening 124
was not exactly logical 63
was not exactly musical 47
was not exactly nervous 74
was not exactly neutral 53
was not exactly official 41
was not exactly opposed 94
was not exactly orthodox 114
was not exactly overrun 59
was not exactly painful 60
was not exactly peaceful 104
was not exactly perfect 357
was not exactly persona 165
was not exactly planned 263
was not exactly pleasant 946
was not exactly popular 919
was not exactly poverty 41
was not exactly precise 45
was not exactly private 111
was not exactly promising 95
was not exactly rational 40
was not exactly reassuring 815
was not exactly regular 74
was not exactly relaxed 59
was not exactly reliable 57
was not exactly restful 97
was not exactly routine 102
was not exactly settled 66
was not exactly shocked 247
was not exactly similar 338
was not exactly spacious 47
was not exactly sparkling 57
was not exactly startling 45
was not exactly stellar 40
was not exactly suffering 47
was not exactly tactful 118
was not exactly threatening 87
was not exactly thrilled 3812
was not exactly tickled 45
was not exactly touched 51
was not exactly truthful 140
was not exactly typical 214
was not exactly unaware 62
was not exactly unhappy 183
was not exactly uniform 53
was not exactly unknown 336
was not exactly unusual 80
was not exactly welcome 371
was not exactly welcoming 225
was not exactly worried 161
was not exactly written 66
was not excited anymore 59
was not excited because 134
was not excused because 292
was not expanding rapidly 152
was not expecting anybody 614
was not expecting callers 62
was not expecting company 1484
was not expecting trouble 379
was not facially invalid 85
was not falsely accused 99
was not fatally damaged 40
was not fatally injured 481
was not fatally wounded 555
was not favored because 220
was not feasible because 2447
was not fifteen anymore 53
was not fifteen minutes 483
was not finally adopted 693
was not finally annexed 113
was not finally arranged 125
was not finally assured 57
was not finally brought 209
was not finally carried 175
was not finally crushed 217
was not finally decided 1197
was not finally defeated 266
was not finally dropped 62
was not finally enacted 169
was not finally erected 41
was not finally granted 131
was not finally quelled 194
was not finally realized 61
was not finally reduced 121
was not finally released 245
was not finally removed 437
was not finally repealed 247
was not finally revised 69
was not finally secured 227
was not finally settled 10188
was not finally severed 45
was not finally stamped 109
was not finally stopped 47
was not finally subdued 272
was not following closely 81
was not founded because 50
was not gathered together 126
was not general average 78
was not general jackson 111
was not genuine because 131
was not granted because 1270
was not granted official 129
was not guarded against 180
was not halfway between 95
was not handled according 52
was not happening anymore 88
was not happening because 340
was not happening between 91
was not happening quickly 78
was not happily married 325
was not harmful because 91
was not harmony between 75
was not hastily adopted 107
was not hastily written 46
was not helpful because 241
was not herself anymore 162
was not herself present 120
was not herself tonight 57
was not himself allowed 114
was not himself anymore 141
was not himself because 50
was not himself capable 106
was not himself certain 101
was not himself content 46
was not himself corrupt 77
was not himself elected 41
was not himself familiar 71
was not himself opposed 73
was not himself present 2856
was not himself subject 243
was not himself tonight 72
was not himself unaware 41
was not honored because 235
was not hostile towards 189
was not however adopted 41
was not however allowed 153
was not however carried 107
was not however content 57
was not however exactly 44
was not however limited 93
was not however peculiar 41
was not however totally 48
was not however written 40
was not husband material 480
was not illegal because 375
was not imagining himself 46
was not immoral because 52
was not imposed because 334
was not improving matters 44
was not increasing rapidly 149
was not indulging himself 43
was not infringed because 215
was not injured because 317
was not insured against 1172
was not insured because 137
was not invalid because 649
was not invited because 1246
was not invoked against 135
was not invoked because 200
was not involving himself 60
was not largely endowed 55
was not largely pressed 41
was not legally adopted 291
was not legally allowed 560
was not legally capable 150
was not legally charged 54
was not legally correct 73
was not legally defined 387
was not legally elected 262
was not legally enacted 55
was not legally imposed 51
was not legally married 1358
was not legally obliged 668
was not legally obscene 207
was not legally settled 83
was not legally subject 121
was not legally tenable 72
was not leveled against 52
was not lightly assumed 48
was not limited because 94
was not linearly related 277
was not listening anymore 1037
was not listening because 794
was not listening closely 286
was not located exactly 53
was not logical because 43
was not marriage material 469
was not married according 66
was not married anymore 179
was not married because 457
was not married himself 81
was not matched against 49
was not material because 280
was not meaningful because 85
was not measured against 75
was not measured because 862
was not measured exactly 54
was not misleading because 68
was not morally certain 85
was not morally correct 57
was not morally neutral 77
was not morally obliged 64
was not morally perfect 48
was not morally superior 53
was not napoleon himself 40
was not natural ability 72
was not natural because 51
was not natural history 40
was not natural science 74
was not nervous anymore 312
was not nervous because 407
was not neutral because 139
was not noticed because 416
was not noticed outside 116
was not obscene because 169
was not occupying himself 42
was not occurring because 42
was not offending against 62
was not offered because 171
was not officer material 175
was not official because 49
was not operating according 63
was not operating because 98
was not opposed because 49
was not optimal because 91
was not ordered according 49
was not ordered because 149
was not ordered forward 93
was not orthodox according 48
was not outside himself 59
was not overtly hostile 227
was not painted against 90
was not payable because 64
was not perfect anymore 77
was not perfect because 310
was not perfect freedom 40
was not perfect harmony 123
was not perhaps because 51
was not perhaps exactly 184
was not perhaps subject 42
was not picture perfect 46
was not plainly visible 173
was not planned because 46
was not pleasant because 104
was not pleasant company 86
was not pledged against 122
was not plotted because 119
was not pointed against 83
was not popular because 638
was not popular outside 156
was not precise because 41
was not preparing himself 81
was not present although 50
was not present because 2060
was not present between 117
was not present herself 58
was not present himself 508
was not present tonight 43
was not pressed against 271
was not pressed because 169
was not pressed forward 84
was not printed because 289
was not private because 69
was not producing results 302
was not promising material 70
was not proposing marriage 89
was not providing support 44
was not pursued because 1624
was not quickly adopted 83
was not quickly realized 55
was not quickly settled 80
was not rapidly adopted 51
was not rapidly increasing 133
was not rational because 58
was not realized because 1706
was not rebelling against 316
was not rebuilt because 52
was not receiving callers 45
was not receiving justice 50
was not receiving letters 40
was not receiving medical 69
was not receiving support 90
was not reduced because 490
was not reduced despite 49
was not reduced following 59
was not refused because 48
was not regular oratory 56
was not rehired because 604
was not related closely 53
was not released because 568
was not released forthwith 43
was not released quickly 43
was not reliable because 264
was not reliably related 96
was not removed because 722
was not renewed because 1431
was not renewed between 75
was not renewed despite 52
was not repealed because 192
was not repeated because 449
was not reputed robbery 45
was not resigning because 40
was not resumed because 44
was not revealed because 214
was not revolting against 58
was not rightly decided 49
was not rightly managed 49
was not rigidly adhered 448
was not rigidly applied 156
was not rigidly defined 173
was not rigidly divided 40
was not rigidly opposed 44
was not roughly handled 40
was not salable because 52
was not sampled because 179
was not secured against 118
was not secured because 43
was not settled according 50
was not settled because 207
was not settled between 75
was not settled finally 130
was not settled quickly 77
was not sharply defined 1332
was not sharply divided 184
was not sharply focused 60
was not shivering anymore 72
was not shocked because 184
was not silence exactly 74
was not similar language 62
was not sincere because 50
was not sincere towards 40
was not sixteen anymore 86
was not solidly founded 46
was not somehow related 66
was not spoiled because 92
was not stacked against 44
was not started because 190
was not steeled against 95
was not stopped because 204
was not strongly against 50
was not strongly evident 94
was not strongly guarded 95
was not strongly opposed 378
was not strongly pressed 91
was not strongly related 774
was not studied because 527
was not suffering anymore 122
was not suffering because 90
was not taxable because 308
was not tenable against 162
was not tenable because 91
was not threatening anybody 66
was not totally against 250
was not totally certain 219
was not totally correct 179
was not totally covered 48
was not totally crushed 71
was not totally defeated 80
was not totally devoted 68
was not totally extinct 214
was not totally familiar 116
was not totally focused 69
was not totally foreign 205
was not totally hostile 80
was not totally ignored 347
was not totally opposed 458
was not totally outside 83
was not totally passive 62
was not totally reassuring 93
was not totally relaxed 103
was not totally reliable 161
was not totally removed 241
was not totally severed 46
was not totally shocked 152
was not totally subdued 54
was not totally thrilled 43
was not totally unaware 449
was not totally unhappy 67
was not totally unknown 628
was not totally unusual 50
was not totally useless 151
was not touched because 123
was not towards extreme 80
was not trembling anymore 70
was not troubling herself 71
was not troubling himself 184
was not trusted because 130
was not typical because 239
was not typical behavior 123
was not unhappy because 173
was not uniform because 128
was not uniform between 76
was not unknown between 55
was not unknown outside 51
was not unusual because 1322
was not unusual behavior 142
was not unusual between 75
was not unwilling himself 61
was not usually allowed 675
was not usually applied 182
was not usually because 60
was not usually brought 42
was not usually carried 129
was not usually evident 40
was not usually feasible 68
was not usually granted 84
was not usually liberal 53
was not usually nervous 48
was not usually offered 55
was not usually present 225
was not usually related 46
was not usually subject 43
was not usually visible 89
was not usually written 249
was not utterly crushed 179
was not utterly defeated 53
was not utterly extinct 101
was not utterly opposed 44
was not utterly prosaic 58
was not utterly unknown 106
was not utterly unworthy 48
was not utterly useless 65
was not validly adopted 51
was not validly elected 173
was not validly married 65
was not vanishing pleasure 73
was not violated because 1590
was not visible anymore 46
was not visible because 435
was not visible outside 47
was not visibly altered 139
was not visibly damaged 55
was not visibly injured 50
was not visibly present 460
was not visited because 70
was not vividly present 120
was not watched closely 70
was not weighed against 53
was not welcome anymore 92
was not welcome because 159
was not willful because 58
was not worried anymore 216
was not worried because 2608
was not written according 201
was not written against 155
was not written because 490
was not written exactly 80
was not wrongful because 55
was now advancing against 262
was now advancing rapidly 421
was now advancing steadily 52
was now advancing towards 710
was now aligned against 43
was now ancient history 237
was now aroused against 113
was now arranged between 222
was now arrayed against 251
was now attending college 77
was now beginning against 43
was now beginning between 60
was now between fifteen 43
was now between himself 42
was now between seventy 71
was now brought against 343
was now brought forward 4971
was now brought together 97
was now callous against 161
was now carried forward 176
was now chiefly devoted 47
was now closely guarded 95
was now closely pressed 51
was now closely watched 65
was now competing against 49
was now crouching timidly 40
was now crowded between 49
was now cruelly chilled 50
was now defending himself 59
was now divided according 72
was now divided against 133
was now divided between 2449
was now divided equally 45
was now elected emperor 151
was now equally divided 72
was now excited against 48
was now expanding rapidly 70
was now faintly audible 56
was now feasible because 44
was now fifteen hundred 40
was now fifteen minutes 284
was now finally arranged 51
was now finally brought 44
was now finally decided 56
was now finally released 49
was now finally removed 51
was now finally settled 693
was now gathered together 115
was now general manager 262
was now gravely debated 42
was now halfway between 54
was now happily appeased 47
was now happily brought 44
was now happily married 1330
was now happily removed 81
was now happily settled 148
was now harmony between 64
was now hastening forward 76
was now hastening towards 90
was now heartily ashamed 125
was now hurried forward 57
was now inclining towards 48
was now increasing rapidly 152
was now investing himself 71
was now invoked against 51
was now kindled against 73
was now legally defined 48
was now matched against 51
was now morally certain 61
was now occupying himself 46
was now ordered forward 229
was now plainly audible 172
was now plainly evident 126
was now plainly expired 68
was now plainly revealed 79
was now plainly visible 710
was now planned against 48
was now preparing against 77
was now preparing himself 167
was now pressed against 252
was now pressed forward 90
was now propped against 73
was now quietly crumbling 129
was now rapidly acquiring 67
was now rapidly advancing 481
was now rapidly ascending 78
was now rapidly declining 434
was now rapidly decreasing 48
was now rapidly expanding 49
was now rapidly extending 88
was now rapidly hastening 66
was now rapidly improving 47
was now rapidly increasing 455
was now rapidly regaining 43
was now rendering himself 172
was now renewed between 121
was now returning towards 72
was now revived against 61
was now secured against 92
was now seemingly offered 41
was now settled between 56
was now settled forever 42
was now several hundred 192
was now several minutes 44
was now several thousand 41
was now sharply defined 46
was now sharply divided 88
was now steadily advancing 110
was now steadily increasing 98
was now strongly against 56
was now strongly excited 138
was now strongly opposed 112
was now strongly tempted 55
was now totally engulfed 47
was now totally focused 51
was now tottering towards 61
was now trapped between 181
was now utterly useless 60
was now visible between 40
was now visibly declining 63
was now visibly relaxed 43
was now visibly shorter 50
was off balance because 47
was old captain randall 74
was one abraham lincoln 43
was one between brothers 46
was one between himself 59
was one between private 40
was one british officer 63
was one british soldier 46
was one brought against 66
was one brought forward 161
was one central question 83
was one charles chester 42
was one college student 73
was one divorce granted 50
was one general officer 63
was one general quarrel 48
was one hundred degrees 276
was one hundred dollars 2115
was one hundred fifteen 83
was one hundred florins 61
was one hundred measured 62
was one hundred millions 177
was one hundred percent 5397
was one hundred seventy 600
was one hundred shillings 82
was one hundred talents 41
was one hundred thousand 3881
was one medical officer 50
was one notable absence 88
was one notable attempt 43
was one notable example 225
was one notable occasion 87
was one notable omission 250
was one notable passage 47
was one protest against 48
was one redeeming quality 61
was one remaining problem 119
was one stephen college 62
was one thousand dollars 1322
was one thousand percent 51
was one typical comment 65
was one unhappy citizen 42
was our beloved guardian 50
was our biggest concern 63
was our biggest mistake 117
was our biggest problem 321
was our general manager 46
was our glorious apostle 156
was our greatest concern 74
was our greatest delight 48
was our greatest mistake 55
was our greatest pleasure 95
was our greatest problem 126
was our greatest trouble 49
was our greatest victory 45
was our greatest weakness 41
was our highest priority 62
was our medical officer 57
was our natural inquiry 40
was our perfect example 43
was our platoon sergeant 52
was our present comfort 356
was our present problem 48
was our primary concern 207
was our primary purpose 41
was our protest against 48
was our regular routine 45
was out fifteen minutes 43
was put forward according 40
was put forward against 224
was put forward because 547
was put forward chiefly 56
was put forward jointly 64
was put forward several 149
was put forward shortly 65
was put forward strongly 46
was put forward towards 40
was put together according 85
was put together because 61
was put together between 184
was put together following 40
was put together hastily 115
was put together largely 70
was put together quickly 112
was rear admiral charles 55
was rear admiral richard 43
was set strongly against 54
was she allowed herself 46
was she deceiving herself 50
