war upon american commerce 114
was having physical problems 72
was having terrible headaches 65
was having terrible problems 131
was held properly admitted 398
was held properly excluded 319
was here fiercely defended 80
was john beverley robinson 66
was john hamilton reynolds 101
was just bitterly regretting 43
was just remotely possible 40
was just secretly announcing 42
was kept actively employed 84
was kept entirely distinct 47
was kept entirely ignorant 48
was kept entirely separate 243
was kept informed concerning 57
was kept minutely informed 47
was kept strictly confined 44
was kept strictly separate 131
was left entirely unguarded 61
was less actively involved 94
was less commonly employed 57
was less commonly observed 45
was less directly affected 205
was less directly involved 268
was less seriously affected 200
was less severely affected 447
was less severely punished 104
was less strictly enforced 107
was less strictly observed 130
was less violently outraged 152
was made american minister 44
was made artistic director 93
was made associate director 181
was made consulting physician 130
was made district attorney 186
was made domestic chaplain 85
was made entirely distinct 48
was made honorary chairman 242
was made honorary director 49
was made military governor 1329
was made minister resident 42
was made possible entirely 71
was made possible initially 102
was made possible partially 55
was made signally manifest 137
was made slightly alkaline 198
was made strictly historic 69
was made strikingly apparent 94
was made strikingly manifest 158
was made viscount wellington 86
was made whenever possible 61
was made wherever possible 134
was making adequate progress 61
was making astounding progress 42
was making campaign speeches 48
was making constant progress 84
was making dangerous progress 40
was making definite progress 141
was making economic progress 43
was making enormous progress 63
was making improper advances 71
was making splendid progress 163
was mere childish affection 95
was more actively employed 77
was more actively involved 526
was more actively promoted 46
was more agreeably occupied 57
was more ardently attached 58
was more bitterly assailed 69
was more bitterly attacked 70
was more bitterly resented 108
was more ceremony observed 40
was more commonly accepted 66
was more commonly affected 61
was more commonly believed 59
was more commonly employed 333
was more commonly observed 195
was more commonly referred 596
was more commonly regarded 65
was more commonly reported 270
was more commonly required 66
was more concrete evidence 45
was more convincing evidence 65
was more cordially detested 85
was more cordially received 117
was more cordially welcomed 59
was more directly affected 503
was more directly critical 53
was more directly indebted 84
was more directly inspired 176
was more directly involved 1937
was more directly oriented 48
was more directly personal 40
was more directly relevant 155
was more directly threatened 120
was more earnestly desirous 105
was more entirely occupied 135
was more explicit concerning 49
was more fiercely assailed 47
was more fiercely attacked 51
was more formally declared 89
was more friendly disposed 93
was more markedly affected 60
was more minutely examined 54
was more narrowly confined 94
was more probably composed 65
was more probably designed 128
was more probably dictated 50
was more probably inspired 67
was more probably intended 167
was more properly directed 46
was more recently extended 48
was more recently observed 42
was more recently reported 100
was more securely grounded 42
was more sensibly affected 58
was more seriously affected 491
was more seriously attacked 48
was more seriously impaired 86
was more seriously inclined 40
was more seriously threatened 248
was more severely affected 811
was more severely attacked 70
was more severely censured 53
was more severely impaired 176
was more severely involved 56
was more severely punished 597
was more specially directed 61
was more specific concerning 56
was more strictly attended 40
was more strictly confined 193
was more strictly enforced 618
was more strictly enjoined 67
was more strictly followed 60
was more strictly observed 785
was more tenderly attached 61
was more urgently demanded 52
was more urgently required 268
was more usefully employed 343
was more violently agitated 103
was more violently directed 75
was more zealously attached 46
was most actively employed 275
was most actively involved 227
was most actively promoted 70
was most agreeably occupied 85
was most agreeably received 40
was most amicably disposed 208
was most amicably received 51
was most anxiously desirous 49
was most anxiously expected 96
was most ardently attached 170
was most ardently believed 43
was most ardently desirous 58
was most bitterly assailed 160
was most bitterly attacked 132
was most bitterly resented 141
was most brutally murdered 98
was most commonly achieved 65
was most commonly affected 105
was most commonly depicted 44
was most commonly directed 64
was most commonly employed 478
was most commonly followed 59
was most commonly involved 152
was most commonly mentioned 107
was most commonly observed 554
was most commonly produced 47
was most commonly referred 262
was most commonly regarded 58
was most commonly reported 222
was most cordially accepted 63
was most cordially embraced 65
was most cordially received 2807
was most cordially welcomed 1135
was most directly affected 1043
was most directly inspired 44
was most directly involved 737
was most directly relevant 67
was most directly threatened 242
was most earnestly desirous 131
was most entirely attached 45
was most fiercely attacked 67
was most forcibly reminded 51
was most friendly disposed 43
was most furiously attacked 80
was most horribly frighted 45
was most joyfully accepted 97
was most joyfully received 381
was most joyfully welcomed 46
was most obligingly obtained 79
was most obviously apparent 60
was most obviously manifest 62
was most politely received 365
was most probably acquired 55
was most probably borrowed 103
was most probably compiled 119
was most probably composed 539
was most probably confined 82
was most probably designed 237
was most probably destined 42
was most probably dictated 58
was most probably directed 54
was most probably effected 95
was most probably employed 89
was most probably executed 142
was most probably finished 42
was most probably ignorant 292
was most probably imported 139
was most probably included 69
was most probably initiated 62
was most probably inspired 162
was most probably intended 420
was most probably invented 94
was most probably involved 50
was most probably obtained 81
was most probably occupied 95
was most probably produced 258
was most probably prompted 53
was most probably sebastian 98
was most probably situated 162
was most probably somewhat 110
was most probably supplied 52
was most properly grounded 50
was most recently employed 142
was most recently executed 54
was most recently involved 40
was most recently modified 171
was most recently reported 56
was most recently reviewed 89
was most recently selected 48
was most sensibly affected 203
was most seriously affected 523
was most seriously impaired 77
was most seriously threatened 671
was most severely affected 623
was most severely attacked 104
was most severely censured 77
was most severely impaired 42
was most severely punished 348
was most strangely affected 46
was most strictly enforced 141
was most strictly enjoined 67
was most strictly observed 344
was most strikingly apparent 150
was most tenderly affected 84
was most tenderly attached 974
was most unjustly deprived 49
was most unwisely followed 70
was most urgently demanded 90
was most urgently required 1284
was most usefully employed 128
was most violently affected 63
was most violently assailed 61
was most violently attached 523
was most violently attacked 180
was most wickedly murdered 68
was most zealously affected 51
was most zealously attached 113
was much confusion concerning 71
was much economic distress 49
was much employed formerly 52
was much improved compared 95
was much literary activity 86
was much military activity 68
was much religious interest 45
was much troubled concerning 51
was much valuable property 48
was much volcanic activity 122
was next examined concerning 77
was nothing markedly abnormal 70
was nothing personal intended 50
was nothing personal involved 193
was nothing remotely resembling 428
was nothing remotely romantic 63
was nothing strikingly original 80
was once accepted practice 43
was once actually proposed 46
was once believed possible 73
was once commonly accepted 60
was once commonly believed 458
was once commonly referred 46
was once commonly supposed 160
was once forcibly excluded 48
was once personal property 200
was once punished unjustly 65
was once seriously proposed 97
was once somewhat diverted 42
was once standard practice 120
was once strangely supposed 43
was once supposed possible 47
was only casually mentioned 120
was only formally declared 44
was only grudgingly accepted 239
was only grudgingly admitted 63
was only grudgingly conceded 86
was only indirect evidence 92
was only modestly affected 47
was only modestly increased 54
was only narrowly approved 58
was only negative evidence 41
was only partially absorbed 48
was only partially accepted 258
was only partially accurate 324
was only partially achieved 1684
was only partially admitted 62
was only partially affected 192
was only partially answered 69
was only partially assuaged 86
was only partially attained 191
was only partially awakened 55
was only partially balanced 91
was only partially buttoned 54
was only partially complete 407
was only partially complied 69
was only partially concealed 855
was only partially conscious 356
was only partially consoled 53
was only partially consumed 73
was only partially digested 46
was only partially disabled 113
was only partially effected 122
was only partially employed 97
was only partially enclosed 40
was only partially enforced 160
was only partially equipped 42
was only partially examined 45
was only partially executed 213
was only partially explored 91
was only partially extended 92
was only partially finished 247
was only partially followed 137
was only partially improved 70
was only partially inflated 151
was only partially informed 207
was only partially involved 86
was only partially literate 50
was only partially modified 287
was only partially obscured 166
was only partially observed 187
was only partially obtained 47
was only partially occupied 215
was only partially overcome 133
was only partially pacified 44
was only partially placated 43
was only partially possible 121
was only partially prepared 234
was only partially purified 70
was only partially quenched 42
was only partially reassured 135
was only partially redeemed 116
was only partially reformed 45
was only partially relevant 48
was only partially relieved 1335
was only partially remedied 174
was only partially repaired 86
was only partially replaced 77
was only partially resolved 386
was only partially restored 442
was only partially reversed 238
was only partially supplied 100
was only partially utilized 80
was only partially verified 60
was only possible provided 70
was only recently accepted 42
was only recently achieved 62
was only recently acquired 86
was only recently approved 119
was only recently finished 51
was only recently initiated 46
was only recently invented 44
was only recently obtained 45
was only recently promoted 54
was only recently proposed 41
was only recently replaced 50
was only recently reported 114
was only recently resolved 40
was only recently restored 52
was only recently returned 83
was only remotely involved 47
was only remotely possible 60
was only rendered abortive 53
was only rendered possible 1528
was only slightly accented 80
was only slightly advanced 49
was only slightly affected 2753
was only slightly attacked 95
was only slightly brackish 73
was only slightly brighter 137
was only slightly concealed 81
was only slightly dampened 126
was only slightly decreased 474
was only slightly degraded 45
was only slightly elevated 1199
was only slightly enhanced 126
was only slightly enlarged 233
was only slightly enriched 45
was only slightly exceeded 119
was only slightly extended 48
was only slightly impaired 341
was only slightly improved 1474
was only slightly increased 1332
was only slightly involved 154
was only slightly lessened 155
was only slightly modified 1123
was only slightly negative 87
was only slightly positive 112
was only slightly prolonged 96
was only slightly reassured 120
was only slightly relieved 364
was only slightly retarded 324
was only slightly scorched 56
was only slightly softened 79
was only slightly startled 44
was only slightly tempered 166
was only slightly thickened 47
was only slightly troubled 56
was only sparsely attended 67
was only sparsely occupied 194
was only sporadic interest 50
was paying complete attention 44
was paying increased attention 50
was reading frederic harrison 43
was said concerning augustus 145
was seen bargaining bitterly 63
was seen struggling violently 42
was some concrete evidence 50
was some confusion concerning 117
was some economic recovery 51
was some evidence indicating 157
was some evidence justifying 47
was some evidence suggesting 168
was some evidence supporting 132
was some indirect evidence 102
was some literary activity 44
was some mischief contriving 381
was some physical evidence 63
was some positive evidence 41
was some positive response 49
was some supporting evidence 89
was some volcanic activity 62
was soon actively employed 70
was soon actively involved 72
was soon attracting attention 51
was soon entirely absorbed 51
was soon entirely concealed 54
was soon entirely consumed 45
was soon publicly reported 53
was soon rendered apparent 55
was soon rendered manifest 148
was soon rendered obsolete 160
was soon somewhat relieved 40
was soon thereafter promoted 99
was their attention directed 40
was their constant companion 756
was their constant practice 659
was their cultural heritage 51
was their declared intention 87
was their economic situation 50
was their enormous expansion 41
was their favorite activity 84
was their favorite beverage 40
was their financial situation 63
was their frequent companion 48
was their frequent practice 91
was their original condition 74
was their original homeland 107
was their original intention 346
was their personal interest 59
was their personal property 184
was their physical condition 94
was their relative isolation 41
was their rightful heritage 75
was their rightful property 44
was their standard practice 110
was their ultimate authority 42
was their ultimate intention 51
was there clinical evidence 119
was there complete precision 40
was there convincing evidence 107
was there cordially received 166
was there definite evidence 66
was there positive evidence 59
was three standard deviations 103
was till recently believed 54
was till recently regarded 42
was till recently supposed 92
was used whenever possible 569
was used wherever possible 529
was very actively employed 236
was very actively enforced 41
was very actively involved 1025
was very actively occupied 42
was very agreeably deceived 63
was very agreeably received 43
was very agreeably relieved 156
was very agreeably situated 77
was very backward compared 55
was very bitterly resented 46
was very cleverly designed 66
was very commonly believed 118
was very commonly employed 187
was very commonly followed 50
was very commonly observed 65
was very commonly regarded 57
was very commonly resorted 42
was very cordially received 4093
was very cordially welcomed 219
was very credibly informed 162
was very dangerous business 46
was very directly involved 62
was very earnestly promoted 114
was very fiercely attacked 58
was very forcibly directed 47
was very forcibly reminded 94
was very friendly disposed 215
was very friendly received 95
was very honestly returned 79
was very joyfully received 132
was very markedly increased 65
was very moderate compared 50
was very obligingly included 62
was very obviously pregnant 95
was very politely received 664
was very powerful medicine 55
was very prettily situated 126
was very probably borrowed 43
was very probably compiled 41
was very probably composed 103
was very probably inspired 83
was very probably intended 119
was very probably poisoned 58
was very probably produced 40
was very probably reserved 92
was very probably surmised 70
was very properly admitted 41
was very properly answered 100
was very properly arrested 54
was very properly declined 99
was very properly deprived 42
was very properly objected 50
was very properly observed 47
was very properly occupied 41
was very properly punished 50
was very properly regarded 105
was very properly rejected 221
was very properly resented 96
was very properly resisted 60
was very properly resolved 95
was very properly selected 65
was very properly vehement 141
was very properly withdrawn 45
was very recently remarked 127
was very recently reported 70
was very recently returned 72
was very reticent concerning 43
was very scantily attended 53
was very scantily provided 84
was very scantily supplied 127
was very security conscious 112
was very sensibly affected 316
was very sensibly increased 171
was very seriously affected 317
was very seriously crippled 41
was very seriously hampered 64
was very seriously impaired 182
was very seriously intended 47
was very seriously regarded 46
was very seriously retarded 48
was very seriously threatened 102
was very severely affected 146
was very severely attacked 121
was very severely censured 216
was very severely punished 400
was very severely threatened 46
was very singularly affected 40
was very slightly affected 205
was very slightly elevated 488
was very slightly enlarged 179
was very slightly impaired 74
was very slightly increased 126
was very slightly modified 95
was very solemnly required 153
was very sparsely attended 208
was very sparsely occupied 102
was very speedily followed 80
was very strictly enforced 236
was very strictly examined 63
was very strictly observed 340
was very tenderly attached 282
was very urgently required 62
was very usefully employed 67
was very valuable property 43
was very violently attacked 69
was wearing corduroy trousers 92
was wearing military fatigues 46
was well informed concerning 467
was well informed respecting 111
was well received initially 44
was well received wherever 339
was what actually happened 1750
was what actually occurred 309
was what everyone believed 102
was what everyone expected 566
was what happened whenever 49
was what normally happened 53
was what rendered possible 43
was your constant companion 81
was your education financed 50
was your emotional response 69
was your favorite activity 103
was your immediate response 45
was your original intention 188
was your pecuniary interest 43
was your physical condition 76
way ants maintain colonies 61
way into american folklore 62
way into american politics 63
way into clinical practice 312
way into consumer products 61
way into everyday practice 44
way into numerous statutes 97
way most american families 43
way these elements interact 104
way these variables interact 43
way your business operates 110
wear also flowered garments 114
wear such infernal slippers 42
wear their military uniforms 74
web site provides detailed 52
wee have hereupon besought 61
who also answered questions 41
who also provided financial 48
who also provided valuable 142
who also rendered valuable 57
who also suffered severely 55
who asks personal questions 44
who bore numerous children 42
who buys patented articles 67
who died somewhat suddenly 52
who face multiple barriers 152
who felt directly threatened 47
who from internal evidence 67
who gave credible evidence 64
who gave detailed accounts 87
who gave personal attention 60
who gave valuable comments 100
who gave valuable editorial 82
who gave valuable feedback 81
who gave valuable guidance 47
who give credible evidence 199
who have abnormal physical 41
who have absolute authority 121
who have academic problems 84
who have accepted positions 166
who have accepted salvation 45
who have achieved academic 139
who have achieved advanced 117
who have achieved complete 173
who have achieved economic 224
who have achieved eminence 1481
who have achieved financial 207
who have achieved greatness 670
who have achieved identity 54
who have achieved literacy 119
who have achieved literary 54
who have achieved maturity 106
who have achieved mightier 72
who have achieved personal 69
who have achieved positions 392
who have achieved remission 135
who have achieved salvation 48
who have achieved sobriety 75
who have acquired advanced 117
who have acquired american 48
who have acquired authority 93
who have acquired economic 41
who have acquired education 121
who have acquired eminence 85
who have acquired fortunes 151
who have acquired immortal 41
who have acquired immunity 116
who have acquired japanese 117
who have acquired literacy 54
who have acquired personal 63
who have acquired positions 47
who have acquired prestige 65
who have acquired property 464
who have acquired seniority 48
who have acquired specific 51
who have acquired syphilis 178
who have acquired valuable 76
who have acquired whatever 89
who have actively assisted 55
who have actively promoted 75
who have actively resisted 45
who have actually achieved 146
who have actually acquired 64
who have actually assisted 153
who have actually attained 121
who have actually attended 78
who have actually believed 105
who have actually examined 50
who have actually followed 59
who have actually observed 227
who have actually obtained 57
who have actually produced 57
who have actually received 249
who have actually returned 62
who have actually suffered 412
who have actually traveled 78
who have addiction problems 57
who have adequate financial 128
who have advanced education 115
who have advanced humanity 46
who have advanced somewhat 40
who have allergic rhinitis 113
who have answered questions 208
who have assisted directly 99
who have attained advanced 129
who have attained complete 111
who have attained economic 60
who have attained eminence 2222
who have attained financial 54
who have attained greatness 117
who have attained majority 410
who have attained maturity 181
who have attained positions 371
who have attained salvation 200
who have attended american 58
who have attended colleges 71
who have attended graduate 300
who have attended lectures 131
who have attended military 40
who have attended patients 52
who have attended seminars 72
who have attention deficits 66
who have attention problems 114
who have atypical symptoms 45
who have auditory processing 64
who have autistic spectrum 48
who have begotten children 114
who have bestowed attention 101
who have betrayed socialism 143
who have business contacts 51
who have business relations 411
who have candidly examined 46
who have children enrolled 184
who have clinical evidence 356
who have clinical symptoms 92
who have complete authority 50
who have cordially embraced 55
who have declared intention 105
who have decreased mobility 45
who have definite symptoms 76
who have directed attention 141
who have directly assisted 44
who have directly observed 210
who have directly suffered 102
who have disabled children 92
who have economic security 51
who have embraced buddhism 171
who have embraced hinduism 135
who have emotional problems 1173
who have enriched american 68
who have entirely disliked 88
who have entirely rejected 67
who have erectile problems 46
who have estrogen receptor 120
who have examined children 43
who have financial problems 176
who have formally declared 42
who have formerly suffered 117
who have frequent contacts 140
who have frequent episodes 162
who have frequent exposure 63
who have frequent headaches 61
who have frequent recourse 53
who have frequent relapses 87
who have frequent seizures 93
who have friendly relations 60
who have greedily embraced 41
who have honestly accepted 48
who have honestly acquired 56
who have idiopathic scoliosis 94
who have impaired immunity 43
who have impaired mobility 78
who have indwelling catheters 193
who have inquired concerning 58
who have intimate relations 108
who have invested thousands 40
who have joyfully accepted 48
who have lawfully acquired 47
who have likewise suffered 49
who have literacy problems 189
who have markedly elevated 130
who have medicaid coverage 45
who have mentally retarded 51
who have migraine headaches 186
who have migrated recently 105
who have minutely examined 120
who have minutely inquired 54
who have mobility problems 174
who have modified adjusted 84
who have molested children 106
who have multiple episodes 49
who have multiple injuries 115
who have multiple partners 391
who have multiple physical 93
who have multiple problems 282
who have normally functioning 49
who have numerous children 53
who have numerous families 83
who have observed children 198
who have observed patients 48
who have obtained admission 83
who have obtained advanced 145
who have obtained approval 94
who have obtained complete 44
who have obtained diplomas 89
who have obtained evidence 43
who have obtained fortunes 50
who have obtained judgment 66
who have obtained licenses 112
who have obtained positions 63
who have obtained positive 65
who have obtained property 47
who have obtained salvation 91
who have occupied positions 330
who have offended sexually 76
who have otherwise acquired 45
who have otherwise assisted 42
who have otherwise remained 43
who have outlived enthusiasm 101
who have overcome enormous 67
who have overcome personal 46
who have overcome physical 82
who have overcome problems 55
who have personal contacts 128
who have personal interest 72
who have personal memories 62
who have personal problems 618
who have personal services 44
who have physical ailments 56
who have physical problems 220
who have physical symptoms 80
who have positive cultures 85
who have probably suffered 41
who have problems conceiving 40
who have produced children 86
who have produced evidence 80
who have produced immortal 97
who have produced literary 42
who have produced original 59
who have produced valuable 54
who have prolonged exposure 47
who have promoted education 45
who have properly prepared 85
who have property assessed 49
who have provided comments 168
who have provided constant 80
who have provided critical 104
who have provided detailed 118
who have provided essential 57
who have provided evidence 132
who have provided examples 49
who have provided feedback 214
who have provided financial 163
who have provided generous 68
who have provided guidance 182
who have provided insights 81
who have provided materials 76
who have provided numerous 43
who have provided personal 57
who have provided services 192
who have provided specific 57
who have provided valuable 819
who have publicly admitted 56
who have publicly declared 194
who have publicly defended 46
who have questions concerning 191
who have received academic 71
who have received adequate 664
who have received advanced 771
who have received advances 113
who have received approval 73
who have received attention 102
who have received authority 187
who have received benefits 440
who have received christian 212
who have received communion 128
who have received complete 45
who have received counseling 148
who have received diplomas 133
who have received education 800
who have received epidural 114
who have received estrogen 138
who have received external 58
who have received financial 152
who have received frequent 72
who have received graduate 163
who have received guidance 51
who have received honorary 95
who have received implants 66
who have received infected 130
who have received initiation 195
who have received injuries 208
who have received licenses 45
who have received messages 54
who have received military 161
who have received multiple 1091
who have received negative 44
who have received numerous 95
who have received payments 106
who have received personal 59
who have received positive 80
who have received prolonged 898
who have received promotion 47
who have received property 88
who have received religious 102
who have received salvation 135
who have received sentence 47
who have received services 285
who have received specific 627
who have received standard 119
who have received steroids 159
who have received surgical 51
who have received systemic 81
who have received treatment 2069
who have received valuable 48
who have recently accepted 96
who have recently achieved 503
who have recently acquired 801
who have recently advanced 49
who have recently analyzed 50
who have recently attacked 40
who have recently attained 115
who have recently attended 121
who have recently awakened 42
who have recently departed 104
who have recently divorced 79
who have recently embarked 53
who have recently embraced 81
who have recently enlisted 42
who have recently examined 194
who have recently explored 94
who have recently finished 182
who have recently increased 66
who have recently launched 53
who have recently migrated 740
who have recently obtained 198
who have recently produced 62
who have recently proposed 49
who have recently provided 40
who have recently received 1532
who have recently reported 93
who have recently returned 1243
who have recently reviewed 94
who have recently suffered 838
who have recently surveyed 55
who have recently switched 44
who have recently traveled 194
who have referred directly 52
who have referred patients 170
who have relations confined 87
who have religious scruples 201
who have remained attached 106
who have remained backward 46
who have remained children 56
who have remained constant 108
who have remained deprived 46
who have remained ignorant 47
who have remained involved 69
who have remained isolated 175
who have remained obedient 73
who have remained steadfast 1993
who have remained strangers 44
who have remained unburied 90
who have remained unchanged 85
who have rendered essential 82
who have rendered military 64
who have rendered services 827
who have rendered valuable 747
who have reported increased 41
who have reported positive 45
who have required multiple 42
who have required prolonged 172
who have required treatment 52
who have residual symptoms 44
who have retained lestrade 87
who have retarded children 86
who have reviewed chapters 41
who have scarcely attained 99
who have scruples concerning 133
who have security blankets 51
who have security clearance 46
who have seriously examined 128
who have seriously impaired 47
who have seriously occupied 44
who have severely impaired 205
who have sexually molested 58
who have sexually offended 559
who have solemnly declared 113
who have solemnly promised 50
who have specific concerns 54
who have specific functions 52
who have specific interest 61
who have specific physical 42
who have specific problems 290
who have specific questions 129
who have suddenly achieved 40
who have suddenly acquired 158
who have suddenly received 43
who have suffered bitterly 54
who have suffered cerebral 152
who have suffered complete 46
who have suffered coronary 42
who have suffered directly 180
who have suffered domestic 195
who have suffered economic 291
who have suffered emotional 170
who have suffered financial 198
who have suffered frequent 49
who have suffered grievous 137
who have suffered hardship 77
who have suffered horribly 40
who have suffered injuries 563
who have suffered monetary 95
who have suffered multiple 612
who have suffered pecuniary 69
who have suffered personal 372
who have suffered physical 641
who have suffered privation 43
who have suffered profound 78
who have suffered prolonged 402
who have suffered property 74
who have suffered rejection 65
who have suffered reverses 83
who have suffered setbacks 52
who have suffered severely 500
who have suffered specific 64
who have suffered terrible 195
who have suffered terribly 231
who have suffered unjustly 210
who have suffered violations 75
who have supplied materials 94
who have supplied valuable 89
who have survived clinical 43
who have survived physical 56
who have survived terrible 52
who have swallowing problems 48
who have symptoms suggesting 94
who have traveled hundreds 44
who have traveled thousands 49
who have ultimate authority 112
who have unjustly suffered 202
who have untreated syphilis 51
who have wantonly outraged 118
who have wantonly trampled 309
who having formerly punished 41
who having solemnly promised 44
who held academic positions 53
who held clerical positions 43
who held commanding positions 56
who held military commands 79
who held minority religious 41
who held personal property 40
who held powerful positions 123
who held religious services 91
who held ultimate authority 110
who hold academic positions 64
who hold dominant positions 61
who hold powerful positions 163
who keep constant lectures 40
who kept detailed accounts 45
who kill innocent civilians 43
who knew benjamin franklin 141
who lack adequate financial 53
who lack economic security 99
who lack internal controls 40
who made business decisions 44
who made conscious decisions 44
who made critical comments 90
who made decisions concerning 56
who made detailed comments 97
who made enormous fortunes 54
who made frequent attempts 66
who made frequent business 51
who made frequent descents 195
who made frequent journeys 139
who made friendly advances 47
who made generous donations 67
who made improper advances 56
who made negative comments 110
who made numerous attempts 78
who made numerous valuable 50
who made positive comments 61
who made valuable comments 440
who make business decisions 152
who make colossal fortunes 45
who make conscious decisions 57
who make critical decisions 103
who make decisions concerning 264
who make economic decisions 243
who make financial decisions 65
who make informed decisions 58
who make negative comments 59
who make personal contacts 44
who make progress possible 61
who make promotion decisions 45
who make purchase decisions 75
who make purchasing decisions 161
who make suicidal attempts 101
who make suicidal gestures 50
who more earnestly prepared 44
who most actively promoted 74
who most bitterly resented 64
who most fiercely attacked 44
who most severely censured 91
who must exercise judgment 41
who must perforce perceive 224
who need constant attention 115
who need continuing education 62
who need hospital treatment 93
who need immediate attention 137
who need immediate treatment 71
who need personal attention 55
who need surgical treatment 80
who only recently returned 46
who owns personal property 51
who owns property assessed 56
who paid compared receipts 46
who seek analytic treatment 43
who seek counseling services 46
who sell consumer products 45
who sell financial products 59
who show clinical evidence 67
who show definite evidence 47
who sits directly opposite 55
who slew tiberius gracchus 42
who speak dravidian languages 129
who speak minority languages 138
who speak multiple languages 92
who take anabolic steroids 222
who take education seriously 57
who take morality seriously 89
who take politics seriously 66
who teach academic subjects 61
who teach graduate students 90
who teach military exercise 44
who teach physical education 162
who test positive actually 66
who took personal interest 575
who took politics seriously 54
who treat medicare patients 93
who upon ordinary occasions 48
who used anabolic steroids 71
who uses computer software 73
who very politely received 60
who very properly declined 46
who very properly estimate 59
who were absolute monarchs 115
who were absolute strangers 161
who were actively attempting 44
who were actively conducting 67
who were actively employed 386
who were actively involved 7872
who were actively organizing 41
who were actively religious 45
who were actively supporting 163
who were actually admitted 100
who were actually affected 82
who were actually arrested 91
who were actually assigned 53
who were actually conducting 78
who were actually disabled 52
who were actually eligible 63
who were actually employed 607
who were actually enrolled 221
who were actually excluded 44
who were actually executed 179
who were actually innocent 92
who were actually involved 2245
who were actually performing 79
who were actually prepared 93
who were actually punished 43
who were actually replaced 71
who were actually resident 175
who were actually selected 63
who were actually students 71
