wage base under title 47
waving their flags above 68
waving their hands about 174
waving their hands above 178
waving their hands until 64
waving their magic wands 43
waving their right hands 55
waving their white flags 59
waving your hands about 81
wavy dark brown lines 95
waxy dark green leaves 48
ways from final alice 50
ways from human sense 137
ways meet under trees 108
ways most people would 54
wealth from serving others 60
wealth from truck farming 41
wealth from which alone 98
wealth from which taxes 40
wealth from working people 127
wealth have taken place 43
wealth into fewer hands 107
wealth were either thrown 86
wealth will still exist 185
weaning from breast feeding 52
wearing blue serge suits 40
wearing full evening dress 325
wearing heavy leather boots 42
wearing high black boots 102
wearing high leather boots 167
wearing only light clothing 87
wearing soft leather boots 48
wearing some plain dress 41
wearing some stiff clothing 58
wearing such creaking soles 120
wearing their black robes 76
wearing their cowls drawn 67
wearing their noble robes 57
wearing their space suits 105
wearing their white coats 84
wearing their white robes 72
wearing three piece suits 40
wearing very tight white 89
wearing wide leather belts 45
wears away about twice 44
wears full evening dress 71
wears high heels while 100
weary eyes looking still 213
weary just thinking about 95
weary legs could carry 52
weary legs would carry 104
weary next morning broke 40
weave their magic spell 53
weave their petty cells 219
weave their usual soothing 51
weave wove woven write 155
weaving into human stuff 61
weaving must stand still 134
week during working hours 187
week from forty hours 125
week from morning until 43
week over eight weeks 47
week upon which grace 43
week were named after 179
well also write every 41
well done mayst cover 87
well feel uneasy about 74
well from every point 83
well from which people 73
well from which water 961
well have asked about 47
well have asked where 47
well have borne fruit 43
well have ended right 83
well have fared worse 121
well have found cause 50
well have found place 56
well have given cause 82
well have given pause 252
well have given place 58
well have known about 370
well have lived longer 66
well have never lived 323
well have never taken 78
well have saved lives 84
well have stood alone 43
well have stood still 62
well have taken alarm 74
well have taken longer 61
well have taken place 6314
well have taken pride 107
well have taken quite 40
well have taken shape 89
well have taken steps 50
well have taken thirty 63
well have taken warning 144
well into either group 49
well into modem times 44
well into roman times 434
well into tudor times 43
well into which water 106
well keep quiet about 44
well keep sleep aloof 53
well knew chase would 82
well knew could never 151
well knew which party 63
well knew would appear 43
well knew would never 529
well knew would prove 313
well last night after 78
well last night either 135
well over eight hours 73
well over eight months 45
well over fifty books 49
well over fifty miles 218
well over fifty people 54
well over fifty times 57
well over forty hours 101
well over forty miles 97
well over seven hours 49
well over seven times 53
well over sixty miles 124
well over stone dykes 79
well over thirty hours 60
well over thirty knots 78
well over thirty miles 156
well over thirty times 63
well stay right where 41
well stop talking about 169
well stop thinking about 110
well take place after 76
well take place under 80
well take place within 170
well there after water 62
well there never would 60
well there would never 87
well think twice about 104
well three months after 53
well till morning light 85
well wait until after 109
well wait until later 42
well wait until morning 119
well walk under water 67
well what pliant stuff 43
well what takes place 115
well what would please 136
well when grown under 117
well when morning comes 95
well when quite naked 359
well when talking about 76
well when writing about 42
well will thirst again 63
well worth close study 204
well worth every penny 268
well worth growing where 45
well worth knowing about 281
well worth learning about 138
well worth looking after 246
well worth setting aside 44
well worth talking about 185
well worth thinking about 908
well worth walking round 43
well worth while getting 113
well worth while keeping 60
well worth while looking 106
well worth while quoting 55
well worth while since 110
well worth writing about 197
well your blood sugar 67
well your story pleads 99
went along party lines 54
went along talking about 40
went away after about 135
went away after shaking 55
went away after talking 69
went away after telling 40
went away again after 150
went away every morning 88
went away every night 59
went away feeling happy 51
went away feeling quite 65
went away looking rather 62
went away quite happy 341
went away right after 187
went away still missing 52
went away talking about 63
went away thinking about 140
went away until later 48
went back about thirty 48
went back after lunch 96
went back again after 247
went back again later 99
went back again under 48
went back every evening 54
went back every night 122
went back nearly thirty 93
went back night after 43
went back right after 54
went down about eight 80
went down about fifty 74
went down about seven 95
went down about thirty 117
went down after lunch 47
went down again after 133
went down again quite 177
went down again under 63
went down again until 41
went down bawling under 41
went down below again 179
went down every evening 75
went down every morning 208
went down every night 128
went down right after 89
went down seven times 50
went down stern first 713
went down stone steps 107
went down under water 69
went down within sight 118
went early every morning 169
went five times round 85
went flying every which 81
went forth every evening 140
went forth every morning 103
went from drawing board 60
went from first grade 69
went from hence about 45
went from mount sinai 40
went from talking about 113
went from thinking about 50
went full speed after 44
went home about eight 87
went home after lunch 132
went home after meeting 42
went home after seven 58
went home after working 44
went home again after 84
went home alone after 48
went home every evening 236
went home every night 2214
went home feeling happy 84
went home feeling quite 251
went home feeling rather 117
went home quite happy 137
went home right after 336
went home sadly every 40
went home talking about 107
went home thinking about 193
went into action about 234
went into action after 239
went into action again 1153
went into action first 348
went into action knowing 60
went into action right 190
went into action under 438
went into action until 51
went into action while 70
went into action within 122
went into action worse 48
went into close action 69
went into court again 61
went into dairy farming 50
went into denial about 57
went into every creek 47
went into every house 244
went into every phase 72
went into every place 59
went into every small 41
went into every store 161
went into exile after 1377
went into exile again 409
went into exile first 205
went into exile rather 375
went into exile under 154
went into exile until 160
went into exile where 129
went into exile while 75
went into extra innings 2590
went into false labor 71
went into first grade 87
went into first place 161
went into force after 74
went into homes where 49
went into house after 64
went into labor about 100
went into labor after 104
went into labor again 46
went into labor right 135
went into labor while 219
went into large scale 45
went into lunar orbit 124
went into motion again 63
went into nearly every 89
went into nursing homes 54
went into orbit about 147
went into orbit round 253
went into outer space 143
went into quick action 64
went into shock after 168
went into solar orbit 84
went into space again 57
went into state court 61
went into stock raising 70
went into swift action 75
went into thinking about 54
went into total denial 55
went into total panic 55
went into total shock 233
went into trade could 50
went last night after 51
went many times after 45
went nine times round 127
went over again every 45
went over every phase 56
went over every piece 97
went over every point 118
went over until after 55
went riding every morning 82
went some eight miles 44
went some place where 50
went some thirty miles 44
went their whole lives 48
went there after lunch 50
went there again after 73
went there every evening 285
went there every morning 392
went there every night 397
went there nearly every 341
went there night after 64
went there often after 43
went there quite often 196
went there right after 247
went three times round 999
went well until about 663
went well until after 446
went well until april 41
went well until march 43
went well until within 44
went your lucky guinea 85
were able quite easily 55
were acting quite neatly 46
were acting under color 385
were aged under thirty 133
were along party lines 67
were along racial lines 43
were also about eight 80
were also about equal 65
were also about fifty 349
were also about forty 113
were also about seven 57
were also about sixty 51
were also about thirty 378
were also about twice 91
were also added after 66
were also added later 110
were also arguing about 54
were also asked about 15190
were also asked where 181
were also asked which 650
were also badly beaten 125
were also begun about 44
were also books about 62
were also books which 53
were also built about 58
were also built under 180
were also built within 131
were also cases where 1554
were also cases which 74
were also chafing under 52
were also close links 103
were also color coded 90
were also daily added 76
were also driving about 47
were also falling apart 48
were also fewer people 48
were also first class 46
were also found about 128
were also found above 234
were also found after 296
were also found below 199
were also found beneath 102
were also found bones 56
were also found close 219
were also found feeding 44
were also found growing 84
were also found lacking 54
were also found large 70
were also found later 110
were also found liable 60
were also found mixed 124
were also found nearby 208
were also found quite 117
were also found under 324
were also found wanting 170
were also found where 151
were also found which 466
were also found within 884
were also found working 71
were also fruit trees 57
were also fully alive 82
were also fully aware 766
were also getting older 44
were also getting tired 172
were also getting worse 54
were also given about 174
were also given after 94
were also given ample 68
were also given daily 128
were also given either 52
were also given equal 99
were also given every 56
were also given extra 63
were also given first 97
were also given gifts 54
were also given lands 61
were also given large 93
were also given legal 87
were also given loans 57
were also given money 115
were also given names 178
were also given power 570
were also given short 70
were also given small 147
were also given space 66
were also given tasks 62
were also given tests 84
were also given under 75
were also given which 55
were also growing signs 67
were also grown under 105
were also happy about 89
were also holding hands 57
were also horse races 50
were also keeping watch 48
were also known under 118
were also large scale 41
were also later found 45
were also learning about 264
were also local people 62
were also looking about 57
were also looking after 134
were also named after 688
were also nearly equal 66
were also nearly twice 79
were also noted after 117
were also noted which 58
were also noted within 82
were also often added 42
were also often asked 56
were also often based 54
were also often built 65
were also often cited 65
were also often drawn 46
were also often found 236
were also often given 169
were also often noted 40
were also often quite 59
were also often taken 91
were also older women 42
were also others which 184
were also others whose 103
were also paled about 49
were also people whose 73
were also phone calls 65
were also plans afoot 43
were also playing about 43
were also playing cards 51
were also posed about 43
were also quiet times 44
were also quite aware 278
were also quite close 222
were also quite happy 107
were also quite large 211
were also quite often 179
were also quite plain 41
were also quite small 186
were also quite strong 118
were also quite vocal 48
were also quite willing 205
were also rated lower 43
were also rather large 75
were also rather small 86
were also right about 191
were also rules about 85
were also running short 465
were also short lived 51
were also showing signs 430
were also sites where 68
were also sitting round 109
were also social clubs 61
were also spread about 99
were also still alive 95
were also still quite 45
were also still under 89
were also strong links 73
were also strong social 42
were also swept aside 57
were also taken aback 561
were also taken about 53
were also taken after 237
were also taken every 56
were also taken under 294
were also taken which 113
were also taken while 43
were also taken within 43
were also tales about 58
were also talking about 1011
were also thinking about 627
were also under close 54
were also under siege 95
were also under strong 66
were also under study 58
were also under water 94
were also uneasy about 482
were also upset about 449
were also vague about 44
were also within walking 47
were also women looking 617
were also women whose 68
were also working class 122
were also working under 107
were also working within 88
were also writing about 343
were areas where people 51
were arts which could 41
were back again after 41
were back again under 86
were back again where 206
were back again within 58
were been begin began 48
were born after world 482
were born right after 74
were born seven months 83
were born since world 52
were born within eight 89
were born within months 72
were born within seven 48
were born within sight 47
were born within weeks 55
were boys about eight 92
were bred seamen would 81
were bringing about change 47
were busy arguing about 73
were busy digging holes 44
were busy drawing water 46
were busy every night 83
were busy felling trees 118
were busy getting drunk 48
were busy looking after 281
were busy playing cards 108
were busy pulling stems 103
were busy raising funds 54
were busy raising money 73
were busy talking about 425
were busy thinking about 164
were busy within doors 86
were busy writing about 53
were busy writing books 40
were cast where every 78
were cats first tamed 92
were clear about where 52
were clear about which 40
were clear rules about 46
were clear warning signs 45
were come within about 162
were come within sight 101
were coming about every 84
were coming alive again 136
were coming every night 62
were coming nearer every 57
were coming quite close 48
were coming round again 67
were coming under growing 58
were coming under strong 57
were coming which would 40
were coming within sight 82
were dark hints about 60
were dark lines beneath 43
were dark lines under 335
were dark marks under 82
were dark tales about 42
were deep black pools 47
were deep lines about 178
were deep lines running 49
were deep lines under 49
were deep under water 164
were done shaking hands 43
were done talking about 116
were done under color 54
were done under cover 50
were done under local 150
were done which would 82
were early warning signs 237
were earning extra money 56
were eaten either fresh 91
were even asked about 48
were even burnt alive 49
were even cases where 784
were even fewer people 145
were even fewer signs 43
were even fewer women 77
were even fully aware 52
were even given names 82
were even holding hands 45
were even jokes about 62
were even named after 190
were even still alive 281
were even talking about 894
were even thinking about 461
were even turning brown 67
were even worse after 71
were even writing books 68
were ever after found 48
were ever after known 117
were ever again found 49
were ever asked about 174
were ever found again 79
were ever neatly bound 49
were ever quite alike 110
were ever really happy 56
were ever seeking after 41
were ever taken again 81
were eyes which could 73
were fast closing round 259
were fast drawing nearer 47
were fast falling under 124
were fast getting drunk 51
were fine lines about 58
were firing point blank 136
were firing warning shots 44
were five basic types 60
were five cases where 92
were five large rooms 61
were five miles apart 221
were five people sitting 60
were five people working 55
were five times lower 51
were five whose names 87
were five women sitting 42
were flying every which 152
were flying first class 123
were flying round about 53
were flying white flags 94
were four adult males 59
were four basic kinds 42
were four basic types 216
were four cases where 86
were four large rooms 222
were four major themes 42
were four major types 162
were four merry people 57
were four miles apart 147
were four months apart 40
were four others which 51
were four people sitting 147
were four people waiting 56
were four people working 48
were four rooms opening 75
were four shots fired 61
were four small forts 101
were four small rooms 183
were four times lower 55
were free black people 49
were free fatty acids 83
were free while under 71
were free white males 74
were from eight until 47
were from every class 48
were from every nation 58
were from every point 101
were from every state 60
were from fifty cents 121
were from homes where 387
were from large urban 46
were from lower class 85
were from lower social 111
were from nearby towns 45
were from nearly every 53
were from olden times 58
were from outer space 525
were from people whose 50
were from saudi arabia 543
were from small firms 40
were from small towns 687
were from social class 75
were from upper class 52
were from upper egypt 51
were from wealthy homes 58
were from working class 702
were full every night 93
were full forty miles 42
were gaping holes where 63
were gone seven weeks 87
were good about helping 45
were good about keeping 52
were good while others 63
were good white people 60
were great fires burning 59
were half under water 121
were hanging about waiting 84
were hanging about while 54
were hanging loose about 51
were hard lines about 62
were hard working people 253
were having chest pains 52
were having lunch after 46
were having lunch today 46
were having words about 98
were heard every evening 43
were heard every night 189
were heard every where 92
were heard falling alike 47
were heard round about 82
were heard talking about 115
were heard which david 120
were heard while mabel 43
were heavy black lines 51
were heavy lines under 103
were heavy oaken doors 42
were heavy rains which 51
were held about every 138
were held about twice 63
were held after every 45
were held after working 60
were held after world 59
were held below world 95
were held eight times 52
were held every eight 59
were held every evening 734
were held every fourth 281
were held every morning 413
were held every night 1329
were held every seven 72
were held every where 53
were held fixed while 100
were held liable under 311
were held liable where 46
were held nearly every 557
were held night after 68
were held quite often 42
were held right after 51
were held seven times 50
were held twice daily 438
were held twice every 106
were held twice yearly 309
were held under armed 62
were held under close 71
were held under cover 78
were held under guard 435
were held under house 381
were held under leases 72
were held under rigid 62
were held under royal 47
were held under rules 42
were held under siege 70
were held under tight 70
were held under trees 75
were held under water 318
were held until about 44
were held until after 165
were held until march 48
were held where people 63
were held within doors 52
were here about eight 76
were here again today 52
were here every night 96
were here talking about 45
were here today would 79
were here until about 53
were here until after 45
were high growth rates 43
were high stone walls 77
were home again after 64
were home alone after 44
were home every night 116
were idle tales which 47
were john jacob astor 210
were just about breaking 80
were just about broke 150
were just about empty 91
were just about equal 561
were just about every 53
were just about getting 157
were just about holding 78
were just about level 197
were just about right 638
were just about setting 81
were just about sitting 44
were just about twice 62
were just about where 168
were just about wiped 46
were just above water 98
were just after money 42
were just arguing about 121
were just blowing smoke 139
were just crazy about 248
were just dreaming about 45
were just empty words 149
were just fairy tales 71
were just falling apart 58
were just feeling sorry 45
were just getting close 98
were just getting older 49
were just getting tired 168
were just getting under 846
were just getting worse 81
were just growing again 107
were just hired hands 57
were just holding hands 53
were just kidding about 116
were just learning about 259
were just looking after 55
were just messing about 78
were just milling about 69
were just passing under 63
were just plain awful 54
were just plain bored 92
were just plain crazy 184
were just plain folks 154
were just plain lucky 395
were just plain nasty 50
were just plain people 91
were just plain silly 279
were just plain tired 360
were just plain weird 76
were just playing cards 43
were just playing games 220
were just rather stale 48
were just resting after 75
were just shaking hands 65
were just showing above 59
were just showing green 73
were just sitting ducks 113
were just sitting still 56
were just sitting talking 44
were just speaking about 368
were just talking about 16185
were just thinking about 1014
were just thirty miles 43
were just throwing money 44
were just treading water 71
were just turning green 65
were just waiting until 227
were just walking about 62
were just within sight 48
were kept alive after 77
were kept alive under 58
were kept alive until 476
were kept alive within 59
were kept apart until 95
were kept apart while 50
were kept awake until 81
were kept below decks 182
were kept below world 47
were kept burning night 221
were kept burning round 50
were kept burning until 103
were kept quiet until 53
were kept quite apart 64
were kept running night 101
were kept running until 43
were kept running while 81
were kept under armed 110
were kept under check 81
were kept under close 3749
were kept under cover 821
were kept under daily 47
were kept under glass 204
were kept under guard 3288
were kept under house 601
were kept under light 160
were kept under rigid 99
were kept under state 44
were kept under strong 105
were kept under tight 482
were kept under watch 127
were kept under water 582
were kept under wraps 425
were kept until about 47
were kept until after 158
were kept waiting about 101
were kept waiting longer 95
were kept waiting nearly 49
were kept waiting until 281
were kept waiting while 206
were kept within doors 174
were kept within reason 54
were laid aside after 81
were laid aside again 59
were laid aside until 252
were laid aside while 104
were laid round about 44
were laid under water 584
were last evening given 67
were last seven times 180
were laying water pipes 40
were leaving right after 80
were left above water 46
were left alive after 356
were left alive might 44
were left alive rowed 51
were left alive within 98
were left alive would 49
were left alone after 771
were left alone again 912
were left alone beneath 46
were left alone betty 41
were left alone under 123
were left alone until 327
were left alone while 268
were left empty after 77
were left empty while 40
were left holding large 49
were left nearly naked 52
were left quite alone 1248
were left quite empty 46
were left rather vague 110
were left sitting alone 94
were left under cover 51
were left under guard 158
were left until after 179
were left until later 266
were left which could 45
were less easily moved 58
were less fussy about 95
were less happy about 440
were less often cited 43
were less often found 110
were less often given 45
were less pains taken 168
were less rigid about 46
were less upset about 41
were less vocal about 55
were like armed camps 173
were like black coals 84
were like black glass 59
were like black holes 176
were like black pools 43
were like blind people 76
were like brute beasts 74
were like burning brass 55
were like burning coals 386
were like burning lamps 59
were like caged birds 41
were like empty jails 51
were like fairy tales 152
were like fingers running 356
were like fruit which 40
were like ghost towns 45
were like glowing coals 68
were like green glass 51
were like human faces 136
were like light piles 97
were like light waves 47
were like movie stars 177
were like people walking 46
were like shining stars 59
were like ships passing 143
were like silly women 54
were like sitting ducks 268
were like small black 47
were like small towns 135
were like stair steps 85
were like steel bands 272
were like steel springs 81
were like sweet music 78
were like waves rushing 85
were like white people 55
were living apart under 70
were living either alone 52
were living lives where 52
were living lives which 43
were living longer lives 47
were living under false 65
were living under roman 57
were living under siege 52
were losing money every 138
were lost after world 41
were lost again after 50
were lost which might 51
were lost within sight 75
were made about every 196
were made about fifty 112
were made about people 55
were made about thirty 159
were made about twice 131
were made about where 86
were made about which 254
were made about women 88
were made above about 43
were made after about 252
were made after april 77
were made after every 73
were made after march 52
were made after people 51
were made after which 52
were made after world 332
were made again after 49
were made again until 53
were made daily until 58
were made eight times 41
were made either under 60
were made every morning 99
were made every night 211
were made every where 90
were made fresh daily 133
were made fresh every 59
were made fully alive 40
were made fully aware 713
were made fully known 90
were made known after 67
were made known which 42
were made legal again 50
were made nearly equal 40
were made nearly every 92
were made quite aware 40
were made quite happy 51
were made quite often 41
were made quite plain 112
were made right after 69
were made round about 69
were made seven times 50
were made sorry after 1159
were made still later 48
were made still worse 461
were made strong again 61
were made twice daily 492
were made under color 44
were made under cover 496
were made under either 45
were made under every 50
were made under field 58
were made under henry 79
were made under james 41
were made under local 53
were made under quite 46
were made under rather 55
were made under steady 62
were made under varying 174
were made under water 107
were made under which 295
were made until about 215
were made until after 703
were made until april 45
were made until march 47
were made until quite 58
were made water tight 94
were made which added 88
were made which could 683
were made which later 122
were made which might 256
were made which would 889
were made while sitting 49
were made while under 49
were made while working 58
were made whole again 184
were made within hours 42
were made within thirty 173
were made worse rather 46
were made worse still 53
were made would never 41
were making changing knots 60
were making daily trips 61
were making deadly havoc 83
were making eight knots 43
were making extra money 51
were making fanny start 111
were making final plans 65
were making funny faces 40
were making house calls 52
were making jokes about 466
were making maple sugar 150
were making money again 53
were making money selling 141
were making money while 63
were making noise about 55
were making phone calls 300
were making plans about 66
were making rapid gains 47
were making rapid growth 43
were making round trips 44
were making steady gains 69
were making stone tools 76
were making sweet music 44
were making wedding plans 300
were making white combs 49
were many apple trees 108
were many banks keeping 45
were many birds about 90
were many black people 182
were many black women 73
were many blind people 51
were many books about 212
were many books which 97
were many brave deeds 55
were many brave people 40
were many cases where 2458
were many cases which 219
were many close calls 291
were many court cases 43
were many crass minds 89
were many eagles about 155
were many empty rooms 62
were many facts about 44
were many facts which 119
were many fewer people 142
were many fewer women 40
were many fires burning 61
were many firms which 43
were many fishing boats 121
were many fruit trees 354
were many growing pains 47
were many happy people 65
were many happy times 115
were many harsh words 48
were many homes where 66
were many hours longer 75
were many hours spent 76
were many human bones 129
were many hungry mouths 58
were many hungry people 70
were many indian women 47
were many items which 80
were many jokes about 345
were many lamps burning 41
were many large farms 67
were many large rocks 111
were many large rooms 77
were many large towns 93
were many large trees 179
were many large words 70
were many local people 67
were many lofty trees 57
were many miles apart 546
were many minds which 68
were many missing links 40
were many names which 66
were many noble lords 43
were many noble women 62
were many older people 110
were many older women 47
were many others about 57
were many others after 62
were many others nearly 52
were many others still 77
were many others waiting 73
were many others where 174
were many others which 1117
were many others whose 1221
were many others within 41
were many others working 63
were many pages ruled 54
were many parts where 42
were many parts which 71
were many people about 791
were many people alive 41
were many people looking 101
were many people milling 111
were many people passing 135
were many people praying 49
were many people round 66
were many people running 68
were many people sitting 182
were many people still 233
were many people talking 47
were many people waiting 529
were many people walking 303
were many people whose 347
were many people willing 104
were many people within 116
were many people working 141
were many phone calls 358
were many rules about 49
were many rules which 41
were many serving under 91
were many sharp turns 55
were many shops where 40
were many shots fired 62
were many signs which 96
were many small birds 102
were many small boats 129
were many small craft 59
were many small farms 229
were many small firms 135
were many small holes 51
were many small lakes 116
were many small local 72
were many small mines 40
were many small rooms 92
were many small round 44
were many small shops 155
were many small towns 237
were many small trees 65
were many spots where 83
were many still alive 66
were many stone balls 41
were many tales about 145
were many tasks which 54
were many times after 99
were many times longer 123
were many times lower 75
were many times short 55
were many times taken 85
were many times wanting 44
were many times where 105
were many times while 59
were many times worse 123
were many towns where 49
were many towns which 83
were many truths which 92
were many unsung heroes 48
were many warning signs 140
were many wealthy people 153
were many which could 102
were many which would 65
were many white hairs 98
were many white people 364
were many whose faces 40
were many whose hearts 185
were many whose lives 151
were many whose minds 53
were many whose names 510
were many willing hands 210
were many women whose 99
were many women working 86
were many words which 119
were many works burnt 71
were many works which 67
were many worthy people 98
were mere broad blots 49
were mere empty words 82
were mere hired hands 42
were mere trading posts 48
were mere veils beneath 67
were mere waste paper 165
were miss ellen terry 55
were more alert about 53
were more aware about 67
were more black faces 59
were more black people 167
were more black women 52
were more blunt about 47
were more cases where 70
were more cubic yards 47
were more easily asked 45
were more easily borne 175
were more easily drawn 109
were more easily found 315
were more easily given 110
were more easily grown 49
were more easily moved 278
were more easily taken 197
were more easily taxed 41
were more frank about 96
were more fully acted 92
were more fully alive 59
were more fully aware 252
were more fully drawn 42
were more fully given 61
were more fully known 245
were more nearly alike 422
were more nearly equal 1580
were more nearly human 47
were more nearly right 263
were more often about 176
were more often alone 58
were more often asked 78
were more often aware 53
were more often based 269
were more often below 53
were more often black 84
were more often built 166
were more often cited 194
were more often drawn 185
were more often drunk 48
were more often either 91
were more often fatal 52
were more often first 95
were more often found 1742
were more often girls 41
were more often given 375
were more often hired 51
were more often known 116
were more often lower 48
were more often males 75
were more often moved 41
were more often named 65
were more often noted 86
were more often older 42
were more often owned 50
were more often rated 270
were more often right 175
were more often shown 172
were more often small 78
were more often social 40
were more often spent 54
were more often taken 287
were more often under 152
were more often urban 47
were more often white 90
were more often willing 75
were more often within 48
were more often women 175
were more often working 116
were more older people 52
were more pains taken 140
were more people about 493
were more people looking 82
were more people sitting 55
were more people waiting 146
were more people walking 60
were more people wanting 92
were more people willing 65
were more people working 176
were more phone calls 318
were more shots fired 52
were more taken aback 44
were more thinly spread 95
were more trees close 73
were more uneasy about 56
were more upset about 236
were more vague about 54
were more vocal about 255
were more white people 188
were more white women 60
were more whole human 52
were more women working 148
were more working class 94
were most easily found 105
were most easily taken 57
were most happy about 63
were most happy signs 81
were most nearly equal 105
were most often about 116
were most often aimed 60
were most often asked 88
were most often based 218
were most often black 60
were most often built 204
were most often cited 765
were most often drawn 153
were most often either 154
were most often found 1794
were most often given 295
were most often named 176
were most often noted 99
were most often people 53
were most often quite 47
were most often rated 66
were most often short 59
were most often shown 109
were most often singled 54
were most often small 99
were most often spent 54
were most often taken 257
were most often under 94
were most often white 89
were most often women 135
were most uneasy about 67
were most upset about 154
were most vocal about 363
were most worthy people 62
were moving about quite 40
were moving about under 105
were moving about within 78
were moving under water 169
were much above thirty 198
were much lower after 62
were much lower still 40
were much nicer people 44
were much risen since 72
were much taken aback 327
were much upset about 43
were much vexed about 52
were much worse after 46
were much worse armed 95
were nearing breaking point 41
were next asked about 53
were nice grand words 233
were nine cases where 46
were nine first rates 111
were nine miles apart 62
were none which could 124
were nothing where hearts 79
were nothing which could 53
were once again about 196
were once again alive 68
were once again alone 1120
were once again asked 291
were once again aware 40
were once again based 88
were once again beaten 61
were once again below 43
were once again bound 146
were once again built 86
were once again calling 81
were once again causing 45
were once again changing 44
were once again close 161
were once again drawn 301
were once again driving 55
were once again empty 62
were once again faced 386
were once again falling 58
were once again feeling 78
were once again filling 64
were once again finding 57
were once again flowing 52
were once again found 182
were once again fully 155
were once again getting 129
were once again given 613
were once again growing 111
were once again happy 51
were once again headed 104
were once again holding 55
were once again lined 71
were once again looking 214
were once again meeting 40
were once again moved 106
were once again nearly 42
were once again passing 40
were once again playing 163
were once again proud 46
were once again proving 63
were once again pushing 54
were once again putting 65
were once again quiet 46
were once again quite 89
were once again raising 46
were once again reaching 42
were once again rolling 50
were once again running 208
were once again sailing 50
were once again saved 40
were once again seated 441
were once again seeking 117
were once again setting 49
were once again sharing 57
were once again short 48
were once again showing 106
were once again shown 101
were once again sitting 232
were once again speaking 50
were once again split 108
were once again strong 58
were once again swept 51
were once again taken 368
were once again talking 161
were once again thinking 48
were once again thrown 230
were once again turning 114
were once again under 1725
were once again urged 86
were once again waiting 43
were once again walking 92
were once again willing 104
were once again within 147
were once again working 255
were once brand names 62
were once named after 41
were once quite close 125
were once small towns 40
were once talking about 190
were once under water 307
were ones about which 81
were ones which could 132
were ones which would 143
were only about eight 2470
were only about equal 51
were only about fifty 3762
were only about forty 1337
were only about seven 1760
were only about sixty 1580
were only about thirty 4578
were only about twice 362
were only added after 78
were only added later 114
were only after money 83
