war before russia could 120
was another major issue 330
was another major piece 41
was another major point 81
was another major reason 361
was another major shift 56
was another major topic 53
was another major turning 345
was another meeting place 98
was another method which 153
was another older woman 48
was another paper which 74
was another party which 137
was another pause after 49
was another pause while 482
was another place where 1224
was another place which 155
was another point about 166
was another point where 152
was another point which 1163
was another power which 166
was another praying indian 322
was another reason cited 49
was another reason given 204
was another reason still 282
was another reason which 1845
was another region where 93
was another region which 48
was another ridge running 42
was another river which 86
was another route which 104
was another royal visit 49
was another scene which 81
was another seven miles 64
was another seven months 48
was another sharp crack 91
was another shining light 40
was another short delay 53
was another short pause 435
was another short period 97
was another small group 196
was another small house 106
was another small party 46
was another small pause 45
was another small piece 53
was another small river 44
was another small stake 79
was another small stream 117
was another small table 138
was another small tower 42
was another sound which 101
was another sport which 43
was another state where 62
was another state which 77
was another storm brewing 40
was another storm which 51
was another story about 499
was another story which 208
was another strong claim 120
was another strong force 45
was another strong point 142
was another strong reason 280
was another thirty miles 81
was another thorny issue 56
was another topic which 147
was another trait which 84
was another trend which 41
was another turning point 3415
was another valid reason 59
was another voice which 50
was another voice within 41
was another weapon which 91
was another which could 67
was another which might 93
was another which would 64
was another white house 66
was another white woman 66
was another whole world 123
was another woman named 67
was another woman sitting 75
was another woman whose 207
was another world where 235
was another world which 82
was another world within 43
was anxious about anything 79
was anxious about finding 48
was anxious about getting 224
was anxious about meeting 213
was anxious about money 150
was anxious about where 49
was anyone still alive 72
was around eight months 47
was around seven thirty 49
was ashore sitting beneath 42
was asleep again within 53
was avoiding talking about 77
was avoiding thinking about 58
was banned until after 50
was barely above water 176
was barely eight miles 53
was barely eight months 148
was barely fifty miles 73
was barely fifty yards 192
was barely forty miles 53
was barely forty yards 50
was barely getting under 84
was barely seven months 111
was barely sixty miles 49
was barely thirty miles 117
was barely thirty yards 75
was barely treading water 82
was becoming blind again 44
was becoming daily worse 84
was becoming dimly aware 93
was becoming fully aware 73
was becoming known about 115
was becoming quite adept 162
was becoming quite heated 56
was becoming quite plain 44
was becoming quite upset 44
was becoming rather bored 42
was becoming rather tired 231
was becoming uneasy about 420
was becoming weaker every 135
was becoming whole again 99
was becoming wider awake 75
was becoming wider every 51
was becoming worse every 180
was becoming worse rather 52
was before people began 58
was before plain still 55
was behaving quite badly 53
was behaving rather badly 109
was behaving rather oddly 93
was behind enemy lines 319
was belching black smoke 95
was better known after 59
was better known later 63
was better known under 324
was beyond anything known 54
was beyond anything since 94
was beyond anything which 58
was beyond doubt aware 42
was beyond feeling anything 110
was beyond human grasp 43
was beyond human power 982
was beyond human skill 133
was beyond others worthy 108
was beyond thinking about 99
was bleeding quite badly 99
was bleeding rather badly 52
was bombed every night 168
was booked solid until 67
was broken every morning 81
was broken which bound 54
was buried alive after 54
was buried alive beneath 118
was buried alive shall 74
was buried alive under 329
was buried alive while 61
was buried under about 104
was buried under ashes 73
was buried under eight 44
was buried under later 86
was buried under mount 60
was buried under piles 86
was buried under seven 65
was buried under thirty 102
was buried under water 115
was buried while still 48
was buried within sight 73
was burned alive after 88
was burned alive under 40
was burned every morning 53
was busily getting under 90
was busily running about 42
was bustling about getting 53
was called after seven 41
was called arabia felix 54
was called every morning 105
was called keeping sheep 71
was called lower egypt 63
was called moral poetry 60
was called raising money 127
was called saint james 43
was called saint peter 48
was called santa clara 59
was called shaking hands 61
was called shell shock 322
was called stone lodge 71
was called until after 67
was called upper egypt 101
was called white money 43
was calmly waiting until 57
was carrying about fifty 142
was carrying about forty 61
was caught selling drugs 77
was caught stealing again 62
was caught stealing fruit 44
was caught stealing money 216
was caught while still 43
was chance alone which 44
was changed after every 172
was changed after world 65
was changed again after 46
was changed daily until 47
was changed eight times 87
was changed every morning 48
was changed every night 75
was changed nearly every 57
was changed seven times 86
was changed twice daily 185
was charging fifty cents 40
was chosen above others 48
was chosen chief clerk 80
was chosen floor leader 50
was chosen party leader 64
was chosen seven times 111
was chosen which could 81
was chosen which would 219
was cleaned every morning 47
was clearly added after 45
was clearly added later 61
was clearly crazy about 51
was clearly falling apart 56
was clearly fully aware 46
was clearly getting tired 92
was clearly getting worse 98
was clearly named after 41
was clearly quite close 40
was clearly right about 86
was clearly risen above 65
was clearly showing signs 93
was clearly shown above 144
was clearly shown after 94
was clearly still alive 140
was clearly still under 53
was clearly taken aback 2989
was clearly talking about 195
was clearly thinking about 394
was clearly under siege 44
was clearly uneasy about 433
was clearly upset about 254
was clearly within sight 49
was clearly working within 61
was clearly writing about 52
was closed after about 59
was closed after world 61
was closed again after 65
was closed every evening 68
was closed every night 101
was closed until after 113
was coined after world 64
was common sense rather 104
was common until about 88
was common until after 70
was common until quite 114
was cotton piece goods 46
was county court judge 47
was cracking jokes about 76
was crawling about under 43
was created after world 1028
was created baron byron 71
was created baron cecil 78
was created baron clive 64
was created baron douro 61
was created baron dover 73
was created baron finch 42
was created caesar seems 48
was created changing cells 91
was created first baron 364
was created right after 47
was created under louis 52
was created under state 179
was created under title 102
was created under which 298
was created which could 468
was created which later 55
was created which might 83
was created which would 317
was created within which 150
was crossing james river 40
was cruising within sight 70
was curious about anything 82
was curious about every 100
was curious about jesus 65
was curious about people 122
was curious about where 556
was curious about which 60
was curious about women 58
was darker still within 41
was deemed state action 40
was deemed would arise 60
was deeply moved while 185
was deeply sorry about 79
was deeply uneasy about 132
was deeply upset about 482
was deputy white house 40
was divers times found 58
was doomed never again 115
was doubling about every 103
was doubling every seven 44
was draped stage right 110
was drinking apple juice 44
was drinking every night 215
was drinking glass after 102
was drinking orange juice 241
was driven eight miles 46
was driven every morning 127
was driven nearly crazy 48
was driven thirty miles 40
was driven under cover 55
was dropping hints about 99
was dubious about getting 43
was dubious about letting 60
was eagerly looking after 42
was eerily quiet after 44
was eleven months after 122
was eleven months older 125
was eleven months since 104
was emerging which would 121
was engaged every evening 50
was england which first 117
was enjoying rapid growth 93
was enjoying talking about 44
was enough doubt about 91
was enough floor space 47
was enough fresh water 52
was enough known about 107
was enough water under 70
was entering first grade 58
was exerting every nerve 218
was exerting every ounce 54
was fairly above water 53
was fairly plain sailing 74
was fairly quiet until 110
was fairly rapid growth 41
was fairly short lived 170
was fairly small until 57
was fairly steady until 86
was fairly taken aback 266
was fairly under weigh 230
was famine alone which 65
was fearful might tempt 63
was fielding phone calls 126
was fighting nearly every 42
was filled every evening 153
was filled every morning 120
was filled every night 315
was filled nearly every 41
was filled night after 94
was finley peter dunne 121
was firmly bound round 84
was firmly fixed within 58
was firmly under roman 93
was fondly hoped would 278
was forced under water 63
was formed about eight 42
was formed about forty 56
was formed about seven 52
was formed about thirty 87
was formed after world 1380
was formed right after 83
was formed under count 102
was formed under cover 62
was formed under george 45
was formed under major 323
was formed under prime 123
was formed under royal 54
was formed under russia 94
was formed under water 140
was formed under which 92
was formed until after 55
was formed which aimed 57
was formed which began 92
was formed which could 263
was formed which later 201
was formed which might 64
was formed which moved 55
was formed which still 68
was formed which would 273
was formed whose major 52
was formed within rifle 45
was former white house 48
was fought which ended 110
was fought within sight 228
was framed under which 53
was france under louis 49
was france which first 75
was freely walking about 83
was frozen quite stiff 43
was frozen round about 45
was funded under title 78
was further delay while 119
was further taken aback 126
was gained while working 87
was gathering which would 66
was gently drawn aside 49
was greater after world 44
was greatly taken aback 1708
was greatly upset about 133
was greedy after power 136
was halted under cover 49
was handed round after 65
was hardly anything about 186
was hardly anything which 206
was hardly begun until 42
was hardly fifty yards 64
was hardly happy about 45
was hardly known until 242
was hardly naive about 110
was hardly thinking about 146
was holmes sitting close 66
was hourly growing worse 60
was indeed alive again 84
was indeed ample reason 40
was indeed every reason 239
was indeed fully aware 61
was indeed grave danger 56
was indeed named after 76
was indeed quite right 55
was indeed quite small 54
was indeed rather small 63
was indeed right about 84
was indeed showing signs 56
was indeed still alive 407
was indeed still waiting 44
was indeed taken aback 68
was indeed talking about 124
was indeed thinking about 124
was indeed truly sorry 68
was indeed writing about 59
was issued shall quash 312
was issued under royal 50
was issued under which 402
was issued until about 44
was issued until after 97
was issued which could 42
was issued which would 44
was itself named after 115
was itself swept round 57
was itself under siege 74
was jailed eight times 63
was jammed every night 177
was johann peter frank 46
was jolted fully awake 42
was killed about eight 49
was killed about seven 130
was killed about thirty 286
was killed after falling 120
was killed after killing 73
was killed eight months 71
was killed falling under 69
was killed right after 157
was killed seven months 42
was killed while chasing 62
was killed while cleaning 44
was killed while driving 514
was killed while felling 75
was killed while filming 97
was killed while fleeing 148
was killed while helping 139
was killed while holding 92
was killed while hunting 1262
was killed while loading 47
was killed while looking 67
was killed while manning 42
was killed while passing 64
was killed while playing 164
was killed while praying 45
was killed while raiding 69
was killed while robbing 60
was killed while running 135
was killed while seeking 55
was killed while serving 1337
was killed while sitting 128
was killed while still 307
was killed while tending 40
was killed while testing 199
was killed while under 126
was killed while waiting 44
was killed while walking 417
was killed while working 837
was killed within hours 44
was killed within sight 60
was kissed rather coyly 220
was laboring under strong 89
was landed under cover 51
was lately found playing 74
was learned about human 46
was likely named after 98
was little about which 127
was little action taken 47
was little action until 59
was little basic change 111
was little change after 115
was little change either 154
was little change since 44
was little change until 278
was little charm about 50
was little doubt about 3955
was little doubt after 52
was little doubt where 484
was little doubt which 445
was little doubt within 51
was little either could 60
was little extra money 57
was little fresh water 281
was little known about 388
was little known either 115
was little known until 840
was little mercy shown 115
was little money about 50
was little running water 49
was little sleep after 40
was little social change 40
was little space given 40
was little spare money 47
was little which could 350
was little worry about 132
was locked every evening 42
was locked every night 195
was looked after until 69
was lovely after looking 43
was mailed first class 345
was mainly talking about 84
was mainly thinking about 120
was mainly working class 96
was master thomas still 56
was merely dreaming about 230
was merely looking after 88
was merely playing games 50
was merely stating facts 113
was merely talking about 211
was merely thinking about 228
was merely thinking aloud 278
was merely waiting until 224
was merely waste paper 72
was middling small where 103
was mildly taken aback 111
was monday morning again 48
was moored about sixty 63
was mooted which would 53
was mostly about getting 42
was mostly about money 67
was mostly about people 60
was mostly above water 73
was mostly empty space 291
was mostly older people 54
was mostly right about 52
was mostly small scale 43
was mostly spent within 54
was mostly talking about 65
was mostly thinking about 161
was mostly under water 565
was mostly working class 55
was myself growing wider 63
was nature alone which 107
was needed which could 692
was needed which might 45
was needed which would 2090
was needed within which 44
was neither right feeling 42
was neither running water 127
was nobody within sight 90
was normal until about 41
was obeyed within nearly 71
was opened about seven 43
was opened about thirty 93
was opened again after 65
was opened every evening 43
was opened every morning 127
was opened every night 45
was opened still wider 94
was opened under local 57
was opened under water 197
was opened which would 52
was openly talking about 141
was packed every evening 61
was packed every night 646
was packed night after 102
was parked about fifty 261
was parked about thirty 90
was parked fifty yards 89
was parked right where 88
was partly drawn aside 118
was partly right about 186
was partly under water 328
was passed admit women 55
was passed after eight 53
was passed after heated 49
was passed after world 64
was passed round after 58
was passed round again 76
was passed setting apart 53
was passed setting aside 180
was passed twice round 174
was passed under henry 100
was passed under which 1358
was passed until after 62
was passed which added 93
was passed which again 49
was passed which aimed 160
was passed which could 70
was passed which ended 61
was passed which fixed 133
was passed which freed 45
was passed which gives 70
was passed which makes 57
was passed which still 40
was passed which urged 47
was passed which would 213
was placed about eight 50
was placed about fifty 45
was placed about seven 49
was placed about thirty 50
was placed again under 175
was placed close under 40
was placed every morning 70
was placed every night 99
was placed first under 140
was placed fully under 46
was placed quite close 81
was placed right under 91
was placed under armed 99
was placed under bonds 177
was placed under civil 131
was placed under close 656
was placed under court 246
was placed under cover 527
was placed under dutch 44
was placed under glass 60
was placed under grant 42
was placed under greek 49
was placed under guard 2890
was placed under house 17232
was placed under joint 146
was placed under league 284
was placed under legal 85
was placed under local 73
was placed under major 542
was placed under papal 105
was placed under rigid 119
was placed under roman 121
was placed under royal 182
was placed under siege 598
was placed under state 1101
was placed under strong 89
was placed under thomas 57
was placed under tight 106
was placed under total 50
was placed under water 565
was placed within sight 122
was played eight times 86
was played every evening 110
was played every night 143
was played forty times 360
was played under cover 50
was poorly known until 66
was posted about fifty 48
was posted under cover 41
was prayer meeting night 84
was preaching about jesus 119
was pretty badly beaten 93
was pretty basic stuff 84
was pretty cagey about 43
was pretty cocky about 41
was pretty crazy about 153
was pretty crude stuff 40
was pretty frank about 62
was pretty funny about 51
was pretty funny since 49
was pretty happy about 353
was pretty naive about 109
was pretty nasty about 57
was pretty nearly equal 207
was pretty nearly right 385
was pretty nearly slain 109
was pretty picky about 40
was pretty plain sailing 78
was pretty plain speaking 299
was pretty quick thinking 53
was pretty quiet about 57
was pretty quiet after 73
was pretty quiet until 53
was pretty rough stuff 72
was pretty savvy about 41
was pretty scary stuff 50
was pretty scathing about 45
was pretty small stuff 46
was pretty smart about 113
was pretty strong stuff 324
was pretty taken aback 89
was pretty tired after 146
was pretty tough about 49
was pretty tough stuff 42
was pretty upset about 1024
was pretty upset after 48
was pretty vague about 261
was pretty vocal about 59
was proved right about 162
was proved right after 44
was proved right again 81
was proven right about 58
was proven right again 45
was prowling about every 41
was pulled under again 92
was pulled under water 204
was pulled which ended 46
was pushed aside until 48
was pushed aside while 65
was pushed under water 77
was raised about eight 136
was raised about thirty 41
was raised above human 54
was raised above water 96
was raised again after 221
was raised again later 178
was raised every evening 112
was raised which could 51
was raised which would 44
was raised working class 49
was reached about eight 225
was reached about seven 103
was reached above which 60
was reached after about 1222
was reached after eight 69
was reached after lengthy 74
was reached after passing 59
was reached after seven 41
was reached after which 168
was reached after world 57
was reached below which 43
was reached under which 1813
was reached until after 53
was reached which could 143
was reached which ended 44
was reached which would 207
was reached within about 86
was reborn after world 46
was reborn every morning 41
was repeating first grade 70
was retiring after forty 87
was retiring after thirty 112
was rudely thrust aside 145
was sacked seven times 64
was safely under cover 203
was scarce fully spread 70
was scarce truly human 85
was scared people would 56
was scared stiff about 93
was seized while sitting 82
was seized while still 67
was seldom found wanting 54
was serious about anything 47
was serious about breaking 57
was serious about change 103
was serious about changing 161
was serious about cleaning 47
was serious about creating 56
was serious about curbing 44
was serious about cutting 74
was serious about finding 177
was serious about getting 667
was serious about helping 157
was serious about holding 52
was serious about joining 60
was serious about keeping 166
was serious about killing 79
was serious about learning 413
was serious about letting 45
was serious about looking 41
was serious about meeting 92
was serious about music 182
was serious about needing 44
was serious about playing 68
was serious about putting 94
was serious about reaching 81
was serious about running 131
was serious about seeking 59
was serious about selling 64
was serious about social 48
was serious about staying 120
was serious about teaching 60
was serious about turning 68
was serious about wanting 814
was serious about winning 131
was serious about working 142
was serious about writing 263
was serious doubt about 305
was served about seven 94
was served after which 120
was served every morning 98
was served every night 47
was served quite right 48
was served within thirty 56
was shaved every morning 49
was signed after world 49
was signed under which 1079
was signed which bound 42
was signed which ended 149
was signed which would 64
was silent again until 185
was silent again while 56
was silent until after 79
was simply civil order 75
was simply crazy about 271
was simply falling apart 44
was simply looking after 79
was simply named after 86
was simply playing games 75
was simply pleasing mother 46
was simply silly about 54
was simply stating facts 124
was simply swept aside 72
was simply swept under 57
was simply taken aback 132
was simply talking about 221
was simply thinking about 124
was simply thinking aloud 81
was simply tired after 41
was simply waiting until 125
was simply writing about 89
was sleeping eight hours 65
was sleeping every night 124
was slight until after 66
was slowly added under 57
was slowly added until 96
was slowly added while 121
was slowly breaking under 42
was slowly drawing lines 71
was slowly drawing nearer 94
was slowly drawn aside 54
was slowly eddying round 93
was slowly falling apart 256
was slowly getting under 130
was slowly getting worse 128
was slowly sinking below 45
was slowly sinking beneath 171
was slowly sinking under 143
was slowly turning black 41
was slowly turning round 106
was slowly turning white 43
was slowly veering round 77
was solved quite easily 40
was someone talking about 58
was someone walking about 54
was something about annie 47
was something about billy 56
was something about bobby 71
was something about colin 76
was something about david 126
was something about dorian 88
was something about driving 85
was something about elsie 50
was something about emily 54
was something about esther 60
was something about every 56
was something about feeling 48
was something about finding 50
was something about frank 55
was something about george 80
was something about getting 192
was something about harry 73
was something about helen 49
was something about henry 77
was something about human 50
was something about james 76
was something about jesus 172
was something about knowing 135
was something about looking 83
was something about mason 48
was something about money 255
was something about mother 56
was something about music 50
was something about nancy 89
was something about people 114
was something about peter 101
was something about plans 48
was something about playing 42
was something about poetry 52
was something about putting 82
was something about roses 52
was something about sally 49
was something about sarah 48
was something about sharing 48
was something about simon 44
was something about sitting 114
was something about talking 46
was something about tommy 40
was something about uncle 76
was something about walking 93
was something about water 95
was something about which 2527
was something about women 108
was something about working 217
was something about writing 57
was something above human 52
was something alien about 150
was something alive about 43
was something amazing about 70
was something amiss about 194
was something amusing about 142
was something askew about 44
was something awful about 454
was something bogus about 80
was something bracing about 46
was something brave about 44
was something calming about 156
was something comic about 225
was something crazy about 168
was something crude about 56
was something cruel about 140
was something dashing about 48
was something deadly about 100
was something dirty about 136
was something dodgy about 54
was something droll about 52
was something eerie about 1238
was something elfin about 44
was something empty about 43
was something engaging about 241
was something every woman 49
was something extra about 41
was something false about 347
was something fatal about 66
was something feral about 68
was something final about 265
was something fishy about 2945
was something fitting about 123
was something freeing about 64
was something fresh about 79
was something funny about 3642
was something grand about 389
was something greek about 56
was something happy about 70
was something homey about 53
was something human about 369
was something jarring about 42
was something lacking about 77
was something lacking which 55
was something lurking under 43
was something magic about 272
was something manic about 44
was something manly about 45
was something missing which 49
was something money could 91
was something naive about 92
was something nasty about 112
was something noble about 456
was something novel about 75
was something people could 176
was something people would 65
was something phony about 434
was something pleasing about 157
was something poetic about 140
was something queer about 3280
was something quite alien 161
was something quite amazing 42
was something quite apart 613
was something quite awful 60
was something quite fresh 97
was something quite novel 571
was something rather awful 66
was something rather engaging 64
was something rather funny 40
was something rather noble 42
was something really awful 52
was something really funny 50
was something really grand 85
was something really quite 58
was something really rather 58
was something really weird 77
was something regal about 245
was something right about 328
was something rigid about 71
was something rough about 44
was something sadly lacking 54
was something scary about 248
was something shady about 245
was something shining about 44
was something silly about 80
was something sleazy about 41
was something slimy about 56
was something sneaky about 147
was something solid about 195
was something solid beneath 46
was something soothing about 677
was something stiff about 48
was something still dearer 79
was something still lacking 54
was something still missing 77
was something still wanting 70
was something still worse 101
was something strong about 108
was something sweet about 254
was something tense about 114
was something truly noble 49
was something uneasy about 90
was something unreal about 1349
was something vague about 113
was something vital about 70
was something vital missing 115
was something warming about 42
was something weird about 1314
was something which arose 42
was something which began 60
was something which could 3629
was something which every 192
was something which might 849
was something which moved 71
was something which never 132
was something which ought 200
was something which people 151
was something which really 91
was something which spoke 70
was something which still 97
was something which stood 67
was something which would 1842
was something winning about 101
was something within which 73
was something women could 64
was something working within 75
was something worse still 61
was sorely tried under 55
was sought which could 142
was sought which might 70
was sought which would 832
was soviet russia which 64
was spared which could 174
was spared which might 42
was spending every evening 79
was spending every night 119
was spending every penny 57
was spending every spare 471
was spending hours every 71
was spending money which 47
was spending nearly every 112
was spitting blood again 43
was standing about eight 102
was standing about fifty 190
was standing about forty 49
was standing about thirty 332
was standing alone looking 54
