wages a tax determined 47
which i read religiously 61
which i saw advertised 144
which i saw distinctly 100
which i saw everywhere 175
which i saw frequently 56
which i saw immediately 56
which i saw personally 68
which i saw subscribed 65
which i see advertised 226
which i see distinctly 149
which i see everywhere 169
which i see manifested 119
which i then appreciated 79
which i then attributed 112
which i then complained 52
which i then considered 458
which i then discharged 80
which i then discovered 73
which i then frequented 47
which i then frequently 49
which i then immediately 68
which i then maintained 85
which i then overlooked 48
which i then remembered 56
which i then translated 96
which i then understood 273
which i use constantly 59
which i use frequently 138
which i was absolutely 602
which i was accompanying 82
which i was accredited 876
which i was accustomed 10861
which i was acquainted 2925
which i was admonished 56
which i was answerable 60
which i was anticipating 50
which i was apparently 331
which i was approached 62
which i was astonished 534
which i was blissfully 86
which i was christened 117
which i was completely 1374
which i was conditioned 48
which i was confronted 933
which i was consciously 121
which i was considered 245
which i was constantly 1606
which i was constructing 60
which i was contracted 46
which i was contributing 95
which i was conversant 314
which i was courteously 68
which i was criticized 68
which i was definitely 123
which i was designated 149
which i was determined 2955
which i was diligently 97
which i was discharged 141
which i was dispatched 41
which i was distracted 54
which i was emboldened 49
which i was emotionally 56
which i was encountering 46
which i was encouraged 567
which i was encumbered 42
which i was enormously 54
which i was enraptured 258
which i was enthusiastic 66
which i was essentially 40
which i was eventually 391
which i was everywhere 196
which i was experiencing 366
which i was eyewitness 59
which i was fascinated 75
which i was financially 53
which i was forewarned 49
which i was frequently 725
which i was frightened 98
which i was generously 71
which i was habitually 67
which i was habituated 64
which i was handsomely 56
which i was helplessly 52
which i was hopelessly 63
which i was hospitably 59
which i was identified 250
which i was illustrating 43
which i was immediately 963
which i was implicated 110
which i was importuned 43
which i was imprisoned 538
which i was incarnated 58
which i was indirectly 155
which i was inevitably 129
which i was infinitely 102
which i was influenced 185
which i was innocently 64
which i was insensible 126
which i was insensibly 76
which i was instigated 84
which i was instructed 1499
which i was interested 10352
which i was internally 55
which i was interviewing 90
which i was intimately 462
which i was introduced 2552
which i was lieutenant 120
which i was manifestly 44
which i was mercifully 46
which i was moderately 48
which i was originally 635
which i was particular 41
which i was penetrated 99
which i was persecuted 67
which i was personally 2439
which i was perversely 66
which i was physically 122
which i was positively 82
which i was preoccupied 88
which i was presumably 58
which i was privileged 8666
which i was proficient 63
which i was profoundly 504
which i was prohibited 48
which i was prosecuted 64
which i was prostrated 40
which i was recognized 67
which i was recommending 49
which i was registered 125
which i was relatively 65
which i was remarkable 58
which i was representing 86
which i was reproached 124
which i was restrained 44
which i was restricted 98
which i was solicitous 138
which i was stimulated 56
which i was strengthened 75
which i was successful 454
which i was supposedly 103
which i was surrounded 4496
which i was sympathetic 89
which i was ultimately 210
which i was uncommonly 40
which i was unconscious 591
which i was uninformed 55
which i was unprepared 810
which i with difficulty 188
which s was instructed 59
while a bad conscience 58
while a few characters 53
while a few determined 201
while a few exceptional 53
while a few households 42
while a few individual 224
while a few kilometers 46
while a few personages 146
while a few privileged 115
while a few scientists 91
while a few stragglers 216
while a few superficial 65
while a low correlation 65
while a low percentage 119
while a new government 296
while a new technology 47
while i can understand 696
while i had confidence 42
while i had considered 50
while i had discreetly 50
while i lay friendless 44
while i lay unconscious 354
while i run downstairs 124
while i thus illustrate 43
while i was absolutely 143
while i was accompanying 133
while i was acquainted 64
while i was ambassador 313
while i was apparently 63
while i was apprentice 48
while i was astonished 111
while i was broadcasting 63
while i was chancellor 215
while i was completely 650
while i was conjecturing 53
while i was consciously 95
while i was considered 197
while i was constantly 333
while i was constructing 119
while i was convalescing 327
while i was convincingly 43
while i was courteously 42
while i was deliberating 658
while i was determined 377
while i was diligently 95
while i was distracted 692
while i was distributing 44
while i was downstairs 624
while i was eavesdropping 85
while i was encouraged 122
while i was entertaining 343
while i was establishing 64
while i was experiencing 578
while i was fascinated 173
while i was frightened 61
while i was handcuffed 45
while i was immediately 68
while i was imprisoned 473
while i was indisposed 50
while i was infinitely 60
while i was innocently 124
while i was insensible 94
while i was instructed 113
while i was interested 663
while i was interpreting 65
while i was interviewing 1455
while i was introduced 204
while i was laboriously 88
while i was manipulating 85
while i was masturbating 149
while i was personally 144
while i was physically 218
while i was preoccupied 692
while i was privileged 142
while i was profoundly 65
while i was recommending 52
while i was recuperating 1097
while i was representing 57
while i was restrained 56
while i was shamefully 82
while i was speechless 45
while i was successful 67
while i was supposedly 227
while i was surrounded 590
while i was transcribing 103
while i was transferring 92
while i was unconscious 2633
while i was underwater 45
while i was unemployed 178
withal i was absolutely 97
within a few categories 52
within a few decimeters 74
within a few generations 10676
within a few industries 91
within a few kilojoules 61
within a few kilometers 3886
within a few milligrams 68
within a few monolayers 79
within a few nanometers 436
within a few nucleotides 99
within a few paragraphs 514
within a few percentage 1813
within a few revolutions 84
within a few successive 46
within a job description 103
within a long historical 109
within a new conceptual 167
within a new democratic 77
within a new department 166
within a new government 41
within a new historical 119
within a new ideological 59
within a new institution 50
within a new scientific 58
within a new transaction 60
within a real historical 46
within a set occurrence 164
within a thin connective 49
within a two dimensional 168
within a web application 663
woman i can understand 56
woman i had befriended 43
woman i was interested 136
woman i was interviewing 146
woman i was introduced 44
women a new confidence 44
women i was interested 111
women i was interviewing 169
words i can generalize 46
words i can understand 290
words i had pronounced 43
works i had undertaken 91
works i was acquainted 60
world a new hemisphere 44
world a new literature 47
world a new phenomenon 91
world a new philosophy 151
world i had discovered 121
world i was accustomed 40
would a new government 66
would a real supervision 43
would i not cheerfully 69
would i use absolutely 54
wrest a few concessions 56
write a few appropriate 49
write a few characters 130
write a few paragraphs 1645
write a few statements 62
write a few suggestions 40
write a job application 192
write a job description 1521
write a long commentary 53
write a long composition 49
write a long description 122
write a long manuscript 43
write a long memorandum 86
write a new apocalypse 153
write a new application 96
write a new commentary 102
write a new composition 99
write a new curriculum 45
write a new declaration 56
write a new description 61
write a new screenplay 99
write a web application 48
writing a few paragraphs 233
writing a job application 155
writing a job description 776
writing a long description 49
writing a long memorandum 120
writing a new application 90
writing a new commentary 85
writing a new curriculum 40
writing a new screenplay 123
writing a web application 54
writing i was completely 48
wrote a few characters 48
wrote a few historical 44
wrote a few incoherent 53
wrote a few paragraphs 386
wrote a job description 127
wrote a long apologetic 44
wrote a long appreciation 80
wrote a long commentary 340
wrote a long description 573
wrote a long explanation 163
wrote a long historical 87
wrote a long inscription 71
wrote a long manuscript 83
wrote a long memorandum 1495
wrote a long vindication 45
wrote a new commentary 78
wrote a new memorandum 50
wrote a new screenplay 43
wrote a new translation 43
