war among christian princes 53
was just protecting himself 124
was just recently elected 43
was just recently married 55
was just recently released 91
was just slightly smaller 105
was kept constant between 71
was kept strictly private 121
was lady margaret beaufort 57
was lady margaret beaumont 80
was lady margaret douglas 46
was leaning casually against 622
was leaning languidly against 51
was leaning sideways against 72
was leaning slightly against 70
was leaning slightly forward 1359
was leaning slightly towards 43
was left entirely exposed 79
was left entirely optional 82
was left mortally wounded 113
was left severely wounded 136
was left somewhat obscure 45
was left stranded between 45
was left unspoken because 43
was less affected because 100
was less apparent because 68
was less conflict between 118
was less contrast between 66
was less dangerous because 87
was less directed against 50
was less directly related 138
was less distance between 171
was less dramatic because 55
was less frequent between 44
was less friendly towards 51
was less inclined towards 99
was less oriented towards 61
was less seriously injured 64
was less seriously wounded 44
was less severely damaged 70
was less severely injured 42
was less severely wounded 48
was less strictly defined 67
was less valuable because 50
was like committing suicide 120
was like struggling against 54
was lord randolph himself 40
was losing altitude rapidly 130
was losing business because 148
was losing patience because 40
was made absolute against 47
was made adjutant general 726
was made apparent shortly 89
was made associate justice 243
was made attorney general 1534
was made business manager 367
was made commanding general 478
was made commanding officer 467
was made complete between 87
was made consulting engineer 93
was made directly against 43
was made directly between 67
was made directly subject 56
was made director general 553
was made district manager 127
was made domestic prelate 44
was made eighteen hundred 41
was made entirely optional 40
was made entirely welcome 51
was made governor general 615
was made honorary citizen 60
was made honorary colonel 88
was made honorary curator 104
was made hospital steward 108
was made military adviser 56
was made possible because 9511
was made possible between 149
was made possible chiefly 354
was made possible following 102
was made possible largely 2425
was made praetorian prefect 45
was made probably because 41
was made receiver general 59
was made resident engineer 102
was made slightly smaller 93
was made sometime between 367
was made strictly according 48
was made strikingly evident 116
was made surveyor general 229
was making advances towards 85
was making decisions regarding 41
was making directly towards 104
was making eighteen dollars 42
was making enormous efforts 49
was making enormous profits 144
was making enormous strides 197
was making everyone nervous 78
was making gigantic strides 120
was making handsome profits 66
was making herculean efforts 88
was making literary history 44
was making powerful enemies 46
was making progress against 127
was making progress towards 284
was making straight towards 50
was making terrible ravages 64
was making vigorous efforts 254
was mere woodland prattle 91
was more accurate because 87
was more actively pursued 98
was more affinity between 54
was more apparent because 54
was more apparent between 40
was more ardently desired 68
was more balanced between 65
was more beautiful because 101
was more bitterly divided 46
was more bitterly opposed 155
was more brightly lighted 79
was more casually dressed 113
was more challenging because 71
was more commonly adopted 85
was more commonly applied 224
was more commonly carried 44
was more commonly invoked 40
was more commonly spelled 78
was more complete because 187
was more conflict between 79
was more convincing because 54
was more credible because 51
was more critical because 50
was more dangerous because 420
was more directed against 109
was more directed towards 288
was more directly derived 61
was more directly exposed 104
was more directly focused 88
was more directly opposed 56
was more directly related 931
was more disposed towards 92
was more distance between 126
was more dramatic because 61
was more earnestly desired 47
was more equality between 83
was more essential towards 94
was more evidence against 153
was more explicit regarding 68
was more flexible because 69
was more forcible perhaps 48
was more formally dressed 252
was more frequent between 99
was more frequent following 40
was more friendly towards 183
was more generous towards 99
was more homelike because 47
was more horribly sublime 46
was more incensed against 183
was more inclined towards 1404
was more inflamed against 72
was more innocent islands 96
was more insidious because 45
was more jealously guarded 166
was more laughter between 43
was more modestly painted 43
was more narrowly defined 357
was more narrowly focused 421
was more narrowly limited 137
was more narrowly watched 86
was more oriented towards 584
was more personal freedom 73
was more poignant because 43
was more positive towards 87
was more powerful because 200
was more probably because 89
was more probably brought 49
was more probably charged 56
was more probably daunted 98
was more probably derived 137
was more probably founded 44
was more probably related 44
was more probably written 260
was more profound because 70
was more properly applied 155
was more realistic because 72
was more recently adopted 60
was more recently applied 73
was more recently settled 61
was more recently studied 52
was more religious freedom 164
was more reserved towards 46
was more sacredly crowned 61
was more satisfying because 60
was more sensibly touched 44
was more seriously alarmed 43
was more seriously damaged 146
was more seriously divided 51
was more seriously imposed 260
was more seriously injured 381
was more seriously menaced 68
was more seriously wounded 445
was more severely damaged 207
was more severely injured 118
was more severely limited 112
was more severely reduced 43
was more severely wounded 136
was more sparsely settled 134
was more specific regarding 72
was more straight forward 51
was more strictly adhered 72
was more strictly applied 124
was more strictly defined 165
was more strictly guarded 202
was more strictly limited 236
was more strictly watched 85
was more strikingly evident 53
was more suitable because 73
was more suitably dressed 61
was more surprising because 83
was more terrible because 94
was more tolerant towards 175
was more valuable because 121
was more violently opposed 94
was most abundant between 77
was most actively carried 83
was most actively pursued 75
was most anxiously awaited 121
was most anxiously desired 56
was most apparent between 75
was most ardently beloved 41
was most ardently desired 171
was most becomingly attired 40
was most becomingly dressed 83
was most bitterly hostile 44
was most bitterly opposed 333
was most commonly adopted 95
was most commonly adverse 109
was most commonly applied 243
was most commonly covered 42
was most commonly defined 62
was most commonly excited 68
was most commonly invoked 60
was most commonly located 56
was most commonly present 51
was most commonly written 77
was most cordially granted 56
was most cordially greeted 200
was most cordially invited 92
was most dangerous because 90
was most directly exposed 44
was most directly opposed 61
was most directly related 212
was most dramatic between 49
was most earnestly desired 173
was most earnestly opposed 59
was most entirely trusted 55
was most fiercely opposed 43
was most forcibly brought 228
was most frequent between 159
was most friendly towards 71
was most generous towards 58
was most incensed against 190
was most inclined towards 47
was most ingeniously adapted 42
was most ingeniously managed 107
was most ingeniously secured 448
was most jealously guarded 274
was most jealously watched 46
was most narrowly watched 315
was most politely attending 49
was most pressingly invited 61
was most probably adopted 144
was most probably applied 63
was most probably because 303
was most probably between 45
was most probably brought 257
was most probably carried 135
was most probably correct 153
was most probably covered 66
was most probably derived 643
was most probably erected 231
was most probably familiar 81
was most probably founded 170
was most probably induced 48
was most probably limited 97
was most probably located 143
was most probably painted 203
was most probably present 171
was most probably printed 70
was most probably referring 112
was most probably related 206
was most probably similar 44
was most probably unaware 55
was most probably unknown 44
was most probably written 1931
was most properly claimed 98
was most properly himself 104
was most recently amended 266
was most recently applied 70
was most recently brought 45
was most recently elected 43
was most recently renewed 45
was most recently revised 325
was most recently revived 61
was most recently updated 290
was most recently written 46
was most sensibly touched 266
was most seriously alarmed 227
was most seriously damaged 110
was most seriously happening 41
was most seriously injured 108
was most seriously menaced 41
was most seriously wounded 67
was most severely damaged 116
was most severely handled 173
was most severely injured 43
was most severely pressed 80
was most severely reduced 43
was most severely visited 64
was most severely wounded 229
was most shockingly profane 48
was most signally defeated 80
was most solemnly assured 45
was most solemnly pledged 48
was most strangely adorned 48
was most strictly adhered 62
was most strictly applied 42
was most strictly guarded 78
was most strictly limited 54
was most strikingly brought 51
was most strikingly evident 237
was most strikingly evinced 48
was most strikingly revealed 258
was most superbly dressed 59
was most surprising because 40
was most tenderly beloved 136
was most tenderly devoted 62
was most terribly shocked 45
was most unjustly accused 144
was most unlikely because 61
was most unwisely brought 47
was most urgently pressed 51
was most valuable because 95
was most violently opposed 411
was most zealously guarded 51
was moving directly towards 100
was moving straight towards 49
was much affection between 120
was much affinity between 40
was much agitation against 165
was much argument between 107
was much commerce between 66
was much conflict between 292
was much confusion because 57
was much confusion between 237
was much confusion regarding 163
was much coquetry between 76
was much disposed towards 52
was much editorial comment 40
was much evidence against 60
was much friendly rivalry 69
was much improved because 111
was much incensed against 544
was much incensed because 95
was much inclined towards 103
was much intimacy between 107
was much movement between 78
was much offended because 317
was much quarreling between 77
was much relieved because 40
was much softened towards 109
was much troubled because 438
was much troubled therewith 67
was much valuable material 40
was next directed against 174
was next directed towards 125
was nothing criminal between 45
was nothing definite against 65
was nothing personal against 213
was nothing personal between 155
was nothing physical between 92
was nothing remotely similar 52
was nothing romantic between 155
was nothing strictly illegal 50
was nothing terribly unusual 59
was nothing whatever against 117
was nothing whatever between 97
was once actually present 117
was once actually pressed 72
was once brightly painted 45
was once commonly applied 57
was once commonly assumed 73
was once directed against 89
was once directed towards 41
was once entirely covered 233
was once inveighing against 121
was once severely wounded 81
was once slightly wounded 68
was once unjustly flogged 46
was ongoing conflict between 46
was only accepted because 153
was only achieved because 284
was only addressing himself 58
was only apparent because 86
was only dangerous because 54
was only darkness wrapped 93
was only directed against 717
was only directed towards 117
was only eighteen dollars 50
was only eighteen herself 51
was only eighteen hundred 114
was only eighteen thousand 103
was only enforced against 62
was only forcibly withheld 67
was only fourteen dollars 44
was only fourteen hundred 111
was only fourteen minutes 43
was only fourteen shillings 43
was only fourteen thousand 103
was only grudgingly allowed 100
was only grudgingly granted 51
was only included because 95
was only intended against 42
was only involved because 40
was only lukewarm support 53
was only mentioned because 87
was only mentioned briefly 122
was only modestly reduced 49
was only modestly related 89
was only narrowly averted 2703
was only narrowly avoided 453
was only narrowly defeated 1065
was only nineteen hundred 41
was only nineteen thousand 43
was only observed between 106
was only obtained because 61
was only partially adopted 204
was only partially allayed 130
was only partially appeased 70
was only partially applied 284
was only partially because 55
was only partially blocked 171
was only partially carried 994
was only partially checked 131
was only partially correct 1892
was only partially covered 1133
was only partially damaged 139
was only partially defined 54
was only partially dressed 188
was only partially exposed 153
was only partially familiar 52
was only partially feigned 46
was only partially granted 128
was only partially helpful 75
was only partially insured 152
was only partially lighted 57
was only partially listening 82
was only partially mediated 47
was only partially present 108
was only partially realized 1035
was only partially reassuring 105
was only partially rebuilt 83
was only partially reduced 226
was only partially related 155
was only partially removed 316
was only partially revealed 153
was only partially secured 53
was only partially settled 156
was only partially soluble 153
was only partially subdued 88
was only partially trained 145
was only partially visible 458
was only partially written 69
was only possible against 79
was only possible because 12636
was only possible between 256
was only possible following 61
was only possible outside 101
was only protecting herself 83
was only protecting himself 121
was only protesting against 72
was only recently adopted 94
was only recently applied 64
was only recently brought 133
was only recently founded 49
was only recently married 108
was only recently realized 75
was only recently released 186
was only recently removed 117
was only recently revealed 80
was only recently revived 40
was only recently settled 147
was only recently unearthed 46
was only rejected because 100
was only relevant because 54
was only remotely related 281
was only rendered bearable 42
was only rendered visible 43
was only retained because 83
was only seriously pursued 45
was only severely bruised 48
was only severely wounded 46
was only slightly altered 518
was only slightly amended 82
was only slightly annoyed 170
was only slightly appeased 54
was only slightly bruised 505
was only slightly checked 54
was only slightly colored 87
was only slightly damaged 2651
was only slightly delayed 173
was only slightly dilated 62
was only slightly diluted 54
was only slightly evident 45
was only slightly familiar 135
was only slightly inferior 375
was only slightly injured 2476
was only slightly lighter 92
was only slightly limited 48
was only slightly lowered 121
was only slightly movable 46
was only slightly muffled 128
was only slightly painful 42
was only slightly reduced 1953
was only slightly related 433
was only slightly relaxed 104
was only slightly removed 114
was only slightly revised 109
was only slightly ruffled 54
was only slightly shorter 289
was only slightly slurred 49
was only slightly smaller 1700
was only slightly soluble 339
was only slightly spoiled 48
was only slightly stained 45
was only slightly stronger 180
was only slightly superior 267
was only slightly swollen 74
was only slightly tainted 63
was only slightly touched 223
was only slightly visible 67
was only slightly weakened 70
was only slightly worried 126
was only slightly wounded 3927
was only sparsely covered 48
was only sparsely settled 466
was only valuable because 56
was open conflict between 459
was open rebellion against 157
was other evidence against 93
was other evidence besides 51
was over eighteen hundred 74
was over eighteen thousand 56
was over fourteen hundred 91
was paid eighteen dollars 101
was paid eighteen shillings 58
was paid fourteen dollars 58
was paying attention because 57
was peace restored between 73
was raging fiercely between 42
was reaping enormous profits 42
was seen anxiously following 67
was seen organizing members 63
was some acrimony between 48
was some affinity between 271
was some agitation against 62
was some argument between 138
was some business between 53
was some collusion between 226
was some commotion outside 165
was some conflict between 831
was some confusion because 193
was some confusion between 764
was some confusion regarding 319
was some contrast between 51
was some coolness between 136
was some desolate flotsam 105
was some distance between 526
was some distance outside 288
was some distance removed 143
was some distance upstream 83
was some evidence against 90
was some horrible mistake 69
was some internal trouble 47
was some interval between 153
was some intimacy between 81
was some likeness between 56
was some movement between 100
was some movement towards 191
was some parallel between 60
was some personal contact 49
was some petrifying quality 52
was some progress towards 118
was some security against 96
was some struggle between 43
was some tendency towards 208
was some terrible mistake 106
was some whispering between 188
was some wretched creature 48
was soon adjusted between 66
was soon amicably settled 78
was soon declared against 57
was soon declared between 84
was soon declared illegal 90
was soon directed against 246
was soon directed towards 249
was soon effected between 69
was soon entirely covered 43
was soon expelled because 69
was soon mortally wounded 244
was soon rejected because 42
was soon rendered evident 68
was soon rendered totally 44
was soon rendered useless 100
was soon restored between 136
was soon severely wounded 144
was soon thereafter brought 102
was soon thereafter elected 128
was soon withdrawn because 100
was sunk downward against 43
was taking business courses 46
was taking computer classes 40
was taking graduate courses 212
was taking military measures 44
was taking vigorous measures 74
was taking whatever comfort 88
was their apparent ability 53
was their attitude towards 1176
was their campaign against 41
was their combined efforts 60
was their commanding officer 472
was their complete failure 50
was their constant concern 62
was their constant refrain 63
was their declared purpose 53
was their dominant language 63
was their favorite pastime 159
was their favorite pasture 177
was their favorite subject 223
was their financial position 79
was their financial support 44
was their foremost concern 61
was their immediate concern 99
was their immediate superior 170
was their manifest destiny 311
was their military courage 118
was their military prowess 64
was their original country 56
was their original function 110
was their original habitat 56
was their original language 53
was their original location 41
was their original position 110
was their original purpose 833
was their overriding concern 116
was their personal decision 48
was their personal freedom 54
was their personal loyalty 94
was their rebellion against 82
was their relative position 49
was their religious beliefs 69
was their security against 44
was their security blanket 48
was their steadfast heroism 44
was their strongest position 69
was their struggle against 78
was their stubborn refusal 54
was their tendency towards 44
was their ultimate purpose 201
was their ultimate success 54
was there complete freedom 51
was there conflict between 105
was there employed according 53
was there mortally wounded 129
was there severely wounded 57
was there solemnly crowned 190
was these infernal sprites 49
was thick darkness overhead 85
was upon wetlands located 40
was used initially because 56
was used somewhat loosely 113
was very agitated because 97
was very backward socially 41
was very beautiful because 210
was very becomingly dressed 144
was very bitterly opposed 147
was very casually dressed 65
was very challenging because 73
was very charmingly dressed 47
was very cleverly arranged 130
was very cleverly managed 123
was very cleverly planned 49
was very cleverly written 46
was very commonly adopted 40
was very commonly applied 68
was very confused because 239
was very cordially greeted 87
was very criminal conduct 41
was very critical because 86
was very critical herself 57
was very critical towards 82
was very curiously adorned 48
was very dangerous because 631
was very decently dressed 94
was very depressing because 47
was very directly related 54
was very disturbing because 131
was very dramatic because 46
was very earnestly debated 53
was very earnestly desired 46
was very earnestly pressed 40
was very emotional because 82
was very emphatic against 45
was very forcibly brought 121
was very forcibly related 86
was very friendly towards 766
was very generous towards 141
was very grateful because 167
was very hesitant because 57
was very incensed against 41
was very ingeniously managed 46
was very insecure because 41
was very jealously guarded 121
was very markedly reduced 70
was very modestly dressed 71
was very narrowly averted 199
was very narrowly defeated 108
was very narrowly defined 184
was very narrowly focused 62
was very narrowly limited 130
was very narrowly watched 43
was very negative towards 60
was very politely invited 83
was very positive against 44
was very positive because 79
was very positive towards 74
was very possibly written 59
was very powerful because 131
was very prettily arranged 148
was very prettily dressed 138
was very prettily written 50
was very probably because 73
was very probably brought 57
was very probably carried 43
was very probably correct 140
was very probably derived 85
was very probably founded 58
was very probably painted 67
was very probably present 135
was very probably related 43
was very probably written 376
was very properly adopted 80
was very properly allowed 52
was very properly applied 72
was very properly ashamed 40
was very properly awarded 48
was very properly brought 90
was very properly decided 92
was very properly ignored 43
was very properly omitted 43
was very properly pointed 45
was very properly rebuked 70
was very properly refused 262
was very properly removed 94
was very properly unwilling 123
was very relieved because 59
was very reserved towards 56
was very satisfying because 166
was very sensibly touched 152
was very seriously alarmed 118
was very seriously annoyed 112
was very seriously damaged 290
was very seriously delayed 51
was very seriously injured 1578
was very seriously pursued 134
was very seriously weakened 63
was very seriously wounded 540
was very severely damaged 202
was very severely handled 349
was very severely injured 251
was very severely limited 55
was very severely rebuked 60
was very severely whipped 63
was very severely wounded 1345
was very shabbily dressed 231
was very slightly altered 71
was very slightly damaged 69
was very slightly injured 84
was very slightly pinched 151
was very slightly reduced 51
was very slightly soluble 61
was very slightly wounded 147
was very sparsely settled 1498
was very specific regarding 63
was very speedily brought 47
was very straight forward 233
was very strictly adhered 54
was very strictly applied 48
was very strictly brought 134
was very strictly guarded 191
was very strictly limited 482
was very strictly rationed 115
was very suddenly brought 69
was very suddenly removed 40
was very surprising because 123
was very tolerant towards 94
was very troubled because 171
was very unevenly divided 107
was very unjustly accused 86
was very unlikely because 66
was very unstable because 52
was very valiantly wounded 66
was very valuable because 203
was very vehement against 77
was very verbally abusive 55
was very violently opposed 54
was wearing brightly colored 81
was wearing military uniform 182
was well accepted because 83
was well advanced towards 286
was well affected towards 318
was well attended because 234
was well attended despite 57
was well balanced between 143
was well defended against 183
was well deserved because 199
was well directed towards 42
was well disposed towards 4841
was well educated according 48
was well inclined towards 308
was well informed because 133
was well informed regarding 345
was well prepared against 49
was well prepared because 107
was well provided against 90
was well received although 109
was well received because 1106
was well received despite 82
was well received locally 51
was well reformed according 42
was well regarded because 42
was well strapped together 70
was what cromwell desired 44
was what everyone assumed 83
was what happened between 241
was what happened outside 40
was when property claimed 44
was worth eighteen hundred 77
was worth eighteen shillings 57
was worth eighteen thousand 46
was your argument against 48
was your attitude towards 185
was your business partner 75
was your commanding officer 119
was your favorite chapter 81
was your favorite subject 782
was your favorite vacation 52
was your immediate superior 149
was your original question 56
was your standard carried 67
way among ordinary affairs 49
way data transfer between 51
way from scotland towards 57
way into academic circles 41
way into american culture 133
way into american history 91
way into american popular 69
way into american schools 56
way into american society 375
way into christian circles 48
way into distinct language 477
way into everyday language 155
way into literary circles 61
way into literary history 48
way into military service 67
way into ordinary language 67
way into recorded history 48
way into sectarian schools 56
way lies notorious delusion 67
way these elements combine 73
way these programs display 57
way when balanced against 107
way your judgment prompts 40
wear rate increases rapidly 53
wear their uniforms because 43
wee have formerly written 45
who also believed himself 48
who also composed several 54
who also declared himself 57
who also designed several 61
who also occupied himself 72
who also provided helpful 60
who also provided several 42
who also provided support 64
who also rebelled against 95
who also received support 61
who also reformed several 42
who also regarded himself 44
who also remained faithful 54
who also revolted against 44
who bore children outside 149
who cast mournful glances 69
who died eighteen hundred 43
who died sometime between 131
who even modestly succeed 57
who ever obtained comfort 48
who face criminal charges 80
who face domestic violence 56
who fell mortally wounded 3167
who fell severely wounded 129
who felt betrayed because 46
who felt friendly towards 59
who felt sincerer pleasure 242
who felt squeezed between 42
who file separate returns 921
who find expected answers 556
who from patriotic motives 119
who from religious motives 155
who gave evidence against 1606
who gave financial support 354
who gave generous support 44
who gave informed consent 377
who gave judgment against 101
who gave military service 70
who gave negative answers 80
who gave personal service 68
who gave positive answers 96
who gave positive reactions 84
who gave sentence against 117
who gave unstinting support 53
who gave valuable service 58
who give evidence against 137
who give financial support 87
who give frequent dinners 45
who give informed consent 63
who give personal service 52
who give positive reactions 59
who have abnormal results 59
who have absolute control 181
who have abundant leisure 77
who have academic degrees 73
who have accepted certain 81
who have accepted service 64
who have achieved certain 131
who have achieved control 82
who have achieved eminent 51
who have achieved everything 51
who have achieved freedom 74
who have achieved genuine 45
who have achieved mastery 184
who have achieved material 205
who have achieved national 418
who have achieved nirvana 103
who have achieved notable 151
who have achieved perfect 41
who have achieved position 48
who have achieved results 89
who have achieved similar 90
who have achieved success 3400
who have achieved unusual 73
who have achieved victory 44
who have acquired capital 101
who have acquired certain 240
who have acquired control 159
who have acquired deafness 131
who have acquired estates 57
who have acquired european 89
who have acquired foreign 131
who have acquired general 40
who have acquired immense 57
who have acquired language 143
who have acquired national 72
who have acquired private 59
who have acquired similar 44
who have actively opposed 199
who have actively pursued 43
who have actively searched 50
who have actually adopted 40
who have actually applied 70
who have actually brought 78
who have actually carried 90
who have actually crossed 68
who have actually entered 198
who have actually escaped 54
who have actually existed 121
who have actually handled 146
who have actually managed 70
who have actually opposed 93
who have actually realized 46
who have actually retired 55
who have actually settled 84
who have actually started 108
who have actually studied 252
who have actually visited 257
who have actually watched 48
who have actually written 215
who have adequate capital 67
who have adequate incomes 75
who have advanced degrees 535
who have advanced farthest 74
who have advanced furthest 116
who have advanced science 69
who have advanced similar 40
who have allergic reactions 257
who have answered queries 78
who have anywhere written 52
who have artistic ability 69
who have attained certain 140
who have attained eminent 54
who have attained eternal 43
who have attained freedom 109
who have attained mastery 112
who have attained national 176
who have attained nirvana 700
who have attained perfect 121
who have attained puberty 540
who have attained similar 45
who have attained success 584
who have attained superior 91
who have attained supreme 113
who have attended catholic 185
who have attended certain 59
who have attended classes 154
who have attended closely 91
who have attended college 3376
who have attended courses 342
who have attended equally 247
who have attended nursery 149
who have attended previous 171
who have attended primary 97
who have attended private 104
who have attended schools 344
who have attended sessions 47
who have attended several 108
who have attention deficit 1171
who have betrayed mankind 51
who have betrayed marxism 124
who have bitterly opposed 82
who have business ability 45
who have cataract surgery 64
who have cautioned against 76
who have children attending 222
who have children because 82
who have children between 145
who have children outside 388
who have children together 107
who have christian masters 46
who have clinical features 97
who have combined against 369
who have combined together 166
who have companion animals 110
who have complete command 68
who have complete control 394
who have complete freedom 122
who have complete mastery 92
who have constant contact 90
who have consumed alcohol 276
who have contrary opinions 43
who have cosmetic surgery 230
who have criminal records 538
who have cultural capital 47
who have customer contact 83
who have declared against 180
who have definite opinions 92
who have demanded payment 111
who have deserved equally 701
who have deserved rewards 45
who have directly realized 48
who have directly studied 52
who have divorced parents 99
who have doctoral degrees 157
who have earnestly desired 69
who have earnestly striven 65
who have embraced judaism 87
who have employed language 160
who have employed similar 40
who have employed violence 52
who have enlarged tonsils 113
who have enriched mankind 90
who have enriched science 137
who have entirely devoted 58
who have entirely escaped 45
who have examined closely 43
who have examined similar 59
who have finished college 208
who have finished primary 204
who have followed certain 113
who have followed closely 499
who have followed courses 76
who have followed similar 97
who have formally adopted 50
who have formally applied 52
who have formerly belonged 52
who have formerly trodden 80
who have forsaken everything 81
who have forsaken worldly 45
who have frequent attacks 284
who have frequent contact 1083
who have frequent occasion 310
who have governed empires 50
who have graduate degrees 241
who have honestly striven 94
who have immediate contact 62
who have immediate control 73
who have impaired ability 47
who have impaired glucose 89
who have impaired hepatic 58
who have impaired sensory 50
who have impiously defiled 42
who have incurred expense 47
who have indwelling urinary 45
who have intimate contact 141
who have invested billions 53
who have invested capital 376
who have invested largely 46
who have invested millions 82
who have jealously guarded 123
who have markedly reduced 118
who have mastered certain 123
who have mastered spirits 42
who have migrated overseas 68
who have minutely studied 110
who have moderate incomes 122
who have multiple chronic 114
who have multiple medical 112
who have multiple orgasms 77
