raced back upstairs to 141
raising their families in 327
raising their families on 96
raising their families or 49
raising their interest in 107
raising their quadrant to 49
raising their salaries to 93
raising their standard of 3384
raising their tankards to 244
raising these monarchs to 87
raising these questions at 60
raising these questions in 181
raising these questions is 216
raising these questions of 47
raising these questions the 50
raising these questions to 41
raising these questions we 127
raising three children as 107
raising three children by 76
raising three children in 163
raising three children of 54
raising three children on 162
raising will continue to 112
raising young children in 107
raising young children is 68
raising young children up 65
raising your children as 151
raising your children in 224
raising your children is 52
raising your children to 397
raising your eyebrows as 167
raising your standard of 96
raked into windrows or 41
rally what remained of 100
ranged from accounts of 67
ranged from adequate to 206
ranged from adulation to 46
ranged from advocacy of 49
ranged from analysis of 55
ranged from apathetic to 41
ranged from approval to 65
ranged from athletics to 40
ranged from attempts at 57
ranged from attempts to 249
ranged from averages of 45
ranged from brilliant to 57
ranged from children to 81
ranged from comments on 50
ranged from confusion to 65
ranged from contempt to 65
ranged from curiosity to 73
ranged from education to 72
ranged from eighteen to 1202
ranged from enthusiasm to 191
ranged from extremes of 42
ranged from fourteen to 868
ranged from fractions of 44
ranged from freshmen to 44
ranged from friendly to 60
ranged from hundreds of 112
ranged from hundreds to 72
ranged from increases of 46
ranged from lukewarm to 226
ranged from marginal to 61
ranged from medicine to 62
ranged from moderate to 771
ranged from negative to 213
ranged from nineteen to 507
ranged from pictures of 51
ranged from politics to 283
ranged from positive to 171
ranged from probation to 51
ranged from problems of 84
ranged from questions of 87
ranged from rejection to 50
ranged from ridicule to 58
ranged from sabotage to 58
ranged from severity to 99
ranged from sixpence to 165
ranged from students to 41
ranged from surprise to 151
ranged from suspicion to 87
ranged from thousands of 50
ranged from thousands to 42
ranged from toddlers to 43
ranged from tropical to 43
ranged from twopence to 41
ranged over hundreds of 104
ranged over questions of 44
ranged over subjects as 90
ranged over thousands of 93
ranges from adequate to 286
ranges from analysis of 45
ranges from attempts to 56
ranges from australia to 111
ranges from colorado to 145
ranges from complete to 57
ranges from eighteen to 630
ranges from extremes of 46
ranges from fourteen to 554
ranges from fractions of 330
ranges from hundreds of 424
ranges from hundreds to 266
ranges from infinity to 51
ranges from jurassic to 56
ranges from labrador to 506
ranges from marginal to 50
ranges from moderate in 57
ranges from moderate to 1604
ranges from negative to 330
ranges from nineteen to 56
ranges from patagonia to 152
ranges from positive to 258
ranges from slightly to 60
ranges from straight to 141
ranges from thousands to 45
ranges from tropical in 257
ranges from tropical to 366
ranges from undulating to 65
ranges from vertical to 55
ranges from washington to 131
ranges give direction to 61
ranges were assigned to 71
ranges were included in 58
ranges were obtained by 99
ranges were occupied by 69
ranges were produced by 58
ranges were selected to 70
ranges were supposed to 50
ranges when compared to 97
ranges will continue to 44
ranking army officers in 332
ranking army officers of 42
ranking army officers to 205
ranks from corporal to 57
ranks have embarked in 297
ranks into confusion by 62
ranks into positions of 46
ranks south africans of 49
ranks were admitted to 74
ranks were assigned to 197
ranks were believed to 40
ranks were composed of 339
ranks were confined to 54
ranks were depleted by 323
ranks were employed in 43
ranks were enlarged by 52
ranks were entitled to 82
ranks were expected to 167
ranks were inclined to 42
ranks were included in 61
ranks were increased by 386
ranks were increased to 46
ranks were involved in 75
ranks were obtained by 60
ranks were occupied by 88
ranks were prepared to 41
ranks were replaced by 63
ranks were required to 149
ranks were supposed to 69
ranks will continue to 100
rapes have occurred in 52
rapes were reported in 297
rapes were reported to 527
rapid axial movement of 77
rapid beats followed by 46
rapid cell divisions in 51
rapid cell divisions of 59
rapid cell turnover in 78
rapid cost increases in 41
rapid fall followed by 71
rapid heating followed by 55
rapid limb movement in 107
rapid mass movement in 72
rapid mass movement of 81
rapid mass transfer in 150
rapid mass transfer of 64
rapid pace compared to 50
rapid rate compared to 137
rapid rate relative to 112
rapid rise followed by 303
rapid rise occurred in 44
rapid star formation in 47
rapid time variations in 87
rapid time variations of 90
rapid wage increases in 146
rapid when activity is 41
rapid when compared to 296
rapping their knuckles on 49
rarer sort succeeds to 43
rated load capacity of 376
rated their children as 1104
rated their children on 114
rated their families as 392
rated their interest in 124
rated their marriages as 1133
rated their partners as 299
rated their partners on 53
rated their programs as 103
rated their treatment as 45
rated these children as 159
rates also affected the 53
rates also continue to 42
rates also declined in 91
rates also increased in 88
rates also increased the 46
rates also increases the 89
rates also indicate the 71
rates also occurred in 52
rates also resulted in 64
rates among children in 399
rates among children of 220
rates among patients in 71
rates among students in 69
rates among students of 51
rates down relative to 49
rates ever recorded in 97
rates fall relative to 185
rates fell relative to 95
rates fell slightly in 40
rates from exposure to 51
rates from industry to 45
rates have affected the 126
rates have combined to 177
rates have declined as 353
rates have declined at 78
rates have declined by 426
rates have declined in 1244
rates have declined so 96
rates have declined to 464
rates have decreased as 114
rates have decreased by 190
rates have decreased in 371
rates have decreased the 51
rates have decreased to 130
rates have exceeded the 127
rates have followed the 89
rates have improved as 42
rates have improved by 45
rates have improved in 174
rates have improved to 71
rates have increased as 430
rates have increased at 172
rates have increased by 706
rates have increased in 2433
rates have increased of 47
rates have increased or 101
rates have increased so 204
rates have increased the 419
rates have increased to 407
rates have occurred in 366
rates have remained at 434
rates have remained in 84
rates have remained the 133
rates have resulted in 887
rates have returned to 198
rates high relative to 89
rates made possible by 547
rates made possible the 42
rates must continue to 68
rates must therefore be 253
rates rise relative to 508
rates rose relative to 180
rates rose slightly in 48
rates were accepted as 188
rates were accepted by 57
rates were accorded to 68
rates were achieved at 75
rates were achieved by 409
rates were achieved in 997
rates were adequate to 47
rates were adjusted by 211
rates were adjusted in 135
rates were adjusted on 50
rates were adjusted so 187
rates were adjusted to 861
rates were advanced to 102
rates were affected by 504
rates were analyzed by 103
rates were analyzed in 92
rates were approved by 197
rates were assessed at 41
rates were assessed by 115
rates were assessed in 65
rates were assessed on 209
rates were assigned to 141
rates were attained in 41
rates were balanced by 67
rates were believed to 160
rates were compared by 137
rates were compared in 171
rates were compared to 451
rates were compiled by 43
rates were computed as 351
rates were computed at 49
rates were computed by 542
rates were computed in 126
rates were computed on 168
rates were confined to 100
rates were constant or 48
rates were continuing to 80
rates were declared to 78
rates were decreased by 110
rates were decreased in 84
rates were decreased to 55
rates were designed to 413
rates were detected in 67
rates were dictated by 54
rates were elevated in 70
rates were embodied in 41
rates were employed in 78
rates were employed to 73
rates were enhanced by 137
rates were enhanced in 62
rates were entitled to 55
rates were essential to 101
rates were examined by 73
rates were examined in 133
rates were exceeded by 43
rates were expected to 1420
rates were extended to 192
rates were followed by 178
rates were governed by 122
rates were improved by 105
rates were included as 46
rates were included in 291
rates were increased as 248
rates were increased at 104
rates were increased by 2398
rates were increased in 1092
rates were increased on 439
rates were increased or 53
rates were increased so 96
rates were increased the 46
rates were increased to 1249
rates were intended to 350
rates were modified by 57
rates were modified in 52
rates were modified to 60
rates were negative in 318
rates were observed as 97
rates were observed at 356
rates were observed by 93
rates were observed in 3988
rates were observed on 227
rates were observed to 340
rates were obtained as 181
rates were obtained at 276
rates were obtained by 1368
rates were obtained in 1301
rates were obtained on 118
rates were positive in 115
rates were probably the 58
rates were produced by 101
rates were provided by 129
rates were provided in 54
rates were provided to 72
rates were recorded as 188
rates were recorded at 164
rates were recorded by 255
rates were recorded in 1175
rates were recorded on 191
rates were referred to 57
rates were regarded as 516
rates were replaced by 329
rates were reported as 421
rates were reported at 126
rates were reported by 453
rates were reported in 751
rates were reported on 47
rates were reported to 520
rates were required in 40
rates were required to 400
rates were restored in 85
rates were restored to 113
rates were selected as 45
rates were selected to 116
rates were supplied by 69
rates were supposed to 482
rates were unlikely to 102
rates were weighted by 76
rates when business is 45
rates when compared to 1582
rates when inflation is 72
rates when situated at 44
rates will actually be 53
rates will continue at 74
rates will continue in 136
rates will continue to 3132
rates will converge to 62
rates will initially be 84
rates will normally be 119
rates will obviously be 47
rates will probably be 727
rates will probably go 42
rates will therefore be 176
rather been desirous of 45
rather been directed to 104
rather been disposed to 116
rather been employed to 69
rather been inclined to 146
rather been intended to 42
rather been regarded as 174
rather bleak portrait of 65
rather call attention to 367
rather clear evidence of 235
rather clear examples of 52
rather clear instance of 52
rather cool reception at 45
rather cool reception by 52
rather cool reception in 96
rather cool reception of 55
rather draw attention to 289
rather drew attention to 105
rather dull compared to 123
rather feel disposed to 180
rather feel inclined to 205
rather felt inclined to 81
rather fine examples of 50
rather fine specimen of 128
rather free treatment of 57
rather from civility in 42
rather from eternity to 54
rather full accounts of 142
rather full analysis of 79
rather full treatment in 50
rather full treatment of 206
rather give attention to 52
rather give evidence of 45
rather good compared to 42
rather good estimate of 176
rather good evidence of 65
rather good examples of 90
rather good imitation of 115
rather good specimen of 60
rather great variations in 43
rather grim politics he 59
rather have accepted the 78
rather have believed he 82
rather have believed it 69
rather have broached my 47
rather have concealed to 52
rather have declined the 72
rather have depended on 42
rather have disputed the 215
rather have embraced the 45
rather have employed the 76
rather have examined the 41
rather have expected an 52
rather have expected in 44
rather have expected it 166
rather have expected the 407
rather have expected to 571
rather have finished the 40
rather have followed my 48
rather have followed the 135
rather have imagined it 54
rather have increased the 74
rather have intended to 60
rather have listened to 289
rather have perished in 117
rather have produced the 43
rather have recalled the 41
rather have received it 77
rather have received the 71
rather have reckoned it 58
rather have recourse to 813
rather have referred to 68
rather have remained as 40
rather have remained at 248
rather have remained in 629
rather have remained on 68
rather have remained to 70
rather have resulted in 42
rather have retained the 64
rather have returned to 238
rather have suffered the 115
rather have supposed the 41
rather have supposed to 105
rather have surmised an 86
rather heavy emphasis on 191
rather high accuracy of 58
rather high activity in 42
rather high activity of 54
rather high compared to 739
rather high contents of 127
rather high estimate of 146
rather high mobility of 58
rather high quantity of 45
rather high relative to 129
rather high standard of 472
rather high threshold of 54
rather high turnover of 55
rather high velocity of 44
rather keen comments of 65
rather keen interest in 108
rather late compared to 113
rather less abundant in 53
rather less affected by 121
rather less amenable to 110
rather less attention in 134
rather less attention is 77
rather less attention to 457
rather less critical of 57
rather less disposed to 82
rather less emphasis on 355
rather less evidence of 73
rather less frequent in 130
rather less inclined to 322
rather less interest in 190
rather less numerous in 50
rather less obnoxious to 60
rather less prepared to 40
rather less tendency to 41
rather less tolerant of 75
rather like attempting to 240
rather like branches of 80
rather like children in 40
rather like currants in 41
rather like describing the 80
rather like pictures of 49
rather like suggesting to 45
rather like trophies of 66
rather live banished in 112
rather lost interest in 513
rather made possible by 87
rather mild compared to 144
rather more abundant in 290
rather more abundant on 46
rather more accurate in 47
rather more accurate to 110
rather more addicted to 81
rather more advanced in 294
rather more affected by 106
rather more agreeable in 87
rather more agreeable to 111
rather more ambitious in 66
rather more amenable to 140
rather more apparent in 73
rather more attached to 158
rather more attention in 85
rather more attention is 111
rather more attention to 1320
rather more commonly in 121
rather more conscious of 246
rather more contrary to 76
rather more critical of 314
rather more dangerous to 110
rather more definite in 103
rather more delicate in 94
rather more desirous of 133
rather more directly on 42
rather more directly to 132
rather more disposed to 364
rather more distinct in 89
rather more emphasis is 51
rather more emphasis on 872
rather more emphasis to 97
rather more entitled to 73
rather more evidence of 242
rather more evidence to 61
rather more examples of 60
rather more exercise of 47
rather more explicit in 198
rather more explicit on 46
rather more flexible in 104
rather more frequent in 802
rather more friendly to 115
rather more fruitful in 42
rather more generous in 113
rather more generous to 56
rather more ignorant of 73
rather more incident to 93
rather more inclined to 1524
rather more injurious to 113
rather more interest in 458
rather more interest is 106
rather more interest to 79
rather more involved in 145
rather more moderate in 95
rather more numerous in 476
rather more numerous on 77
rather more original in 44
rather more positive in 118
rather more possible to 44
rather more powerful in 51
rather more precision the 186
rather more prepared to 55
rather more probable to 45
rather more progress in 44
rather more punctual in 40
rather more realistic in 46
rather more realistic to 51
rather more relevant to 150
rather more reserved in 53
rather more sensible to 64
rather more seriously by 53
rather more seriously in 73
rather more seriously the 49
rather more sickness in 42
rather more specific in 161
rather more specific to 53
rather more suitable to 136
rather more surprising is 125
rather more surprising to 109
rather more tendency to 43
rather more tolerant of 222
rather must consider the 49
rather must continue to 44
rather pale imitation of 128
rather poor business to 45
rather poor compared to 245
rather poor condition of 70
rather poor estimate of 92
rather poor examples of 80
rather poor imitation of 230
rather poor response to 45
rather poor specimen of 167
rather poor standard of 42
rather rare compared to 47
rather rare condition in 94
rather rare condition is 86
rather rare condition of 66
rather rare examples of 114
rather rare instance of 92
rather slow compared to 301
rather slow evolution of 55
rather slow movement of 87
rather slow progress in 242
rather slow progress of 82
rather slow response of 56
rather slow response to 61
rather some glimpses of 41
rather such questions as 42
rather tame compared to 157
rather their capacity to 104
rather their interest to 46
rather their readiness to 112
rather their tendency to 66
rather those elements of 52
rather upon suspicion of 61
rather well adjusted to 67
rather well advanced in 58
rather well compared to 83
rather well disposed to 56
rather well equipped to 57
rather well informed of 48
rather well informed on 86
rather well received by 126
rather well received in 40
rather well regarded in 50
rather were attempting to 46
rather were composed of 45
rather were designed to 175
rather were expected to 61
rather were intended to 208
rather were produced by 55
rather were products of 46
rather were prompted by 40
rather were required to 57
rather were supposed to 172
rather what estimate we 70
rather what happened to 82
rather what remained of 552
rather wide currency in 52
rather wide interval of 88
rather wide latitude in 211
rather wide latitude of 65
rather wide latitude to 40
rather wide selection of 136
rather wide spectrum of 489
rather wide variations in 790
rather wide variations of 52
rather will continue to 128
rather your interest to 69
ratings have listened to 55
ratings were affected by 120
ratings were analyzed by 97
ratings were analyzed in 73
ratings were analyzed to 45
ratings were assigned by 123
ratings were assigned to 434
ratings were averaged to 234
ratings were combined to 160
ratings were compared to 309
ratings were designed to 99
ratings were expected to 86
ratings were included in 118
ratings were intended to 65
ratings were obtained at 140
ratings were obtained by 345
ratings were obtained in 413
ratings were obtained of 44
ratings were obtained on 796
ratings were provided by 168
ratings were received by 60
ratings were recorded on 94
ratings were supposed to 46
ratings when compared to 112
ratings will continue to 91
ratings will probably be 55
ratios also indicate the 42
ratios have declined in 87
ratios have increased in 90
ratios have resulted in 49
ratios just referred to 46
ratios must therefore be 59
ratios were achieved by 50
ratios were achieved in 49
ratios were adjusted to 121
ratios were affected by 61
ratios were compared to 170
ratios were computed as 127
ratios were computed by 221
ratios were computed in 91
ratios were computed on 84
ratios were computed to 116
ratios were elevated in 93
ratios were employed to 56
ratios were examined in 52
ratios were expected to 55
ratios were included in 46
ratios were increased by 56
ratios were increased in 72
ratios were increased to 60
ratios were observed at 67
ratios were observed in 418
ratios were observed to 70
ratios were obtained as 93
ratios were obtained at 70
ratios were obtained by 690
ratios were obtained in 215
ratios were obtained on 155
ratios were prepared by 72
ratios were recorded in 81
ratios were reported by 78
ratios were reported in 55
ratios were reported to 58
ratios were required to 64
ratios were selected to 43
ratios were supposed to 40
ratios were weighted by 42
ratios when compared to 239
ratios will continue to 202
ratios will probably be 82
razed upon condition of 48
reaching back hundreds of 144
reaching back thousands of 246
reaching from eternity to 71
reaching from labrador to 61
reaching from maryland to 41
reaching from shoulder to 220
reaching from washington to 52
reaching full capacity in 70
reaching full maturity at 42
reaching full maturity in 147
reaching high positions in 99
reaching into hundreds of 74
reaching into thousands of 58
reaching many hundreds of 48
reaching many thousands of 172
reaching such property or 131
reaching such security or 74
reaching their apotheosis in 62
reaching their decisions in 67
reaching their decisions on 82
reaching their potential as 85
reaching their potential in 126
reaching these decisions the 49
reacts more severely to 41
reacts more violently to 180
reacts only slightly to 52
reader even perceive the 42
reader feel disposed to 53
reader feel inclined to 69
reader from attempting to 67
reader from discerning the 43
reader from perceiving the 68
reader from sensation to 74
reader from sentence to 148
reader gets glimpses of 49
reader gets involved in 55
reader have patience to 53
reader more conscious of 117
reader more directly in 43
reader most attached to 46
reader most forcibly in 43
reader most forcibly is 70
reader must approach the 126
reader must complete the 90
reader must conceive the 82
reader must confront the 80
reader must consider the 398
reader must continue to 118
reader must decipher the 45
reader must discover the 95
reader must evaluate the 100
reader must identify the 113
reader must perceive the 153
reader must remember is 41
reader must remember it 55
reader must remember the 527
reader must remember to 81
reader must struggle to 182
reader must therefore be 648
reader need scarcely be 1107
reader only remember the 43
reader pays attention to 139
reader some evidence of 58
reader some examples of 137
reader some glimpses of 58
reader well informed in 51
reader what happened in 148
reader what happened to 91
reader will actually go 51
reader will approach the 138
reader will associate the 49
reader will complain of 48
reader will complete the 89
reader will conceive the 120
reader will conclude it 87
reader will consider as 104
reader will consider it 131
reader will consider me 54
reader will consider or 101
reader will consider the 825
reader will continue to 395
reader will contrast the 57
reader will discover an 77
reader will discover as 122
reader will discover at 55
reader will discover by 227
reader will discover if 93
reader will discover in 2447
reader will discover is 44
reader will discover it 71
reader will discover on 55
reader will discover the 642
reader will hereafter be 180
reader will hesitate in 106
reader will hesitate to 110
reader will identify the 79
reader will overlook the 128
reader will perceive an 123
reader will perceive as 114
reader will perceive at 557
reader will perceive by 817
reader will perceive if 63
reader will perceive in 599
reader will perceive is 124
reader will perceive it 131
reader will perceive on 136
reader will perceive the 1903
reader will perceive to 170
reader will perceive we 47
reader will possibly be 65
reader will probably at 63
reader will probably be 7243
reader will probably do 68
reader will probably go 43
reader will remember an 59
reader will remember as 624
reader will remember he 77
reader will remember in 180
reader will remember is 111
reader will remember it 192
reader will remember my 197
reader will remember the 5625
reader will remember to 161
reader will remember we 130
reader will scarcely be 301
reader will therefore be 547
reader will therefore do 50
reader will tolerate the 55
readings from hawthorne to 45
readings give directly the 43
readings made possible by 126
readings must therefore be 89
readings were accurate to 66
readings were affected by 63
readings were assigned to 42
readings were attended by 42
readings were averaged to 93
readings were compared to 82
readings were confined to 40
readings were followed by 144
readings were hundreds of 41
readings were intended to 46
readings were obtained at 273
readings were obtained by 203
readings were obtained in 345
readings were obtained on 439
readings were recorded as 152
readings were recorded at 322
readings were recorded by 131
readings were recorded in 226
readings were recorded on 170
readings were recorded to 67
readings were required to 42
readings were selected to 74
readings will indicate the 145
readings will probably be 79
readings will therefore be 64
really adding induction to 52
really been absorbed by 49
really been accepted as 312
really been accepted by 311
really been accepted in 144
really been achieved by 148
really been achieved in 138
really been actuated by 86
really been admitted to 40
really been affected by 277
really been answered by 45
really been attached to 65
really been attacked by 55
really been captured by 52
really been composed by 75
really been confined to 65
really been conscious of 207
really been consumed is 89
really been contrary to 40
really been deceived by 71
really been deprived of 167
really been designed to 143
really been desirous of 93
really been directed at 82
really been discussing the 45
really been disposed of 54
really been disposed to 45
really been educated in 55
really been effected by 80
really been effected in 51
really been effected on 205
really been employed in 53
really been entitled to 71
really been examined by 40
really been expected to 60
really been expended is 64
really been explored in 97
really been followed by 70
really been followed in 47
really been improved by 76
really been inclined to 68
really been included in 70
really been indebted to 52
really been inspired by 165
really been intended as 153
really been intended to 205
really been involved in 611
really been listened to 58
really been murdered by 53
really been observed in 67
really been possible to 167
really been preceded by 89
really been prepared to 162
really been produced by 165
really been promised by 43
really been prompted by 94
really been regarded as 299
really been replaced by 109
really been required to 73
really been resolved by 47
really been resolved in 47
really been smothered in 52
really been summoned to 69
really been threatened by 49
really call attention to 98
really clear evidence of 48
really deep interest in 56
really draw attention to 108
really drew attention to 68
really ever happened in 63
really ever intended to 95
really ever occurred in 61
really ever possible to 45
really feel disposed to 41
really feel entitled to 57
really feel grateful to 135
really feel inclined to 195
really feel indebted to 66
really feel involved in 45
really feel threatened by 104
really felt grateful to 126
really felt inclined to 205
really felt threatened by 101
really find yourself in 65
really fine examples of 161
really fine passages in 43
really fine rhetoric of 89
really fine specimen of 195
really free elections in 70
really from interest in 45
really gets involved in 75
really give attention to 42
really give credence to 63
really give yourself to 82
really good articles of 141
really good biography of 125
really good education is 52
really good estimate of 55
really good evidence of 47
really good examples of 344
really good imitation of 130
really good pictures of 154
really good portrait of 46
really good selection is 49
really good selection of 104
really good specimen of 165
really great advances in 95
really great business of 42
really great dictator or 48
really great examples of 50
really great historian is 153
really great problems of 95
really great questions of 40
really grow normally to 58
really have accepted the 44
really have achieved the 49
really have affected the 46
really have amounted to 73
really have anywhere to 185
really have approved of 45
really have asserted the 48
really have attained the 49
really have believed he 45
really have believed in 518
really have believed it 158
really have believed the 63
really have contains the 82
really have evidence of 85
really have expected the 91
really have expected to 137
really have forgiven me 49
really have happened as 97
really have happened at 114
really have happened if 51
really have happened in 190
really have happened is 62
really have happened to 268
really have intended to 206
really have listened to 53
really have mastered the 52
really have mattered if 99
really have mattered to 68
really have occurred in 229
really have occurred to 44
really have recourse to 57
really have referred to 46
really have relations to 51
really have resulted in 41
really have returned to 47
really have welcomed it 49
really help children to 55
really help students to 62
really high standard in 45
really high standard of 353
really just attempts to 42
really just estimate of 66
really just examples of 48
really just supposed to 64
really just symptoms of 54
really just variations of 65
really just variations on 134
really keen interest in 53
really know concerning the 45
really lose yourself in 101
really lost interest in 242
really made possible by 155
really made possible the 237
really made progress in 86
really make decisions on 45
really make possible the 74
really make progress in 103
really making progress in 161
really means approach to 77
really means business in 64
really meant business in 130
really meant secretly to 42
really more abundant in 45
really more accurate to 196
really more advanced in 63
really more attached to 116
really more beautiful in 40
really more dangerous to 215
really more disposed to 69
really more entitled to 41
really more frequent in 92
really more inclined to 109
really more injurious to 47
really more involved in 90
really more numerous in 48
really more powerful in 70
really more relevant to 105
really more sensible to 100
really more suitable to 85
really more valuable in 197
really more valuable to 103
really most conscious of 44
really most grateful to 115
really most gratifying to 46
really much affected at 40
really much affected by 151
really much attached to 219
really much indebted to 122
really much relieved at 50
really must consider the 71
really must continue to 46
really must remember to 178
really need somebody to 181
really nothing compared to 253
really nothing surprising in 179
really nothing whatever in 85
really nothing whatever to 674
really only affected by 40
really only amounted to 201
really only attempts to 53
really only believed in 47
really only consists of 96
really only designed to 81
really only entitled to 63
really only evidence of 57
really only examples of 54
really only extended to 41
really only intended as 114
really only intended to 313
really only occurred in 40
really only possible if 76
really only possible in 172
really only possible on 49
really only possible to 315
really only problems of 98
really only referred to 46
really only reflects the 52
really only relevant in 45
really only relevant to 178
really only scratching the 80
really only suitable as 62
really only supposed to 92
really only symptoms of 71
really only variations of 87
really only variations on 51
really open yourself up 46
really paid attention in 53
really paid attention to 2309
really pass judgment on 74
really paying attention as 58
really paying attention or 55
really paying attention to 3739
really pays attention to 414
really puts pressure on 43
really saying farewell to 43
really seem possible to 82
really some scruples as 133
really take exception to 83
really take interest in 54
really take seriously the 385
really taking seriously the 47
really their intention to 58
really their response to 44
really think deserves to 69
really think happened to 55
really think seriously of 96
really took exception to 55
really took interest in 46
really took seriously the 187
really very attached to 51
really very beautiful in 47
really very beautiful to 40
really very comforting to 42
really very conscious of 50
really very dangerous to 89
really very generous of 111
really very grateful to 493
really very gratifying to 43
really very handsome in 68
really very ignorant of 134
really very relevant to 71
really very surprising to 56
really very valuable in 45
really very valuable to 45
really want children to 140
really want everyone to 208
really want somebody to 72
really want students to 322
really well disposed in 56
really well disposed to 148
really well educated in 49
really well equipped to 49
really well grounded in 44
really well informed on 73
really well prepared to 56
really were attached to 55
really were confined to 45
really were entitled to 110
really were expected to 57
really were ignorant of 82
really were inspired by 50
really were intended to 148
really were involved in 131
really were possible to 135
really were prepared to 185
really were regarded as 90
really were supposed to 112
really what education is 40
really what happened in 111
really what happened to 189
really worth preserving in 158
really your intention to 191
reaped rich harvests in 49
reaped rich harvests of 124
reaped their harvests in 84
reared from babyhood in 45
reared their children as 164
reared their children in 697
reared their children on 61
reared their children to 288
reared their families in 160
reason also explains the 50
reason been compared to 56
