easement is created for the 41
element in english may be 40
element in ensuring that the 160
element in nature and in 93
element in nature and is 43
element in nature and the 47
element in planning for the 55
element in series with an 72
element in series with the 474
element is chosen for the 56
element is greater than in 47
element is greater than or 83
element is greater than the 663
element is higher than the 106
element is larger than in 87
element is larger than the 348
element is linked with the 58
element is needed for the 69
element is united with the 92
element of actual law to 55
element of almost all the 59
element of belief that is 46
element of chance and of 74
element of chance and the 227
element of chance can be 132
element of chance may be 95
element of chance out of 66
element of chance that is 105
element of chance that the 48
element of choice and of 54
element of choice and the 128
element of choice for the 255
element of choice may be 62
element of choice that is 71
element of coercion may be 44
element of coercion that is 42
element of design that is 66
element of intent and the 43
element of intent may be 100
element of nature that is 41
element of planning for the 49
element of profit for the 83
element of reality can be 68
element of reality that is 65
element of regard for the 70
element of ritual that the 44
element of safety for the 73
element of strength and of 141
element of strength for the 176
element of strength lay in 68
element of strength was the 97
element of thought and the 54
element of thought that is 46
element of volume and the 127
element of volume can be 63
element of volume may be 127
element of wonder and the 67
element to another and the 42
element to ensure that the 191
elevate the little man to 52
elevate the masses and to 50
eleventh or twelfth day of 360
eleventh or twelfth day the 228
eleventh or twelfth year of 373
eleventh or twelfth year the 43
eliciting the latent man in 74
ellipse is greater than the 45
embassy in beirut and the 45
embassy in berlin and the 51
embassy in london and the 247
embassy in london that the 51
embassy in moscow and the 143
embassy in moscow that the 68
embassy in saigon and the 60
embassy in tehran and the 552
embassy to demand them of 40
embassy to england for the 64
emblems of mourning for the 45
embodying in itself all the 43
embodying of passion and in 44
embrace the belief that the 115
embrace the entire area of 82
embrace the entire beam of 56
embrace the golden age of 94
embrace the gospel and be 48
embrace the opinion that the 110
embrace the spirit with no 68
embracing in itself all the 151
embracing the entire area of 66
embracing the sticks and the 45
embroil the english with the 67
emerged in almost all of 50
emerged in almost all the 75
emerged in canada and the 50
emerged in england and the 56
emerged in europe and in 51
emerged in europe and the 305
emerged in europe out of 59
emerged in europe with the 124
emerged in tandem with the 405
emerged no earlier than the 46
emerged the better for it 54
emerged to become one of 207
emerged to ensure that the 42
emerges as something that is 46
emerges in tandem with the 61
emerges is something that no 669
eminent in england for the 44
emission is greater than the 78
emission is larger than the 49
emission is mainly due to 85
emission of energy and the 48
emission of energy due to 57
emitted the opinion that in 72
emotions of sorrow and of 55
emotions of terror and of 52
emotions of wonder and of 105
emperor in austria and king 56
emperor in return for the 58
emperor of austria and king 1287
emperor of austria and the 1420
emperor of france and king 155
emperor of france and the 165
emperor to assist him in 107
emperor to compel him to 55
emperor to induce him to 62
emperor to inform him of 81
emperor to permit him to 84
empires in africa and the 101
empires in europe and the 61
empires of europe and the 60
empires of france and the 41
empress of austria with the 50
emptied the feathers out of 73
emulsion is broken and the 64
emulsion of butter fat in 55
enabled the common law to 47
enabled the common man to 88
enabled the design team to 72
enabled the english and the 47
enabled the french and the 45
enabled the french kings to 48
enabled the norman kings to 63
enabled the younger man to 51
enabled to affirm that the 45
enabled to answer all the 83
enabled to assert that he 53
enabled to assert that the 60
enabled to attack them in 62
enabled to attend her to 44
enabled to become one of 41
enabled to behold all the 62
enabled to combat with the 86
enabled to comply with the 266
enabled to convoy off the 93
enabled to demand and to 60
enabled to detect and to 128
enabled to ensure that the 47
enabled to follow him in 43
enabled to follow out the 60
enabled to follow them in 40
enabled to inform you of 66
enabled to obtain all the 66
enabled to obtain for the 54
enabled to realize that the 59
enabled to remove all the 40
enabled to report that the 106
enabled to secure for the 50
enabled to supply all the 61
enables the carrying out of 92
enables the client and the 73
enables the credit man to 59
enables the design team to 109
enables the person using it 40
enables the person who is 92
enables the planning team to 54
enables the teacher and the 96
enacted an excise tax on 60
enacted an income tax in 88
enacted by almost all the 57
enacted in accord with the 64
enacted in almost all of 75
enacted in almost all the 143
enacted in bavaria that no 49
enacted in england and in 63
enacted in england and the 40
enacted in england for the 45
enacted the tariff act of 53
enacted to comply with the 109
enacted to ensure that the 290
enclose no further than to 51
encodes an enzyme that is 90
endanger the carrying out of 68
endanger the safety and the 40
endanger the safety both of 53
endeavor to arrange for the 159
endeavor to arrange that the 40
endeavor to assail them in 55
endeavor to assist him in 105
endeavor to assist you in 88
endeavor to assure that the 184
endeavor to become one of 364
endeavor to compel you to 177
endeavor to comply with the 592
endeavor to derive all the 69
endeavor to divine and to 87
endeavor to ensure that the 832
endeavor to ferret out the 69
endeavor to follow any of 42
endeavor to follow out the 52
endeavor to induce her to 114
endeavor to induce him to 424
endeavor to induce them to 810
endeavor to insure that the 90
endeavor to obtain all the 125
endeavor to obtain for the 158
endeavor to reduce them to 153
endeavor to remove all the 123
endeavor to secure for the 550
endeavor to secure that the 90
endemic in africa and the 60
endless to mention all the 275
endless to recite all the 50
endless to relate all the 120
endorse the belief that the 53
endorse the opinion that the 88
endowed by nature and by 457
endowed by nature and so 66
endowed by nature for the 422
endowed by nature than the 232
endowed by nature who is 155
endowed by nature with an 1407
endowed by nature with no 52
endowed by nature with so 94
endowed by nature with the 7302
endowed the church with the 192
endowed the damsel with no 55
endowed the silver fox of 46
endured the violent heat of 85
enemies by accusing them of 74
enemies by allowing them to 45
enemies in england and the 40
enemies in europe and in 62
enemies in europe and the 78
enemies in return for the 67
enemies of almost all the 53
enemies of christ and is 46
enemies of christ and of 528
enemies of christ and the 559
enemies of christ are the 52
enemies of christ for the 60
enemies of england and of 147
enemies of england and the 142
enemies of england with the 68
enemies of france and of 399
enemies of france and the 236
enemies of joseph had no 80
enemies of saints and the 50
enemies or guests may be 60
enemies to accuse him of 251
enforce it without fear or 53
enforce the belief that he 56
enforce the belief that the 92
enforce the carrying out of 602
enforce the common law of 52
enforce the demand for the 63
enforce the lesson that the 115
enforce the lesson that we 41
enforce the proper use of 107
enforce the public law of 50
enforcing or carrying out the 79
enforcing the carrying out of 52
enforcing the reasons and the 41
engender the belief that the 150
engineer by training and an 95
engineer in charge and the 80
engineer in charge for the 80
engineer to assist him in 73
engineer to enable him to 90
engineer to ensure that the 282
engineer to verify that the 47
engraved on copper and on 137
engraved the plates for the 227
engulfed in flames and the 172
enhance the chance that the 42
enhance the demand for the 77
enhance the horror and the 59
enhance the status and the 74
enjoyed by almost all the 111
enjoyed by anyone who is 53
enjoyed by anyone with an 42
enjoyed by canada and the 104
enjoyed in almost all the 68
enjoyed in common with the 507
enjoyed in england and the 47
enjoyed no credit with the 48
enjoyed the breeze and the 45
enjoyed the dinner and the 144
enjoyed the golden age of 72
enjoyed the little bit of 40
enjoyed the longest run of 117
enjoyed the simple things in 68
enjoyed the thought that he 113
enjoyed the thought that the 93
enjoyed the travel and the 43
enjoyed the voyage not to 41
enlarge the demand for it 70
enlarge the demand for the 56
enlarge the market for the 168
enlarge the window using the 40
enlarging the market for the 120
enlisting the pulpit and the 42
ensured the carrying out of 65
ensures the carrying out of 81
entails the belief that the 140
entered he seized her in 42
entered is greater than the 72
entered it through one of 50
entered my office for the 76
entered my office with the 48
entered of record with the 59
entered or passed out at 62
entered so deeply and so 54
entered the atomic age in 43
entered the battle for the 70
entered the battle with the 162
entered the building and the 151
entered the building for the 147
entered the building with the 259
entered the castle and the 73
entered the castle with the 129
entered the chaise with my 42
entered the chapel for the 58
entered the chapel with the 143
entered the church and the 206
entered the church for the 416
entered the church had he 82
entered the church with an 58
entered the church with the 494
entered the crimean war in 51
entered the crimean war on 61
entered the debate with an 83
entered the debate with the 102
entered the dwelling with the 55
entered the eastern end of 204
entered the forest and the 64
entered the forest for the 63
entered the forest near the 43
entered the forest with the 61
entered the garden with the 88
entered the golden age of 91
entered the harbor and the 83
entered the harbor with the 136
entered the island with the 47
entered the louvre with the 48
entered the market and the 184
entered the market for the 220
entered the market with an 111
entered the market with the 323
entered the middle east in 45
entered the modern age in 58
entered the modern age of 104
entered the modern era in 101
entered the modern era of 136
entered the nuclear age in 47
entered the office and he 47
entered the office and the 107
entered the office for the 54
entered the office with an 107
entered the office with the 176
entered the palace and the 85
entered the palace for the 69
entered the palace with the 131
entered the parlor with the 51
entered the prison for the 45
entered the prison with the 76
entered the public eye at 87
entered the pulpit for the 60
entered the pulpit with the 40
entered the saloon bar of 67
entered the school and the 41
entered the school for the 126
entered the school with the 105
entered the second year of 449
entered the senate for the 62
entered the senate with the 69
entered the seventh year of 61
entered the station and the 54
entered the system and the 61
entered the system due to 62
entered the temple and the 56
entered the temple for the 124
entered the temple with the 146
entered the tunnel and the 43
entered the valley for the 45
entered the valley with the 67
entered to ensure that it 56
entered to ensure that the 79
entered to report that the 43
entered we learned that in 43
enthalpy is greater than the 131
enthalpy of reaction and the 141
enthalpy of reaction can be 113
enthalpy of reaction for the 214
entitle the common law to 47
entreaty to induce him to 114
entries it appears that the 60
entries to ensure that the 107
entries to record all of 479
entries to record all the 281
entries to record each of 1344
entropy is greater than the 247
entrust the carrying out of 419
entrust the latter with so 128
entrust the latter with the 49
envision the future and to 47
episode so remote and so 79
epistle is joined with the 41
epithets of praise may be 86
epitome of nature and of 54
equally an object that is 40
equally as likely that the 73
equally be argued that if 46
equally be argued that in 84
equally be argued that it 172
equally be argued that the 677
equally in accord with the 293
equally in candor and in 89
equally in england and in 56
equally in nature and in 66
equally in unison with the 115
equally it should not be 105
equally of opinion that it 46
equally of opinion that the 77
equally or better than the 42
equally the friend and the 79
equally the greater and the 48
equally the learned and the 41
equally the policy and the 65
equally the wisdom and the 60
equally the wonder and the 89
equally to friend and foe 119
equally to induce him to 51
equally to plants and to 45
equally to public and to 66
equated the latter with the 57
equates the former with the 44
equation be solved for the 44
equation by agreeing with the 123
equation by assuming that the 275
equation is another way of 57
equation is better than the 49
equation is greater than or 43
equation is greater than the 259
equation is higher than the 51
equation is larger than the 138
equation is needed for the 153
equation is notice that the 66
equation is simply that the 43
equation is solved and the 136
equation is solved for an 92
equation is solved for the 1634
equation is solved using an 84
equation is solved using the 397
equation is solved with an 65
equation is solved with the 326
equation is useful for the 120
equation it appears that the 163
equation of christ and the 45
equation of christ with the 88
equation of energy and the 60
equation of energy for an 50
equation of energy for the 135
equation of energy may be 71
equation of thought and thing 66
equation to ensure that the 103
equation to verify that the 61
equation we assume that the 199
equation we obtain for the 155
equator is greater than at 43
equator is greater than the 58
equipping the saints for the 215
erected at olympia and in 51
erected in almost all the 111
erected in england for the 53
erected in europe and the 43
erected in london for the 75
erected no virile myth in 49
erected the building for the 89
erected to assist him in 61
erected to ensure that the 392
erection of altars and the 45
erection of fences and the 42
erection of houses and the 170
erection of houses for the 406
erection of plants for the 108
erection or carrying out of 175
erupted in europe and the 58
escaped by climbing out of 85
escaped by flight out of 40
escaped by slipping out of 48
escaped by swimming out to 44
escaped my memory for the 43
escaped my notice that the 107
escaped the common lot of 111
escaped the flames and the 66
escaped the notice both of 248
escaped the police for the 237
escaped the searching eye of 111
escaped the summer heat of 49
escaped to england and the 42
escaped to england with the 72
escaped to france with the 65
escorting the ladies out of 73
espouse the belief that the 46
essence of creation and the 41
essence of matter and of 87
essence of matter and the 134
essence of nature and of 124
essence of nature and the 211
essence of nature and to 43
essence of ornate art is 55
essence of reality and the 113
essence of wisdom and the 53
essence or nature and the 53
essence or nature that is 49
essence or nature with the 49
estates in england and in 152
estates in england and the 70
estates in england led to 56
estates in france and the 45
estates in return for the 83
estates of almost all the 80
estates or trusts that is 49
estates to enable them to 101
etiology of cancer and the 52
etiology of disease and in 41
etiology of disease and the 116
everything an animal does is 47
everything he needed for the 410
everything he needed was in 127
everything he should not be 148
everything he should not do 45
everything he wanted and he 62
everything he wanted for the 116
everything he wanted her to 186
everything he wanted out of 191
everything he wanted them to 96
everything he wanted with the 86
everything in accord with the 69
everything in common with the 687
everything in england and the 41
everything in england was the 94
everything in nature and in 322
everything in nature and the 74
everything in nature can be 191
everything in nature has an 60
everything in nature may be 51
everything in nature that is 165
everything in nature that we 43
everything in return for the 55
everything is already set up 44
everything is always for the 83
everything is always going to 102
everything is becoming and in 75
everything is better than it 88
everything is changed and we 47
everything is changed for the 69
everything is coated with the 48
everything is created for the 46
everything is created out of 64
everything is filled with the 76
everything is imbued with the 50
everything is lovely and the 143
everything is played out in 82
everything is worked out in 59
everything it should not be 75
everything it stands for is 61
everything the church does is 48
everything the farmer had to 81
everything the farmer has to 143
everything the matter with it 52
everything the seller has to 62
everything the speaker has to 56
everything to accord with the 50
everything to enable him to 50
everything to enable them to 86
everything to ensure that he 46
everything to ensure that it 72
everything to ensure that the 457
everything to induce him to 64
everything to itself and to 42
everything to reduce them so 62
everything to remind them of 49
everything we needed for the 240
everything we wanted out of 40
evident in adults than in 46
evident in almost all of 276
evident in almost all the 267
evident in england than in 41
evident in europe and the 65
evident in europe than in 105
evident in france than in 67
evident in nature and in 242
evident in sleeping than in 46
evident it became that he 74
evident it became that it 100
evident it became that the 298
evident of course that the 71
evident of itself that it 180
evident the battle was at 58
evident to anyone that he 53
evident to anyone that is 69
evident to anyone that the 185
evident to anyone who is 347
evident to anyone with the 77
evident to enable him to 87
evolved in accord with the 80
evolved in europe and the 111
evolved in tandem with the 569
evolved to become one of 259
evolved to enable them to 118
evolved to ensure that the 250
evolves in accord with the 42
exacted in return for the 317
exacted or sought pay of 188
exacted the silver and the 93
exaction to expect her to 41
exactly as before and the 110
exactly as before with the 86
exactly as called for by 218
exactly as called for in 179
exactly in accord with my 83
exactly in accord with the 1575
exactly in unison with my 62
exactly in unison with the 258
exactly the amount that he 51
exactly the amount that is 89
exactly the amount that it 65
exactly the amount that the 198
exactly the course that the 69
exactly the effect that he 57
exactly the effect that the 149
exactly the extent that the 57
exactly the manner that the 100
exactly the moment that he 41
exactly the moment that it 43
exactly the moment that the 186
exactly the nature and the 52
exactly the proper way to 61
exactly the reasons for the 65
exactly the reasons why the 52
exactly the regard due to 78
exactly the result that the 50
exactly the result that we 73
exactly the vulgar idea of 48
exactly to accord with the 86
exactly to comply with the 93
exactly to regard them as 94
exalted in station for the 45
exalted the humble and the 102
examine in detail all of 196
examine in detail all the 782
examine in detail and to 43
examine in detail any of 55
examine in detail both the 106
examine in detail each of 412
examine in detail how the 719
examine in detail how to 113
examine in detail one of 181
examine in detail two of 46
examine or recall and re 165
examine the actual use of 81
examine the budget and the 41
examine the causes and the 158
examine the causes for the 231
examine the charge that the 60
examine the cleaner and to 53
examine the effect that the 300
examine the entire area of 50
examine the entire set of 126
examine the extent and the 106
examine the ground and the 60
examine the ground and to 52
examine the ground for the 126
examine the ground near the 42
examine the ground with the 76
examine the impact that the 251
examine the issues and the 57
examine the issues and to 73
examine the latter with the 50
examine the little row of 63
examine the matter and to 219
examine the matter with the 68
examine the mental act by 45
examine the methods and the 48
examine the nature and the 589
examine the options for the 68
examine the origin and the 70
examine the papers and the 54
examine the person who is 65
examine the reasons for it 142
examine the reasons for the 2784
examine the reasons why he 47
examine the reasons why it 123
examine the reasons why so 54
examine the reasons why the 611
examine the reasons why we 102
examine the record and to 62
examine the record for the 73
examine the rectum and the 52
examine the second set of 62
examine the stools for the 49
examining in detail all the 114
examining in detail each of 48
examining in detail how the 102
examining in detail one of 55
examining the bottom with the 40
examining the causes for the 85
examining the common law of 48
examining the effect that the 50
examining the entire set of 64
examining the flints with the 75
examining the ground and the 43
examining the ground near the 53
examining the heavens and the 56
examining the impact that the 66
examining the marble and the 91
examining the nature and the 112
examining the pleadings and the 352
examining the reasons for it 44
examining the reasons for the 796
examining the reasons why the 141
examining the rectum with the 62
example by allowing them to 68
example by assuming that the 252
example by ensuring that the 71
example by pointing out the 48
example he taught them to 51
example in carrying out the 95
example in england and the 41
example is better than the 82
example is clearly one of 41
example is greater than the 57
example is solved using the 42
example is someone who is 62
example is worked out by 58
example is worked out in 458
example is worked out on 91
example is worked out to 77
example it appears that the 256
example it should not be 43
example of almost all the 219
example of another set of 53
example of another use of 88
example of another way in 76
example of another way of 146
example of another way to 78
example of canada and the 61
example of christ and of 326
example of christ and the 1569
example of christ and to 93
example of christ may be 44
example of england and of 49
example of england and the 218
example of france and of 45
example of france and the 241
example of france may be 42
example of gender bias in 46
example of income that is 48
example of myself for the 76
example of ordering him to 45
example of planning for the 60
example of proper use of 47
example of regard for the 44
example of searching for the 55
example of someone who is 1069
example of someone with an 89
example of someone with the 54
example of something new in 44
example of something that is 1131
example of something that the 77
example of something that we 107
example of something you do 46
example of speech that is 50
example of virtue and of 45
example of virtue both to 50
example of wisdom and of 97
example the belief that the 55
example to assume that the 68
example to eastern asia of 40
example to ensure that the 109
example to follow for the 78
example to induce them to 48
example we assume that the 883
example we assume that we 82
exceeding in amount that of 55
exceeding in extent and in 65
exceeding in number all the 61
exceeding in number and in 51
exceeding in number any of 51
exceeding in number that of 66
exceeding in strength that of 56
exceeding in weight that of 44
exceeding the amount due on 52
exceeding the amount due to 65
exceeding the amount for the 52
exceeding the amount that the 66
exceeding the annual sum of 120
exceeding the figure for the 44
exceeding the grants for the 42
exceeding the limits set by 227
exceeds in amount all the 42
exceeds in amount that of 44
exceeds in number all the 53
exceeds in number that of 92
exceeds in volume that of 79
exceeds in weight that of 50
exceeds or equals that of 81
exceeds the amount due on 53
exceeds the amount due to 62
exceeds the amount that is 389
exceeds the amount that the 327
exceeds the bounds set by 56
exceeds the demand and the 92
exceeds the demand for it 524
exceeds the demand for the 120
exceeds the demand that to 115
exceeds the figure for the 46
exceeds the limits set by 267
exceeds the number that the 57
exceeds the supply and the 196
exceeds the supply that the 58
excelling in strength and in 65
excepting the double row of 53
excepting the languor that it 47
excepting the regent and the 41
exchange in europe and the 49
exchange in return for the 235
exchange is faster than the 60
exchange is greater than the 165
exchange is higher than the 93
exchange is needed for the 52
exchange of almost all the 45
exchange of bavaria for the 147
exchange of cables with the 53
exchange of carbon with the 94
exchange of energy and of 61
exchange of energy and the 90
exchange of energy can be 47
exchange of energy with the 992
exchange of envoys with the 52
exchange of favors with the 41
exchange of matter with the 335
exchange of opinion and the 70
exchange of opinion with the 138
exchange of oxygen with the 155
exchange of prices was to 112
exchange of rights for the 69
exchange of shares and the 47
exchange of shares for the 57
exchange of shares with the 49
exchange of silver for the 45
exchange of slaves for the 60
exchange of sodium ions in 51
exchange of thought and of 47
exchange of thought and the 81
exchange of thought may be 46
exchange of thought with the 42
exchange of visits and the 95
exchange of visits with the 262
exchange of waters with the 45
exchange on london for the 57
exchange on london was at 48
exchange the better for the 49
exchange the former for the 131
exchange the former with the 46
exchange the latter for the 107
exchange the needle for the 40
exchange the pulpit for the 119
exchange the purple for the 157
exchange the reality for the 124
exchange to enable him to 49
exchange to enable them to 273
exchange to ensure that the 50
excited by dryden are the 151
excited by prayer are to 48
excited in england and in 40
excited in france and the 89
excited in panama and the 53
excited the remark that the 59
excited the wonder and the 83
excited to notice that the 66
excited to permit him to 51
excited to prompt him to 75
excited to suffer and to 74
exclude the public and the 156
exclude the thought that the 54
excluding an expert who is 86
excluding the public and the 41
execute my wishes for the 44
execute the martial law in 42
execute the office and to 45
execute the office for the 55
execute the orders for the 43
execute the script with the 44
executing or carrying out the 115
exerted is greater than the 45
exerted to ensure that the 137
exerted to induce him to 75
exerted to induce them to 129
exertion is called for in 41
exertion of effort and the 50
exertion of martial law in 67
exertion of spirit was the 55
exertion of virtue than an 66
exertion to induce him to 41
exhaust the entire set of 42
exhaust the reasons for the 45
exhibit in detail all the 55
exhibit of course all the 75
exhibit the nature and the 76
exhibit the spirit and the 41
exhibit the traits they do 83
existed at common law as 138
existed at common law in 281
existed at common law or 80
existed in almost all of 90
existed in almost all the 307
existed in canada and the 55
existed in england and in 196
existed in england and on 40
existed in england and the 193
existed in england for the 143
existed in england that no 40
existed in england with the 58
existed in europe and in 124
existed in europe and the 228
existed in europe for the 52
existed in france and in 76
existed in france and the 51
existed in france for the 66
existed in greece and in 91
existed in london for the 49
existed in nature and in 46
existed in tandem with the 44
existed in tension with the 321
existed the belief that the 50
existed to enable them to 53
existed to ensure that the 160
expanding in tandem with the 51
expanding the demand for the 49
expanding the market for the 199
expands the market for the 58
expanse of nature and of 229
expecting an answer but we 45
expecting my return out of 50
expecting of course that he 55
expecting of course that the 42
expecting the signal for the 63
expecting to return for the 41
expects in return for the 41
expects in return that the 53
expects to become one of 58
expects to comply with my 51
expects to remain with the 42
expelling the french out of 52
expending the energy that an 48
expense in carrying out the 91
expense in return for the 73
expense is greater than the 263
expense of almost all the 49
expense of another and the 41
expense of another can be 63
expense of another may be 57
expense of another set of 60
expense of another who is 53
expense of austria and of 68
expense of austria and the 107
expense of building and the 95
expense of carrying out the 530
expense of carrying them to 55
